store_id,daily_footfall,conversion_rate,weather_condition,date
306,1728,0.08,Rainy,2021-01-15 03:28:02
268,1125,0.16,Rainy,2019-03-18 02:36:03
70,265,0.36,Cloudy,2019-10-08 07:13:26
488,56,0.25,Sunny,2018-03-30 15:46:26
343,1172,0.22,Rainy,2023-04-09 18:53:35
286,500,0.06,Sunny,2024-10-13 12:21:31
461,869,0.31,Cloudy,2018-12-09 05:21:45
403,157,0.07,Cloudy,2019-09-24 17:56:58
276,165,0.09,Sunny,2020-05-02 06:43:53
493,813,0.39,Cloudy,2019-08-04 17:57:45
309,1091,0.31,Sunny,2021-10-03 12:48:30
212,879,0.39,Cloudy,2022-02-28 18:06:52
490,1455,0.12,Sunny,2024-11-01 06:47:51
37,363,0.18,Sunny,2022-03-11 06:00:29
332,2661,0.11,Sunny,2020-08-13 22:38:36
414,1241,0.28,Cloudy,2019-01-07 03:38:49
319,1922,0.16,Sunny,2018-07-06 21:42:03
493,2019,0.26,Sunny,2018-04-28 13:52:05
339,1299,0.06,Sunny,2024-04-24 19:04:25
194,995,0.16,Cloudy,2022-12-19 14:33:06
248,2037,0.08,Cloudy,2024-04-10 11:04:26
32,326,0.27,Sunny,2024-06-23 12:20:27
26,988,0.09,Rainy,2023-12-28 09:53:31
89,1523,0.24,Rainy,2022-01-31 09:11:40
430,254,0.17,Cloudy,2024-06-25 22:46:46
147,2089,0.3,Rainy,2021-10-05 20:47:11
97,1796,0.13,Sunny,2024-07-14 09:29:24
488,911,0.15,Rainy,2024-04-01 08:12:20
443,2180,0.11,Rainy,2020-07-22 14:34:23
59,717,0.39,Sunny,2024-08-30 09:17:24
410,677,0.26,Cloudy,2020-02-14 23:15:08
456,744,0.34,Sunny,2022-05-16 16:05:53
150,2189,0.34,Rainy,2023-02-24 09:42:02
84,1781,0.25,Rainy,2022-02-07 12:19:25
496,600,0.37,Sunny,2024-04-20 15:48:54
6,2852,0.09,Rainy,2023-04-28 11:24:37
439,467,0.08,Sunny,2020-11-08 23:34:53
294,1205,0.18,Sunny,2018-06-26 15:06:24
231,1024,0.37,Rainy,2020-09-10 11:11:51
221,2169,0.24,Rainy,2020-09-09 06:42:13
365,1065,0.23,Cloudy,2020-09-30 12:18:29
390,1128,0.09,Cloudy,2021-05-27 19:32:38
385,2902,0.28,Rainy,2022-01-01 08:37:16
399,2393,0.31,Cloudy,2020-10-04 17:56:50
239,1451,0.06,Cloudy,2024-02-15 18:52:34
499,2371,0.21,Cloudy,2024-04-27 12:29:58
153,1545,0.28,Sunny,2023-01-29 01:02:40
338,2073,0.08,Cloudy,2018-12-13 09:55:48
421,182,0.32,Sunny,2022-11-20 16:14:15
337,1013,0.06,Rainy,2018-10-09 14:08:59
158,1372,0.18,Rainy,2022-05-10 08:11:00
239,890,0.4,Rainy,2021-11-05 19:26:02
333,2034,0.24,Cloudy,2024-06-07 02:02:38
14,1041,0.24,Sunny,2019-06-13 08:14:12
446,260,0.25,Cloudy,2020-07-21 16:05:36
272,1975,0.06,Cloudy,2019-09-19 11:29:56
96,2780,0.27,Cloudy,2022-04-20 02:22:48
361,734,0.1,Sunny,2021-02-16 04:17:27
167,332,0.36,Cloudy,2022-09-09 07:41:08
346,728,0.18,Rainy,2019-03-14 09:44:32
151,2463,0.12,Sunny,2024-09-28 20:55:45
67,2960,0.1,Cloudy,2022-05-05 04:44:39
407,1525,0.25,Rainy,2024-10-25 16:40:09
345,1071,0.31,Sunny,2023-08-26 04:00:54
295,1342,0.28,Rainy,2022-11-12 20:02:13
14,2471,0.28,Rainy,2024-02-08 18:39:16
109,150,0.4,Sunny,2022-09-13 19:29:20
477,1693,0.39,Sunny,2022-06-18 20:14:55
344,2647,0.05,Cloudy,2019-06-03 05:04:38
457,1827,0.39,Sunny,2020-09-24 13:35:29
476,2029,0.23,Rainy,2022-06-13 02:06:34
115,2331,0.3,Cloudy,2021-11-06 14:34:28
156,1715,0.27,Sunny,2018-10-28 03:15:02
81,1870,0.19,Cloudy,2022-07-22 17:05:54
77,2832,0.27,Rainy,2018-07-20 23:48:10
322,1447,0.09,Cloudy,2024-03-08 03:16:49
70,1154,0.3,Sunny,2024-07-04 16:52:47
272,938,0.1,Cloudy,2020-04-13 22:51:02
258,2868,0.15,Rainy,2022-07-29 06:06:27
84,105,0.3,Sunny,2020-07-14 21:36:59
367,193,0.3,Rainy,2022-06-22 08:46:55
196,2632,0.36,Sunny,2021-12-17 09:02:09
307,1583,0.26,Rainy,2021-06-28 08:56:17
213,2252,0.12,Sunny,2024-05-27 15:32:59
110,1958,0.29,Cloudy,2023-02-08 17:03:51
368,699,0.18,Cloudy,2019-05-15 00:46:58
198,372,0.17,Sunny,2021-06-25 17:09:21
69,1587,0.14,Cloudy,2022-03-08 07:49:28
82,191,0.38,Sunny,2022-09-18 01:52:09
81,388,0.18,Sunny,2024-03-01 01:12:58
368,2936,0.3,Cloudy,2018-04-18 06:45:32
485,410,0.17,Cloudy,2018-10-03 08:45:27
194,2377,0.27,Cloudy,2018-06-26 15:24:37
474,2868,0.27,Sunny,2019-09-12 07:23:01
334,294,0.29,Cloudy,2018-04-02 12:54:43
13,384,0.11,Sunny,2023-04-28 04:01:58
342,127,0.13,Rainy,2020-06-02 23:57:42
44,2248,0.36,Cloudy,2023-12-20 08:05:27
218,2044,0.32,Cloudy,2022-04-05 18:26:42
364,1549,0.18,Sunny,2022-04-12 03:20:44
227,1911,0.18,Cloudy,2020-03-08 20:35:10
175,488,0.4,Sunny,2023-05-14 09:17:21
9,1914,0.18,Sunny,2018-03-20 12:02:41
252,579,0.24,Cloudy,2022-10-05 16:18:39
447,307,0.32,Rainy,2018-08-26 08:30:31
243,1534,0.09,Cloudy,2022-12-16 18:12:16
195,647,0.36,Cloudy,2018-10-04 02:36:56
234,1348,0.18,Cloudy,2024-11-02 18:58:16
337,1988,0.28,Rainy,2023-05-01 23:27:05
300,1950,0.29,Sunny,2021-10-06 04:30:58
336,217,0.34,Rainy,2021-11-13 09:52:49
311,1192,0.31,Sunny,2018-04-14 20:36:26
129,2208,0.06,Cloudy,2019-12-18 02:04:30
98,2698,0.17,Cloudy,2022-01-13 12:47:42
54,2022,0.34,Sunny,2019-12-17 04:16:03
230,1782,0.2,Sunny,2021-12-06 03:29:39
150,2180,0.26,Sunny,2024-07-21 22:43:17
88,1265,0.18,Cloudy,2021-03-30 03:51:34
482,978,0.27,Sunny,2018-01-19 09:19:23
162,2629,0.31,Cloudy,2018-07-26 03:58:23
155,933,0.2,Rainy,2024-10-20 12:21:42
58,999,0.36,Cloudy,2023-03-30 22:46:34
413,342,0.37,Rainy,2020-07-02 17:41:20
364,918,0.23,Sunny,2020-12-21 22:29:10
83,2962,0.11,Rainy,2023-12-07 18:57:03
177,575,0.38,Sunny,2020-09-29 02:14:35
310,342,0.26,Rainy,2024-12-06 08:28:43
280,169,0.37,Rainy,2024-12-07 00:10:22
347,1845,0.17,Rainy,2022-06-02 16:08:46
77,2299,0.16,Sunny,2024-02-05 13:38:16
189,2683,0.18,Rainy,2018-08-18 21:18:58
488,264,0.19,Rainy,2022-12-18 17:32:15
412,1194,0.26,Rainy,2018-11-21 16:51:38
453,1602,0.39,Sunny,2024-06-01 06:54:25
183,487,0.19,Sunny,2021-07-03 14:29:45
189,2896,0.14,Cloudy,2024-04-08 08:03:49
389,62,0.25,Cloudy,2018-05-15 23:01:18
321,2818,0.28,Cloudy,2020-06-02 02:26:54
206,1341,0.28,Sunny,2024-07-14 07:37:53
381,2736,0.36,Rainy,2021-03-02 21:32:50
135,946,0.06,Cloudy,2020-05-02 05:29:27
183,2029,0.16,Sunny,2022-04-13 05:11:31
355,1414,0.32,Sunny,2024-12-14 00:18:14
378,2304,0.36,Sunny,2020-05-22 02:49:12
109,1529,0.32,Sunny,2023-04-01 21:55:57
72,2545,0.33,Cloudy,2024-11-14 23:26:42
150,853,0.2,Sunny,2024-01-07 23:26:47
120,2814,0.28,Rainy,2018-01-23 07:03:01
456,2645,0.07,Cloudy,2018-12-28 05:44:16
191,1943,0.19,Rainy,2020-07-13 19:58:36
394,67,0.14,Cloudy,2021-03-10 15:47:00
329,732,0.18,Cloudy,2024-03-20 02:24:13
444,2287,0.33,Sunny,2021-08-23 19:07:10
495,2361,0.37,Cloudy,2023-10-24 10:31:31
119,323,0.37,Sunny,2022-03-24 03:09:28
126,2382,0.26,Sunny,2022-04-22 02:07:12
156,1773,0.2,Sunny,2021-01-23 02:46:31
122,2699,0.39,Sunny,2018-08-29 11:07:19
384,1451,0.08,Cloudy,2024-04-27 19:08:26
119,2989,0.32,Cloudy,2024-04-22 06:26:32
318,2091,0.26,Cloudy,2021-03-08 21:09:23
414,867,0.25,Cloudy,2023-01-28 17:46:13
341,1118,0.17,Rainy,2018-01-20 12:57:32
442,307,0.26,Rainy,2020-02-05 06:36:03
422,595,0.06,Cloudy,2021-12-12 12:39:41
319,2437,0.36,Sunny,2022-02-16 02:56:20
295,1395,0.27,Rainy,2023-08-12 13:18:43
10,127,0.17,Rainy,2018-07-21 09:48:31
129,289,0.14,Cloudy,2022-06-29 13:22:11
129,1314,0.08,Sunny,2018-06-24 14:44:17
196,724,0.29,Sunny,2019-12-03 19:37:25
338,1315,0.12,Sunny,2020-01-06 01:49:51
293,1898,0.25,Rainy,2023-07-22 14:06:47
457,2700,0.25,Rainy,2024-09-07 13:17:31
485,434,0.19,Sunny,2022-02-21 16:00:02
251,2205,0.15,Cloudy,2020-05-21 12:35:07
484,1907,0.06,Sunny,2024-06-01 04:19:54
468,399,0.07,Sunny,2020-01-17 10:12:56
101,1805,0.4,Rainy,2020-12-12 15:32:05
209,2557,0.32,Sunny,2018-09-08 00:15:05
136,2976,0.26,Rainy,2021-12-13 21:13:08
243,1504,0.19,Sunny,2019-12-09 00:56:31
179,144,0.23,Sunny,2019-03-30 14:46:32
440,1191,0.11,Rainy,2024-11-13 04:58:37
53,144,0.3,Cloudy,2023-11-26 03:04:18
494,106,0.32,Cloudy,2019-01-25 18:53:49
401,416,0.18,Rainy,2022-08-18 05:42:45
129,1554,0.4,Sunny,2018-04-21 00:48:38
20,1480,0.2,Sunny,2022-10-16 03:37:59
375,1411,0.21,Cloudy,2019-06-04 20:30:12
388,2763,0.17,Rainy,2021-04-19 07:09:28
28,1903,0.26,Cloudy,2020-01-06 10:25:56
469,2072,0.33,Rainy,2021-11-04 10:59:49
371,2146,0.22,Sunny,2020-11-15 10:06:58
44,189,0.18,Sunny,2019-03-24 10:23:35
204,794,0.11,Rainy,2024-02-15 06:53:38
322,2045,0.24,Rainy,2023-12-30 10:28:45
499,274,0.19,Sunny,2019-01-10 22:03:43
119,2963,0.25,Rainy,2021-08-03 05:35:42
370,1246,0.28,Rainy,2020-11-04 18:08:48
28,655,0.14,Rainy,2024-11-23 22:37:49
305,1718,0.31,Rainy,2024-01-14 00:59:43
403,1117,0.15,Rainy,2020-05-14 21:48:04
189,421,0.11,Sunny,2024-03-25 08:26:20
179,2570,0.31,Rainy,2019-01-17 07:54:26
256,2389,0.39,Cloudy,2018-05-03 04:31:30
79,702,0.39,Rainy,2020-02-07 10:47:38
466,2819,0.29,Rainy,2018-04-29 13:58:13
308,668,0.18,Sunny,2023-03-03 06:41:21
255,315,0.32,Cloudy,2020-11-29 13:00:07
278,1878,0.18,Rainy,2023-07-11 19:30:54
14,2150,0.07,Cloudy,2023-07-17 15:43:41
92,2825,0.37,Rainy,2024-05-22 13:59:33
438,2359,0.18,Rainy,2019-09-22 17:56:11
246,659,0.12,Sunny,2020-05-07 23:48:57
187,2992,0.29,Cloudy,2023-04-07 15:12:44
341,1307,0.3,Sunny,2018-06-27 11:35:04
304,685,0.14,Sunny,2024-04-13 16:09:33
275,1985,0.07,Cloudy,2019-09-12 09:19:28
204,2735,0.18,Rainy,2022-02-13 10:45:17
443,1157,0.37,Sunny,2018-10-31 23:41:17
441,562,0.24,Sunny,2018-06-20 05:02:14
27,2465,0.23,Sunny,2019-06-28 16:11:14
475,2094,0.12,Cloudy,2020-10-27 22:59:32
269,1254,0.28,Sunny,2020-07-25 17:12:53
111,932,0.13,Sunny,2019-06-07 10:23:09
86,1893,0.16,Rainy,2023-08-18 20:21:16
400,588,0.13,Cloudy,2022-03-23 07:36:38
333,2314,0.24,Rainy,2020-08-08 19:15:39
495,516,0.26,Rainy,2024-10-31 06:42:17
39,664,0.38,Cloudy,2020-03-13 04:43:15
102,631,0.37,Sunny,2019-03-06 03:12:04
418,356,0.38,Rainy,2019-01-01 21:16:07
276,1457,0.37,Sunny,2024-08-29 12:13:43
183,1799,0.06,Sunny,2024-10-06 08:38:54
403,2497,0.35,Sunny,2022-12-25 10:25:07
68,2218,0.17,Rainy,2018-08-23 03:55:10
93,77,0.3,Cloudy,2021-01-07 03:27:21
144,1475,0.27,Sunny,2021-08-21 19:44:54
205,254,0.23,Sunny,2022-06-30 07:41:21
71,823,0.36,Cloudy,2023-03-28 15:44:14
385,466,0.38,Sunny,2020-05-23 13:28:48
405,131,0.27,Sunny,2022-05-30 10:04:35
474,2500,0.32,Sunny,2019-02-08 04:29:55
396,1772,0.13,Cloudy,2021-06-18 14:13:49
64,1678,0.39,Rainy,2020-03-22 16:10:28
482,1511,0.17,Sunny,2018-11-17 23:44:52
448,1654,0.25,Sunny,2022-11-24 11:06:48
200,1436,0.28,Sunny,2022-12-18 11:05:04
473,850,0.13,Rainy,2021-12-07 06:54:47
282,2068,0.06,Cloudy,2021-10-22 21:15:36
35,1526,0.21,Rainy,2019-02-02 16:06:47
380,311,0.13,Cloudy,2022-07-03 07:21:49
290,1977,0.08,Sunny,2023-03-10 15:02:43
196,891,0.14,Sunny,2023-01-10 03:05:19
481,1973,0.19,Cloudy,2021-12-03 16:58:09
11,1970,0.23,Rainy,2022-03-21 07:47:40
496,230,0.35,Rainy,2022-04-30 15:57:42
83,2106,0.21,Cloudy,2024-07-14 19:12:37
296,1280,0.21,Rainy,2024-07-27 04:46:27
178,2407,0.08,Cloudy,2021-05-18 01:11:14
407,2173,0.39,Rainy,2019-12-31 18:50:47
486,1803,0.08,Sunny,2024-08-24 23:21:22
280,2142,0.16,Sunny,2022-05-07 23:21:53
321,1726,0.26,Sunny,2020-08-30 09:33:21
286,606,0.32,Sunny,2020-10-31 11:59:14
70,2462,0.18,Sunny,2023-08-16 03:21:01
452,2473,0.24,Cloudy,2022-06-13 21:16:05
153,90,0.18,Rainy,2019-12-11 22:06:27
217,1048,0.12,Sunny,2022-08-24 11:58:44
380,516,0.09,Cloudy,2019-12-27 15:37:02
497,1190,0.21,Rainy,2023-11-26 08:37:55
397,2657,0.18,Rainy,2024-05-30 12:33:28
41,169,0.14,Cloudy,2020-07-02 23:17:29
34,2451,0.37,Cloudy,2019-02-05 07:25:55
304,1323,0.29,Sunny,2022-09-04 22:49:03
30,539,0.16,Rainy,2019-09-29 09:30:44
288,2810,0.18,Rainy,2021-05-13 23:20:23
202,379,0.27,Cloudy,2022-02-22 21:48:11
324,2995,0.18,Cloudy,2024-09-05 21:35:32
353,584,0.34,Rainy,2022-05-04 03:17:59
400,2654,0.14,Rainy,2019-07-10 19:23:13
32,447,0.33,Rainy,2020-07-20 18:04:27
212,76,0.15,Sunny,2018-07-26 06:53:27
390,313,0.29,Rainy,2022-02-15 05:10:55
137,1744,0.35,Rainy,2023-05-03 15:23:22
377,1413,0.13,Sunny,2024-04-26 13:13:28
279,628,0.09,Sunny,2022-07-03 22:09:44
253,1376,0.21,Rainy,2018-12-26 00:52:57
18,1378,0.17,Rainy,2022-01-21 07:06:48
365,203,0.37,Cloudy,2018-06-14 00:36:41
315,250,0.32,Cloudy,2018-06-22 13:00:42
372,1922,0.26,Rainy,2018-10-02 02:20:59
88,437,0.16,Cloudy,2018-11-24 02:46:08
427,918,0.3,Cloudy,2020-07-02 16:30:08
294,1908,0.39,Sunny,2021-10-16 00:02:16
90,1271,0.2,Rainy,2024-10-11 06:51:34
8,2991,0.22,Sunny,2019-12-24 22:10:46
108,2696,0.37,Rainy,2020-09-17 09:28:05
493,586,0.36,Rainy,2024-02-19 11:38:42
477,2881,0.36,Rainy,2018-01-18 03:46:15
358,1227,0.11,Sunny,2019-02-10 10:48:23
408,1320,0.17,Sunny,2022-05-15 03:40:27
155,1466,0.05,Rainy,2019-04-09 08:15:06
454,2950,0.21,Sunny,2023-06-20 16:19:02
99,473,0.14,Rainy,2022-12-09 05:07:13
439,515,0.39,Rainy,2022-09-04 20:43:30
448,382,0.15,Rainy,2024-07-08 18:52:45
397,2228,0.28,Cloudy,2024-01-30 21:24:31
124,1808,0.06,Cloudy,2021-02-26 10:56:01
304,809,0.29,Sunny,2021-09-15 05:44:38
198,2140,0.23,Rainy,2019-09-11 20:38:59
473,1446,0.13,Sunny,2018-09-12 13:59:49
250,818,0.2,Rainy,2021-05-06 12:04:27
321,2434,0.38,Rainy,2018-11-29 07:40:58
198,1838,0.31,Cloudy,2020-05-14 10:38:32
464,378,0.32,Sunny,2023-07-06 04:27:52
59,2993,0.34,Rainy,2020-06-23 11:28:49
183,81,0.29,Cloudy,2021-02-26 07:13:54
479,2147,0.36,Rainy,2024-01-07 07:25:44
364,438,0.32,Rainy,2019-07-31 07:38:17
107,1024,0.23,Cloudy,2018-06-22 17:04:10
286,816,0.14,Sunny,2018-12-26 19:41:08
74,2216,0.08,Cloudy,2024-07-01 23:05:02
455,2809,0.39,Cloudy,2022-04-01 10:50:50
51,2231,0.11,Cloudy,2019-03-07 16:55:11
441,1630,0.1,Rainy,2023-02-01 10:53:24
448,2247,0.18,Cloudy,2022-09-12 11:11:16
318,1101,0.27,Cloudy,2020-07-02 17:08:11
188,1140,0.35,Rainy,2022-06-17 12:53:30
305,2087,0.25,Cloudy,2020-06-24 13:22:32
485,2007,0.29,Sunny,2022-09-16 16:42:45
154,835,0.08,Rainy,2024-12-22 13:04:22
479,411,0.23,Sunny,2022-07-21 08:29:31
228,1277,0.05,Sunny,2022-06-17 21:38:41
409,2859,0.11,Rainy,2023-07-30 00:11:04
275,1480,0.06,Cloudy,2024-09-17 22:25:24
179,1670,0.25,Sunny,2020-03-10 20:39:45
188,2071,0.16,Rainy,2021-02-23 04:13:55
261,2787,0.17,Sunny,2019-12-05 20:22:20
132,1535,0.29,Cloudy,2020-02-08 19:09:00
169,1185,0.08,Sunny,2018-07-23 21:26:48
215,459,0.34,Cloudy,2019-11-25 16:10:54
498,1987,0.18,Rainy,2022-06-26 14:45:05
297,665,0.34,Cloudy,2022-12-12 02:13:59
115,2460,0.13,Sunny,2020-11-12 06:27:35
339,109,0.15,Rainy,2019-03-16 16:57:03
459,2527,0.37,Sunny,2024-05-11 21:52:27
37,2895,0.26,Cloudy,2019-04-09 09:04:59
414,2816,0.07,Cloudy,2023-04-27 15:39:51
464,157,0.22,Sunny,2022-12-09 04:41:49
490,2796,0.09,Rainy,2024-09-02 08:32:43
311,714,0.38,Cloudy,2019-05-20 14:04:04
21,1594,0.25,Cloudy,2023-04-11 01:03:24
364,1835,0.09,Sunny,2021-03-19 18:21:32
423,441,0.26,Rainy,2020-03-06 23:17:48
169,1485,0.39,Cloudy,2021-10-19 20:07:33
423,1064,0.35,Rainy,2018-04-25 06:21:45
249,2096,0.25,Cloudy,2020-04-24 12:54:33
68,2901,0.39,Cloudy,2024-12-10 23:27:21
268,723,0.09,Cloudy,2019-09-07 11:03:52
248,2791,0.08,Cloudy,2022-09-23 23:23:52
283,2529,0.22,Cloudy,2023-12-18 16:30:40
184,1749,0.13,Sunny,2023-01-16 20:13:20
135,2141,0.24,Cloudy,2020-12-22 22:52:24
291,2171,0.18,Sunny,2024-02-23 15:12:43
7,1226,0.2,Sunny,2023-11-25 23:51:20
186,2097,0.27,Sunny,2019-10-30 09:55:59
348,922,0.23,Cloudy,2019-11-15 10:26:28
309,588,0.36,Sunny,2023-08-17 02:49:29
389,1037,0.31,Sunny,2022-10-13 09:34:11
291,1697,0.2,Sunny,2019-01-16 02:24:36
372,1558,0.11,Sunny,2024-08-11 03:13:37
61,1233,0.3,Cloudy,2024-09-14 21:27:31
370,1411,0.11,Cloudy,2018-12-07 23:33:35
256,1450,0.29,Cloudy,2024-09-08 08:17:00
89,2935,0.25,Rainy,2024-07-20 05:41:55
498,2137,0.26,Cloudy,2024-02-28 03:34:14
280,2029,0.15,Sunny,2020-12-06 15:51:04
295,1039,0.38,Cloudy,2022-01-14 23:43:44
103,2566,0.28,Sunny,2024-05-19 09:35:32
144,368,0.13,Sunny,2023-12-14 15:58:05
316,659,0.2,Cloudy,2019-05-14 18:28:01
431,1914,0.14,Rainy,2021-01-03 10:23:12
174,1891,0.21,Rainy,2019-08-18 20:53:44
83,981,0.21,Sunny,2020-01-16 17:33:03
40,2056,0.38,Sunny,2022-04-06 02:45:53
357,927,0.12,Sunny,2022-02-22 01:15:03
499,201,0.13,Cloudy,2024-02-12 20:26:39
301,298,0.26,Sunny,2018-07-16 00:29:17
254,2313,0.15,Cloudy,2022-11-24 09:44:15
417,805,0.33,Rainy,2022-05-24 20:16:42
185,1394,0.39,Cloudy,2021-12-21 06:14:54
39,1934,0.2,Rainy,2024-10-31 19:28:25
414,1227,0.3,Cloudy,2022-04-13 02:46:45
358,493,0.05,Sunny,2019-01-08 21:42:37
416,1352,0.09,Cloudy,2021-07-01 01:17:13
161,407,0.05,Rainy,2024-04-28 23:38:11
425,1805,0.35,Rainy,2020-12-17 13:20:13
142,381,0.2,Sunny,2018-06-18 05:37:01
56,1244,0.12,Sunny,2021-10-22 14:19:50
358,1759,0.25,Rainy,2018-01-14 20:27:02
339,1661,0.39,Sunny,2018-10-03 05:46:39
237,1310,0.09,Sunny,2019-12-22 14:12:04
118,929,0.32,Cloudy,2020-05-18 16:10:02
395,2641,0.09,Rainy,2022-03-17 12:50:06
92,2233,0.35,Cloudy,2020-06-28 10:52:40
380,846,0.24,Rainy,2019-01-14 16:59:30
321,398,0.23,Sunny,2018-08-03 08:41:13
205,2208,0.37,Cloudy,2023-05-23 00:24:48
484,1943,0.15,Rainy,2018-04-30 13:19:50
93,1984,0.28,Sunny,2023-04-13 01:50:30
325,1637,0.07,Sunny,2020-01-23 03:00:56
391,2436,0.24,Sunny,2022-07-21 15:05:05
7,798,0.37,Rainy,2022-04-15 17:43:17
144,2504,0.36,Rainy,2019-10-24 11:15:54
120,171,0.09,Rainy,2018-05-27 07:06:07
478,765,0.38,Cloudy,2022-02-04 13:42:15
316,1299,0.36,Sunny,2019-01-02 23:14:29
433,2553,0.05,Rainy,2023-11-08 00:24:12
445,1359,0.17,Rainy,2018-02-09 13:54:38
491,291,0.25,Cloudy,2019-06-07 18:53:37
316,2336,0.27,Rainy,2023-08-19 18:01:17
242,921,0.06,Rainy,2018-01-13 08:23:57
379,1938,0.35,Cloudy,2023-06-24 11:18:07
355,2589,0.28,Rainy,2018-10-05 22:25:57
413,81,0.07,Sunny,2024-11-24 12:58:27
447,2077,0.2,Rainy,2020-10-29 17:15:12
333,1487,0.19,Sunny,2024-07-22 13:52:31
275,347,0.21,Rainy,2022-11-30 23:17:03
439,2800,0.08,Rainy,2021-10-09 18:53:22
450,1757,0.4,Cloudy,2019-10-09 00:01:50
433,2417,0.37,Cloudy,2018-10-08 14:33:46
325,2492,0.2,Rainy,2021-02-02 11:09:38
236,2532,0.24,Cloudy,2019-07-30 05:31:19
415,798,0.3,Sunny,2023-01-20 19:15:02
58,631,0.18,Rainy,2024-02-27 20:16:28
117,480,0.32,Cloudy,2024-08-19 05:35:28
36,2046,0.09,Rainy,2018-06-12 16:55:21
167,184,0.09,Rainy,2024-09-28 21:27:47
70,1473,0.3,Sunny,2019-07-22 15:53:58
446,1169,0.12,Sunny,2023-09-10 09:39:47
490,1864,0.13,Cloudy,2019-05-07 15:54:47
52,1074,0.2,Cloudy,2021-11-15 05:16:44
223,80,0.18,Rainy,2021-06-28 03:02:53
28,1374,0.09,Rainy,2020-06-28 23:47:23
288,2918,0.3,Sunny,2024-05-07 20:24:13
181,1384,0.19,Rainy,2024-01-06 21:00:46
4,966,0.33,Rainy,2019-11-29 16:08:54
219,2632,0.28,Cloudy,2021-04-19 09:54:00
235,2534,0.33,Sunny,2022-03-01 16:46:11
183,802,0.39,Sunny,2021-04-20 15:18:38
373,2494,0.36,Cloudy,2021-10-23 12:43:23
198,246,0.1,Sunny,2021-10-09 02:17:38
408,461,0.3,Rainy,2020-11-04 09:59:33
308,1044,0.35,Cloudy,2019-10-20 16:36:22
239,2911,0.4,Sunny,2019-01-30 12:59:39
294,192,0.07,Sunny,2024-01-07 09:21:36
130,1685,0.26,Sunny,2019-07-20 11:17:49
240,57,0.08,Sunny,2018-09-12 05:17:31
71,2311,0.07,Sunny,2019-11-03 05:56:51
178,2579,0.36,Rainy,2020-11-27 11:58:19
198,71,0.13,Rainy,2021-07-18 22:04:10
201,2604,0.36,Rainy,2018-08-20 22:38:56
47,2598,0.18,Rainy,2021-08-14 10:23:59
94,1656,0.28,Rainy,2024-02-17 22:40:52
261,994,0.38,Sunny,2024-12-28 23:03:14
88,575,0.38,Rainy,2024-03-22 16:17:49
272,924,0.34,Rainy,2020-08-22 01:58:06
384,2645,0.22,Rainy,2024-02-23 02:40:08
278,2990,0.15,Sunny,2023-09-14 14:39:33
314,2599,0.18,Rainy,2021-06-07 12:21:37
259,60,0.22,Cloudy,2022-12-31 09:23:46
391,2183,0.13,Cloudy,2022-11-21 12:17:47
205,2689,0.31,Cloudy,2022-03-04 23:50:33
228,2002,0.17,Cloudy,2019-09-27 05:13:23
368,2587,0.11,Sunny,2020-04-05 22:58:37
484,787,0.12,Rainy,2020-11-19 08:09:25
53,54,0.17,Cloudy,2018-02-11 11:24:33
380,1002,0.25,Cloudy,2023-02-15 22:53:13
283,2716,0.1,Cloudy,2020-06-18 12:06:39
49,2173,0.22,Rainy,2021-10-14 23:39:29
446,2487,0.34,Rainy,2020-11-05 14:27:29
333,2435,0.33,Rainy,2018-08-18 20:50:25
482,2322,0.08,Cloudy,2022-02-04 21:22:11
79,1535,0.34,Sunny,2023-03-14 07:24:20
371,1377,0.36,Cloudy,2021-01-28 17:50:51
387,402,0.13,Sunny,2018-12-24 12:12:08
82,591,0.11,Sunny,2019-06-24 07:32:03
406,2361,0.13,Rainy,2023-10-02 17:57:32
270,418,0.12,Rainy,2024-11-03 18:10:08
498,1686,0.18,Cloudy,2022-08-14 07:53:02
110,2006,0.06,Rainy,2019-10-06 14:13:54
121,861,0.14,Rainy,2020-08-08 03:25:39
241,2944,0.24,Rainy,2022-03-10 21:21:43
138,844,0.34,Sunny,2024-10-29 10:29:20
145,2961,0.31,Cloudy,2024-01-27 08:36:34
62,1828,0.24,Sunny,2021-10-09 13:09:43
8,1142,0.32,Sunny,2024-03-09 19:51:41
396,2298,0.14,Cloudy,2021-02-25 01:23:07
365,496,0.21,Cloudy,2020-11-20 08:13:45
462,1634,0.18,Rainy,2019-12-28 14:39:49
305,775,0.28,Rainy,2021-04-02 08:27:39
311,2336,0.28,Cloudy,2023-12-04 07:27:20
77,1375,0.3,Cloudy,2018-05-24 16:10:06
280,170,0.19,Sunny,2024-11-10 04:33:24
319,1704,0.28,Sunny,2020-03-21 16:37:18
284,1560,0.12,Sunny,2018-06-23 06:09:40
475,240,0.05,Cloudy,2023-01-14 01:21:19
446,2861,0.38,Cloudy,2019-06-19 12:45:45
108,1937,0.15,Sunny,2018-01-22 08:04:18
190,935,0.18,Sunny,2024-03-06 11:57:40
303,2997,0.31,Cloudy,2020-11-16 20:10:00
9,1905,0.15,Sunny,2023-02-10 15:16:30
458,185,0.31,Sunny,2018-04-15 10:06:11
140,2659,0.36,Cloudy,2022-10-10 12:10:07
237,1924,0.26,Cloudy,2019-01-20 12:58:00
242,1964,0.09,Sunny,2024-08-17 23:38:35
