product_id,base_price,discount_percent,final_price,units_sold,promotion_flag
3748,6670,39,4069.0,38,Yes
8401,4703,38,2916.0,39,Yes
9404,6436,20,5149.0,25,No
12378,3799,49,1937.0,4,Yes
12880,2537,8,2334.0,13,No
2768,5839,23,4496.0,33,Yes
25274,4516,19,3658.0,3,No
24880,5597,56,2463.0,13,Yes
19481,4964,14,4269.0,31,No
2054,5043,39,3076.0,12,Yes
11765,4923,2,4825.0,2,No
12568,1379,12,1214.0,26,No
8240,3143,54,1446.0,25,Yes
11091,1971,24,1498.0,2,Yes
20353,364,4,349.0,10,No
10070,7344,44,4113.0,25,Yes
3431,2116,17,1756.0,39,No
8097,1406,0,1406.0,8,No
24097,7041,59,2887.0,29,Yes
17937,4871,55,2192.0,7,Yes
4843,4402,0,4402.0,25,No
28592,6579,4,6316.0,8,No
27265,289,33,194.0,20,Yes
4640,5039,8,4636.0,27,No
12682,6317,6,5938.0,8,No
15451,340,4,326.0,19,No
13900,3850,16,3234.0,28,No
6146,3796,8,3492.0,2,No
26129,7573,9,6891.0,17,No
14416,7242,19,5866.0,10,No
15507,5585,44,3128.0,38,Yes
29259,4456,15,3788.0,24,No
8668,1019,53,479.0,9,Yes
22921,3555,6,3342.0,19,No
21719,3911,20,3129.0,22,No
6383,1138,41,671.0,5,Yes
22433,5272,35,3427.0,2,Yes
8128,773,40,464.0,24,Yes
8292,1766,23,1360.0,12,Yes
26637,6098,12,5366.0,21,No
8589,1496,34,987.0,21,Yes
82,4251,44,2381.0,35,Yes
21265,4012,9,3651.0,30,No
27142,2367,3,2296.0,5,No
17197,6254,56,2752.0,28,Yes
29629,3391,14,2916.0,39,No
18434,3657,9,3328.0,39,No
12675,3546,47,1879.0,30,Yes
22139,2016,14,1734.0,34,No
25256,2907,13,2529.0,2,No
16098,3176,10,2858.0,33,No
5088,2622,56,1154.0,29,Yes
24472,1150,3,1116.0,22,No
13151,2341,6,2201.0,21,No
25475,1262,40,757.0,9,Yes
14741,6416,0,6416.0,18,No
4029,2414,17,2004.0,27,No
5236,828,48,431.0,36,Yes
2944,6009,42,3485.0,29,Yes
11002,7450,52,3576.0,21,Yes
23510,4285,22,3342.0,18,Yes
23231,4630,6,4352.0,33,No
19263,893,15,759.0,9,No
17008,2005,6,1885.0,26,No
13138,5144,23,3961.0,38,Yes
24598,4691,30,3284.0,35,Yes
19910,7540,13,6560.0,6,No
23554,1066,6,1002.0,27,No
25269,4920,37,3100.0,32,Yes
25931,223,24,169.0,5,Yes
20622,4685,49,2389.0,18,Yes
2617,3321,56,1461.0,12,Yes
1816,2200,58,924.0,26,Yes
13579,588,21,465.0,37,Yes
8386,672,48,349.0,19,Yes
14422,736,52,353.0,39,Yes
11633,781,40,469.0,14,Yes
15794,408,53,192.0,1,Yes
9353,3746,55,1686.0,8,Yes
23261,832,44,466.0,8,Yes
23358,6893,52,3309.0,7,Yes
29219,6809,52,3268.0,6,Yes
20345,5544,0,5544.0,18,No
27146,875,41,516.0,28,Yes
18227,6038,3,5857.0,27,No
15290,4389,52,2107.0,36,Yes
9097,1630,5,1548.0,14,No
29794,631,1,625.0,25,No
5834,6930,24,5267.0,13,Yes
16526,3281,15,2789.0,3,No
10098,5016,48,2608.0,32,Yes
25195,6166,13,5364.0,23,No
3603,2601,57,1118.0,6,Yes
29513,6395,18,5244.0,7,No
21849,6193,37,3902.0,19,Yes
29292,5911,5,5615.0,19,No
6029,3480,30,2436.0,10,Yes
14952,2242,36,1435.0,10,Yes
23966,7182,34,4740.0,17,Yes
12013,485,20,388.0,4,No
27413,5629,47,2983.0,8,Yes
16792,1904,20,1523.0,34,No
25193,4966,34,3278.0,34,Yes
18632,5820,57,2503.0,23,Yes
1856,5088,56,2239.0,32,Yes
13555,5024,19,4069.0,38,No
15183,6962,8,6405.0,4,No
7275,4139,26,3063.0,36,Yes
24733,5966,10,5369.0,22,No
28790,5079,38,3149.0,19,Yes
4169,4232,18,3470.0,13,No
20625,7803,13,6789.0,12,No
10027,779,43,444.0,28,Yes
1949,6850,15,5822.0,5,No
8899,7559,51,3704.0,7,Yes
686,2830,11,2519.0,2,No
26393,5802,57,2495.0,7,Yes
29044,1323,44,741.0,38,Yes
13478,3852,43,2196.0,2,Yes
5977,3676,24,2794.0,30,Yes
1645,6580,2,6448.0,16,No
28597,1851,6,1740.0,26,No
21076,6234,8,5735.0,1,No
28954,4460,51,2185.0,14,Yes
26787,7806,48,4059.0,27,Yes
18925,849,51,416.0,11,Yes
3,5260,28,3787.0,23,Yes
18022,2422,4,2325.0,30,No
9010,7696,41,4541.0,6,Yes
12620,7691,28,5538.0,26,Yes
22568,5237,52,2514.0,33,Yes
852,2428,2,2379.0,17,No
1417,4697,51,2302.0,36,Yes
6146,1430,17,1187.0,3,No
2126,4167,7,3875.0,38,No
14298,7999,50,4000.0,24,Yes
24725,1274,48,662.0,32,Yes
10848,4178,15,3551.0,24,No
20524,6077,3,5895.0,24,No
18245,1184,7,1101.0,36,No
6408,376,54,173.0,15,Yes
18617,2679,59,1098.0,22,Yes
18112,3405,15,2894.0,7,No
6648,5141,0,5141.0,28,No
24315,2364,20,1891.0,28,No
5479,7629,25,5722.0,38,Yes
13303,5156,22,4022.0,36,Yes
22781,3871,40,2323.0,10,Yes
29750,4027,14,3463.0,38,No
9868,5114,42,2966.0,19,Yes
11066,5223,44,2925.0,21,Yes
11281,6175,18,5064.0,7,No
24004,5673,35,3687.0,3,Yes
2778,2555,8,2351.0,7,No
20727,4465,17,3706.0,19,No
28123,6196,46,3346.0,21,Yes
542,5720,43,3260.0,35,Yes
26069,2794,40,1676.0,2,Yes
8488,3658,58,1536.0,26,Yes
13681,4763,38,2953.0,13,Yes
16208,231,10,208.0,11,No
13529,2424,11,2157.0,21,No
1807,5255,31,3626.0,10,Yes
19563,1232,53,579.0,6,Yes
21269,7865,32,5348.0,1,Yes
14293,6514,49,3322.0,38,Yes
14333,3190,49,1627.0,7,Yes
14464,3381,33,2265.0,23,Yes
10694,6110,48,3177.0,32,Yes
25127,2901,59,1189.0,20,Yes
5541,7929,42,4599.0,30,Yes
24773,7886,56,3470.0,3,Yes
17320,6686,57,2875.0,1,Yes
12701,3503,37,2207.0,20,Yes
10379,5078,19,4113.0,4,No
11991,6617,19,5360.0,25,No
13552,5419,52,2601.0,25,Yes
2018,4390,11,3907.0,25,No
13128,4559,47,2416.0,9,Yes
16703,2234,5,2122.0,25,No
12757,4699,53,2209.0,12,Yes
25823,5011,4,4811.0,27,No
15807,3643,5,3461.0,8,No
4890,7564,37,4765.0,1,Yes
18140,4140,9,3767.0,17,No
2106,7550,21,5964.0,15,Yes
3193,2015,4,1934.0,13,No
17828,1054,31,727.0,21,Yes
22355,1771,2,1736.0,17,No
5496,5757,42,3339.0,25,Yes
5019,1373,51,673.0,28,Yes
9958,7272,21,5745.0,4,Yes
16983,3438,54,1581.0,8,Yes
29891,6367,3,6176.0,6,No
24939,1077,1,1066.0,33,No
11521,5253,17,4360.0,36,No
19761,6617,53,3110.0,17,Yes
1342,4768,59,1955.0,32,Yes
16418,4222,3,4095.0,29,No
9040,7582,20,6066.0,19,No
17119,4948,11,4404.0,16,No
23056,3243,27,2367.0,36,Yes
29940,3548,26,2626.0,33,Yes
7297,5039,27,3678.0,21,Yes
13798,2323,19,1882.0,13,No
25447,5112,10,4601.0,37,No
8636,984,34,649.0,32,Yes
11244,3221,15,2738.0,8,No
18522,4366,35,2838.0,20,Yes
14465,1217,9,1107.0,7,No
8075,7342,49,3744.0,37,Yes
10045,7778,0,7778.0,12,No
27330,3338,52,1602.0,4,Yes
9884,3701,16,3109.0,28,No
26547,3362,11,2992.0,1,No
29377,630,4,605.0,20,No
20163,5021,10,4519.0,12,No
19052,1441,15,1225.0,35,No
3279,4152,6,3903.0,18,No
29599,294,57,126.0,22,Yes
15027,2421,43,1380.0,38,Yes
15623,4325,49,2206.0,10,Yes
18537,4452,47,2360.0,30,Yes
2872,975,46,526.0,10,Yes
11744,2319,39,1415.0,13,Yes
18966,7513,37,4733.0,37,Yes
8112,5589,27,4080.0,39,Yes
26474,3365,32,2288.0,25,Yes
5553,6081,27,4439.0,27,Yes
9850,4249,17,3527.0,34,No
22497,7764,3,7531.0,14,No
28558,2834,48,1474.0,26,Yes
29486,3133,12,2757.0,5,No
10953,5984,23,4608.0,34,Yes
12840,3415,40,2049.0,3,Yes
20970,5885,24,4473.0,15,Yes
4099,6664,51,3265.0,35,Yes
20052,679,4,652.0,31,No
19491,1457,51,714.0,37,Yes
21396,5704,32,3879.0,18,Yes
12198,2893,12,2546.0,31,No
4559,1712,50,856.0,9,Yes
24691,473,23,364.0,15,Yes
11966,4393,3,4261.0,30,No
25727,7770,4,7459.0,38,No
24279,7461,31,5148.0,14,Yes
1653,1668,59,684.0,20,Yes
26945,5777,25,4333.0,25,Yes
8275,1530,38,949.0,19,Yes
3147,857,25,643.0,39,Yes
1248,7541,17,6259.0,36,No
22743,1044,28,752.0,9,Yes
20381,3527,22,2751.0,5,Yes
19449,5789,53,2721.0,34,Yes
5350,4921,14,4232.0,14,No
15422,2284,13,1987.0,16,No
10020,7201,8,6625.0,33,No
10487,3775,28,2718.0,33,Yes
10069,4480,59,1837.0,13,Yes
7178,6357,14,5467.0,11,No
5905,4880,51,2391.0,26,Yes
12259,5128,11,4564.0,7,No
27480,5982,3,5803.0,29,No
16222,1030,47,546.0,3,Yes
4797,1886,30,1320.0,11,Yes
29256,4829,51,2366.0,14,Yes
24173,5713,3,5542.0,37,No
11762,4849,11,4316.0,18,No
13921,2954,5,2806.0,29,No
3639,2540,18,2083.0,14,No
19681,929,28,669.0,2,Yes
7218,3914,26,2896.0,5,Yes
11561,2944,23,2267.0,3,Yes
22730,2780,57,1195.0,27,Yes
25969,4816,38,2986.0,22,Yes
4289,2726,32,1854.0,3,Yes
22674,1819,36,1164.0,11,Yes
2464,7449,28,5363.0,22,Yes
19556,1802,8,1658.0,30,No
4985,7963,15,6769.0,14,No
15012,2497,8,2297.0,28,No
4837,6259,41,3693.0,9,Yes
25875,3529,31,2435.0,24,Yes
28855,6532,45,3593.0,8,Yes
25370,5150,53,2420.0,17,Yes
6709,242,4,232.0,10,No
13010,5129,59,2103.0,6,Yes
26006,969,29,688.0,23,Yes
129,3633,0,3633.0,16,No
2589,5131,5,4874.0,33,No
4661,2792,22,2178.0,21,Yes
1955,5318,16,4467.0,33,No
20296,3261,51,1598.0,17,Yes
2335,4869,4,4674.0,2,No
16371,5953,26,4405.0,10,Yes
21548,2260,27,1650.0,5,Yes
3445,4572,49,2332.0,11,Yes
8091,6762,48,3516.0,34,Yes
8041,2903,46,1568.0,18,Yes
2667,6072,33,4068.0,7,Yes
28618,909,2,891.0,27,No
23696,1035,41,611.0,31,Yes
23293,5246,22,4092.0,5,Yes
17261,5318,42,3084.0,37,Yes
7619,7414,37,4671.0,19,Yes
12872,6821,9,6207.0,6,No
17698,3900,57,1677.0,32,Yes
21461,5224,48,2716.0,39,Yes
13250,3766,24,2862.0,36,Yes
220,459,48,239.0,24,Yes
13562,6293,34,4153.0,13,Yes
20691,2835,13,2466.0,17,No
10138,4778,0,4778.0,23,No
15783,4492,29,3189.0,32,Yes
17445,3810,35,2476.0,18,Yes
6716,4938,25,3704.0,5,Yes
11739,5466,16,4591.0,22,No
4126,3968,49,2024.0,19,Yes
8554,3540,11,3151.0,21,No
5326,795,14,684.0,4,No
7284,7581,4,7278.0,18,No
21370,5496,5,5221.0,27,No
6391,3217,3,3120.0,2,No
8075,5025,23,3869.0,11,Yes
15303,5292,0,5292.0,20,No
25422,2759,28,1986.0,20,Yes
3394,4490,22,3502.0,7,Yes
358,2202,47,1167.0,14,Yes
16525,3851,8,3543.0,38,No
6830,5791,21,4575.0,36,Yes
6287,7403,20,5922.0,28,No
16846,7895,9,7184.0,4,No
3957,4609,19,3733.0,19,No
23087,5834,14,5017.0,13,No
9488,3889,46,2100.0,25,Yes
23407,1220,7,1135.0,27,No
27810,870,41,513.0,20,Yes
27785,2401,7,2233.0,24,No
11492,1414,0,1414.0,12,No
26440,4788,58,2011.0,30,Yes
1886,6606,45,3633.0,28,Yes
22889,3514,50,1757.0,37,Yes
3050,1181,51,579.0,36,Yes
9243,3533,0,3533.0,27,No
15496,5015,14,4313.0,26,No
8793,4189,24,3184.0,29,Yes
14267,2524,27,1843.0,17,Yes
20149,3172,33,2125.0,13,Yes
25165,7095,26,5250.0,28,Yes
13907,7908,34,5219.0,15,Yes
6164,695,12,612.0,10,No
7407,1885,38,1169.0,34,Yes
1625,7355,33,4928.0,34,Yes
5525,4972,34,3282.0,27,Yes
23400,6252,40,3751.0,37,Yes
7085,3092,13,2690.0,12,No
3686,6940,52,3331.0,4,Yes
22987,3797,28,2734.0,9,Yes
26598,3825,21,3022.0,39,Yes
11482,3626,22,2828.0,4,Yes
9632,5719,25,4289.0,14,Yes
4771,4798,57,2063.0,17,Yes
9464,1622,53,762.0,15,Yes
25816,2407,33,1613.0,15,Yes
15963,2714,1,2687.0,25,No
19501,1847,18,1515.0,14,No
2914,285,54,131.0,17,Yes
15022,831,14,715.0,32,No
11735,1007,30,705.0,14,Yes
27751,3258,40,1955.0,7,Yes
7362,6843,46,3695.0,20,Yes
28130,7607,41,4488.0,6,Yes
12847,312,0,312.0,8,No
24165,1404,25,1053.0,31,Yes
24522,715,46,386.0,10,Yes
24218,909,2,891.0,34,No
6673,2064,37,1300.0,21,Yes
29873,715,38,443.0,39,Yes
17942,7236,44,4052.0,33,Yes
24078,4944,10,4450.0,25,No
7977,3095,19,2507.0,1,No
17409,409,7,380.0,37,No
26888,2570,34,1696.0,19,Yes
6633,4238,3,4111.0,10,No
9957,556,8,512.0,25,No
15738,6572,4,6309.0,31,No
6998,4419,35,2872.0,3,Yes
22656,3746,36,2397.0,31,Yes
19622,1551,58,651.0,24,Yes
1992,5608,9,5103.0,18,No
24536,1350,56,594.0,25,Yes
22278,2717,17,2255.0,20,No
548,7350,31,5072.0,31,Yes
3791,1753,53,824.0,17,Yes
21752,2446,23,1883.0,22,Yes
5838,6324,28,4553.0,34,Yes
12314,1779,42,1032.0,34,Yes
17271,3704,1,3667.0,14,No
25237,7124,5,6768.0,20,No
26634,1706,56,751.0,10,Yes
10883,3033,3,2942.0,23,No
26071,3024,44,1693.0,32,Yes
16267,3812,35,2478.0,26,Yes
7430,6251,42,3626.0,15,Yes
17768,1509,14,1298.0,26,No
3218,2704,44,1514.0,5,Yes
23095,2636,22,2056.0,11,Yes
21209,2229,17,1850.0,31,No
12470,7811,25,5858.0,28,Yes
25314,7514,0,7514.0,32,No
27964,2953,18,2421.0,22,No
18371,2185,4,2098.0,32,No
20628,4924,18,4038.0,9,No
4053,7489,52,3595.0,23,Yes
3739,7164,29,5086.0,32,Yes
27293,2560,21,2022.0,34,Yes
24669,3039,32,2067.0,34,Yes
3626,2352,15,1999.0,13,No
6217,4567,33,3060.0,10,Yes
12653,4086,57,1757.0,1,Yes
23544,6144,55,2765.0,1,Yes
1063,4346,37,2738.0,33,Yes
22146,3193,21,2522.0,38,Yes
19225,5056,27,3691.0,9,Yes
7464,7183,23,5531.0,9,Yes
24805,1016,55,457.0,21,Yes
9917,3892,44,2180.0,18,Yes
24081,6193,16,5202.0,25,No
6568,5811,5,5520.0,28,No
14139,2503,12,2203.0,15,No
12282,548,9,499.0,4,No
24720,4623,44,2589.0,9,Yes
14605,1997,2,1957.0,36,No
18289,5317,12,4679.0,20,No
16881,6103,41,3601.0,7,Yes
28660,4645,7,4320.0,33,No
14116,1297,19,1051.0,3,No
16970,7955,13,6921.0,29,No
1430,7571,35,4921.0,38,Yes
3922,2796,24,2125.0,18,Yes
23600,1670,31,1152.0,5,Yes
19210,6840,14,5882.0,7,No
5094,7086,41,4181.0,23,Yes
10851,2395,15,2036.0,32,No
29240,5804,45,3192.0,17,Yes
7911,7862,38,4874.0,31,Yes
16555,518,55,233.0,1,Yes
13923,933,28,672.0,15,Yes
11280,299,46,161.0,20,Yes
4421,5969,30,4178.0,28,Yes
29277,6213,9,5654.0,27,No
13218,5572,7,5182.0,16,No
11697,6001,46,3241.0,6,Yes
26407,3806,36,2436.0,2,Yes
28397,1241,59,509.0,6,Yes
25897,610,8,561.0,4,No
22180,315,48,164.0,32,Yes
22673,3122,8,2872.0,9,No
16965,4948,42,2870.0,8,Yes
6480,6923,11,6161.0,28,No
13938,2057,28,1481.0,20,Yes
20001,7052,53,3314.0,17,Yes
11233,3726,14,3204.0,19,No
6003,3317,31,2289.0,8,Yes
19088,5291,39,3228.0,9,Yes
9650,5572,22,4346.0,36,Yes
17718,7081,10,6373.0,6,No
8171,3968,9,3611.0,1,No
22337,3002,41,1771.0,39,Yes
26438,1069,34,706.0,37,Yes
4094,5747,38,3563.0,16,Yes
20577,1831,11,1630.0,39,No
1303,4147,44,2322.0,10,Yes
27692,2335,47,1238.0,25,Yes
10228,5442,7,5061.0,36,No
4779,7162,50,3581.0,38,Yes
19677,1773,43,1011.0,37,Yes
25117,4934,52,2368.0,28,Yes
4795,3352,38,2078.0,22,Yes
995,1946,21,1537.0,35,Yes
17421,7257,34,4790.0,5,Yes
24541,5808,40,3485.0,38,Yes
13923,3755,22,2929.0,13,Yes
7361,5584,11,4970.0,6,No
16898,7870,25,5902.0,29,Yes
22875,6334,35,4117.0,5,Yes
15973,7547,44,4226.0,3,Yes
3797,4991,54,2296.0,35,Yes
7233,773,28,557.0,3,Yes
872,6169,16,5182.0,8,No
19480,1277,48,664.0,1,Yes
6676,2975,51,1458.0,18,Yes
28268,1775,54,816.0,2,Yes
26414,2497,10,2247.0,10,No
26727,6825,25,5119.0,35,Yes
22798,6083,15,5171.0,27,No
17267,3237,10,2913.0,9,No
29436,6703,23,5161.0,24,Yes
19296,734,55,330.0,2,Yes
26943,1202,44,673.0,28,Yes
23523,4469,17,3709.0,10,No
8118,4078,58,1713.0,13,Yes
29715,2808,36,1797.0,11,Yes
23023,5970,18,4895.0,4,No
10884,4559,48,2371.0,18,Yes
11256,1526,35,992.0,31,Yes
12025,5681,52,2727.0,8,Yes
19725,1546,13,1345.0,23,No
2507,6461,25,4846.0,21,Yes
21896,4793,52,2301.0,16,Yes
5003,4906,48,2551.0,39,Yes
19525,2478,16,2082.0,24,No
28857,4711,51,2308.0,24,Yes
1305,6921,47,3668.0,6,Yes
13244,5064,31,3494.0,15,Yes
10209,1000,31,690.0,14,Yes
5652,4803,12,4227.0,26,No
22782,7178,39,4379.0,19,Yes
25120,7318,21,5781.0,33,Yes
18956,1051,57,452.0,19,Yes
4476,6745,41,3980.0,18,Yes
10004,4580,29,3252.0,38,Yes
21073,7155,53,3363.0,36,Yes
10390,3443,24,2617.0,29,Yes
21889,4850,14,4171.0,20,No
26571,7669,20,6135.0,26,No
12146,951,53,447.0,37,Yes
11723,7596,55,3418.0,15,Yes
28333,6636,6,6238.0,24,No
26846,6003,10,5403.0,9,No
23784,4985,21,3938.0,3,Yes
21304,5992,14,5153.0,31,No
7570,6427,41,3792.0,12,Yes
28109,6485,52,3113.0,39,Yes
9651,7809,9,7106.0,24,No
22290,1864,41,1100.0,39,Yes
15369,6050,15,5142.0,31,No
4743,2118,53,995.0,22,Yes
17457,4484,53,2107.0,3,Yes
9784,4715,41,2782.0,28,Yes
1679,1697,28,1222.0,14,Yes
25836,5422,56,2386.0,34,Yes
12534,2537,0,2537.0,4,No
2025,3326,32,2262.0,23,Yes
28781,2312,37,1457.0,15,Yes
13641,3557,13,3095.0,31,No
61,7394,57,3179.0,1,Yes
1047,3297,23,2539.0,10,Yes
19770,6790,38,4210.0,5,Yes
25589,3699,52,1776.0,25,Yes
29298,3501,12,3081.0,29,No
10446,485,2,475.0,20,No
11456,5567,57,2394.0,17,Yes
12982,5027,15,4273.0,10,No
18673,426,27,311.0,34,Yes
13395,6805,18,5580.0,26,No
13743,3624,36,2319.0,17,Yes
334,6908,47,3661.0,32,Yes
8834,756,33,507.0,28,Yes
15863,7957,58,3342.0,39,Yes
5714,4735,41,2794.0,4,Yes
29705,3104,57,1335.0,1,Yes
23873,3164,49,1614.0,2,Yes
24727,3421,33,2292.0,23,Yes
4567,2630,34,1736.0,23,Yes
17490,6166,42,3576.0,27,Yes
4243,5615,8,5166.0,1,No
8067,5080,22,3962.0,5,Yes
23695,3796,8,3492.0,32,No
26202,219,4,210.0,22,No
26937,3192,6,3000.0,25,No
18338,3260,41,1923.0,10,Yes
17210,5343,11,4755.0,13,No
13833,7406,7,6888.0,37,No
27316,7951,23,6122.0,25,Yes
22764,3569,14,3069.0,25,No
19750,4097,24,3114.0,5,Yes
6154,724,58,304.0,29,Yes
29528,543,9,494.0,12,No
15794,4108,29,2917.0,18,Yes
14637,3307,58,1389.0,28,Yes
27336,7635,7,7101.0,36,No
17355,4242,16,3563.0,25,No
5154,7278,20,5822.0,17,No
7973,4014,36,2569.0,37,Yes
8947,412,54,190.0,31,Yes
27416,4543,9,4134.0,36,No
25160,5817,20,4654.0,21,No
18684,7324,57,3149.0,25,Yes
7924,5114,50,2557.0,4,Yes
1426,7773,46,4197.0,9,Yes
20842,6391,42,3707.0,27,Yes
27953,3738,10,3364.0,12,No
282,5241,58,2201.0,29,Yes
24137,542,18,444.0,33,No
25067,3187,37,2008.0,12,Yes
15032,4066,6,3822.0,3,No
14757,3213,40,1928.0,36,Yes
21496,3203,35,2082.0,14,Yes
9102,1331,34,878.0,12,Yes
6885,611,41,360.0,34,Yes
25406,7943,45,4369.0,31,Yes
9267,648,50,324.0,11,Yes
1765,7000,31,4830.0,14,Yes
14021,7685,40,4611.0,15,Yes
17850,7166,3,6951.0,6,No
19364,206,32,140.0,18,Yes
8197,2419,3,2346.0,39,No
3610,3850,46,2079.0,20,Yes
12,4225,26,3126.0,22,Yes
4142,1124,59,461.0,8,Yes
18633,216,0,216.0,23,No
22944,3443,11,3064.0,6,No
10509,3207,3,3111.0,29,No
29778,3566,55,1605.0,23,Yes
25672,1129,6,1061.0,16,No
6824,4957,6,4660.0,1,No
29714,4238,6,3984.0,15,No
15318,6253,49,3189.0,19,Yes
17235,1372,20,1098.0,19,No
13473,3637,59,1491.0,20,Yes
15981,4232,8,3893.0,28,No
6457,7167,0,7167.0,17,No
10543,5175,30,3622.0,25,Yes
2397,3179,24,2416.0,11,Yes
3493,914,56,402.0,5,Yes
19085,333,33,223.0,39,Yes
27242,924,29,656.0,30,Yes
9307,4840,28,3485.0,34,Yes
10296,5179,13,4506.0,26,No
23879,905,21,715.0,23,Yes
28845,3428,44,1920.0,25,Yes
29541,6082,9,5535.0,8,No
7775,5309,52,2548.0,37,Yes
14435,1049,27,766.0,14,Yes
7388,4045,25,3034.0,29,Yes
25795,2419,10,2177.0,21,No
8276,253,34,167.0,25,Yes
24751,2488,33,1667.0,12,Yes
13350,3578,32,2433.0,33,Yes
21608,5151,53,2421.0,26,Yes
21972,4920,18,4034.0,20,No
11443,3802,12,3346.0,10,No
3978,2033,53,956.0,34,Yes
13655,3086,32,2098.0,6,Yes
24880,5875,40,3525.0,22,Yes
15914,6110,3,5927.0,26,No
1240,6567,24,4991.0,31,Yes
26606,4032,39,2460.0,7,Yes
14341,5838,59,2394.0,23,Yes
8400,745,21,589.0,6,Yes
20113,4279,26,3166.0,22,Yes
6338,6975,18,5720.0,29,No
22968,1155,1,1143.0,23,No
25837,2697,21,2131.0,6,Yes
26630,3078,33,2062.0,25,Yes
22107,7586,55,3414.0,38,Yes
20561,6402,43,3649.0,9,Yes
14908,3408,15,2897.0,24,No
25158,1115,44,624.0,19,Yes
14551,4562,11,4060.0,38,No
6217,5269,49,2687.0,16,Yes
5075,3573,7,3323.0,2,No
27041,4369,40,2621.0,22,Yes
5325,1293,26,957.0,1,Yes
17977,4979,3,4830.0,25,No
10826,7477,10,6729.0,39,No
16875,6584,28,4740.0,8,Yes
21665,893,19,723.0,11,No
285,1429,20,1143.0,20,No
1628,5326,49,2716.0,5,Yes
2611,6691,56,2944.0,27,Yes
29329,3227,24,2453.0,14,Yes
29335,6113,24,4646.0,39,Yes
26001,5203,50,2602.0,9,Yes
7879,543,36,348.0,28,Yes
15270,4762,33,3191.0,2,Yes
19072,5647,39,3445.0,16,Yes
18420,268,41,158.0,20,Yes
29150,1745,32,1187.0,26,Yes
16607,6377,31,4400.0,25,Yes
9865,5303,56,2333.0,32,Yes
3864,5329,1,5276.0,34,No
18648,6183,20,4946.0,31,No
5832,6342,0,6342.0,20,No
9208,6302,52,3025.0,37,Yes
16961,216,4,207.0,23,No
10438,386,38,239.0,15,Yes
3374,6222,25,4666.0,27,Yes
10333,4307,57,1852.0,39,Yes
25922,5845,54,2689.0,21,Yes
832,6170,21,4874.0,38,Yes
6343,1612,45,887.0,12,Yes
12657,1139,31,786.0,34,Yes
26200,7337,44,4109.0,8,Yes
11724,7261,24,5518.0,24,Yes
23692,356,7,331.0,2,No
6854,7590,46,4099.0,34,Yes
663,5171,56,2275.0,36,Yes
2184,6459,4,6201.0,13,No
9604,3846,50,1923.0,28,Yes
3034,5123,35,3330.0,2,Yes
24627,6311,51,3092.0,29,Yes
29264,1777,16,1493.0,4,No
745,1697,57,730.0,33,Yes
27934,1216,24,924.0,9,Yes
9760,5498,31,3794.0,12,Yes
15667,4979,39,3037.0,19,Yes
9976,4011,1,3971.0,28,No
23788,1334,47,707.0,17,Yes
13659,1107,10,996.0,30,No
14489,6436,2,6307.0,38,No
29583,6541,13,5691.0,5,No
6802,638,4,612.0,9,No
24649,4594,36,2940.0,16,Yes
25050,1045,54,481.0,38,Yes
5655,7129,40,4277.0,33,Yes
16309,6340,26,4692.0,9,Yes
176,6181,35,4018.0,25,Yes
26770,7579,26,5608.0,31,Yes
25819,1602,23,1234.0,21,Yes
23017,4975,1,4925.0,23,No
13826,7387,4,7092.0,7,No
13762,7648,8,7036.0,30,No
26502,1231,18,1009.0,11,No
13212,7940,5,7543.0,1,No
24644,1973,5,1874.0,2,No
17580,5727,48,2978.0,21,Yes
22526,5198,37,3275.0,21,Yes
29638,7134,50,3567.0,4,Yes
13609,2561,36,1639.0,2,Yes
23638,3456,0,3456.0,38,No
15067,7403,43,4220.0,26,Yes
6349,3217,24,2445.0,12,Yes
23681,6913,12,6083.0,29,No
29041,7668,23,5904.0,17,Yes
29167,1832,23,1411.0,23,Yes
11500,6744,21,5328.0,21,Yes
8149,2347,54,1080.0,15,Yes
15766,6009,1,5949.0,21,No
3932,4303,11,3830.0,34,No
23597,3420,0,3420.0,16,No
8019,353,21,279.0,29,Yes
28828,2041,5,1939.0,7,No
20548,5669,1,5612.0,20,No
1075,1393,4,1337.0,3,No
27787,7007,1,6937.0,27,No
21630,408,30,286.0,27,Yes
4015,1825,10,1642.0,5,No
7534,6062,54,2789.0,35,Yes
29030,2303,43,1313.0,25,Yes
18152,568,18,466.0,26,No
25098,6464,58,2715.0,18,Yes
29524,7016,47,3718.0,18,Yes
12378,6474,21,5114.0,8,Yes
27801,7264,37,4576.0,3,Yes
3081,4528,39,2762.0,7,Yes
11711,2030,55,913.0,18,Yes
28027,547,30,383.0,26,Yes
3077,628,23,484.0,4,Yes
4445,2905,23,2237.0,22,Yes
24678,226,11,201.0,36,No
17139,1938,49,988.0,29,Yes
6015,2271,27,1658.0,5,Yes
29173,4100,46,2214.0,13,Yes
1430,1028,57,442.0,14,Yes
16239,3819,47,2024.0,32,Yes
25890,7122,9,6481.0,23,No
10328,7357,55,3311.0,39,Yes
19633,920,42,534.0,1,Yes
17336,2538,1,2513.0,8,No
24174,2121,50,1060.0,2,Yes
14420,7218,59,2959.0,20,Yes
24565,6876,39,4194.0,32,Yes
28173,2770,42,1607.0,19,Yes
13317,4318,17,3584.0,8,No
15649,6735,16,5657.0,10,No
3545,7998,7,7438.0,3,No
