warehouse_id,orders_processed,avg_picking_time_minutes,labor_utilization_percent,efficiency_rating
153,3235,37,58,Low
159,3410,31,96,High
43,7778,9,78,Low
81,3903,31,53,High
147,3428,27,94,Low
99,5128,29,86,Low
131,5194,15,62,Low
7,6375,34,67,Low
3,4617,11,53,Low
106,6758,13,69,Low
88,2509,17,64,High
118,7396,24,78,High
135,3256,12,90,High
99,3113,38,90,Low
89,6180,30,72,High
182,388,36,89,Low
151,5597,17,84,Low
107,7758,5,90,Low
123,5917,33,69,Low
180,555,31,70,Low
48,4681,23,82,Low
58,531,37,85,Low
111,1766,11,70,High
172,1862,13,68,Low
5,1532,10,75,Low
131,6079,15,83,High
102,726,21,90,Low
44,5676,5,91,Low
74,7610,27,67,High
172,947,15,78,High
145,6434,7,84,High
62,743,18,50,Low
62,4892,7,76,Low
1,2084,39,57,High
82,3948,15,91,Low
50,7143,10,71,Low
22,576,11,76,High
173,6222,29,98,Low
83,1771,11,72,High
127,5621,39,83,Low
35,1917,7,91,High
98,490,33,76,Low
55,883,39,53,Low
172,4788,18,72,High
93,3108,25,86,Low
33,6885,39,89,High
37,5650,18,68,Low
154,7954,17,71,Low
100,6725,23,52,Low
102,6661,30,96,Low
87,2387,11,62,Low
187,6289,26,66,Low
81,3842,16,75,Low
28,1251,25,77,High
31,4883,8,82,Low
88,1015,8,86,Low
17,493,29,98,Low
195,5148,34,98,Low
93,5257,36,95,Low
86,2170,11,69,High
188,1832,30,51,High
177,1234,21,93,High
72,1308,12,68,Low
41,566,19,90,Low
99,4845,14,78,Low
96,3939,17,96,Low
19,1103,6,72,Low
127,6178,7,98,Low
141,1989,23,98,Low
80,1829,27,63,Low
77,2824,39,58,Low
32,2007,33,83,Low
193,6484,26,76,Low
161,3956,21,84,High
188,825,13,92,High
11,7834,37,89,Low
184,4456,15,80,Low
128,4821,34,92,Low
113,1583,17,66,Low
156,2836,20,73,Low
177,6947,30,88,Low
164,4946,5,55,High
112,797,13,91,High
86,3031,34,67,High
159,7344,7,57,High
104,2407,8,79,Low
105,5339,8,85,High
124,3547,13,60,High
145,2896,23,75,Low
26,6198,10,75,Low
122,1259,36,90,High
22,187,13,97,High
115,6408,23,87,Low
180,4523,30,81,High
67,5491,26,87,Low
15,5063,39,85,Low
115,7072,9,61,Low
17,6118,29,79,Low
83,3444,20,58,Low
98,4099,8,64,Low
193,1910,37,59,Low
161,7820,9,83,High
127,6759,34,94,Low
23,3168,39,93,Low
25,6881,25,83,High
85,203,5,94,Low
112,6260,24,98,High
47,4214,24,86,Low
82,2126,11,79,Low
92,4275,12,74,Low
145,2550,14,76,High
84,2585,22,76,Low
64,1910,36,81,Low
113,2308,13,90,Low
108,169,5,76,High
158,2097,17,92,Low
29,1457,37,61,High
118,4918,39,98,High
87,2000,31,53,High
3,7268,32,77,High
39,642,36,67,High
74,2901,27,81,High
197,3713,5,86,Low
168,2571,7,58,High
120,6800,18,86,Low
122,7822,22,74,Low
197,2032,6,98,Low
92,1701,11,81,High
59,7218,33,65,Low
123,517,22,55,Low
54,5964,9,88,High
174,7156,36,72,Low
135,6246,34,71,Low
115,7309,21,98,High
166,2396,22,63,High
59,3307,16,73,Low
61,5288,10,99,Low
136,1304,25,80,Low
87,6229,38,86,Low
198,6385,23,72,Low
188,5978,19,52,High
194,5064,9,60,High
145,6962,15,93,High
170,699,19,85,Low
105,1678,29,68,High
39,2805,33,67,High
83,7958,26,74,High
182,768,32,93,High
58,4574,21,52,High
35,3628,15,80,Low
25,562,19,64,Low
40,2030,23,90,Low
80,7923,34,95,Low
116,4441,5,73,Low
30,4393,39,52,Low
176,5949,32,99,High
124,2936,24,79,Low
143,7193,29,97,Low
106,7809,8,58,Low
155,7442,35,97,Low
136,3005,16,53,Low
146,4248,39,83,Low
156,4058,28,88,Low
32,4553,6,83,Low
184,3250,26,70,Low
160,4421,23,94,Low
197,2171,39,68,Low
24,2251,20,87,High
40,5824,32,76,Low
153,6240,21,75,Low
101,6391,24,59,Low
86,7513,38,51,Low
95,685,36,72,High
35,6414,36,69,Low
118,6786,38,85,Low
21,2593,18,67,Low
190,3702,12,63,Low
22,3760,7,70,Low
54,5513,12,96,High
9,4220,36,60,High
53,4239,18,78,High
26,5690,13,71,High
155,5522,16,90,High
143,6923,7,89,High
141,1875,35,53,Low
86,6204,7,77,Low
26,3827,24,99,High
27,5970,10,88,Low
46,2639,33,63,High
57,7570,23,73,Low
74,1942,37,77,High
4,1610,10,73,Low
16,3545,31,75,Low
169,501,28,81,High
16,2120,9,89,High
142,3562,23,58,High
168,351,29,74,Low
92,3514,34,86,Low
170,5715,36,60,High
41,3084,37,62,High
2,7116,13,95,Low
81,1373,10,54,High
50,6022,8,76,Low
50,191,36,89,High
140,4940,37,56,Low
185,5906,29,67,Low
12,3057,18,61,High
142,5667,26,83,High
92,7234,12,74,Low
85,818,31,79,High
132,7817,35,96,High
42,7950,18,55,High
18,3052,36,55,Low
123,7823,32,66,High
25,5486,23,72,High
159,1010,33,86,Low
195,5516,39,87,Low
139,6474,21,99,High
176,7987,28,86,Low
145,5375,15,68,High
177,965,5,90,Low
11,5585,16,64,Low
43,4728,37,91,Low
96,5212,38,68,Low
79,5446,5,73,High
153,4337,39,82,High
112,6212,20,55,Low
87,1954,14,54,Low
2,1013,38,94,Low
104,5160,17,89,Low
9,3591,34,94,Low
165,1266,17,57,Low
147,2711,9,64,Low
3,3964,26,71,Low
134,1717,27,64,High
87,2698,23,92,Low
32,1394,27,80,Low
41,2503,6,59,Low
25,3650,17,70,High
185,1261,11,53,Low
131,2330,16,66,High
28,7811,39,55,Low
162,7689,12,87,Low
65,3196,23,58,Low
133,5392,28,85,Low
189,3637,6,55,Low
48,7267,37,60,Low
189,7501,22,84,Low
174,6511,23,54,Low
124,3167,32,73,Low
78,207,19,50,High
69,4299,17,78,Low
138,3941,29,92,Low
130,890,33,91,High
122,865,17,79,High
174,439,15,94,Low
168,3642,21,85,High
49,7560,27,69,Low
51,2130,33,68,Low
29,1959,13,83,High
139,2894,12,96,Low
135,363,13,77,Low
181,4450,28,90,Low
9,4684,24,69,Low
103,2808,15,63,Low
36,3660,32,77,Low
78,3206,39,63,High
41,5490,25,78,High
71,5462,7,97,High
30,4571,10,83,Low
119,5593,23,50,Low
169,7358,39,73,Low
173,6671,21,71,Low
177,5630,30,74,Low
190,1943,15,92,High
139,6472,11,99,High
63,6074,30,59,High
41,6006,28,84,High
132,6299,14,70,Low
17,3785,29,67,High
2,4239,35,63,High
35,2157,15,59,High
192,1280,32,85,Low
129,6284,15,99,High
89,4681,23,83,Low
124,2507,16,77,Low
129,5027,16,59,High
95,2330,17,61,Low
43,2317,34,61,Low
49,3590,8,58,Low
167,4909,37,95,Low
80,6514,22,70,Low
80,3738,31,55,Low
193,1698,18,98,Low
162,4370,19,74,Low
48,158,25,53,Low
83,7711,11,62,Low
199,1758,17,51,High
25,5106,21,71,Low
3,4814,28,78,High
141,4817,30,80,Low
146,844,9,57,Low
57,1482,12,61,High
116,7112,16,96,Low
33,7902,36,63,Low
116,4610,9,70,Low
183,4970,29,96,High
8,3133,20,79,Low
138,4102,27,59,High
95,4609,9,58,Low
6,7290,30,84,Low
114,1343,37,75,Low
5,7195,7,85,Low
108,7857,25,66,Low
49,3068,31,88,Low
33,3960,33,72,Low
43,3478,37,74,High
140,605,25,56,Low
172,5412,34,96,Low
196,760,9,73,High
158,6956,33,67,High
4,6912,24,87,Low
29,5712,21,84,Low
184,3737,36,94,High
152,2508,28,96,Low
154,2122,12,52,High
183,5483,6,94,Low
93,6205,26,89,Low
184,6774,30,73,Low
126,3863,25,53,High
118,2381,5,67,High
172,3689,12,56,Low
199,5693,7,63,Low
72,1545,16,66,Low
160,602,17,91,Low
143,5608,38,50,Low
153,2268,14,52,High
146,5238,13,76,Low
147,5114,17,93,High
89,3594,27,68,Low
195,6445,10,89,High
76,3046,38,61,High
76,5046,28,68,High
39,2543,11,69,Low
113,6458,34,64,Low
104,2555,24,74,Low
23,5125,9,93,Low
125,6057,17,78,Low
144,7563,15,53,Low
23,1359,38,97,Low
80,856,39,72,Low
134,1828,23,62,Low
181,7054,26,63,Low
46,4869,22,66,High
97,6691,39,87,Low
64,463,15,76,Low
170,6631,15,81,Low
86,2095,18,94,High
4,3955,20,54,Low
134,6632,5,80,High
5,2521,14,84,High
41,2833,32,92,High
153,6656,27,78,High
52,7674,22,85,Low
74,7299,32,89,High
174,2326,17,76,High
70,372,31,69,Low
31,1742,26,54,Low
1,3771,33,65,High
149,6472,35,53,Low
24,1746,13,60,Low
71,1388,36,68,High
100,7009,25,90,High
14,3249,13,69,Low
158,531,17,92,High
83,1082,32,77,High
75,6260,36,72,High
61,7156,31,52,High
24,1300,24,94,High
157,4332,12,90,High
177,7765,19,52,High
96,3986,35,84,Low
125,2300,36,74,High
36,1009,14,89,High
51,5103,9,54,High
63,1300,30,68,High
150,4228,12,89,High
112,5737,24,88,Low
139,1946,29,66,Low
79,6269,13,87,Low
123,2775,9,80,High
184,7720,15,93,High
68,1619,32,73,High
155,5095,18,82,Low
8,7298,39,69,Low
8,6124,21,69,Low
55,493,11,93,High
138,3534,35,72,High
98,3870,12,76,High
39,2715,6,88,Low
189,2853,6,68,Low
56,5480,13,82,Low
112,4422,13,60,Low
43,485,19,51,High
128,7864,17,58,Low
152,698,13,94,Low
48,7136,17,56,High
70,4896,11,97,Low
109,3665,39,50,Low
40,3123,34,57,Low
135,3995,34,73,High
146,4027,19,80,Low
142,562,27,51,Low
11,1245,17,67,Low
139,4106,34,79,Low
76,7791,30,77,High
37,1551,32,63,Low
24,1770,12,93,Low
138,1386,22,85,Low
97,6276,17,70,Low
49,5208,20,77,High
65,2919,29,65,Low
133,1002,33,66,Low
186,999,28,99,Low
53,2149,37,56,High
84,7237,12,91,Low
107,3411,7,93,Low
196,6099,6,52,High
91,6712,25,97,Low
153,3719,13,72,High
32,6609,14,56,Low
60,7380,33,96,Low
52,6594,9,70,Low
125,3108,36,90,Low
144,7492,17,61,Low
150,5404,14,78,High
51,388,38,94,High
118,1268,23,88,High
187,6864,14,53,Low
109,1699,22,77,Low
89,2527,13,55,Low
60,6396,37,97,High
160,4816,14,54,Low
101,535,15,91,High
163,5773,38,93,High
9,2171,23,56,Low
116,2694,26,59,High
119,390,5,86,Low
147,2978,10,53,High
85,6202,35,75,High
162,2939,36,62,Low
175,929,16,55,High
161,3328,10,66,High
168,5622,9,78,Low
198,5348,35,59,High
192,6775,22,82,Low
143,5877,5,67,Low
42,470,16,86,Low
186,1694,17,77,High
17,2478,38,50,Low
71,2850,28,65,Low
66,7688,29,56,Low
49,4771,13,84,Low
109,5560,35,61,High
191,6871,25,67,Low
185,7084,9,64,High
120,6210,27,89,Low
40,5385,29,89,High
13,4459,22,59,Low
159,1558,9,83,Low
44,4521,8,51,Low
55,2578,31,87,Low
113,7400,35,92,Low
53,6278,32,85,Low
24,3350,16,54,Low
95,3004,5,79,High
196,5833,22,52,High
36,7668,9,65,Low
65,5512,24,58,High
78,7276,6,70,Low
82,1771,36,57,Low
173,6379,20,65,Low
37,1496,8,90,High
12,1752,37,91,High
87,1961,35,59,High
59,7838,31,50,High
107,3716,21,79,High
174,1309,21,84,Low
130,114,14,79,Low
192,1024,35,85,High
169,4515,23,56,Low
187,1478,13,74,Low
160,3284,7,57,Low
192,5498,33,59,Low
70,3073,33,60,High
27,7266,6,77,Low
186,2939,17,93,Low
160,4656,9,78,High
188,3085,36,79,Low
60,1940,13,92,Low
54,7130,15,99,High
113,1250,38,78,High
83,3730,20,55,Low
190,5239,36,56,High
74,7666,37,72,High
65,3881,14,94,Low
44,1744,14,97,Low
138,512,8,94,Low
117,383,16,78,High
79,1443,16,65,High
45,7355,17,99,Low
192,4319,27,89,Low
9,7896,38,90,Low
8,6381,33,62,Low
146,5582,10,65,High
89,4565,10,82,High
28,739,29,63,Low
99,7150,24,66,Low
31,3241,13,65,Low
132,1186,22,69,Low
138,1758,10,61,High
147,3991,13,94,High
78,236,7,69,Low
68,3421,36,84,High
31,6425,20,75,High
44,4817,24,90,High
95,2295,24,67,High
182,6473,21,59,Low
99,488,38,85,High
29,1717,15,94,High
9,7725,15,86,Low
62,4158,37,88,Low
149,4883,23,96,Low
54,4706,27,55,Low
7,847,21,64,Low
86,190,19,94,High
99,4010,31,52,High
128,5420,37,69,Low
126,6517,22,73,Low
107,1564,12,89,Low
47,981,38,53,Low
35,1706,19,99,Low
123,7544,19,53,Low
10,7945,22,59,High
85,7780,33,53,Low
86,2508,31,63,Low
154,6957,34,76,High
6,5803,12,64,High
65,357,28,60,High
64,7566,39,50,Low
121,2074,23,62,Low
192,7828,23,52,Low
195,5318,33,88,High
83,6051,22,95,Low
155,6014,14,52,Low
3,989,12,82,High
171,3900,15,56,Low
91,6999,13,95,Low
162,7893,11,97,Low
116,7513,12,75,Low
141,4807,37,58,High
156,2032,14,79,Low
25,1583,22,73,High
193,1670,24,55,Low
30,1743,15,65,Low
117,2565,13,94,Low
148,108,35,77,High
124,2175,38,62,Low
116,166,7,75,Low
92,5680,31,76,Low
75,442,20,65,High
162,470,37,84,High
48,7780,35,60,Low
91,5347,19,60,Low
99,2539,19,64,Low
148,4166,15,51,High
172,1210,20,63,Low
156,5950,11,91,High
5,6511,39,95,Low
191,1479,8,52,High
5,4849,8,58,High
194,6684,30,58,Low
31,457,27,68,High
76,6784,34,82,High
24,2116,37,59,Low
136,1434,16,60,High
127,283,33,90,Low
153,1387,30,55,High
181,6301,21,95,Low
22,1560,23,95,High
28,6689,39,88,High
151,2072,6,56,Low
55,3170,16,61,High
136,5860,15,75,High
198,5668,5,75,High
168,5845,22,59,Low
47,7039,36,89,Low
65,2180,23,84,Low
135,965,7,56,Low
86,2737,38,95,Low
160,526,12,88,Low
82,6024,35,57,Low
177,2477,8,78,High
198,639,23,64,Low
21,3837,8,81,Low
194,1378,30,79,Low
2,2572,8,86,Low
68,7582,14,64,Low
7,7907,39,84,Low
2,6882,16,73,High
58,5605,37,67,High
67,2872,30,79,Low
171,7746,20,99,Low
19,6485,20,66,High
94,2662,18,65,Low
128,5001,8,60,High
143,6937,5,61,Low
37,1427,18,51,High
118,1966,9,58,High
88,588,32,80,Low
87,6294,18,86,High
93,428,28,81,High
10,7654,18,51,High
147,1749,8,92,Low
43,2722,39,62,High
105,7668,18,91,Low
101,5666,19,65,High
94,2949,34,72,Low
111,2756,34,99,Low
93,5037,19,65,Low
21,1416,5,51,Low
186,374,11,75,High
126,343,15,81,Low
88,1365,26,54,Low
146,2093,23,88,Low
12,4297,24,55,Low
154,2884,6,90,High
111,2350,9,92,Low
121,1406,28,95,Low
81,1516,25,98,High
91,561,9,73,High
171,4450,29,88,Low
12,2829,20,96,Low
97,3310,34,87,Low
195,3230,25,85,Low
13,2300,37,99,Low
89,3654,18,75,Low
104,4153,20,54,High
72,1461,29,76,Low
109,1525,15,53,High
31,3639,14,51,Low
6,2141,37,85,Low
131,7080,26,59,High
194,160,28,74,High
196,4256,13,59,High
124,5200,38,60,Low
53,2226,32,92,High
161,3489,27,59,Low
128,7808,38,87,Low
41,2300,13,88,Low
47,3174,17,61,High
106,1245,6,98,Low
140,6451,38,92,Low
8,7285,18,84,Low
11,1715,22,99,Low
109,3963,13,61,Low
67,830,12,55,High
141,579,38,79,Low
181,5040,25,57,Low
183,3564,17,78,Low
39,4029,17,62,Low
83,952,9,69,High
54,198,17,60,Low
116,1942,11,91,High
112,1118,30,84,Low
197,3233,37,96,High
158,2295,38,84,High
164,6062,18,53,High
4,2920,21,82,Low
179,5476,5,93,Low
41,6658,34,76,Low
127,5572,29,81,High
160,1040,38,56,Low
181,7244,5,70,Low
34,6335,12,53,High
108,171,27,74,Low
173,2899,5,92,High
164,2449,13,89,Low
135,4820,15,93,Low
13,3307,35,64,High
94,1410,26,95,High
105,3457,10,62,Low
22,7934,28,84,High
154,6399,23,76,High
171,5278,36,94,Low
133,6705,32,94,Low
151,3085,38,71,High
131,151,34,87,High
53,6682,24,88,High
75,6067,24,72,Low
68,6160,20,84,Low
43,2184,22,51,Low
100,3912,12,94,Low
59,6734,6,52,High
124,5087,20,72,High
85,3439,22,57,High
125,4710,9,74,Low
7,1641,37,58,Low
147,1258,16,76,Low
67,1667,22,64,Low
59,7370,16,55,Low
197,619,26,80,Low
118,3467,23,85,Low
60,270,24,55,Low
91,2165,29,70,High
42,1350,11,96,High
53,2787,25,76,Low
181,6494,20,64,Low
17,5949,8,56,High
149,7330,29,64,High
67,5468,10,57,Low
158,6735,17,90,High
14,6845,38,85,High
79,6324,5,65,Low
42,1728,39,51,High
116,5504,12,73,High
7,1460,24,73,High
101,4897,25,74,High
167,312,32,90,Low
32,6457,15,80,Low
183,7201,7,80,Low
1,1019,5,52,Low
7,4385,15,52,Low
33,950,17,76,Low
116,2315,27,66,Low
102,1368,33,73,Low
82,4887,18,79,High
141,918,14,81,Low
193,4399,7,93,High
93,6468,18,55,High
164,3290,37,72,High
160,6552,20,64,Low
84,4487,29,91,Low
140,915,33,96,Low
30,752,13,72,Low
179,5411,6,79,Low
170,2661,8,66,Low
133,773,15,59,Low
172,7964,30,71,Low
105,4628,32,95,Low
55,5651,19,80,Low
73,1918,17,87,Low
188,3892,18,61,Low
168,439,5,85,Low
46,1540,5,68,High
30,6827,8,87,High
23,6407,8,84,Low
165,1553,12,64,High
130,7266,21,93,Low
172,3337,24,71,Low
85,6751,8,79,Low
5,224,8,53,Low
36,4325,29,52,High
79,3293,13,58,High
138,6862,29,83,Low
157,5711,29,71,High
37,3349,6,67,Low
163,2802,7,93,Low
159,6035,26,55,High
187,3204,22,61,High
97,6100,21,53,Low
1,3534,18,90,High
148,6805,32,56,High
168,7847,13,51,High
162,2341,24,50,Low
16,2724,12,84,Low
161,3320,29,57,Low
147,2016,17,69,Low
41,2420,29,70,Low
46,5105,8,52,High
192,4531,26,96,High
182,5636,16,82,Low
105,5405,8,50,Low
171,6844,7,82,High
57,7391,12,99,High
193,6457,32,73,Low
136,5936,35,96,Low
178,4027,10,82,High
130,475,20,95,Low
121,3236,7,66,High
31,4077,15,54,Low
101,6568,5,59,High
134,5426,16,57,High
72,6746,14,98,High
84,5878,20,93,Low
55,3064,39,59,Low
162,2223,15,76,Low
91,2080,15,82,High
46,5452,23,79,Low
181,1205,11,79,Low
78,1943,36,88,High
67,2767,5,78,Low
78,1547,19,52,Low
31,4895,24,51,Low
179,3485,7,60,High
75,4073,13,99,Low
179,7754,26,71,Low
92,3024,36,71,High
38,594,7,75,High
187,4983,37,71,High
84,3431,31,88,High
42,6314,33,54,Low
153,7531,16,50,High
84,5376,22,83,High
168,1908,30,67,High
42,7001,34,96,Low
63,1200,35,65,Low
110,7580,39,97,High
37,7153,18,95,High
175,3722,5,89,High
122,3935,22,89,High
8,5187,20,75,Low
86,2407,18,65,Low
57,3327,17,52,High
56,1023,18,80,Low
123,4733,35,76,High
44,3716,36,62,Low
157,4794,5,64,Low
7,5704,6,71,Low
114,4352,38,98,High
189,7049,11,90,Low
136,1010,10,68,Low
185,3214,32,61,High
134,3159,12,82,High
30,1500,17,92,Low
166,4874,11,63,Low
49,6301,28,92,High
77,3940,28,55,Low
53,2979,23,90,Low
98,3214,18,50,Low
85,4039,23,75,High
157,312,19,76,Low
144,4591,19,68,High
75,7268,19,86,High
21,3426,7,89,Low
152,4479,31,73,Low
93,7208,7,74,High
36,3963,10,51,Low
180,6856,7,66,High
192,6889,39,71,High
142,807,17,71,High
6,587,18,71,Low
116,7683,8,67,Low
111,6682,21,78,Low
100,7972,31,70,High
148,7999,9,75,High
184,1558,10,91,Low
53,127,6,65,Low
86,1276,34,78,Low
185,1044,31,51,Low
122,827,32,96,High
193,7041,13,61,Low
193,2019,33,55,High
9,1154,35,78,High
193,890,29,93,Low
75,966,29,86,Low
180,6956,24,81,High
84,4456,30,78,High
131,7476,8,54,Low
178,266,6,99,Low
20,2859,32,91,Low
40,2853,19,82,High
115,7033,22,67,High
9,1910,33,71,Low
13,5186,29,61,High
52,1014,27,88,High
114,5172,20,67,Low
39,5459,29,69,High
19,2279,25,50,Low
61,682,11,85,High
24,6537,23,94,High
134,5517,33,77,Low
124,1061,19,61,Low
178,4371,13,79,High
168,1726,38,89,Low
103,7870,6,91,High
196,295,23,88,Low
36,6591,35,97,High
176,1050,35,91,Low
52,7626,26,98,High
18,6907,36,76,High
53,3265,30,61,High
197,4923,38,86,Low
197,5722,11,99,High
56,1002,35,65,Low
13,5141,31,85,High
125,7118,29,58,Low
183,5570,7,54,High
11,2752,10,57,Low
197,5751,11,53,High
122,7458,7,84,Low
178,7696,22,85,Low
170,5143,27,99,Low
73,366,11,81,High
102,2431,22,83,High
49,7275,35,56,Low
149,3523,24,92,Low
3,5789,12,59,Low
195,4435,24,51,High
177,3916,25,74,Low
174,7749,20,96,Low
168,6794,36,90,Low
139,4316,22,68,Low
127,6757,20,79,Low
27,4606,8,71,High
3,6816,30,85,High
114,7402,9,85,Low
167,1261,6,99,High
40,979,33,58,Low
79,302,25,55,Low
38,5671,33,58,High
23,4427,28,93,Low
166,6116,20,63,High
99,4395,12,89,Low
184,2810,37,59,Low
98,1589,19,56,Low
192,2553,34,70,Low
124,835,10,57,Low
134,6743,37,72,Low
10,7528,32,78,Low
177,4027,27,52,High
181,2111,10,76,High
68,1859,22,64,High
30,2759,32,83,High
152,1905,8,98,Low
95,6803,25,84,Low
92,3887,32,79,High
99,1776,14,94,Low
89,5827,30,98,Low
27,5181,5,67,High
155,3860,6,97,High
33,7401,24,64,Low
43,843,21,96,Low
142,4332,8,83,Low
145,4702,31,55,Low
161,5405,36,98,Low
61,1112,26,88,Low
115,205,34,81,Low
36,2793,26,59,Low
198,1864,12,88,Low
86,1528,32,85,High
87,6869,34,78,Low
45,315,6,51,Low
165,2353,24,84,High
85,298,26,76,Low
190,5970,30,84,Low
96,1853,7,58,High
99,2881,38,78,High
157,5738,31,54,Low
189,6391,11,90,Low
117,2472,36,63,Low
62,4738,21,86,High
151,5016,19,64,High
182,4776,20,75,Low
25,2109,17,89,Low
188,6702,24,92,Low
101,5430,27,63,Low
24,248,38,66,Low
182,7397,27,88,Low
96,5334,11,99,High
20,7976,24,68,High
193,4673,28,69,Low
32,6478,22,91,Low
183,5962,19,76,Low
119,7787,38,81,High
67,6763,16,59,Low
95,4482,32,97,Low
162,3773,6,63,Low
56,6862,28,84,Low
153,5697,17,84,Low
127,877,28,85,Low
82,839,30,66,High
196,2990,19,87,Low
158,5724,14,98,High
74,7781,28,84,Low
68,1394,10,90,Low
71,5707,25,90,High
35,4609,11,88,High
15,3699,27,96,Low
183,5262,8,98,Low
190,3856,25,62,High
165,2571,32,72,Low
19,3223,19,60,Low
141,1254,12,54,High
146,2056,32,84,High
92,425,35,99,High
42,1277,23,87,Low
126,5743,8,72,Low
152,4409,22,57,Low
109,276,30,66,Low
77,7758,34,90,Low
137,5948,25,99,High
23,6223,16,80,Low
169,5597,11,73,Low
8,2505,18,53,Low
137,3844,20,67,High
189,5506,18,67,High
182,3569,10,77,Low
10,5179,24,54,Low
35,4043,26,64,Low
145,4516,39,81,Low
88,576,18,91,Low
119,1121,15,81,High
121,7374,10,81,Low
78,3649,21,86,Low
112,5254,11,89,High
57,4472,7,99,Low
99,3631,22,93,Low
72,468,27,97,High
125,949,15,54,Low
134,5988,33,64,High
128,3444,21,84,Low
76,4284,20,56,Low
187,4715,31,81,Low
37,7143,7,99,High
190,557,9,73,Low
123,792,11,96,High
149,1333,6,52,Low
25,4670,15,60,Low
54,1106,26,68,Low
101,3047,33,56,High
100,4253,21,94,Low
128,7865,12,61,High
184,2958,20,66,Low
161,6362,8,52,Low
185,4519,21,69,Low
71,7254,19,81,High
70,4731,25,90,Low
40,312,19,59,High
3,5344,25,67,Low
71,2380,36,91,Low
122,2975,22,91,Low
84,3812,27,75,Low
110,6919,12,85,Low
154,6480,21,77,High
99,2631,27,82,Low
120,1766,16,77,High
62,500,15,76,Low
159,7482,39,66,High
125,1399,30,84,Low
20,5513,30,88,Low
112,1121,24,75,High
119,3507,34,74,Low
106,964,31,85,Low
23,1298,5,53,Low
176,7198,11,51,Low
71,2088,9,57,High
166,3452,19,58,Low
116,6759,27,91,Low
193,7251,12,93,Low
132,2843,34,94,Low
53,2236,24,70,High
167,6908,39,96,Low
51,3445,39,83,Low
160,7801,36,67,Low
147,4624,28,99,High
74,3848,32,90,Low
80,6188,7,60,High
180,2257,31,92,High
144,2138,25,83,High
69,1441,15,51,High
174,1128,13,74,High
80,5100,33,66,Low
36,6362,6,59,High
94,4588,28,71,Low
81,7505,18,75,Low
62,670,33,85,High
108,5032,23,76,High
152,7033,36,83,Low
64,2292,24,90,Low
41,1726,27,57,Low
144,7471,35,88,High
175,5254,23,50,High
103,158,30,89,Low
133,6264,12,55,High
14,3566,38,92,High
22,6237,20,75,High
155,4077,38,57,Low
121,932,18,95,High
146,1795,16,50,High
146,4334,22,89,Low
83,1929,37,70,Low
29,1828,28,92,Low
164,4107,11,89,Low
147,5494,25,62,High
159,6767,24,84,Low
129,816,37,53,High
73,7050,12,68,High
83,5157,29,58,Low
144,643,29,53,Low
153,5442,37,98,High
178,1984,35,89,Low
137,3994,12,96,Low
169,7047,30,51,High
96,857,18,71,High
116,4217,25,83,High
119,2782,18,68,Low
26,5930,29,98,Low
172,1099,31,57,Low
168,2304,27,65,High
62,6839,19,99,Low
66,5423,9,74,Low
143,7391,22,52,Low
174,6118,39,63,High
45,2439,25,91,High
1,4694,5,60,High
94,330,25,89,Low
176,2635,35,71,Low
14,1704,36,60,Low
173,1506,24,76,Low
110,2625,28,51,Low
195,4130,10,80,Low
11,3267,35,89,High
182,3903,30,78,Low
172,4650,17,90,Low
8,2988,19,70,High
109,708,10,95,High
60,1072,18,92,Low
163,5197,34,83,High
150,6203,24,82,Low
66,2693,14,70,Low
138,868,26,57,High
61,1670,22,81,Low
178,7250,23,75,Low
15,1880,34,69,Low
169,4212,12,90,High
1,6267,34,79,High
95,5518,33,87,Low
66,5444,6,93,High
114,2784,37,63,Low
12,3609,9,94,Low
105,5609,38,81,High
144,780,7,63,Low
56,3378,39,77,Low
16,615,37,54,High
138,5664,11,70,Low
167,1901,27,96,Low
52,5997,30,93,Low
23,6199,33,86,Low
106,7216,37,92,Low
192,118,22,98,Low
26,529,32,71,High
140,2096,34,53,High
95,7083,19,77,Low
184,6274,16,64,Low
92,1732,17,88,Low
71,6654,25,68,Low
133,3973,31,95,High
14,5611,13,75,Low
101,5045,19,74,Low
6,6432,30,89,Low
66,1786,22,58,Low
68,1090,14,82,Low
187,7804,12,86,Low
103,5599,14,75,Low
104,4675,5,76,Low
154,7244,35,89,Low
85,1467,35,94,Low
18,1961,28,51,Low
174,1393,14,66,Low
94,3870,12,81,High
150,2113,21,68,High
124,2142,26,87,High
25,6314,13,65,Low
22,6915,29,89,Low
104,2769,8,79,Low
51,208,24,51,High
27,6534,32,93,Low
182,4436,7,99,Low
10,1847,17,83,Low
147,3864,21,72,High
6,1900,5,81,Low
73,1287,27,63,Low
184,6118,10,99,Low
117,7955,30,67,High
118,1391,28,53,Low
93,6250,34,58,High
53,2954,7,86,Low
68,7477,34,64,Low
197,3338,21,69,Low
6,6531,32,64,Low
26,2187,35,66,Low
76,764,17,64,Low
176,6191,14,52,Low
150,4530,10,66,High
113,4480,19,55,High
109,1497,23,96,Low
61,5356,18,53,High
150,5616,39,67,Low
8,2892,26,74,Low
110,2672,14,91,Low
65,7285,12,79,High
54,5910,11,79,Low
93,7014,8,81,High
175,3742,35,75,Low
167,3097,31,65,Low
