product_id,return_reason,return_rate_percent,loss_amount,return_date
7719,Expired,6.97,20276,2018-02-24 23:54:30
18429,Expired,11.19,11307,2022-12-10 12:17:38
3258,Customer Return,14.53,28268,2023-08-14 11:37:41
29682,Damaged,0.14,23123,2018-02-22 03:13:23
27347,Damaged,1.37,1759,2020-12-17 11:36:25
28873,Customer Return,12.98,12915,2023-08-23 08:48:48
14071,Expired,13.97,17540,2019-05-28 23:46:45
10112,Wrong Item,4.0,21027,2020-06-14 19:25:18
8231,Expired,2.92,24056,2023-03-01 22:10:08
13708,Expired,12.25,2480,2020-02-11 03:10:19
17582,Damaged,12.71,24074,2018-06-09 05:13:27
10285,Expired,12.22,645,2018-10-14 14:58:56
6600,Expired,9.53,12110,2023-04-30 18:37:05
21550,Damaged,0.99,2381,2018-05-12 23:51:21
11337,Expired,4.47,25286,2024-10-07 08:08:47
20124,Damaged,11.21,25017,2024-09-22 06:52:33
3331,Customer Return,12.23,2199,2022-06-01 11:26:09
27939,Damaged,7.36,19731,2024-03-05 18:21:42
10962,Customer Return,11.78,16141,2018-04-27 07:18:34
20270,Damaged,1.21,22108,2020-03-19 12:00:43
9865,Expired,12.76,11708,2018-05-06 19:25:15
1162,Damaged,5.02,5623,2023-02-15 11:51:19
851,Wrong Item,11.53,12563,2023-11-25 21:55:34
19463,Wrong Item,13.76,24386,2020-01-02 15:11:08
28115,Customer Return,1.94,29845,2018-12-26 14:36:57
12378,Expired,12.88,5713,2019-12-01 22:37:49
22987,Wrong Item,10.58,27376,2022-12-28 09:18:21
29465,Customer Return,2.05,27246,2021-03-23 21:16:16
29110,Customer Return,10.39,21056,2024-08-14 21:17:17
9706,Damaged,10.77,27757,2020-08-06 19:49:01
12323,Wrong Item,9.61,7200,2024-02-23 03:30:19
29363,Damaged,6.74,18725,2020-04-14 18:39:30
25979,Expired,4.3,19603,2024-03-07 17:27:36
6709,Damaged,2.12,4513,2024-07-16 00:46:17
16039,Expired,4.2,26120,2022-08-13 12:44:17
22850,Wrong Item,2.38,2871,2023-04-14 15:06:37
16479,Expired,7.53,29004,2021-02-07 15:41:57
4130,Wrong Item,8.87,16568,2018-09-29 20:05:29
15745,Damaged,2.52,23328,2023-11-15 17:25:42
5242,Wrong Item,11.75,24818,2024-05-11 01:26:53
1612,Wrong Item,1.03,23204,2023-04-22 01:40:31
22720,Wrong Item,5.6,24840,2018-08-15 14:51:59
1503,Expired,3.44,22500,2019-12-08 13:20:07
4341,Customer Return,6.25,22693,2018-07-10 18:45:45
120,Wrong Item,1.2,27201,2024-06-13 03:29:46
2486,Expired,3.53,5024,2020-05-28 16:24:12
20697,Customer Return,13.68,5470,2023-07-04 18:14:50
2054,Expired,3.32,3246,2024-04-06 18:47:47
10146,Wrong Item,0.98,5656,2022-10-19 17:49:57
3268,Wrong Item,6.59,25342,2018-02-18 11:09:06
17062,Damaged,1.54,3929,2018-02-16 23:33:18
10718,Expired,11.36,8369,2018-08-15 07:24:09
10318,Wrong Item,8.27,17286,2019-10-30 04:04:05
14209,Wrong Item,8.31,17765,2019-11-11 08:01:59
22063,Expired,5.42,29505,2024-08-27 16:56:56
22953,Wrong Item,9.38,13169,2024-05-06 06:06:58
4581,Wrong Item,12.58,6161,2023-06-27 09:05:45
28339,Customer Return,11.82,3488,2020-12-28 14:35:22
18079,Damaged,5.09,13717,2019-06-07 10:05:42
19492,Wrong Item,7.19,23073,2018-03-10 08:34:50
15467,Customer Return,6.92,27227,2022-02-14 04:57:13
28138,Damaged,14.43,26903,2023-02-28 15:15:18
15438,Expired,5.28,8555,2018-07-11 20:35:12
25332,Expired,0.79,2507,2019-09-24 05:31:50
23016,Damaged,3.81,28003,2024-10-06 05:24:03
25933,Wrong Item,11.02,13192,2020-08-14 20:08:00
10028,Wrong Item,9.58,9715,2023-03-23 17:17:18
18723,Expired,9.3,6587,2024-07-20 04:03:45
20043,Damaged,10.85,7511,2024-04-14 23:46:30
7237,Wrong Item,0.23,24381,2020-04-10 21:40:53
29146,Wrong Item,14.9,11345,2024-08-18 08:13:27
11525,Damaged,9.07,23012,2018-02-18 16:53:01
1047,Expired,6.9,11603,2020-08-15 07:10:19
9791,Customer Return,1.39,19355,2020-04-26 04:57:32
27168,Customer Return,4.05,26299,2018-11-25 04:23:24
25918,Wrong Item,5.27,2584,2019-04-22 06:11:14
29554,Customer Return,12.6,14363,2023-09-18 19:31:51
29415,Expired,5.28,28502,2023-01-14 22:35:58
1122,Customer Return,14.09,7615,2023-05-09 16:30:28
24670,Expired,6.49,1698,2021-07-26 23:41:38
5537,Customer Return,8.16,24084,2023-02-14 17:51:56
19498,Expired,1.05,22144,2018-12-11 05:50:13
29369,Expired,8.99,7783,2020-08-19 12:48:25
14997,Wrong Item,9.55,5902,2024-03-11 14:57:13
23438,Expired,0.86,3017,2021-06-07 00:13:33
10941,Wrong Item,10.75,24142,2024-02-24 00:15:33
8154,Customer Return,2.35,5775,2022-01-31 00:32:11
28110,Damaged,12.11,12232,2024-10-10 09:08:27
27088,Damaged,1.17,21443,2024-02-19 16:19:05
11518,Wrong Item,8.66,4152,2020-04-14 21:11:47
21443,Customer Return,10.61,25580,2021-01-26 01:54:55
17963,Expired,5.03,2581,2019-07-23 05:30:33
8572,Wrong Item,5.35,20876,2018-10-09 06:16:05
9945,Customer Return,2.09,24786,2021-03-20 00:25:16
3216,Expired,0.69,3031,2021-10-28 05:59:13
16484,Expired,2.21,15126,2020-02-05 22:08:10
3398,Wrong Item,2.29,2791,2022-04-29 22:52:37
11082,Expired,11.99,7887,2018-03-27 01:58:03
9164,Customer Return,13.79,28940,2019-08-08 13:17:33
14767,Expired,10.07,9203,2021-10-12 18:16:24
21325,Expired,5.17,13131,2023-01-29 14:54:16
17466,Expired,13.64,20251,2023-03-19 01:07:09
6758,Wrong Item,3.35,15153,2020-01-31 12:59:44
4093,Expired,11.48,14738,2021-07-29 14:53:06
11398,Customer Return,2.18,18892,2023-10-10 18:50:13
7510,Customer Return,10.65,11945,2018-01-13 21:03:54
8457,Damaged,14.9,13959,2021-07-02 12:07:26
29483,Expired,5.55,25147,2022-11-16 10:42:13
27322,Wrong Item,14.45,24551,2024-09-21 17:45:02
2958,Expired,5.38,11059,2020-01-02 07:20:52
7570,Customer Return,13.39,20301,2020-10-10 23:41:55
26675,Damaged,9.62,12624,2020-01-08 07:29:14
7515,Wrong Item,1.19,10227,2019-09-30 09:35:57
7630,Customer Return,5.81,11257,2020-09-06 16:46:34
7076,Customer Return,0.03,20875,2020-11-05 06:50:09
8271,Damaged,3.34,15172,2018-09-07 08:45:24
7901,Expired,4.87,1571,2020-11-06 17:48:04
24802,Damaged,12.11,20897,2020-12-08 12:57:55
26885,Customer Return,4.63,10980,2023-06-04 06:11:01
12469,Expired,9.72,13418,2021-03-18 20:45:34
4878,Expired,6.45,25400,2021-03-29 09:42:54
7535,Expired,11.28,13592,2020-10-30 14:35:39
4613,Expired,10.16,20216,2021-07-11 16:54:45
6553,Damaged,7.02,19585,2023-08-21 12:45:42
29130,Expired,0.97,2537,2020-06-28 20:27:43
14053,Customer Return,10.43,13569,2022-05-31 21:04:25
23446,Customer Return,9.6,18166,2022-08-20 05:00:41
7157,Expired,7.51,25772,2023-02-26 22:23:29
21889,Expired,10.07,1096,2021-03-04 05:59:34
27450,Customer Return,12.39,19160,2022-01-10 02:55:51
21226,Customer Return,8.6,13933,2018-03-24 21:26:37
27731,Wrong Item,0.8,25772,2018-04-20 13:03:41
17741,Wrong Item,2.9,4128,2022-12-11 04:35:11
25007,Expired,12.35,13858,2023-06-19 08:57:10
5362,Expired,6.52,25803,2021-02-21 19:35:52
15924,Expired,3.56,28797,2024-01-12 07:10:15
25577,Customer Return,0.0,20132,2021-01-22 01:04:46
27607,Expired,6.81,16628,2024-12-22 16:44:13
8762,Wrong Item,8.87,27907,2021-10-01 07:13:38
4707,Wrong Item,7.37,22302,2018-08-08 03:49:13
25514,Customer Return,5.89,7766,2018-08-16 12:49:03
1846,Wrong Item,7.49,27708,2021-06-17 08:31:55
29956,Customer Return,8.64,10866,2022-02-12 05:06:49
13710,Customer Return,12.03,5639,2019-02-13 12:43:10
19356,Expired,6.38,26698,2021-06-03 03:21:07
23473,Customer Return,7.29,16805,2024-12-30 19:24:17
6000,Customer Return,11.34,6090,2022-10-18 00:25:02
11556,Customer Return,14.66,29031,2022-05-16 05:26:21
3165,Damaged,9.99,1202,2021-07-30 11:36:31
19860,Expired,13.48,3262,2023-06-05 01:58:07
12113,Expired,7.84,1430,2021-10-29 03:27:03
16672,Damaged,1.87,23024,2024-09-17 11:49:54
10617,Damaged,2.8,16375,2020-08-21 11:44:58
5361,Customer Return,0.88,26741,2023-05-31 10:08:25
2024,Expired,10.64,16360,2023-01-02 16:19:48
64,Expired,7.28,20527,2021-09-30 00:57:08
8235,Damaged,9.51,13418,2020-08-15 19:14:07
27231,Damaged,14.21,9862,2022-06-21 19:45:51
15764,Wrong Item,11.14,12252,2023-08-28 22:51:08
27731,Expired,13.39,25819,2024-02-26 15:06:06
3836,Customer Return,6.58,756,2023-12-13 02:03:34
6387,Damaged,2.08,26640,2018-04-14 19:26:38
28653,Wrong Item,6.5,22826,2020-11-30 17:07:52
8500,Wrong Item,6.16,27168,2020-03-26 05:51:32
4738,Wrong Item,7.83,11316,2020-04-13 09:16:40
16892,Expired,12.39,9080,2019-09-06 11:42:31
10612,Customer Return,7.4,15273,2023-06-10 05:26:25
23403,Wrong Item,3.93,11328,2024-06-21 09:45:03
20749,Expired,6.79,22161,2021-04-24 20:28:27
7345,Damaged,6.29,13565,2024-02-29 08:18:07
25746,Damaged,0.28,29414,2024-01-16 00:27:52
23550,Expired,1.43,16402,2020-01-12 20:27:35
22442,Customer Return,1.84,18377,2022-09-10 23:21:30
19984,Damaged,10.93,22713,2019-08-08 21:02:15
27967,Expired,14.36,18814,2018-07-07 15:23:24
11538,Wrong Item,9.52,7478,2019-01-12 01:34:15
12408,Expired,0.89,3397,2018-03-31 12:01:43
20600,Wrong Item,5.27,7857,2023-04-11 09:57:49
5264,Wrong Item,6.14,10764,2023-05-14 06:51:13
19907,Expired,4.08,24259,2023-08-15 05:56:39
3973,Expired,4.86,970,2018-08-30 16:49:23
1856,Expired,2.73,23059,2018-07-25 07:19:56
13347,Customer Return,3.06,14027,2020-06-13 16:22:59
28754,Expired,11.7,14208,2024-12-16 13:10:26
8746,Damaged,4.45,8754,2018-01-23 01:16:43
15391,Damaged,11.15,9614,2021-09-19 18:17:50
21488,Expired,12.05,6186,2019-12-22 20:10:02
19175,Wrong Item,14.26,9807,2018-06-21 18:38:02
14132,Customer Return,14.33,28165,2023-07-31 08:53:17
20279,Damaged,13.77,27889,2022-01-03 19:51:21
5269,Damaged,10.3,1349,2024-01-20 11:24:33
13979,Damaged,4.39,29299,2023-09-11 03:08:47
18926,Customer Return,2.79,25449,2019-07-10 03:00:41
5734,Wrong Item,7.77,16707,2019-12-10 00:51:36
5087,Customer Return,8.0,27901,2021-01-21 05:59:14
20894,Customer Return,6.53,7366,2020-10-17 23:42:28
3863,Damaged,6.56,3613,2022-06-22 15:17:38
11085,Wrong Item,4.13,4525,2022-07-26 21:53:58
8794,Wrong Item,13.84,18324,2018-06-16 21:05:55
29566,Wrong Item,7.25,24285,2024-07-25 08:17:09
29560,Expired,8.92,4387,2018-04-04 00:03:17
2468,Customer Return,14.7,915,2020-03-29 22:35:55
2857,Wrong Item,1.1,27036,2024-09-19 19:08:55
9765,Expired,2.89,26641,2024-10-30 23:26:23
13559,Wrong Item,14.77,12246,2019-04-01 00:41:38
14216,Customer Return,8.07,5278,2024-07-06 23:48:16
22993,Customer Return,2.38,12062,2018-05-17 23:55:14
19089,Wrong Item,13.77,18781,2021-05-30 14:18:34
16331,Customer Return,1.31,6683,2021-02-17 18:32:28
24791,Expired,14.39,21226,2022-01-06 12:34:36
15547,Wrong Item,12.0,14605,2024-03-29 02:21:28
28518,Damaged,6.82,10867,2022-06-25 00:29:14
15655,Wrong Item,5.1,21842,2018-04-05 05:51:56
18755,Expired,3.28,28435,2019-08-21 16:12:19
15874,Damaged,14.86,8358,2018-02-20 01:06:24
23964,Wrong Item,4.87,18613,2019-04-02 00:31:17
28823,Wrong Item,6.36,11542,2020-09-30 14:36:42
15318,Wrong Item,3.6,26816,2019-11-25 19:18:47
11000,Customer Return,2.61,2840,2023-04-04 08:42:51
22641,Wrong Item,4.82,29157,2018-01-15 11:04:10
6008,Customer Return,6.42,21711,2024-11-11 23:48:25
20877,Expired,9.3,19350,2019-03-12 08:46:56
8654,Expired,3.45,15741,2022-10-17 23:02:16
10845,Wrong Item,4.83,23607,2019-01-11 23:47:09
3396,Damaged,9.85,25653,2023-10-14 21:02:24
17863,Customer Return,10.1,18664,2019-12-30 13:22:42
26095,Expired,13.28,11022,2019-09-07 15:15:50
15646,Expired,6.9,24821,2019-08-13 17:45:54
15416,Expired,14.81,25720,2020-07-02 01:37:16
13806,Expired,13.13,26403,2021-08-30 02:05:11
2923,Damaged,7.19,23745,2023-02-24 01:15:12
14352,Damaged,5.92,17216,2021-04-07 00:57:14
4912,Wrong Item,1.56,7228,2019-01-06 13:12:13
5711,Expired,9.53,15038,2018-02-22 18:14:59
25517,Damaged,4.53,28974,2018-06-09 18:00:59
26407,Expired,13.37,6511,2024-04-23 04:20:34
15120,Wrong Item,4.35,18602,2024-10-04 15:11:17
4807,Expired,10.04,11724,2019-10-01 13:31:05
25858,Damaged,7.3,6631,2022-07-04 19:02:52
15227,Wrong Item,5.97,24058,2024-12-08 01:19:11
173,Wrong Item,0.62,11863,2023-06-24 06:01:34
14079,Damaged,6.14,19023,2024-10-19 14:31:57
27915,Expired,2.09,25294,2019-04-23 07:08:51
13408,Wrong Item,2.59,26129,2023-11-30 19:14:20
2686,Damaged,10.28,16492,2022-03-02 07:18:58
18872,Damaged,5.89,2734,2021-03-07 01:56:02
22090,Damaged,9.21,6395,2022-01-10 01:30:48
1188,Damaged,9.0,18203,2023-01-14 17:18:25
17752,Customer Return,6.35,15452,2022-01-25 07:10:56
22461,Customer Return,6.14,26248,2018-07-25 00:25:55
24273,Expired,5.79,19677,2021-01-05 20:57:57
100,Expired,9.56,7951,2023-02-14 18:22:08
17297,Wrong Item,0.36,1986,2021-02-23 21:10:44
17475,Expired,0.29,27593,2021-01-21 05:19:55
19732,Customer Return,6.53,10886,2023-12-03 22:50:43
23526,Wrong Item,9.87,1760,2024-10-03 03:33:36
23127,Customer Return,14.07,937,2024-05-10 05:15:25
4904,Customer Return,0.66,27574,2022-05-13 04:39:03
7067,Wrong Item,10.6,14031,2024-12-30 14:51:07
16080,Wrong Item,6.62,5901,2023-08-29 18:28:21
15408,Damaged,14.03,21702,2022-06-11 10:42:29
7633,Damaged,9.93,9995,2021-04-23 23:51:19
14447,Wrong Item,6.98,16120,2021-03-22 03:47:27
26507,Customer Return,2.04,24612,2022-08-29 03:47:42
16706,Customer Return,11.16,6424,2024-07-01 08:29:52
7680,Damaged,8.94,8086,2024-12-01 14:13:26
20927,Wrong Item,8.04,2792,2018-11-25 00:52:31
7196,Damaged,0.09,17878,2023-03-05 15:00:00
17950,Damaged,13.23,7574,2018-02-17 00:37:46
15616,Wrong Item,6.33,6609,2021-10-06 05:13:42
19915,Customer Return,0.09,22404,2023-03-05 15:26:10
17433,Wrong Item,4.93,2390,2024-11-27 19:14:00
28977,Damaged,11.43,13924,2023-12-06 22:53:49
9298,Customer Return,14.06,21051,2018-01-24 00:44:29
15775,Wrong Item,6.53,12510,2024-07-31 23:02:28
4137,Expired,6.41,7656,2018-08-01 01:12:38
18279,Expired,14.25,20757,2021-05-18 05:25:46
26268,Customer Return,7.31,3469,2024-01-28 03:49:38
20505,Expired,5.43,11003,2019-07-11 09:47:16
29431,Wrong Item,6.76,24897,2022-10-05 08:22:24
12617,Customer Return,9.84,6517,2018-06-03 07:27:43
21474,Expired,6.18,28331,2024-10-14 23:59:37
19673,Customer Return,1.36,3472,2018-08-24 20:55:21
10570,Customer Return,8.02,9642,2024-01-18 22:38:29
24790,Expired,3.12,26025,2023-07-15 07:04:19
11884,Damaged,3.33,20113,2023-06-11 17:45:35
10146,Customer Return,6.63,17271,2018-07-10 20:54:17
23523,Damaged,0.71,23728,2024-03-31 13:07:44
8805,Expired,1.76,29596,2024-06-13 13:20:50
9825,Expired,5.03,14063,2024-12-02 00:48:57
12132,Damaged,10.61,16491,2020-12-29 08:41:38
23467,Customer Return,9.57,28283,2021-09-12 07:48:49
20410,Expired,8.39,24112,2019-05-01 15:21:27
17737,Wrong Item,10.13,21531,2024-06-07 09:33:01
20679,Expired,13.04,2902,2021-08-29 13:56:36
3433,Wrong Item,7.43,15765,2020-03-24 03:10:30
29972,Damaged,7.17,6667,2023-10-04 07:51:30
3044,Expired,13.78,15842,2018-07-18 09:50:59
6291,Expired,1.43,22197,2022-12-29 01:15:06
8876,Wrong Item,4.48,28193,2018-10-16 04:58:49
23866,Customer Return,1.0,11492,2019-02-09 03:00:44
24766,Expired,11.42,9742,2021-04-09 00:05:05
26128,Customer Return,1.82,10823,2022-07-22 13:47:42
3249,Expired,1.85,28149,2024-05-15 15:23:40
19686,Wrong Item,1.32,24382,2023-07-13 22:31:55
10585,Customer Return,8.53,20577,2022-09-02 12:19:22
8418,Wrong Item,9.54,16685,2020-12-28 01:02:50
19291,Customer Return,5.29,4807,2023-06-15 02:47:29
24292,Damaged,10.35,9677,2021-11-25 12:30:02
2074,Wrong Item,6.34,4207,2019-03-25 14:10:06
28007,Damaged,0.21,20461,2024-06-06 11:41:08
13877,Wrong Item,2.19,3473,2024-09-15 17:00:51
24401,Wrong Item,4.04,6858,2022-04-13 19:26:49
1068,Expired,4.18,26318,2021-08-10 21:34:49
26589,Wrong Item,3.25,10370,2019-07-15 04:10:51
11391,Customer Return,10.43,12775,2024-11-20 11:39:11
13910,Expired,8.55,27810,2019-02-12 08:13:33
14846,Customer Return,8.27,24698,2019-09-19 22:30:23
18596,Expired,3.48,18940,2023-12-05 05:36:05
21842,Expired,2.28,7091,2023-09-25 23:47:39
24491,Damaged,10.56,26226,2023-09-17 14:41:50
11125,Damaged,3.06,23327,2021-07-13 18:09:20
26266,Expired,9.75,973,2018-11-14 04:29:34
22229,Damaged,8.73,679,2024-12-08 03:05:54
22656,Expired,11.9,23936,2019-12-11 04:40:04
1385,Damaged,13.59,1158,2023-08-22 12:45:58
16481,Wrong Item,13.06,12690,2019-06-23 22:52:42
26898,Customer Return,2.96,28828,2024-09-10 02:56:42
4367,Customer Return,13.5,12375,2019-04-01 12:41:47
7592,Expired,5.08,17933,2018-06-14 06:14:45
15232,Expired,8.82,13520,2024-02-16 04:40:43
18033,Expired,6.76,26531,2018-08-15 03:33:36
25014,Customer Return,3.52,21070,2020-01-16 20:48:08
29209,Customer Return,12.71,15118,2019-12-21 22:46:43
3393,Damaged,14.58,10069,2024-07-11 04:45:22
23352,Wrong Item,11.73,28600,2019-04-16 23:37:29
8052,Expired,4.49,6558,2023-01-03 16:57:30
20772,Expired,13.47,13499,2021-10-01 06:07:00
28286,Customer Return,7.52,18653,2024-01-09 22:20:08
11312,Wrong Item,5.88,3401,2021-09-22 22:40:36
19374,Customer Return,6.51,11320,2019-04-20 02:32:59
12769,Wrong Item,5.12,1166,2024-06-21 01:33:36
13505,Expired,11.4,18912,2021-01-15 17:54:05
7002,Wrong Item,9.53,15077,2024-02-18 14:11:21
2944,Customer Return,2.05,13774,2023-05-25 05:54:16
20044,Expired,2.82,21748,2021-05-31 17:37:38
2336,Damaged,8.29,3068,2021-12-26 21:53:03
2280,Damaged,7.4,9987,2021-12-06 21:08:42
28173,Expired,6.51,865,2018-12-24 06:12:32
11086,Damaged,12.0,6364,2020-02-28 03:28:15
7469,Expired,13.4,2901,2020-10-17 15:51:55
9741,Damaged,7.8,518,2019-05-28 17:07:10
9446,Damaged,7.49,7475,2018-09-01 09:01:18
9974,Expired,3.17,11025,2020-07-19 10:52:37
27988,Wrong Item,2.99,13931,2023-06-01 14:45:56
9082,Customer Return,0.66,10493,2020-01-07 11:46:40
17506,Damaged,6.64,4814,2018-12-08 15:35:14
2805,Wrong Item,2.43,19956,2021-02-19 11:28:25
15451,Wrong Item,6.69,24118,2024-04-01 22:50:13
14734,Wrong Item,3.34,17242,2018-02-28 01:25:54
14511,Expired,4.91,4677,2020-07-13 17:18:41
25472,Expired,6.0,3998,2021-06-08 09:20:31
9975,Customer Return,12.84,9329,2018-02-04 21:12:13
4497,Wrong Item,12.85,27530,2019-01-11 02:49:55
3976,Wrong Item,9.72,15977,2022-10-20 06:20:03
20775,Customer Return,1.32,21180,2018-07-20 11:42:47
1901,Customer Return,0.07,9564,2021-08-10 02:40:15
21363,Expired,3.16,27254,2018-12-01 10:04:38
21044,Expired,2.48,18542,2021-10-14 23:30:48
24419,Wrong Item,3.81,5278,2020-01-24 21:29:24
16726,Damaged,10.61,23023,2022-02-15 06:08:07
16151,Customer Return,12.32,21913,2023-09-04 17:36:39
411,Damaged,4.21,15597,2024-06-06 21:36:48
17270,Customer Return,14.86,28920,2018-11-09 19:36:58
12722,Customer Return,9.84,18388,2021-10-25 17:58:21
25826,Customer Return,2.29,21922,2019-05-10 14:19:41
23348,Damaged,14.76,29019,2023-05-03 19:31:46
22974,Wrong Item,12.25,28049,2019-07-04 01:09:35
25443,Wrong Item,6.27,12657,2020-09-28 16:46:27
24477,Expired,9.35,20965,2023-01-18 07:19:00
11344,Damaged,11.24,13373,2022-10-20 15:01:54
17546,Wrong Item,7.24,1606,2020-12-27 02:36:24
11762,Wrong Item,0.43,29266,2024-09-13 09:35:53
4725,Damaged,5.37,790,2018-10-21 17:57:35
5,Customer Return,8.23,7178,2023-08-05 23:54:07
20732,Damaged,11.5,1979,2019-10-24 11:35:17
18562,Expired,0.4,8838,2022-10-06 10:45:42
15330,Wrong Item,12.14,22031,2024-12-28 09:41:17
16809,Wrong Item,8.21,29520,2019-03-18 18:42:48
1522,Expired,7.62,23830,2023-10-13 00:24:48
15825,Damaged,4.11,26127,2022-09-19 08:19:12
26281,Damaged,13.47,23223,2020-05-22 18:59:32
26103,Wrong Item,14.39,21733,2023-12-30 02:06:56
23967,Customer Return,5.68,22708,2024-06-21 00:32:23
5966,Damaged,13.7,12572,2024-06-24 04:34:50
23824,Customer Return,0.27,23994,2021-08-03 15:52:52
550,Expired,4.65,27329,2023-08-28 07:06:57
25025,Damaged,8.3,5778,2024-07-23 09:33:38
2608,Customer Return,9.42,20725,2021-05-13 10:12:11
5595,Customer Return,2.82,6053,2024-12-18 07:48:23
27976,Customer Return,6.34,27173,2023-08-06 06:28:51
6634,Damaged,13.13,18231,2023-11-17 13:07:14
28590,Wrong Item,0.04,22357,2022-02-10 02:21:56
20753,Damaged,14.09,16577,2019-01-21 23:07:14
9797,Wrong Item,1.78,24478,2018-07-04 11:32:17
19875,Wrong Item,5.9,15965,2024-12-05 08:18:10
23948,Damaged,0.94,9256,2020-10-27 11:13:47
24613,Expired,13.47,8003,2022-11-01 22:34:28
14701,Expired,12.47,18197,2018-01-21 03:43:51
6228,Damaged,6.82,15315,2024-03-04 21:46:42
4114,Damaged,1.74,21834,2021-05-08 20:00:42
5978,Damaged,10.01,24075,2023-06-14 05:12:05
4267,Damaged,11.02,22446,2022-10-25 06:51:18
21641,Expired,1.33,23166,2023-12-29 11:47:12
18542,Expired,4.97,9623,2019-02-28 09:08:22
20532,Expired,6.89,25243,2024-10-09 03:12:12
26128,Wrong Item,2.52,6042,2024-07-04 15:39:10
8139,Expired,8.32,3281,2022-03-07 05:14:10
25766,Expired,3.95,2250,2024-04-22 03:26:26
6033,Expired,13.22,4836,2022-03-15 11:49:16
8434,Expired,14.67,4461,2019-06-24 21:37:06
6538,Wrong Item,13.02,19037,2019-12-02 02:11:34
7447,Expired,9.28,28979,2022-06-11 17:37:49
26038,Expired,13.57,13874,2024-07-09 11:55:42
11455,Expired,14.99,17949,2022-09-12 22:29:54
29939,Customer Return,1.02,27757,2021-11-16 17:39:37
3292,Damaged,4.16,21212,2020-10-19 08:31:39
12614,Expired,4.96,3227,2019-06-15 17:29:09
6761,Customer Return,6.94,5393,2018-05-27 23:54:02
19480,Damaged,0.89,15334,2019-08-21 03:57:40
8342,Damaged,0.52,5989,2023-10-19 09:48:44
11351,Expired,0.98,6525,2023-03-04 14:47:53
25065,Expired,8.88,17948,2020-05-08 08:28:46
4128,Damaged,12.11,15156,2020-09-30 04:32:03
18838,Expired,4.12,13656,2023-03-12 14:50:40
15222,Expired,3.12,22894,2023-07-27 05:23:04
3436,Expired,6.94,17929,2023-08-21 23:04:56
19661,Wrong Item,3.68,11461,2019-07-01 07:32:44
10320,Wrong Item,10.06,13889,2019-11-01 21:10:37
4276,Customer Return,13.74,14669,2018-01-18 02:17:31
27009,Customer Return,12.41,5079,2023-12-23 06:54:07
3979,Wrong Item,14.9,3891,2024-06-20 22:58:01
19747,Customer Return,2.18,3217,2018-10-05 20:34:42
20409,Damaged,12.2,20950,2024-11-19 21:54:31
23129,Expired,14.6,6632,2018-08-11 04:39:39
9942,Customer Return,9.98,7694,2020-12-15 01:07:03
1319,Damaged,6.82,25148,2022-04-27 21:03:38
19385,Expired,12.6,800,2019-05-27 04:20:16
22233,Customer Return,11.95,4463,2018-01-09 19:47:57
9582,Expired,5.51,1341,2023-06-19 07:35:48
6222,Expired,4.22,18089,2022-09-03 22:50:17
14419,Expired,0.76,4122,2020-06-13 11:44:23
16537,Damaged,5.91,22630,2018-10-24 06:37:19
3431,Expired,1.08,25027,2023-03-13 23:27:44
16948,Expired,6.92,2137,2021-01-26 19:08:07
25562,Damaged,8.97,19567,2024-10-11 20:54:23
4327,Damaged,9.53,24156,2023-08-21 05:35:55
27148,Damaged,1.6,13034,2024-07-22 06:17:53
13858,Damaged,3.86,11721,2020-11-28 02:44:15
15161,Customer Return,8.4,8207,2020-11-28 23:11:33
7347,Wrong Item,10.18,25062,2024-11-09 05:35:18
23409,Customer Return,11.67,1203,2019-07-25 01:45:30
4191,Wrong Item,7.35,1637,2024-01-05 17:54:14
19985,Wrong Item,8.14,25538,2018-03-24 02:12:22
