student_id,attendance_percent,assignment_score,exam_score,final_grade
44555,64,64,52,Fail
16529,95,45,84,Pass
20051,90,53,55,Pass
47264,79,79,79,Pass
48017,81,61,89,Pass
18450,50,51,47,Fail
24513,74,53,62,Fail
44916,77,66,48,Pass
21220,64,84,73,Fail
827,66,73,97,Fail
20918,62,61,56,Fail
44842,91,57,84,Pass
46854,63,73,53,Fail
18001,62,86,59,Fail
19783,51,99,68,Fail
38366,75,73,52,Fail
48335,67,74,58,Fail
2604,75,71,67,Fail
9190,79,70,89,Pass
8499,59,84,72,Fail
32058,55,65,82,Fail
18641,76,58,66,Pass
8457,50,44,60,Fail
7010,62,58,74,Fail
43877,60,99,76,Fail
3647,51,76,56,Fail
47948,50,74,87,Fail
48760,66,47,37,Fail
4092,59,41,77,Fail
2170,70,65,41,Fail
17811,81,87,48,Pass
45089,57,44,54,Fail
25917,65,75,64,Fail
14995,92,47,44,Pass
27464,54,72,62,Fail
10495,79,46,62,Pass
43353,82,68,77,Pass
21327,99,84,83,Pass
43688,66,83,95,Fail
23135,91,87,55,Pass
113,61,91,98,Fail
19611,73,97,52,Fail
32694,68,62,37,Fail
40949,89,60,59,Pass
27072,94,68,95,Pass
7120,90,68,43,Pass
16983,53,48,77,Fail
33447,88,95,78,Pass
35011,66,50,64,Fail
17222,50,40,59,Fail
37296,56,92,49,Fail
6145,66,72,74,Fail
22959,69,48,72,Fail
37519,73,85,78,Fail
40874,95,52,91,Pass
35977,84,42,61,Pass
6536,67,95,91,Fail
7964,68,97,57,Fail
34085,94,45,81,Pass
18345,52,75,43,Fail
41352,78,93,72,Pass
5190,58,96,45,Fail
22143,53,63,99,Fail
37088,50,47,38,Fail
19437,93,67,81,Pass
3836,85,87,74,Pass
15535,65,52,67,Fail
28287,98,45,42,Pass
2396,85,83,94,Pass
8446,86,79,91,Pass
13478,82,53,86,Pass
2798,68,78,72,Fail
26618,61,88,50,Fail
17540,53,86,75,Fail
46558,74,93,61,Fail
18309,54,84,66,Fail
34848,69,55,92,Fail
23764,54,67,87,Fail
33450,64,86,80,Fail
39306,63,46,64,Fail
13652,57,86,55,Fail
1591,99,70,60,Pass
15848,91,52,59,Pass
39487,95,64,52,Pass
11089,92,89,81,Pass
4342,80,83,95,Pass
47430,68,91,56,Fail
35127,95,62,96,Pass
2382,65,63,57,Fail
10477,52,41,81,Fail
34326,68,57,99,Fail
45640,51,83,62,Fail
4321,95,73,81,Pass
10952,63,48,96,Fail
25459,87,70,96,Pass
19909,58,85,36,Fail
15982,89,41,64,Pass
2054,59,41,41,Fail
38113,73,97,95,Fail
668,61,44,72,Fail
20402,86,41,39,Pass
22701,90,76,74,Pass
13798,94,95,94,Pass
35862,96,70,51,Pass
46717,70,54,36,Fail
2082,92,88,96,Pass
1262,84,88,88,Pass
7557,66,79,89,Fail
5698,71,97,63,Fail
15575,88,79,95,Pass
48603,90,99,70,Pass
11228,72,64,79,Fail
25286,58,76,57,Fail
48279,97,97,40,Pass
815,81,46,88,Pass
37618,64,68,68,Fail
43690,60,88,36,Fail
32725,62,61,89,Fail
18431,71,95,66,Fail
27455,73,90,50,Fail
17513,76,74,90,Pass
27247,89,81,78,Pass
28724,52,44,80,Fail
7360,79,78,45,Pass
43089,66,54,82,Fail
34759,94,85,72,Pass
9773,98,57,84,Pass
2634,85,71,85,Pass
23057,69,43,37,Fail
43558,86,48,49,Pass
49605,55,40,56,Fail
31118,57,79,71,Fail
13720,53,69,46,Fail
12857,57,44,52,Fail
39774,99,88,38,Pass
7878,95,70,81,Pass
20099,65,95,57,Fail
6241,66,85,81,Fail
38599,98,86,37,Pass
3314,56,87,70,Fail
39833,68,62,68,Fail
2886,97,81,80,Pass
14877,52,81,91,Fail
16107,89,71,41,Pass
37422,59,54,67,Fail
18034,54,93,55,Fail
13493,67,79,52,Fail
36415,84,80,62,Pass
37257,77,85,89,Pass
38820,96,70,91,Pass
40248,80,94,86,Pass
4681,62,44,89,Fail
1256,94,84,58,Pass
14693,72,72,36,Fail
48382,85,95,63,Pass
39810,69,78,51,Fail
8576,84,42,80,Pass
41473,84,67,87,Pass
44764,86,86,44,Pass
19322,96,97,45,Pass
20706,91,44,89,Pass
40694,57,96,38,Fail
22085,73,42,51,Fail
28588,74,89,44,Fail
1254,54,59,96,Fail
39988,67,94,35,Fail
10134,54,84,96,Fail
17671,71,80,92,Fail
11448,93,82,93,Pass
30536,50,46,56,Fail
5425,64,45,63,Fail
29575,65,44,70,Fail
40231,59,54,71,Fail
15782,83,44,49,Pass
10033,80,95,43,Pass
43520,62,69,37,Fail
5754,91,43,87,Pass
6101,98,99,94,Pass
49601,70,90,54,Fail
974,58,67,66,Fail
48627,96,41,65,Pass
6678,75,88,61,Fail
12694,68,86,59,Fail
5457,66,52,49,Fail
35502,55,67,89,Fail
20836,67,85,67,Fail
36557,88,40,82,Pass
33493,62,43,71,Fail
1246,95,41,98,Pass
36346,59,80,36,Fail
8577,67,62,52,Fail
29304,53,76,89,Fail
44882,66,54,84,Fail
997,52,66,58,Fail
28131,84,97,85,Pass
26950,56,67,83,Fail
35527,80,52,76,Pass
12024,52,55,95,Fail
44322,61,50,58,Fail
19900,71,46,51,Fail
16519,68,62,90,Fail
40336,77,49,36,Pass
28122,82,81,52,Pass
16317,94,42,45,Pass
39332,67,74,90,Fail
17707,54,93,71,Fail
11483,60,74,57,Fail
18928,78,83,59,Pass
14301,81,73,75,Pass
30106,93,56,45,Pass
2822,60,48,48,Fail
41524,53,95,37,Fail
39819,74,43,41,Fail
4103,74,45,82,Fail
35198,83,67,82,Pass
17673,79,80,88,Pass
24347,80,49,51,Pass
24759,82,77,89,Pass
38470,58,62,85,Fail
3655,79,80,75,Pass
23672,62,49,94,Fail
36125,51,75,89,Fail
12290,69,93,55,Fail
33060,94,62,59,Pass
42927,96,99,54,Pass
9143,61,71,97,Fail
8125,77,67,96,Pass
12178,65,51,35,Fail
20487,80,48,72,Pass
37424,84,88,60,Pass
19885,91,49,51,Pass
15299,56,94,92,Fail
12798,95,62,96,Pass
38222,79,59,50,Pass
24545,59,54,63,Fail
23386,70,49,58,Fail
1643,88,78,75,Pass
16080,85,41,97,Pass
1402,58,47,36,Fail
25936,67,96,92,Fail
33822,99,86,40,Pass
43440,83,67,50,Pass
8647,98,99,38,Pass
34826,65,51,77,Fail
20500,53,93,88,Fail
17971,76,67,84,Pass
20960,51,54,89,Fail
806,58,96,41,Fail
17211,75,51,52,Fail
3132,69,41,48,Fail
14894,76,63,76,Pass
46717,83,97,51,Pass
42952,86,53,95,Pass
7740,59,85,63,Fail
13851,68,95,92,Fail
48276,56,54,87,Fail
11048,87,92,43,Pass
2875,86,72,92,Pass
9096,57,60,37,Fail
37871,97,71,52,Pass
6954,61,74,65,Fail
37022,72,98,42,Fail
23129,68,44,35,Fail
12944,57,45,88,Fail
24431,86,90,78,Pass
8560,98,58,69,Pass
6139,65,74,61,Fail
3647,98,46,79,Pass
38522,67,50,45,Fail
31612,63,41,51,Fail
19826,68,63,97,Fail
3614,82,64,54,Pass
15846,65,91,61,Fail
24942,99,74,95,Pass
18094,91,72,90,Pass
4127,92,90,42,Pass
28531,98,69,76,Pass
26234,97,74,96,Pass
16592,63,92,73,Fail
49419,75,93,73,Fail
43195,89,98,63,Pass
46680,67,49,78,Fail
34059,92,83,66,Pass
34727,82,41,70,Pass
24547,99,95,35,Pass
11899,65,47,64,Fail
960,81,60,39,Pass
46218,56,59,38,Fail
43032,62,97,36,Fail
27248,87,65,99,Pass
8570,88,82,41,Pass
358,90,99,89,Pass
6684,60,85,41,Fail
910,87,98,53,Pass
14270,76,83,97,Pass
32000,96,63,35,Pass
25774,79,58,72,Pass
44313,63,72,97,Fail
32739,85,75,84,Pass
22057,55,89,87,Fail
26262,90,75,58,Pass
49785,99,69,46,Pass
2351,79,52,47,Pass
43287,56,64,83,Fail
44354,61,94,41,Fail
11713,64,89,92,Fail
39530,56,77,92,Fail
41233,95,95,87,Pass
25078,80,95,67,Pass
6607,70,82,86,Fail
44287,90,54,48,Pass
7537,97,89,53,Pass
23459,76,67,57,Pass
40917,58,52,76,Fail
16108,79,71,37,Pass
36039,68,51,89,Fail
2252,52,67,81,Fail
40743,90,96,42,Pass
39596,57,98,74,Fail
41712,64,89,52,Fail
39389,84,46,67,Pass
35217,55,44,49,Fail
42012,68,59,87,Fail
3858,71,57,53,Fail
9029,79,52,93,Pass
10591,50,40,82,Fail
49927,71,86,79,Fail
42467,59,97,88,Fail
41712,90,78,91,Pass
14879,57,69,67,Fail
37044,82,98,79,Pass
26934,67,66,45,Fail
48579,77,90,49,Pass
18085,56,72,56,Fail
41820,81,51,45,Pass
44045,61,79,67,Fail
24809,50,60,85,Fail
16360,63,82,72,Fail
13980,61,91,36,Fail
714,75,64,88,Fail
10938,63,68,85,Fail
26224,98,59,58,Pass
9306,81,69,46,Pass
26416,83,45,94,Pass
24203,67,40,53,Fail
8751,97,56,57,Pass
45935,69,58,64,Fail
44470,80,89,77,Pass
2822,55,60,84,Fail
47937,95,67,72,Pass
27942,82,97,89,Pass
40479,68,88,36,Fail
49626,73,93,85,Fail
7513,91,86,63,Pass
6095,99,83,41,Pass
22316,77,64,55,Pass
3,54,62,98,Fail
35903,62,70,59,Fail
19453,95,62,99,Pass
32348,81,97,74,Pass
45272,89,62,65,Pass
25112,83,83,58,Pass
11994,72,63,69,Fail
31660,90,52,92,Pass
3585,75,80,68,Fail
39273,77,44,74,Pass
45466,83,65,85,Pass
3664,99,50,77,Pass
18063,53,91,83,Fail
17650,87,50,41,Pass
20080,71,50,86,Fail
3415,65,92,53,Fail
15928,56,63,96,Fail
48263,88,69,68,Pass
20689,50,69,50,Fail
2821,65,43,70,Fail
24324,63,69,98,Fail
38761,80,41,67,Pass
46680,58,54,46,Fail
24949,95,77,84,Pass
36138,64,95,56,Fail
18923,50,65,80,Fail
38293,55,98,80,Fail
2838,67,91,80,Fail
3732,72,63,50,Fail
40823,64,96,97,Fail
20308,85,89,58,Pass
33343,91,48,49,Pass
16463,69,49,43,Fail
32019,96,85,61,Pass
19321,95,61,87,Pass
38432,68,56,71,Fail
1138,81,84,58,Pass
33244,75,69,65,Fail
36266,51,83,94,Fail
1185,73,93,83,Fail
48459,84,57,60,Pass
3109,64,56,73,Fail
8802,68,45,95,Fail
41297,67,88,97,Fail
6977,94,72,64,Pass
1518,63,50,67,Fail
4727,87,71,65,Pass
14708,63,74,36,Fail
22044,52,82,98,Fail
30376,73,55,62,Fail
21074,79,90,35,Pass
23288,55,48,60,Fail
48842,55,55,48,Fail
1864,51,81,78,Fail
26832,66,78,52,Fail
37682,68,53,75,Fail
45493,72,48,70,Fail
29360,81,74,65,Pass
19664,98,81,49,Pass
7366,58,56,50,Fail
46169,73,99,55,Fail
3427,58,95,66,Fail
48613,78,75,97,Pass
14741,84,54,47,Pass
6775,63,96,88,Fail
38809,56,53,61,Fail
15342,97,45,37,Pass
43401,88,85,70,Pass
46968,86,91,67,Pass
8136,98,71,64,Pass
46744,60,99,53,Fail
2487,94,81,67,Pass
26706,94,77,58,Pass
19254,80,99,51,Pass
19825,78,92,54,Pass
36738,95,79,89,Pass
44664,54,71,55,Fail
25246,70,56,52,Fail
15788,70,57,82,Fail
6169,88,47,50,Pass
48827,62,41,55,Fail
43006,73,41,48,Fail
4467,51,53,63,Fail
10503,96,92,47,Pass
1426,95,64,77,Pass
14473,92,81,63,Pass
9738,70,44,36,Fail
10431,73,86,53,Fail
27671,75,68,69,Fail
34459,65,43,67,Fail
41901,74,44,67,Fail
28361,71,83,42,Fail
22055,93,48,96,Pass
39215,73,41,97,Fail
21546,78,97,69,Pass
25167,59,89,61,Fail
7087,73,48,84,Fail
4208,90,43,79,Pass
46040,71,97,65,Fail
14484,62,75,90,Fail
19127,64,88,61,Fail
2234,84,58,82,Pass
11576,53,92,53,Fail
12976,83,94,67,Pass
32204,96,91,61,Pass
43057,56,65,56,Fail
10134,69,43,88,Fail
31590,68,54,73,Fail
4078,54,69,97,Fail
14736,79,80,47,Pass
27256,63,88,39,Fail
18134,64,45,38,Fail
20284,70,82,80,Fail
25406,85,79,98,Pass
11118,84,41,90,Pass
37598,78,56,59,Pass
10678,59,94,42,Fail
20702,92,46,49,Pass
9077,98,85,37,Pass
48828,99,59,56,Pass
38761,60,99,43,Fail
31521,81,94,56,Pass
33679,99,88,40,Pass
41929,91,86,82,Pass
47297,68,74,54,Fail
37942,70,66,64,Fail
40284,84,53,63,Pass
27232,79,76,72,Pass
36324,97,79,80,Pass
31718,94,94,92,Pass
30589,98,86,65,Pass
15605,57,92,66,Fail
39307,76,41,70,Pass
39934,88,76,90,Pass
25801,87,81,72,Pass
136,84,46,69,Pass
26200,70,74,45,Fail
13871,56,50,99,Fail
7895,75,72,56,Fail
29070,91,50,54,Pass
28735,90,55,99,Pass
3713,72,44,72,Fail
342,80,50,89,Pass
19225,95,43,76,Pass
48273,65,82,75,Fail
32882,63,60,92,Fail
14217,64,76,80,Fail
27619,64,60,39,Fail
9754,57,82,59,Fail
8936,84,92,80,Pass
43322,80,85,83,Pass
21471,84,51,41,Pass
12171,87,71,81,Pass
45917,84,51,99,Pass
21636,57,65,74,Fail
6052,76,73,48,Pass
37444,66,41,35,Fail
29527,79,88,42,Pass
15287,92,53,52,Pass
44570,66,69,57,Fail
13820,84,88,52,Pass
38705,66,45,78,Fail
32071,89,93,38,Pass
43169,72,44,98,Fail
11380,95,71,71,Pass
27024,89,66,83,Pass
39118,86,54,42,Pass
39579,53,85,99,Fail
11284,70,57,51,Fail
42164,92,72,67,Pass
1033,92,81,85,Pass
35271,69,78,38,Fail
30335,86,49,45,Pass
21127,90,72,97,Pass
29468,74,82,54,Fail
12300,65,56,68,Fail
22231,88,44,79,Pass
24478,50,44,57,Fail
8552,64,78,79,Fail
8829,68,97,66,Fail
27467,55,89,45,Fail
5909,77,48,63,Pass
20094,65,77,96,Fail
38790,60,64,36,Fail
23833,82,84,50,Pass
35408,86,88,82,Pass
23410,57,76,85,Fail
23909,84,63,58,Pass
28309,51,95,62,Fail
22943,53,58,48,Fail
4304,54,89,96,Fail
41414,75,53,86,Fail
19711,68,79,98,Fail
26609,67,57,43,Fail
38427,73,74,40,Fail
5834,77,83,46,Pass
16099,81,69,60,Pass
4363,62,66,36,Fail
3647,57,69,78,Fail
28138,64,48,70,Fail
3789,57,99,96,Fail
31816,98,41,58,Pass
29721,74,96,74,Fail
38559,91,81,81,Pass
48184,84,64,71,Pass
45170,90,72,54,Pass
43997,86,80,80,Pass
34549,97,95,64,Pass
35770,75,96,71,Fail
47798,65,40,91,Fail
2229,60,75,93,Fail
40332,61,75,45,Fail
44942,65,50,41,Fail
25548,84,50,90,Pass
45623,53,80,71,Fail
14901,95,68,69,Pass
15004,55,78,83,Fail
505,67,88,45,Fail
8786,70,41,46,Fail
34279,84,53,36,Pass
16060,82,62,98,Pass
32157,78,80,92,Pass
2057,76,97,72,Pass
22478,56,97,48,Fail
10158,73,96,35,Fail
6416,81,98,50,Pass
8079,94,89,47,Pass
33727,94,74,73,Pass
8962,87,96,69,Pass
8331,52,51,85,Fail
27033,65,45,78,Fail
37855,76,53,60,Pass
36583,95,47,90,Pass
23631,94,72,62,Pass
20577,95,79,46,Pass
12639,65,84,94,Fail
10860,66,46,47,Fail
12718,98,68,48,Pass
4115,66,91,47,Fail
28252,78,57,87,Pass
1493,94,63,87,Pass
45316,72,95,42,Fail
16575,99,95,59,Pass
42628,59,89,56,Fail
36097,81,74,68,Pass
13944,55,79,98,Fail
13200,77,79,57,Pass
39643,95,58,65,Pass
45081,71,53,56,Fail
5061,63,68,40,Fail
32285,54,45,45,Fail
7219,90,85,50,Pass
33515,52,53,62,Fail
29386,65,57,61,Fail
10863,60,51,52,Fail
17831,82,86,49,Pass
32863,95,64,83,Pass
884,80,44,67,Pass
22538,63,49,93,Fail
9660,94,44,59,Pass
23879,99,73,78,Pass
13076,94,46,73,Pass
39263,59,47,76,Fail
28900,61,73,92,Fail
25698,68,41,98,Fail
41778,86,80,90,Pass
47824,65,47,45,Fail
27355,60,42,42,Fail
17042,94,88,63,Pass
28084,73,73,52,Fail
11849,64,96,58,Fail
10290,95,82,57,Pass
49268,89,53,61,Pass
29723,51,48,53,Fail
22392,81,97,50,Pass
25158,68,60,43,Fail
15250,94,57,75,Pass
15296,82,87,61,Pass
37075,89,79,65,Pass
30948,58,80,92,Fail
19384,66,67,55,Fail
43209,76,99,78,Pass
32924,85,51,36,Pass
22820,77,58,52,Pass
29322,50,74,40,Fail
38414,69,99,60,Fail
10201,62,99,47,Fail
44651,79,77,62,Pass
33167,81,71,65,Pass
4210,82,85,87,Pass
46716,53,70,53,Fail
47480,98,63,84,Pass
48276,65,92,63,Fail
16866,94,55,41,Pass
6332,75,71,97,Fail
38739,59,91,36,Fail
531,53,40,77,Fail
43824,90,57,79,Pass
21129,64,51,52,Fail
23780,51,70,65,Fail
37544,94,67,73,Pass
39304,99,86,56,Pass
12543,63,81,97,Fail
23759,78,40,63,Pass
34599,55,93,55,Fail
47847,63,82,44,Fail
13359,79,60,93,Pass
49434,78,71,62,Pass
49659,96,94,89,Pass
7461,52,82,69,Fail
4403,88,46,79,Pass
27613,74,78,93,Fail
23871,86,49,35,Pass
32798,75,47,39,Fail
49748,96,72,45,Pass
7750,57,83,71,Fail
14881,97,61,45,Pass
29098,85,93,80,Pass
2185,96,92,48,Pass
29915,57,60,45,Fail
42182,86,93,84,Pass
23287,83,68,56,Pass
2746,57,87,64,Fail
27733,90,84,65,Pass
46216,54,60,84,Fail
3235,63,78,86,Fail
12090,87,74,98,Pass
24149,77,77,59,Pass
30296,77,67,65,Pass
39113,90,71,81,Pass
36885,55,57,96,Fail
40336,60,84,59,Fail
16927,86,63,59,Pass
29123,85,77,73,Pass
36293,66,89,49,Fail
16174,91,94,64,Pass
36068,98,79,37,Pass
43275,80,55,37,Pass
19585,52,42,83,Fail
23733,74,93,58,Fail
4913,91,67,53,Pass
46591,56,71,69,Fail
17192,87,90,52,Pass
33954,93,79,65,Pass
9684,82,56,91,Pass
38548,81,94,55,Pass
37734,69,73,98,Fail
2768,60,51,54,Fail
10899,60,75,35,Fail
1999,85,56,44,Pass
17688,72,43,85,Fail
16514,76,90,96,Pass
24475,79,51,57,Pass
30592,57,71,99,Fail
19895,73,52,71,Fail
43393,81,48,89,Pass
22871,83,91,76,Pass
4690,68,69,69,Fail
49919,50,75,43,Fail
5040,83,85,51,Pass
8451,64,99,91,Fail
10923,95,56,56,Pass
41867,97,51,85,Pass
31346,90,40,86,Pass
44031,70,52,79,Fail
10800,63,96,69,Fail
54,61,82,65,Fail
12586,73,95,49,Fail
21418,52,46,44,Fail
43139,54,58,97,Fail
14976,58,95,44,Fail
8480,85,46,83,Pass
48261,51,73,96,Fail
29935,68,98,84,Fail
41956,51,76,37,Fail
47471,55,99,79,Fail
405,56,94,99,Fail
852,69,98,91,Fail
24720,63,49,40,Fail
31968,69,69,69,Fail
38511,86,71,76,Pass
6761,91,78,42,Pass
47213,54,42,68,Fail
43783,68,57,58,Fail
30821,60,48,43,Fail
11516,56,60,84,Fail
1014,59,88,93,Fail
18282,93,93,97,Pass
27233,59,70,73,Fail
15541,83,81,37,Pass
34145,77,58,81,Pass
32069,54,73,46,Fail
7681,97,81,37,Pass
25879,86,61,55,Pass
1919,92,58,82,Pass
46397,50,87,92,Fail
18153,82,60,87,Pass
47998,89,56,60,Pass
16448,87,70,72,Pass
19463,92,87,65,Pass
39893,98,65,41,Pass
6626,97,98,61,Pass
19810,91,99,76,Pass
3860,51,50,59,Fail
15458,55,41,85,Fail
47741,72,76,54,Fail
16251,70,88,50,Fail
2519,92,71,40,Pass
16908,51,97,58,Fail
38992,77,80,52,Pass
16922,81,87,94,Pass
43840,86,45,92,Pass
30503,95,55,39,Pass
18401,59,61,61,Fail
30395,69,52,93,Fail
41098,53,43,83,Fail
46850,70,90,68,Fail
20359,91,58,87,Pass
5205,99,70,52,Pass
4828,65,76,92,Fail
11742,64,76,89,Fail
19925,60,73,65,Fail
30982,56,67,76,Fail
14214,78,84,35,Pass
33602,54,93,42,Fail
25171,86,93,73,Pass
12083,92,41,58,Pass
21440,97,58,43,Pass
6598,64,81,91,Fail
34115,71,55,95,Fail
33793,69,44,47,Fail
9259,95,48,72,Pass
4389,54,55,37,Fail
27666,68,64,66,Fail
6368,54,78,64,Fail
31,73,69,52,Fail
12675,76,57,42,Pass
10525,85,90,79,Pass
34808,79,91,50,Pass
39419,56,41,65,Fail
29424,99,54,95,Pass
4094,73,53,42,Fail
49545,91,52,40,Pass
28938,67,78,70,Fail
30167,94,74,55,Pass
25656,81,88,94,Pass
41072,70,69,98,Fail
41385,81,83,72,Pass
24579,92,92,67,Pass
7265,88,51,44,Pass
33250,52,78,81,Fail
40139,52,93,82,Fail
31488,71,64,88,Fail
20908,60,52,66,Fail
1347,52,49,58,Fail
40540,65,55,74,Fail
38122,85,87,91,Pass
44729,74,81,90,Fail
14022,55,71,71,Fail
42950,89,68,90,Pass
16201,59,74,61,Fail
5861,52,65,60,Fail
46461,67,79,94,Fail
49125,84,49,99,Pass
39869,75,70,91,Fail
25667,65,96,84,Fail
7232,70,93,39,Fail
31383,82,52,85,Pass
46795,76,95,39,Pass
24803,89,49,51,Pass
41268,60,88,44,Fail
39573,97,93,41,Pass
32759,67,47,98,Fail
28931,83,51,95,Pass
7875,61,86,85,Fail
46135,89,90,43,Pass
8732,55,93,84,Fail
25202,86,81,70,Pass
29509,68,74,81,Fail
15227,82,84,44,Pass
4959,96,99,39,Pass
24031,91,90,54,Pass
10737,94,50,40,Pass
33310,65,91,81,Fail
13806,91,96,53,Pass
14070,98,73,86,Pass
39741,56,92,65,Fail
10165,87,52,83,Pass
8063,73,79,97,Fail
42652,54,80,68,Fail
935,70,58,54,Fail
48604,72,68,36,Fail
29374,64,80,56,Fail
18692,85,76,70,Pass
14688,52,58,75,Fail
17605,54,92,80,Fail
34251,70,84,42,Fail
12183,81,90,60,Pass
6706,75,65,79,Fail
3915,54,82,72,Fail
16042,58,57,38,Fail
26140,81,69,99,Pass
10493,92,41,85,Pass
21836,88,63,77,Pass
7588,68,50,64,Fail
4821,75,81,56,Fail
11646,89,97,59,Pass
17001,57,50,56,Fail
44557,57,59,64,Fail
30478,99,45,39,Pass
14068,66,64,61,Fail
47178,52,94,69,Fail
28225,51,95,60,Fail
31181,59,72,98,Fail
45211,50,54,69,Fail
44862,86,47,70,Pass
2045,51,54,40,Fail
12413,76,44,76,Pass
43157,94,97,79,Pass
24331,62,44,47,Fail
23951,99,86,94,Pass
911,87,54,93,Pass
15468,94,74,68,Pass
39356,54,97,70,Fail
25428,52,83,60,Fail
41496,55,42,37,Fail
19116,67,75,46,Fail
10849,90,57,90,Pass
28655,87,82,43,Pass
7526,58,67,68,Fail
38316,52,62,67,Fail
8012,94,97,91,Pass
4805,78,76,59,Pass
36021,83,81,61,Pass
8082,66,89,49,Fail
33642,52,71,50,Fail
41766,86,82,46,Pass
42518,67,84,53,Fail
44386,50,92,99,Fail
37170,88,74,69,Pass
1651,92,88,50,Pass
11950,60,87,80,Fail
35433,72,54,35,Fail
43367,98,47,63,Pass
21743,93,83,88,Pass
15046,96,67,47,Pass
23689,61,81,77,Fail
36190,81,90,45,Pass
46827,76,54,41,Pass
9744,60,52,80,Fail
11571,75,85,36,Fail
9149,79,61,99,Pass
3280,87,58,81,Pass
39918,75,46,41,Fail
17028,65,73,49,Fail
11795,77,91,97,Pass
14944,94,61,36,Pass
48792,70,47,52,Fail
43605,83,56,51,Pass
13728,50,52,85,Fail
5740,56,91,43,Fail
7460,74,91,43,Fail
11275,80,85,40,Pass
19853,65,62,99,Fail
20242,89,97,61,Pass
10808,84,67,98,Pass
27873,95,53,72,Pass
45345,96,61,56,Pass
34561,90,93,49,Pass
10793,84,60,73,Pass
40907,79,66,94,Pass
36276,90,50,97,Pass
33483,86,47,70,Pass
43471,82,67,68,Pass
48214,70,92,94,Fail
10117,87,51,72,Pass
21003,62,98,70,Fail
42199,62,61,42,Fail
46744,76,63,86,Pass
32173,63,66,36,Fail
42318,60,63,70,Fail
19690,63,94,44,Fail
23929,61,54,41,Fail
9495,56,91,98,Fail
13151,96,47,71,Pass
24927,59,71,48,Fail
41204,81,57,93,Pass
49045,85,57,39,Pass
6844,99,76,73,Pass
24446,63,66,66,Fail
28821,95,64,84,Pass
18026,53,62,61,Fail
39303,62,57,88,Fail
7011,85,92,47,Pass
42663,83,66,49,Pass
45071,84,71,39,Pass
33547,56,47,45,Fail
30879,72,42,35,Fail
25206,99,84,47,Pass
35340,78,64,47,Pass
32462,66,58,50,Fail
40076,56,79,74,Fail
11290,79,94,81,Pass
17701,66,49,71,Fail
473,55,59,57,Fail
5866,84,43,37,Pass
27102,53,56,80,Fail
31277,84,61,88,Pass
4867,79,47,36,Pass
39703,98,42,46,Pass
39462,75,72,97,Fail
3015,86,48,79,Pass
32051,85,92,42,Pass
48294,80,76,45,Pass
14945,66,42,41,Fail
19614,82,85,65,Pass
11342,52,94,78,Fail
8076,50,68,47,Fail
10802,55,69,93,Fail
11626,76,71,77,Pass
39984,66,82,36,Fail
46317,81,98,60,Pass
5581,64,93,61,Fail
9100,95,61,71,Pass
46796,98,93,37,Pass
37226,55,81,74,Fail
31072,98,62,88,Pass
46141,96,51,79,Pass
18686,73,77,81,Fail
14843,58,87,84,Fail
26829,57,76,74,Fail
10360,83,45,88,Pass
44776,85,48,60,Pass
46718,97,67,91,Pass
18475,98,86,48,Pass
3263,55,92,79,Fail
11940,87,92,44,Pass
15304,71,87,37,Fail
12679,76,53,68,Pass
18267,77,59,64,Pass
1703,70,82,77,Fail
817,73,71,51,Fail
25098,73,72,44,Fail
27994,92,43,85,Pass
42086,97,41,55,Pass
12189,63,43,45,Fail
29588,51,68,66,Fail
17963,79,76,46,Pass
11637,83,93,67,Pass
12072,86,49,82,Pass
20549,85,74,43,Pass
29573,96,72,44,Pass
48715,60,67,69,Fail
46615,72,51,96,Fail
45275,72,51,74,Fail
35823,82,76,46,Pass
20597,71,74,72,Fail
10196,60,59,92,Fail
32585,59,71,46,Fail
12580,61,54,56,Fail
41706,73,53,38,Fail
34535,93,70,86,Pass
8985,65,43,64,Fail
47689,58,84,86,Fail
36445,90,89,94,Pass
13772,66,64,82,Fail
14681,71,49,49,Fail
32867,70,82,35,Fail
5545,54,88,81,Fail
16018,91,47,64,Pass
10247,96,52,78,Pass
17975,78,68,40,Pass
29368,50,70,65,Fail
4359,67,67,58,Fail
33907,61,40,96,Fail
24071,72,40,42,Fail
49790,99,78,89,Pass
33728,72,73,99,Fail
32896,85,98,43,Pass
46387,62,95,73,Fail
37524,70,55,84,Fail
32157,58,96,67,Fail
45939,88,88,74,Pass
2802,84,71,40,Pass
42358,73,54,63,Fail
20767,76,78,91,Pass
36524,50,52,43,Fail
32167,54,43,94,Fail
47167,85,72,90,Pass
4672,92,65,63,Pass
46124,88,58,43,Pass
42840,93,42,51,Pass
31276,70,88,44,Fail
23079,96,50,49,Pass
30642,61,83,68,Fail
17825,55,46,54,Fail
27661,51,51,86,Fail
11988,84,53,36,Pass
14228,88,46,88,Pass
43821,56,76,63,Fail
43918,94,81,49,Pass
43521,72,85,51,Fail
2949,65,48,37,Fail
24409,77,52,45,Pass
29844,92,99,75,Pass
4979,90,94,83,Pass
33626,50,62,69,Fail
35334,89,56,98,Pass
25622,99,54,66,Pass
41130,75,73,46,Fail
2062,79,92,36,Pass
47973,76,59,80,Pass
38205,99,49,43,Pass
24927,69,71,87,Fail
18130,55,80,54,Fail
16153,55,54,39,Fail
4532,52,79,40,Fail
15559,94,43,64,Pass
36028,59,94,50,Fail
33180,63,51,43,Fail
