teacher_id,subject,student_feedback_score,experience_years,evaluation_date
6073,Maths,1.19,17,2018-02-04 20:39:59
9886,English,2.05,2,2022-08-11 23:15:42
3629,Science,4.25,11,2018-08-29 15:37:41
6001,English,2.28,1,2018-02-01 08:50:17
9867,Science,3.03,4,2022-04-18 07:13:42
4548,Science,1.46,2,2023-08-10 21:57:52
7855,English,3.43,15,2020-02-04 16:52:40
6056,Science,4.06,4,2017-06-09 21:56:17
2254,English,2.55,16,2022-12-13 16:18:06
1653,Maths,1.22,23,2020-02-28 10:26:19
9442,Maths,1.54,7,2018-09-29 17:18:21
6606,Computer,2.38,18,2017-01-11 03:37:02
4334,Computer,3.8,17,2018-07-15 17:52:55
2802,Computer,2.97,5,2020-01-04 20:00:32
4240,Computer,2.43,9,2024-10-28 20:56:41
9279,Computer,3.86,20,2018-06-21 21:31:43
4920,Computer,3.19,11,2017-05-31 03:34:36
5760,Science,3.94,21,2024-09-09 18:49:54
3624,Computer,4.26,18,2020-01-18 16:42:11
8776,English,4.06,17,2018-03-20 05:15:26
1250,Maths,3.65,25,2024-04-22 08:20:48
611,Computer,2.05,6,2024-05-19 16:46:28
7292,Science,3.97,18,2020-06-17 10:35:30
9732,Science,3.36,5,2024-07-31 02:33:24
772,Science,2.8,7,2019-01-20 18:52:12
4160,Computer,1.56,8,2024-12-30 07:12:07
1247,Maths,3.58,14,2022-03-28 02:43:18
419,English,2.98,13,2018-10-03 08:51:28
7723,Computer,4.34,15,2024-03-05 09:36:47
1047,English,1.82,6,2020-11-16 04:12:20
5784,Science,1.82,5,2023-07-09 14:31:02
494,Computer,3.55,6,2024-07-17 16:02:01
238,Maths,1.68,12,2021-10-29 03:33:50
9189,Maths,3.96,21,2021-07-08 22:03:41
5478,Science,3.91,11,2019-08-15 06:39:07
1094,Computer,2.5,4,2023-08-27 06:06:52
9381,Maths,4.2,10,2021-05-21 17:47:34
6679,Science,3.57,14,2017-10-05 07:14:18
8707,Maths,2.49,28,2020-01-19 06:59:32
9911,Science,2.92,2,2017-09-20 10:05:51
6775,Science,4.73,28,2023-04-25 08:18:33
5248,Maths,1.41,29,2020-10-04 06:32:17
2481,Computer,1.05,28,2024-06-17 11:31:41
9895,Science,1.14,26,2023-03-15 12:22:21
2103,Computer,1.16,16,2019-10-29 12:17:30
903,Computer,4.22,26,2017-05-09 15:48:11
7954,Maths,3.88,22,2021-05-20 09:28:30
9034,Maths,1.93,4,2019-07-22 01:40:20
818,Maths,1.81,6,2022-04-08 23:20:14
4647,Computer,2.75,27,2021-09-07 16:39:12
210,Maths,2.26,16,2024-10-05 11:23:56
7061,Computer,2.75,16,2017-11-22 08:38:32
7625,Science,4.56,4,2021-06-17 01:00:58
2770,English,4.35,25,2019-07-02 21:32:33
2116,English,2.63,19,2022-09-23 15:07:32
8270,Computer,3.54,11,2022-11-28 18:28:31
7560,Computer,3.72,4,2019-03-31 00:03:44
4403,Computer,1.27,27,2023-08-21 14:18:54
8883,Science,2.06,20,2023-09-06 20:41:01
6826,Maths,2.16,3,2021-11-13 01:45:39
3235,English,3.18,4,2023-09-26 03:54:15
1499,Maths,4.96,26,2020-07-29 08:57:40
440,English,4.32,23,2021-10-11 07:24:57
2992,Maths,2.79,24,2020-12-03 19:09:05
9220,English,1.79,24,2021-08-28 13:52:19
9132,English,1.79,9,2020-08-12 01:46:51
2445,Science,2.47,8,2017-11-07 04:34:17
9124,Maths,4.3,6,2019-09-29 19:53:18
4386,Science,2.88,18,2024-04-14 00:04:40
4021,English,4.74,14,2019-08-20 07:44:16
8095,English,4.44,24,2020-03-17 18:05:47
1931,Science,1.85,4,2020-08-03 06:20:12
9343,Computer,2.79,3,2024-09-17 11:57:50
314,Science,3.54,10,2021-02-21 04:11:04
7434,Science,3.2,24,2023-02-04 07:34:16
6137,Science,4.46,6,2024-12-28 03:35:22
7234,Science,4.41,1,2019-03-04 04:45:43
4768,Science,3.89,18,2021-07-10 01:36:06
7253,Maths,1.16,16,2022-02-20 21:56:44
5758,English,3.34,26,2018-02-15 22:56:11
2435,Computer,3.58,14,2024-02-11 09:14:37
9846,Science,4.85,26,2019-02-24 20:03:53
6971,English,3.54,19,2024-03-05 23:09:58
2127,Computer,2.17,29,2018-09-21 03:02:51
7285,Computer,4.36,28,2017-03-18 04:05:55
7443,English,3.69,14,2020-05-09 19:11:03
1197,English,2.05,13,2017-11-17 23:36:05
6729,Computer,4.78,13,2023-08-28 13:49:03
3415,Maths,1.54,3,2018-07-11 16:39:56
8304,Maths,1.74,24,2018-05-26 11:36:09
5180,Science,1.59,1,2021-10-16 07:10:30
2984,Maths,2.91,6,2022-03-23 10:45:18
8420,Science,1.8,21,2017-01-23 02:01:34
9418,English,4.17,11,2019-08-04 22:08:01
3837,English,3.3,16,2020-09-26 21:11:22
2144,English,4.3,15,2020-02-15 21:22:24
5373,Maths,4.29,3,2020-09-11 18:43:56
344,Maths,1.03,22,2018-02-05 22:39:57
2881,Computer,1.65,2,2018-07-10 13:03:44
4832,Computer,2.05,14,2018-09-12 06:21:49
349,Computer,2.37,1,2019-06-16 01:05:49
5439,Computer,2.07,17,2018-05-14 10:17:16
9738,Computer,4.86,19,2017-09-09 02:39:55
8105,Maths,4.39,2,2018-09-27 20:09:36
6926,English,2.09,18,2023-08-03 02:08:10
153,Science,2.73,2,2017-11-25 19:50:02
5127,Maths,3.23,2,2020-08-11 14:42:39
5805,English,1.99,17,2020-10-14 12:59:15
1030,English,1.09,14,2019-04-18 12:15:18
1901,Computer,1.71,16,2021-01-24 17:17:08
7726,Maths,4.89,28,2020-01-29 09:40:20
9370,Computer,4.64,6,2018-03-15 21:41:09
7883,English,2.27,2,2023-03-08 23:43:35
4464,English,2.79,23,2020-04-15 17:24:28
876,Computer,3.44,5,2019-05-06 14:20:13
6341,Science,2.09,14,2022-10-25 05:10:36
3716,Science,1.68,9,2017-10-08 02:04:20
1961,Computer,4.73,23,2023-02-11 13:53:53
4174,English,3.73,12,2023-05-21 07:02:11
8143,Maths,3.51,18,2019-06-02 17:42:45
3895,Maths,1.01,16,2020-06-19 07:13:24
9777,Science,2.19,18,2020-08-26 21:57:21
9385,Science,3.24,29,2018-09-08 18:53:26
5030,Science,4.26,12,2018-07-28 18:10:16
9524,Maths,2.93,14,2018-04-03 13:42:53
3260,Maths,2.45,25,2020-01-20 01:23:36
6082,English,3.51,3,2018-08-06 04:30:18
4233,Maths,3.59,15,2022-08-08 03:19:15
6282,Computer,4.78,12,2023-08-22 16:05:57
196,Computer,1.11,5,2021-04-22 09:48:44
6800,Science,3.84,11,2024-08-15 21:35:05
1628,English,1.12,27,2021-03-22 11:43:58
7944,Maths,3.55,14,2024-11-02 03:15:39
2554,Science,3.49,19,2017-09-04 13:51:33
8279,Science,4.92,2,2021-10-11 03:25:47
578,Maths,3.24,6,2017-03-12 01:55:47
3108,Computer,1.13,7,2024-07-17 09:48:48
3537,Computer,3.71,24,2018-04-02 14:31:55
5753,English,3.4,16,2020-11-13 23:23:56
5435,Science,4.64,19,2022-12-13 12:01:52
5125,Computer,1.53,5,2022-10-27 22:22:28
4237,Science,4.54,11,2021-02-03 02:30:44
1086,English,4.48,4,2021-04-23 15:29:54
5110,Computer,4.18,6,2023-06-03 01:17:10
9605,English,3.32,4,2017-05-26 05:21:39
1718,Computer,2.66,14,2024-06-09 23:07:58
8994,Maths,3.8,4,2022-10-13 13:51:36
9269,English,2.43,22,2017-06-16 06:36:50
637,Maths,4.34,11,2019-11-07 00:44:12
8994,Maths,1.34,4,2017-12-23 18:03:24
9457,Science,2.91,27,2018-02-17 21:18:11
7588,Computer,4.2,14,2024-02-07 13:55:40
8960,Maths,3.63,18,2020-02-11 10:01:26
3474,Science,3.57,5,2018-11-06 03:50:25
4087,Computer,4.36,10,2020-04-07 09:28:45
5747,Computer,4.12,19,2024-12-06 08:32:39
6796,Maths,1.35,27,2019-11-11 10:58:56
43,Science,1.54,20,2017-04-24 06:33:15
2309,Computer,2.68,10,2017-05-25 10:48:26
3181,Science,3.81,10,2017-09-12 17:17:05
1874,Computer,4.87,27,2021-10-21 11:42:52
7592,Computer,1.82,12,2019-12-26 03:01:33
5299,Maths,2.3,10,2022-01-11 04:46:09
768,Science,1.31,19,2021-11-12 17:56:34
1010,English,4.45,27,2023-10-25 21:56:49
5916,Computer,4.74,25,2018-07-10 08:08:17
8491,Computer,2.99,14,2020-01-15 17:07:03
4491,Computer,4.88,24,2021-08-26 04:35:18
4989,English,1.18,21,2020-05-18 23:35:34
8603,Maths,1.97,26,2021-04-05 22:12:45
5025,Science,3.29,25,2020-08-30 17:54:20
6125,Computer,3.82,27,2022-02-17 12:20:44
9503,English,3.23,1,2021-08-16 09:46:53
234,Computer,2.45,26,2021-02-17 23:56:14
7876,Computer,2.71,16,2021-05-09 11:04:41
5849,Maths,4.73,2,2022-11-04 13:44:05
4170,Maths,4.5,6,2024-06-06 20:04:21
2145,Science,2.19,23,2023-02-18 02:40:36
9379,Computer,1.64,7,2021-03-16 21:28:31
4039,Maths,3.72,9,2019-08-28 22:20:14
157,Computer,1.74,19,2017-11-28 08:45:47
4400,Maths,1.84,9,2024-12-25 21:07:52
1171,Science,4.65,12,2020-06-04 06:08:46
4228,Maths,4.63,2,2017-08-26 11:30:41
5637,Maths,4.39,20,2023-01-22 16:22:16
2482,Computer,3.9,24,2022-07-26 17:13:47
4943,Maths,3.18,15,2024-09-07 22:10:39
9952,Science,2.05,6,2020-04-23 01:48:14
8337,English,4.39,12,2022-05-29 00:18:30
6756,Maths,4.83,25,2018-09-08 01:48:27
4181,English,4.69,7,2020-08-30 17:14:48
4576,Science,3.48,8,2024-04-02 13:56:00
3732,Maths,1.46,27,2024-02-13 11:13:07
7327,Computer,1.52,26,2024-08-14 17:40:37
7935,English,1.32,25,2019-07-01 19:26:31
9684,Computer,4.82,1,2017-12-22 14:24:13
3140,English,2.97,21,2019-01-28 19:14:09
9166,Maths,1.01,3,2024-02-06 05:24:40
5055,Science,3.95,7,2023-08-28 04:09:11
5668,English,1.82,29,2023-09-22 10:49:05
9520,Maths,3.85,16,2022-01-23 10:54:09
8558,Computer,1.09,1,2023-08-05 11:35:30
8657,Science,2.08,18,2023-07-07 20:12:58
9895,English,1.58,10,2018-03-01 20:49:43
5860,Computer,1.64,27,2020-05-07 14:02:52
7096,English,2.26,28,2024-01-23 13:39:07
6411,Computer,1.17,1,2023-04-01 18:47:15
4502,Science,4.63,8,2019-12-12 10:53:27
778,Science,3.3,24,2022-08-15 07:15:55
4255,Science,2.92,23,2020-06-29 01:13:33
5580,English,4.42,18,2017-09-13 00:06:05
1505,Science,4.06,17,2022-05-12 11:48:20
6317,Science,1.65,4,2019-09-28 21:43:36
6348,English,3.5,1,2022-03-07 19:57:51
8301,Maths,1.16,5,2022-09-27 15:48:32
1699,Computer,4.99,1,2021-05-11 10:52:18
8001,Maths,2.63,3,2019-07-24 23:24:41
2076,Computer,2.58,13,2023-08-24 23:41:18
7304,English,2.19,17,2021-01-28 21:04:33
6708,English,2.2,28,2022-01-24 22:42:10
4645,Science,3.22,26,2018-11-20 16:15:56
3641,Computer,1.82,7,2021-04-15 12:08:26
7725,Maths,4.54,9,2022-03-24 06:15:31
1925,Computer,2.83,8,2023-11-28 14:08:44
9928,Maths,4.07,9,2020-07-25 05:23:13
7647,Maths,3.5,14,2017-02-14 12:29:54
3597,Science,4.63,10,2018-06-24 19:39:46
7154,English,3.8,27,2018-01-11 12:56:44
6575,Science,1.22,6,2020-01-22 22:53:40
6978,Maths,1.67,8,2021-09-17 01:57:50
7752,Maths,4.23,23,2018-10-31 01:58:33
7094,English,2.61,12,2017-11-23 01:40:38
6763,Science,1.13,21,2024-01-25 00:09:17
9397,Computer,2.46,21,2022-08-15 07:49:21
1083,Science,1.64,13,2022-03-03 15:51:48
1994,Science,4.21,5,2021-09-19 07:03:01
4497,Computer,3.48,14,2022-05-15 19:00:35
3387,Computer,4.61,14,2018-04-02 21:59:52
8648,Maths,2.49,11,2022-09-19 16:59:36
9659,English,1.75,10,2018-12-13 00:21:28
6881,Science,2.15,3,2023-01-27 12:27:03
3149,Maths,2.14,23,2021-06-22 05:17:15
3077,Science,1.88,4,2019-10-14 21:56:44
9616,English,1.97,18,2022-05-20 13:54:46
8917,Maths,4.85,18,2021-07-22 13:54:55
5801,English,2.65,15,2023-07-31 23:36:54
2786,Science,3.66,27,2019-02-17 10:48:34
8306,Science,2.95,22,2019-04-27 12:53:13
1616,English,1.38,29,2022-06-24 17:25:09
3368,Science,1.12,20,2022-10-14 13:43:54
6337,Maths,1.34,21,2020-11-12 08:55:14
6319,Computer,4.61,3,2024-04-15 19:03:32
6504,Science,3.96,20,2018-01-30 21:20:42
8948,Maths,4.46,23,2024-08-06 00:16:10
6944,Maths,2.49,17,2017-07-01 09:29:16
1772,Maths,1.64,11,2023-04-05 22:01:11
5952,Maths,3.16,13,2023-02-09 02:58:49
8190,Computer,3.24,13,2022-09-03 15:51:36
4162,Science,2.84,24,2018-05-23 04:03:11
3919,Computer,4.41,17,2019-06-04 02:58:51
1518,Science,3.97,3,2024-10-12 09:10:16
2821,Maths,3.05,12,2019-08-24 07:00:38
6304,Computer,1.7,7,2023-10-06 08:53:05
7832,English,2.77,20,2019-04-10 10:03:34
8986,Science,4.44,7,2022-01-02 03:52:57
1442,Science,3.03,27,2021-10-15 21:53:42
1513,Computer,3.5,15,2022-09-12 03:23:35
6824,Computer,4.65,4,2022-07-24 08:45:08
7027,Maths,4.56,24,2022-03-31 22:00:56
9371,Maths,4.12,15,2021-05-08 18:56:25
4056,Science,4.02,29,2018-10-07 11:40:27
2827,Maths,4.84,27,2023-12-22 11:47:24
798,Science,2.98,2,2022-07-15 06:03:12
6081,English,3.53,10,2021-10-02 01:15:40
7445,Science,4.02,10,2019-09-04 16:09:15
8958,Computer,4.59,12,2019-07-28 08:06:36
4427,English,4.92,10,2023-05-31 10:26:25
9618,English,2.59,19,2022-06-05 05:30:01
3908,Science,3.06,26,2021-03-21 10:14:55
3190,Maths,1.34,28,2021-07-23 04:12:26
1189,Science,3.5,1,2021-09-26 07:07:52
3772,Computer,1.13,16,2020-07-05 14:01:18
7762,Maths,2.14,3,2017-02-22 11:11:03
7357,English,3.26,9,2021-07-14 02:02:52
7738,English,4.63,20,2022-12-07 03:19:54
2431,Maths,1.07,18,2023-02-26 13:59:58
8000,English,1.01,16,2019-02-27 06:12:01
4735,Science,1.35,23,2024-10-07 09:52:43
6733,English,4.31,14,2024-08-14 02:49:10
5867,Maths,3.33,3,2019-04-06 16:30:27
2227,Computer,3.99,26,2020-03-12 19:30:14
9775,Computer,1.66,13,2023-07-31 03:11:18
7561,English,3.6,1,2017-06-11 18:05:55
1203,English,2.04,19,2023-01-03 18:45:12
6068,Science,1.27,11,2020-01-02 00:33:56
3216,Science,1.73,14,2021-06-07 06:57:54
3268,Science,2.21,24,2020-11-20 02:38:58
2622,Computer,3.23,7,2024-10-20 00:37:09
3857,Science,2.18,18,2023-08-26 21:31:24
3288,Science,2.61,3,2020-06-11 17:09:49
7370,Computer,2.16,2,2024-05-10 06:25:48
2871,Computer,1.52,19,2017-06-04 02:43:34
4628,Computer,3.92,12,2018-05-10 11:04:30
7011,Science,4.17,10,2017-11-12 08:22:00
7659,Maths,4.19,20,2018-07-24 15:03:24
8918,Computer,1.98,19,2024-10-03 13:58:41
4050,Maths,4.76,1,2022-05-30 22:34:15
6808,Computer,2.62,2,2023-10-05 05:07:56
1006,Science,2.83,1,2017-04-22 10:53:14
1195,English,2.41,10,2018-02-10 22:43:27
4081,Maths,3.2,15,2022-05-01 04:14:00
8566,Maths,3.48,17,2021-03-18 21:19:37
207,Maths,2.51,17,2018-04-23 14:04:38
3939,Maths,2.77,11,2022-09-30 10:54:36
5027,Computer,2.16,9,2020-12-13 02:18:22
560,Science,4.68,28,2024-10-01 10:03:42
8706,Science,4.7,7,2024-01-19 12:10:51
6558,Science,3.69,18,2023-10-14 00:12:41
3418,Maths,5.0,23,2020-04-12 13:08:15
1154,Computer,2.26,10,2018-07-14 23:14:24
6762,Computer,3.91,28,2020-07-15 12:03:19
7556,Computer,2.82,26,2018-12-24 08:27:03
6595,Computer,4.29,7,2021-06-13 14:12:52
2848,Maths,1.03,9,2021-03-08 03:19:34
478,Maths,4.6,10,2023-09-10 05:55:01
1003,English,2.1,1,2021-04-14 07:37:54
359,English,4.01,23,2024-12-17 11:30:01
8141,English,1.52,4,2022-05-15 08:18:50
6504,Science,4.5,29,2024-01-30 21:47:10
388,Maths,1.34,14,2020-01-30 12:42:55
8760,Computer,1.44,2,2021-02-07 03:55:10
7351,Maths,4.29,27,2023-12-13 14:14:35
6826,Maths,2.64,27,2020-03-30 22:20:59
3162,Maths,4.86,15,2019-07-03 03:13:17
1867,English,2.43,9,2017-10-03 19:50:48
1488,Maths,3.13,2,2021-02-04 01:29:47
3991,English,4.28,6,2019-03-18 20:19:07
192,Computer,2.16,29,2018-12-29 03:40:23
7031,Science,3.39,11,2017-09-07 18:51:41
1600,Maths,3.7,16,2017-05-07 02:56:00
2931,Maths,2.88,1,2020-09-24 20:48:23
5868,English,1.06,6,2021-07-24 19:19:10
1753,Science,4.2,26,2022-07-27 21:29:38
8627,Science,4.43,22,2022-12-17 02:03:44
7150,Computer,3.74,10,2017-11-23 10:27:08
3698,Maths,2.13,12,2020-09-01 09:01:22
3926,English,1.33,26,2021-05-23 12:15:15
7187,Science,1.08,15,2021-05-27 03:06:50
3486,English,3.41,26,2018-11-09 00:58:20
3087,Science,2.19,15,2021-05-22 20:37:47
5279,English,1.44,24,2020-12-25 13:47:27
3309,Computer,2.51,21,2024-12-22 02:36:44
1511,Maths,1.06,1,2023-12-01 19:36:00
2584,English,4.61,3,2024-04-24 16:08:53
5323,English,4.22,10,2021-04-17 09:29:23
7751,Maths,4.65,22,2017-08-18 13:52:01
8276,Computer,3.72,12,2024-12-29 14:03:41
2419,English,4.76,2,2017-04-18 20:25:03
4559,Computer,1.97,23,2024-06-06 14:21:57
3850,English,2.98,21,2023-09-30 01:23:58
9699,Science,2.13,4,2023-11-28 11:24:11
3623,Science,3.39,2,2018-01-20 05:15:35
7189,English,4.81,20,2020-11-14 02:43:23
1575,English,4.96,25,2017-02-08 02:34:57
8439,Maths,3.89,3,2023-04-02 20:23:51
4873,Computer,2.77,10,2019-09-14 22:55:41
430,Maths,3.4,24,2022-09-14 05:14:26
1625,English,2.12,11,2021-03-30 17:04:49
6084,Science,3.06,12,2022-03-04 01:33:06
6746,Maths,4.09,8,2023-05-05 20:01:05
2689,Computer,1.24,22,2023-08-01 17:12:17
2481,English,3.25,16,2020-10-06 10:52:30
8802,Science,2.94,7,2019-02-10 07:37:25
3400,Maths,3.58,22,2018-06-10 19:18:13
3551,Science,2.55,13,2018-07-31 06:30:38
7035,Computer,3.13,1,2017-07-03 03:23:19
2732,English,1.93,25,2020-10-06 22:15:53
9684,Science,3.39,12,2023-08-19 01:58:07
6665,Maths,4.83,4,2019-10-31 01:24:48
71,Science,2.31,26,2017-08-21 01:39:47
8086,Science,4.96,21,2023-03-09 02:21:05
8324,Maths,4.37,15,2018-05-23 21:46:40
5658,English,1.24,28,2018-02-10 19:46:40
9903,English,3.36,23,2017-09-06 10:44:51
7806,English,1.49,17,2023-09-06 11:26:22
6806,Science,4.86,2,2023-12-05 11:17:42
3004,Science,1.17,11,2023-08-31 10:36:44
5556,Science,1.26,21,2022-02-26 09:33:46
2621,Maths,3.54,8,2022-12-25 11:43:58
5979,Maths,3.26,29,2020-08-22 10:15:17
510,Maths,1.55,19,2024-09-29 16:53:12
4802,Science,4.02,6,2024-12-13 20:02:55
4547,Computer,2.45,16,2017-08-01 17:50:46
5143,Maths,3.49,26,2017-11-18 10:59:05
7261,Science,3.44,22,2019-11-26 11:53:51
2360,Computer,3.11,27,2017-01-17 12:33:43
2039,Computer,4.65,3,2019-10-23 01:00:40
9574,Science,4.74,20,2020-03-23 20:01:56
4726,Computer,3.57,18,2024-08-27 07:11:38
6601,Maths,3.35,14,2020-01-02 05:01:17
1509,Computer,3.11,12,2020-12-28 14:51:36
6123,Science,4.92,1,2022-08-09 01:11:13
4832,Maths,4.78,13,2023-08-23 12:46:24
793,English,4.09,16,2024-02-01 17:42:28
3750,Maths,3.76,10,2017-01-27 21:42:48
1083,Computer,3.5,15,2021-04-14 06:11:51
8681,Computer,1.46,28,2024-02-21 14:26:50
5317,Maths,2.66,19,2019-12-22 17:39:38
1127,Maths,3.78,13,2022-11-23 02:34:04
3970,English,2.49,21,2019-03-10 04:27:53
5624,Maths,2.33,22,2017-08-24 00:27:25
9909,Maths,4.08,14,2018-10-08 21:17:52
8817,Maths,1.29,14,2023-04-19 02:16:50
1924,Science,1.75,25,2018-03-20 05:52:58
9403,English,3.7,5,2021-03-12 14:34:41
6179,Computer,3.22,23,2024-09-14 01:14:13
4762,English,1.14,6,2017-10-29 02:01:38
5046,Science,1.35,23,2022-06-26 08:57:35
9527,Maths,3.9,19,2021-12-23 21:57:54
9366,Computer,2.52,6,2023-09-28 19:54:41
9433,English,3.51,13,2024-02-19 22:22:10
9654,Computer,1.73,12,2019-01-04 10:48:51
8169,Maths,4.48,5,2018-11-26 21:02:09
9018,Science,4.63,4,2019-02-16 06:28:19
2047,Computer,4.81,16,2022-01-29 03:48:25
5107,Science,2.52,14,2018-04-22 03:39:10
9247,English,3.3,11,2020-11-23 12:43:18
3016,English,1.83,16,2017-11-19 04:15:37
1929,Science,2.24,10,2023-05-02 13:48:00
2710,English,1.41,11,2023-03-15 20:54:46
123,English,2.78,6,2017-09-17 13:59:56
7212,Computer,4.15,21,2022-10-09 21:57:01
4576,Science,4.32,8,2018-09-27 07:36:02
93,Computer,4.71,5,2020-01-12 18:01:44
5121,English,4.13,1,2023-09-09 20:39:08
7276,English,2.11,13,2023-11-04 19:31:09
7310,Computer,4.55,8,2017-04-20 18:44:39
993,Science,3.88,12,2022-08-03 04:01:03
1575,Science,1.3,21,2020-02-22 15:38:10
6075,English,3.82,11,2020-05-13 05:11:09
4021,English,3.86,14,2018-05-15 00:15:27
6009,Maths,1.54,18,2021-06-03 11:50:31
6940,English,3.44,23,2024-07-18 10:25:15
9285,Computer,3.86,24,2017-08-25 21:38:00
2736,English,3.64,14,2018-07-22 23:00:24
5400,Maths,3.63,10,2020-09-22 05:17:54
3234,Computer,4.28,7,2017-12-26 12:47:15
7181,Maths,3.15,6,2023-03-31 03:43:23
8931,Computer,1.77,16,2017-01-04 22:46:04
4002,Maths,4.5,2,2019-12-28 17:25:10
2574,English,1.08,5,2021-02-15 21:28:24
1925,Computer,2.5,1,2017-08-14 13:14:41
295,Computer,2.3,4,2023-06-10 22:27:57
7441,Computer,1.27,22,2021-03-08 14:16:26
3019,Maths,1.83,9,2017-05-07 04:53:26
3039,English,2.49,16,2020-10-27 17:36:06
8973,Maths,1.3,28,2018-07-15 13:23:03
156,Science,1.22,28,2017-08-21 03:50:16
7281,English,2.89,24,2021-06-07 06:17:28
1785,Science,4.62,27,2020-01-24 08:33:13
1758,Computer,3.65,19,2020-11-13 00:06:25
5515,Computer,4.18,11,2019-11-08 03:34:24
1980,Science,3.95,16,2021-11-16 19:27:43
5104,Maths,2.13,12,2019-05-07 19:18:55
8961,Science,4.12,15,2019-06-01 18:36:44
347,Computer,1.99,1,2022-03-06 20:48:17
5731,Computer,4.98,17,2024-12-16 08:34:00
4297,Computer,1.53,4,2023-03-23 11:16:25
6656,Science,4.13,10,2023-08-09 17:54:25
9753,English,1.62,21,2023-09-24 14:58:43
2732,English,2.69,28,2024-02-10 15:03:00
5159,Computer,4.05,4,2019-03-15 05:08:57
9223,Science,1.89,13,2023-03-25 12:27:35
9007,Science,1.87,17,2017-12-30 04:25:14
8001,Computer,2.96,23,2018-08-04 01:13:05
936,Science,2.86,22,2017-02-04 16:17:59
8272,Maths,2.19,13,2021-08-27 21:17:11
5969,Science,2.6,23,2022-02-22 23:25:20
2379,Maths,2.52,3,2018-03-30 15:10:44
7831,Science,3.43,17,2019-01-07 21:55:22
4590,Maths,3.07,6,2020-07-28 03:24:10
2762,English,1.02,17,2019-11-04 01:17:19
4749,Science,4.89,19,2022-02-18 02:22:12
1445,Computer,4.79,26,2020-11-22 15:42:28
1515,Computer,1.68,27,2018-06-02 18:07:29
3844,Science,4.74,23,2018-03-23 16:00:53
6859,English,2.46,24,2017-10-05 09:30:11
2542,English,2.07,18,2017-05-13 23:26:40
7876,Maths,3.2,21,2017-04-09 09:05:59
3285,English,1.25,23,2019-04-30 06:07:57
6172,Computer,4.49,10,2024-01-13 05:11:11
757,Computer,1.21,11,2020-09-27 12:50:24
8536,Computer,1.14,21,2022-10-17 22:08:26
9522,English,4.62,19,2021-02-18 03:45:50
6849,Science,4.58,19,2019-06-15 02:25:26
6412,Computer,3.65,10,2023-01-09 10:45:33
3984,English,1.61,5,2021-09-11 15:56:56
2499,Computer,3.57,13,2017-10-05 02:37:00
523,Computer,1.09,8,2017-09-25 14:55:07
7832,Science,2.47,11,2021-04-17 18:28:36
1178,Science,1.19,22,2021-07-16 20:14:45
4596,Maths,2.65,11,2017-04-03 18:31:42
5772,Science,4.93,28,2017-12-28 08:49:04
2121,Science,1.62,12,2019-11-22 23:20:01
6457,Computer,2.9,26,2017-05-02 23:20:25
9618,Computer,1.12,15,2020-07-03 09:32:55
2283,Maths,2.46,1,2021-02-01 18:02:21
2972,Maths,1.46,6,2019-02-10 11:35:23
7680,Computer,1.11,15,2023-09-02 23:55:16
9501,Computer,3.55,13,2018-10-12 03:04:04
6391,English,4.12,25,2020-08-20 08:32:58
1920,English,3.25,11,2022-10-25 09:43:48
9927,Science,4.43,24,2022-08-02 12:31:23
4441,English,4.03,20,2019-11-19 14:30:52
7941,English,2.67,20,2018-11-07 07:36:02
2901,Computer,1.9,3,2024-02-02 14:27:56
9743,Maths,2.49,27,2022-08-20 13:36:06
5325,English,1.59,26,2020-10-22 00:03:00
1054,Computer,4.52,29,2022-08-11 13:17:38
4954,English,1.95,21,2019-09-04 19:03:44
2009,Science,1.79,7,2021-11-19 17:26:17
7892,Maths,1.46,27,2019-02-19 18:36:26
3573,Computer,4.55,9,2022-05-14 19:01:11
6949,Science,4.2,28,2017-04-13 12:41:52
8565,English,2.08,2,2021-01-03 12:40:47
2274,Science,2.02,3,2018-08-24 08:33:13
4973,English,4.24,21,2023-07-23 11:33:50
8031,Science,2.14,20,2019-03-05 00:13:04
4776,Maths,3.48,22,2021-09-02 05:37:55
8509,Computer,2.88,21,2020-02-15 19:04:23
3134,Maths,2.83,11,2023-12-17 07:12:49
2111,English,2.12,8,2022-04-02 14:27:11
3298,Science,4.43,10,2018-06-03 05:17:55
286,Computer,1.66,15,2017-07-24 23:13:46
8387,Science,1.69,3,2020-10-23 04:13:22
7725,Science,2.06,21,2024-11-29 03:49:27
5363,English,1.39,14,2018-11-22 03:11:37
8932,Computer,3.98,22,2018-06-01 09:08:19
5826,Computer,3.95,21,2021-02-05 16:16:31
3705,Computer,4.37,3,2021-02-06 07:01:51
4942,Science,1.8,1,2018-12-13 15:19:57
1140,Maths,4.2,11,2024-02-18 20:06:14
3596,Maths,3.52,19,2020-01-20 20:35:33
3832,English,3.68,7,2020-11-01 05:35:30
6175,Computer,4.91,4,2017-08-26 07:31:21
8216,Maths,2.91,19,2021-11-10 09:02:21
5205,English,4.44,18,2018-05-04 14:13:19
4648,Computer,4.08,6,2022-05-18 12:19:52
7951,Maths,3.19,14,2021-08-18 06:23:30
2233,Computer,4.2,15,2021-11-26 16:44:44
3067,Maths,4.32,14,2020-10-29 04:14:41
9729,English,1.66,14,2017-12-03 12:33:30
507,Science,2.06,10,2020-06-14 02:56:28
1984,Maths,2.19,4,2023-05-12 10:17:45
