applicant_id,entrance_score,board_percentage,preferred_stream,admission_status,application_date
37072,43,88,Science,Rejected,2019-09-20 17:16:14
1169,51,85,Arts,Admitted,2022-03-23 22:21:30
9590,93,47,Commerce,Admitted,2024-07-03 13:07:58
25425,31,96,Commerce,Admitted,2024-09-26 15:35:46
38385,80,59,Science,Admitted,2019-11-17 14:33:37
32129,55,95,Science,Admitted,2021-09-20 17:48:41
35807,57,48,Arts,Admitted,2021-04-29 01:28:34
1039,89,57,Science,Admitted,2020-10-09 13:26:03
51815,55,80,Commerce,Admitted,2017-02-13 14:52:25
35343,48,90,Arts,Admitted,2021-10-29 16:47:57
16505,49,53,Science,Admitted,2024-08-26 17:13:07
4614,39,69,Arts,Admitted,2017-01-24 15:43:59
24245,96,98,Commerce,Rejected,2017-09-23 11:59:14
58075,53,66,Arts,Rejected,2022-05-11 21:11:01
28290,63,86,Commerce,Admitted,2022-04-06 08:13:47
47155,84,81,Science,Admitted,2019-12-03 02:40:36
9841,40,96,Commerce,Admitted,2024-05-17 02:52:43
6005,54,91,Science,Rejected,2022-10-06 07:27:26
42072,45,86,Commerce,Rejected,2023-03-07 07:09:10
111,48,73,Arts,Admitted,2019-01-27 11:06:52
53919,75,53,Arts,Rejected,2022-08-20 11:49:14
44742,40,93,Science,Admitted,2021-10-20 09:20:00
35139,57,65,Science,Rejected,2022-05-16 12:10:43
466,38,57,Arts,Rejected,2020-09-21 01:54:26
42266,67,49,Arts,Rejected,2021-06-08 22:05:45
25054,69,78,Science,Admitted,2021-03-16 09:35:12
11233,82,55,Commerce,Admitted,2023-04-25 09:19:36
51754,89,49,Arts,Admitted,2017-07-10 17:26:21
12166,39,85,Commerce,Rejected,2020-06-07 10:47:57
22162,75,72,Science,Rejected,2017-10-13 18:03:07
12993,95,57,Commerce,Rejected,2018-08-12 03:44:37
5498,90,52,Commerce,Rejected,2017-11-02 21:28:48
17111,54,65,Commerce,Rejected,2021-12-19 08:35:33
2165,45,55,Arts,Rejected,2024-11-03 04:25:19
39867,85,73,Commerce,Admitted,2017-02-18 16:27:49
28712,42,92,Arts,Admitted,2022-08-13 17:07:43
10110,83,55,Commerce,Rejected,2020-08-03 14:47:18
22135,34,49,Commerce,Rejected,2023-10-04 06:43:40
20492,44,66,Arts,Rejected,2020-01-26 14:16:02
20442,99,53,Commerce,Rejected,2020-04-08 20:20:36
44939,72,57,Commerce,Rejected,2022-06-29 13:50:59
8147,79,66,Commerce,Admitted,2020-08-19 19:42:49
48486,72,96,Commerce,Rejected,2022-04-22 21:34:35
37200,81,91,Commerce,Admitted,2018-01-21 11:27:28
22219,78,75,Science,Rejected,2020-04-21 05:56:01
12331,81,70,Commerce,Rejected,2021-07-16 03:18:47
38140,60,61,Commerce,Admitted,2017-01-20 23:18:16
44475,86,57,Commerce,Rejected,2021-08-17 14:42:28
10274,33,68,Arts,Admitted,2017-06-12 22:02:22
47787,97,91,Science,Admitted,2023-01-28 10:59:56
21901,82,61,Science,Rejected,2017-08-05 10:31:50
7682,96,50,Science,Admitted,2017-04-28 22:34:55
26791,75,84,Science,Admitted,2022-05-10 01:57:38
20431,42,54,Science,Admitted,2019-11-30 07:57:54
44205,57,56,Arts,Admitted,2019-11-17 10:04:06
23974,50,72,Arts,Admitted,2021-09-05 21:04:44
51625,97,52,Science,Rejected,2017-04-13 04:18:23
19714,62,57,Science,Admitted,2022-09-01 11:33:17
18288,31,56,Science,Rejected,2022-01-15 11:51:42
2651,86,49,Science,Rejected,2022-02-11 10:31:24
51384,48,73,Science,Admitted,2024-06-24 20:26:39
20685,39,54,Science,Rejected,2022-06-20 00:31:06
15047,67,93,Commerce,Admitted,2024-03-25 17:33:01
22693,43,91,Science,Admitted,2021-04-22 01:24:30
37593,62,78,Arts,Rejected,2018-02-22 00:54:13
53922,53,97,Science,Rejected,2019-07-08 20:04:01
29039,59,95,Commerce,Admitted,2018-12-28 11:36:11
42754,33,62,Arts,Rejected,2019-04-15 17:49:42
26287,52,70,Science,Rejected,2022-04-10 20:09:39
52334,46,80,Science,Admitted,2022-06-01 07:00:31
11798,60,51,Arts,Admitted,2017-03-13 00:54:29
15757,70,47,Arts,Admitted,2019-03-08 19:20:59
11869,97,64,Science,Rejected,2024-10-12 13:05:05
3631,84,91,Arts,Admitted,2024-06-03 14:51:04
3211,39,50,Commerce,Admitted,2019-05-17 04:04:37
53032,78,72,Science,Admitted,2019-07-04 03:11:43
52958,79,47,Commerce,Rejected,2020-05-21 02:24:56
18818,98,60,Science,Rejected,2017-04-28 05:13:29
22622,90,66,Science,Rejected,2023-02-16 01:46:07
23826,39,73,Arts,Rejected,2022-03-01 21:13:26
44663,81,96,Commerce,Admitted,2024-02-13 11:25:19
26425,63,68,Arts,Rejected,2024-09-03 20:55:20
12280,61,46,Science,Rejected,2020-12-26 05:48:47
27008,41,58,Commerce,Rejected,2018-05-10 15:36:55
15215,35,50,Science,Rejected,2017-04-30 21:15:07
36269,78,65,Science,Rejected,2017-04-12 00:05:46
43896,47,51,Arts,Rejected,2022-04-08 06:01:34
9773,56,53,Arts,Admitted,2020-08-09 01:30:43
16153,64,56,Science,Admitted,2022-09-08 22:13:45
30279,49,72,Science,Rejected,2020-09-04 03:32:00
37575,31,80,Science,Rejected,2023-04-25 10:00:24
49115,80,93,Arts,Admitted,2018-01-17 04:35:48
54194,62,48,Arts,Admitted,2023-07-04 13:17:02
3187,83,53,Science,Rejected,2024-11-22 15:48:41
49707,88,80,Arts,Admitted,2023-09-15 03:13:00
11612,41,88,Commerce,Admitted,2019-12-28 13:08:50
38889,81,76,Science,Admitted,2023-01-13 07:12:43
5680,79,97,Arts,Admitted,2023-08-10 21:09:23
48289,88,98,Science,Rejected,2021-10-12 17:29:34
44404,81,65,Commerce,Admitted,2023-02-20 05:22:09
10157,82,54,Science,Rejected,2023-01-07 13:28:24
35077,43,73,Arts,Rejected,2020-01-20 22:16:30
12503,76,50,Commerce,Admitted,2020-07-17 03:50:32
26097,38,89,Arts,Admitted,2024-08-02 10:45:53
16941,46,71,Commerce,Rejected,2022-06-16 13:53:57
45219,39,48,Commerce,Rejected,2020-10-11 10:40:37
6813,51,54,Commerce,Admitted,2017-12-09 07:25:57
18045,55,85,Arts,Rejected,2024-11-19 05:25:48
17921,81,49,Commerce,Rejected,2022-08-06 12:06:07
56704,96,52,Arts,Rejected,2024-08-20 06:08:49
10846,85,73,Arts,Admitted,2021-01-04 01:41:56
6960,75,73,Science,Rejected,2022-01-03 15:51:32
48729,68,72,Science,Rejected,2022-09-18 05:57:59
38341,48,98,Arts,Admitted,2020-02-25 03:11:26
21992,45,52,Commerce,Rejected,2024-08-26 12:53:59
43505,86,77,Science,Rejected,2018-12-17 20:36:36
55384,33,80,Science,Admitted,2023-01-16 01:25:25
2407,72,85,Arts,Admitted,2020-01-08 21:55:04
25790,87,53,Science,Rejected,2022-02-28 16:40:21
30447,96,99,Science,Rejected,2022-06-23 03:52:21
9619,68,59,Commerce,Rejected,2018-03-09 07:52:51
6097,98,74,Commerce,Rejected,2018-07-26 08:29:53
15940,59,75,Arts,Rejected,2018-12-23 05:19:12
4297,46,70,Science,Admitted,2022-04-07 03:00:05
22913,49,66,Commerce,Admitted,2023-10-13 03:19:07
28669,88,50,Science,Rejected,2020-09-29 06:32:43
58767,53,57,Science,Rejected,2020-05-16 22:01:42
42801,74,83,Arts,Rejected,2020-10-22 03:56:43
23395,76,76,Science,Admitted,2022-07-21 05:38:29
26867,89,84,Commerce,Admitted,2023-07-16 12:37:45
56435,65,69,Commerce,Rejected,2018-04-12 04:54:23
40560,59,90,Arts,Admitted,2017-03-15 00:21:06
29306,33,66,Science,Admitted,2024-04-28 00:54:56
37879,38,45,Commerce,Rejected,2023-05-03 10:59:26
48781,78,88,Commerce,Rejected,2020-11-06 21:05:00
47866,69,62,Commerce,Admitted,2018-10-01 15:32:31
33030,33,64,Arts,Admitted,2022-12-22 09:17:00
30636,49,75,Science,Rejected,2022-08-14 10:17:22
97,97,51,Science,Admitted,2023-10-23 04:05:18
3846,96,86,Science,Rejected,2017-10-11 12:57:11
19185,75,80,Science,Rejected,2021-10-04 12:46:20
491,30,84,Arts,Rejected,2019-11-05 09:04:24
21040,57,84,Arts,Rejected,2019-09-25 13:47:55
25503,59,67,Science,Rejected,2023-12-08 14:14:44
40843,99,54,Commerce,Admitted,2017-11-20 10:44:29
46007,95,65,Science,Admitted,2020-11-09 01:29:19
55169,63,83,Commerce,Rejected,2023-06-14 15:18:33
21334,74,54,Arts,Rejected,2019-12-03 21:05:55
53664,69,46,Arts,Rejected,2017-09-22 03:54:59
38237,72,85,Commerce,Admitted,2018-11-05 16:08:16
56960,76,59,Science,Rejected,2020-11-01 08:39:23
8438,31,88,Arts,Admitted,2019-08-01 12:27:37
13045,99,93,Commerce,Admitted,2017-05-06 09:13:59
43072,42,78,Commerce,Admitted,2021-07-03 15:48:21
39932,75,54,Commerce,Rejected,2017-11-04 13:20:31
11027,60,86,Science,Admitted,2019-06-08 19:16:08
5265,68,87,Science,Admitted,2017-06-13 06:35:38
54964,54,85,Science,Admitted,2022-02-27 11:36:47
41062,78,75,Science,Admitted,2017-12-21 09:16:31
39353,71,56,Commerce,Rejected,2023-09-03 06:02:35
44311,52,91,Commerce,Admitted,2022-02-15 08:18:38
10162,52,87,Commerce,Admitted,2021-05-27 20:19:49
44346,61,56,Arts,Rejected,2017-03-20 20:25:43
20770,77,89,Science,Rejected,2022-09-14 09:35:33
17859,63,66,Commerce,Admitted,2022-06-12 21:52:40
8124,32,55,Commerce,Rejected,2019-10-11 04:25:57
18264,48,93,Arts,Rejected,2024-01-06 04:02:04
37105,81,98,Science,Rejected,2018-04-23 03:43:57
50960,65,55,Arts,Admitted,2020-05-18 11:16:58
49530,56,57,Science,Rejected,2017-02-24 15:52:20
24929,53,72,Arts,Admitted,2021-07-26 13:29:58
46215,63,54,Science,Admitted,2018-04-28 13:17:56
10584,36,55,Arts,Admitted,2020-03-11 08:19:50
48344,96,45,Science,Admitted,2024-04-29 03:16:59
11901,91,79,Arts,Admitted,2023-09-14 11:48:46
21714,77,52,Commerce,Admitted,2020-11-06 13:40:02
1870,64,52,Science,Admitted,2020-03-06 17:46:52
59035,73,95,Science,Admitted,2022-01-18 12:27:09
13898,78,68,Commerce,Rejected,2019-12-18 14:07:20
51882,67,86,Commerce,Admitted,2024-12-18 05:46:11
44321,59,75,Arts,Admitted,2022-07-24 00:30:49
22376,56,86,Science,Rejected,2017-04-29 00:50:50
11954,52,97,Commerce,Rejected,2023-11-21 11:39:26
9361,43,47,Science,Admitted,2021-08-31 22:43:31
30078,96,74,Arts,Rejected,2018-01-02 15:48:13
13246,71,69,Science,Rejected,2018-07-28 02:38:10
8598,61,87,Science,Admitted,2019-01-26 20:04:36
34202,82,59,Commerce,Admitted,2017-11-05 23:49:57
59890,87,69,Science,Admitted,2023-01-29 19:03:09
59933,84,87,Arts,Admitted,2023-06-03 07:28:29
43567,85,73,Science,Admitted,2020-12-19 05:10:52
43606,60,94,Commerce,Rejected,2020-09-02 09:21:00
50552,36,65,Commerce,Rejected,2021-04-20 21:41:38
27693,61,49,Science,Rejected,2024-11-15 01:28:12
24981,37,70,Arts,Rejected,2024-12-05 17:47:42
273,49,57,Science,Admitted,2021-02-06 17:26:35
3507,90,76,Science,Admitted,2023-12-24 05:27:50
27850,72,94,Arts,Admitted,2019-02-06 03:06:59
22690,54,52,Science,Admitted,2024-10-22 15:14:06
10097,94,52,Science,Rejected,2024-03-15 04:45:28
48586,82,91,Arts,Rejected,2022-01-09 22:38:37
53640,99,58,Commerce,Admitted,2017-02-18 01:51:33
5398,78,72,Science,Rejected,2020-09-03 05:48:53
46180,48,99,Arts,Rejected,2024-12-23 14:28:23
37338,48,85,Science,Rejected,2022-08-10 01:08:02
54269,86,57,Commerce,Rejected,2018-02-24 08:29:20
13804,30,98,Commerce,Rejected,2023-01-07 09:39:40
56206,41,45,Arts,Rejected,2017-05-09 19:56:30
52985,57,46,Commerce,Rejected,2023-06-12 21:09:18
44649,85,55,Science,Admitted,2023-10-11 13:57:28
16732,42,86,Science,Rejected,2023-02-27 15:36:55
33897,65,52,Commerce,Rejected,2020-03-25 17:51:48
9196,68,51,Commerce,Admitted,2018-09-30 19:38:15
42413,73,81,Science,Admitted,2024-05-01 15:56:18
43444,92,81,Science,Rejected,2022-06-05 14:52:23
54366,80,95,Commerce,Rejected,2020-02-23 08:26:06
42677,68,77,Arts,Admitted,2021-11-05 03:51:42
5082,61,61,Science,Admitted,2017-08-21 18:14:26
329,68,89,Arts,Rejected,2020-12-22 10:51:19
32694,81,76,Science,Admitted,2018-04-17 00:46:16
28657,88,88,Science,Admitted,2023-10-31 04:16:57
15380,94,59,Science,Admitted,2021-12-26 11:10:33
15585,73,52,Arts,Admitted,2023-01-28 19:30:18
17398,88,54,Commerce,Rejected,2022-01-11 10:16:29
35094,51,65,Arts,Admitted,2019-03-24 17:23:57
22079,48,74,Arts,Admitted,2017-01-13 12:51:12
20617,75,78,Commerce,Rejected,2019-01-30 02:55:57
41501,33,89,Science,Admitted,2023-12-18 04:32:00
15684,59,57,Science,Admitted,2024-06-03 07:51:53
805,53,69,Commerce,Rejected,2020-10-10 12:20:17
33777,78,89,Science,Rejected,2023-11-24 12:42:08
51571,78,47,Arts,Rejected,2022-08-12 18:27:36
49278,66,53,Commerce,Rejected,2019-11-02 15:43:40
25818,55,55,Commerce,Rejected,2021-09-23 09:25:19
52813,50,58,Commerce,Admitted,2024-08-22 00:03:37
8617,63,76,Arts,Admitted,2022-04-08 23:40:46
410,51,60,Commerce,Rejected,2022-01-28 01:17:09
3163,51,93,Commerce,Admitted,2024-06-29 05:07:46
47421,74,57,Commerce,Admitted,2021-08-13 12:03:11
9062,53,56,Commerce,Rejected,2023-04-12 03:35:05
11815,98,62,Commerce,Admitted,2022-04-29 07:24:20
11436,64,80,Commerce,Rejected,2017-01-23 02:09:11
38921,68,52,Arts,Rejected,2023-06-20 19:10:47
42476,53,56,Science,Admitted,2020-08-11 00:58:37
18817,96,82,Science,Admitted,2020-05-21 17:41:48
29636,96,48,Science,Admitted,2023-11-28 02:51:20
20147,40,64,Arts,Admitted,2022-04-26 04:43:46
4176,65,94,Commerce,Admitted,2017-04-10 00:16:20
18725,42,94,Commerce,Rejected,2021-08-07 13:50:45
4800,35,47,Commerce,Rejected,2021-09-18 00:56:08
36994,36,83,Arts,Admitted,2019-04-09 07:59:57
58870,56,87,Commerce,Admitted,2022-03-23 09:53:24
54326,80,52,Commerce,Rejected,2022-08-06 21:56:57
19619,32,51,Commerce,Admitted,2021-02-22 10:43:47
33327,78,87,Commerce,Admitted,2024-01-26 02:02:46
48558,59,58,Arts,Rejected,2017-06-06 01:32:29
29276,40,79,Commerce,Rejected,2017-02-10 03:20:04
49257,86,94,Arts,Rejected,2021-05-27 08:22:24
35707,77,58,Arts,Admitted,2017-08-29 07:33:48
35904,51,71,Arts,Admitted,2024-04-25 12:06:57
22536,91,96,Science,Rejected,2023-06-06 20:26:57
43426,71,49,Science,Admitted,2020-12-03 04:15:14
2939,47,80,Commerce,Rejected,2024-04-24 13:34:32
33615,51,56,Arts,Rejected,2018-09-10 12:58:37
17481,51,49,Arts,Rejected,2021-04-05 05:29:37
3514,59,68,Commerce,Rejected,2021-10-04 22:10:30
33336,85,63,Commerce,Rejected,2020-06-03 23:18:08
38371,51,83,Arts,Admitted,2017-10-25 09:47:22
53439,86,88,Commerce,Admitted,2020-06-19 20:51:05
20666,45,97,Science,Admitted,2024-04-22 12:44:02
59362,64,79,Arts,Admitted,2017-08-18 10:53:58
12023,86,79,Arts,Admitted,2024-10-28 18:00:14
9068,62,70,Arts,Rejected,2017-04-10 18:50:02
23998,60,80,Arts,Admitted,2022-12-21 12:31:25
9254,51,67,Science,Rejected,2022-12-27 22:45:37
32411,70,51,Arts,Admitted,2019-04-28 05:11:41
26785,50,98,Science,Rejected,2020-10-28 06:05:46
10922,94,99,Science,Rejected,2020-04-30 08:23:50
30032,45,93,Science,Admitted,2022-07-13 11:21:24
57744,50,72,Arts,Rejected,2017-11-26 20:10:37
28322,53,78,Arts,Rejected,2024-08-20 07:56:51
52547,32,68,Commerce,Admitted,2019-09-26 11:55:21
44939,47,64,Arts,Rejected,2017-08-18 10:11:44
33067,33,75,Arts,Rejected,2017-02-01 07:46:53
21514,80,80,Science,Admitted,2018-02-01 02:20:26
21594,78,48,Science,Admitted,2022-02-07 12:56:24
41785,82,73,Science,Rejected,2020-10-18 14:34:34
12797,57,82,Arts,Admitted,2024-02-23 03:01:37
54122,41,59,Science,Rejected,2020-03-07 01:24:49
57932,94,67,Science,Admitted,2023-09-07 04:08:03
8492,50,98,Commerce,Rejected,2021-08-23 02:08:35
9091,66,83,Arts,Rejected,2020-02-06 01:52:14
27449,44,62,Science,Rejected,2019-03-20 13:35:58
37301,93,78,Arts,Rejected,2018-01-09 20:17:43
47843,88,59,Science,Admitted,2023-01-16 18:52:21
57554,54,82,Science,Admitted,2022-12-26 17:38:50
54303,31,59,Commerce,Rejected,2019-02-08 22:08:07
38468,33,48,Commerce,Rejected,2017-08-02 14:10:40
11857,63,61,Commerce,Rejected,2021-06-01 17:45:52
6511,90,85,Science,Rejected,2022-02-22 15:25:20
22975,40,95,Commerce,Admitted,2023-02-10 01:11:41
9414,74,45,Commerce,Rejected,2024-08-02 21:14:34
43521,45,91,Commerce,Rejected,2022-08-30 08:36:20
32132,67,84,Commerce,Rejected,2023-01-18 07:44:39
29313,71,89,Commerce,Admitted,2019-09-02 10:04:34
46398,92,98,Commerce,Rejected,2017-02-22 12:20:38
26847,85,49,Arts,Rejected,2018-03-06 23:03:10
33272,37,70,Commerce,Admitted,2020-04-29 11:36:36
2401,67,64,Commerce,Rejected,2018-10-16 09:18:23
15664,76,93,Science,Rejected,2020-05-29 08:48:38
31916,89,96,Commerce,Admitted,2024-06-14 03:38:18
54626,78,88,Commerce,Admitted,2017-08-04 18:25:22
29432,53,66,Arts,Rejected,2024-05-30 02:17:23
19443,86,77,Commerce,Admitted,2024-05-11 11:47:04
40914,40,50,Commerce,Rejected,2021-10-16 14:57:07
34246,94,69,Science,Admitted,2018-09-07 20:15:06
22266,52,57,Science,Rejected,2017-11-24 22:09:11
49353,89,69,Commerce,Admitted,2018-06-13 08:24:12
3753,47,56,Arts,Rejected,2019-10-04 12:07:00
47434,42,83,Arts,Rejected,2019-12-26 20:20:39
27980,39,60,Commerce,Admitted,2022-03-01 10:56:19
58195,99,63,Science,Admitted,2021-12-01 13:54:46
37388,92,70,Science,Rejected,2021-03-13 20:23:45
10812,72,74,Arts,Rejected,2022-12-30 19:32:45
41508,55,71,Commerce,Admitted,2019-03-03 01:39:51
39406,86,68,Arts,Admitted,2017-05-20 23:49:19
58803,40,74,Arts,Admitted,2021-04-02 02:40:52
49825,75,92,Science,Admitted,2023-05-10 11:13:19
7733,52,57,Commerce,Rejected,2020-05-24 23:22:06
37464,69,73,Arts,Admitted,2017-04-02 00:14:33
14183,74,62,Science,Admitted,2017-04-25 14:15:21
52861,85,92,Commerce,Admitted,2017-12-22 00:37:07
57948,85,96,Arts,Rejected,2019-08-20 05:15:06
27961,82,55,Commerce,Rejected,2022-06-09 08:13:13
39695,98,88,Science,Admitted,2024-02-17 19:13:36
31432,81,79,Arts,Admitted,2019-12-26 13:46:02
2296,50,79,Arts,Admitted,2020-04-26 08:00:46
11805,63,63,Commerce,Admitted,2017-09-27 01:40:36
15412,77,45,Science,Rejected,2017-11-19 04:10:22
49351,33,92,Arts,Admitted,2020-04-24 10:19:15
30812,73,86,Science,Rejected,2024-02-25 23:44:55
48219,53,61,Commerce,Rejected,2023-07-16 15:46:39
58227,42,98,Arts,Rejected,2023-03-27 18:20:12
11011,84,97,Commerce,Admitted,2019-03-31 04:12:27
59177,74,93,Science,Admitted,2017-09-19 10:49:30
44348,83,83,Science,Admitted,2018-01-27 14:43:05
28667,67,62,Arts,Rejected,2020-05-31 12:09:07
9959,87,54,Arts,Rejected,2017-08-25 13:16:42
20429,85,88,Arts,Admitted,2023-08-02 10:32:33
13595,43,55,Science,Rejected,2018-09-12 05:11:34
15344,89,56,Arts,Rejected,2022-05-24 09:36:52
43711,70,74,Commerce,Admitted,2017-02-28 07:19:19
30238,96,63,Arts,Admitted,2021-08-03 02:13:41
52094,66,62,Science,Admitted,2018-02-07 18:01:00
53765,30,70,Commerce,Admitted,2023-11-03 00:02:42
39385,38,60,Arts,Rejected,2017-05-17 21:00:48
45969,59,91,Science,Admitted,2022-06-27 02:08:49
33640,43,65,Science,Rejected,2024-05-06 06:48:02
6386,98,61,Science,Rejected,2022-04-01 06:17:44
30690,37,76,Commerce,Rejected,2024-08-08 16:01:53
39353,30,48,Commerce,Rejected,2024-08-01 07:55:31
4508,74,54,Commerce,Admitted,2017-10-13 02:58:25
23692,40,87,Arts,Admitted,2022-06-21 20:09:26
43839,44,83,Commerce,Rejected,2019-01-06 20:22:50
51127,63,81,Science,Rejected,2022-01-11 01:16:08
43244,35,71,Science,Rejected,2018-06-16 15:57:37
56027,79,96,Commerce,Rejected,2017-10-30 10:47:13
34726,40,64,Science,Rejected,2018-08-17 16:40:51
48945,33,98,Commerce,Rejected,2024-12-06 06:13:00
53356,68,95,Arts,Rejected,2022-05-25 22:51:44
46326,66,56,Science,Rejected,2019-01-07 15:18:59
59536,93,56,Science,Admitted,2020-03-16 10:21:36
9302,55,95,Science,Rejected,2021-09-15 09:49:59
34878,85,82,Arts,Rejected,2018-03-07 12:33:33
29263,80,51,Commerce,Rejected,2022-08-15 01:35:12
12212,84,81,Science,Admitted,2019-03-03 23:30:14
5120,69,90,Science,Rejected,2018-02-19 01:35:08
34668,83,69,Commerce,Admitted,2020-07-10 03:37:40
1066,81,60,Arts,Rejected,2024-10-07 17:52:21
39187,42,97,Arts,Admitted,2021-04-13 18:49:51
29186,55,51,Commerce,Rejected,2023-03-14 22:41:41
44699,44,84,Arts,Rejected,2021-03-03 02:39:30
16263,59,89,Commerce,Admitted,2023-06-09 23:26:30
24995,77,61,Arts,Admitted,2020-06-01 01:51:15
14253,51,83,Commerce,Admitted,2024-04-22 22:45:11
9004,97,72,Commerce,Admitted,2021-01-21 06:00:13
667,82,99,Science,Rejected,2017-03-30 22:44:20
44420,63,76,Science,Admitted,2021-03-16 06:50:34
15145,62,99,Commerce,Rejected,2021-11-19 04:07:11
51999,41,70,Commerce,Rejected,2022-07-01 12:10:05
1395,70,51,Commerce,Rejected,2024-06-21 14:34:18
12687,66,65,Arts,Admitted,2023-03-21 09:26:21
15179,85,54,Science,Rejected,2022-04-04 22:44:31
40992,83,92,Science,Rejected,2017-01-20 19:47:16
4232,69,77,Science,Rejected,2018-09-21 05:19:11
538,35,46,Arts,Admitted,2023-01-24 01:20:12
6351,84,92,Science,Rejected,2019-01-02 05:26:51
48454,36,72,Arts,Admitted,2023-11-20 14:07:46
56250,40,90,Arts,Admitted,2019-08-30 08:56:05
13936,46,57,Arts,Admitted,2017-05-11 06:32:02
47642,63,88,Commerce,Rejected,2017-02-25 23:36:35
23248,83,63,Arts,Admitted,2022-12-09 04:55:27
58110,44,68,Arts,Rejected,2022-08-07 07:04:29
38315,60,93,Commerce,Rejected,2022-12-02 01:23:05
34890,60,95,Arts,Rejected,2019-11-18 17:52:30
49610,69,92,Arts,Admitted,2020-10-22 10:36:52
14563,88,53,Commerce,Admitted,2020-03-27 01:35:01
48533,95,90,Arts,Admitted,2023-03-27 02:39:08
46427,73,75,Commerce,Rejected,2018-04-19 14:23:59
27325,85,86,Science,Admitted,2020-03-31 06:40:11
30707,63,94,Arts,Admitted,2023-10-23 08:48:28
19393,37,50,Science,Rejected,2019-02-26 13:16:44
57517,60,98,Science,Rejected,2024-11-30 19:07:23
52199,60,75,Arts,Admitted,2019-03-31 21:56:58
42118,71,84,Science,Admitted,2020-03-18 08:44:14
49400,91,64,Science,Rejected,2018-06-28 16:21:07
6644,85,83,Science,Rejected,2022-11-26 07:23:15
19133,36,99,Commerce,Admitted,2023-09-04 11:37:46
24933,63,59,Arts,Admitted,2019-10-07 06:04:40
9082,36,88,Arts,Rejected,2023-02-04 21:32:43
50185,79,90,Science,Rejected,2017-12-27 05:23:18
17153,38,69,Commerce,Rejected,2021-10-20 10:37:53
58638,71,48,Science,Rejected,2017-02-17 08:37:52
55388,62,48,Science,Admitted,2020-11-29 07:54:27
35213,95,80,Arts,Rejected,2018-09-03 03:02:17
49933,91,45,Commerce,Rejected,2022-09-15 15:45:44
16399,92,98,Science,Admitted,2021-06-24 15:41:43
55951,79,98,Arts,Rejected,2021-03-09 23:39:12
3500,98,91,Science,Admitted,2018-01-02 10:28:10
54696,52,85,Arts,Rejected,2024-10-09 06:00:33
35340,44,70,Science,Admitted,2017-10-02 20:05:59
9118,68,62,Arts,Admitted,2022-01-22 21:08:09
13458,44,76,Commerce,Admitted,2021-12-19 16:09:46
34759,66,64,Commerce,Rejected,2017-06-10 18:12:03
5802,46,74,Commerce,Admitted,2017-02-07 09:30:15
36329,82,77,Science,Rejected,2018-11-22 20:37:09
57017,78,73,Arts,Rejected,2021-06-15 18:51:01
26769,67,58,Arts,Admitted,2023-02-22 04:13:41
34649,96,93,Science,Admitted,2021-11-23 09:39:40
26080,36,64,Commerce,Admitted,2024-08-06 14:46:01
37016,50,45,Commerce,Admitted,2017-02-03 07:35:59
57200,80,49,Commerce,Admitted,2019-01-30 15:19:19
53146,37,95,Arts,Admitted,2022-11-23 21:42:59
22506,45,60,Commerce,Admitted,2018-05-07 04:59:05
52748,69,67,Arts,Admitted,2023-01-02 15:01:06
23750,36,94,Science,Rejected,2020-04-03 22:58:48
14991,91,98,Arts,Rejected,2019-02-01 05:56:42
34055,51,94,Science,Rejected,2019-04-30 03:27:47
39764,33,84,Commerce,Admitted,2020-06-08 13:30:02
44670,78,69,Science,Admitted,2020-03-03 05:12:51
51874,37,48,Arts,Admitted,2019-01-06 04:54:41
47605,32,84,Science,Admitted,2020-11-04 16:44:33
11376,36,60,Commerce,Admitted,2017-09-25 22:49:58
