student_id,family_income,merit_score,scholarship_amount,scholarship_awarded
6123,321155,80,0,No
14262,571822,90,0,No
41162,663926,80,0,No
5851,480310,88,0,No
40204,574407,63,0,No
9175,456934,51,0,No
6642,499049,77,0,No
20555,187584,77,23986,Yes
2968,559929,91,0,No
16013,97241,82,65863,Yes
26522,755881,57,0,No
12342,431314,74,0,No
33027,183555,80,75811,Yes
48036,286910,76,43329,Yes
22173,376982,94,0,No
3346,189949,98,52200,Yes
40781,717958,61,0,No
13938,229789,61,81499,Yes
30729,643798,78,0,No
28,156044,56,30509,Yes
23514,501760,97,0,No
36388,307990,56,0,No
48905,554248,58,0,No
30532,729610,69,0,No
32474,277967,77,52225,Yes
30702,59108,84,85381,Yes
45804,263773,84,75684,Yes
45495,282740,96,70610,Yes
22508,780087,93,0,No
30213,408877,80,0,No
4101,294453,78,68334,Yes
17973,129121,66,71210,Yes
34308,142860,66,96710,Yes
48108,75822,82,27179,Yes
47150,600403,57,0,No
2318,231337,53,83274,Yes
9495,486828,65,0,No
45414,717960,77,0,No
5920,178531,58,75244,Yes
13493,571129,61,0,No
15933,504935,88,0,No
2699,643142,84,0,No
12998,165491,53,80603,Yes
12986,317628,74,0,No
18615,483333,63,0,No
14507,184908,72,98894,Yes
47704,725300,52,0,No
49206,106871,73,83770,Yes
18140,254014,58,97675,Yes
37664,787525,95,0,No
21037,254348,88,37035,Yes
35347,586642,73,0,No
28957,427475,78,0,No
20926,778244,71,0,No
11634,333344,75,0,No
29534,355099,54,0,No
30204,111361,85,85870,Yes
32495,330301,97,0,No
19183,729551,51,0,No
13323,352132,76,0,No
47065,450029,62,0,No
18102,112164,87,22865,Yes
12842,269902,98,89001,Yes
12267,677301,90,0,No
24742,316396,59,0,No
17205,450209,56,0,No
31366,552635,61,0,No
36212,273455,74,42681,Yes
40760,791326,63,0,No
16025,318517,78,0,No
19460,554310,51,0,No
21061,766666,51,0,No
49815,520920,70,0,No
32157,448170,76,0,No
43514,517285,63,0,No
23291,86426,54,61178,Yes
27594,135730,78,82568,Yes
43332,613795,68,0,No
47212,742179,83,0,No
46790,537043,66,0,No
35367,291375,50,57323,Yes
41591,441488,55,0,No
6525,669046,69,0,No
44626,153967,95,54816,Yes
6124,343767,93,0,No
36200,703908,81,0,No
35784,529652,78,0,No
37553,598227,99,0,No
31956,212221,51,92186,Yes
24413,254507,63,96391,Yes
15553,267805,84,91750,Yes
3455,460157,54,0,No
16101,283202,72,52266,Yes
35344,702415,81,0,No
10795,142815,70,55904,Yes
22624,635773,57,0,No
33319,99653,50,73873,Yes
14214,82938,96,45166,Yes
35292,137474,92,48126,Yes
42398,670824,79,0,No
49685,235693,84,63575,Yes
30902,505277,92,0,No
15285,717392,65,0,No
49132,415464,95,0,No
33927,643348,92,0,No
30186,443542,73,0,No
29028,494147,80,0,No
38406,84867,79,87008,Yes
2920,162525,61,23856,Yes
10809,105668,76,95889,Yes
8532,295007,88,94546,Yes
1059,148115,96,86021,Yes
9952,607310,58,0,No
13518,288031,81,72428,Yes
39093,231217,58,81194,Yes
12574,588958,94,0,No
49808,592445,95,0,No
16009,717487,60,0,No
20071,316245,76,0,No
3571,552484,58,0,No
33775,671351,67,0,No
860,77997,69,81909,Yes
14652,762275,84,0,No
46271,444108,84,0,No
30482,186263,76,83290,Yes
19408,392321,58,0,No
10589,64710,52,58075,Yes
43669,598062,71,0,No
42075,106359,84,45798,Yes
4547,115365,60,25572,Yes
34082,61405,55,41150,Yes
46441,793030,65,0,No
7268,327732,54,0,No
36500,379490,78,0,No
47543,499379,51,0,No
49884,177883,88,78655,Yes
18202,697036,85,0,No
24637,795257,97,0,No
25698,358075,88,0,No
24637,626025,54,0,No
14728,707183,72,0,No
33872,607223,74,0,No
20816,612067,62,0,No
14792,512165,96,0,No
29807,332023,51,0,No
35450,173267,83,62223,Yes
39631,793315,88,0,No
39759,794101,59,0,No
8794,257286,52,50802,Yes
29104,160727,54,37258,Yes
20208,597279,90,0,No
5848,251027,73,27892,Yes
1848,109366,91,59730,Yes
34501,141945,72,99731,Yes
39601,236993,88,23492,Yes
14158,432885,58,0,No
40182,781036,89,0,No
16668,691062,71,0,No
41003,302193,52,0,No
21604,223966,58,44682,Yes
14060,421415,77,0,No
40614,724167,69,0,No
3316,339256,78,0,No
30886,518635,59,0,No
39594,784419,98,0,No
45153,118440,63,44398,Yes
26580,682662,66,0,No
8467,149437,88,60468,Yes
28522,334315,79,0,No
24652,756740,71,0,No
30630,223959,64,26891,Yes
42494,124189,67,27467,Yes
48156,570644,78,0,No
4006,523847,68,0,No
9313,326016,96,0,No
14146,747979,53,0,No
17319,255943,54,37256,Yes
5332,670955,82,0,No
228,450193,51,0,No
20532,627785,95,0,No
9478,793401,83,0,No
16018,644136,65,0,No
33912,209437,71,92677,Yes
12489,191977,56,80511,Yes
31529,254331,80,75077,Yes
29821,340226,94,0,No
47835,329534,55,0,No
22515,794816,93,0,No
23319,221302,65,93125,Yes
41361,78574,50,81829,Yes
25494,402458,91,0,No
32962,443593,58,0,No
41104,492055,97,0,No
683,128194,97,53041,Yes
22749,667905,91,0,No
16879,451891,75,0,No
13981,250973,55,61897,Yes
27550,754122,74,0,No
29021,348738,87,0,No
44764,573493,81,0,No
26050,583616,58,0,No
40054,711598,69,0,No
2278,587930,98,0,No
29391,249872,64,34141,Yes
1605,119766,59,35877,Yes
2745,457510,76,0,No
40167,626599,93,0,No
2959,132000,84,66686,Yes
23309,708283,62,0,No
2654,117401,53,90578,Yes
2907,770977,63,0,No
29703,455994,57,0,No
27137,264615,60,58930,Yes
23623,225863,51,82753,Yes
16385,471164,99,0,No
14503,511502,86,0,No
37901,315499,84,0,No
27736,214687,54,60284,Yes
18269,429902,58,0,No
36701,613121,98,0,No
47976,233474,61,85422,Yes
36495,785845,94,0,No
32132,178187,78,94249,Yes
36805,373479,82,0,No
44800,443412,84,0,No
20339,571231,65,0,No
10693,167779,69,25845,Yes
30318,142548,59,46772,Yes
3279,462881,99,0,No
27511,383466,78,0,No
38299,739093,75,0,No
39330,51773,83,90387,Yes
47872,771504,64,0,No
8277,760651,66,0,No
46192,594771,72,0,No
24566,514516,64,0,No
28121,384603,67,0,No
17047,722189,85,0,No
48646,389412,83,0,No
22262,588659,57,0,No
1734,593843,58,0,No
37741,108010,81,89573,Yes
45667,154302,84,75009,Yes
24653,585292,99,0,No
9683,193364,83,94769,Yes
29578,88791,81,60776,Yes
23973,447556,83,0,No
18062,613403,85,0,No
39053,729968,97,0,No
18827,269275,86,23282,Yes
42581,491794,75,0,No
47174,497244,59,0,No
41445,686485,96,0,No
43897,606878,93,0,No
39060,709793,65,0,No
32225,81618,55,32663,Yes
13670,477276,95,0,No
40094,348635,92,0,No
24099,508071,89,0,No
10623,649256,90,0,No
30070,446125,90,0,No
11968,78726,90,26287,Yes
32515,251344,91,89811,Yes
31983,450820,55,0,No
22700,553327,61,0,No
7246,636376,52,0,No
7126,628034,52,0,No
9443,771075,74,0,No
29759,704917,92,0,No
5979,443804,91,0,No
23721,133611,90,42848,Yes
9179,368150,62,0,No
44045,501245,77,0,No
30448,193798,93,40279,Yes
42880,568810,74,0,No
43127,213645,64,94631,Yes
18117,382820,96,0,No
33492,663189,98,0,No
38127,137236,95,38366,Yes
17378,251523,81,68256,Yes
42579,415701,58,0,No
20825,58924,58,78878,Yes
17002,746453,52,0,No
26685,373545,86,0,No
15472,559765,95,0,No
14655,295555,60,72226,Yes
49068,192339,73,42976,Yes
35557,186403,98,51094,Yes
17237,508667,84,0,No
12799,245685,66,51673,Yes
32939,580495,70,0,No
44520,534572,97,0,No
11541,716770,89,0,No
14754,556897,81,0,No
15095,504188,80,0,No
11152,79351,82,26163,Yes
25579,393441,82,0,No
13649,514602,84,0,No
19070,529845,77,0,No
23827,395556,86,0,No
24362,736267,72,0,No
19240,783918,80,0,No
21659,711230,63,0,No
31844,707235,92,0,No
1127,509502,91,0,No
35482,422448,86,0,No
47413,686486,93,0,No
17463,733890,64,0,No
49434,733818,56,0,No
23512,707180,96,0,No
12342,316250,54,0,No
29264,644004,51,0,No
41958,592502,66,0,No
2903,350551,96,0,No
8189,601115,54,0,No
10425,421827,61,0,No
49827,119404,67,27219,Yes
8168,366521,77,0,No
30747,118965,85,61290,Yes
11284,378622,68,0,No
32630,262189,61,25718,Yes
22462,456214,76,0,No
40094,472970,60,0,No
5276,488534,98,0,No
47072,564332,66,0,No
38286,86237,96,33486,Yes
12271,278546,96,23230,Yes
34888,239878,60,22607,Yes
31761,653792,55,0,No
31239,346204,91,0,No
22904,693567,98,0,No
17843,717534,50,0,No
4140,280398,87,23977,Yes
15328,332361,53,0,No
3890,527199,50,0,No
13983,264795,92,97477,Yes
15677,467417,85,0,No
30712,604903,59,0,No
29758,420683,64,0,No
37815,122442,70,33670,Yes
21799,420578,65,0,No
49990,222103,92,54644,Yes
25212,236509,74,20967,Yes
12034,508691,63,0,No
1213,359251,90,0,No
2699,768366,64,0,No
26283,638630,52,0,No
7944,142952,51,46300,Yes
18532,219811,68,55195,Yes
49858,627011,57,0,No
43096,512622,79,0,No
15381,266218,60,94153,Yes
38082,641861,96,0,No
20238,426452,58,0,No
15899,719770,53,0,No
38503,494658,56,0,No
21227,324755,63,0,No
42696,352478,93,0,No
15807,603284,58,0,No
30304,91985,77,47484,Yes
41589,105490,69,34892,Yes
47878,124882,73,67147,Yes
44926,196216,93,82124,Yes
13108,532326,61,0,No
9166,590263,74,0,No
41591,551498,75,0,No
38918,382853,70,0,No
8916,57254,85,98467,Yes
11670,140583,93,71341,Yes
10223,234282,64,34213,Yes
49220,793600,81,0,No
10959,246794,97,69061,Yes
27625,599319,75,0,No
13377,134302,98,60716,Yes
2142,609898,88,0,No
6665,347760,51,0,No
32656,697813,61,0,No
1571,785639,86,0,No
25527,98284,96,26222,Yes
26369,266494,91,89775,Yes
43652,549782,91,0,No
40589,230869,64,25141,Yes
4003,473660,86,0,No
11626,368325,68,0,No
30980,320868,68,0,No
24466,475192,72,0,No
42922,276564,99,23228,Yes
6828,195680,80,30131,Yes
32458,718404,95,0,No
16013,455312,70,0,No
16091,669400,66,0,No
33191,487575,71,0,No
22119,405688,96,0,No
16198,76504,53,84370,Yes
46419,684784,53,0,No
11054,715828,96,0,No
1919,744809,62,0,No
12619,547196,77,0,No
35457,87790,57,55311,Yes
38967,690154,93,0,No
46978,467169,84,0,No
37541,435397,82,0,No
39503,253197,69,62759,Yes
2628,207923,54,87964,Yes
3415,727730,55,0,No
21807,414339,85,0,No
45915,137489,75,86440,Yes
31227,454924,88,0,No
35650,589273,66,0,No
33479,81955,63,31898,Yes
7294,793207,90,0,No
45435,569263,90,0,No
43618,171407,79,98677,Yes
22783,771206,59,0,No
25163,666205,78,0,No
12955,239019,53,39196,Yes
3846,394087,64,0,No
2916,643283,81,0,No
21467,512777,61,0,No
34507,731422,80,0,No
16776,600628,78,0,No
1719,601323,87,0,No
13913,652897,89,0,No
27048,185166,90,92151,Yes
19635,518243,80,0,No
10792,563425,81,0,No
48980,107917,51,86185,Yes
8683,358080,68,0,No
36288,88447,93,80558,Yes
35030,304369,77,0,No
14956,356317,72,0,No
48310,641391,75,0,No
44278,262756,91,81555,Yes
19341,799843,93,0,No
10794,684274,59,0,No
17750,474013,75,0,No
24941,503910,63,0,No
45281,182125,72,54410,Yes
13275,74998,67,23112,Yes
15940,458915,94,0,No
16349,716211,60,0,No
20049,122103,66,26356,Yes
27312,357987,71,0,No
40427,594105,85,0,No
5523,397598,92,0,No
17709,769986,59,0,No
5818,766414,86,0,No
2891,446074,63,0,No
7101,312007,88,0,No
3283,563874,50,0,No
26047,742200,98,0,No
41655,602132,50,0,No
42781,699548,70,0,No
10355,470447,62,0,No
31293,564680,70,0,No
17185,497472,90,0,No
33343,186470,81,62492,Yes
23696,193054,90,48148,Yes
14617,244558,79,46872,Yes
12930,685813,50,0,No
37908,138886,91,29089,Yes
13742,444584,55,0,No
3137,728390,53,0,No
37157,529273,80,0,No
1297,685088,84,0,No
37681,523060,83,0,No
31979,543131,55,0,No
815,281950,58,64803,Yes
29141,551002,66,0,No
41521,572298,68,0,No
29392,55358,51,40968,Yes
10084,586070,84,0,No
16977,142623,85,25329,Yes
4739,419031,93,0,No
19644,229355,80,86809,Yes
15648,231119,52,41187,Yes
1836,771498,77,0,No
27765,486708,63,0,No
1502,100562,57,62567,Yes
34451,389437,65,0,No
7856,638491,98,0,No
14359,462771,51,0,No
42621,75384,69,77938,Yes
38977,459237,72,0,No
21268,662175,95,0,No
9536,50996,79,73497,Yes
36051,762535,50,0,No
22304,368670,61,0,No
36419,68083,89,70451,Yes
31313,706727,62,0,No
12345,786423,93,0,No
48986,63996,92,36653,Yes
40434,597381,87,0,No
45094,165674,88,39767,Yes
20330,477478,67,0,No
23246,720086,51,0,No
43730,194623,53,43715,Yes
28508,326149,64,0,No
2953,140884,52,64283,Yes
46870,697933,61,0,No
16259,128048,75,89233,Yes
28996,280159,71,75612,Yes
48940,761609,56,0,No
44965,152810,71,30579,Yes
21332,634708,73,0,No
45495,239855,66,24439,Yes
25702,766639,98,0,No
400,715277,77,0,No
29476,105894,68,47421,Yes
42140,366595,74,0,No
23735,574225,99,0,No
1890,103439,97,87715,Yes
49858,480300,63,0,No
41439,616583,97,0,No
37160,65399,99,33431,Yes
35983,231801,81,28586,Yes
21129,385081,78,0,No
28242,335740,84,0,No
19789,65544,83,28909,Yes
27256,333048,94,0,No
19777,140952,72,24321,Yes
20111,356334,58,0,No
27857,654022,79,0,No
27821,773649,61,0,No
30448,393703,64,0,No
960,721698,54,0,No
36869,187319,54,77017,Yes
5509,641405,63,0,No
25126,638845,61,0,No
29591,737729,68,0,No
33873,606924,98,0,No
45597,419578,65,0,No
48800,316976,59,0,No
41288,149596,87,52460,Yes
48233,631592,58,0,No
45324,377754,82,0,No
30619,119018,60,81001,Yes
28158,707744,98,0,No
22969,609801,51,0,No
30171,590071,89,0,No
46740,760555,94,0,No
21168,200957,56,46223,Yes
48355,278578,50,74677,Yes
21180,636757,71,0,No
25232,778950,95,0,No
18594,681218,87,0,No
17863,756551,90,0,No
19665,343194,54,0,No
15902,312411,93,0,No
49451,782454,92,0,No
31914,184973,59,64874,Yes
13503,133765,85,47154,Yes
5782,227219,86,67043,Yes
38999,585368,83,0,No
14342,141711,56,68900,Yes
19876,349417,70,0,No
29170,735026,96,0,No
10282,341575,83,0,No
49846,152069,57,55915,Yes
17322,639644,52,0,No
42265,450778,74,0,No
47900,690277,86,0,No
22846,573178,51,0,No
13988,453610,73,0,No
33733,607372,72,0,No
37464,453474,54,0,No
37680,691514,88,0,No
12581,324000,70,0,No
40639,83176,92,73119,Yes
35346,87462,67,98187,Yes
10237,150038,87,28958,Yes
29997,756943,82,0,No
7626,204583,94,48182,Yes
44628,667647,84,0,No
29311,650614,91,0,No
15253,789230,97,0,No
26202,540134,59,0,No
10010,165652,50,98160,Yes
40182,83452,81,39568,Yes
17713,572648,53,0,No
2562,108704,70,92137,Yes
34920,189521,86,84028,Yes
24635,662149,91,0,No
43480,128098,68,93921,Yes
4070,594317,51,0,No
41805,731060,99,0,No
2227,230788,90,79016,Yes
26712,752892,59,0,No
36937,602957,83,0,No
47211,635464,80,0,No
16122,606085,62,0,No
32518,523016,54,0,No
17320,657801,57,0,No
20522,664071,64,0,No
10517,112191,63,90916,Yes
27452,182796,81,29248,Yes
24036,798941,79,0,No
20856,782818,85,0,No
36310,346947,92,0,No
17741,515660,60,0,No
25981,251612,61,58150,Yes
6240,342276,81,0,No
17147,559550,56,0,No
47310,207947,66,87492,Yes
22509,752315,80,0,No
11234,401025,99,0,No
20108,226661,66,26367,Yes
30163,582572,88,0,No
28907,407219,93,0,No
15234,784962,80,0,No
12243,586165,53,0,No
27179,795399,89,0,No
7898,325772,75,0,No
14925,558209,63,0,No
31320,99877,85,81908,Yes
39456,420532,89,0,No
36053,166458,77,72551,Yes
48093,373001,80,0,No
21518,552683,70,0,No
39370,716492,78,0,No
36891,754639,54,0,No
45562,691964,69,0,No
23391,709876,83,0,No
30600,140266,59,88719,Yes
41469,416931,75,0,No
13826,480578,64,0,No
47168,299891,79,58705,Yes
24482,201779,98,45490,Yes
15999,532180,87,0,No
49610,264383,57,59435,Yes
7359,155684,86,85832,Yes
13058,272090,81,57324,Yes
25727,489914,98,0,No
17360,738006,81,0,No
6275,117468,88,99696,Yes
5260,104267,72,62352,Yes
47403,562859,89,0,No
49838,323525,55,0,No
46866,247264,97,88423,Yes
25605,582725,51,0,No
15737,300890,96,0,No
1733,682895,90,0,No
14958,71927,62,92269,Yes
47816,672743,63,0,No
2945,95218,91,26790,Yes
23466,233940,74,51504,Yes
38748,582082,62,0,No
44009,645778,77,0,No
18817,716597,51,0,No
15097,76936,77,66265,Yes
48410,683187,73,0,No
47809,279465,89,81297,Yes
484,513722,88,0,No
19254,289530,66,46335,Yes
18073,522338,98,0,No
43450,734614,54,0,No
24631,441882,69,0,No
15188,516982,53,0,No
4314,193078,65,80150,Yes
12401,294709,65,95166,Yes
3439,66486,79,57367,Yes
39254,431477,62,0,No
41697,191631,60,79923,Yes
2227,573537,53,0,No
18849,531633,65,0,No
29309,598510,97,0,No
2168,572829,83,0,No
23797,519741,61,0,No
5600,654372,56,0,No
269,369523,73,0,No
38514,426479,51,0,No
34806,669401,64,0,No
37715,441383,78,0,No
18474,389860,70,0,No
32399,525738,82,0,No
32264,499486,65,0,No
40254,738222,78,0,No
37383,254099,61,24099,Yes
1876,272444,89,61894,Yes
6802,296472,86,48538,Yes
38408,213367,98,56611,Yes
37255,769015,51,0,No
44328,213507,91,43638,Yes
33229,675984,87,0,No
26836,675411,51,0,No
4247,148029,70,41614,Yes
29752,107386,83,78369,Yes
43909,312339,88,0,No
37556,185743,98,60341,Yes
47385,724288,54,0,No
21848,677378,93,0,No
15101,266402,95,83028,Yes
30251,275518,54,80343,Yes
2576,791350,58,0,No
17562,310365,85,0,No
48979,479731,55,0,No
41406,92525,60,98455,Yes
33575,646641,60,0,No
45943,544249,65,0,No
2233,607675,74,0,No
44031,493382,81,0,No
2622,667135,84,0,No
36441,476511,70,0,No
19601,787641,56,0,No
36652,776857,57,0,No
1093,550015,50,0,No
20189,757657,58,0,No
28698,408525,85,0,No
30625,709399,84,0,No
1558,487839,93,0,No
14577,259120,97,92068,Yes
14331,246123,51,92843,Yes
44590,783448,97,0,No
20081,439917,95,0,No
40825,526377,59,0,No
43883,419777,90,0,No
17016,242567,56,51799,Yes
49447,498609,57,0,No
49483,151898,71,83639,Yes
14297,298129,90,57017,Yes
1548,699901,96,0,No
12157,381670,72,0,No
29776,403470,77,0,No
40072,364495,84,0,No
36896,616975,68,0,No
10055,472781,62,0,No
12043,457292,61,0,No
18831,700959,92,0,No
20456,254270,55,79445,Yes
11545,422694,93,0,No
4115,310662,70,0,No
11191,218600,71,66013,Yes
14864,494401,68,0,No
11493,280364,76,76510,Yes
30149,250039,71,86335,Yes
5596,671286,73,0,No
25098,63298,70,63807,Yes
29771,596635,66,0,No
15849,53873,55,41020,Yes
6953,276947,52,86767,Yes
42949,557867,68,0,No
6730,66514,89,26178,Yes
11672,409567,82,0,No
45543,81610,76,26242,Yes
32547,628495,60,0,No
32847,328400,80,0,No
43541,440162,59,0,No
16822,251233,71,71689,Yes
537,169143,93,35382,Yes
7694,634919,94,0,No
31872,111031,68,30069,Yes
48452,684917,89,0,No
12723,584527,78,0,No
31062,659008,82,0,No
33313,552609,60,0,No
6331,772916,81,0,No
19944,634382,98,0,No
23061,633136,74,0,No
45035,143668,59,56026,Yes
7643,263476,75,58498,Yes
46767,760870,57,0,No
24643,660191,79,0,No
38585,286608,78,93342,Yes
38645,799143,53,0,No
4733,678218,89,0,No
38198,138342,69,39718,Yes
28726,524240,59,0,No
41151,531685,82,0,No
27338,690040,72,0,No
20992,236226,54,25285,Yes
7338,539896,95,0,No
7827,163935,91,80593,Yes
29360,564225,55,0,No
45957,367307,61,0,No
25727,434557,90,0,No
26546,600075,80,0,No
47116,737093,60,0,No
11313,107494,91,66130,Yes
41229,364808,96,0,No
49378,411620,70,0,No
36368,338208,76,0,No
34775,212591,53,53416,Yes
25294,726564,57,0,No
35503,363816,74,0,No
37942,622680,51,0,No
41865,101978,72,33470,Yes
34780,513499,68,0,No
7999,725262,52,0,No
10673,712674,90,0,No
3255,537767,54,0,No
7801,559556,57,0,No
27683,398674,84,0,No
46920,445409,54,0,No
11497,81555,70,26714,Yes
32076,255479,73,41319,Yes
46326,419713,81,0,No
15503,799443,86,0,No
11009,166836,61,76620,Yes
13905,593086,72,0,No
6158,565710,93,0,No
41594,475314,65,0,No
24016,775818,56,0,No
22986,186954,74,50771,Yes
17610,772501,68,0,No
13420,409719,94,0,No
35873,66668,72,74339,Yes
23318,487806,80,0,No
24344,498328,89,0,No
44831,107783,65,88868,Yes
42180,111534,93,53131,Yes
45899,773549,69,0,No
42642,273354,62,65381,Yes
10996,155067,64,69240,Yes
12231,84589,66,45824,Yes
17123,766688,77,0,No
45049,493966,86,0,No
36014,507778,96,0,No
126,267799,63,62424,Yes
14396,706146,60,0,No
324,660589,51,0,No
11840,540877,72,0,No
9390,656632,96,0,No
18728,100324,88,61063,Yes
46613,244910,75,43757,Yes
18815,404280,96,0,No
35166,569060,66,0,No
7058,378045,55,0,No
33391,622950,94,0,No
14302,666268,55,0,No
38233,63690,89,81028,Yes
48899,415107,56,0,No
4211,576761,70,0,No
15161,208348,71,79817,Yes
24358,230750,71,84017,Yes
27786,776851,53,0,No
4207,617842,74,0,No
38825,490040,74,0,No
47967,147910,81,23721,Yes
29480,677723,80,0,No
21767,536203,87,0,No
39155,258479,91,66414,Yes
36650,84012,63,98975,Yes
11769,601097,61,0,No
39794,492797,98,0,No
19767,718387,81,0,No
255,213168,60,95396,Yes
6288,369138,64,0,No
763,281889,81,61153,Yes
32465,109817,61,70287,Yes
45965,345489,83,0,No
28803,304661,82,0,No
48664,395375,75,0,No
38823,330611,81,0,No
18675,287025,76,57847,Yes
39062,201934,70,21150,Yes
32291,760623,70,0,No
29492,619892,67,0,No
3870,774969,73,0,No
4137,233328,74,84341,Yes
44760,118243,59,51388,Yes
38440,778994,73,0,No
10944,102028,77,49942,Yes
22414,456684,62,0,No
37550,545609,76,0,No
6430,695789,97,0,No
4066,488511,62,0,No
49555,445071,73,0,No
769,599086,55,0,No
44349,246296,99,95905,Yes
19416,627194,78,0,No
30293,665070,59,0,No
40748,470428,95,0,No
786,393303,90,0,No
40015,638983,85,0,No
28029,452315,87,0,No
35049,492590,83,0,No
26424,559025,69,0,No
13336,600824,73,0,No
21854,725695,85,0,No
20408,243212,52,68928,Yes
11026,637627,83,0,No
21143,532095,58,0,No
43829,475189,53,0,No
45862,727275,84,0,No
30724,189629,59,47185,Yes
1526,388532,99,0,No
5675,623937,84,0,No
20532,707788,91,0,No
16442,433160,60,0,No
13598,447736,78,0,No
3676,641406,63,0,No
48898,783179,54,0,No
20384,538282,86,0,No
45227,724182,75,0,No
27581,466186,85,0,No
46691,188371,85,45080,Yes
41250,681951,51,0,No
42438,510450,76,0,No
46435,133279,90,84504,Yes
23949,305430,74,0,No
45504,411981,78,0,No
11949,406813,76,0,No
34778,102791,92,64251,Yes
23951,335777,68,0,No
32357,739526,51,0,No
11517,485918,68,0,No
49843,429275,73,0,No
13984,150968,94,62373,Yes
12435,276975,83,24330,Yes
43652,426533,53,0,No
2697,717245,63,0,No
47830,55142,86,91549,Yes
8081,580469,61,0,No
19410,792862,68,0,No
33263,86922,60,59319,Yes
26066,175045,86,96362,Yes
14512,485726,64,0,No
40891,508763,79,0,No
15130,125128,80,23252,Yes
2135,701481,99,0,No
3634,111092,82,53060,Yes
6247,109626,56,98439,Yes
27206,760254,67,0,No
4225,672933,76,0,No
33897,427249,55,0,No
45098,386051,83,0,No
36285,496940,78,0,No
36159,67117,90,72820,Yes
27870,261850,75,25020,Yes
17590,447888,90,0,No
26880,294861,72,81100,Yes
1266,78838,76,48484,Yes
47084,436525,93,0,No
47258,425948,85,0,No
21746,191682,96,78132,Yes
43522,239544,80,31521,Yes
