user_id,subscription_plan,monthly_fee,months_active,churn_risk
37673,Free,499,18,Low
2785,Basic,0,8,Low
37191,Basic,0,26,High
25118,Free,0,8,Low
12407,Premium,999,12,Low
53417,Premium,499,23,Low
27565,Premium,999,32,Low
29374,Basic,0,30,Low
19851,Free,999,10,Low
18239,Basic,499,12,High
20265,Premium,999,8,High
37064,Basic,999,16,High
25220,Free,999,21,Low
10001,Premium,0,1,Low
52482,Free,999,22,High
26147,Basic,0,11,Low
57792,Premium,999,34,High
35838,Basic,999,3,Low
38489,Premium,0,12,High
56014,Premium,999,32,High
11388,Free,999,12,High
37366,Basic,499,32,High
53889,Basic,999,20,Low
37931,Free,999,4,Low
52529,Basic,999,3,Low
2128,Basic,999,2,High
12513,Premium,499,23,High
9409,Premium,499,33,Low
8354,Free,499,6,High
4144,Free,0,28,High
31059,Premium,0,34,Low
33305,Free,0,17,Low
23811,Free,999,27,Low
25997,Premium,499,22,Low
39058,Basic,0,16,Low
55764,Basic,499,23,High
31033,Basic,0,6,High
23668,Free,0,30,Low
39713,Basic,999,11,High
13778,Free,999,31,Low
9332,Premium,999,11,Low
38408,Basic,499,21,Low
43402,Free,999,4,High
18638,Basic,0,21,Low
44550,Free,999,31,Low
50546,Premium,0,32,High
20741,Free,0,5,Low
2609,Premium,499,25,Low
52463,Free,499,12,High
33057,Basic,0,32,High
33273,Free,499,29,High
33579,Free,0,15,Low
2476,Free,499,5,Low
16836,Basic,499,31,High
11678,Premium,499,1,Low
20458,Basic,0,19,Low
6404,Basic,0,13,Low
40173,Premium,499,10,Low
16157,Premium,499,13,Low
13789,Basic,499,8,High
50872,Free,0,10,High
43672,Free,999,30,High
6810,Premium,0,1,Low
2999,Premium,499,29,High
34141,Premium,499,26,Low
17534,Basic,499,15,High
7542,Basic,999,28,High
21703,Premium,999,8,Low
6216,Premium,999,5,High
23249,Premium,0,13,Low
30368,Premium,0,25,Low
16783,Free,499,13,Low
20633,Free,0,1,High
33938,Basic,0,32,High
57491,Basic,999,9,High
56921,Free,0,24,High
40131,Free,499,21,Low
6220,Premium,0,30,Low
44876,Premium,499,33,High
42791,Free,999,1,High
58225,Free,999,22,High
25296,Basic,499,2,Low
34327,Premium,999,11,Low
5837,Premium,499,9,Low
13437,Basic,499,14,High
5264,Basic,0,13,Low
55771,Premium,999,2,Low
34071,Premium,499,11,Low
2640,Premium,0,30,Low
2438,Basic,999,18,High
12981,Basic,499,5,High
54062,Basic,499,17,High
48334,Basic,999,16,Low
27233,Basic,0,33,Low
19446,Basic,999,20,High
31040,Basic,999,17,High
7338,Premium,0,16,High
29188,Premium,0,18,Low
53382,Premium,999,14,Low
55557,Free,999,8,Low
49664,Basic,0,18,Low
56105,Premium,0,17,High
16025,Premium,999,32,Low
25652,Premium,999,19,Low
58954,Premium,499,35,Low
48336,Premium,999,26,High
49695,Basic,0,1,High
53505,Basic,999,4,High
57749,Premium,0,14,High
6680,Free,999,9,Low
5703,Premium,0,10,High
6756,Free,999,7,High
41486,Basic,499,3,High
34974,Premium,999,25,Low
56915,Basic,499,1,High
37625,Premium,499,20,Low
3546,Basic,999,21,Low
16459,Premium,499,34,High
55101,Free,0,29,Low
21784,Premium,0,6,Low
47005,Basic,999,12,High
34481,Free,499,18,High
43616,Basic,0,11,High
15064,Basic,499,32,Low
23933,Free,999,20,Low
20260,Basic,499,25,Low
8499,Free,499,32,Low
35391,Basic,0,4,Low
45543,Basic,499,12,Low
5270,Premium,999,13,Low
37488,Premium,999,20,Low
17035,Basic,0,4,Low
41551,Free,0,30,Low
43899,Basic,499,12,Low
58808,Premium,999,28,High
46404,Basic,0,30,High
39579,Free,0,14,Low
28424,Free,499,21,High
55048,Basic,999,19,High
43063,Basic,999,31,Low
15242,Premium,499,8,High
44788,Premium,999,30,Low
45154,Premium,0,21,Low
19751,Premium,499,4,Low
9149,Free,0,12,Low
2104,Free,0,12,Low
16496,Free,0,12,Low
7979,Basic,499,18,High
13775,Free,499,25,Low
55790,Premium,0,21,Low
34944,Basic,999,13,Low
59800,Free,499,9,High
4144,Premium,999,28,High
49149,Basic,0,11,Low
21759,Premium,0,9,Low
38470,Premium,999,28,Low
11117,Premium,499,3,High
41256,Free,0,17,High
43399,Premium,499,15,Low
16018,Premium,999,2,Low
20973,Free,999,34,Low
13198,Premium,999,5,Low
3339,Premium,999,33,High
4747,Free,499,13,Low
332,Free,499,4,Low
38437,Free,999,35,High
42264,Premium,999,28,Low
650,Free,0,17,Low
22369,Free,499,16,High
7217,Basic,999,14,High
39675,Free,499,29,High
5953,Free,0,32,High
41605,Free,0,24,Low
47802,Basic,999,14,High
53557,Basic,499,34,High
5972,Premium,999,3,Low
58987,Premium,999,2,Low
14532,Free,499,7,Low
6632,Free,999,23,Low
48987,Basic,999,31,Low
153,Free,999,34,High
31008,Basic,0,30,Low
2620,Free,0,11,Low
42704,Basic,999,23,High
8500,Basic,499,7,High
58237,Basic,499,1,High
45456,Premium,999,35,Low
3990,Premium,0,14,High
47411,Basic,499,1,High
2166,Premium,999,12,Low
6843,Basic,999,27,High
55149,Premium,499,9,Low
43720,Free,499,11,High
3161,Basic,499,24,Low
24012,Basic,0,24,Low
17212,Free,499,35,Low
45216,Free,999,11,Low
34149,Basic,0,19,Low
58275,Free,499,16,Low
44041,Free,999,3,Low
39028,Basic,999,34,Low
36811,Premium,499,11,High
11383,Basic,0,28,High
45794,Premium,999,29,Low
33683,Basic,999,5,Low
24149,Free,0,19,High
53410,Free,499,12,Low
6063,Basic,499,22,Low
46504,Free,999,3,High
54470,Free,999,7,Low
27850,Premium,499,29,High
32704,Premium,499,8,Low
32655,Premium,999,2,Low
57898,Free,0,1,Low
40634,Premium,0,34,Low
32273,Basic,499,15,High
55243,Free,499,1,High
35040,Premium,499,34,Low
28999,Basic,0,35,Low
39234,Basic,0,19,Low
52273,Free,999,24,High
58058,Premium,0,14,Low
3295,Basic,499,35,Low
4973,Free,499,30,Low
5823,Free,0,34,Low
48569,Free,999,11,High
15612,Basic,499,23,Low
35960,Premium,0,10,High
41256,Free,499,9,Low
3597,Basic,999,3,High
51103,Basic,999,20,High
27436,Premium,0,33,Low
56827,Premium,0,2,High
23921,Basic,999,7,High
2869,Free,499,13,Low
29464,Premium,0,10,Low
15580,Premium,999,18,Low
37471,Basic,0,25,Low
4036,Free,999,4,High
49103,Premium,999,29,Low
10788,Basic,0,8,Low
21754,Basic,0,6,Low
5185,Free,0,16,High
44366,Premium,499,13,High
35154,Free,999,25,Low
32685,Free,499,15,High
33573,Basic,0,33,High
33292,Basic,0,27,Low
9953,Premium,499,34,Low
19515,Free,0,23,High
48302,Basic,0,10,Low
23170,Basic,499,22,Low
24053,Premium,499,6,Low
30719,Premium,999,26,Low
49088,Premium,999,27,Low
13993,Basic,0,21,High
47291,Free,999,16,Low
59040,Basic,0,24,High
8384,Free,0,20,High
6726,Free,999,13,Low
23323,Premium,499,32,Low
51658,Premium,499,3,High
32954,Basic,499,12,Low
58339,Basic,999,29,High
13216,Premium,999,11,Low
13500,Premium,0,33,High
25916,Basic,0,11,Low
1773,Basic,499,28,Low
2387,Free,499,21,Low
55742,Free,999,15,Low
33765,Basic,999,12,Low
49649,Free,0,22,Low
37706,Basic,499,14,Low
59457,Premium,0,34,Low
48684,Basic,499,3,High
57324,Basic,499,17,High
32906,Basic,0,8,High
33653,Premium,0,18,Low
79,Free,0,12,Low
44333,Basic,499,16,High
14016,Free,499,15,Low
40457,Free,499,32,Low
17810,Premium,499,5,High
59737,Free,999,30,High
33052,Free,0,23,High
55139,Premium,999,34,High
21497,Basic,499,25,Low
14623,Premium,0,30,Low
28804,Premium,0,28,Low
18826,Free,999,6,High
10387,Free,499,27,High
5454,Premium,499,27,Low
52804,Premium,999,8,High
16415,Free,0,6,Low
18732,Free,499,30,Low
2911,Basic,499,26,Low
34742,Basic,499,1,Low
25187,Premium,999,29,Low
19741,Premium,999,21,Low
55037,Free,499,32,Low
34556,Basic,999,34,Low
23049,Free,999,17,High
59198,Free,999,8,Low
42901,Basic,0,5,Low
55094,Basic,999,6,High
53255,Basic,999,34,Low
51286,Premium,499,35,High
29182,Basic,0,33,High
19175,Free,0,23,Low
20206,Basic,499,12,High
33635,Premium,0,9,Low
48117,Basic,499,13,High
43003,Premium,999,29,Low
23424,Free,0,7,Low
36734,Premium,999,14,Low
20347,Basic,499,21,Low
4827,Premium,0,14,Low
46578,Premium,0,34,Low
38666,Free,999,2,High
59639,Free,999,8,Low
21482,Basic,999,31,High
14844,Free,999,7,Low
8151,Basic,0,8,High
24149,Basic,0,1,Low
25046,Premium,0,32,Low
46678,Basic,999,11,Low
16861,Free,0,17,High
11505,Basic,999,21,Low
41882,Premium,499,1,High
38918,Premium,999,4,Low
29134,Free,499,15,High
1345,Premium,999,25,Low
24128,Premium,999,16,High
6896,Premium,0,33,High
18809,Free,999,2,High
44480,Premium,999,5,High
35011,Premium,0,9,High
27604,Basic,499,33,Low
22171,Basic,499,15,Low
49367,Basic,0,24,High
34987,Basic,0,8,High
8407,Free,499,19,Low
3931,Free,499,20,Low
31214,Free,0,16,High
12008,Free,0,21,Low
13684,Premium,999,27,High
43405,Basic,999,27,Low
210,Free,0,25,Low
41753,Premium,499,19,Low
32449,Basic,499,5,Low
17397,Free,0,27,Low
31774,Free,499,19,High
39541,Free,999,25,Low
46228,Premium,499,32,High
11900,Free,999,8,Low
4072,Free,0,32,Low
45940,Premium,499,30,Low
20684,Premium,0,31,High
23511,Premium,499,1,Low
49244,Free,999,6,Low
19275,Premium,0,23,High
38818,Basic,999,15,High
19248,Basic,999,32,Low
3795,Basic,499,20,High
25179,Premium,499,18,High
51149,Free,499,15,High
5851,Premium,999,9,Low
6499,Premium,499,21,Low
17812,Premium,499,35,High
48300,Premium,499,10,High
45468,Basic,499,32,High
43516,Free,999,8,High
32005,Free,0,12,Low
54207,Basic,999,19,Low
46318,Free,0,2,High
56837,Free,0,28,High
47042,Basic,999,22,Low
39711,Free,999,3,High
21836,Premium,499,25,High
58872,Premium,999,18,Low
22296,Premium,999,23,Low
51080,Free,999,18,High
12441,Free,999,13,Low
7144,Premium,499,27,Low
693,Free,999,32,Low
35606,Basic,499,19,Low
20960,Premium,0,15,Low
10268,Basic,499,20,Low
54935,Premium,999,17,Low
25837,Free,499,22,Low
27191,Basic,0,8,Low
19592,Free,499,11,Low
20422,Basic,0,14,Low
6568,Premium,0,33,High
18991,Premium,999,13,High
14401,Premium,499,6,Low
18311,Free,0,4,Low
9302,Basic,499,17,High
44704,Basic,499,12,High
45906,Premium,499,16,Low
3249,Premium,0,1,High
37062,Premium,999,35,Low
16661,Basic,0,19,Low
18114,Basic,999,28,High
6371,Premium,0,7,Low
28930,Free,0,1,Low
54340,Free,0,24,Low
50439,Premium,999,31,High
45058,Basic,0,18,High
54330,Basic,999,11,Low
40003,Premium,999,26,Low
14251,Premium,0,14,Low
2294,Free,499,5,High
29459,Basic,499,16,High
24820,Basic,499,20,Low
19072,Free,499,15,High
28047,Basic,999,14,High
29221,Free,0,35,Low
26230,Premium,0,12,Low
53080,Free,999,33,Low
28253,Basic,499,18,Low
13066,Free,499,20,Low
50067,Basic,499,5,Low
38699,Free,499,19,Low
15057,Basic,999,28,High
19305,Premium,499,10,Low
5221,Basic,499,32,Low
44024,Free,499,6,High
35422,Free,999,28,High
45935,Free,999,21,High
48081,Basic,0,24,Low
20829,Basic,499,30,Low
20501,Basic,499,8,Low
23482,Premium,0,23,High
3198,Premium,999,21,High
38488,Basic,499,33,High
18322,Premium,999,3,High
5644,Basic,999,22,Low
4762,Basic,999,27,High
52847,Basic,0,30,Low
46969,Basic,999,6,High
46673,Premium,0,11,Low
20315,Free,999,12,High
37803,Free,999,8,High
37388,Premium,499,21,Low
7521,Free,0,9,High
53443,Premium,999,12,Low
40205,Basic,0,28,High
47193,Premium,499,27,Low
32616,Basic,999,1,Low
25928,Free,0,34,Low
28269,Free,499,19,High
37151,Premium,999,9,High
44550,Basic,0,21,Low
53379,Premium,499,29,Low
15554,Free,499,21,High
14972,Premium,0,7,Low
13621,Premium,999,26,High
9633,Free,0,30,Low
41600,Premium,999,7,High
28121,Basic,999,23,Low
30505,Basic,0,4,High
19759,Basic,0,13,Low
27623,Free,0,5,High
59242,Premium,0,5,Low
13452,Basic,0,34,High
14088,Basic,499,6,Low
15371,Premium,999,6,High
24941,Free,999,26,Low
21741,Free,0,28,Low
49219,Premium,499,26,Low
40430,Premium,0,3,Low
47501,Basic,999,14,Low
9141,Free,0,28,High
42423,Free,499,13,Low
36903,Premium,499,10,High
45139,Premium,999,20,Low
54582,Free,999,4,Low
33396,Free,0,32,High
22766,Free,999,22,Low
48752,Basic,999,16,Low
45509,Basic,0,4,Low
6302,Basic,999,18,High
47524,Premium,999,11,High
23044,Premium,0,2,Low
45491,Premium,999,8,Low
1663,Premium,999,4,Low
45472,Free,499,35,High
56501,Premium,999,19,Low
8408,Premium,499,21,Low
57890,Basic,499,13,Low
30316,Basic,0,7,Low
53165,Premium,499,31,Low
31652,Free,999,8,High
54014,Basic,0,30,High
37645,Basic,499,27,Low
1630,Free,0,2,High
2153,Free,499,33,Low
10006,Premium,0,19,Low
1690,Basic,0,30,Low
8875,Basic,499,10,Low
22661,Premium,999,22,High
45273,Premium,499,23,Low
21399,Free,0,27,High
36810,Premium,499,33,Low
53379,Premium,0,31,Low
41781,Free,499,29,Low
48459,Free,0,14,Low
55620,Free,0,25,High
43307,Premium,999,28,Low
28260,Premium,999,14,High
9531,Premium,0,4,Low
23932,Basic,0,27,Low
15701,Basic,499,27,High
18301,Free,499,3,High
21511,Free,0,15,Low
36755,Premium,499,13,High
49987,Free,0,20,Low
7385,Premium,999,7,High
30011,Premium,499,26,Low
26097,Free,999,1,Low
19944,Basic,0,19,Low
43973,Basic,0,13,Low
42614,Premium,499,33,Low
47816,Free,499,14,Low
10044,Premium,999,9,Low
20571,Basic,0,16,Low
41258,Premium,499,5,Low
37365,Basic,0,6,Low
55349,Basic,0,21,High
36277,Basic,0,30,Low
38929,Premium,999,29,High
53909,Premium,0,21,High
5699,Basic,499,19,Low
11678,Premium,0,28,Low
54542,Premium,499,4,High
31567,Premium,0,7,Low
30250,Premium,499,11,Low
49268,Basic,499,19,Low
59620,Basic,499,26,Low
25863,Free,499,27,Low
37152,Premium,0,21,High
47287,Premium,0,1,High
17891,Premium,999,9,Low
14576,Premium,499,26,High
43015,Basic,0,11,Low
17697,Basic,0,26,High
50292,Premium,999,9,Low
10086,Basic,0,8,Low
58450,Premium,499,6,High
12173,Free,499,32,High
25307,Premium,499,23,Low
32193,Basic,999,33,Low
4189,Basic,499,3,High
38132,Free,499,27,High
42448,Basic,499,9,Low
28068,Basic,499,8,High
2208,Premium,499,20,High
28144,Basic,999,15,High
32498,Free,999,17,Low
30548,Premium,0,12,Low
27788,Premium,499,5,Low
5546,Basic,0,35,Low
44165,Premium,499,15,Low
53676,Free,499,30,Low
41833,Free,0,33,High
57655,Free,499,19,Low
56793,Basic,999,29,Low
18505,Premium,999,31,High
15036,Free,0,13,High
14504,Free,999,14,High
17454,Basic,499,12,High
27422,Free,0,26,Low
35607,Basic,999,8,High
18341,Free,0,11,Low
7042,Free,0,30,High
17836,Basic,999,13,High
14421,Free,0,4,Low
44037,Basic,499,17,High
8740,Free,0,16,High
35544,Basic,999,28,High
11855,Basic,0,34,High
45194,Free,499,26,High
16029,Premium,0,18,High
14117,Free,0,11,Low
49827,Free,999,25,Low
42655,Basic,999,28,Low
41915,Premium,0,35,Low
9167,Premium,0,30,High
25315,Basic,999,15,High
20833,Premium,499,23,Low
5780,Premium,999,23,Low
26056,Basic,499,9,Low
15272,Basic,0,33,Low
19404,Basic,0,34,High
56482,Basic,0,4,Low
3600,Basic,999,22,High
33000,Free,999,9,High
8353,Free,999,3,High
18579,Free,499,28,Low
4393,Premium,499,7,High
30448,Premium,499,5,Low
27328,Basic,499,25,Low
950,Premium,999,9,Low
14441,Free,999,34,Low
19421,Free,0,2,Low
32569,Premium,499,9,Low
9409,Basic,499,17,High
47752,Premium,0,34,High
21426,Basic,0,4,Low
25218,Premium,499,28,High
52687,Basic,999,15,Low
48927,Premium,0,18,Low
47973,Free,999,13,High
12422,Premium,999,19,Low
2376,Free,999,11,High
41044,Premium,999,14,High
56631,Premium,0,33,Low
21477,Premium,999,5,Low
54269,Free,499,15,Low
35490,Premium,999,33,Low
27182,Premium,999,32,Low
51022,Basic,499,13,Low
26179,Premium,0,25,Low
34126,Free,999,12,Low
57887,Premium,0,31,Low
29107,Free,999,26,Low
59979,Basic,999,21,High
10419,Free,499,28,High
7260,Basic,499,11,Low
55846,Basic,0,18,High
2491,Basic,499,11,High
41812,Basic,999,5,Low
27385,Free,0,12,Low
34346,Free,999,3,High
34969,Free,0,19,High
35840,Premium,499,21,Low
26452,Basic,0,35,Low
28888,Basic,499,20,High
24293,Free,499,1,High
24285,Free,999,17,High
20136,Basic,999,29,Low
43818,Premium,999,12,Low
31459,Basic,999,24,High
10982,Premium,999,12,High
13817,Basic,0,5,Low
35647,Basic,499,23,Low
32366,Free,999,9,High
5625,Free,999,12,Low
55589,Free,0,22,Low
26799,Basic,499,20,Low
52949,Basic,0,23,Low
32122,Premium,0,34,Low
21246,Free,0,2,High
28936,Premium,499,31,Low
37462,Premium,0,14,Low
23097,Basic,0,1,Low
19512,Premium,499,14,High
56443,Premium,499,10,High
23340,Free,999,23,High
50845,Basic,0,10,High
13063,Premium,0,15,Low
12146,Premium,499,15,High
18365,Premium,999,35,Low
54986,Premium,499,33,Low
37000,Free,499,7,High
31161,Basic,0,11,Low
21382,Free,0,5,Low
27166,Free,499,20,High
41894,Free,499,26,Low
35542,Free,0,19,High
12130,Premium,499,2,Low
56569,Basic,0,19,Low
55125,Premium,999,22,Low
40349,Free,0,28,Low
41616,Premium,499,20,High
27723,Free,0,7,Low
54991,Premium,999,12,Low
20757,Premium,499,29,Low
10225,Basic,999,7,High
58776,Premium,999,18,Low
51805,Free,999,2,High
14116,Free,499,5,Low
1204,Premium,999,18,Low
41199,Basic,499,25,Low
31699,Basic,499,16,Low
33678,Basic,499,25,High
5894,Premium,0,24,Low
26081,Free,999,21,Low
31860,Free,999,19,High
35695,Basic,0,7,High
57700,Basic,999,27,High
41108,Basic,0,31,High
38072,Premium,999,14,Low
18891,Free,999,33,Low
18923,Basic,499,7,Low
10293,Basic,499,32,High
59478,Basic,0,25,Low
21370,Basic,0,32,Low
49089,Premium,499,10,High
29633,Basic,999,10,Low
53769,Free,0,12,Low
50376,Free,499,33,High
7092,Premium,999,29,High
7133,Free,499,11,Low
340,Premium,499,27,Low
49795,Premium,0,21,Low
24242,Premium,499,15,Low
2557,Basic,0,14,High
26132,Premium,0,3,High
34088,Free,0,24,High
53363,Basic,0,17,High
53513,Free,499,34,High
39693,Free,999,30,Low
2162,Basic,499,33,Low
7975,Free,999,12,Low
20243,Free,999,20,Low
56893,Basic,499,21,High
3096,Premium,0,35,Low
26502,Basic,499,19,Low
11954,Basic,999,14,High
20196,Free,499,31,High
43246,Free,999,33,Low
36967,Basic,0,14,Low
19140,Basic,0,27,Low
50724,Free,499,1,Low
49584,Premium,0,5,Low
46866,Premium,999,30,High
9781,Free,0,3,Low
36549,Free,999,6,Low
568,Premium,499,25,Low
28429,Free,499,28,Low
37757,Premium,0,35,Low
24759,Premium,0,2,High
7691,Free,0,9,Low
9157,Premium,999,17,High
53370,Free,0,20,Low
14002,Basic,499,8,Low
33962,Premium,0,10,High
12245,Free,0,5,Low
48230,Basic,499,29,Low
48689,Free,499,16,High
34197,Premium,499,34,Low
39171,Premium,999,23,Low
1244,Free,999,23,High
36803,Free,499,6,High
13489,Premium,499,35,Low
46510,Free,0,1,Low
44493,Free,999,35,Low
4520,Free,499,5,High
11647,Basic,0,25,Low
47131,Premium,0,17,Low
3587,Basic,0,18,Low
15986,Premium,0,30,High
1780,Free,499,27,High
16936,Basic,499,24,Low
28966,Premium,499,35,High
11799,Premium,999,17,Low
11208,Free,499,23,High
12493,Premium,0,13,Low
42406,Free,0,30,Low
56675,Free,0,27,High
1208,Basic,999,20,High
14528,Free,0,32,Low
57468,Premium,499,9,Low
390,Basic,499,21,High
58378,Premium,999,13,Low
11697,Free,0,32,Low
21173,Free,0,7,High
47842,Premium,499,17,High
21599,Basic,0,26,High
29135,Premium,499,17,High
22620,Free,0,4,Low
6499,Basic,0,29,High
28890,Basic,499,16,Low
40281,Premium,499,1,Low
55067,Premium,999,30,Low
42139,Free,0,29,High
22998,Free,0,9,High
1569,Premium,999,35,High
9771,Free,999,5,Low
5578,Free,499,3,Low
36750,Premium,0,32,Low
14481,Premium,999,18,High
59809,Basic,499,3,High
43325,Basic,999,17,Low
8996,Premium,499,30,High
52934,Free,499,31,High
58198,Basic,999,11,High
52055,Free,499,10,Low
23125,Premium,0,17,High
34750,Basic,0,23,High
53344,Free,499,7,Low
26467,Free,499,33,High
27113,Premium,0,30,Low
26824,Premium,999,21,Low
22941,Free,0,25,High
59581,Basic,499,5,Low
5237,Basic,499,4,Low
9692,Free,999,18,Low
14654,Free,499,33,High
54423,Free,0,30,High
734,Free,999,23,Low
59600,Premium,0,3,High
12470,Free,0,27,Low
42009,Premium,999,26,Low
28604,Premium,499,27,Low
22117,Free,0,32,High
16408,Premium,999,10,Low
44726,Free,0,27,Low
55648,Free,499,6,Low
50196,Premium,499,27,Low
46017,Free,999,32,High
23584,Free,499,32,High
39351,Free,999,16,High
55415,Premium,999,6,High
52035,Premium,999,13,Low
25577,Basic,999,20,Low
7330,Premium,0,18,High
48184,Premium,0,5,Low
45209,Free,499,19,High
52095,Basic,499,29,High
29156,Basic,0,25,High
30290,Basic,0,16,High
56785,Free,499,34,Low
15063,Basic,0,2,Low
24260,Premium,499,6,Low
5278,Free,499,17,Low
1610,Free,499,9,Low
41540,Basic,0,19,Low
26951,Premium,499,11,Low
33827,Basic,499,20,Low
37135,Basic,499,32,Low
51695,Free,999,2,Low
41143,Free,0,34,Low
54718,Free,499,33,Low
7115,Free,499,24,Low
56997,Premium,499,33,Low
53779,Free,999,35,High
2957,Premium,499,30,Low
24572,Basic,0,6,Low
27538,Free,499,12,Low
27996,Basic,0,1,Low
38954,Basic,0,25,Low
7294,Free,0,25,Low
14701,Basic,499,18,Low
15693,Basic,999,19,High
48265,Free,999,19,High
37911,Free,999,10,Low
35241,Free,999,1,Low
20728,Basic,499,26,Low
14600,Basic,999,33,High
13705,Free,999,27,High
34788,Basic,499,3,Low
5053,Free,999,9,High
56246,Premium,999,22,Low
26122,Basic,0,9,High
51162,Premium,999,16,Low
6691,Basic,499,1,Low
14993,Free,999,14,High
36091,Basic,499,24,Low
7768,Basic,999,22,High
44919,Premium,499,31,Low
18510,Free,499,10,Low
46704,Free,0,32,Low
2617,Premium,0,20,Low
37874,Free,999,3,Low
19555,Premium,499,13,Low
56904,Basic,499,3,High
34429,Free,999,30,Low
54662,Free,0,6,Low
13184,Premium,0,19,Low
41675,Basic,0,6,Low
35916,Premium,0,4,Low
20411,Premium,0,16,Low
55589,Basic,499,8,High
47038,Basic,499,21,Low
50043,Free,499,18,Low
44003,Basic,999,20,Low
6648,Free,499,14,High
51993,Premium,499,17,Low
43574,Premium,499,17,High
4965,Free,499,18,Low
12388,Free,0,19,High
7352,Basic,999,28,Low
4513,Premium,499,26,Low
48569,Basic,0,27,Low
46663,Free,499,1,High
15576,Free,499,9,High
35910,Free,999,8,Low
32296,Basic,999,22,Low
19715,Premium,999,4,Low
46151,Free,999,16,Low
21626,Premium,0,14,High
16212,Premium,999,9,Low
48609,Free,999,28,Low
18379,Free,0,24,High
18030,Premium,999,3,High
34267,Premium,0,24,Low
26522,Premium,0,17,High
23545,Free,0,28,Low
14691,Basic,499,14,High
39032,Free,999,24,High
41206,Basic,999,27,Low
19006,Free,499,20,High
12447,Premium,999,23,Low
32381,Basic,0,18,Low
22292,Basic,499,4,Low
7024,Premium,499,19,High
57719,Free,999,14,High
29802,Basic,499,35,High
21220,Basic,499,17,Low
59671,Basic,0,35,Low
6864,Basic,499,14,High
51271,Basic,499,4,High
27046,Basic,999,26,Low
40431,Basic,0,10,Low
30068,Basic,0,32,Low
32738,Free,999,13,High
19393,Free,0,20,Low
40324,Premium,499,13,High
1333,Free,499,24,Low
57767,Premium,999,17,High
15155,Basic,499,34,High
51413,Free,0,6,Low
9120,Premium,499,24,High
23882,Premium,499,10,High
23376,Basic,499,9,Low
41652,Basic,0,18,Low
31888,Premium,499,1,High
57544,Free,499,19,Low
8517,Premium,0,9,High
26286,Basic,0,10,Low
40680,Free,499,22,Low
49744,Premium,0,34,Low
29022,Premium,499,32,High
