station_id,pm2_5,pm10,aqi_category,recorded_date
759,220,264,Very Poor,2020-03-26 06:02:15
118,144,245,Poor,2019-04-15 01:11:16
509,152,200,Poor,2022-10-09 23:46:39
737,255,308,Very Poor,2018-08-02 06:06:59
617,129,181,Poor,2018-01-07 16:34:11
220,161,242,Poor,2024-10-08 22:31:30
70,311,422,Severe,2019-06-04 18:15:52
484,143,174,Poor,2022-09-20 03:53:28
602,192,300,Poor,2023-06-22 18:48:48
248,166,199,Poor,2020-01-20 23:01:36
531,283,290,Very Poor,2021-12-26 20:59:09
324,293,374,Very Poor,2023-12-02 02:38:29
642,345,352,Severe,2023-01-13 06:38:31
742,224,259,Very Poor,2021-10-17 05:52:10
647,221,302,Very Poor,2020-03-08 11:03:53
467,196,248,Poor,2020-04-11 22:58:44
366,189,294,Poor,2018-12-03 19:41:50
58,285,354,Very Poor,2019-05-01 16:50:22
250,303,355,Severe,2021-02-24 17:12:24
679,86,94,Moderate,2022-12-05 11:37:10
798,156,177,Poor,2021-12-28 11:32:47
446,17,96,Good,2022-12-23 05:24:15
97,204,277,Very Poor,2020-05-28 11:40:53
474,140,229,Poor,2020-11-19 14:36:25
777,110,193,Poor,2021-05-13 06:09:35
201,240,268,Very Poor,2023-06-05 20:14:59
29,224,323,Very Poor,2018-08-07 00:47:08
53,245,274,Very Poor,2020-09-26 08:54:22
221,112,186,Poor,2020-05-06 17:32:55
38,120,199,Poor,2024-10-21 06:55:12
156,60,126,Moderate,2024-11-01 04:58:18
218,257,279,Very Poor,2023-10-30 15:09:58
767,144,242,Poor,2019-04-05 08:36:09
475,245,363,Very Poor,2018-09-26 22:55:14
81,138,248,Poor,2021-04-10 07:41:21
751,31,132,Good,2024-06-12 19:46:33
156,199,252,Poor,2021-12-05 22:08:09
743,60,113,Moderate,2024-04-05 05:03:09
407,64,171,Moderate,2021-06-01 17:34:49
481,319,324,Severe,2024-10-27 03:05:03
698,128,203,Poor,2022-05-25 14:03:50
199,278,287,Very Poor,2023-07-20 09:30:58
191,33,65,Good,2021-12-13 19:17:33
395,342,349,Severe,2022-10-11 01:04:16
32,254,372,Very Poor,2022-07-29 14:41:43
798,261,356,Very Poor,2022-04-25 21:11:04
337,25,103,Good,2019-09-01 19:36:51
630,84,124,Moderate,2022-11-07 17:42:13
705,103,131,Poor,2023-09-14 22:20:30
734,265,279,Very Poor,2019-11-19 06:28:09
513,31,126,Good,2022-02-07 01:29:33
415,266,281,Very Poor,2024-08-10 04:25:57
234,275,332,Very Poor,2024-06-28 14:05:31
779,179,254,Poor,2021-09-04 02:37:40
122,105,219,Poor,2024-02-25 00:40:00
496,28,72,Good,2019-09-05 21:11:33
737,196,271,Poor,2022-04-18 09:21:56
509,54,166,Moderate,2020-01-29 07:22:13
229,208,230,Very Poor,2020-10-29 00:51:59
282,43,113,Good,2023-06-02 20:41:09
726,345,442,Severe,2020-04-18 03:51:05
50,46,120,Good,2018-10-15 19:25:23
55,39,99,Good,2024-07-29 02:44:10
243,74,126,Moderate,2018-08-20 07:08:07
175,29,99,Good,2021-09-12 03:20:09
392,249,346,Very Poor,2024-05-11 11:02:43
631,83,90,Moderate,2022-10-11 02:07:33
568,154,226,Poor,2022-06-26 07:16:58
512,259,294,Very Poor,2020-02-14 15:43:02
107,286,322,Very Poor,2019-02-19 14:02:59
447,165,238,Poor,2022-08-16 11:37:28
175,119,158,Poor,2020-11-12 04:08:56
276,57,119,Moderate,2023-05-30 06:47:38
225,332,403,Severe,2023-01-04 11:48:59
64,89,133,Moderate,2022-06-16 23:08:56
493,139,145,Poor,2022-02-04 12:27:56
303,205,274,Very Poor,2019-09-09 01:18:14
322,185,236,Poor,2022-10-07 07:50:48
32,195,285,Poor,2024-07-15 04:35:20
153,296,395,Very Poor,2018-01-26 07:52:53
142,213,271,Very Poor,2024-07-10 06:37:31
631,101,128,Poor,2018-04-06 22:59:39
346,50,63,Good,2018-03-30 00:35:22
458,149,178,Poor,2019-09-01 23:30:32
222,263,271,Very Poor,2021-07-25 01:50:04
372,319,354,Severe,2022-12-23 21:03:18
428,198,293,Poor,2024-09-06 04:02:55
445,164,185,Poor,2023-04-12 16:23:15
209,35,45,Good,2018-05-01 09:27:08
549,227,283,Very Poor,2024-10-19 13:28:00
144,178,252,Poor,2019-05-20 03:36:50
253,82,89,Moderate,2018-08-19 21:52:23
79,11,90,Good,2019-12-09 05:16:08
653,113,186,Poor,2019-07-06 03:40:40
489,47,98,Good,2018-07-12 21:17:23
299,207,288,Very Poor,2019-05-15 02:18:10
547,34,52,Good,2019-03-27 16:12:38
703,105,138,Poor,2023-03-12 14:41:46
369,298,371,Very Poor,2021-09-10 10:38:40
57,153,218,Poor,2021-07-09 16:10:12
328,30,147,Good,2024-07-29 01:46:48
512,198,287,Poor,2024-07-20 15:08:15
643,107,134,Poor,2019-05-29 10:41:16
742,38,135,Good,2021-10-04 23:22:42
334,18,94,Good,2023-07-13 17:09:29
395,81,159,Moderate,2024-11-03 05:47:43
637,75,156,Moderate,2022-04-03 09:45:56
104,108,114,Poor,2024-03-16 16:53:52
89,158,182,Poor,2021-07-13 14:05:08
231,317,400,Severe,2021-05-22 10:48:23
673,274,377,Very Poor,2024-09-13 05:12:42
65,71,113,Moderate,2024-12-20 16:04:46
544,71,118,Moderate,2021-12-24 23:24:23
61,125,207,Poor,2020-06-19 00:05:01
694,268,321,Very Poor,2018-10-23 06:09:08
496,339,370,Severe,2021-04-11 15:21:14
755,153,174,Poor,2021-01-20 04:59:40
208,324,395,Severe,2024-07-16 09:31:01
698,309,372,Severe,2019-10-26 03:53:53
594,237,336,Very Poor,2023-06-10 04:00:59
141,211,258,Very Poor,2019-11-21 18:17:30
87,159,233,Poor,2019-02-12 18:56:32
157,53,90,Moderate,2024-03-20 02:51:41
523,239,265,Very Poor,2020-02-21 12:37:41
16,180,270,Poor,2019-02-19 11:52:55
83,134,140,Poor,2023-12-09 14:12:36
735,259,309,Very Poor,2021-01-22 11:14:33
282,334,443,Severe,2022-12-30 04:08:27
761,125,217,Poor,2018-03-14 02:47:05
155,231,302,Very Poor,2022-08-20 02:13:26
773,311,382,Severe,2020-06-03 04:21:37
133,133,216,Poor,2018-05-28 05:49:54
369,44,142,Good,2022-09-16 22:06:28
233,27,65,Good,2021-08-29 23:26:01
507,320,414,Severe,2020-05-08 03:26:49
309,102,118,Poor,2022-04-08 15:50:43
517,138,207,Poor,2022-02-27 01:50:44
562,119,143,Poor,2023-12-18 11:51:42
428,76,131,Moderate,2021-03-12 11:31:43
753,303,419,Severe,2020-10-16 08:09:13
110,97,124,Moderate,2023-08-10 06:56:00
157,131,193,Poor,2022-10-02 13:05:21
316,246,339,Very Poor,2023-09-25 08:11:41
442,343,444,Severe,2022-08-12 09:33:33
566,282,370,Very Poor,2021-05-02 23:04:17
147,245,272,Very Poor,2022-08-12 02:25:27
127,36,105,Good,2024-01-26 00:14:24
504,148,240,Poor,2019-12-27 07:49:53
564,133,154,Poor,2022-08-23 14:55:45
106,108,191,Poor,2024-10-17 18:10:57
304,54,95,Moderate,2020-01-17 22:58:17
197,206,232,Very Poor,2019-03-27 03:03:37
500,80,88,Moderate,2024-07-20 05:22:06
588,252,302,Very Poor,2018-03-30 08:45:25
629,282,289,Very Poor,2020-10-29 10:39:51
111,103,128,Poor,2020-08-17 23:55:26
259,237,304,Very Poor,2024-12-24 18:48:23
307,216,268,Very Poor,2022-08-11 13:34:11
493,185,212,Poor,2024-01-27 12:37:08
774,330,424,Severe,2020-02-01 01:57:29
13,98,156,Moderate,2023-01-28 12:28:19
387,328,333,Severe,2021-07-26 03:36:37
240,195,263,Poor,2021-09-14 03:40:00
192,192,198,Poor,2022-07-17 19:42:39
590,295,348,Very Poor,2019-03-21 23:41:49
87,157,266,Poor,2022-01-15 10:11:04
397,241,350,Very Poor,2023-11-21 15:29:38
652,335,350,Severe,2018-04-27 12:07:57
82,191,301,Poor,2023-12-16 20:43:34
49,152,192,Poor,2024-10-13 22:49:45
521,19,67,Good,2024-05-02 04:14:11
274,316,346,Severe,2022-05-04 20:25:25
286,99,177,Moderate,2021-10-11 01:47:40
334,77,178,Moderate,2021-03-22 21:01:57
63,118,152,Poor,2020-06-10 15:04:04
737,12,29,Good,2022-02-17 23:10:26
270,342,387,Severe,2021-07-26 18:52:11
578,338,453,Severe,2019-07-30 04:39:08
427,244,280,Very Poor,2022-05-20 00:32:12
52,227,241,Very Poor,2023-12-25 13:45:21
743,321,434,Severe,2022-11-16 15:00:51
579,51,77,Moderate,2023-02-04 01:13:55
47,337,360,Severe,2018-09-03 06:15:14
42,252,296,Very Poor,2018-08-19 16:07:12
273,198,252,Poor,2019-02-12 17:22:10
324,33,60,Good,2023-09-24 19:40:33
402,276,285,Very Poor,2021-09-16 00:40:39
363,333,432,Severe,2023-08-09 11:52:44
350,296,321,Very Poor,2019-05-23 22:38:35
96,202,258,Very Poor,2018-02-19 07:32:43
338,81,89,Moderate,2020-11-06 11:46:31
703,325,429,Severe,2019-03-20 13:01:55
78,235,281,Very Poor,2022-07-02 05:06:21
497,293,403,Very Poor,2020-12-17 05:01:32
129,139,222,Poor,2022-10-24 08:01:14
772,195,216,Poor,2021-03-15 14:21:43
158,187,275,Poor,2023-04-17 08:32:37
571,30,144,Good,2020-07-28 08:35:45
166,19,41,Good,2022-01-03 19:04:23
579,244,294,Very Poor,2024-11-08 01:12:42
511,273,283,Very Poor,2021-10-03 20:12:38
556,318,402,Severe,2023-08-13 14:34:50
194,67,93,Moderate,2018-12-01 14:46:17
707,156,248,Poor,2022-02-26 00:26:35
236,65,91,Moderate,2021-09-08 13:29:51
346,270,320,Very Poor,2018-09-02 06:02:30
798,78,136,Moderate,2019-12-13 02:43:52
611,17,102,Good,2020-09-05 03:21:34
421,26,69,Good,2023-02-10 12:23:29
792,312,367,Severe,2024-03-02 04:04:11
362,212,275,Very Poor,2024-10-27 14:35:01
41,189,220,Poor,2024-07-13 18:02:39
272,180,226,Poor,2018-05-27 04:29:52
556,318,403,Severe,2019-10-23 18:56:04
467,209,251,Very Poor,2018-02-20 03:30:05
764,109,168,Poor,2021-05-25 18:10:47
264,47,166,Good,2018-02-12 01:05:20
544,119,135,Poor,2019-08-12 06:48:43
721,195,264,Poor,2019-12-14 06:00:28
637,111,222,Poor,2022-06-19 20:29:54
659,236,265,Very Poor,2024-12-08 08:09:42
99,40,93,Good,2020-11-26 18:46:41
318,182,276,Poor,2018-02-22 12:10:06
669,297,387,Very Poor,2020-06-27 19:59:11
404,278,348,Very Poor,2020-10-14 18:20:30
476,126,245,Poor,2022-04-06 00:37:49
793,304,387,Severe,2021-02-27 21:46:26
664,269,377,Very Poor,2018-01-28 16:45:43
226,197,222,Poor,2024-05-21 00:24:16
579,230,247,Very Poor,2018-07-27 21:52:36
233,287,333,Very Poor,2023-04-11 18:43:56
491,268,282,Very Poor,2021-12-13 10:06:24
687,340,345,Severe,2022-11-26 17:52:48
480,93,135,Moderate,2021-08-19 16:58:51
52,79,158,Moderate,2020-02-01 13:28:15
265,73,147,Moderate,2020-10-14 19:58:50
649,285,343,Very Poor,2021-07-06 22:20:19
666,28,139,Good,2020-07-19 10:50:56
378,232,293,Very Poor,2020-04-01 09:59:36
316,297,346,Very Poor,2020-02-12 01:57:47
508,277,350,Very Poor,2024-04-12 23:06:17
662,209,266,Very Poor,2023-01-25 07:00:23
349,70,153,Moderate,2021-09-11 20:01:44
263,195,264,Poor,2022-01-19 20:57:28
378,283,401,Very Poor,2021-05-13 20:28:24
636,101,170,Poor,2021-02-26 21:57:47
297,328,370,Severe,2022-03-30 23:54:01
11,64,93,Moderate,2024-03-11 16:38:58
52,91,108,Moderate,2023-06-22 11:35:57
411,31,85,Good,2023-03-15 00:32:21
225,308,381,Severe,2022-05-29 21:48:48
589,272,372,Very Poor,2019-12-13 18:36:11
565,342,435,Severe,2023-11-02 12:26:04
718,93,143,Moderate,2019-01-06 17:58:41
591,206,300,Very Poor,2018-06-11 19:17:56
369,293,316,Very Poor,2019-08-30 23:40:05
741,62,75,Moderate,2020-06-04 10:02:08
523,44,149,Good,2018-02-06 05:50:12
329,86,103,Moderate,2018-12-08 04:12:58
20,228,253,Very Poor,2023-07-09 00:31:02
577,59,152,Moderate,2019-08-21 11:27:25
318,13,121,Good,2022-11-05 16:36:41
63,120,216,Poor,2022-01-19 15:29:51
544,305,333,Severe,2020-09-19 11:16:55
372,79,100,Moderate,2020-08-28 02:26:24
654,156,226,Poor,2021-08-06 04:21:53
240,162,190,Poor,2022-02-23 05:52:47
716,237,300,Very Poor,2021-07-07 03:41:47
158,343,437,Severe,2019-06-17 22:44:44
794,228,322,Very Poor,2024-06-13 17:12:28
477,38,78,Good,2024-08-22 12:56:23
52,218,228,Very Poor,2019-06-02 07:12:42
101,189,253,Poor,2019-11-04 11:30:27
789,297,403,Very Poor,2019-08-29 03:13:47
640,121,175,Poor,2020-08-28 10:17:59
26,301,324,Severe,2021-04-03 01:45:34
514,285,327,Very Poor,2019-09-14 01:22:58
155,243,275,Very Poor,2019-04-05 18:11:09
178,206,293,Very Poor,2024-02-22 19:58:50
325,218,228,Very Poor,2023-08-12 07:37:06
482,65,177,Moderate,2022-07-29 19:16:37
621,182,249,Poor,2019-08-05 09:50:58
389,334,433,Severe,2019-10-09 16:04:37
346,25,126,Good,2020-11-23 14:12:44
733,348,401,Severe,2021-09-09 02:05:03
512,206,264,Very Poor,2020-12-10 16:20:17
91,21,68,Good,2022-02-24 07:42:55
142,125,132,Poor,2020-05-27 19:24:33
127,281,340,Very Poor,2024-02-22 10:13:05
777,213,285,Very Poor,2024-06-22 14:11:54
213,223,240,Very Poor,2023-06-11 09:47:09
267,99,131,Moderate,2019-04-28 11:36:36
26,120,152,Poor,2021-01-14 04:31:45
776,122,127,Poor,2021-11-18 13:50:21
64,288,324,Very Poor,2018-07-08 07:06:36
440,223,260,Very Poor,2019-07-03 15:04:20
217,339,395,Severe,2022-09-10 19:30:58
342,150,228,Poor,2020-06-13 09:18:17
71,115,163,Poor,2018-07-03 18:16:59
733,349,372,Severe,2023-07-30 20:48:54
209,43,118,Good,2020-02-11 08:13:44
669,51,79,Moderate,2021-03-04 05:38:36
251,13,31,Good,2023-07-20 20:19:52
61,277,333,Very Poor,2020-04-01 02:37:50
37,154,255,Poor,2024-10-13 16:09:08
529,44,70,Good,2019-07-25 13:05:24
396,192,229,Poor,2023-03-10 04:12:45
719,110,125,Poor,2019-03-15 19:24:38
664,185,241,Poor,2019-07-15 06:00:57
770,12,103,Good,2018-07-16 00:05:01
87,222,264,Very Poor,2019-02-14 16:29:49
249,40,88,Good,2019-06-27 14:53:40
260,311,394,Severe,2023-02-19 23:48:10
639,56,150,Moderate,2022-11-15 06:25:51
79,122,133,Poor,2018-11-01 22:32:36
555,97,135,Moderate,2021-03-23 04:07:48
647,121,172,Poor,2024-06-13 04:37:01
218,207,218,Very Poor,2023-05-30 02:39:29
784,107,196,Poor,2020-06-23 07:31:55
214,35,82,Good,2024-12-08 10:21:28
59,153,202,Poor,2020-06-18 09:10:47
223,129,188,Poor,2018-04-20 12:52:39
428,183,235,Poor,2018-12-05 06:09:50
365,342,360,Severe,2020-12-06 13:49:53
701,263,287,Very Poor,2018-12-09 22:57:44
619,187,199,Poor,2018-09-18 19:42:06
478,261,377,Very Poor,2018-02-03 18:57:56
489,35,57,Good,2020-04-16 11:58:38
195,21,96,Good,2024-03-13 02:40:22
86,341,457,Severe,2021-07-04 10:46:13
700,25,139,Good,2023-07-07 00:21:22
173,196,220,Poor,2022-12-25 07:53:03
434,211,274,Very Poor,2024-02-08 17:22:05
711,45,57,Good,2019-06-19 08:08:02
548,338,436,Severe,2018-11-10 07:03:56
297,82,101,Moderate,2021-04-15 12:32:05
153,218,256,Very Poor,2024-10-20 05:20:57
374,71,166,Moderate,2020-12-25 04:30:45
422,196,212,Poor,2024-10-01 08:12:05
607,261,268,Very Poor,2018-05-12 06:55:24
383,336,446,Severe,2024-05-09 16:05:44
534,124,191,Poor,2021-01-08 14:17:30
479,123,181,Poor,2024-12-01 01:37:49
245,277,387,Very Poor,2023-08-18 06:48:50
8,74,166,Moderate,2018-05-02 09:15:15
637,64,173,Moderate,2023-10-09 23:27:45
210,282,304,Very Poor,2024-08-22 15:50:42
60,28,49,Good,2024-10-16 01:28:53
622,44,105,Good,2019-10-25 21:41:58
324,32,143,Good,2024-10-12 18:26:58
105,47,93,Good,2022-04-07 03:56:34
458,293,312,Very Poor,2018-05-17 22:46:08
359,231,278,Very Poor,2018-05-02 10:11:31
581,191,231,Poor,2021-09-19 01:52:46
702,184,269,Poor,2018-02-05 06:12:48
30,175,191,Poor,2022-05-22 02:28:17
793,295,323,Very Poor,2022-09-13 22:08:11
688,251,289,Very Poor,2021-03-29 03:33:44
735,302,320,Severe,2020-03-18 13:18:49
633,219,257,Very Poor,2022-12-06 07:24:05
13,89,183,Moderate,2021-04-08 01:41:04
448,323,405,Severe,2019-09-20 13:48:07
190,300,355,Very Poor,2022-12-05 15:29:42
343,302,317,Severe,2024-09-12 14:50:03
542,201,212,Very Poor,2021-09-06 06:40:21
530,200,296,Poor,2022-11-03 07:03:05
110,66,165,Moderate,2023-05-26 07:51:07
569,327,404,Severe,2019-01-05 05:39:54
247,167,284,Poor,2021-09-29 22:54:17
639,284,345,Very Poor,2022-01-29 23:12:21
555,154,167,Poor,2020-01-02 11:07:00
132,238,316,Very Poor,2019-07-02 08:59:50
300,45,119,Good,2021-11-30 13:48:33
331,108,214,Poor,2024-10-13 23:10:10
409,259,342,Very Poor,2018-07-13 16:02:10
290,196,212,Poor,2023-12-15 01:02:34
97,300,354,Very Poor,2018-04-09 22:49:48
446,156,185,Poor,2018-05-01 07:40:48
569,202,227,Very Poor,2022-01-27 13:14:08
708,228,236,Very Poor,2024-09-26 04:15:37
348,345,367,Severe,2023-04-22 16:29:17
113,120,125,Poor,2021-04-05 10:21:45
250,15,59,Good,2020-11-11 06:43:25
581,153,178,Poor,2021-10-19 14:53:06
286,96,160,Moderate,2019-10-30 16:38:35
716,98,134,Moderate,2024-07-24 05:16:28
302,323,411,Severe,2021-04-28 23:08:29
641,271,370,Very Poor,2022-05-26 15:21:08
511,157,262,Poor,2021-04-14 12:30:39
554,324,413,Severe,2018-02-28 19:45:13
709,214,240,Very Poor,2023-01-06 21:18:44
483,232,242,Very Poor,2022-04-04 19:44:19
283,215,256,Very Poor,2022-08-11 02:35:48
760,253,282,Very Poor,2024-04-04 21:08:59
18,132,248,Poor,2022-01-12 22:06:31
242,187,249,Poor,2019-09-27 09:32:52
116,244,311,Very Poor,2021-07-13 11:42:21
142,10,23,Good,2021-05-01 04:05:41
618,156,249,Poor,2023-04-09 17:10:56
271,31,40,Good,2019-05-25 06:05:27
401,230,317,Very Poor,2023-09-14 09:26:17
327,248,331,Very Poor,2020-09-25 10:58:31
506,167,223,Poor,2020-03-22 16:59:17
494,177,185,Poor,2022-06-20 17:08:26
161,18,104,Good,2020-04-07 11:53:53
699,299,327,Very Poor,2018-12-11 14:04:21
570,107,142,Poor,2019-05-07 09:51:10
368,42,154,Good,2022-08-18 12:51:38
12,104,139,Poor,2018-08-17 03:04:15
711,204,211,Very Poor,2022-12-11 06:29:05
747,205,307,Very Poor,2019-07-01 17:59:24
152,27,93,Good,2020-03-29 14:30:29
5,295,414,Very Poor,2021-04-05 16:19:07
748,47,54,Good,2019-11-27 23:35:01
131,85,126,Moderate,2019-08-26 19:53:11
576,327,429,Severe,2021-07-31 16:06:30
315,167,238,Poor,2022-03-15 18:20:50
228,140,186,Poor,2021-01-27 01:32:32
395,305,422,Severe,2024-04-22 09:25:26
331,61,127,Moderate,2022-05-29 23:48:55
202,193,276,Poor,2022-04-30 16:51:47
478,106,112,Poor,2021-03-10 17:33:25
254,69,139,Moderate,2022-11-04 14:19:37
169,337,402,Severe,2021-12-22 08:54:08
737,208,227,Very Poor,2020-04-15 03:31:05
672,236,263,Very Poor,2020-02-28 20:40:55
421,275,344,Very Poor,2019-04-11 02:04:42
467,107,153,Poor,2018-01-26 14:12:24
166,308,421,Severe,2021-11-14 07:27:38
173,20,51,Good,2019-08-29 21:23:39
55,183,224,Poor,2021-01-15 14:11:15
256,307,359,Severe,2023-09-11 05:48:01
122,127,219,Poor,2020-04-02 16:33:41
587,278,396,Very Poor,2022-10-31 08:41:45
317,60,106,Moderate,2021-12-19 08:31:41
265,321,405,Severe,2023-11-25 00:02:49
69,22,138,Good,2018-07-02 22:40:41
583,264,354,Very Poor,2024-09-03 05:28:49
360,30,122,Good,2021-06-01 21:18:59
422,198,213,Poor,2018-01-31 10:44:00
359,296,395,Very Poor,2022-07-29 02:26:33
412,250,331,Very Poor,2023-07-24 03:22:49
502,60,86,Moderate,2022-11-07 16:34:36
507,304,336,Severe,2021-03-03 01:15:08
554,74,181,Moderate,2024-06-15 08:24:38
614,95,168,Moderate,2024-08-20 07:12:55
579,259,293,Very Poor,2020-11-28 23:00:03
451,183,218,Poor,2018-12-20 23:56:48
126,249,293,Very Poor,2018-09-25 22:02:17
651,15,99,Good,2024-12-23 06:40:57
230,105,179,Poor,2022-01-03 12:34:54
531,26,122,Good,2019-06-05 02:51:06
544,324,422,Severe,2022-07-15 09:20:30
222,322,419,Severe,2020-01-04 02:39:56
108,131,226,Poor,2024-04-03 09:01:11
40,12,87,Good,2019-11-20 12:22:53
345,165,251,Poor,2022-11-25 15:37:20
302,330,351,Severe,2024-03-02 19:27:02
5,46,121,Good,2020-04-06 23:30:52
743,74,88,Moderate,2020-09-02 21:02:49
464,149,173,Poor,2018-09-17 06:02:14
87,191,298,Poor,2024-12-24 11:23:52
495,271,340,Very Poor,2022-04-13 20:48:24
524,171,272,Poor,2022-02-12 06:47:02
428,260,371,Very Poor,2020-12-28 13:37:54
533,182,192,Poor,2022-01-17 18:27:02
495,84,113,Moderate,2023-01-15 15:18:56
480,73,166,Moderate,2019-08-17 04:17:00
348,13,121,Good,2020-11-10 13:31:58
497,331,397,Severe,2022-05-11 20:42:40
531,129,197,Poor,2024-09-15 06:41:13
487,100,198,Moderate,2022-12-18 11:14:44
558,205,244,Very Poor,2019-08-13 08:40:53
704,141,248,Poor,2020-10-02 02:45:08
616,309,394,Severe,2021-02-23 12:52:22
702,101,195,Poor,2023-04-29 10:37:47
30,276,335,Very Poor,2021-06-02 07:42:55
74,202,264,Very Poor,2018-01-27 18:25:24
687,225,317,Very Poor,2018-08-12 16:25:40
683,122,192,Poor,2018-02-12 19:39:58
760,311,320,Severe,2024-09-06 12:07:10
359,334,391,Severe,2018-08-06 19:49:23
640,70,185,Moderate,2024-12-08 10:47:44
710,21,62,Good,2018-12-23 10:38:26
160,12,129,Good,2022-01-11 08:57:21
227,267,333,Very Poor,2020-12-28 21:23:15
423,293,300,Very Poor,2024-03-09 17:20:45
376,343,447,Severe,2021-08-27 22:41:02
519,52,146,Moderate,2023-03-01 06:55:10
779,213,298,Very Poor,2024-11-04 10:34:22
499,348,364,Severe,2020-03-10 16:50:26
201,220,311,Very Poor,2023-09-24 01:36:04
543,143,168,Poor,2022-04-09 01:58:41
1,108,165,Poor,2020-11-24 06:30:11
107,252,293,Very Poor,2018-12-30 04:49:15
477,12,117,Good,2022-01-25 15:53:25
78,286,292,Very Poor,2018-03-21 11:36:34
123,17,134,Good,2021-09-25 03:56:51
569,312,431,Severe,2019-05-31 16:24:42
745,265,328,Very Poor,2019-11-10 00:41:00
445,248,339,Very Poor,2018-06-27 12:01:29
515,189,296,Poor,2022-09-07 21:11:29
690,162,243,Poor,2024-06-11 16:09:23
43,59,133,Moderate,2020-02-22 22:19:50
150,182,208,Poor,2018-03-23 16:31:40
516,99,107,Moderate,2019-09-30 20:15:05
591,120,151,Poor,2021-03-04 21:48:47
534,200,257,Poor,2022-12-01 21:31:06
691,108,132,Poor,2022-09-08 20:31:43
660,224,282,Very Poor,2022-01-18 00:11:34
583,38,81,Good,2019-04-23 13:35:34
150,23,136,Good,2021-12-20 05:14:39
471,182,190,Poor,2024-01-30 11:03:39
452,118,191,Poor,2019-05-19 09:31:10
633,154,236,Poor,2018-08-30 05:54:06
638,239,340,Very Poor,2022-12-09 00:15:45
556,140,160,Poor,2018-06-15 23:17:31
793,314,397,Severe,2021-03-18 08:16:50
593,68,172,Moderate,2018-09-06 12:40:57
656,334,435,Severe,2021-05-20 03:36:35
539,149,213,Poor,2018-10-03 12:54:36
219,59,130,Moderate,2024-06-30 21:48:11
143,200,278,Poor,2023-02-05 11:46:54
245,91,164,Moderate,2022-06-27 05:54:31
743,326,401,Severe,2024-11-02 03:12:53
253,71,106,Moderate,2018-03-06 21:08:06
605,241,271,Very Poor,2021-11-19 20:56:16
544,97,107,Moderate,2022-02-09 06:24:24
121,25,57,Good,2024-12-31 14:28:17
185,313,420,Severe,2022-08-12 12:31:16
228,102,133,Poor,2018-04-29 06:06:10
298,224,302,Very Poor,2021-06-15 20:02:43
177,253,331,Very Poor,2021-11-23 07:43:11
300,292,336,Very Poor,2021-08-17 00:39:56
542,43,57,Good,2021-01-07 13:44:36
663,179,203,Poor,2018-08-25 12:15:01
752,21,69,Good,2020-03-07 00:34:56
329,314,331,Severe,2022-04-09 07:54:59
233,308,412,Severe,2022-06-13 13:34:48
419,23,35,Good,2024-06-21 01:53:27
381,253,261,Very Poor,2024-01-25 23:33:03
748,13,28,Good,2020-04-24 14:32:40
628,166,178,Poor,2020-01-28 01:53:03
442,156,207,Poor,2023-11-01 23:36:23
609,204,232,Very Poor,2024-07-16 10:32:29
177,93,128,Moderate,2020-05-31 10:54:17
439,175,214,Poor,2021-10-29 07:59:33
471,195,228,Poor,2018-08-12 03:19:55
319,225,320,Very Poor,2022-01-22 10:27:18
613,198,239,Poor,2019-11-15 02:15:30
433,170,275,Poor,2021-02-21 05:28:52
547,289,376,Very Poor,2018-04-17 15:54:44
183,291,393,Very Poor,2024-11-06 03:47:08
93,87,166,Moderate,2022-05-03 15:17:33
35,64,144,Moderate,2023-06-23 03:04:51
447,140,259,Poor,2024-11-22 21:13:40
136,157,236,Poor,2021-04-11 09:10:51
288,31,78,Good,2018-11-17 00:31:02
394,270,302,Very Poor,2020-03-06 19:45:47
10,41,99,Good,2021-04-29 02:05:51
778,42,61,Good,2021-07-12 17:53:13
751,85,194,Moderate,2019-08-01 22:37:05
361,236,263,Very Poor,2023-10-21 18:07:31
340,297,351,Very Poor,2018-10-29 01:14:47
658,230,290,Very Poor,2022-10-21 14:01:07
84,281,376,Very Poor,2023-05-10 06:57:17
64,217,306,Very Poor,2023-08-17 02:43:18
187,41,144,Good,2022-01-07 12:26:59
