session_id,page_visits,signups,purchases,dropoff_rate,funnel_date
479529,2322,1006,576,0.75,2023-12-14 08:14:00
153611,2318,1100,330,0.86,2022-08-19 05:48:32
158772,17826,7909,2437,0.86,2023-05-29 04:54:12
394651,19937,9858,2279,0.89,2018-03-16 06:50:10
235745,2872,1138,547,0.81,2024-01-10 03:07:22
428621,1068,265,136,0.87,2021-10-15 12:06:06
30261,16848,5273,796,0.95,2022-08-29 19:17:51
346830,6699,1482,758,0.89,2023-03-31 07:44:15
55152,2658,282,168,0.94,2019-06-23 03:44:20
391759,18453,3710,2174,0.88,2023-10-20 05:17:53
339313,6031,2408,1001,0.83,2018-10-25 23:35:21
256741,17959,5649,2061,0.89,2021-10-07 02:15:22
315915,15075,7087,1710,0.89,2021-07-06 04:53:37
257353,10979,2562,1200,0.89,2019-01-29 06:49:29
322113,15890,4295,1327,0.92,2021-03-13 05:02:34
322878,11765,4570,2055,0.83,2019-05-06 15:03:25
282687,12060,5758,1853,0.85,2021-01-17 23:59:54
148427,12585,6015,3030,0.76,2021-11-08 07:26:13
417623,6180,905,291,0.95,2021-11-06 19:42:20
471584,7458,3194,660,0.91,2022-01-16 23:03:39
390078,6111,2313,311,0.95,2021-05-04 14:31:59
449329,17151,3538,1831,0.89,2020-04-15 10:34:50
26592,3537,1248,387,0.89,2019-01-31 01:32:37
381582,19051,2433,663,0.97,2022-09-12 08:53:28
488688,4778,2099,357,0.93,2018-09-29 05:09:48
457420,13540,2708,702,0.95,2019-11-04 08:30:15
465054,8469,1273,664,0.92,2021-02-26 03:42:11
127453,475,72,14,0.97,2018-07-23 21:36:38
72756,11844,3848,1250,0.89,2024-02-13 04:51:46
142437,3288,950,276,0.92,2024-01-02 12:04:53
227216,5679,1740,236,0.96,2019-08-29 04:27:56
449383,18077,8735,2923,0.84,2023-01-26 07:41:15
214805,6651,1090,506,0.92,2018-03-14 21:45:16
87956,18052,4436,1731,0.9,2021-01-22 22:25:52
374400,19983,7387,2030,0.9,2023-04-06 01:17:01
313328,10983,5204,2600,0.76,2021-11-26 02:03:01
125978,16229,3911,614,0.96,2019-09-13 03:08:34
287234,8323,1737,834,0.9,2023-02-18 04:31:49
88219,19078,8889,3325,0.83,2024-12-07 05:18:32
111794,8068,2016,202,0.97,2024-10-05 08:28:01
319813,18264,4605,687,0.96,2024-07-30 20:56:04
376824,11616,4236,759,0.93,2024-08-09 17:28:14
293346,12662,3357,1997,0.84,2020-03-10 03:18:01
125549,15429,5548,3214,0.79,2019-04-15 00:27:30
45445,13001,4748,675,0.95,2021-09-17 03:53:51
141658,9448,1837,572,0.94,2020-09-21 14:20:02
293775,3842,883,360,0.91,2024-06-21 01:27:17
5993,11582,3325,1813,0.84,2024-06-28 05:31:26
385757,16582,5478,1986,0.88,2022-12-10 13:55:34
46592,2353,591,323,0.86,2020-08-15 02:26:03
276571,2571,592,224,0.91,2024-04-23 04:16:45
344206,9888,1525,208,0.98,2018-05-19 00:49:50
125055,16070,5798,3212,0.8,2018-07-29 15:43:07
127753,12526,1325,308,0.98,2024-09-08 15:55:39
425173,12325,4582,747,0.94,2019-06-19 03:30:42
64779,19605,7057,2625,0.87,2018-12-21 06:30:27
290842,9308,3928,867,0.91,2018-12-10 05:42:43
372488,2195,718,306,0.86,2022-03-24 07:22:29
167866,18734,5615,910,0.95,2021-03-15 13:17:16
426048,3632,908,274,0.92,2023-09-23 04:16:57
243681,6695,3217,1653,0.75,2018-01-11 21:19:17
73710,4395,1314,222,0.95,2019-05-25 18:55:33
95197,17715,2927,1438,0.92,2023-04-26 18:21:01
38328,9139,1240,685,0.93,2018-03-09 06:21:00
446681,6937,1218,474,0.93,2020-01-14 00:57:38
127318,15914,5536,1944,0.88,2020-10-07 19:03:12
83922,9152,3608,1900,0.79,2020-11-04 11:49:09
495687,274,75,43,0.84,2021-08-16 06:53:44
488157,13976,3148,1535,0.89,2023-06-15 04:19:41
68817,9429,4093,2258,0.76,2022-01-11 17:07:29
276125,15325,3525,1311,0.91,2020-03-31 23:00:03
450423,11671,4798,2807,0.76,2024-09-20 10:32:28
369511,14239,4672,1724,0.88,2019-11-23 21:35:07
188667,3113,1045,262,0.92,2020-03-24 03:06:28
54333,16208,7794,3176,0.8,2022-05-05 10:35:51
477221,10894,2724,1362,0.87,2023-08-21 11:30:25
269841,5708,1862,998,0.83,2022-05-29 03:53:10
267660,6688,3310,1821,0.73,2021-04-18 02:50:30
275151,13049,5947,2630,0.8,2021-11-29 19:52:41
93151,19754,6217,2168,0.89,2019-03-23 19:35:42
372538,14471,2857,957,0.93,2022-01-02 20:19:14
384664,13599,4758,938,0.93,2023-07-17 10:03:50
155394,10868,3128,1215,0.89,2023-04-09 17:21:30
61527,5500,2278,671,0.88,2018-08-14 05:07:19
349433,1211,577,112,0.91,2023-01-30 02:54:09
259332,13186,1836,798,0.94,2020-12-16 14:31:51
415629,8112,962,158,0.98,2020-10-02 02:05:38
298623,10895,2564,378,0.97,2021-05-11 09:01:08
390223,9975,4413,904,0.91,2022-06-16 06:07:57
105003,4400,1882,450,0.9,2019-12-27 09:31:36
10887,2990,1269,349,0.88,2022-07-29 01:14:35
50394,7120,3300,1317,0.82,2018-01-29 13:18:23
173840,5196,2138,694,0.87,2022-01-25 01:19:23
331584,3633,1451,417,0.89,2023-09-01 13:07:33
354518,12292,3124,1805,0.85,2023-11-18 06:15:08
266299,12926,1314,325,0.97,2023-08-18 08:15:23
312543,9474,3424,1161,0.88,2022-01-06 09:07:51
414124,8416,2069,1213,0.86,2020-01-08 22:54:14
395629,6447,810,332,0.95,2022-12-14 09:08:47
71357,5068,716,310,0.94,2018-01-19 11:48:29
158532,15608,4465,1079,0.93,2022-05-04 11:03:31
398955,1983,279,74,0.96,2020-07-05 22:49:45
46558,9573,2336,1111,0.88,2019-02-23 12:38:08
242153,11277,4869,1144,0.9,2022-01-13 20:04:13
348355,17075,3521,1739,0.9,2024-09-27 10:53:09
396374,5427,542,265,0.95,2019-05-20 05:17:27
283572,17550,7709,3087,0.82,2019-02-17 13:43:12
351932,12954,5405,1436,0.89,2022-10-08 16:19:36
227160,5280,1139,300,0.94,2023-12-16 05:21:13
145312,19403,5387,1949,0.9,2024-02-12 14:11:21
194733,16186,6320,1911,0.88,2021-06-06 09:51:24
7602,8408,3781,2180,0.74,2019-11-18 09:35:55
432839,15005,5322,2796,0.81,2022-01-05 12:46:16
151518,3829,1360,720,0.81,2022-03-04 06:48:12
271513,6814,3081,1225,0.82,2019-12-10 14:15:09
108918,14784,3708,2211,0.85,2018-08-24 03:45:56
132518,2206,1017,334,0.85,2024-02-27 14:49:11
355935,583,105,47,0.92,2022-07-30 20:58:55
143743,14649,3146,1364,0.91,2024-09-26 02:06:17
479766,139,15,5,0.96,2023-04-05 23:32:05
104927,4015,543,164,0.96,2024-10-20 09:39:50
292085,3965,1079,466,0.88,2021-10-23 16:33:16
145416,8096,4029,1346,0.83,2022-11-21 19:29:25
325245,9977,2867,356,0.96,2020-05-08 05:35:58
438482,14695,2995,373,0.97,2024-04-09 08:34:28
88124,15252,5972,3177,0.79,2022-03-26 16:49:50
29653,2794,959,321,0.89,2018-11-30 02:28:08
416366,1340,234,97,0.93,2023-03-31 17:10:04
215364,13323,2815,1042,0.92,2019-12-16 03:48:31
229481,967,405,51,0.95,2022-06-05 19:02:14
15818,5059,1795,875,0.83,2018-02-19 10:12:51
279462,8539,3248,1484,0.83,2023-01-12 04:57:23
359,11184,1496,641,0.94,2022-10-11 15:37:58
401989,11819,4704,1749,0.85,2024-08-12 13:14:57
309130,16393,4907,2038,0.88,2024-06-06 22:22:55
75454,1035,203,96,0.91,2020-07-06 00:49:49
497599,10533,1650,377,0.96,2018-02-04 16:19:39
334878,7710,3830,531,0.93,2018-03-07 21:46:06
69401,17867,5745,702,0.96,2021-01-28 17:11:39
339632,6555,1494,854,0.87,2023-08-23 09:03:42
232414,236,47,6,0.97,2018-05-04 14:16:42
349919,2457,572,176,0.93,2021-05-29 20:51:12
410233,7636,1979,467,0.94,2019-10-05 20:54:06
207746,14192,6805,2086,0.85,2020-12-07 07:08:23
85005,5196,1799,1017,0.8,2021-09-07 01:45:16
188606,15523,7424,2926,0.81,2020-07-29 11:40:21
343036,10635,2443,502,0.95,2021-01-21 18:01:29
491863,11416,5382,2438,0.79,2024-06-02 19:27:52
342558,953,345,167,0.82,2021-01-30 11:47:06
234361,18201,3921,779,0.96,2022-04-22 22:56:18
385554,2111,563,199,0.91,2022-08-23 12:25:24
236654,18715,6287,1684,0.91,2023-12-30 16:59:29
185316,10258,4527,1298,0.87,2020-08-23 19:27:37
51769,12154,4619,1195,0.9,2020-10-24 01:34:10
238839,635,112,44,0.93,2021-07-31 15:39:26
77439,14165,5520,2742,0.81,2021-10-31 23:58:11
160637,4651,2283,257,0.94,2019-02-13 22:58:19
270177,11105,5491,2615,0.76,2020-08-08 16:23:34
428587,15204,4017,737,0.95,2018-04-16 01:43:56
499666,3231,928,180,0.94,2021-03-25 01:37:20
445572,18918,2383,531,0.97,2019-11-12 00:04:48
251180,19943,6207,1001,0.95,2023-04-01 10:35:14
466251,2363,953,389,0.84,2022-12-15 01:20:01
421273,13728,3447,1358,0.9,2019-02-21 02:55:14
108834,17132,3092,644,0.96,2021-01-16 14:12:42
274529,6148,3014,1781,0.71,2024-07-28 18:59:00
155070,1330,538,156,0.88,2023-04-11 17:26:11
458297,18334,6139,2744,0.85,2023-02-05 00:24:28
347021,1852,290,136,0.93,2022-12-09 10:10:44
296644,17974,8588,3420,0.81,2024-03-29 17:54:35
380252,2576,1049,229,0.91,2021-10-06 19:31:11
279665,18697,5259,1840,0.9,2020-05-13 17:23:44
93434,5143,2458,1398,0.73,2020-01-15 07:12:01
1605,6335,3091,708,0.89,2024-05-01 19:30:48
235806,16064,7332,2170,0.86,2021-11-06 05:44:24
247500,2831,859,127,0.96,2023-03-20 06:10:01
445742,14799,4976,2699,0.82,2020-06-22 10:40:17
490113,18571,7668,4419,0.76,2023-04-10 14:11:16
462335,9006,2171,1134,0.87,2018-06-01 23:49:06
356906,9014,4322,1348,0.85,2018-08-04 23:51:37
335557,2819,1083,195,0.93,2024-05-23 14:38:00
11090,7069,2400,940,0.87,2020-07-20 21:37:00
403939,18784,9162,1262,0.93,2019-03-31 06:40:41
408452,10049,4261,1750,0.83,2023-01-29 08:56:26
16347,11319,3234,1171,0.9,2023-05-14 19:14:41
213275,16227,3715,1750,0.89,2023-05-28 10:55:31
189176,10852,5048,570,0.95,2022-07-22 07:24:58
314386,3605,633,157,0.96,2021-05-09 11:43:20
68850,13727,3497,979,0.93,2019-01-05 20:38:46
444532,5806,783,224,0.96,2018-09-03 15:19:03
287625,10048,3388,1995,0.8,2020-02-26 09:20:53
2190,4753,1572,205,0.96,2021-03-02 03:02:27
370570,10504,4050,1357,0.87,2021-10-22 07:34:38
438890,6803,3043,1795,0.74,2021-04-25 21:05:04
426255,683,89,28,0.96,2019-05-03 20:59:25
280977,19819,8813,1206,0.94,2019-09-19 17:14:20
72007,13273,5587,2223,0.83,2023-07-17 19:56:11
366074,1674,171,91,0.95,2022-10-14 10:23:11
20974,19237,8628,3725,0.81,2022-04-17 11:47:40
332961,15155,2796,533,0.96,2018-05-30 12:40:18
496535,6166,2967,1191,0.81,2023-01-19 13:03:46
228027,5971,866,439,0.93,2018-10-05 18:31:43
412497,11883,1662,867,0.93,2022-03-16 20:48:21
196154,8335,2641,1371,0.84,2020-11-06 13:00:32
290160,18277,9075,3397,0.81,2018-12-09 22:48:08
10252,9347,1334,729,0.92,2018-01-15 10:51:43
45767,19596,7315,2430,0.88,2018-12-02 21:03:07
198379,16811,3987,1700,0.9,2020-04-05 19:05:16
186520,10178,1396,686,0.93,2019-06-25 11:48:06
60421,13843,6082,2909,0.79,2020-04-21 18:40:27
347951,2497,532,283,0.89,2022-09-06 11:38:29
72428,4404,1843,412,0.91,2021-05-01 11:33:03
152707,621,107,10,0.98,2020-04-29 18:29:43
47680,2010,558,311,0.85,2019-02-19 23:04:57
121800,3186,456,212,0.93,2023-02-26 20:37:00
68584,8802,3415,617,0.93,2023-05-31 23:51:55
155963,15030,1909,811,0.95,2024-03-29 10:17:58
63368,12527,5760,3026,0.76,2019-05-21 21:45:34
316644,3301,891,228,0.93,2022-12-24 10:56:57
6539,14876,4779,2486,0.83,2021-12-24 14:10:59
39859,10705,5135,551,0.95,2022-09-12 05:00:23
185675,2626,1303,637,0.76,2019-12-10 08:35:49
87918,16860,8005,2889,0.83,2021-02-11 10:25:19
487394,7552,2566,323,0.96,2021-10-01 07:54:18
40782,9544,4614,1724,0.82,2024-11-06 00:32:40
46282,2213,321,131,0.94,2022-01-19 02:30:50
108482,11435,2987,1318,0.88,2018-04-16 13:49:52
353758,15715,1828,607,0.96,2018-04-03 07:16:05
29950,2579,1003,470,0.82,2018-10-06 05:44:46
215858,7359,3217,700,0.9,2018-11-23 08:39:18
22697,1557,658,337,0.78,2020-06-01 20:05:05
474849,8049,3462,755,0.91,2018-06-20 01:24:50
378528,2124,836,490,0.77,2018-07-27 19:01:35
428453,1637,376,84,0.95,2019-08-17 22:00:49
381395,3714,661,241,0.94,2024-12-24 05:17:49
158886,12083,3205,1127,0.91,2024-04-26 12:06:51
369837,16656,7948,4010,0.76,2019-04-27 21:03:24
373815,12375,4501,2699,0.78,2020-02-01 11:55:52
280832,8999,1300,660,0.93,2022-10-22 19:10:05
317562,764,103,17,0.98,2019-01-01 23:25:50
351819,1897,626,360,0.81,2024-05-09 08:20:06
153414,2569,753,207,0.92,2021-06-26 23:53:51
489369,11936,4220,989,0.92,2019-03-14 12:09:12
187657,5175,1519,858,0.83,2022-07-17 15:27:47
327749,5736,2073,1179,0.79,2023-05-12 12:51:59
28231,16411,7774,2523,0.85,2022-07-16 09:34:15
438632,3493,787,108,0.97,2018-11-30 03:39:55
226726,10169,1044,112,0.99,2022-10-23 16:57:29
257383,15355,4742,538,0.96,2019-12-16 00:06:01
8604,16756,7788,2532,0.85,2021-11-13 07:45:20
377334,9735,1166,606,0.94,2023-12-03 02:54:22
197115,8666,1955,290,0.97,2022-02-15 16:07:39
424490,6635,815,396,0.94,2020-03-21 05:09:25
392806,3671,1467,662,0.82,2021-10-30 03:44:26
220110,14542,2083,559,0.96,2018-04-19 09:17:22
420419,9171,977,378,0.96,2024-09-24 04:00:44
97731,18379,8204,4907,0.73,2024-01-17 12:31:27
337782,9969,2281,1112,0.89,2019-01-07 04:09:22
87930,3079,880,485,0.84,2022-02-02 22:39:27
163966,15352,6215,3641,0.76,2023-07-20 07:01:26
264843,9380,2097,469,0.95,2023-09-06 20:02:06
81126,1467,482,56,0.96,2021-02-06 12:29:31
306707,2144,1030,381,0.82,2023-06-21 17:08:54
80416,12884,4956,2843,0.78,2023-08-07 12:36:53
47326,17329,3077,1423,0.92,2021-08-07 13:53:33
474220,5627,1241,347,0.94,2023-12-26 16:16:57
150568,11732,5041,2801,0.76,2021-04-09 18:42:32
25945,17982,7605,1141,0.94,2021-07-23 22:29:17
203558,3614,977,117,0.97,2021-05-07 22:13:25
321356,2406,758,373,0.84,2023-02-12 23:41:39
96558,9067,2885,817,0.91,2022-02-23 05:36:58
369669,7386,3290,1295,0.82,2023-06-19 11:20:57
73447,8330,907,543,0.93,2024-12-21 18:11:23
162256,2602,819,82,0.97,2024-12-15 09:34:50
259956,15045,3153,1172,0.92,2019-12-31 00:35:10
216151,11061,2776,1237,0.89,2023-04-12 16:29:51
318374,14367,3412,1059,0.93,2018-09-02 02:11:01
284608,14605,2570,278,0.98,2018-07-03 17:38:38
248303,15981,4195,2338,0.85,2018-08-10 09:58:45
495116,7314,2226,720,0.9,2019-08-17 02:13:55
419244,11810,5276,2200,0.81,2024-11-10 02:46:22
349717,15085,6683,1891,0.87,2024-02-03 15:48:28
484234,14965,2045,447,0.97,2021-12-12 07:45:49
267759,17039,2149,1228,0.93,2018-12-14 16:25:58
12768,10606,1223,601,0.94,2023-09-06 09:02:06
12158,2421,969,334,0.86,2018-12-30 22:20:15
303452,13350,3847,2080,0.84,2020-04-24 19:24:39
261617,15809,7279,2344,0.85,2019-03-31 14:07:02
184253,6797,2052,375,0.94,2019-12-19 22:21:38
287251,15075,3161,1786,0.88,2022-09-22 16:29:34
194023,7301,2999,394,0.95,2020-05-07 13:11:11
430638,12552,4814,2487,0.8,2024-04-02 03:00:06
97984,13036,3318,1706,0.87,2022-01-12 17:05:32
54888,2002,672,265,0.87,2020-07-20 00:11:34
454334,3195,572,85,0.97,2020-02-20 19:44:39
9246,13389,4621,817,0.94,2020-03-06 00:06:46
210778,11643,4695,1795,0.85,2022-08-06 15:05:49
458826,14742,1719,800,0.95,2022-10-02 22:42:42
225239,14750,5849,1311,0.91,2023-05-14 05:28:00
475823,18384,3450,1516,0.92,2022-01-27 04:35:05
197291,13529,3289,746,0.94,2018-07-30 02:44:06
396024,12918,1602,925,0.93,2020-02-21 04:05:46
33127,17648,6925,2431,0.86,2024-06-15 12:00:14
311936,16059,1744,974,0.94,2022-02-01 23:57:22
154428,1916,679,330,0.83,2024-11-21 12:52:16
267974,14746,4326,494,0.97,2018-11-04 17:43:09
152736,14754,6927,2995,0.8,2023-09-22 14:19:06
294768,4081,1073,296,0.93,2020-09-11 10:45:40
462051,537,98,26,0.95,2024-11-23 07:07:19
181671,12687,3054,564,0.96,2020-01-15 08:13:00
351608,6300,1152,683,0.89,2023-09-28 16:21:32
397831,4985,1695,874,0.82,2018-04-12 10:07:07
66315,15725,7824,1761,0.89,2023-03-04 17:04:02
94707,18658,8751,4070,0.78,2020-11-03 22:14:26
498889,10062,1375,522,0.95,2024-10-08 04:05:36
265759,12942,4819,999,0.92,2019-01-25 04:40:36
199681,9206,3110,756,0.92,2024-10-27 16:45:19
189547,19449,8127,2739,0.86,2020-04-16 14:19:16
298062,18141,5108,1715,0.91,2024-12-04 15:43:39
177275,15173,5728,2494,0.84,2018-03-04 13:03:49
10809,6049,868,287,0.95,2020-03-21 13:24:13
474857,18806,7700,1640,0.91,2023-10-27 15:22:22
254826,5719,2714,906,0.84,2018-03-16 06:26:34
96116,12260,4600,502,0.96,2022-02-13 21:48:59
256445,19020,4352,1135,0.94,2018-06-08 16:38:50
207363,7555,924,549,0.93,2020-05-11 23:46:36
484395,1111,204,67,0.94,2018-03-29 01:58:33
478358,5551,1990,695,0.87,2022-10-13 17:02:40
47913,18602,7442,2828,0.85,2024-03-27 02:50:26
406020,3866,1682,406,0.89,2022-07-21 07:56:09
325436,14984,4353,1533,0.9,2018-08-15 12:09:38
406095,3063,632,147,0.95,2021-01-03 15:12:49
361348,10336,1322,293,0.97,2021-09-16 10:12:14
135702,6066,1623,314,0.95,2023-03-28 07:08:36
53939,14754,5379,875,0.94,2023-02-06 01:44:30
179054,1116,234,125,0.89,2019-06-30 02:18:47
125588,8195,1527,473,0.94,2019-01-21 10:09:39
499271,2634,331,117,0.96,2018-04-30 18:23:11
312470,5362,2064,279,0.95,2023-03-05 18:31:53
258884,15843,4572,1436,0.91,2018-05-22 02:37:09
219607,14650,2037,426,0.97,2021-10-02 23:22:09
31172,6287,1841,753,0.88,2023-08-25 15:08:39
29305,15493,5846,2044,0.87,2020-12-12 15:48:23
131710,13557,4022,700,0.95,2023-08-24 16:56:40
255532,318,133,27,0.92,2022-07-22 13:40:37
296729,3086,376,215,0.93,2023-05-30 08:18:13
337877,13631,3288,450,0.97,2019-02-12 20:53:46
206417,18948,2054,690,0.96,2022-12-11 07:17:36
100313,2178,728,302,0.86,2021-06-02 13:02:48
428571,17322,4680,1331,0.92,2018-09-11 15:59:06
302299,15144,3801,1088,0.93,2024-11-24 20:31:51
248975,7525,3509,1815,0.76,2024-03-10 18:39:38
94453,12361,3665,428,0.97,2022-02-02 05:45:04
123623,713,205,101,0.86,2024-01-21 07:52:01
24829,3465,938,470,0.86,2019-12-29 10:37:43
165469,7593,1555,889,0.88,2024-10-18 10:43:39
166432,6035,1819,516,0.91,2019-01-23 16:46:40
121,5350,764,231,0.96,2020-08-24 17:23:13
118969,6000,2460,964,0.84,2022-09-07 18:52:16
493796,10239,4386,1042,0.9,2019-08-05 11:52:17
45969,13972,6204,3649,0.74,2022-04-10 06:46:56
8490,2670,452,58,0.98,2019-06-07 19:17:59
299185,10953,3583,1723,0.84,2022-08-14 08:02:14
453932,1662,641,161,0.9,2019-02-04 11:33:08
349726,4630,2069,230,0.95,2019-03-11 22:35:45
485015,10367,4966,1203,0.88,2020-11-12 06:12:49
90864,14021,5658,2696,0.81,2022-08-11 21:28:58
1353,8071,3118,1410,0.83,2023-11-20 05:56:34
272617,11611,3975,797,0.93,2021-04-21 16:27:03
269190,18994,5043,2720,0.86,2020-03-12 09:03:46
292259,512,87,21,0.96,2024-08-15 12:21:21
273789,10924,2173,614,0.94,2022-11-27 12:33:06
147180,4055,609,240,0.94,2019-07-31 23:50:16
273012,5549,1109,239,0.96,2019-11-07 06:09:22
499130,9412,3682,371,0.96,2018-10-09 01:57:28
218721,8529,1916,646,0.92,2022-05-24 18:33:01
14513,14031,4671,2276,0.84,2022-08-17 13:39:33
206263,12601,5164,2652,0.79,2021-02-27 01:18:07
332247,15845,4003,1449,0.91,2022-10-29 19:56:54
25403,12047,3038,826,0.93,2020-02-07 08:23:44
4415,18975,3707,1930,0.9,2019-03-06 22:08:38
438099,1299,316,69,0.95,2019-08-19 19:26:35
261733,5529,1523,833,0.85,2024-08-18 00:45:07
210748,11851,3687,980,0.92,2020-04-12 15:54:51
180129,18493,3187,1898,0.9,2023-12-25 21:30:10
264051,8045,2671,676,0.92,2023-03-15 11:46:46
268721,16587,2316,372,0.98,2023-09-27 06:33:53
154147,7244,3316,499,0.93,2019-10-20 02:37:58
184503,3966,923,277,0.93,2019-11-26 17:34:36
93277,13357,6614,3587,0.73,2022-12-12 18:50:16
205859,8605,2773,1109,0.87,2024-03-20 13:19:02
357823,9907,3615,2055,0.79,2020-07-15 11:48:34
295048,14234,5837,3385,0.76,2023-11-18 10:45:22
192474,4059,1370,505,0.88,2020-01-01 08:52:17
400672,15222,2555,1013,0.93,2019-08-20 17:33:03
487818,17693,7992,1019,0.94,2023-04-25 20:51:47
360458,12707,2767,1325,0.9,2021-04-09 04:30:13
290570,6116,1566,575,0.91,2022-02-04 18:51:25
276207,9781,3166,862,0.91,2022-10-09 07:45:57
146793,2845,542,324,0.89,2019-12-05 01:58:50
395604,14429,7046,1331,0.91,2019-09-16 22:49:13
182930,18670,3334,1887,0.9,2018-03-24 09:53:15
166996,17584,4469,1477,0.92,2022-02-08 11:04:19
399424,9664,3351,2003,0.79,2021-10-04 23:25:35
234289,8600,1614,166,0.98,2020-10-19 08:40:48
445627,13114,6006,2733,0.79,2019-12-10 01:42:34
310617,4666,2072,415,0.91,2019-12-02 10:07:45
368971,13937,4807,2240,0.84,2018-07-28 13:04:31
405083,15352,5887,3357,0.78,2024-12-23 14:18:14
173071,6660,2923,1386,0.79,2024-04-17 13:51:44
239050,9377,3663,1023,0.89,2019-08-07 13:12:14
194200,1225,145,75,0.94,2018-03-19 01:41:15
362455,13750,6729,2295,0.83,2018-09-04 20:14:31
90453,852,140,16,0.98,2024-01-07 11:32:48
159550,3324,1653,512,0.85,2020-12-01 21:41:43
92647,11825,5112,857,0.93,2024-01-20 09:40:52
310955,1286,472,109,0.92,2021-06-17 22:11:11
229339,11036,4178,1849,0.83,2023-09-04 08:50:52
349033,8859,3528,1969,0.78,2019-09-27 16:29:11
249844,18173,2184,952,0.95,2024-04-26 14:46:44
323392,14058,5728,877,0.94,2022-10-05 18:31:45
234169,14690,5054,2848,0.81,2023-06-11 12:12:25
405614,7382,3586,1282,0.83,2018-07-18 20:01:49
470275,16866,8055,2945,0.83,2021-07-16 12:25:51
226392,2671,440,110,0.96,2023-06-07 06:05:36
428889,18486,3066,501,0.97,2022-02-27 09:16:56
145878,11400,2074,463,0.96,2018-03-29 15:25:06
56802,15358,3951,1458,0.91,2018-08-12 04:49:09
84127,1866,927,175,0.91,2020-04-30 13:56:58
377552,19622,7393,3168,0.84,2020-11-29 09:12:30
96020,12934,2755,1424,0.89,2022-04-11 10:42:27
213886,1083,517,264,0.76,2019-03-06 11:42:44
25303,19702,3090,1060,0.95,2021-05-22 09:47:20
240698,15100,4078,421,0.97,2021-10-26 21:10:58
399896,8878,4417,2544,0.71,2020-04-21 14:25:38
218318,1806,492,66,0.96,2024-05-07 22:35:24
472114,8328,2703,1186,0.86,2022-01-18 21:42:38
162063,12812,2168,1132,0.91,2023-01-31 20:01:23
226661,19016,2240,680,0.96,2018-07-25 03:11:07
95407,3666,1510,368,0.9,2018-12-21 14:22:19
119148,9691,2336,327,0.97,2022-03-20 20:14:16
381022,15408,1987,588,0.96,2018-03-25 02:30:57
258706,14277,3772,419,0.97,2019-11-25 15:04:32
93516,15931,7094,1578,0.9,2018-05-13 10:03:42
495461,5110,2538,1388,0.73,2021-08-12 11:16:29
228484,10696,4737,519,0.95,2023-09-12 00:52:42
97320,2376,1063,462,0.81,2020-08-15 05:04:55
164808,8336,1538,699,0.92,2022-05-14 16:48:22
248257,607,266,155,0.74,2018-06-17 12:58:22
399236,4612,2195,955,0.79,2019-06-30 04:11:06
132034,4172,1166,346,0.92,2021-08-12 16:27:23
261583,1787,881,491,0.73,2018-08-24 13:52:18
282101,4973,2341,1095,0.78,2020-06-06 09:14:26
117997,7066,1940,374,0.95,2018-06-17 20:33:29
426425,2195,443,89,0.96,2021-04-14 07:34:39
31252,3766,457,261,0.93,2021-05-05 15:46:20
226312,17713,1870,336,0.98,2018-11-15 06:29:08
345350,19102,9106,4806,0.75,2023-05-05 21:50:51
56567,8635,1561,257,0.97,2018-10-20 23:34:46
204785,19998,7213,4129,0.79,2021-11-30 05:27:22
395330,18900,6797,1552,0.92,2021-08-05 09:54:24
284235,11669,1636,304,0.97,2018-08-16 21:22:44
281046,19512,2890,1685,0.91,2018-03-04 03:31:45
419588,17496,6519,2878,0.84,2021-04-24 05:21:10
304234,5021,2093,1036,0.79,2023-12-07 01:29:45
17318,11870,4601,1032,0.91,2022-11-02 18:50:04
236299,12144,4980,1190,0.9,2023-04-28 19:33:19
420270,18090,2216,1325,0.93,2023-09-21 07:43:20
401086,10696,4218,731,0.93,2024-07-23 10:57:52
384727,8720,2685,1388,0.84,2024-08-25 01:20:34
111179,4281,1484,654,0.85,2019-05-13 18:57:32
20271,9096,1575,265,0.97,2023-02-19 13:46:28
136689,3092,699,262,0.92,2024-04-22 08:29:12
386537,8467,2690,453,0.95,2018-07-14 19:59:37
398296,17850,7945,1957,0.89,2022-04-15 22:42:47
80173,13381,4931,852,0.94,2019-09-03 06:16:25
387187,13033,6416,3429,0.74,2020-01-24 07:13:30
