month,new_mrr,expansion_mrr,churned_mrr,net_mrr
2022-01,364561,44049,32927,330966
2021-10,581013,307450,260915,770426
2024-09,268012,425191,366821,808517
2025-04,622008,48386,28323,350800
2023-01,444344,175368,388759,162184
2024-04,543559,402029,303464,462748
2022-06,447883,121057,99314,714874
2024-04,238538,56534,356745,891420
2023-08,110266,208680,319188,641328
2024-08,535311,373549,116938,396969
2022-11,590431,106531,392252,170732
2023-01,411355,197711,241870,712104
2023-07,608681,418539,52097,168657
2023-05,557066,426033,313324,397513
2022-12,526828,190469,325154,333407
2023-07,402751,107109,248054,312916
2023-09,357436,178392,48890,631903
2025-06,532308,206544,66291,522918
2025-02,682308,150400,257501,844949
2021-08,158289,109457,174219,498093
2021-07,461098,62129,359076,280856
2021-11,772664,179981,91337,856632
2022-12,713763,54773,281526,278741
2024-08,170783,199259,197161,244305
2022-09,714437,332051,215677,115225
2022-12,242265,340390,232510,342637
2022-01,615717,232403,267189,79825
2022-08,135524,202938,107651,380232
2021-02,411052,55713,42704,517055
2022-09,653876,291727,162822,415650
2024-12,688965,308979,222932,437956
2025-07,210346,103772,92484,114845
2022-04,128783,339832,336006,684850
2023-12,738825,147283,340297,415340
2024-05,538379,40032,49319,772291
2021-12,290052,303419,140299,319628
2025-09,289804,246889,301458,480400
2023-02,780090,57120,47559,367406
2021-06,151174,309005,189583,817298
2021-03,112377,241322,283427,397908
2024-11,655611,142814,236667,660500
2021-05,410086,90840,369428,847005
2023-05,525529,183919,303602,860686
2025-01,730864,317919,169365,843171
2023-03,332148,112599,265597,509180
2023-06,681621,440944,59987,600690
2024-01,395534,137451,41475,873251
2024-05,60004,372098,193431,706246
2025-01,494773,449145,249958,832101
2025-09,647103,399783,30813,177323
2023-12,157959,100239,208488,515932
2025-06,205719,230168,289867,125552
2024-09,338393,205500,17617,610646
2021-12,300485,440782,146993,653906
2025-03,754505,195084,380315,738849
2021-04,269000,257761,247617,195520
2023-06,655001,357796,70512,838343
2023-11,471030,174188,247072,639330
2025-02,706473,293172,386832,803293
2024-06,197933,306854,199247,845829
2025-06,63151,146261,88501,821535
2022-09,87289,194734,280820,778751
2025-06,333125,444343,186392,606146
2022-10,707224,367958,74433,864184
2024-04,593935,256410,107685,467494
2024-10,342483,433532,115198,337428
2022-01,632016,276503,292455,842549
2021-02,381363,392315,219446,360802
2025-09,789299,261173,62208,442183
2024-06,761339,261568,120807,521850
2023-03,514664,191878,216916,407126
2024-04,82753,383718,89302,408573
2023-01,165557,93121,142840,652421
2023-09,488960,266677,194899,733017
2021-08,255941,170043,102026,500885
2022-08,545375,284827,29929,523651
2025-11,88825,373794,171381,69394
2024-01,720714,304422,389437,600542
2021-04,164739,46123,263404,696110
2022-12,786514,165764,393481,274525
2021-01,770545,146817,35748,134498
2024-06,379072,202852,16044,797833
2024-07,170930,169059,244288,312093
2021-07,713347,396074,98590,867839
2023-11,170713,412414,378061,654332
2022-11,108791,365771,90556,735007
2021-11,499844,138168,321933,732699
2024-02,555596,208541,238306,548181
2021-05,669553,474093,26682,288002
2023-05,359227,173554,310816,170839
2021-04,758531,194121,280135,513606
2021-03,234272,400467,71525,894968
2024-12,204385,274568,388415,345826
2022-04,365664,48599,288424,721728
2022-04,215063,483881,232168,78782
2021-12,739254,459026,61182,162709
2024-12,153217,226351,287117,234963
2023-12,702289,454066,365086,61440
2024-10,222360,216599,341038,558113
2025-05,503406,402370,365572,342269
2024-06,564056,321404,285545,821900
2023-07,604812,295390,374180,645376
2021-05,642122,342163,20817,785618
2021-06,274146,24795,105131,117021
2022-12,391605,488597,310408,230276
2021-06,426295,202442,53823,405725
2023-03,685616,99879,358078,884068
2022-01,332780,63726,266322,124924
2025-04,139134,100385,26772,487097
2023-02,775716,240680,395679,752560
2022-08,369046,33145,14532,173115
2022-10,181352,317362,177320,754153
2025-05,525937,346597,300118,472032
2023-10,128463,238510,173453,204613
2025-12,709178,110987,246229,306993
2022-09,307902,58896,22359,361330
2021-03,157875,177376,239542,806176
2025-05,277089,395845,188866,92700
2025-12,393568,365833,238312,492625
2025-08,193013,263935,220947,806163
2025-06,671439,221464,360587,866143
2021-03,212398,316529,278334,578083
2025-04,760677,27865,221368,193290
2023-03,316638,416546,46723,453835
2023-06,576610,63029,155724,553642
2024-01,651510,483699,295340,621852
2023-07,748540,177110,132691,201306
2023-07,443432,289946,251537,819606
2022-10,340246,408562,72699,878830
2025-09,337288,34857,198620,273628
2022-02,254852,121310,185698,725217
2024-07,422479,295109,107075,313063
2022-12,209661,471055,205220,866760
2023-07,702191,86548,207719,68298
2024-06,300134,186835,222966,669539
2023-03,348930,22820,309296,236282
2022-07,471101,204713,188865,551498
2025-06,594258,30633,169001,784159
2024-04,640306,363574,248345,232910
2021-10,492027,414794,24937,717807
2024-06,83324,50816,28947,243771
2024-10,522905,319888,282033,288659
2022-10,67515,78941,332624,147552
2025-02,421573,242736,74247,796072
2022-12,390884,284063,263340,463922
2023-02,678796,451747,26145,626729
2021-02,654299,202498,227009,236331
2024-03,148731,289718,285842,206246
2021-03,564040,109899,224589,777283
2025-04,419145,477533,121549,469761
2022-03,482226,465274,59904,215147
2023-11,444361,405093,329801,208709
2021-12,567995,382727,131615,718024
2025-08,668151,489683,180987,851165
2025-08,420553,494335,119844,93999
2022-07,515975,49865,238258,539097
2024-08,335253,73420,336457,222007
2022-12,343745,415602,336192,372219
2022-09,148901,247819,310273,744929
2021-04,506781,49301,250797,134963
2025-06,62931,176282,310851,637067
2021-07,155941,153823,102737,877137
2025-05,375612,202676,385601,734657
2024-04,720651,35322,212982,820375
2025-08,59535,316349,111277,838880
2023-09,757253,434075,315126,481047
2024-11,727859,304821,272787,141389
2023-09,789046,366199,29760,817663
2021-05,83165,76212,133381,432881
2023-01,198364,317467,121024,818019
2022-06,369936,180348,109437,754619
2024-11,643898,407692,101330,446122
2025-07,214625,305551,136705,612802
2025-06,437505,314369,173714,228435
2024-06,159418,36881,54750,544986
2021-11,770457,251990,177581,354889
2024-11,187938,205986,361268,612639
2021-09,665465,428773,62585,845713
2022-05,194575,387113,273361,267503
2024-12,129933,389603,89912,278596
2025-09,513561,464665,75157,897893
2021-10,55437,93011,170156,627359
2021-07,97698,360284,136725,848541
2023-12,608423,83956,304485,451932
2021-12,295048,75337,362013,821775
2021-02,104452,470156,115873,276757
2025-08,645179,125136,207106,424522
2025-05,126575,166441,239371,526680
2025-12,183102,391893,366215,785751
2025-04,150838,254879,110315,569372
2022-02,76906,398969,302089,201646
2024-04,125343,310501,302554,180749
2023-05,88802,302189,78398,332634
2021-07,359956,379608,244316,233833
2025-09,304515,258349,145802,338751
2025-06,769989,115647,93789,428201
2022-04,539804,157536,156413,356017
2023-01,676146,283816,396820,220280
2025-11,298804,493727,148842,77225
2021-09,217424,159423,146767,842638
2022-06,705949,440487,330229,366948
2021-07,109086,347666,70676,676433
2021-04,129013,460467,325344,382172
2021-10,209635,71815,24474,668895
2023-11,56465,369350,122242,503044
2025-10,770048,277862,381864,657714
2025-10,539279,352345,393619,322690
2023-09,367880,30722,173414,61067
2021-05,219385,60010,280171,713114
2022-07,735984,199988,114152,364126
2021-12,112431,320597,208456,731501
2022-12,302152,226879,210483,830614
2025-06,748229,158960,256634,406340
2021-02,181708,352486,87209,181044
2025-04,558463,307645,55583,270376
2025-01,570734,29221,155629,180913
2022-04,519703,28166,34773,75250
2024-06,292317,457649,188707,314096
2024-07,569253,146687,297835,541329
2023-06,704050,101013,192783,224066
2021-12,654788,91238,305093,72919
2024-03,655100,362662,192947,779065
2024-05,729602,20492,298193,338198
2025-11,577821,262638,315533,662299
2024-05,504438,380441,79306,132243
2023-04,611409,277987,98685,254255
2021-01,200992,200559,17082,426163
2021-11,773912,415924,172468,602926
2024-02,765386,103493,296291,691168
2025-09,634740,254582,341231,373900
2024-04,234862,68662,168414,188592
2021-10,190262,185630,329278,615184
2022-01,642162,119388,225319,60554
2021-01,74026,76520,233467,298612
2022-12,143431,387717,363643,343121
2022-04,173591,335197,309260,824139
2024-03,612437,361197,314720,298028
2025-10,105082,349900,331242,643294
2021-03,70527,200697,100881,354691
2021-08,538363,377232,353815,561253
2025-07,474987,158129,60046,567534
2022-08,139636,203711,166484,891926
2022-06,274078,490565,98783,665397
2024-08,290978,202786,82689,481301
2022-07,580545,277566,153302,319472
2023-10,674247,449193,104661,891893
2025-01,137520,123120,113608,244655
2022-11,459933,173069,211050,315652
2023-05,510679,484824,202028,846951
2025-02,99956,308203,137587,812002
2024-04,290621,77927,135004,681615
2022-03,105898,212915,344578,813620
2022-10,785615,365993,110699,676743
2024-08,95439,103449,130484,748548
2021-08,682206,409541,264898,797246
2024-09,63369,140565,65690,428777
2023-01,204716,358872,294539,689103
2022-09,611356,32238,294637,196327
2023-08,572198,442723,379370,306925
2025-06,770795,212570,399436,182505
2024-10,711120,269136,52907,55693
2025-10,652043,325099,111862,446213
2025-04,53162,146825,50425,555175
2024-05,797713,66329,75144,385385
2025-11,751144,131018,384696,690200
2024-07,154519,212692,45349,66434
2024-04,421560,110296,43031,320198
2022-06,345744,125491,99688,869667
2023-06,484886,278302,390838,484160
2021-09,616552,465234,43971,861314
2024-11,234953,197162,201050,781168
2021-07,166544,199078,340315,743118
2022-05,522422,174925,258773,484064
2025-03,567265,186097,358967,593626
2024-10,411569,474847,316129,231945
2023-05,743852,236589,350652,837185
2021-11,773283,312451,396955,200930
2023-06,549184,411428,26510,303864
2024-10,784017,136714,276897,243375
2023-02,190043,174951,266864,241695
2022-07,122776,68377,139033,341261
2025-12,789531,193324,76126,477645
2024-08,759736,96970,144624,618862
2025-12,309783,166557,183018,179967
2023-04,486195,35851,169896,138438
2025-05,166450,227078,277836,511291
2021-03,350802,437387,379118,497583
2022-05,558481,394682,91472,883740
2021-06,255065,273982,231375,525200
2023-05,316455,113319,92732,488636
2024-07,362504,189856,255241,771936
2022-08,656007,231028,173917,223018
2021-06,250024,334011,315236,368561
2025-10,156299,322604,130468,755301
2024-08,264947,434372,348057,384905
2025-04,662639,373951,203990,309680
2023-10,326143,172058,72076,608156
2024-11,289807,291349,278824,683935
2025-02,419083,85184,335636,361283
2023-08,309746,57587,174430,782136
2024-02,242296,172258,17375,351038
2023-07,267296,385064,236609,301608
2021-06,54330,239686,129827,606806
2023-03,732456,183717,309973,316051
2024-04,712633,93084,90473,373717
2021-02,638176,182896,207743,54016
2023-04,404624,357376,305496,412522
2023-09,412312,81498,338565,810872
2021-08,607327,247749,145326,433737
2021-11,481567,293612,382243,217315
2023-04,286244,225410,54288,358080
2024-06,163782,51059,224903,770427
2025-11,442014,426956,96891,761264
2023-02,535232,493893,64098,114482
2025-01,660263,331314,165893,579814
2024-03,671940,40290,11973,729158
2022-12,397801,464061,385559,736752
2025-08,223271,183047,287628,295432
2023-11,726000,388387,187310,215471
2022-02,783587,394339,242617,632164
2025-07,56079,149160,25306,692136
2022-06,723517,424575,24990,202815
2021-09,605280,287575,43888,112433
2022-02,593283,157861,251014,59315
2024-09,112259,132085,142039,456296
2024-12,459013,234030,233859,401821
2021-07,55697,496083,152945,724962
2023-02,164562,32769,330036,111810
2022-11,356678,333882,63542,340549
2023-12,261356,337986,148742,557570
2022-01,640234,405756,399235,192885
2023-06,573775,155286,81487,64701
2021-01,753750,21774,68261,280676
2022-12,295685,246395,286437,760149
2022-10,715035,422302,393857,225650
2022-11,87430,391869,103467,636313
2024-03,168243,143320,122091,573490
2022-03,270618,452346,256784,105828
2025-09,481473,169664,48470,629365
2023-03,477310,260109,85368,469289
2024-02,698911,200572,315714,63924
2024-03,733753,187980,261068,483371
2022-08,510645,162406,134949,164657
2024-01,698636,255228,207226,94043
2024-02,460521,219812,310737,817718
2021-02,733920,262146,84734,409682
2024-03,387084,59333,293851,268804
2021-05,207664,132087,144579,55050
2024-05,611320,168286,104738,888447
2021-07,560395,499431,317546,192760
2022-10,592623,329256,289968,679364
2022-05,523251,228686,106504,422409
2024-03,687884,310461,185042,118761
2022-08,91248,478039,362022,276371
2022-05,347188,161134,399507,294656
2024-12,209640,351892,271624,870919
2025-05,198287,271021,65105,824592
2023-05,227599,365840,399482,397933
2021-06,274560,435618,388282,512391
2024-11,714016,497519,136173,339085
2024-06,64670,392868,389989,105942
2025-08,226650,214332,326671,343382
2021-10,641612,353757,223879,717002
2023-05,568648,417676,329291,77690
2024-06,401620,488349,168558,857922
2025-04,388069,322713,47889,99491
2025-08,162151,110247,106940,887667
2025-02,283616,40661,395955,313395
2022-09,546316,30608,370802,208995
2022-06,613977,475179,313232,229867
2021-03,300889,257996,228420,677685
2021-06,100949,240480,315247,62091
2023-03,355395,484603,56726,792413
2025-11,227039,328943,312632,583994
2021-08,256766,120847,196723,862164
2022-09,247413,143758,262110,554242
2021-01,795112,448739,236975,462440
2023-05,578576,247959,178929,204909
2022-02,477152,349756,237173,888656
2023-04,255224,27490,199832,334123
2022-12,680820,454004,249254,329441
2024-11,794998,246093,283652,439255
2022-04,199712,207026,118387,628920
2022-08,384875,466277,25976,605736
2025-02,356290,470582,57077,791744
2023-04,763548,428873,164613,789075
2025-03,576778,173313,137234,111270
2023-06,398312,86407,251581,540928
2023-03,238800,325214,358977,863687
2022-02,466125,127246,28714,405921
2025-07,743521,198180,258887,306454
2024-04,150141,109303,287102,429046
2021-02,715098,356033,152004,218654
2024-10,423211,173603,171323,874719
2023-07,578684,469451,214510,800753
2022-09,68426,163630,77852,367626
2024-12,663264,245739,272830,829941
2023-01,103917,95913,139744,195363
2021-05,221375,366046,371630,408016
2024-06,655720,495263,331430,158368
2024-09,620213,380787,35911,517370
2025-10,598084,92077,170030,589366
2021-07,523261,297188,165255,237830
2025-08,435712,311981,197785,814539
2023-10,383377,452609,118825,830095
2021-05,100351,46249,271854,235466
2024-05,226984,213488,96780,199179
2024-08,684646,482729,342718,552600
2025-07,708775,140423,170631,149653
2022-11,729827,130127,241184,767201
2023-12,416078,482599,19821,831035
2021-03,410232,78462,14895,484184
2024-02,704273,271434,187006,155473
2022-10,249390,461974,35730,221005
2025-10,467835,287503,17987,195117
2025-01,329100,348169,17157,368726
2022-06,477436,55752,95272,696957
2021-03,297683,322853,387319,638286
2022-02,359616,374024,40476,53157
2023-01,607236,360692,77792,149010
2025-12,524005,94518,370110,616076
2022-05,581892,326358,359887,308429
2024-11,547008,201251,144983,248288
2021-07,375443,29163,229384,241685
2022-03,246148,418230,292739,308877
2023-06,425105,458919,178988,454185
2023-09,197304,53962,377145,361513
2025-06,318557,197890,353449,238372
2022-11,614141,84506,222510,538125
2021-11,339653,464614,264070,755717
2022-07,52945,348797,327661,344909
2021-07,500042,167619,284460,140775
2023-01,663300,490837,349709,847843
2022-12,372358,317595,54275,896585
2023-01,409298,496232,57994,612373
2024-08,338942,386444,293596,785977
2023-11,543471,437750,113035,696129
2022-11,237466,492374,226530,216669
2024-09,296959,43639,370440,504269
2021-01,788201,159351,297120,749386
2021-04,117144,274262,195433,726078
2021-09,208339,422595,31072,613953
2024-08,455088,412416,311472,508983
2021-06,315987,289866,223731,734151
2021-09,86815,73013,347145,379114
2021-01,168324,208841,112589,693491
2025-05,311062,364563,186084,654275
2025-11,672943,243340,180306,680839
