experiment_id,pricing_variant,price,conversion_rate,experiment_date
3365,A,499,0.139,2020-05-27 12:17:17
8355,B,999,0.067,2018-08-06 07:33:54
3123,A,699,0.167,2022-02-02 04:33:54
1830,B,999,0.172,2020-10-25 01:46:24
7443,B,499,0.094,2019-04-05 22:34:09
3115,A,499,0.052,2022-05-23 04:30:59
1432,A,499,0.286,2021-08-30 01:47:59
9088,B,499,0.237,2021-09-28 01:45:35
7948,A,499,0.308,2020-07-01 22:19:58
4893,B,699,0.293,2024-05-18 13:24:15
4799,A,699,0.183,2020-04-29 21:57:55
7102,A,699,0.282,2019-01-28 21:05:35
9448,B,499,0.215,2020-12-09 11:28:34
8086,A,699,0.138,2022-12-02 11:17:37
9275,A,999,0.131,2018-02-25 23:18:27
1933,B,499,0.166,2024-11-16 06:15:31
7577,A,999,0.301,2022-08-12 18:15:47
1754,A,699,0.15,2018-09-03 02:14:25
3988,A,999,0.123,2023-01-24 19:07:16
7610,B,999,0.191,2021-02-12 21:45:42
3637,A,999,0.109,2023-04-22 23:30:57
4779,B,699,0.174,2024-03-31 10:33:45
9189,B,699,0.22,2021-12-30 18:55:09
3643,B,999,0.089,2021-08-18 04:59:18
736,A,499,0.142,2021-04-23 20:09:07
7448,A,499,0.203,2020-11-05 04:19:28
1957,A,699,0.268,2018-01-22 20:40:01
9909,A,999,0.167,2023-03-26 18:17:45
6328,B,999,0.205,2019-08-02 16:58:38
3643,A,499,0.219,2021-08-04 12:02:56
4783,A,699,0.306,2020-03-11 02:19:37
4136,A,999,0.143,2019-05-20 06:05:33
3922,A,999,0.321,2024-07-06 00:56:19
7587,B,999,0.189,2020-03-19 19:19:14
1433,B,999,0.323,2021-03-07 02:50:42
870,A,699,0.209,2021-08-25 05:00:22
3927,B,699,0.128,2023-03-04 04:57:18
1857,A,999,0.287,2018-11-12 23:03:32
3489,B,499,0.178,2019-02-10 09:57:24
9232,A,999,0.32,2018-10-23 22:19:16
2466,B,499,0.113,2020-07-24 01:29:46
9132,B,499,0.09,2023-06-27 18:03:23
8075,B,499,0.274,2023-02-02 19:28:07
8686,A,699,0.107,2024-11-06 16:00:48
5782,A,699,0.058,2022-12-31 15:53:35
2059,A,499,0.3,2024-04-21 09:03:54
1148,A,499,0.243,2020-01-07 14:59:18
3886,A,999,0.149,2023-12-03 08:29:33
4172,A,499,0.163,2021-11-24 16:11:25
2755,B,499,0.277,2024-07-29 12:03:41
2586,B,499,0.156,2022-11-05 03:03:15
73,A,699,0.078,2018-01-24 23:36:45
8466,B,499,0.157,2023-11-21 15:30:31
8091,B,499,0.18,2023-06-26 09:25:45
9839,B,999,0.111,2021-07-02 23:20:35
6251,A,499,0.242,2019-10-09 02:56:24
8001,B,999,0.11,2021-03-05 05:46:28
8081,A,699,0.114,2021-12-02 00:07:59
1927,A,699,0.077,2022-02-27 22:23:25
8387,B,699,0.236,2023-03-25 13:35:25
8142,B,499,0.316,2024-06-01 15:41:43
4719,B,999,0.109,2021-12-30 14:26:13
2647,B,699,0.241,2024-09-07 02:13:27
5452,A,499,0.053,2024-05-02 12:29:07
8816,B,499,0.128,2019-07-20 14:26:43
9178,B,499,0.206,2018-02-23 15:37:57
7325,B,999,0.134,2024-10-05 07:32:42
3614,B,699,0.103,2024-10-21 17:31:05
7009,B,499,0.255,2021-09-22 17:40:22
8492,B,699,0.317,2019-01-23 18:05:36
1760,B,699,0.343,2019-07-10 20:56:01
3032,A,699,0.052,2024-11-14 03:15:50
9232,A,699,0.071,2023-01-16 15:00:50
6052,B,499,0.191,2021-07-18 22:21:30
4474,A,999,0.078,2019-02-09 00:42:46
6729,A,699,0.314,2023-02-17 09:12:13
7432,B,499,0.138,2019-05-14 07:49:50
4115,A,699,0.253,2023-05-25 01:43:33
1710,A,699,0.066,2022-08-28 08:18:33
9771,B,999,0.345,2024-07-11 04:34:40
5008,B,499,0.312,2022-08-20 00:10:01
1136,A,999,0.118,2022-01-23 07:29:14
9551,A,999,0.224,2018-07-03 23:30:16
7645,B,999,0.136,2024-05-07 23:40:49
5300,A,999,0.068,2023-12-11 15:39:58
3523,B,699,0.234,2020-04-11 20:30:15
6313,A,999,0.268,2020-08-06 05:30:20
9719,B,699,0.26,2024-04-19 12:49:58
1966,A,699,0.248,2018-05-30 08:38:46
6610,A,699,0.261,2024-02-22 03:19:34
1955,B,999,0.225,2024-09-28 17:26:09
296,B,699,0.256,2021-02-21 05:04:47
278,A,499,0.244,2020-06-04 23:25:41
9353,A,499,0.078,2021-03-31 10:01:11
7697,A,499,0.206,2019-02-20 17:35:26
5396,A,499,0.245,2022-05-16 04:59:17
5473,A,999,0.263,2024-11-21 08:20:08
4087,B,699,0.297,2019-01-25 10:56:12
6264,B,499,0.331,2020-10-14 13:00:27
2629,B,699,0.301,2023-06-05 21:58:16
621,B,999,0.064,2023-10-04 23:38:01
4798,B,699,0.239,2018-04-18 23:16:24
6695,A,499,0.227,2022-04-15 15:50:55
1844,A,499,0.09,2018-03-10 05:12:02
6417,A,999,0.23,2021-03-06 17:10:57
1393,A,999,0.324,2024-04-04 03:56:07
2434,A,999,0.059,2019-01-25 02:54:11
6119,A,499,0.236,2018-11-11 18:30:33
6900,A,999,0.18,2020-05-16 16:52:59
8308,B,999,0.29,2020-12-20 12:32:56
1620,B,999,0.102,2019-02-21 23:01:16
2161,A,699,0.097,2018-10-27 22:40:01
2839,B,499,0.076,2023-11-15 02:37:49
1492,B,499,0.231,2019-04-07 19:39:09
394,A,699,0.133,2018-10-29 03:21:47
3880,B,999,0.204,2022-02-07 12:57:08
4452,A,499,0.221,2018-09-15 02:27:33
5780,B,499,0.327,2021-08-06 15:51:42
4579,A,499,0.098,2023-02-16 05:08:40
3060,A,499,0.331,2023-09-17 16:51:35
4751,B,999,0.172,2020-10-25 11:07:36
6116,A,499,0.054,2019-01-16 03:51:31
6958,B,499,0.254,2021-11-03 01:40:45
469,B,699,0.117,2018-07-14 09:52:39
694,B,699,0.158,2019-02-07 07:08:07
4893,B,999,0.169,2020-04-28 20:49:58
1875,A,499,0.176,2024-07-19 19:41:43
4868,A,999,0.288,2024-06-18 06:32:02
9160,B,499,0.314,2022-08-30 01:34:22
6574,B,699,0.183,2024-06-06 07:47:03
1658,A,499,0.267,2019-12-23 18:59:36
7999,A,699,0.348,2020-12-31 04:59:05
4429,B,999,0.323,2022-11-03 11:31:17
6229,B,999,0.298,2024-09-22 03:58:30
6221,B,699,0.199,2019-12-26 15:05:45
6710,A,499,0.173,2021-09-16 00:03:53
3532,B,499,0.106,2023-03-11 12:46:30
9554,A,499,0.115,2018-07-27 13:51:00
2433,A,499,0.256,2019-08-12 20:51:29
2665,B,499,0.245,2021-09-30 01:05:07
2649,A,699,0.191,2022-09-24 05:33:34
5895,A,699,0.325,2020-06-02 15:21:30
3273,B,499,0.179,2023-10-28 13:26:53
7548,A,699,0.057,2024-12-10 12:30:27
5544,A,999,0.072,2021-05-23 04:13:13
9504,A,999,0.141,2021-02-02 07:32:39
8681,B,699,0.335,2021-06-04 07:26:20
3676,A,699,0.24,2019-09-10 17:05:13
5032,B,699,0.09,2018-01-19 13:47:24
7435,A,499,0.117,2022-04-21 15:06:18
5413,B,499,0.309,2023-01-21 14:52:17
5343,B,699,0.318,2021-06-13 22:23:59
4967,A,999,0.108,2022-03-18 14:38:29
9664,A,999,0.103,2018-09-06 15:37:36
9237,A,699,0.223,2020-07-10 03:14:29
1314,A,499,0.099,2023-05-24 03:32:52
9821,B,499,0.267,2021-11-03 23:50:45
3320,A,499,0.305,2020-09-19 16:26:05
9027,B,999,0.157,2024-06-13 14:35:09
6606,B,499,0.103,2018-05-20 22:28:09
4736,A,999,0.253,2019-02-16 09:28:32
3684,A,499,0.104,2024-09-29 20:58:33
2300,A,699,0.213,2022-03-18 03:28:12
2807,A,699,0.22,2019-07-06 00:42:52
2380,B,699,0.247,2024-10-12 11:10:59
1699,A,699,0.209,2023-01-01 18:48:20
209,B,699,0.241,2022-07-03 02:59:26
5778,B,999,0.06,2020-09-04 18:33:16
2258,A,699,0.119,2018-11-10 12:44:46
937,A,499,0.149,2020-12-08 12:43:03
3066,A,699,0.129,2020-01-05 20:33:27
5200,A,999,0.18,2019-02-18 20:59:35
7212,B,499,0.103,2024-09-11 05:25:29
3235,A,999,0.197,2023-01-31 09:59:36
3463,B,699,0.294,2018-10-12 20:37:15
8283,A,999,0.071,2024-07-19 19:31:22
5210,B,999,0.144,2023-05-10 10:51:24
7808,B,999,0.202,2020-05-30 20:17:39
1046,B,699,0.32,2024-06-02 01:29:28
6784,A,699,0.319,2023-07-31 09:11:06
912,B,699,0.146,2024-02-04 07:26:15
8918,B,699,0.118,2018-11-09 13:29:59
526,B,699,0.126,2018-06-13 06:56:15
604,A,999,0.064,2024-02-26 01:06:52
1522,B,499,0.302,2018-05-24 06:14:39
679,A,999,0.303,2021-04-30 07:25:23
7997,B,499,0.278,2020-08-11 14:12:58
8792,A,499,0.185,2023-12-25 13:40:22
3683,B,699,0.112,2024-04-03 16:15:04
8072,B,499,0.347,2024-05-19 19:07:48
4256,B,999,0.32,2022-06-07 10:18:13
4557,A,499,0.268,2019-10-22 12:10:34
1707,B,499,0.099,2023-07-01 21:05:58
2367,A,499,0.287,2019-02-19 14:38:49
8981,A,499,0.1,2024-11-25 18:30:20
7636,B,999,0.087,2023-01-14 14:19:05
2564,B,999,0.138,2023-01-01 19:04:47
904,B,499,0.235,2021-07-01 21:59:36
2319,B,699,0.329,2019-02-20 13:38:24
6975,B,699,0.282,2024-01-18 08:28:53
925,A,699,0.166,2019-06-02 22:13:31
6729,A,499,0.318,2020-04-20 02:22:33
2092,B,499,0.126,2019-04-12 11:52:59
3047,A,699,0.345,2018-09-21 22:57:25
8829,B,499,0.178,2020-12-26 18:57:32
5029,A,999,0.09,2024-06-02 16:08:51
3380,A,699,0.349,2023-07-10 17:30:24
1617,A,499,0.274,2022-11-26 13:58:07
3721,B,999,0.198,2022-08-05 14:20:45
1500,A,699,0.324,2024-10-08 10:48:13
5788,B,499,0.179,2023-04-22 22:11:11
405,B,499,0.337,2020-05-01 03:39:10
8991,B,699,0.1,2019-01-08 10:15:02
2817,A,699,0.293,2018-11-17 05:21:22
9484,B,999,0.267,2020-12-24 08:59:29
9918,A,499,0.149,2024-08-27 18:08:15
3732,B,699,0.152,2021-06-27 03:07:57
2980,A,499,0.191,2019-03-16 02:39:18
5777,A,499,0.322,2024-05-18 13:28:41
5979,B,499,0.275,2024-05-16 18:52:50
5498,B,699,0.241,2020-07-04 20:40:48
3359,B,999,0.348,2019-05-22 10:16:38
6671,A,999,0.25,2018-03-24 13:50:54
6056,A,499,0.339,2024-10-09 08:10:51
8460,B,499,0.306,2022-07-29 03:45:01
7648,A,499,0.286,2024-12-12 03:51:49
4328,B,999,0.113,2022-03-21 02:08:58
2796,B,999,0.077,2024-05-06 03:46:25
7448,B,999,0.078,2021-05-23 18:44:15
4999,A,499,0.326,2024-01-12 18:09:19
7738,A,699,0.271,2020-05-31 22:05:12
3542,A,999,0.218,2019-09-11 02:57:09
9798,A,999,0.272,2024-12-23 15:34:33
9816,B,499,0.104,2023-07-06 19:42:53
2059,A,999,0.164,2021-06-24 04:38:44
9644,B,499,0.133,2021-05-12 17:17:11
2545,A,999,0.168,2022-11-11 01:10:21
5609,A,699,0.142,2018-06-06 23:22:29
8189,A,999,0.061,2022-02-20 07:38:31
6633,B,999,0.168,2020-01-20 04:23:58
1820,A,699,0.275,2018-04-22 17:57:08
7743,A,999,0.12,2022-04-28 11:08:45
7041,B,499,0.068,2018-09-25 09:14:02
4958,A,999,0.23,2020-01-28 02:54:31
8951,B,499,0.105,2019-09-09 00:34:50
8948,B,699,0.333,2022-01-27 02:35:15
7063,B,999,0.295,2024-09-24 23:13:49
4682,B,999,0.202,2022-05-26 00:52:44
6803,B,999,0.31,2019-08-14 16:45:59
3092,A,699,0.234,2018-10-29 19:52:16
5680,B,499,0.272,2020-07-15 16:37:41
1263,A,999,0.061,2018-06-30 12:14:25
541,A,999,0.29,2018-11-09 16:32:42
5360,B,999,0.322,2019-02-11 05:36:37
9394,B,999,0.338,2023-01-03 00:42:16
5196,A,999,0.27,2018-03-09 19:05:11
5701,B,499,0.221,2021-07-12 16:17:43
3229,A,699,0.082,2021-08-26 14:34:41
3012,B,999,0.347,2024-03-12 21:37:54
2805,B,999,0.31,2023-07-20 00:29:57
9561,A,499,0.176,2024-04-20 06:50:56
9987,A,499,0.3,2020-05-26 22:40:06
2047,A,499,0.14,2024-07-06 04:18:04
5250,A,999,0.304,2023-04-02 22:30:23
8655,B,699,0.325,2021-08-04 03:12:43
6490,B,499,0.148,2020-07-28 06:37:32
7470,A,999,0.336,2018-10-07 10:56:03
6074,B,999,0.189,2021-06-27 09:17:52
8034,B,499,0.114,2021-02-01 10:29:22
7564,B,499,0.254,2024-09-21 15:16:12
5322,A,699,0.124,2023-04-18 14:03:10
3447,B,699,0.287,2020-12-02 15:18:27
9300,B,699,0.165,2022-02-13 12:04:23
834,B,699,0.136,2020-10-02 02:37:31
9785,B,699,0.151,2022-09-21 01:22:47
4142,A,699,0.322,2020-05-24 12:13:06
2944,B,999,0.309,2021-04-27 01:13:47
7610,B,999,0.265,2021-08-13 02:21:00
7564,A,499,0.25,2020-01-09 08:52:05
6934,A,999,0.223,2019-10-08 10:14:21
235,A,699,0.349,2019-06-10 12:46:15
5334,A,499,0.273,2023-02-03 00:57:02
1323,B,999,0.324,2023-10-26 08:34:05
5427,A,699,0.157,2018-01-27 20:47:16
7716,B,699,0.348,2021-03-01 15:49:45
3402,B,999,0.292,2019-03-31 22:04:25
8406,A,999,0.132,2024-07-20 08:28:36
7357,B,699,0.322,2023-05-01 15:10:55
699,B,699,0.33,2019-02-22 19:27:17
8991,B,699,0.183,2024-11-18 10:55:26
7493,B,499,0.15,2018-03-04 15:38:31
6321,B,699,0.145,2020-04-28 13:53:41
431,B,999,0.203,2018-04-19 17:14:45
3763,B,999,0.233,2019-05-29 03:30:53
6542,A,699,0.23,2024-06-21 17:15:07
2923,B,999,0.066,2021-09-22 22:06:36
4402,A,699,0.299,2021-01-05 07:30:37
8808,A,999,0.139,2020-07-23 06:30:35
6160,B,699,0.221,2020-09-26 06:54:28
2247,B,699,0.341,2018-02-11 01:59:07
998,A,699,0.344,2018-03-15 22:56:48
9190,B,499,0.269,2022-10-12 15:08:43
7708,B,499,0.287,2022-03-23 03:37:27
9836,A,699,0.157,2023-09-19 20:20:07
1750,A,499,0.179,2023-01-03 05:34:29
5437,B,699,0.193,2024-09-25 14:14:45
5828,B,699,0.095,2021-07-21 17:14:40
2185,B,999,0.309,2018-12-03 03:45:48
9528,B,699,0.08,2019-10-12 22:22:49
8414,B,499,0.106,2021-04-08 22:15:29
5093,B,699,0.166,2020-02-02 02:19:03
6314,B,499,0.17,2024-09-28 23:19:11
5438,A,699,0.226,2021-06-06 00:54:17
3279,A,699,0.111,2022-08-24 10:29:44
9780,A,999,0.206,2023-10-08 02:03:57
44,B,499,0.173,2018-06-06 04:44:50
1596,B,999,0.257,2023-02-18 00:32:21
7898,B,699,0.252,2023-08-18 02:36:01
6287,B,499,0.239,2022-05-19 05:29:36
9868,A,999,0.16,2023-11-30 14:04:27
2135,B,999,0.201,2021-03-15 08:54:37
6600,A,499,0.185,2018-05-01 11:42:57
745,A,999,0.242,2019-10-09 22:46:46
6273,A,699,0.276,2024-10-21 23:18:48
4283,A,499,0.339,2021-12-02 18:08:01
4357,A,999,0.138,2021-09-14 21:33:14
2620,B,699,0.306,2022-08-22 20:45:28
1290,A,999,0.211,2022-11-20 23:22:37
3856,B,699,0.087,2019-04-13 21:06:22
8155,A,499,0.234,2024-04-16 01:09:30
2449,A,499,0.147,2021-06-02 05:40:53
2325,B,499,0.313,2023-03-17 17:04:15
436,B,499,0.302,2022-09-18 04:03:46
7250,A,499,0.308,2018-07-17 11:15:45
4776,A,499,0.326,2023-08-26 11:17:28
621,A,999,0.13,2024-10-05 10:45:20
9508,B,699,0.294,2021-04-17 15:13:36
8451,B,499,0.057,2023-07-13 08:07:35
5892,A,499,0.056,2023-07-30 21:40:23
9620,A,499,0.074,2024-12-15 04:56:30
2246,B,999,0.062,2024-06-12 03:47:48
2126,A,499,0.303,2019-04-17 03:23:33
5549,A,499,0.1,2022-02-21 14:35:37
3312,B,699,0.291,2022-05-13 02:13:43
7763,B,499,0.281,2022-10-20 04:17:43
3994,A,699,0.147,2019-07-07 23:05:51
2559,B,699,0.338,2021-11-29 20:22:27
5089,B,499,0.202,2023-11-30 18:48:26
6084,A,499,0.14,2022-08-20 14:19:18
4895,B,499,0.217,2018-09-08 20:17:25
4646,B,499,0.052,2024-01-15 16:47:03
1963,B,999,0.12,2024-04-05 10:42:48
5854,A,999,0.248,2018-07-27 01:32:48
4599,B,499,0.2,2022-01-16 02:21:51
6033,B,999,0.236,2024-07-13 12:15:36
2897,B,499,0.151,2019-09-23 11:02:40
996,A,999,0.303,2023-08-25 07:58:39
7304,A,999,0.292,2018-07-17 14:44:51
1508,B,499,0.073,2022-04-14 23:27:29
2301,B,499,0.115,2018-04-28 00:01:36
5699,A,499,0.147,2023-09-14 00:08:53
3987,B,499,0.224,2019-05-26 03:49:49
6742,B,999,0.154,2022-11-24 21:21:36
4954,A,999,0.123,2022-03-03 13:27:35
8538,A,499,0.05,2023-09-15 09:33:00
5377,A,499,0.297,2021-07-11 03:22:08
6962,A,999,0.306,2021-07-08 01:03:59
8524,A,999,0.284,2022-03-29 20:38:24
8658,B,499,0.061,2020-10-18 12:56:45
9196,A,699,0.105,2019-02-14 17:54:38
7704,A,999,0.299,2020-09-09 01:51:26
7837,A,699,0.203,2020-04-05 05:59:20
4986,B,699,0.211,2019-03-20 19:15:47
3216,A,699,0.23,2023-08-22 03:53:59
7239,A,699,0.338,2022-12-16 11:15:37
8397,A,699,0.062,2018-07-25 14:40:43
8886,B,499,0.187,2024-01-25 12:52:25
3400,B,499,0.252,2024-04-23 11:56:00
1333,B,499,0.307,2020-07-26 01:47:01
2417,B,699,0.259,2022-07-28 06:26:07
3347,B,999,0.113,2018-07-23 10:38:40
3491,A,499,0.064,2021-12-17 15:49:02
9161,B,999,0.083,2021-07-29 02:47:08
845,A,499,0.196,2021-03-07 20:11:14
4503,A,999,0.181,2023-04-19 22:21:15
2314,A,699,0.246,2023-03-15 12:49:44
9441,B,999,0.285,2020-04-17 12:35:20
6106,A,999,0.166,2023-10-26 06:47:39
1367,B,699,0.1,2020-12-27 19:18:38
8822,B,699,0.115,2019-05-18 14:08:08
1281,A,999,0.121,2021-02-01 07:31:21
7575,A,999,0.176,2018-02-27 23:47:45
3830,B,999,0.293,2019-07-24 07:08:40
987,A,499,0.134,2019-09-02 07:30:21
9477,A,999,0.312,2021-01-30 20:34:24
2851,A,999,0.112,2019-10-18 10:18:19
7951,B,699,0.299,2024-10-29 19:28:49
6799,B,999,0.308,2024-04-15 21:09:16
603,B,699,0.152,2020-11-18 18:37:54
4614,B,699,0.061,2022-02-13 11:51:40
9569,B,499,0.154,2021-12-21 04:09:03
3534,B,699,0.278,2020-04-13 10:30:37
4104,B,699,0.281,2018-01-12 00:26:22
5899,B,499,0.181,2020-11-25 14:53:25
7759,B,999,0.117,2023-10-06 13:32:25
9381,B,999,0.265,2022-02-19 09:58:46
2537,A,499,0.117,2019-07-02 22:57:30
7360,B,999,0.331,2018-02-10 02:02:12
9308,A,699,0.125,2021-08-18 12:32:52
849,B,999,0.238,2023-11-25 00:54:46
2128,A,699,0.329,2019-02-28 05:17:08
7402,B,499,0.077,2024-06-25 04:47:00
3800,B,999,0.252,2022-06-17 08:44:02
1776,B,699,0.069,2018-06-06 14:34:43
9023,B,999,0.179,2020-11-29 12:24:53
5421,B,699,0.07,2023-12-18 02:59:48
143,B,499,0.316,2020-03-23 06:32:25
6028,A,999,0.222,2021-04-09 05:35:43
8704,B,499,0.155,2022-04-27 17:52:49
1871,B,699,0.283,2021-07-24 01:20:29
8633,A,499,0.346,2023-03-04 10:44:03
3347,A,499,0.072,2018-12-02 15:16:05
168,A,999,0.171,2022-07-24 10:53:53
501,B,699,0.231,2021-06-16 09:38:42
9207,A,999,0.084,2022-08-01 03:56:55
9102,B,499,0.331,2021-03-08 19:59:05
461,B,499,0.077,2023-12-12 06:55:07
722,A,699,0.121,2022-10-30 06:52:11
847,A,699,0.078,2018-09-27 10:44:15
66,A,699,0.239,2021-04-18 04:16:23
3340,B,999,0.095,2021-10-18 19:52:51
4571,B,999,0.102,2020-11-05 14:52:59
2538,A,499,0.287,2019-10-04 19:54:43
4328,A,999,0.165,2018-05-19 08:57:11
8929,A,499,0.13,2024-02-13 14:27:04
5825,B,699,0.328,2024-07-01 02:25:59
6966,B,699,0.063,2020-06-16 12:37:30
6746,B,499,0.099,2023-06-19 17:20:39
3524,A,499,0.135,2020-05-09 10:05:26
3911,A,499,0.145,2020-11-13 18:48:47
4673,B,499,0.117,2020-12-17 14:02:13
3911,A,499,0.261,2023-06-22 14:30:11
5778,B,999,0.153,2021-05-12 18:43:14
8240,B,499,0.217,2020-02-17 21:02:35
1433,B,699,0.292,2024-06-29 05:45:18
425,A,699,0.119,2019-07-31 15:15:32
5824,A,499,0.269,2018-12-23 20:38:02
4494,A,699,0.116,2021-09-23 21:07:58
3727,A,999,0.116,2021-05-12 22:11:08
4685,B,999,0.204,2018-11-19 15:08:18
2024,B,699,0.346,2022-08-03 20:42:34
9689,A,999,0.221,2018-04-23 18:53:20
30,B,699,0.182,2023-08-07 11:08:43
5776,A,699,0.187,2020-09-30 21:51:40
6909,B,499,0.162,2024-04-09 03:53:02
7708,A,999,0.27,2023-03-31 04:36:43
3147,B,499,0.105,2023-05-04 22:27:55
2394,A,999,0.23,2018-09-25 17:24:18
7657,A,999,0.264,2021-07-19 02:17:26
6243,A,999,0.229,2024-09-12 03:32:47
7785,B,999,0.078,2021-08-30 15:24:20
3040,B,699,0.051,2019-02-26 14:00:30
2799,B,499,0.291,2018-05-10 19:30:19
3095,A,699,0.139,2018-09-25 06:13:05
8959,A,699,0.208,2022-09-04 09:43:59
4456,B,699,0.074,2023-09-22 03:41:26
9372,B,699,0.339,2018-08-07 02:27:31
7314,B,499,0.116,2018-05-08 11:51:32
2831,A,999,0.079,2021-06-14 23:23:35
3964,B,699,0.314,2023-10-15 15:28:02
9161,A,999,0.259,2024-07-31 11:51:42
5301,B,999,0.302,2020-01-20 12:49:42
7608,A,699,0.072,2019-01-31 23:12:45
4994,B,699,0.066,2021-01-03 09:28:49
7335,B,699,0.165,2022-01-30 23:06:35
6538,A,499,0.188,2022-03-14 07:36:19
4880,A,999,0.226,2022-09-09 03:01:39
2013,A,999,0.318,2018-07-11 11:02:46
7939,A,999,0.121,2021-02-16 01:18:57
2602,B,699,0.171,2019-11-21 21:40:36
1062,B,699,0.052,2020-08-28 05:35:21
7000,B,499,0.143,2024-01-25 12:49:40
8087,A,699,0.126,2022-09-02 03:35:27
4036,A,499,0.075,2023-12-12 12:59:25
4208,B,999,0.101,2018-05-14 10:23:39
5556,A,499,0.196,2023-10-03 05:19:54
6067,A,499,0.22,2019-01-22 08:35:43
6725,B,999,0.182,2024-02-10 17:22:07
9652,B,999,0.332,2021-05-03 19:35:45
4160,A,499,0.261,2021-06-09 12:45:08
526,A,699,0.198,2022-06-04 22:46:13
8819,B,699,0.197,2019-08-14 12:49:42
8766,B,999,0.069,2024-09-07 15:17:52
5637,B,499,0.299,2021-12-29 00:33:17
9773,A,499,0.341,2021-07-09 00:20:27
275,A,999,0.275,2022-01-06 13:13:34
313,B,999,0.089,2019-11-14 01:54:01
6115,A,699,0.174,2020-10-31 20:03:59
9111,A,699,0.08,2023-05-28 19:28:31
1170,B,499,0.186,2018-04-14 19:31:54
7967,A,999,0.281,2022-07-20 18:21:03
1057,B,699,0.056,2023-10-25 22:05:46
352,B,999,0.205,2019-03-27 16:47:14
7288,B,499,0.12,2020-02-27 15:11:51
1863,A,499,0.23,2018-01-25 02:23:16
9609,A,499,0.133,2022-04-08 23:29:45
82,A,999,0.301,2023-04-27 19:02:45
5844,B,699,0.33,2018-03-28 13:12:03
6940,B,699,0.082,2024-12-18 20:46:05
1284,A,699,0.306,2022-11-01 18:02:45
5274,B,699,0.21,2021-01-30 08:03:33
4495,A,499,0.336,2022-06-29 00:02:53
2670,B,699,0.311,2024-10-09 12:19:21
5786,B,499,0.145,2023-02-25 10:39:20
3006,A,499,0.224,2023-11-01 21:23:16
1876,A,999,0.052,2022-07-17 05:53:27
9482,B,699,0.335,2024-12-05 14:41:48
8216,B,499,0.115,2023-10-15 12:27:58
9910,A,699,0.112,2022-06-21 11:30:58
3682,A,999,0.283,2020-05-19 02:28:54
4237,A,699,0.114,2018-02-04 21:20:09
1821,B,999,0.235,2024-09-10 15:36:50
2798,A,499,0.105,2024-03-13 05:41:38
1912,A,999,0.091,2020-11-27 21:38:43
9431,B,499,0.204,2020-08-08 21:30:48
2172,A,699,0.15,2021-08-23 13:44:09
6464,B,699,0.147,2022-03-22 17:48:00
4022,A,999,0.315,2018-02-21 12:47:59
7666,A,499,0.231,2022-10-08 06:24:23
7004,B,699,0.323,2024-09-02 20:19:05
1426,B,699,0.166,2024-12-29 20:47:03
8708,B,999,0.3,2020-05-31 17:21:52
6239,A,699,0.225,2021-07-08 09:01:53
3564,A,699,0.322,2021-08-23 07:13:43
2417,A,699,0.289,2020-03-16 00:26:49
9782,A,699,0.343,2022-07-03 07:16:44
7536,B,699,0.319,2021-10-19 08:26:38
1486,A,699,0.314,2021-12-20 19:32:02
3340,B,699,0.229,2022-05-07 13:24:58
8171,B,499,0.224,2020-03-11 02:05:17
1767,B,999,0.119,2018-04-12 20:57:03
4039,B,999,0.282,2023-09-08 06:36:43
5619,B,999,0.336,2022-05-14 13:05:12
2872,B,999,0.147,2024-03-01 19:30:56
6639,A,699,0.311,2024-12-22 20:08:16
4836,A,499,0.067,2023-05-06 18:37:19
7888,B,699,0.22,2021-12-09 22:18:35
4908,B,999,0.072,2024-04-29 00:02:52
4724,A,999,0.342,2021-05-05 20:56:30
8478,B,499,0.076,2019-04-12 22:00:12
9701,B,999,0.174,2021-11-30 18:26:34
6318,A,499,0.122,2024-06-11 22:38:34
9578,B,499,0.069,2018-11-09 21:21:04
4428,A,699,0.311,2021-01-10 23:30:41
4112,A,699,0.183,2018-07-14 02:21:17
89,A,699,0.256,2023-06-06 00:21:38
5255,B,499,0.289,2021-03-25 06:30:09
1959,B,999,0.118,2023-09-29 23:18:11
9785,B,999,0.251,2021-07-10 08:13:10
2550,A,499,0.164,2020-03-08 10:12:39
5552,B,499,0.29,2023-08-07 22:42:04
9359,B,499,0.254,2024-06-09 18:46:09
1321,A,699,0.196,2024-09-10 23:45:08
4774,A,699,0.27,2024-10-01 23:05:15
8629,B,499,0.274,2023-08-16 23:24:52
8112,B,699,0.178,2018-04-29 01:59:11
4364,B,999,0.306,2020-10-01 12:49:34
9726,B,999,0.119,2024-07-17 22:00:09
1269,A,699,0.346,2024-02-03 16:18:42
2729,A,699,0.252,2023-10-19 22:13:38
7476,B,999,0.228,2024-11-23 16:45:36
8686,B,499,0.201,2023-02-06 16:23:56
7248,A,499,0.283,2019-03-16 17:16:47
396,B,499,0.322,2022-05-31 01:49:47
4809,B,499,0.263,2019-12-31 10:53:58
4459,B,999,0.248,2020-08-18 23:58:37
11,B,499,0.291,2022-05-07 16:10:30
5582,B,699,0.279,2024-11-09 21:25:31
3317,A,499,0.327,2019-05-25 04:48:00
7740,B,699,0.267,2024-02-29 00:42:51
9369,B,499,0.09,2019-02-25 17:47:20
1010,B,499,0.096,2023-07-03 11:44:26
8245,A,699,0.134,2019-01-27 20:01:03
3997,A,499,0.26,2022-06-23 12:05:54
