user_id,daily_active_minutes,sessions_per_day,feature_clicks,activity_date
8544,159,1,35,2023-09-21 22:59:20
36111,18,8,12,2018-12-04 23:33:31
18564,8,7,39,2019-04-16 13:42:53
2086,196,2,26,2018-07-17 12:56:00
8647,15,2,42,2018-05-10 03:08:03
1634,14,9,42,2022-03-13 17:59:32
24302,23,9,38,2024-11-19 17:07:51
36159,73,9,13,2023-01-16 09:12:59
36454,285,8,44,2024-08-26 13:08:39
6360,208,4,27,2024-05-21 17:32:29
20138,217,6,45,2020-10-23 19:17:48
39572,168,4,16,2021-10-08 02:12:58
21647,239,3,46,2019-07-21 08:53:39
14404,48,5,30,2022-02-18 03:12:39
21273,43,4,17,2020-02-10 20:51:20
46728,56,8,36,2018-11-22 01:02:13
41672,87,1,30,2019-06-22 04:03:17
32784,292,1,4,2018-07-24 02:21:29
13937,126,4,41,2023-05-08 09:41:11
4182,187,1,7,2019-07-29 10:27:17
27457,265,2,21,2019-06-09 22:32:11
48290,230,7,29,2021-12-22 12:18:52
7791,139,8,35,2021-05-27 05:41:10
12975,220,4,43,2018-02-27 22:08:04
2007,207,6,5,2019-05-22 05:12:24
8907,249,7,3,2018-04-30 12:46:48
28742,39,6,3,2024-12-28 03:04:20
32301,62,7,34,2020-12-13 12:56:26
7952,205,4,25,2020-07-20 15:11:44
46517,231,5,15,2024-09-07 23:37:06
39223,194,9,28,2022-08-01 23:41:36
43096,39,4,12,2023-02-26 21:50:25
44222,122,8,44,2018-01-11 19:36:26
43422,119,5,13,2021-06-02 08:55:39
32663,25,5,16,2019-03-01 23:40:31
27678,60,5,41,2023-08-21 01:01:30
41057,180,9,15,2018-02-06 03:04:26
12625,248,1,32,2018-09-18 23:37:45
43609,215,3,13,2020-05-17 10:44:52
38363,139,9,11,2023-03-03 02:32:20
42934,151,9,17,2024-12-19 19:33:21
45003,231,6,26,2020-03-06 20:05:28
25246,12,8,36,2019-12-06 00:27:14
9493,57,2,18,2019-09-27 21:10:15
12879,34,3,44,2018-06-19 11:17:52
12822,226,2,43,2018-05-01 16:15:18
11441,29,4,23,2018-04-12 15:23:44
45404,115,7,25,2020-06-20 02:34:46
16672,149,8,32,2021-03-29 07:31:16
45959,211,8,47,2020-10-25 07:37:18
6101,220,3,18,2021-08-21 19:33:26
9768,87,9,24,2018-08-20 16:12:04
15668,152,9,49,2020-12-02 22:18:33
8636,291,6,44,2021-02-24 14:41:09
34388,268,1,46,2021-01-13 01:51:01
48289,77,8,8,2018-03-29 07:19:32
2437,94,9,4,2023-11-21 03:03:32
14280,89,7,12,2023-08-03 00:53:41
14602,268,8,43,2024-11-22 02:05:25
35569,236,7,24,2022-01-31 14:07:01
9431,66,7,10,2020-03-25 09:15:46
44813,258,8,3,2022-09-18 01:39:35
29695,246,5,43,2022-10-18 02:37:17
25680,131,6,38,2018-09-06 05:40:02
48412,204,2,0,2024-07-13 02:47:14
42496,255,3,28,2018-03-31 06:53:36
3579,225,5,4,2021-11-22 22:39:35
34175,166,4,20,2019-10-11 06:58:39
3181,137,3,3,2020-05-06 06:45:46
10040,268,3,35,2023-04-25 17:48:38
9455,235,6,21,2022-01-31 00:00:57
39432,44,7,40,2020-12-24 05:43:46
31261,173,5,19,2019-01-22 03:18:27
37631,204,1,6,2019-05-15 10:48:33
25171,255,9,10,2020-09-27 08:41:20
14810,190,9,3,2018-04-09 13:32:39
45583,81,7,43,2019-07-30 16:46:39
31657,43,6,32,2021-07-27 15:04:56
46774,60,7,3,2023-06-30 21:27:19
31358,224,2,23,2018-07-03 12:01:08
33661,31,2,18,2018-05-03 17:43:31
8726,96,8,20,2018-03-30 20:10:57
34418,116,4,36,2021-07-12 16:01:46
48815,163,9,25,2022-12-13 11:44:23
42653,150,5,40,2022-12-15 03:27:19
39705,79,3,46,2022-02-25 14:31:45
11077,39,2,44,2022-03-07 14:43:22
33833,270,1,43,2020-09-13 08:19:18
7648,299,1,10,2023-03-23 01:56:05
24787,92,5,24,2024-11-20 21:49:29
43260,143,6,3,2020-04-09 07:10:11
36804,55,6,24,2021-05-09 00:11:22
18783,192,9,49,2022-04-25 16:41:28
10262,101,8,31,2020-11-11 19:36:05
26242,67,2,28,2020-09-20 14:45:08
2870,60,3,10,2019-03-10 09:38:52
39036,204,6,24,2021-07-12 03:55:07
13578,65,6,39,2021-06-08 23:17:46
15411,293,3,48,2018-10-29 12:21:03
31230,167,3,41,2020-04-11 03:10:35
41625,66,1,48,2018-01-05 08:30:57
2605,65,8,34,2020-03-11 02:27:59
30308,82,8,27,2024-12-25 12:13:42
29813,198,3,47,2018-04-22 08:05:30
24656,247,9,48,2023-06-29 09:39:14
39215,110,7,14,2018-12-29 09:17:51
525,41,8,32,2024-09-24 22:22:31
25677,31,1,41,2018-11-17 03:30:15
18474,279,1,47,2020-09-01 12:40:22
14504,284,2,4,2021-09-03 14:16:42
16947,17,1,5,2020-02-04 17:44:54
2032,61,2,28,2024-02-18 04:37:11
12227,137,9,36,2018-03-18 14:26:21
34116,67,6,25,2020-01-03 06:04:10
17019,203,9,5,2019-10-17 22:20:32
47479,270,6,30,2024-06-18 15:55:04
35987,129,9,26,2023-05-19 22:22:26
31500,245,1,36,2021-07-06 07:06:34
16120,104,3,14,2019-05-07 19:01:40
38076,179,7,32,2022-11-25 17:25:00
7306,197,3,5,2022-01-23 13:22:40
40290,42,2,20,2018-04-19 23:02:01
16543,74,5,28,2018-12-07 20:10:20
5332,153,6,28,2022-10-30 20:18:54
12437,294,5,11,2022-01-05 19:47:29
42058,57,7,5,2021-10-29 06:55:45
23619,101,7,34,2018-06-08 21:37:04
4527,185,7,34,2024-06-20 07:16:45
46428,187,8,30,2023-07-03 07:14:11
3124,218,5,38,2020-10-02 19:20:52
42501,183,6,14,2019-06-19 08:57:10
26911,150,1,17,2021-04-05 04:36:00
38322,242,9,30,2022-11-17 02:15:19
18083,282,6,31,2023-04-17 10:43:24
34187,17,8,3,2019-09-11 08:08:08
45098,176,7,8,2024-05-17 15:43:26
30469,100,5,26,2019-01-01 01:37:01
25655,117,8,12,2023-10-05 13:59:49
48260,236,8,27,2024-06-08 08:41:37
47524,211,5,10,2020-12-26 14:49:06
34914,49,5,3,2022-12-21 15:04:46
36745,127,9,0,2019-03-11 00:45:46
36173,289,2,25,2024-02-27 12:28:54
6335,206,7,16,2019-10-29 12:53:11
45516,157,1,49,2024-10-20 22:11:17
30031,66,9,13,2022-10-10 06:25:31
8364,221,4,17,2023-08-31 08:42:45
36930,199,4,46,2020-12-27 10:53:03
26757,229,3,25,2020-11-11 17:35:02
42380,239,5,16,2020-08-29 13:13:18
33488,212,7,12,2020-10-27 14:02:59
35085,211,1,21,2023-08-27 22:53:07
44320,282,4,40,2019-12-21 09:08:12
7981,164,8,10,2023-08-23 11:02:43
49426,148,3,22,2023-04-06 16:51:28
493,114,3,38,2020-04-30 04:22:11
41840,296,7,19,2018-01-21 15:32:14
30691,71,6,41,2024-11-08 06:24:12
7187,200,4,11,2018-06-17 22:01:18
23092,104,3,43,2019-08-01 23:21:08
6419,262,8,27,2020-12-16 03:20:04
30530,165,8,23,2019-06-23 21:13:19
8943,91,6,22,2019-11-03 19:56:02
6911,178,4,33,2024-05-26 05:06:22
19763,170,3,26,2020-10-14 03:02:09
4250,226,6,26,2022-02-25 23:12:31
45388,154,8,13,2024-07-18 15:59:34
14028,177,7,44,2018-10-01 07:59:19
42632,106,4,38,2022-06-26 05:19:27
18994,52,3,33,2023-11-08 01:56:39
12347,257,8,11,2018-11-08 17:00:07
14129,153,8,40,2020-05-21 15:14:14
11931,223,6,39,2019-12-23 11:58:15
13817,203,2,4,2018-01-17 01:16:25
39369,275,1,10,2020-05-02 15:24:19
37110,34,5,0,2019-01-27 13:22:25
37615,226,1,36,2022-02-28 05:06:05
33458,197,5,34,2022-07-23 14:44:15
4503,58,4,8,2021-02-01 00:58:46
48158,195,8,7,2023-12-10 11:40:36
2337,46,8,1,2021-02-14 14:32:48
38850,136,9,46,2023-06-22 10:40:13
49782,228,2,8,2019-02-21 17:09:39
26659,121,4,42,2023-03-01 23:54:31
34454,103,4,42,2024-05-21 05:55:47
16605,98,2,39,2020-09-27 17:49:44
42904,142,4,15,2019-02-06 17:03:05
38538,39,1,13,2022-06-30 19:30:48
42834,23,2,2,2021-08-28 00:15:20
12523,68,9,23,2023-01-23 03:27:17
35190,227,7,3,2018-04-06 17:06:26
36934,37,7,5,2022-09-23 06:27:52
13775,253,5,43,2018-07-27 05:31:01
48879,191,9,47,2021-07-29 10:42:19
22767,189,1,24,2021-09-11 19:08:07
19431,72,8,32,2018-03-19 05:29:39
20198,96,7,21,2021-10-19 17:34:04
45526,63,1,20,2021-05-24 16:17:49
44874,251,2,24,2023-11-01 00:43:18
35725,33,1,40,2024-11-28 23:59:11
27795,236,8,34,2024-11-01 00:52:34
27846,297,1,16,2021-08-13 06:03:18
35139,280,5,1,2018-05-07 12:16:54
17849,170,1,21,2024-05-20 08:15:55
17475,181,3,25,2018-11-08 08:50:54
48127,47,2,23,2023-10-30 03:53:20
8684,55,7,3,2020-03-02 03:53:17
14013,132,7,5,2024-11-10 17:53:44
20435,216,6,3,2022-03-30 17:32:46
41866,155,8,22,2019-06-20 04:33:12
23140,252,1,40,2021-05-28 18:43:55
26695,66,5,18,2024-10-12 06:02:20
4493,137,9,0,2022-02-28 15:29:31
12954,128,7,32,2019-11-05 17:20:00
47137,266,6,27,2022-08-07 06:43:20
35335,157,3,15,2021-06-02 19:12:32
47291,186,9,10,2021-09-08 10:51:56
25497,120,8,35,2024-01-29 07:24:22
21863,238,6,31,2022-10-04 14:29:40
14072,251,5,31,2020-06-01 12:21:07
28439,257,4,42,2021-03-18 05:13:13
41146,10,8,33,2018-11-30 04:18:15
28190,203,3,49,2019-07-09 09:51:38
41127,16,8,30,2024-08-19 22:19:48
2320,162,8,21,2020-05-15 19:49:15
39710,219,4,15,2021-07-30 18:46:13
24880,155,5,22,2023-07-08 21:36:33
37290,244,2,36,2021-11-25 11:40:07
7206,129,4,37,2021-10-27 08:39:16
12902,23,9,40,2022-10-08 05:33:57
11736,14,6,11,2024-02-18 18:37:01
10258,143,6,16,2020-07-19 11:38:57
43177,64,2,39,2024-07-02 07:55:39
42117,212,9,16,2023-11-19 12:39:54
21823,203,5,49,2023-08-16 00:16:40
27243,229,3,44,2023-06-15 09:02:33
15734,3,7,10,2018-10-14 07:11:58
29164,34,4,49,2020-04-23 16:53:14
27259,127,3,39,2024-03-30 17:06:07
19437,269,4,22,2024-02-08 20:41:29
5333,193,9,43,2024-09-23 21:52:06
25381,241,3,19,2020-06-23 17:00:41
3733,290,6,24,2024-06-28 10:53:42
42260,50,2,16,2023-12-31 17:07:49
30384,54,3,13,2024-07-31 12:01:26
36147,277,6,30,2023-01-19 22:04:15
10641,89,6,44,2024-03-26 19:28:03
5940,17,4,16,2019-12-19 23:30:02
6238,180,9,13,2022-07-04 07:25:50
14820,202,3,6,2024-11-18 10:37:26
3472,182,5,38,2023-11-20 19:26:54
28134,139,5,14,2023-04-15 19:29:54
7331,17,8,24,2022-11-08 03:58:45
7068,295,7,23,2020-11-10 12:30:48
45643,210,7,0,2020-02-19 07:33:22
17544,155,8,23,2019-09-11 05:59:49
11419,143,1,39,2018-11-13 09:22:44
48005,275,1,35,2022-12-11 19:02:08
49242,29,4,48,2024-02-04 22:01:52
39346,87,8,2,2018-07-24 19:18:46
48017,195,5,12,2023-03-20 17:02:26
24583,5,5,27,2020-11-20 01:19:01
8693,200,7,28,2019-04-12 19:48:45
37673,52,1,24,2020-05-24 00:53:58
46073,286,4,44,2022-04-07 16:15:56
12199,85,7,21,2023-04-15 03:18:01
29013,101,5,38,2018-01-22 03:34:53
34460,167,1,29,2022-04-27 01:19:23
49863,199,3,25,2019-01-01 13:57:19
44991,24,8,31,2019-01-12 00:40:29
36060,35,7,17,2022-11-22 22:29:16
26745,255,2,23,2018-12-26 09:28:34
18242,70,6,48,2019-03-10 23:28:30
1706,99,7,38,2019-12-30 21:12:13
7121,85,1,21,2021-07-01 21:43:44
26510,187,8,25,2019-05-14 10:06:17
10778,98,2,10,2022-05-24 01:06:17
26807,288,5,34,2022-03-31 18:07:22
16862,72,7,25,2020-09-03 03:48:17
35765,236,8,11,2024-05-22 10:02:19
31089,14,1,5,2024-10-18 16:44:42
37673,241,9,22,2021-11-26 07:56:13
40146,151,4,8,2022-08-02 09:15:46
33544,118,7,30,2021-01-07 19:22:30
48000,98,9,36,2021-10-04 09:52:02
32822,66,9,1,2022-10-12 23:09:02
8748,243,1,33,2020-03-10 16:34:02
39496,247,4,28,2019-04-10 01:53:30
2472,167,6,24,2024-06-19 21:39:41
20720,201,2,29,2018-04-28 21:43:41
34594,28,6,18,2023-04-14 21:25:40
27204,17,2,30,2024-01-25 02:42:44
12170,282,6,47,2020-04-02 10:52:11
4686,282,3,33,2019-08-05 09:43:19
695,86,9,25,2021-02-16 08:59:14
1382,92,8,2,2018-09-26 23:39:05
19328,239,4,10,2021-01-25 10:11:56
7350,157,1,17,2023-03-28 05:22:55
21377,255,9,35,2024-02-23 09:18:55
32838,20,3,28,2024-04-22 00:49:52
44376,122,3,3,2023-06-19 15:29:25
44307,288,7,5,2022-03-15 10:24:08
32019,187,2,14,2024-02-18 08:26:52
25473,184,2,41,2024-07-26 07:52:25
39524,299,9,23,2024-01-15 03:19:28
6428,210,5,37,2022-11-21 05:24:16
24306,14,8,4,2019-03-05 17:29:22
32075,50,4,42,2018-01-31 09:54:38
45231,140,2,36,2023-10-04 09:07:29
25429,250,8,40,2020-08-04 02:31:04
44855,255,8,7,2018-02-06 02:18:56
36665,243,8,25,2024-10-19 21:24:02
27207,182,5,21,2021-04-26 21:54:28
46445,263,9,44,2018-05-26 13:11:58
48354,225,6,20,2020-05-31 11:47:18
39979,25,4,38,2018-02-28 20:34:58
27300,91,1,48,2019-11-03 19:31:40
6701,143,6,8,2021-09-06 06:11:17
4117,274,8,18,2023-07-10 00:49:39
33485,221,3,30,2020-08-19 22:44:04
39121,277,1,13,2022-08-23 05:35:16
33133,220,3,27,2023-11-04 10:23:42
39810,228,8,31,2022-06-09 07:19:14
1773,245,3,43,2020-10-11 21:19:06
10263,233,1,12,2020-01-02 19:20:47
17835,95,5,1,2019-10-23 07:46:26
34099,129,5,12,2023-09-11 03:08:14
4941,32,8,22,2024-01-02 04:49:38
36639,105,1,10,2020-07-20 11:16:45
23692,60,3,16,2023-10-17 15:38:07
15564,297,2,0,2021-04-03 11:45:12
43382,189,3,31,2023-11-10 09:13:54
43572,205,2,48,2020-11-30 06:38:14
40476,262,3,41,2020-02-28 15:27:12
26112,278,9,14,2023-03-24 17:58:56
19545,120,8,14,2021-04-01 02:42:40
45320,197,2,45,2021-11-12 22:31:57
21271,278,7,6,2019-09-03 01:50:21
47353,184,5,8,2024-09-25 13:30:35
40262,51,4,1,2020-02-04 15:40:44
34242,221,9,31,2023-05-12 20:16:16
35065,152,6,24,2020-02-24 04:22:23
23008,185,6,28,2022-02-22 11:43:47
17764,20,3,16,2018-09-14 19:31:25
10869,113,4,45,2018-05-31 16:00:41
42558,28,6,1,2024-03-16 02:39:00
17349,41,2,24,2022-11-24 10:35:30
9152,263,2,13,2023-09-14 15:29:02
32363,211,1,0,2021-02-24 22:00:23
47222,36,8,2,2020-06-29 13:01:16
48176,4,1,25,2018-12-14 08:32:09
41593,220,7,24,2022-10-09 18:16:52
36576,22,9,4,2019-09-17 03:48:25
15097,295,4,34,2019-12-20 16:07:04
45860,155,3,27,2022-02-27 06:31:19
29801,87,5,3,2019-11-25 04:15:04
38496,297,3,12,2021-08-09 03:57:37
34895,77,8,5,2024-06-03 04:33:06
32270,187,7,38,2021-07-02 06:30:41
22260,286,3,12,2021-10-26 01:32:41
45295,281,2,28,2020-08-30 09:02:56
37208,125,8,12,2024-12-21 10:55:35
1932,225,2,19,2019-09-18 06:01:43
36280,177,7,35,2021-09-22 21:57:21
11886,154,4,25,2021-07-05 02:55:48
14138,220,9,21,2024-08-12 03:24:32
34362,297,6,17,2024-08-29 02:40:49
39512,145,3,40,2021-03-19 07:31:30
7499,148,7,49,2023-01-23 13:33:11
31610,9,2,20,2021-05-27 05:24:30
28232,143,7,19,2019-01-18 03:47:57
12736,188,4,27,2020-10-07 00:23:50
2813,130,8,24,2019-12-12 07:17:36
27155,20,1,22,2020-10-18 01:59:18
10813,61,4,25,2024-11-22 12:28:52
19640,86,8,1,2022-02-17 02:25:35
49043,118,5,17,2019-02-24 06:00:18
2339,218,9,6,2023-03-28 18:25:10
47024,33,4,35,2020-05-13 18:02:35
12181,273,2,40,2023-09-08 19:55:49
17500,76,6,43,2020-03-17 14:47:20
29687,236,7,49,2020-10-19 21:47:11
16515,17,2,38,2018-02-23 04:09:33
3905,289,3,23,2023-12-14 03:02:22
36056,112,5,22,2022-09-15 02:45:53
6181,215,2,20,2022-08-10 23:31:10
42146,262,6,30,2021-07-23 10:38:59
30573,66,7,6,2023-03-28 20:02:32
17748,273,9,26,2022-01-08 02:26:21
47432,38,5,11,2023-08-26 09:11:37
45526,218,3,9,2020-11-10 04:24:13
13074,250,2,32,2020-08-18 02:53:57
31409,55,2,5,2020-05-18 21:19:50
9656,245,1,46,2021-12-23 22:29:53
4113,20,3,23,2024-02-14 19:16:22
21590,152,6,14,2020-06-18 13:25:16
33881,180,4,20,2019-06-11 08:39:43
27676,212,1,25,2021-08-14 22:44:50
32725,200,9,5,2024-04-02 21:22:54
31380,145,7,31,2018-04-18 17:28:13
18267,202,7,38,2022-07-13 07:44:42
24216,4,8,34,2020-03-06 20:57:11
33560,205,9,25,2024-06-15 14:19:36
29988,157,6,46,2021-10-31 08:59:44
48202,23,6,12,2024-01-02 21:23:51
8523,81,3,17,2019-03-24 21:54:16
725,224,3,8,2021-08-07 13:00:01
42977,205,6,34,2020-12-02 11:51:01
36420,59,3,39,2020-10-06 12:38:18
30944,239,6,15,2019-06-06 13:58:25
46264,286,1,14,2019-10-01 19:55:59
35323,103,8,8,2022-03-19 23:45:50
24789,171,2,42,2020-01-20 19:33:04
15389,101,8,7,2023-06-05 07:24:24
18248,265,6,7,2021-01-10 09:32:15
33550,185,5,7,2020-06-15 19:58:03
35586,192,8,7,2024-07-13 06:07:52
29707,128,5,31,2023-10-23 09:53:49
45376,62,9,48,2019-11-16 16:04:12
46964,296,5,15,2023-11-12 23:31:08
43850,17,7,4,2021-01-31 21:32:28
6083,71,6,41,2023-07-12 06:32:17
13902,108,1,22,2021-06-26 03:37:28
19940,295,5,48,2021-04-24 01:31:48
10307,135,8,34,2024-04-22 07:37:04
15588,233,7,32,2022-08-14 22:21:52
49240,195,6,37,2018-08-14 14:59:31
40096,173,8,42,2022-01-03 19:11:49
7300,246,1,40,2022-04-02 12:11:05
41516,211,3,8,2024-10-10 20:00:32
35519,9,1,13,2024-01-13 06:42:21
19565,230,4,36,2018-12-10 05:09:12
17847,133,6,34,2022-10-31 02:42:17
22611,173,3,49,2022-04-14 21:19:46
43512,92,8,0,2021-04-05 20:32:35
30870,144,6,19,2018-11-30 20:46:55
30653,194,9,44,2021-09-02 22:02:01
31423,51,9,22,2022-12-30 20:59:03
38086,110,9,4,2022-03-26 20:52:52
44528,155,5,13,2021-09-23 16:02:25
39471,40,1,12,2020-02-10 03:51:23
17078,218,3,1,2021-09-23 11:18:26
14484,142,1,28,2022-03-17 08:24:51
11569,166,3,28,2018-09-25 16:51:42
8237,240,8,48,2024-07-25 21:47:49
20307,55,4,20,2019-02-26 15:10:30
45320,270,5,47,2022-02-09 08:26:41
42191,183,1,33,2024-11-07 00:31:51
17374,21,5,30,2019-10-05 02:33:18
22607,77,5,1,2024-05-30 14:26:08
543,200,2,3,2022-04-07 10:49:38
9653,171,2,7,2023-03-07 01:42:46
37055,30,1,36,2018-09-16 09:44:19
7048,244,5,40,2021-08-05 07:32:02
19283,8,4,49,2019-06-16 21:35:15
11631,90,4,45,2021-01-13 06:25:55
22143,195,7,35,2021-02-24 06:21:51
25554,119,9,44,2020-11-26 16:15:03
46654,280,4,1,2020-02-02 04:23:32
7429,97,1,1,2018-08-23 08:40:40
3024,100,6,27,2024-06-23 14:24:46
41062,276,3,25,2022-02-21 12:04:24
14157,66,2,11,2024-12-23 09:09:59
24542,247,2,43,2019-06-19 01:56:50
29880,258,6,30,2021-12-12 17:56:30
2563,256,7,7,2019-11-23 05:05:10
34067,285,6,23,2019-03-13 14:28:11
37528,130,7,6,2021-02-25 08:27:45
31813,179,2,30,2018-02-15 12:43:44
17041,147,2,3,2019-11-29 19:13:40
36745,288,9,31,2024-04-28 01:24:14
28035,57,9,13,2019-02-20 18:34:30
31956,73,2,9,2024-12-12 17:08:08
18679,113,8,11,2018-08-11 07:19:29
18592,245,5,39,2020-02-12 07:30:41
25509,85,9,24,2019-07-22 16:31:35
33417,287,7,36,2021-01-30 20:01:40
34825,118,8,46,2021-08-04 09:37:58
36500,57,2,48,2019-04-15 22:01:30
39722,164,9,31,2019-08-28 19:10:20
30624,107,8,32,2023-02-10 20:17:49
49464,212,1,25,2023-08-21 00:58:18
44147,290,3,40,2020-07-08 21:22:02
7679,181,1,22,2023-03-21 23:50:31
21743,54,4,29,2023-08-11 10:00:18
43783,183,6,4,2022-02-20 06:09:18
45054,46,7,28,2020-12-05 11:26:38
27850,227,2,41,2022-02-24 00:07:46
47559,5,7,26,2019-09-08 15:44:36
49452,149,2,38,2018-08-17 08:24:23
4769,40,9,9,2020-12-07 01:35:37
33533,24,3,19,2019-04-21 06:42:53
16773,255,6,43,2020-03-09 16:32:51
22119,147,8,35,2023-12-20 12:06:26
19767,240,1,5,2021-12-15 13:18:01
29817,216,9,6,2024-12-01 12:01:05
16306,292,5,31,2024-04-22 17:31:30
35954,121,2,11,2021-10-09 10:50:13
46857,140,9,14,2019-02-01 20:33:38
39080,221,8,30,2018-02-14 02:57:58
40184,123,5,27,2019-04-03 14:22:12
39598,90,6,35,2024-07-03 05:57:32
34776,66,3,1,2019-03-12 21:14:07
25237,160,7,34,2018-04-03 18:07:28
47878,13,4,17,2023-09-09 18:52:48
39359,270,3,49,2021-01-06 19:57:38
38149,42,2,43,2020-05-07 16:03:29
43656,286,3,8,2022-05-14 05:15:42
34520,234,3,20,2024-02-17 04:05:02
9913,268,8,17,2021-04-19 10:25:32
46043,101,4,38,2023-01-29 10:08:21
4926,207,5,26,2019-01-18 21:20:57
4761,90,9,1,2023-02-20 13:45:18
28185,143,5,27,2018-04-29 08:35:19
26565,227,9,16,2024-10-18 13:03:17
1558,101,8,24,2023-12-07 20:00:12
602,140,1,48,2021-01-15 23:19:17
2764,146,5,48,2019-10-08 11:11:17
22971,149,2,31,2018-09-14 01:39:27
16624,119,7,17,2018-10-11 17:09:49
44100,193,4,0,2022-08-23 09:15:12
24148,185,9,34,2023-05-13 07:18:04
38880,194,9,9,2019-11-21 14:00:44
44485,40,2,3,2019-01-14 03:09:45
42185,191,4,33,2022-10-22 14:21:47
1769,257,1,27,2019-03-24 04:17:47
16211,296,9,7,2022-01-22 06:33:19
42667,24,3,44,2021-04-17 19:38:35
14566,20,2,24,2022-02-19 19:10:18
13293,187,3,17,2018-12-29 02:31:39
39072,226,9,29,2022-06-29 03:12:09
27099,278,9,39,2019-08-12 22:13:46
24393,244,9,27,2020-07-11 02:08:51
19621,154,5,39,2018-01-23 22:53:48
27220,155,8,2,2024-02-02 22:29:51
19661,11,9,41,2022-03-24 21:02:37
7299,81,4,3,2020-01-31 14:58:59
41149,179,5,28,2018-05-18 07:14:20
17684,133,4,17,2019-06-22 07:03:18
49707,70,7,35,2018-04-12 15:39:00
44526,156,4,43,2024-08-06 07:46:55
37334,68,3,0,2022-08-05 17:14:21
31128,90,6,4,2020-05-06 06:01:32
41114,164,3,36,2022-12-05 08:56:02
10661,271,9,31,2024-06-02 23:26:38
11660,166,7,39,2022-11-27 20:12:39
39518,259,8,35,2018-01-11 22:25:02
24703,124,4,3,2024-08-14 10:16:37
33638,36,6,40,2021-06-18 05:14:09
43115,64,6,15,2018-04-22 13:47:58
15438,297,7,27,2021-10-09 07:07:48
19745,256,1,23,2022-04-18 14:17:22
47085,218,4,43,2021-05-29 17:12:29
37926,162,9,30,2021-09-25 14:00:28
33818,98,3,21,2021-12-27 16:39:38
45058,73,5,9,2021-08-14 20:42:01
38732,285,4,40,2021-03-15 01:08:18
10802,238,5,10,2022-12-19 21:12:48
33562,211,2,1,2020-04-26 18:19:23
41220,158,9,15,2021-05-30 11:24:13
23793,288,3,6,2019-09-12 17:38:18
24807,268,9,5,2023-07-18 18:19:10
15963,93,3,25,2020-03-08 13:32:48
49214,183,8,2,2023-02-13 11:39:52
14053,68,8,32,2019-08-31 03:07:00
24378,219,9,37,2021-07-15 13:11:09
30971,298,7,4,2022-11-19 11:06:03
39842,136,8,10,2022-08-25 07:33:14
10801,196,1,36,2024-08-25 02:40:14
17235,255,3,36,2020-11-30 00:43:30
2522,114,2,0,2019-12-08 21:28:11
19985,279,8,28,2020-03-06 02:01:47
42776,129,8,46,2023-02-25 14:24:45
32607,275,8,27,2022-03-13 00:00:26
19536,121,5,35,2023-11-18 18:10:28
26093,98,4,46,2018-10-17 12:34:48
36670,87,2,20,2018-10-02 17:27:42
3391,210,9,29,2021-12-07 06:41:40
18257,210,9,22,2024-02-20 10:27:59
20779,267,6,20,2019-09-23 08:23:00
2626,257,2,27,2019-05-18 10:32:32
32094,221,3,4,2023-07-12 13:23:26
49898,151,9,30,2021-04-19 21:49:32
8156,254,9,6,2018-01-15 18:22:14
1630,133,3,20,2019-09-15 18:33:14
30848,19,1,37,2019-10-03 19:50:36
33270,69,2,45,2018-01-31 00:09:30
18617,34,5,13,2020-10-06 02:20:32
8292,83,5,49,2020-03-08 08:27:49
29502,65,9,44,2022-01-30 00:52:29
21218,42,1,5,2022-01-04 00:01:52
38137,63,2,39,2019-11-25 08:09:59
15961,12,4,47,2020-03-02 06:10:11
40470,9,7,40,2024-03-30 07:37:06
6400,73,6,11,2019-05-23 22:33:50
10973,151,2,35,2024-09-13 05:20:51
16412,84,2,10,2024-09-14 16:35:40
46357,249,4,32,2020-07-04 15:30:37
30892,69,1,19,2019-01-13 12:00:54
1611,53,1,7,2018-06-27 01:06:25
35284,136,6,41,2019-05-11 23:04:04
41640,98,6,30,2020-04-18 21:06:50
25899,189,9,48,2019-10-11 15:58:11
48618,7,1,47,2018-10-21 14:39:35
39834,191,2,10,2019-04-17 05:40:55
37257,49,9,41,2018-06-07 23:54:52
17446,235,6,48,2019-02-09 11:59:20
9774,20,3,19,2021-06-08 06:16:09
8314,198,6,11,2018-04-07 19:55:05
28868,234,8,9,2020-02-04 03:40:52
39108,267,2,18,2020-03-12 22:56:48
11453,139,4,19,2023-04-01 14:50:45
39467,257,6,46,2019-09-27 01:47:46
28017,130,2,26,2018-07-04 19:18:59
8634,7,3,46,2020-08-05 05:56:57
19817,198,3,20,2019-10-06 03:33:54
37495,203,7,1,2022-10-07 01:22:14
42330,263,6,41,2022-04-16 19:33:21
6601,78,5,49,2018-06-10 02:16:08
24469,171,7,16,2022-03-04 01:59:24
14529,51,4,1,2024-08-25 18:03:44
43001,134,7,33,2021-11-23 05:44:02
22676,103,6,37,2020-02-26 15:28:17
13799,290,6,36,2020-08-09 22:40:14
21197,168,2,7,2023-10-26 00:49:26
45439,121,2,46,2021-04-07 00:09:24
32636,256,4,15,2020-09-18 07:57:57
21282,143,7,47,2019-09-24 07:57:49
44648,107,2,46,2019-10-13 20:54:15
6039,153,9,32,2020-12-23 03:21:52
43084,172,6,18,2021-10-14 06:11:14
1601,119,4,39,2023-09-10 03:31:46
48255,289,9,32,2020-06-20 12:44:14
22303,182,8,34,2024-11-14 11:00:56
45996,6,1,9,2023-12-21 05:09:16
