month,new_users,active_users,revenue,growth_rate_percent
2023-07,5559,26734,2267014,20.66
2022-04,1625,12567,4745988,9.75
2025-09,1287,28063,163100,14.81
2022-01,9098,29222,3977139,7.66
2025-09,7808,35595,2788387,21.83
2025-11,7163,40837,3899607,10.26
2023-01,4627,8203,739792,22.45
2022-02,952,19496,4842382,21.16
2023-03,7980,19533,1421671,14.37
2024-06,3544,21530,2223505,13.12
2023-03,6839,3509,807042,15.6
2024-01,2939,46025,434215,5.96
2024-11,6292,646,4525549,22.46
2024-04,1966,28399,3778473,1.77
2022-04,1000,13510,246564,4.58
2023-07,7421,19119,4868840,17.46
2022-05,5221,10613,626006,2.82
2023-08,2436,17463,4330771,12.59
2022-09,726,41657,1050957,16.4
2023-07,2271,39905,984580,3.59
2021-03,8984,42812,2178574,23.22
2022-12,4464,43376,1645166,14.13
2021-02,9098,18460,1355284,19.98
2022-05,3610,32566,3302185,8.43
2023-05,227,37371,3455479,2.11
2021-03,6377,5200,4790587,22.78
2025-02,5742,1311,4669671,8.41
2023-03,9587,4861,4196427,20.93
2023-05,3170,39903,2732318,15.27
2022-01,9571,5714,2055288,1.31
2024-02,7313,49202,2952299,5.18
2021-10,5314,17555,263714,1.15
2023-08,8188,39273,1766694,16.03
2022-08,4882,19575,4375860,16.92
2024-09,1082,1998,4001661,19.1
2024-12,1219,49884,845951,17.27
2021-09,1670,12590,4483463,22.27
2025-08,3463,9579,491093,15.8
2025-11,8515,18137,3862847,20.32
2024-11,1938,46086,1426903,7.12
2023-08,5812,18754,2480476,22.18
2024-12,3996,36685,2859437,23.2
2021-02,4890,9648,3318235,19.17
2022-04,4216,29991,2009909,23.7
2022-06,3777,6385,4727555,22.3
2023-12,5289,20235,3953614,22.49
2025-07,5498,25865,3208850,14.94
2021-07,7594,45956,2348540,4.59
2021-04,2195,8511,985021,4.79
2023-08,3381,15355,4709640,20.65
2025-11,5712,30479,1067904,23.97
2023-05,8649,1577,2901697,19.91
2025-07,8791,31288,1692598,13.61
2023-07,6372,1306,3587457,22.85
2021-10,3886,35922,2026490,1.44
2023-11,1549,2556,1353587,12.49
2021-09,2881,44341,4714393,23.26
2022-09,5864,49711,3411281,7.28
2023-05,5324,986,2838650,13.37
2024-08,9005,15083,3308726,15.63
2024-08,1331,15174,4988562,18.65
2024-04,8628,10644,4003006,1.74
2021-12,3313,14160,4880001,17.16
2025-05,6084,19099,299413,5.85
2023-04,5115,19832,566800,6.16
2024-07,1998,33022,395888,19.5
2023-08,802,44959,2861464,19.47
2025-07,2687,28618,2135809,18.3
2021-10,4209,29985,1361275,5.57
2025-03,2627,26052,629221,11.6
2024-12,2365,15902,1858707,15.78
2022-08,9803,16167,3626737,19.33
2022-08,5625,40292,4496386,21.46
2023-03,2719,12470,2979854,5.77
2024-08,5981,10768,153025,22.11
2024-11,839,41844,514047,10.52
2024-06,8575,32630,2691143,6.13
2024-05,1131,16340,4032280,21.93
2025-06,8261,17837,4917833,15.85
2021-11,306,26232,2700148,6.98
2021-11,9557,28549,3948446,5.58
2022-07,3067,21732,3521522,19.13
2022-11,9966,37111,953561,14.33
2025-04,784,2770,2429935,19.49
2021-02,3460,39645,4939693,4.49
2023-03,3618,43143,3072013,21.14
2025-09,7758,30347,2287853,18.44
2025-11,6045,15125,336324,21.58
2021-11,3765,38826,422945,1.96
2022-02,9545,21185,3675335,9.87
2025-05,8242,38014,2309217,21.56
2024-03,6784,12354,3704845,8.63
2022-09,1320,4206,2209007,19.41
2023-05,9946,33184,1735576,6.88
2023-06,1099,20086,1257492,18.27
2025-04,5074,43793,4457110,21.94
2025-02,3001,38864,1463836,7.65
2024-02,8269,38683,1407229,5.67
2024-09,5817,15916,4817284,20.12
2022-06,6024,36326,2071925,11.97
2022-06,3974,49825,3659586,15.99
2023-02,440,37311,4895135,17.25
2025-02,4275,8694,905031,22.26
2023-05,7829,17729,2025082,23.54
2022-08,7794,49530,1874610,16.97
2022-07,5027,35647,2439054,4.93
2023-02,3243,16596,844738,5.41
2022-05,1901,37448,2607357,2.98
2021-01,925,41101,4666574,4.42
2023-04,8735,46367,1425550,24.72
2021-09,2766,11090,1654659,9.67
2025-10,4960,34086,471246,10.36
2023-02,566,11465,2070038,5.37
2024-10,228,43793,2479058,1.81
2021-07,7655,37356,2145814,1.2
2023-05,1911,30743,2939275,10.65
2021-08,7826,40494,995415,16.29
2025-08,300,25219,1351457,15.15
2023-08,5266,33476,2509912,24.65
2022-07,241,23058,1831411,8.41
2024-01,1982,1581,2232966,20.39
2025-10,762,38041,813143,16.59
2022-03,446,888,2286795,8.56
2025-05,101,43203,4743259,16.84
2023-03,3948,26067,1997067,24.54
2024-04,8502,11414,3788458,15.34
2021-08,5839,36629,2567643,6.52
2025-03,9218,8927,4008821,13.74
2022-02,8998,19599,3135343,18.97
2021-08,6606,28118,4566300,7.52
2021-10,9730,46350,1433294,21.74
2021-12,5205,13472,2164236,5.78
2023-09,3535,21815,4588257,23.42
2025-03,8414,37014,1985033,3.0
2021-07,6433,13383,3596873,19.29
2022-10,9085,8155,1865087,22.46
2025-07,5263,8749,905499,23.3
2024-11,7515,10605,2229589,18.15
2024-08,3524,23129,573086,9.54
2025-01,6938,18330,2979960,23.27
2022-03,6481,11519,4155485,6.64
2023-07,1924,40505,826168,22.94
2021-10,4605,36780,2859756,11.4
2025-06,1734,23157,3297692,22.78
2021-09,3747,34769,919454,23.11
2025-06,9096,14380,330189,20.45
2025-06,464,49188,2389375,1.52
2024-12,2943,5819,4103913,4.37
2022-06,4183,32460,1124971,1.75
2023-11,9761,25502,940924,3.66
2025-03,6759,37882,1710021,23.65
2025-12,5419,39848,2350474,16.07
2024-09,504,10851,4201398,18.79
2022-01,7210,2820,695136,18.21
2022-06,7741,33872,4500948,4.73
2023-06,6970,17648,737859,13.46
2021-06,248,20421,2056876,14.79
2023-12,5678,10724,3847866,24.85
2024-11,8900,48860,999495,8.45
2022-07,6201,5903,4398682,21.9
2024-04,9571,4081,556665,20.8
2025-08,3814,5625,1004131,19.95
2025-10,6014,38337,1964488,22.84
2022-02,9166,2870,274238,18.28
2023-01,5828,44454,4379333,6.28
2024-07,7089,7421,4067674,9.12
2025-02,389,43728,3253658,8.96
2021-11,515,46555,2474716,1.31
2021-05,674,11670,1044428,5.27
2023-09,266,3656,2027402,16.19
2021-05,3358,7691,1411880,8.0
2024-10,435,35792,2915795,22.13
2025-06,8150,2988,2536780,11.28
2021-04,2764,24364,3717115,13.51
2023-07,6183,44197,2553432,8.77
2021-08,3207,19231,271392,8.89
2025-02,1901,28459,1352454,4.73
2021-03,7334,38405,4626024,20.93
2023-10,6313,10874,1841415,23.09
2022-11,3991,1897,3397504,1.13
2024-10,4023,1903,2904010,8.21
2025-06,2077,16255,1906673,11.82
2023-12,2170,7363,3855464,11.56
2022-01,4411,41625,4362872,13.86
2022-07,261,21955,1516712,1.29
2023-07,7528,41257,4189447,16.22
2023-07,4099,22574,2917479,9.68
2024-06,4227,25335,2192722,4.35
2024-06,4086,47896,4787237,3.99
2024-04,5812,30195,4757646,4.62
2021-07,8264,21153,4166595,17.2
2024-10,4168,14806,1959019,24.49
2023-03,5325,25841,3865389,21.22
2021-08,404,49773,3949340,12.31
2024-02,5699,45359,3393072,20.07
2021-07,2291,25217,2821650,14.44
2023-01,8540,3986,2239862,18.73
2021-05,4385,36312,1359554,24.42
2021-01,9042,15830,920238,2.44
2021-12,9519,6786,4564267,24.11
2023-08,9438,29376,4263662,20.97
2023-09,464,18743,2352528,10.95
2021-06,5864,25019,3456275,11.87
2022-05,4395,33774,526868,14.48
2022-09,6990,25682,2181542,12.63
2025-02,9882,37447,280424,20.71
2023-07,9232,46639,4907765,10.64
2023-08,1919,22361,2830297,3.42
2022-02,7019,26735,1588502,10.28
2023-08,9029,48747,3528611,12.87
2023-08,2776,44195,320984,12.3
2024-09,3366,30991,609809,17.56
2025-02,154,47398,2997454,11.29
2025-12,2844,37409,1476051,3.1
2021-04,797,32340,3984859,4.67
2022-07,9432,34719,2912882,10.16
2024-12,1705,19219,921477,1.57
2021-06,7184,27194,4005580,24.13
2023-09,3376,16080,2855317,22.07
2025-10,9627,15730,4722697,19.99
2022-06,5609,15941,4929395,15.42
2022-06,6983,6480,1251665,13.47
2021-10,8930,23773,3124313,4.34
2021-12,9022,24710,2214637,7.24
2025-11,9683,6848,1829831,11.59
2022-03,1462,1699,2105877,14.92
2021-03,7581,42426,4391084,2.49
2022-04,5719,7035,4100938,19.59
2025-10,6591,4701,2740933,16.74
2024-06,6373,21589,2897184,9.52
2025-02,6267,13601,1152900,12.51
2023-08,592,4532,1228028,14.85
2025-09,9547,8356,967249,23.76
2025-11,5283,30208,4536745,22.51
2022-07,7753,24503,2469027,1.34
2021-08,4217,26258,3905743,14.78
2023-11,8681,12619,1081972,14.51
2023-12,9309,42287,4933208,6.74
2025-04,126,34836,1306075,20.36
2023-04,7776,37168,799941,8.06
2021-06,4317,26166,887195,17.2
2022-02,3011,47755,2847587,12.53
2025-07,760,45064,1994420,4.16
2021-04,8218,25778,3033283,20.04
2023-11,8840,26691,2226760,11.77
2025-08,8491,31016,4827863,21.3
2025-08,2462,4123,2064592,7.69
2025-07,143,6405,4634798,10.05
2022-05,5796,19628,1623526,13.69
2024-07,2440,32146,310885,8.86
2021-11,2101,29004,4530051,11.91
2025-08,2221,12745,2491010,13.47
2025-08,7721,47521,3001427,24.97
2021-01,4144,47861,2783891,13.1
2023-06,7999,23445,3550377,22.84
2022-06,6752,5259,945637,24.8
2021-08,4329,17415,4104850,22.54
2023-05,1014,9629,4226603,21.56
2025-08,4615,49985,4263701,21.46
2022-07,7148,39914,2176536,14.1
2024-06,5134,48882,1424473,12.61
2022-08,8752,4304,1633923,4.99
2021-01,3575,5696,4584774,1.12
2021-05,4144,10948,4262219,13.47
2024-07,8179,30263,4171255,19.27
2025-08,5271,32202,518059,15.63
2022-02,4557,29369,4125444,5.62
2021-03,952,48901,512686,10.4
2022-02,8322,45247,946559,7.28
2024-12,1827,41102,2946628,13.2
2023-06,3131,27546,772708,20.43
2021-11,3585,4593,2800829,8.74
2025-03,8759,36121,3616455,24.75
2025-08,5718,48435,1826791,14.82
2021-09,1824,48739,1985788,7.28
2021-04,5814,20178,1975583,20.61
2022-08,4948,41411,1266465,11.76
2021-09,1024,30078,4812988,18.67
2021-01,7791,2783,3781618,3.28
2022-07,5281,23127,4316386,19.16
2025-12,3420,14171,2577048,3.23
2022-03,1170,23435,376007,8.52
2021-01,4001,18765,2542337,23.61
2024-02,6350,13260,2178762,17.53
2021-09,6161,24532,1899032,4.73
2022-10,3258,39942,3755021,7.06
2022-12,8304,28041,3227786,1.65
2024-07,3867,35482,2159349,16.08
2022-04,9431,8381,1245411,2.17
2023-04,2676,24724,2247587,1.24
2025-09,9901,23823,574088,19.01
2021-07,5114,41603,1505943,2.05
2025-11,6758,25427,3169669,7.74
2021-10,4389,11506,4268125,3.61
2025-12,3942,33025,878286,16.28
2021-10,1642,18417,2741908,22.36
2021-09,5981,42292,2085628,8.56
2023-08,9806,33392,2366090,8.51
2022-12,9142,6432,3901472,14.42
2023-06,3025,22896,3546279,10.12
2024-02,6225,17829,474412,1.14
2021-11,2603,10903,2793615,5.79
2021-01,8168,24651,4193844,9.61
2023-08,507,44133,627693,24.51
2024-12,9933,7152,2069951,23.28
2021-07,3662,34839,4795865,6.46
2021-10,2829,21864,1707783,7.02
2025-08,7995,25387,3788133,19.15
2022-09,1679,47525,2006458,13.71
2023-04,526,28984,4564178,16.33
2023-05,4362,33302,4997233,17.53
2021-06,1699,30734,1028564,17.71
2023-04,3551,34962,2244426,18.85
2024-05,7850,26104,105717,24.75
2021-09,1493,10552,1015381,17.54
2021-12,3196,36347,2304990,6.44
2022-02,6463,15410,2239014,19.88
2023-11,1502,37722,3855423,19.99
2022-05,5369,4899,599133,8.45
2023-09,141,13733,3949460,5.87
2021-12,7897,27392,757359,8.51
2024-07,3923,23485,2521103,16.03
2022-08,7299,37705,864145,11.72
2025-12,9178,2057,3165513,16.62
2023-02,6692,21092,2402516,7.34
2025-07,3896,22127,2241499,12.69
2023-02,779,28272,3881757,19.02
2024-03,8706,43445,4721396,11.13
2021-01,2319,19426,3211468,23.83
2023-02,9427,25827,548264,15.58
2025-09,636,20662,117980,24.82
2025-06,3057,38932,704599,16.89
2023-11,9312,44184,1497076,1.9
2023-06,6135,28181,1428064,4.84
2021-06,2850,17086,4855039,17.21
2022-01,7895,41162,3875605,23.99
2024-12,1562,4427,4605527,22.13
2021-01,2665,35253,1592242,3.02
2021-11,3752,36100,4652354,8.67
2025-09,7343,31419,4156489,23.11
2023-01,9192,42919,805597,12.14
2025-03,6302,32664,2260036,3.38
2024-11,9740,5346,1095901,4.29
2025-07,7226,13185,3968213,13.81
2021-07,5385,49726,1921330,7.85
2023-05,3546,41939,4396768,13.35
2021-10,1982,22580,101193,7.09
2023-03,1250,2527,1330894,23.92
2021-11,550,20153,4859262,1.46
2021-09,5765,43877,3666322,22.03
2022-06,3945,5671,3497838,1.31
2023-02,7967,43064,672974,9.16
2024-05,9879,11878,2570839,7.13
2023-07,9677,39602,3450904,8.62
2025-09,5399,5814,4569242,24.37
2021-04,7313,5057,1858891,8.77
2022-01,6977,48696,4483895,10.8
2021-04,7245,14810,525939,19.12
2021-07,5250,32214,4615728,11.26
2024-06,8505,20045,2278866,1.52
2023-03,6964,7997,4873791,13.72
2023-10,2084,36435,4970004,5.39
2022-01,7700,5702,3320572,12.4
2021-06,4598,34829,3711923,16.8
2023-09,9669,5077,1775463,21.61
2024-11,1988,28602,2448482,1.95
2022-05,682,24864,1966098,11.0
2023-11,5508,5584,2113086,14.18
2023-01,8605,27675,3766182,24.3
2021-12,2305,15911,2159099,4.46
2024-08,7289,25226,2013350,22.74
2024-05,7270,37995,1914901,2.69
2024-08,9312,32977,4140085,16.28
2024-05,752,23209,3609924,17.68
2025-04,2906,18805,4701005,18.95
2022-08,472,689,3754024,17.45
2021-01,7631,48377,4249710,21.28
2021-12,4325,35163,3250761,15.76
2023-11,9673,39344,3936795,3.79
2022-07,7772,48198,3287207,13.33
2021-09,2137,4168,1236959,19.3
2023-10,3847,19101,3637924,14.1
2022-10,9497,36634,4503238,11.13
2023-03,7858,47564,2405250,11.03
2025-05,8911,24655,4138188,15.74
2023-09,2262,36173,3381506,6.64
2024-09,6279,11217,404679,17.12
2022-07,9636,29922,2245564,14.99
2022-09,8732,36150,3748527,15.79
2022-01,3710,30737,1127910,2.38
2022-12,9100,31213,4897541,13.76
2024-01,3898,12034,4404495,1.57
2025-12,9988,15596,1044369,14.71
2024-02,7978,18293,2345692,5.07
2021-01,8990,37135,379595,18.97
2023-03,7198,44665,4215786,9.37
2022-10,3404,45827,1811421,2.17
2024-09,2868,9269,3761405,11.72
2025-10,1442,10251,3422617,1.33
2023-11,8126,23043,4740852,23.85
2024-05,1150,8808,1345413,18.91
2024-10,7590,46491,512693,10.26
2022-04,6291,3726,362784,12.75
2021-07,1867,12281,1425487,19.28
2022-04,7077,42244,2221010,7.22
2024-05,9729,14081,2181103,12.77
2021-11,7579,27729,107323,12.76
2024-08,9475,36223,527683,22.97
2021-07,8364,2609,331062,1.76
2025-06,2297,30086,485049,18.07
2024-08,5810,11616,1565181,8.74
2025-02,115,6048,3330806,5.79
2023-08,349,33790,2251872,17.75
2022-12,8086,6433,395240,2.91
2021-10,7595,29217,1478353,21.1
2022-03,6188,39433,1766023,23.76
2023-04,8156,26936,3422065,11.48
2024-08,329,26046,1572242,22.55
2025-01,2065,45886,1373617,4.71
2025-04,6755,33160,4994803,6.06
2024-04,2935,20197,1730114,6.6
2025-06,7499,35080,1503316,12.75
2021-08,7494,43431,2773632,18.7
2022-08,2477,49120,616915,19.66
2025-03,6470,17421,1648395,23.11
2022-11,8158,26433,4176721,8.66
2022-07,3749,763,168213,4.87
2023-03,2177,14559,4349566,9.43
2021-11,2161,49146,4036687,14.88
2025-01,5642,5871,1737505,5.74
2023-07,138,41502,425490,2.43
2022-07,5669,18611,3769873,5.97
2021-08,3591,4126,2476986,11.26
2025-12,2183,27785,4657081,11.78
2023-10,5317,7893,4498686,13.38
2022-01,1824,11940,352951,23.0
2021-09,3385,2173,433485,6.1
2023-07,1801,1922,3234593,14.67
2023-08,3200,38076,3426748,21.56
2025-08,4632,6733,3949754,14.79
2023-10,6666,14604,3574513,10.74
2022-12,2101,2629,2979287,8.62
2023-04,8272,9798,2919231,19.78
2023-07,9658,12791,1194423,12.72
2022-01,7390,42296,1021171,9.07
2024-06,5563,20623,2356375,5.47
2025-08,4436,49332,792764,10.07
2025-03,3406,15109,2735554,9.48
2023-05,8207,42165,2263967,18.13
2021-02,8601,25531,540790,13.55
2023-07,1282,40591,2348255,16.94
2021-08,8730,37442,711176,1.22
2022-09,3052,34957,4177627,14.37
2023-08,2946,27669,4226052,6.45
2023-04,7478,8397,1191148,24.95
2025-11,7070,28152,1474629,16.23
2023-03,7063,42574,1202246,2.53
2023-03,9197,39109,3171666,21.39
2021-04,4170,36802,3057368,21.07
2021-02,7353,34698,4852054,17.78
2022-12,5613,20162,3332732,14.09
2025-09,7791,42862,204486,23.42
2021-10,3580,13554,4798344,4.05
2021-06,1912,46435,2731556,3.04
2024-04,5755,13512,1510290,8.04
2023-10,9402,6162,3191337,22.62
2021-06,9198,47807,432039,3.36
2023-10,8851,19024,2038672,22.56
2022-04,9370,18630,3252007,3.7
2025-10,3352,49329,3338071,15.02
2022-10,1716,18877,2739081,17.68
2023-05,2280,29077,4716990,22.98
2023-11,4408,13491,3777185,20.27
2023-05,1044,45032,669026,13.37
2024-01,2451,40079,3729118,17.96
2024-01,3050,45730,2239923,13.26
2023-07,6087,17270,3143735,5.88
2024-12,3258,11221,359598,13.89
2022-12,485,28560,1526903,12.69
2025-10,7635,26777,2567573,13.87
2023-04,633,15982,4589687,11.71
2023-10,6404,5164,4154865,1.62
2022-01,4209,22795,3488343,16.73
2023-03,4029,25998,4534113,21.32
2024-04,4571,41616,2994043,2.28
2022-12,4722,33257,4530764,4.47
2024-09,5837,49845,1303697,13.52
2024-05,201,12950,3284326,2.53
2022-11,4270,21580,1153580,19.92
2021-11,7848,34208,3483402,1.72
2024-11,363,12028,237768,7.02
2022-01,7917,8115,1581709,2.27
2025-10,111,8433,1206037,11.22
2025-03,8627,42698,4634090,20.61
2023-07,265,3882,3138756,18.47
2021-08,9949,35748,4456767,8.02
2023-08,2419,33121,1744354,13.01
2023-09,3068,44125,2244142,9.59
2023-11,2046,8684,485701,20.06
2021-04,3038,40116,1276128,21.52
2023-02,8116,29693,3650773,23.39
2025-04,7367,29165,538894,16.09
2021-06,1992,21851,3452481,8.82
2021-06,3774,37535,2882292,23.73
2022-02,5376,7329,2326847,17.8
2022-10,2294,22329,2385707,19.65
2024-11,1451,20106,2067382,1.06
2024-07,9354,20131,3458995,3.61
2024-11,2535,3245,1941804,7.39
2021-09,200,24887,2275939,15.52
2021-04,8811,37135,3030086,11.15
2021-11,3907,15186,488671,19.17
2025-07,7584,22988,2592916,11.31
2023-01,7228,32865,3465489,4.56
2023-03,802,35777,4904655,2.91
2021-08,3545,1365,1185116,15.92
2022-09,8623,1480,2626593,10.13
2022-06,5476,35299,918412,15.57
2021-03,1019,22982,4475812,8.88
2024-05,4560,22460,2853036,23.22
2023-12,2800,48443,2473190,14.11
2025-08,4408,4734,4533378,13.37
2023-06,9338,3721,4192616,14.66
2023-01,6481,20886,2376977,15.43
2024-09,6737,39384,4065168,14.6
2021-08,7846,19190,669353,16.24
2025-10,6750,26548,392231,4.36
2024-07,6304,41282,2922983,21.16
2022-05,6355,33355,2380252,17.95
2024-04,9977,40171,1068297,21.37
2021-03,8549,2959,3831854,1.88
2025-08,3994,1781,2347727,19.84
2023-11,9853,32964,1599392,24.84
2023-03,2035,2145,895512,6.08
2025-01,2763,1390,3886243,14.59
2025-12,6105,20638,667192,16.72
2021-05,5838,30638,4000517,21.13
2023-11,4455,13925,2661899,15.59
2025-01,6904,44691,3036242,12.15
2022-10,1921,32830,4372135,15.73
2025-05,483,29721,3314184,2.48
2021-06,9629,44894,2103563,23.43
2025-07,6829,45699,551372,5.03
2021-09,8449,25016,1573025,4.92
2024-01,3578,31773,3862136,2.18
2025-04,3703,25122,4389159,22.79
2025-01,2332,48068,2075443,4.54
2021-12,5737,23499,4930688,11.32
2021-11,7889,28537,2147956,20.16
2025-11,8952,36761,3231372,3.77
2025-10,4805,26260,3558698,3.57
2021-09,6644,22879,3208075,3.91
2025-09,3858,32128,693653,21.46
2024-10,7110,30628,1467929,7.96
2025-10,5926,9171,1055272,16.07
2022-09,4627,46765,1184451,19.89
2023-02,5139,41285,4807771,4.76
2023-06,8170,49691,3929467,19.07
2023-07,7162,31919,577333,11.49
2025-01,5641,3839,4258363,4.32
2022-07,3973,47050,175363,22.98
2023-02,9606,29300,4500245,14.22
2025-05,110,6670,1903782,19.76
2022-09,6561,39928,1713904,5.93
2021-03,7688,34525,1677825,23.37
2021-08,7383,17484,4186933,16.91
2025-09,1831,5502,218382,10.73
2025-05,9019,32284,2992576,22.82
2022-04,8676,48487,2207967,3.49
2024-01,5753,5375,1572851,19.82
2025-07,6926,3636,112623,8.43
2025-08,825,1801,2284258,9.24
2025-07,3556,4877,4959443,17.36
2021-01,6008,40164,2654879,23.42
2024-08,4269,47170,789467,12.3
2022-07,2586,14570,1213227,11.38
2022-06,9111,20664,795503,12.04
2022-10,6662,35887,1113619,20.36
2023-09,2445,47611,604573,21.2
2022-01,9520,13000,416624,4.82
2025-05,2168,44146,1540633,17.64
2025-02,3724,47888,3706643,13.81
2024-10,382,1267,1587685,15.49
2021-09,3839,17874,1004753,14.93
2024-12,6959,9112,1622738,16.11
2024-08,7550,22356,3659891,24.26
2022-05,2186,18491,3321479,21.9
2022-02,4019,12231,4058463,15.26
2021-09,9949,5240,3118117,24.46
2023-10,6850,13039,2588967,13.65
2025-09,3991,27108,4628933,2.19
2025-05,1040,32674,2533442,17.57
2021-04,3222,47914,1340322,24.53
2025-03,9125,46138,931348,5.17
2024-01,7000,11801,3135115,16.13
2023-01,5133,9427,3740295,12.86
2024-08,8355,40211,2359535,23.21
2025-08,7891,42464,1655804,1.1
2022-04,4120,41361,3888822,21.78
2024-12,5175,19640,1691180,15.06
2024-05,2529,48493,3883494,16.23
2022-07,4943,2402,4459636,13.56
2021-02,3885,3849,4503171,2.43
2021-07,1608,43925,166630,16.88
2022-04,9287,36983,1586614,18.48
2024-05,7506,17173,4819585,13.32
2025-09,7672,21647,3784629,16.79
2023-03,6031,7211,1871007,23.82
2023-11,9288,49473,4750166,12.11
2023-11,3092,40243,1718738,17.77
2024-12,3608,48840,1366594,2.81
2024-01,1611,5719,2963061,4.28
2021-11,3737,24015,3272625,24.12
2024-09,4479,14958,2845642,20.25
2024-01,6768,38345,4507549,6.21
2022-07,5163,48964,2663977,18.82
2021-04,2849,11579,3915186,8.05
2025-08,2942,32363,3978445,18.26
2022-05,5650,36957,3388728,18.26
2021-12,6681,32806,4638810,23.7
2023-10,6267,24598,4614378,13.17
2025-09,6698,40225,395401,24.24
2021-04,295,39256,604031,18.92
2025-05,1601,26347,1054771,1.35
2023-04,4893,40196,1647690,9.87
2023-11,707,26935,418277,18.94
2025-03,1317,45603,4212788,8.69
2025-10,2649,7095,3699837,24.96
2025-07,5771,17033,727464,5.88
2021-03,8030,19811,676117,7.47
2025-05,3910,25380,4672458,11.7
2025-01,8439,32622,856222,21.67
2021-02,5961,20486,3716767,2.29
2022-05,2836,9306,1125111,9.9
2022-07,2057,38301,120139,1.03
2021-03,4217,10886,1045425,10.26
2022-06,5791,9600,1424142,16.41
2025-05,5365,9594,4357218,3.48
2021-12,1504,19029,1270982,2.09
2022-08,9904,3223,1625840,5.91
2024-02,6662,45884,2194926,12.28
2023-03,1268,46408,611235,9.92
2023-06,9239,7787,4068358,16.76
2021-05,8636,16509,179092,22.58
2024-06,9911,30637,386677,19.09
2022-01,9646,49368,2817514,2.69
2022-02,5296,7757,806770,5.29
2025-11,6240,35198,4315585,14.58
2025-09,2299,37595,3693384,2.35
2024-10,2221,33710,992518,9.5
2022-01,4319,2671,945032,19.93
2023-11,9206,24056,1844469,22.35
2021-04,3568,19276,3250379,23.55
2025-05,3627,20041,1428175,9.38
2024-03,6365,29955,2359409,6.56
2024-09,5499,33113,1801929,19.4
2024-12,8899,33971,2805647,1.94
