employee_id,avg_daily_hours,tasks_completed,work_mode,productivity_level
23047,9.2,24,Hybrid,Normal
3303,10.8,6,Remote,Normal
87102,10.5,24,Hybrid,Normal
39187,8.7,24,Hybrid,High
47128,10.4,19,Onsite,Normal
81350,5.4,6,Onsite,Normal
89586,10.1,22,Onsite,Normal
29794,8.6,13,Hybrid,Normal
55435,6.4,23,Onsite,High
9027,7.9,9,Hybrid,Normal
42316,5.7,19,Hybrid,High
54729,9.0,20,Hybrid,High
89841,8.7,16,Hybrid,High
59928,11.9,15,Onsite,Normal
68900,7.2,2,Remote,Normal
87729,4.3,7,Remote,Normal
41361,10.3,13,Onsite,Normal
15196,7.0,14,Remote,Normal
75936,10.0,4,Remote,Normal
36681,10.1,5,Hybrid,Normal
73343,7.2,22,Onsite,High
86428,7.0,15,Remote,Normal
42576,8.8,20,Remote,High
51214,5.2,6,Remote,Normal
10248,6.1,2,Remote,Normal
64959,9.6,5,Remote,Normal
45294,4.6,5,Remote,Normal
14044,8.7,11,Remote,Normal
1558,6.9,6,Onsite,Normal
62179,4.8,4,Hybrid,Normal
70609,10.8,15,Onsite,Normal
83189,8.7,24,Onsite,High
19464,4.7,9,Onsite,Normal
55348,9.9,21,Onsite,Normal
48140,9.6,6,Remote,Normal
36650,11.9,4,Onsite,Normal
38677,11.0,12,Onsite,Normal
22376,8.4,8,Remote,Normal
50213,7.6,9,Hybrid,Normal
70703,7.2,1,Remote,Normal
17097,5.6,22,Hybrid,High
16346,6.9,12,Hybrid,Normal
80385,11.5,2,Hybrid,Normal
54857,11.4,23,Hybrid,Normal
79364,8.5,12,Hybrid,Normal
7150,9.7,12,Hybrid,Normal
3073,7.7,23,Remote,High
1213,10.2,6,Hybrid,Normal
16369,4.8,20,Onsite,High
64497,7.9,6,Onsite,Normal
23432,8.4,3,Remote,Normal
82956,4.6,6,Hybrid,Normal
71099,11.2,12,Onsite,Normal
1405,9.8,16,Hybrid,Normal
22355,4.0,22,Onsite,High
23411,7.6,5,Remote,Normal
43880,11.6,19,Remote,Normal
16386,5.0,10,Hybrid,Normal
68366,4.2,7,Hybrid,Normal
39459,10.0,9,Onsite,Normal
37622,11.6,8,Onsite,Normal
83194,8.4,16,Hybrid,High
88700,8.3,20,Onsite,High
64150,10.0,19,Remote,Normal
82789,7.2,16,Remote,High
8045,4.0,6,Hybrid,Normal
61291,10.7,2,Hybrid,Normal
8166,5.5,8,Remote,Normal
77704,8.4,18,Remote,High
39708,5.3,24,Remote,High
67298,9.3,4,Onsite,Normal
50057,7.1,6,Onsite,Normal
31134,11.0,3,Remote,Normal
3663,5.5,6,Onsite,Normal
35351,6.0,13,Hybrid,Normal
76885,8.3,21,Remote,High
27921,5.0,12,Onsite,Normal
23997,6.4,2,Remote,Normal
27904,6.4,5,Remote,Normal
84972,5.2,23,Onsite,High
18371,6.4,9,Hybrid,Normal
70510,6.8,4,Hybrid,Normal
71383,10.6,8,Onsite,Normal
84493,5.3,3,Onsite,Normal
26939,9.2,18,Remote,Normal
46311,5.0,7,Remote,Normal
79201,6.3,19,Onsite,High
7891,4.4,2,Onsite,Normal
30447,4.6,7,Hybrid,Normal
44843,4.3,10,Onsite,Normal
80329,5.8,1,Hybrid,Normal
58003,8.3,16,Hybrid,High
16161,10.2,9,Hybrid,Normal
40994,9.8,12,Onsite,Normal
59027,7.5,8,Remote,Normal
15767,7.5,12,Hybrid,Normal
30573,9.8,21,Remote,Normal
62309,8.1,24,Hybrid,High
23212,8.9,20,Hybrid,High
15768,10.6,13,Hybrid,Normal
85002,10.3,18,Onsite,Normal
54597,5.3,20,Onsite,High
44034,10.9,14,Hybrid,Normal
60856,4.9,13,Hybrid,Normal
63819,11.4,24,Hybrid,Normal
71057,4.0,24,Onsite,High
80018,7.3,18,Remote,High
34626,8.1,13,Hybrid,Normal
20396,9.8,7,Remote,Normal
48805,8.4,18,Remote,High
83272,9.8,12,Remote,Normal
7871,9.6,3,Remote,Normal
53805,9.4,17,Onsite,Normal
66347,4.4,11,Onsite,Normal
20337,8.5,18,Onsite,High
60959,8.8,22,Remote,High
37627,10.3,8,Hybrid,Normal
16604,5.2,12,Hybrid,Normal
44154,5.1,5,Hybrid,Normal
15188,7.2,18,Onsite,High
54184,7.2,13,Onsite,Normal
79286,4.4,12,Hybrid,Normal
85527,7.4,24,Hybrid,High
28998,8.3,10,Hybrid,Normal
85400,4.5,12,Onsite,Normal
32033,6.8,6,Onsite,Normal
76810,9.2,21,Hybrid,Normal
66476,6.0,9,Remote,Normal
40513,9.5,22,Hybrid,Normal
5581,9.2,18,Remote,Normal
57714,7.1,14,Hybrid,Normal
49457,10.9,4,Remote,Normal
73615,8.5,16,Onsite,High
40338,11.6,8,Hybrid,Normal
49089,4.0,17,Hybrid,High
82006,6.9,10,Hybrid,Normal
53616,6.2,20,Remote,High
15263,5.6,10,Onsite,Normal
65550,6.6,11,Remote,Normal
40526,6.5,3,Hybrid,Normal
22186,11.7,6,Hybrid,Normal
77000,10.9,20,Onsite,Normal
27336,6.2,2,Hybrid,Normal
23448,12.0,15,Onsite,Normal
27662,8.7,1,Hybrid,Normal
39918,6.2,11,Onsite,Normal
8405,6.1,16,Onsite,High
22684,5.6,7,Remote,Normal
79883,6.1,19,Remote,High
37270,5.1,5,Hybrid,Normal
12484,4.1,2,Remote,Normal
69060,6.4,4,Remote,Normal
68094,7.0,4,Remote,Normal
5438,7.0,6,Hybrid,Normal
68906,7.1,6,Hybrid,Normal
11428,8.9,18,Hybrid,High
15436,10.7,12,Remote,Normal
50296,4.1,16,Remote,High
136,6.4,17,Hybrid,High
5092,5.5,16,Hybrid,High
23046,5.5,19,Onsite,High
49300,11.6,2,Onsite,Normal
81477,6.7,3,Onsite,Normal
40819,10.9,19,Onsite,Normal
54063,4.9,14,Onsite,Normal
29932,9.4,12,Onsite,Normal
68371,4.8,22,Remote,High
68841,11.9,9,Onsite,Normal
16382,4.3,21,Onsite,High
8450,8.0,14,Remote,Normal
34581,5.6,19,Remote,High
56065,10.6,22,Onsite,Normal
1578,8.2,4,Remote,Normal
51928,4.0,21,Hybrid,High
86045,8.9,23,Remote,High
51622,9.7,2,Remote,Normal
85506,4.5,3,Onsite,Normal
76732,11.4,10,Onsite,Normal
70373,11.9,17,Onsite,Normal
89363,10.0,6,Onsite,Normal
58103,12.0,4,Remote,Normal
80930,7.9,15,Remote,Normal
1783,10.8,10,Onsite,Normal
89761,6.7,17,Remote,High
21900,6.5,18,Remote,High
15705,9.7,2,Onsite,Normal
3608,11.1,15,Onsite,Normal
56985,6.6,21,Hybrid,High
120,9.6,9,Hybrid,Normal
42580,7.7,2,Onsite,Normal
41615,11.8,2,Hybrid,Normal
72191,6.9,7,Remote,Normal
44714,8.3,19,Remote,High
75195,8.7,21,Remote,High
16359,5.8,21,Remote,High
43577,9.7,6,Hybrid,Normal
54723,11.1,12,Hybrid,Normal
16514,4.3,15,Hybrid,Normal
63036,4.1,18,Onsite,High
44897,10.5,2,Onsite,Normal
57591,10.6,21,Remote,Normal
63674,5.1,11,Onsite,Normal
88131,11.9,14,Onsite,Normal
53119,4.3,15,Remote,Normal
84846,4.1,12,Remote,Normal
23192,6.6,6,Hybrid,Normal
30186,5.3,13,Onsite,Normal
38490,5.3,7,Remote,Normal
62692,5.9,13,Remote,Normal
25111,7.6,7,Onsite,Normal
50289,11.9,18,Onsite,Normal
82146,11.5,7,Remote,Normal
54139,4.6,6,Onsite,Normal
87413,9.6,8,Onsite,Normal
75608,7.4,17,Hybrid,High
38177,6.8,24,Hybrid,High
38842,6.9,22,Hybrid,High
79829,5.0,5,Hybrid,Normal
59554,11.3,24,Hybrid,Normal
30213,8.4,14,Remote,Normal
73689,10.0,17,Hybrid,Normal
28375,8.8,17,Remote,High
7027,6.7,4,Remote,Normal
13934,6.9,7,Hybrid,Normal
10620,8.4,20,Remote,High
123,8.0,11,Onsite,Normal
46290,7.3,1,Remote,Normal
66140,10.5,10,Onsite,Normal
45381,11.8,3,Onsite,Normal
78099,6.9,1,Onsite,Normal
75928,5.6,7,Onsite,Normal
18839,9.9,4,Hybrid,Normal
85558,4.6,17,Hybrid,High
87279,5.6,20,Hybrid,High
4751,11.1,13,Onsite,Normal
57776,8.1,7,Remote,Normal
23997,11.1,19,Remote,Normal
61672,8.3,3,Onsite,Normal
36663,11.2,19,Hybrid,Normal
55323,11.9,24,Onsite,Normal
37547,6.2,14,Hybrid,Normal
31898,5.0,11,Remote,Normal
21133,7.9,18,Remote,High
70070,7.0,1,Onsite,Normal
40088,8.5,16,Remote,High
88427,6.8,23,Remote,High
26592,7.0,16,Onsite,High
37842,12.0,12,Remote,Normal
10079,8.0,3,Remote,Normal
8290,5.3,13,Onsite,Normal
37512,11.3,2,Onsite,Normal
64842,9.7,6,Onsite,Normal
64056,10.7,12,Onsite,Normal
67379,10.3,19,Hybrid,Normal
26521,11.1,3,Remote,Normal
52575,7.4,5,Onsite,Normal
76640,11.7,14,Remote,Normal
67598,10.7,3,Hybrid,Normal
8573,7.0,13,Remote,Normal
16937,11.6,20,Hybrid,Normal
60529,9.5,14,Onsite,Normal
8624,6.3,19,Hybrid,High
1011,4.9,1,Onsite,Normal
77429,11.2,16,Hybrid,Normal
25981,10.4,5,Remote,Normal
28518,4.0,7,Onsite,Normal
29806,11.5,19,Remote,Normal
3233,9.6,4,Onsite,Normal
6310,9.6,6,Onsite,Normal
53705,6.9,23,Remote,High
27442,9.1,20,Remote,Normal
42820,10.1,5,Onsite,Normal
29515,5.8,2,Remote,Normal
19105,5.7,2,Hybrid,Normal
43648,11.8,3,Hybrid,Normal
16124,11.6,1,Onsite,Normal
31938,7.0,8,Hybrid,Normal
6391,5.0,4,Remote,Normal
36664,6.1,9,Hybrid,Normal
33716,9.5,22,Onsite,Normal
38099,5.1,3,Remote,Normal
88508,10.6,23,Hybrid,Normal
18238,4.7,16,Remote,High
19763,8.4,9,Hybrid,Normal
37186,11.1,8,Hybrid,Normal
9435,9.4,20,Hybrid,Normal
13648,8.5,8,Hybrid,Normal
61788,9.4,6,Hybrid,Normal
63749,11.9,14,Onsite,Normal
28224,5.0,16,Onsite,High
75852,10.2,6,Remote,Normal
19292,7.9,13,Onsite,Normal
4868,9.3,24,Remote,Normal
70617,6.3,5,Onsite,Normal
44985,7.8,3,Remote,Normal
78612,7.8,21,Remote,High
21738,11.1,4,Onsite,Normal
55859,4.2,22,Remote,High
23423,8.6,11,Onsite,Normal
1251,8.9,18,Onsite,High
47860,5.4,3,Remote,Normal
40932,11.1,22,Onsite,Normal
13712,8.3,8,Onsite,Normal
74698,5.9,9,Onsite,Normal
5903,5.2,19,Hybrid,High
21977,9.1,3,Onsite,Normal
28761,6.4,21,Hybrid,High
61023,8.3,8,Remote,Normal
40023,10.4,9,Hybrid,Normal
47402,5.7,19,Onsite,High
22112,9.3,1,Onsite,Normal
85091,9.2,23,Remote,Normal
48982,8.6,13,Remote,Normal
80697,9.4,12,Hybrid,Normal
76490,4.6,1,Remote,Normal
59341,5.0,23,Hybrid,High
46160,7.4,12,Onsite,Normal
12017,6.8,20,Onsite,High
75736,11.6,24,Remote,Normal
87018,8.1,10,Remote,Normal
47873,8.8,18,Hybrid,High
55650,9.2,9,Hybrid,Normal
25195,7.0,10,Remote,Normal
38864,5.2,24,Onsite,High
11612,4.5,14,Remote,Normal
7573,9.8,12,Onsite,Normal
7140,10.8,3,Onsite,Normal
29375,4.5,12,Hybrid,Normal
9257,12.0,10,Remote,Normal
12183,9.2,22,Remote,Normal
83329,8.2,19,Hybrid,High
9804,8.3,8,Remote,Normal
67358,6.2,12,Hybrid,Normal
11603,5.6,22,Remote,High
76216,5.2,3,Onsite,Normal
60610,5.7,11,Hybrid,Normal
44934,6.3,19,Onsite,High
43737,5.3,14,Hybrid,Normal
18363,4.1,8,Hybrid,Normal
12701,8.3,15,Hybrid,Normal
33566,11.2,20,Remote,Normal
53909,10.7,19,Onsite,Normal
71128,7.5,13,Remote,Normal
18292,8.5,23,Hybrid,High
13732,5.6,20,Hybrid,High
58622,9.9,23,Hybrid,Normal
4054,5.2,2,Hybrid,Normal
77801,9.3,10,Remote,Normal
35372,6.1,14,Hybrid,Normal
26285,11.1,17,Remote,Normal
80157,10.3,2,Onsite,Normal
24852,10.3,8,Onsite,Normal
89384,5.9,8,Hybrid,Normal
78686,9.6,17,Remote,Normal
52542,9.6,22,Hybrid,Normal
42312,7.1,2,Remote,Normal
60848,6.5,14,Remote,Normal
22661,11.1,22,Remote,Normal
48566,6.5,24,Remote,High
40279,11.8,20,Hybrid,Normal
68738,11.5,7,Hybrid,Normal
3798,8.8,2,Remote,Normal
89705,6.7,11,Hybrid,Normal
66007,11.1,1,Remote,Normal
70271,8.4,20,Remote,High
10702,7.8,3,Onsite,Normal
67349,4.7,1,Remote,Normal
9410,4.2,7,Onsite,Normal
8511,9.7,21,Onsite,Normal
9771,6.1,16,Remote,High
8999,5.5,4,Remote,Normal
77142,7.6,6,Onsite,Normal
13958,9.6,13,Onsite,Normal
59456,5.6,19,Remote,High
33332,8.0,21,Remote,High
32792,8.9,23,Onsite,High
17169,5.8,12,Remote,Normal
15923,6.5,9,Hybrid,Normal
33394,10.4,9,Hybrid,Normal
9997,11.0,1,Onsite,Normal
17221,8.8,3,Hybrid,Normal
6743,8.2,4,Onsite,Normal
83193,7.9,1,Onsite,Normal
32377,4.1,16,Hybrid,High
84558,6.7,22,Hybrid,High
81976,8.7,16,Hybrid,High
16102,4.3,7,Hybrid,Normal
15190,5.6,22,Onsite,High
29574,9.7,12,Remote,Normal
38450,8.8,6,Remote,Normal
57315,11.6,21,Remote,Normal
72546,8.8,19,Hybrid,High
57852,4.6,22,Hybrid,High
78306,11.9,3,Onsite,Normal
81607,8.3,16,Onsite,High
37171,11.7,22,Hybrid,Normal
25008,11.1,10,Remote,Normal
38840,11.5,1,Remote,Normal
57343,7.3,8,Remote,Normal
11677,11.9,1,Remote,Normal
73848,6.2,19,Remote,High
32402,4.2,22,Remote,High
11955,10.4,15,Hybrid,Normal
86707,11.6,18,Remote,Normal
23352,10.5,8,Remote,Normal
59463,7.7,23,Onsite,High
41523,6.0,16,Remote,High
17307,10.9,8,Onsite,Normal
60426,5.6,23,Remote,High
43012,8.0,8,Hybrid,Normal
84459,4.5,18,Hybrid,High
69325,7.2,11,Hybrid,Normal
41808,9.6,12,Remote,Normal
84037,6.7,14,Remote,Normal
29457,4.9,12,Remote,Normal
33000,7.4,19,Hybrid,High
9648,9.9,13,Remote,Normal
15300,6.0,2,Remote,Normal
36820,11.4,18,Hybrid,Normal
69801,10.4,13,Onsite,Normal
3154,12.0,14,Remote,Normal
85778,11.1,13,Remote,Normal
8081,10.5,18,Remote,Normal
13435,10.8,17,Onsite,Normal
74201,10.1,12,Remote,Normal
81122,4.6,2,Onsite,Normal
38943,5.1,21,Remote,High
83153,5.3,23,Remote,High
1871,8.4,22,Remote,High
57989,7.1,6,Hybrid,Normal
20859,7.0,19,Hybrid,High
31965,6.8,12,Onsite,Normal
72870,4.8,16,Onsite,High
10683,6.7,8,Onsite,Normal
65032,5.9,22,Onsite,High
35333,7.7,24,Remote,High
55421,4.3,7,Remote,Normal
12402,9.0,5,Remote,Normal
21794,11.9,18,Hybrid,Normal
25664,5.9,24,Hybrid,High
27360,7.0,5,Remote,Normal
84598,4.2,4,Hybrid,Normal
42503,9.1,3,Onsite,Normal
79031,10.7,17,Hybrid,Normal
5126,8.2,10,Onsite,Normal
81628,6.8,16,Remote,High
32671,9.3,10,Hybrid,Normal
73794,6.1,5,Hybrid,Normal
60552,5.5,21,Onsite,High
2289,9.2,8,Hybrid,Normal
70432,5.6,11,Hybrid,Normal
39012,5.5,8,Hybrid,Normal
53755,11.9,12,Remote,Normal
14109,7.1,14,Hybrid,Normal
4557,5.2,14,Hybrid,Normal
8187,9.8,9,Onsite,Normal
17771,9.5,1,Hybrid,Normal
30488,8.2,16,Hybrid,High
45227,6.1,16,Remote,High
3199,8.2,23,Remote,High
19557,10.7,2,Remote,Normal
62185,7.8,11,Onsite,Normal
78123,6.5,2,Onsite,Normal
51874,10.1,22,Remote,Normal
15462,8.5,12,Onsite,Normal
36669,9.5,7,Remote,Normal
486,10.4,5,Hybrid,Normal
39138,10.3,19,Onsite,Normal
60713,10.4,14,Hybrid,Normal
28291,9.1,16,Onsite,Normal
77534,4.1,11,Remote,Normal
1763,5.3,12,Remote,Normal
62654,5.8,16,Remote,High
27754,4.3,20,Hybrid,High
31230,6.8,11,Onsite,Normal
81741,9.3,22,Remote,Normal
65042,7.2,8,Onsite,Normal
56739,8.9,3,Onsite,Normal
23757,5.7,16,Remote,High
40267,10.9,23,Onsite,Normal
52893,11.1,16,Onsite,Normal
75320,11.2,12,Hybrid,Normal
75389,11.2,3,Onsite,Normal
30953,4.8,20,Remote,High
55072,4.1,20,Hybrid,High
79206,9.7,9,Remote,Normal
28363,11.6,3,Hybrid,Normal
37814,8.3,21,Remote,High
45022,6.2,8,Onsite,Normal
21231,9.2,11,Onsite,Normal
5188,9.2,2,Hybrid,Normal
78650,8.4,11,Onsite,Normal
27271,5.7,19,Onsite,High
47998,11.0,18,Hybrid,Normal
77979,6.2,10,Onsite,Normal
40659,6.1,5,Onsite,Normal
77366,7.4,3,Onsite,Normal
9778,10.3,17,Onsite,Normal
45533,9.7,6,Onsite,Normal
26599,10.0,24,Remote,Normal
53620,9.9,21,Hybrid,Normal
25783,11.6,20,Onsite,Normal
62563,7.8,16,Onsite,High
80130,12.0,12,Remote,Normal
9135,11.2,12,Onsite,Normal
37031,11.0,13,Remote,Normal
47480,11.1,6,Hybrid,Normal
78988,8.3,2,Hybrid,Normal
769,7.1,10,Remote,Normal
29678,8.1,22,Onsite,High
14824,4.8,3,Remote,Normal
547,8.7,16,Onsite,High
76632,7.0,14,Remote,Normal
28728,9.4,18,Hybrid,Normal
2625,6.4,15,Hybrid,Normal
64467,11.1,9,Onsite,Normal
54410,6.8,20,Remote,High
23350,11.4,24,Hybrid,Normal
49068,5.5,23,Onsite,High
76468,8.4,10,Onsite,Normal
61053,10.0,5,Hybrid,Normal
21749,7.9,5,Hybrid,Normal
54445,5.6,3,Remote,Normal
31573,4.6,19,Remote,High
54720,7.5,24,Remote,High
28712,10.8,19,Onsite,Normal
47851,6.7,3,Onsite,Normal
55088,9.1,2,Onsite,Normal
42159,5.8,17,Hybrid,High
74356,4.3,16,Hybrid,High
71837,8.9,1,Hybrid,Normal
67480,8.8,21,Remote,High
7903,4.5,18,Hybrid,High
35302,4.8,20,Onsite,High
71673,6.2,10,Remote,Normal
47362,7.2,8,Remote,Normal
75307,10.1,5,Onsite,Normal
47468,5.6,17,Hybrid,High
71893,6.9,24,Remote,High
8428,4.6,18,Onsite,High
29365,7.2,16,Onsite,High
77475,4.9,16,Remote,High
51753,10.8,23,Hybrid,Normal
87198,11.1,11,Hybrid,Normal
21391,11.7,13,Remote,Normal
81188,4.5,2,Remote,Normal
82570,9.0,19,Remote,High
82864,5.4,18,Onsite,High
55263,5.1,16,Hybrid,High
89826,8.7,24,Remote,High
2080,6.6,13,Remote,Normal
3186,12.0,4,Hybrid,Normal
42799,11.5,14,Remote,Normal
26108,6.7,10,Onsite,Normal
81444,7.7,18,Onsite,High
87817,11.2,16,Onsite,Normal
27884,10.4,22,Remote,Normal
22023,8.6,24,Hybrid,High
26786,10.9,16,Onsite,Normal
88690,10.0,10,Hybrid,Normal
40623,4.6,3,Hybrid,Normal
81399,7.3,6,Hybrid,Normal
60736,6.0,19,Onsite,High
5607,9.5,10,Remote,Normal
82638,9.5,8,Hybrid,Normal
71441,9.6,18,Remote,Normal
58573,10.2,14,Onsite,Normal
3926,5.1,19,Hybrid,High
76042,5.5,20,Hybrid,High
40181,5.6,16,Onsite,High
82374,4.2,16,Hybrid,High
45676,11.0,1,Onsite,Normal
18045,7.1,9,Remote,Normal
25988,10.4,22,Remote,Normal
48051,6.9,5,Hybrid,Normal
70440,5.0,20,Hybrid,High
18671,6.1,10,Hybrid,Normal
64339,7.5,14,Onsite,Normal
30893,11.7,20,Hybrid,Normal
14813,5.6,23,Remote,High
89085,9.0,1,Onsite,Normal
72086,9.9,1,Hybrid,Normal
59182,4.7,3,Remote,Normal
31880,8.7,18,Onsite,High
83343,10.9,8,Onsite,Normal
50893,5.5,16,Onsite,High
77954,9.3,7,Remote,Normal
15079,7.7,8,Remote,Normal
71423,8.2,3,Hybrid,Normal
5814,6.6,14,Hybrid,Normal
46585,9.8,10,Hybrid,Normal
48742,4.7,8,Onsite,Normal
55229,6.9,24,Hybrid,High
51076,10.9,4,Remote,Normal
55169,9.0,20,Hybrid,High
84388,5.8,3,Remote,Normal
25848,7.4,14,Remote,Normal
26491,8.5,14,Onsite,Normal
13137,4.4,13,Remote,Normal
85442,8.5,17,Remote,High
9359,10.4,13,Hybrid,Normal
25082,9.3,4,Remote,Normal
41779,10.4,2,Onsite,Normal
61061,6.8,4,Onsite,Normal
52488,6.0,14,Remote,Normal
18618,5.9,15,Hybrid,Normal
56943,10.7,20,Onsite,Normal
71231,7.8,8,Remote,Normal
37753,7.9,20,Hybrid,High
59547,11.7,17,Hybrid,Normal
4610,4.1,19,Hybrid,High
5964,5.4,7,Hybrid,Normal
74574,10.6,1,Hybrid,Normal
357,5.4,11,Hybrid,Normal
3880,4.8,10,Onsite,Normal
52891,8.8,4,Hybrid,Normal
31323,7.5,4,Hybrid,Normal
54932,8.0,19,Onsite,High
16439,5.3,15,Onsite,Normal
68654,4.7,13,Remote,Normal
4990,6.1,1,Hybrid,Normal
89528,5.7,22,Hybrid,High
65799,11.6,13,Remote,Normal
82517,6.2,17,Hybrid,High
48615,11.7,18,Hybrid,Normal
24657,5.8,20,Hybrid,High
73546,10.2,7,Onsite,Normal
15420,6.4,15,Hybrid,Normal
65069,9.8,2,Onsite,Normal
78996,7.9,17,Onsite,High
80336,11.8,4,Remote,Normal
59065,9.8,3,Remote,Normal
29899,5.6,19,Onsite,High
56294,7.7,23,Remote,High
48208,4.7,4,Onsite,Normal
74086,12.0,20,Hybrid,Normal
28256,6.8,4,Onsite,Normal
17685,11.0,6,Remote,Normal
64164,6.7,18,Remote,High
55347,9.8,21,Onsite,Normal
37018,9.7,16,Remote,Normal
75205,8.8,11,Onsite,Normal
18503,7.0,4,Hybrid,Normal
34749,11.9,11,Hybrid,Normal
74648,7.2,21,Onsite,High
24382,11.3,6,Hybrid,Normal
10301,8.3,15,Remote,Normal
61653,8.1,12,Remote,Normal
56589,7.7,18,Remote,High
73869,4.8,23,Onsite,High
36434,10.7,8,Hybrid,Normal
9005,11.4,21,Onsite,Normal
62819,6.9,18,Hybrid,High
51748,5.2,18,Onsite,High
25696,11.2,8,Hybrid,Normal
9150,9.8,3,Hybrid,Normal
21515,7.3,23,Onsite,High
27501,8.3,13,Hybrid,Normal
52206,11.4,4,Onsite,Normal
50241,9.6,2,Hybrid,Normal
1109,5.7,8,Onsite,Normal
58692,4.7,2,Onsite,Normal
34204,10.6,1,Remote,Normal
8022,10.0,24,Remote,Normal
70681,4.3,12,Remote,Normal
6528,10.6,3,Onsite,Normal
55732,5.4,13,Onsite,Normal
19359,5.0,24,Hybrid,High
7750,9.9,3,Remote,Normal
20380,11.7,17,Hybrid,Normal
58381,4.4,11,Onsite,Normal
11317,4.6,3,Onsite,Normal
38807,5.3,10,Hybrid,Normal
58753,10.2,16,Hybrid,Normal
2255,7.8,17,Onsite,High
70739,7.0,23,Remote,High
18882,4.2,5,Remote,Normal
21952,6.4,3,Remote,Normal
62181,4.7,12,Hybrid,Normal
7302,8.3,1,Remote,Normal
13372,9.6,24,Hybrid,Normal
85143,4.5,15,Remote,Normal
75284,8.9,14,Hybrid,Normal
44868,7.0,4,Remote,Normal
26510,7.8,3,Remote,Normal
10827,9.6,16,Remote,Normal
32043,6.2,19,Remote,High
34254,11.2,2,Hybrid,Normal
77069,11.5,4,Onsite,Normal
54742,12.0,8,Remote,Normal
36684,9.4,20,Hybrid,Normal
89786,4.8,11,Hybrid,Normal
16069,10.5,4,Hybrid,Normal
46545,6.4,16,Hybrid,High
14969,10.0,7,Onsite,Normal
4075,9.0,21,Remote,High
61371,11.0,9,Remote,Normal
44522,10.5,4,Onsite,Normal
27865,7.6,8,Onsite,Normal
73073,5.3,24,Hybrid,High
9499,8.6,9,Remote,Normal
30495,5.4,5,Hybrid,Normal
18763,11.8,15,Onsite,Normal
49267,4.9,20,Hybrid,High
53193,6.5,14,Onsite,Normal
28505,6.3,4,Onsite,Normal
6628,9.5,24,Onsite,Normal
84598,6.0,6,Onsite,Normal
63021,9.4,4,Onsite,Normal
54623,6.8,9,Onsite,Normal
9017,11.5,1,Onsite,Normal
83396,11.6,22,Onsite,Normal
69176,4.6,10,Onsite,Normal
46691,11.5,20,Onsite,Normal
76781,5.4,24,Hybrid,High
86796,5.8,15,Remote,Normal
12930,11.5,17,Onsite,Normal
17213,5.5,10,Onsite,Normal
11176,9.9,13,Remote,Normal
27243,7.1,22,Hybrid,High
64363,10.0,10,Hybrid,Normal
70144,10.9,12,Hybrid,Normal
41372,4.8,8,Hybrid,Normal
24306,9.6,1,Onsite,Normal
86189,4.3,22,Onsite,High
60926,7.0,4,Remote,Normal
18412,10.5,1,Hybrid,Normal
47135,5.9,3,Remote,Normal
9161,6.8,10,Hybrid,Normal
17025,8.4,14,Remote,Normal
51368,10.3,15,Hybrid,Normal
47978,8.0,3,Remote,Normal
2692,11.7,9,Hybrid,Normal
31396,5.5,20,Onsite,High
72717,7.3,7,Onsite,Normal
79225,6.3,2,Onsite,Normal
67356,7.6,1,Remote,Normal
46834,5.1,4,Remote,Normal
23710,8.3,17,Remote,High
19775,5.9,7,Onsite,Normal
53364,8.8,18,Remote,High
51453,8.0,12,Hybrid,Normal
58690,4.2,11,Onsite,Normal
39367,4.6,7,Hybrid,Normal
18022,4.7,3,Hybrid,Normal
43648,8.1,24,Hybrid,High
39801,7.9,4,Remote,Normal
76202,7.0,20,Hybrid,High
11802,10.7,11,Hybrid,Normal
65769,9.0,3,Hybrid,Normal
63053,7.8,8,Onsite,Normal
78225,9.1,12,Remote,Normal
3697,10.1,17,Remote,Normal
65902,8.3,24,Remote,High
67736,6.0,12,Hybrid,Normal
18716,11.4,22,Remote,Normal
60672,4.9,20,Onsite,High
22019,6.9,6,Hybrid,Normal
45516,11.7,15,Remote,Normal
76427,8.5,20,Onsite,High
68277,5.5,22,Remote,High
1403,9.5,1,Onsite,Normal
86321,7.3,18,Remote,High
53415,4.4,2,Remote,Normal
76662,8.4,10,Hybrid,Normal
56972,6.5,5,Hybrid,Normal
1003,9.5,17,Hybrid,Normal
6544,6.5,17,Hybrid,High
36112,11.9,15,Remote,Normal
48599,6.4,18,Remote,High
57008,7.7,1,Remote,Normal
6682,10.3,6,Remote,Normal
35939,8.6,1,Remote,Normal
21028,10.1,19,Onsite,Normal
16476,6.9,6,Remote,Normal
55580,7.8,20,Onsite,High
80925,4.3,22,Hybrid,High
3995,6.7,9,Hybrid,Normal
89197,7.1,9,Onsite,Normal
11138,11.5,7,Remote,Normal
83142,4.2,13,Remote,Normal
42357,7.2,16,Hybrid,High
18257,5.6,24,Hybrid,High
71503,9.8,12,Remote,Normal
73394,9.2,1,Remote,Normal
21820,11.4,11,Onsite,Normal
70064,10.1,8,Onsite,Normal
27579,7.9,10,Hybrid,Normal
56137,4.0,9,Hybrid,Normal
48446,9.9,17,Hybrid,Normal
50316,7.0,7,Remote,Normal
7695,7.6,6,Onsite,Normal
85463,6.2,13,Remote,Normal
37627,7.8,8,Remote,Normal
78522,10.0,3,Remote,Normal
23402,9.2,21,Remote,Normal
9960,11.1,22,Remote,Normal
22221,8.9,3,Remote,Normal
73605,11.4,18,Remote,Normal
