employee_id,years_at_company,job_satisfaction,work_life_balance,attrition
20747,0,3,4,No
37903,9,2,2,No
20702,1,3,5,No
1273,6,2,5,No
3224,9,2,3,No
480,2,4,3,No
30892,13,3,3,No
37403,8,2,1,No
55361,12,3,2,No
25500,6,2,5,No
15851,2,3,1,No
25257,9,2,3,No
55042,6,2,5,No
30030,5,1,2,No
8563,10,5,1,No
25248,12,4,4,No
14309,8,3,2,No
18620,6,5,1,No
16390,9,2,2,No
35610,6,4,5,No
26273,8,1,3,No
20980,7,5,3,No
6087,14,5,4,No
18709,6,3,2,No
44801,2,3,2,No
19103,8,5,3,No
17766,4,4,5,No
42004,9,4,4,No
8001,8,1,1,No
50789,3,4,4,No
5581,5,3,5,No
37802,0,5,5,No
36277,9,1,3,No
56534,12,5,3,No
36888,1,3,3,No
14855,0,1,4,Yes
27574,9,1,2,No
47624,12,2,2,No
39620,8,1,1,No
31279,11,5,3,No
40857,0,5,4,No
49622,0,2,4,Yes
17398,5,5,4,No
37296,7,3,1,No
52571,12,1,5,No
19115,1,5,1,No
57016,2,3,4,No
22075,8,1,3,No
50295,7,1,3,No
49025,6,4,2,No
38370,6,1,2,No
44960,6,4,2,No
34932,5,4,2,No
20720,10,2,1,No
11455,3,4,3,No
32228,6,4,3,No
13431,13,4,3,No
12142,0,4,2,No
23668,9,2,4,No
17382,3,3,4,No
55321,1,4,1,No
26041,0,1,1,Yes
48079,2,5,5,No
48286,7,5,5,No
35480,11,5,4,No
53939,14,5,3,No
35809,3,3,5,No
30700,10,4,3,No
27525,2,2,5,Yes
14269,6,2,1,No
18862,7,1,3,No
10803,4,4,2,No
53392,5,3,2,No
8900,9,4,2,No
44352,13,2,4,No
23022,14,1,3,No
42398,7,3,3,No
39590,8,1,5,No
54946,0,2,4,Yes
10394,2,2,1,Yes
42999,1,4,4,No
34901,8,2,5,No
4275,9,3,5,No
274,1,3,1,No
13724,10,5,4,No
12386,6,2,5,No
28233,0,4,5,No
42625,10,5,2,No
59531,14,4,3,No
6040,9,4,1,No
20566,13,1,1,No
55695,0,4,4,No
52630,5,1,5,No
41109,8,5,5,No
47620,1,4,4,No
19086,6,1,5,No
39528,12,4,5,No
55111,3,2,2,Yes
37443,4,3,3,No
39292,6,2,3,No
4060,9,1,1,No
31072,9,4,4,No
43634,6,5,2,No
6573,5,3,2,No
24846,11,4,3,No
6825,5,5,3,No
14803,14,3,1,No
51267,2,1,1,Yes
20950,9,5,4,No
35242,7,4,4,No
30417,14,4,1,No
37013,8,4,4,No
50073,8,2,1,No
34124,0,1,5,Yes
49838,6,1,3,No
12688,11,3,4,No
6810,0,1,1,Yes
42791,4,2,5,No
27820,6,4,3,No
36800,9,4,3,No
43467,0,2,1,Yes
44065,10,4,5,No
19277,1,4,5,No
44040,5,3,1,No
45851,3,3,1,No
40548,7,4,2,No
10084,11,1,5,No
49970,8,5,5,No
29066,10,2,1,No
18812,12,4,5,No
13818,3,2,1,Yes
12331,1,1,2,Yes
33278,7,2,5,No
46094,8,2,1,No
38656,11,5,1,No
8959,10,4,2,No
25574,1,2,2,Yes
26667,8,5,5,No
7386,9,3,5,No
7948,0,2,3,Yes
17482,2,4,3,No
18241,11,3,1,No
1197,3,1,1,Yes
47677,5,2,5,No
27702,14,3,5,No
7499,3,2,4,Yes
30418,14,2,1,No
24161,8,2,2,No
57458,0,1,1,Yes
3979,11,1,3,No
51906,11,3,4,No
22097,9,5,5,No
29538,3,1,3,Yes
34206,1,3,1,No
14327,4,4,3,No
45599,11,1,2,No
12803,8,1,2,No
35049,6,4,1,No
26879,9,2,4,No
54098,1,3,2,No
46630,7,2,2,No
4598,10,1,4,No
54629,14,2,1,No
14947,7,2,2,No
6402,1,1,4,Yes
38668,4,5,4,No
8956,14,5,2,No
6604,2,1,3,Yes
42790,8,2,4,No
49142,8,4,1,No
31630,1,2,2,Yes
13335,1,1,1,Yes
57688,12,2,3,No
27161,4,3,2,No
8020,12,2,3,No
41316,6,2,4,No
33469,10,3,5,No
47146,8,4,5,No
35269,14,3,4,No
41175,3,1,2,Yes
1495,4,3,2,No
32735,0,2,4,Yes
31123,5,5,2,No
9627,10,4,3,No
54495,1,2,4,Yes
21271,5,3,5,No
19996,7,5,5,No
56227,8,1,4,No
48387,7,5,2,No
19266,6,4,3,No
13431,4,3,1,No
50859,7,2,1,No
20929,10,4,5,No
26586,3,1,4,Yes
19004,3,2,4,Yes
14642,4,2,1,No
5052,14,5,5,No
26617,4,2,2,No
53545,10,3,5,No
57963,8,4,1,No
17395,9,2,4,No
2646,3,2,2,Yes
51717,11,1,5,No
14446,8,4,3,No
9008,4,5,1,No
52658,4,1,2,No
16781,13,5,1,No
55004,9,5,5,No
15607,11,2,2,No
46074,7,3,2,No
52763,9,3,3,No
55119,14,3,5,No
3792,13,4,3,No
24714,6,5,5,No
57113,14,3,4,No
36827,10,4,3,No
8726,7,4,3,No
42027,10,3,4,No
41075,7,1,3,No
49724,12,4,4,No
50878,1,3,1,No
1401,8,1,4,No
35104,5,1,1,No
10106,1,1,5,Yes
42759,8,3,1,No
21078,9,2,5,No
59392,12,4,4,No
39980,7,5,3,No
53487,9,3,2,No
14550,5,3,3,No
25989,4,4,4,No
29423,12,5,5,No
21008,9,4,1,No
20487,13,1,3,No
56120,9,1,1,No
24396,5,1,5,No
22450,9,3,5,No
13806,0,5,1,No
28173,9,5,4,No
40181,13,2,2,No
25345,1,3,3,No
44012,14,3,4,No
36044,9,5,5,No
54719,7,5,2,No
7400,12,2,3,No
7489,12,1,5,No
14531,6,5,4,No
34876,10,2,4,No
31811,2,5,2,No
4298,9,5,4,No
44723,7,4,2,No
3139,12,4,4,No
23708,12,4,3,No
35904,12,2,5,No
1443,14,4,4,No
39912,1,5,5,No
43976,5,5,2,No
48011,8,1,1,No
897,7,5,2,No
42850,8,4,2,No
31777,2,5,4,No
13912,0,3,2,No
12091,13,4,1,No
7124,8,4,4,No
57180,7,1,2,No
6820,5,2,3,No
16899,5,3,2,No
45703,5,2,5,No
29075,12,3,3,No
33258,4,2,3,No
19296,9,2,1,No
24622,11,3,5,No
35161,11,4,1,No
27884,1,4,2,No
56064,3,2,1,Yes
37643,9,1,1,No
104,3,3,4,No
54529,1,1,1,Yes
36573,10,5,2,No
59004,6,4,5,No
28672,3,2,3,Yes
10783,2,4,3,No
51975,5,5,4,No
59557,11,1,3,No
10734,0,1,4,Yes
24452,5,1,4,No
36369,5,4,3,No
35646,3,3,5,No
8242,8,3,4,No
53275,0,2,2,Yes
54182,2,1,4,Yes
34924,9,4,3,No
24870,4,3,2,No
53639,2,3,2,No
21421,6,3,2,No
6840,11,3,1,No
32686,10,1,3,No
49744,13,5,5,No
22215,2,2,4,Yes
58934,4,4,1,No
585,1,4,1,No
34910,3,4,5,No
2947,1,4,1,No
29219,11,5,1,No
38973,9,3,3,No
49269,4,2,1,No
28074,2,5,5,No
36811,2,2,4,Yes
30059,12,5,4,No
9627,12,5,5,No
12711,3,5,5,No
37891,4,2,3,No
47522,9,2,1,No
22435,14,4,2,No
7836,11,5,3,No
31115,14,3,3,No
11428,0,2,4,Yes
47925,14,4,3,No
11943,14,3,5,No
10100,1,1,3,Yes
14440,5,3,1,No
32749,2,4,2,No
9355,0,2,2,Yes
23119,8,3,2,No
58564,5,3,5,No
31592,13,5,2,No
1298,13,1,5,No
40433,3,1,3,Yes
55139,1,2,5,Yes
27931,4,4,1,No
14016,3,4,3,No
13576,7,2,1,No
31892,7,3,4,No
19078,7,2,4,No
54540,14,2,1,No
53463,4,5,5,No
49488,2,3,3,No
29254,11,2,3,No
36462,1,4,1,No
2402,0,1,1,Yes
13025,14,2,4,No
30850,6,4,2,No
38657,6,4,3,No
26855,0,3,4,No
28132,13,1,3,No
54030,10,5,1,No
4822,6,1,2,No
41681,3,1,2,Yes
7698,13,3,5,No
2766,6,5,2,No
41556,4,4,1,No
47481,0,3,5,No
44400,10,4,5,No
44755,4,1,3,No
179,11,5,5,No
52766,14,4,3,No
14232,6,4,5,No
33085,11,3,1,No
16474,1,2,3,Yes
48170,5,3,1,No
8256,5,1,2,No
7708,11,5,1,No
16183,7,4,3,No
48366,1,1,4,Yes
44052,7,5,5,No
38791,10,5,3,No
3502,8,1,5,No
23660,10,2,1,No
39762,4,2,4,No
6655,10,1,2,No
18133,14,1,3,No
48059,14,3,4,No
57850,3,4,5,No
50719,12,3,1,No
13552,12,5,1,No
41428,1,3,4,No
32154,13,4,5,No
21594,13,5,3,No
19296,7,5,4,No
30052,3,3,1,No
55721,3,5,4,No
556,7,4,4,No
44207,14,1,5,No
21885,2,5,4,No
26897,3,3,4,No
40511,9,2,3,No
9143,4,4,2,No
5646,13,5,2,No
54956,6,4,2,No
43550,10,2,3,No
44521,4,5,5,No
35918,14,4,1,No
23266,10,1,3,No
57095,2,3,2,No
21711,14,3,3,No
49982,3,5,1,No
28056,1,2,2,Yes
40409,13,3,5,No
58498,8,2,3,No
40872,0,1,2,Yes
28442,13,4,4,No
3951,14,1,4,No
27873,8,3,2,No
40683,6,1,4,No
20754,1,5,1,No
33450,0,4,1,No
54666,2,4,1,No
49583,14,1,5,No
58996,5,5,4,No
45394,2,2,1,Yes
31902,10,4,4,No
21277,7,2,4,No
56994,7,1,4,No
22596,6,4,1,No
26289,4,1,2,No
54820,4,5,4,No
6405,14,5,4,No
10388,7,1,5,No
6788,7,1,5,No
56804,12,1,5,No
21744,13,4,5,No
22800,5,4,1,No
3535,7,1,5,No
52841,1,2,1,Yes
36322,4,2,3,No
45349,12,5,4,No
18032,14,4,2,No
54726,4,3,3,No
12757,3,1,5,Yes
20700,9,2,3,No
32912,10,1,5,No
43765,13,5,2,No
2271,6,3,2,No
5176,0,2,1,Yes
45292,7,2,2,No
32482,9,1,4,No
8509,13,1,1,No
24820,3,3,5,No
814,7,1,5,No
20815,8,2,3,No
13711,12,2,5,No
36464,14,4,5,No
17995,1,3,3,No
36438,13,4,5,No
26317,13,1,2,No
32891,4,5,4,No
11131,13,4,1,No
41877,9,5,1,No
43894,0,3,1,No
1070,10,1,4,No
46372,0,4,5,No
49858,2,5,5,No
34073,14,2,4,No
23776,6,1,5,No
44308,10,4,1,No
16814,14,5,1,No
11967,2,2,4,Yes
56688,8,2,5,No
46637,8,1,4,No
31666,6,4,4,No
58229,10,2,2,No
56018,11,3,1,No
49792,6,5,2,No
15343,5,3,5,No
44258,5,4,5,No
45998,9,1,5,No
46717,13,5,3,No
59195,3,2,4,Yes
8446,11,5,5,No
46998,13,3,5,No
16666,6,4,3,No
42020,14,2,4,No
33731,2,2,4,Yes
51955,12,5,3,No
39179,13,2,5,No
30458,3,5,5,No
23815,8,3,5,No
14667,2,1,2,Yes
51585,11,2,3,No
28195,6,2,2,No
13225,2,1,4,Yes
24704,8,2,5,No
58537,11,2,2,No
9205,2,3,3,No
18929,9,4,5,No
50327,12,1,4,No
57217,13,2,1,No
47555,10,5,4,No
22194,1,2,4,Yes
27028,9,5,1,No
44083,0,1,5,Yes
36827,14,1,4,No
5142,7,1,2,No
25505,4,5,2,No
8825,6,4,3,No
46942,0,2,4,Yes
50595,13,5,5,No
23584,5,1,4,No
45854,7,2,2,No
22590,5,5,3,No
49503,7,4,4,No
25485,7,1,5,No
58199,8,3,5,No
37070,6,4,3,No
40608,1,5,1,No
46124,11,4,2,No
48707,13,4,4,No
39345,5,3,2,No
6416,8,3,4,No
31182,10,3,1,No
10048,12,5,5,No
32802,4,3,3,No
13867,1,4,2,No
35543,10,4,1,No
20369,6,3,3,No
44953,14,3,2,No
58667,1,5,2,No
28815,14,5,1,No
21394,9,3,3,No
2884,10,4,3,No
177,12,3,1,No
39855,8,3,4,No
52734,5,3,5,No
59871,4,4,3,No
38132,3,1,1,Yes
22670,2,4,2,No
52424,5,5,3,No
38873,12,4,5,No
25513,14,1,3,No
42892,9,1,5,No
3726,5,3,2,No
18232,13,3,3,No
50898,8,2,3,No
25709,1,4,1,No
24188,5,4,1,No
30788,12,1,5,No
47836,10,2,5,No
51012,7,3,2,No
40110,8,2,5,No
26394,3,3,3,No
29175,2,2,5,Yes
18454,8,3,3,No
3917,7,4,4,No
58334,6,1,2,No
9331,14,3,2,No
41511,11,3,1,No
15617,9,1,5,No
31279,11,5,1,No
38632,14,3,3,No
36098,11,2,4,No
45312,9,2,3,No
56488,6,1,5,No
48766,8,4,5,No
37597,14,3,2,No
33665,14,3,2,No
38443,0,4,4,No
19410,13,2,5,No
26275,10,3,1,No
25989,11,4,4,No
35438,3,5,2,No
43224,1,4,5,No
7210,5,3,4,No
37274,12,5,1,No
34194,9,5,1,No
16684,9,3,1,No
55111,1,3,5,No
58661,14,2,3,No
34986,3,2,4,Yes
11956,11,1,3,No
3740,4,3,4,No
43789,7,5,4,No
40225,13,4,3,No
34300,7,3,5,No
47053,12,2,4,No
17013,2,3,2,No
3172,9,3,4,No
29997,2,4,2,No
17171,2,1,3,Yes
58982,4,4,3,No
46167,3,5,1,No
24950,12,5,3,No
5486,9,2,5,No
1175,8,4,5,No
31911,12,3,2,No
9374,7,2,4,No
50372,11,3,5,No
8773,6,5,3,No
47976,12,5,3,No
53398,7,5,4,No
27594,11,4,4,No
44116,10,5,1,No
12926,6,4,5,No
22822,7,3,1,No
7491,5,4,4,No
55835,2,3,3,No
15755,12,1,3,No
23079,8,1,2,No
59233,2,4,1,No
36566,2,5,5,No
10589,10,2,5,No
55701,1,5,5,No
11188,2,3,3,No
22862,7,5,3,No
51844,5,3,1,No
27701,2,5,5,No
4601,4,2,2,No
39615,3,5,2,No
8795,9,2,4,No
20960,8,5,1,No
27548,10,1,4,No
52919,5,4,1,No
37353,0,1,5,Yes
49305,12,4,1,No
34539,1,4,2,No
14679,9,4,3,No
17214,14,1,5,No
44827,12,3,3,No
20816,1,5,5,No
1007,11,1,4,No
6172,4,5,1,No
39056,14,4,4,No
22130,12,3,2,No
11043,11,3,5,No
23935,9,1,1,No
55432,10,5,1,No
30919,1,3,1,No
6775,12,1,4,No
38251,2,3,3,No
22429,1,4,2,No
37456,3,4,5,No
35436,4,4,3,No
11240,11,2,3,No
28122,6,2,4,No
21321,10,4,5,No
55144,7,2,3,No
15306,9,2,5,No
12065,9,3,4,No
59503,12,2,4,No
17705,0,3,3,No
26930,8,1,1,No
43778,7,2,5,No
38285,7,3,2,No
46631,7,1,5,No
24243,14,3,1,No
18952,2,4,4,No
29095,13,2,2,No
3084,11,5,4,No
2077,5,3,5,No
13040,0,4,3,No
41904,3,4,5,No
48367,14,2,4,No
19905,2,3,4,No
25818,14,2,4,No
8776,8,1,4,No
12948,5,5,3,No
30097,5,1,1,No
5022,1,4,2,No
50779,13,2,3,No
8405,8,4,3,No
55825,13,3,1,No
18362,7,4,3,No
48646,3,4,4,No
39578,9,5,1,No
13222,0,1,2,Yes
4790,12,1,2,No
21899,7,4,2,No
10795,3,5,4,No
4139,2,4,3,No
24350,4,4,4,No
39733,5,5,4,No
24131,14,1,3,No
26300,12,5,4,No
18037,2,3,4,No
25238,10,2,4,No
11068,7,2,4,No
42252,9,4,2,No
17360,1,2,2,Yes
47666,1,3,4,No
9663,7,3,5,No
33397,4,1,4,No
38004,8,5,3,No
35381,1,2,5,Yes
22309,0,1,3,Yes
49020,7,1,1,No
25866,12,1,2,No
52166,11,2,5,No
9237,14,4,2,No
54983,12,3,4,No
47960,11,5,3,No
29194,2,1,1,Yes
24210,4,2,3,No
44704,6,1,2,No
59643,9,4,5,No
25806,5,5,5,No
23388,5,4,5,No
20334,9,4,5,No
12409,1,1,1,Yes
10675,10,1,2,No
13023,4,1,1,No
36124,7,5,2,No
25770,11,5,2,No
29579,3,1,1,Yes
25297,1,3,4,No
45196,6,3,2,No
2784,7,3,1,No
10927,4,1,4,No
55371,7,2,4,No
2301,1,3,2,No
32713,13,4,4,No
24052,0,5,3,No
14059,7,2,4,No
54711,13,5,3,No
7196,4,4,3,No
8410,6,3,4,No
6712,6,4,4,No
56791,0,1,3,Yes
51857,13,1,2,No
28406,13,2,4,No
13433,12,2,5,No
56976,13,3,2,No
40582,6,5,2,No
54518,6,1,2,No
43201,9,5,5,No
29743,2,1,3,Yes
47808,12,3,3,No
31447,6,1,1,No
22432,0,2,3,Yes
15653,13,3,3,No
40949,5,3,4,No
39147,3,4,1,No
12955,6,4,3,No
24171,3,5,1,No
36101,3,5,5,No
56986,13,3,1,No
17331,8,2,2,No
20031,9,4,1,No
29684,3,2,1,Yes
8579,1,5,3,No
15531,5,5,5,No
39094,3,5,1,No
29617,5,2,5,No
41068,4,4,3,No
4653,8,5,2,No
28959,10,5,1,No
16808,4,2,3,No
50925,3,1,1,Yes
2090,7,4,1,No
26377,13,5,2,No
29087,6,3,4,No
31570,3,3,3,No
52006,13,5,4,No
24638,13,1,2,No
31730,7,3,2,No
17985,14,1,5,No
23922,9,5,3,No
26126,1,4,2,No
57910,14,3,5,No
6540,12,5,2,No
44891,7,2,5,No
39778,2,2,4,Yes
41755,7,3,2,No
17834,14,4,4,No
51138,2,3,2,No
45113,5,2,2,No
19794,4,1,1,No
46396,6,2,2,No
13991,2,2,2,Yes
4212,2,3,2,No
56944,9,2,1,No
44525,3,2,3,Yes
21809,11,2,4,No
29989,3,2,4,Yes
258,6,1,3,No
14186,0,1,3,Yes
26733,6,2,2,No
30456,1,3,3,No
46131,14,3,2,No
28388,5,4,4,No
8699,14,2,1,No
32309,13,1,3,No
15953,10,3,2,No
29273,0,5,5,No
16764,11,3,2,No
21446,2,4,2,No
1249,11,5,5,No
1892,10,3,5,No
16718,11,1,1,No
34592,9,2,1,No
55808,0,4,2,No
35068,1,1,1,Yes
52661,11,1,5,No
59317,14,1,1,No
51375,4,2,2,No
13910,13,1,5,No
44123,9,1,3,No
21663,14,4,5,No
7874,4,4,4,No
4257,5,5,5,No
32967,11,5,1,No
37663,7,1,4,No
5106,11,1,1,No
7385,11,5,1,No
13925,14,2,4,No
12292,1,1,1,Yes
19854,6,5,4,No
24340,11,5,5,No
35403,11,5,3,No
9343,0,4,5,No
53991,12,1,3,No
49898,2,4,5,No
35631,5,4,4,No
50438,9,4,5,No
14706,3,5,3,No
29505,12,1,5,No
20959,8,4,2,No
26256,11,1,1,No
55331,1,5,5,No
29472,1,1,4,Yes
45735,6,2,5,No
25066,9,5,4,No
50507,5,3,3,No
4610,6,3,4,No
13661,4,5,2,No
26612,3,3,5,No
52714,7,5,1,No
59279,5,3,4,No
37853,13,5,3,No
15963,12,4,3,No
30374,6,4,4,No
17142,4,4,4,No
32571,7,3,2,No
3810,12,1,5,No
52866,10,2,5,No
25721,7,5,2,No
53254,8,4,4,No
41859,2,3,2,No
50231,5,4,5,No
52468,4,3,5,No
34921,8,5,5,No
517,1,4,2,No
46626,5,4,2,No
19040,5,4,5,No
56625,13,2,2,No
33145,1,3,2,No
28095,10,3,1,No
58608,0,1,4,Yes
8335,8,2,5,No
11876,9,2,1,No
20952,7,4,3,No
56205,10,3,4,No
30453,9,5,3,No
56423,12,1,1,No
52274,3,1,4,Yes
45273,10,5,4,No
7299,10,1,1,No
32648,0,1,4,Yes
23236,1,1,2,Yes
46757,11,1,2,No
21886,11,3,4,No
6474,7,2,5,No
2291,2,1,2,Yes
29794,7,3,4,No
17833,5,2,3,No
3647,11,1,5,No
12597,5,1,1,No
22341,0,3,1,No
20705,4,2,4,No
32300,5,5,3,No
25103,9,1,5,No
47835,3,2,4,Yes
53948,13,4,2,No
21065,2,3,1,No
2670,7,3,5,No
38358,13,2,3,No
15704,4,5,4,No
47697,13,5,5,No
18183,5,1,3,No
11279,4,1,2,No
35876,9,2,4,No
3993,3,2,1,Yes
28956,8,2,1,No
11198,11,1,4,No
57221,14,1,2,No
51235,13,4,3,No
1145,11,1,1,No
52364,10,4,3,No
26855,0,3,1,No
32901,5,3,4,No
11387,4,3,3,No
23928,5,5,5,No
58,2,1,3,Yes
52754,5,3,5,No
51753,0,3,2,No
53317,6,1,3,No
10548,1,5,4,No
40861,5,3,4,No
21162,6,1,3,No
11721,3,1,2,Yes
36030,1,2,2,Yes
4468,0,1,4,Yes
36455,0,3,1,No
15549,6,3,3,No
40376,12,2,4,No
48505,6,3,2,No
1808,8,4,4,No
32630,14,5,2,No
19812,13,2,3,No
15059,9,3,2,No
29440,12,2,4,No
3017,11,2,2,No
50548,12,1,4,No
16693,6,1,4,No
43037,6,4,3,No
39701,7,5,1,No
31185,10,4,1,No
10868,11,4,1,No
35573,8,1,4,No
7630,8,5,5,No
26615,3,5,2,No
58384,5,3,1,No
15273,0,3,5,No
8746,14,5,3,No
44163,1,2,5,Yes
12955,14,1,1,No
9671,1,4,3,No
59900,12,5,3,No
54288,7,2,4,No
57201,10,4,2,No
33714,11,1,5,No
30893,2,2,1,Yes
34846,5,3,2,No
35575,2,3,4,No
45387,0,3,2,No
12913,7,4,1,No
26701,8,1,1,No
34522,3,5,5,No
5902,14,5,4,No
11083,5,3,3,No
3495,2,3,3,No
57477,14,2,5,No
35243,0,3,1,No
49367,3,3,1,No
15647,3,3,2,No
24205,7,4,1,No
815,5,1,4,No
47839,14,3,1,No
24926,8,1,3,No
12747,5,4,4,No
2614,6,5,2,No
56332,12,4,5,No
29122,6,1,4,No
22391,7,1,2,No
42637,13,5,5,No
54859,1,4,3,No
3731,7,3,1,No
29774,6,3,2,No
10765,9,3,4,No
13482,5,1,3,No
8917,10,4,5,No
33836,5,5,2,No
54970,8,1,4,No
6675,5,4,1,No
11257,3,4,3,No
29750,13,4,1,No
26389,12,5,4,No
35040,9,5,3,No
13458,9,3,3,No
36819,4,5,3,No
52589,2,4,1,No
44280,5,5,1,No
17071,4,5,5,No
26722,9,3,2,No
16014,5,2,5,No
15434,3,1,5,Yes
39889,0,4,1,No
49836,4,3,4,No
11187,2,3,1,No
24677,4,5,1,No
47968,12,4,1,No
53873,3,2,2,Yes
20552,11,3,1,No
20538,5,3,4,No
5655,2,5,1,No
23935,12,1,4,No
50331,12,3,4,No
8482,12,4,3,No
30867,12,3,3,No
10778,4,2,1,No
40355,1,4,3,No
49413,1,4,3,No
14756,12,5,4,No
27199,9,5,4,No
48557,14,5,2,No
20285,3,2,2,Yes
11955,7,5,3,No
42959,12,4,2,No
31938,13,1,1,No
49733,7,2,2,No
47508,1,1,5,Yes
20684,7,2,3,No
56278,8,2,3,No
4658,9,1,2,No
48681,8,3,2,No
58746,13,1,5,No
34629,8,2,5,No
664,1,2,3,Yes
22882,13,2,5,No
12355,12,4,2,No
973,6,4,1,No
49659,7,3,1,No
7468,13,4,1,No
32760,5,1,1,No
12719,2,3,3,No
55777,11,5,5,No
29193,6,2,4,No
5166,1,1,5,Yes
30459,9,4,5,No
57195,10,1,2,No
3131,7,1,4,No
51474,9,1,1,No
51709,7,3,1,No
50223,1,4,2,No
12070,11,3,3,No
28640,4,4,5,No
14817,12,3,3,No
50630,11,4,1,No
29943,4,2,2,No
42695,1,5,2,No
45868,3,3,2,No
55955,1,3,1,No
52039,3,3,1,No
59992,14,3,4,No
24619,11,4,4,No
59167,0,5,5,No
19300,2,4,3,No
48453,7,5,5,No
45989,9,4,1,No
16885,5,4,3,No
1616,12,4,1,No
4061,12,5,3,No
45404,1,2,4,Yes
22802,2,3,1,No
10825,3,2,4,Yes
5432,9,1,1,No
52536,2,4,5,No
24657,0,4,1,No
16069,8,5,5,No
13566,11,3,5,No
18618,13,1,3,No
28158,11,3,1,No
7550,2,2,2,Yes
50688,8,4,3,No
38222,6,2,3,No
23653,14,3,3,No
14784,4,2,2,No
57976,11,5,5,No
59702,7,3,2,No
57289,0,1,3,Yes
19997,2,5,4,No
40148,3,1,4,Yes
42871,4,5,3,No
58489,11,5,1,No
20328,8,2,1,No
57310,3,3,4,No
34430,0,2,1,Yes
20624,13,2,1,No
21377,10,3,2,No
34472,13,3,5,No
32726,6,5,5,No
47856,9,5,5,No
40575,8,1,3,No
27938,6,3,4,No
42785,12,3,5,No
48489,3,2,3,Yes
56382,0,4,3,No
3198,13,2,2,No
4473,7,1,4,No
46434,13,5,5,No
3366,0,4,1,No
27384,9,2,1,No
52701,7,5,1,No
56849,9,5,4,No
36607,6,1,5,No
41560,7,3,1,No
16084,10,3,5,No
33476,7,3,3,No
37154,14,4,1,No
49125,6,1,2,No
41628,10,1,2,No
47591,8,1,4,No
57936,10,2,2,No
24758,13,1,5,No
47871,14,4,1,No
32186,11,4,2,No
30477,12,1,5,No
13413,10,4,4,No
12881,4,4,3,No
53456,9,5,4,No
37393,13,4,4,No
55090,3,2,5,Yes
38856,4,4,4,No
17952,9,2,5,No
57888,13,3,1,No
56670,10,4,2,No
55003,3,5,1,No
22997,8,3,1,No
30043,3,5,5,No
20754,4,5,1,No
59314,14,2,1,No
25336,12,4,3,No
5227,13,3,3,No
7061,0,3,4,No
18099,4,4,5,No
54315,14,4,4,No
53815,3,1,4,Yes
19574,1,5,3,No
8758,13,3,3,No
41954,3,3,5,No
23870,9,5,1,No
41957,8,4,1,No
45887,14,5,4,No
360,6,2,5,No
44488,9,2,1,No
6077,5,1,2,No
29178,5,5,3,No
45535,8,2,1,No
33621,3,3,1,No
28949,13,1,1,No
42367,9,2,3,No
29469,14,5,5,No
46734,0,3,1,No
12928,5,3,5,No
10634,4,2,3,No
35635,4,5,1,No
58449,0,1,2,Yes
37837,11,2,3,No
47783,11,5,5,No
18277,0,4,2,No
50618,6,2,5,No
57448,3,4,2,No
26202,1,1,2,Yes
16676,11,1,3,No
12227,12,2,5,No
53529,8,5,5,No
34917,13,2,3,No
36399,1,4,3,No
17733,3,2,5,Yes
52402,7,5,2,No
50625,7,2,5,No
33094,0,2,5,Yes
54785,4,1,5,No
11586,11,2,3,No
55633,2,2,5,Yes
9779,9,5,5,No
669,3,3,2,No
54148,6,5,2,No
8515,14,3,4,No
21969,1,5,2,No
28451,13,2,5,No
51656,11,3,3,No
10016,5,5,1,No
24045,7,5,2,No
13902,3,4,4,No
36440,13,4,4,No
55262,5,2,4,No
51793,9,1,2,No
1012,11,1,3,No
43804,8,5,1,No
8878,14,5,3,No
21744,4,1,5,No
21152,0,2,4,Yes
18084,13,5,5,No
17512,3,3,3,No
33293,10,5,5,No
7516,11,3,1,No
24643,12,5,1,No
57787,3,4,2,No
23668,1,5,4,No
35629,4,1,4,No
14157,7,3,5,No
53455,4,5,3,No
51090,12,4,4,No
30630,6,5,1,No
32066,4,4,2,No
41209,5,3,3,No
51724,10,4,3,No
50749,13,1,1,No
4562,13,2,2,No
9641,0,5,4,No
1377,13,5,4,No
54011,8,5,5,No
21842,7,2,4,No
3263,0,1,1,Yes
111,7,4,4,No
45747,13,4,2,No
22999,0,1,5,Yes
30761,12,1,3,No
4819,6,5,4,No
2330,11,4,2,No
55959,14,1,3,No
30578,6,3,4,No
50005,7,2,4,No
11331,10,4,2,No
45636,8,3,2,No
38175,9,1,4,No
41662,6,4,1,No
57671,9,5,4,No
8777,14,2,1,No
12145,1,1,1,Yes
59085,10,3,1,No
4863,14,3,2,No
4339,12,5,4,No
15928,2,5,5,No
26277,13,1,2,No
16709,5,4,3,No
17986,12,3,5,No
17419,0,2,2,Yes
56913,7,5,2,No
48711,3,4,5,No
34539,6,2,2,No
18418,5,5,4,No
32110,0,4,4,No
20553,13,1,2,No
57580,3,3,3,No
9994,9,4,5,No
54730,9,4,2,No
57835,11,2,4,No
40679,3,1,5,Yes
23893,8,3,1,No
7296,4,1,5,No
48283,0,2,5,Yes
28220,14,2,1,No
29080,12,5,1,No
2466,1,5,1,No
44545,8,1,5,No
35735,7,4,3,No
721,7,5,2,No
53001,13,4,2,No
20652,10,3,2,No
17891,1,3,1,No
30284,8,1,5,No
36230,13,5,4,No
9269,3,4,1,No
815,6,4,1,No
4351,14,3,1,No
769,13,3,5,No
52742,10,5,1,No
15764,0,1,4,Yes
