employee_id,performance_rating,projects_completed,manager_feedback_score,review_date
25782,2,6,4.8,2020-09-03 15:27:25
32067,5,7,1.9,2023-08-08 08:17:35
11013,5,10,4.1,2020-09-13 17:55:49
33699,3,9,2.2,2023-03-18 22:04:18
39468,5,8,2.9,2022-03-05 23:32:54
11269,5,11,1.2,2024-10-24 04:55:56
49500,3,5,2.7,2024-02-18 16:38:10
31006,5,6,4.3,2022-11-10 06:34:37
18032,2,8,2.9,2021-09-24 08:01:16
38514,5,6,2.9,2020-06-04 07:04:18
17299,5,11,2.2,2021-05-14 03:50:34
53450,2,3,4.5,2019-02-08 14:52:00
7790,4,10,3.9,2022-02-04 10:24:15
39405,4,2,2.6,2018-10-27 21:32:36
24177,1,10,1.4,2020-11-03 23:23:13
51578,5,10,3.5,2024-04-12 02:01:30
40854,3,10,4.4,2022-08-30 23:09:35
42197,5,8,1.1,2020-09-17 00:18:02
49168,3,3,2.4,2023-08-17 04:27:25
19737,5,2,2.9,2023-02-20 05:03:59
4881,4,11,2.8,2022-08-15 11:23:24
57125,3,7,3.3,2024-01-28 04:53:46
39769,3,7,1.1,2024-05-26 14:00:28
7974,2,6,4.9,2021-11-10 14:37:30
57418,3,8,3.0,2021-07-19 09:29:33
50631,4,9,3.1,2024-12-26 01:46:12
55244,5,4,3.7,2019-09-30 04:44:10
33659,4,9,2.8,2022-09-10 11:50:50
27496,3,10,2.9,2023-02-06 09:33:11
27505,3,1,3.4,2021-02-07 19:13:30
16178,3,9,4.4,2019-05-04 05:09:01
4287,3,4,3.7,2021-02-07 00:47:14
45616,5,8,4.9,2023-03-10 01:56:57
12843,5,0,5.0,2023-12-30 13:35:45
10981,2,8,1.5,2020-07-29 19:01:13
44100,1,9,2.9,2023-08-02 17:21:00
43010,1,6,2.8,2023-03-26 18:45:13
17280,5,5,4.7,2023-04-29 16:12:21
21282,4,11,4.9,2023-05-31 23:14:38
53587,4,11,4.5,2024-04-17 06:28:42
35207,4,7,1.7,2022-09-27 18:48:32
25376,5,11,3.9,2021-11-29 20:27:15
40922,4,10,2.1,2022-05-08 12:21:25
17746,2,5,2.2,2018-05-14 20:55:12
6184,1,11,3.8,2021-03-08 12:57:47
41312,2,6,3.0,2020-11-05 10:38:38
49373,4,2,4.1,2024-01-06 22:00:04
22643,3,3,1.2,2020-04-29 18:44:17
16072,2,9,3.8,2024-06-09 09:47:00
45293,5,9,4.1,2019-01-30 06:06:14
24980,5,9,2.3,2022-12-18 20:03:10
53455,4,0,2.1,2024-09-22 13:24:47
10352,1,1,3.4,2020-02-27 02:59:25
4826,2,2,4.3,2023-04-23 16:39:09
45496,3,1,1.8,2018-09-25 10:21:10
3908,1,6,2.4,2019-01-31 22:04:27
39172,4,10,1.4,2024-09-22 12:05:03
32544,3,10,2.6,2018-04-20 01:00:43
49371,2,6,2.5,2019-08-17 05:08:22
31015,5,10,2.7,2023-01-21 02:08:38
55828,5,1,3.2,2018-07-19 04:12:20
23434,4,4,2.2,2024-07-27 17:12:29
56216,4,9,2.7,2018-07-01 19:21:19
56154,1,8,4.3,2023-05-28 18:17:46
7341,2,1,1.9,2020-12-02 06:07:29
58877,3,9,2.6,2020-09-14 06:16:09
49186,2,7,1.1,2020-10-25 08:35:02
38823,1,1,2.2,2021-06-01 22:50:06
38688,3,11,4.6,2022-03-16 18:11:16
3249,4,2,1.6,2021-05-24 01:40:56
28815,5,1,4.3,2019-06-23 23:30:09
46010,1,11,3.5,2022-06-16 21:14:37
50283,4,1,3.5,2019-08-09 08:56:51
37089,3,11,1.6,2021-10-14 16:01:47
35962,5,7,2.9,2023-05-22 05:09:39
11259,2,6,3.8,2024-08-22 18:38:20
34802,5,5,4.3,2019-11-09 04:53:57
48229,1,9,4.5,2019-12-20 17:25:57
49334,1,7,4.5,2023-08-23 12:38:03
21585,4,11,1.9,2022-03-22 07:23:57
44980,3,11,1.5,2021-11-24 03:52:48
43486,5,9,2.0,2021-07-22 14:53:03
51943,4,7,2.8,2018-05-30 09:02:35
58943,5,11,2.0,2021-01-09 06:36:22
7125,3,6,2.2,2020-09-22 17:38:17
10194,2,10,2.0,2024-03-18 05:03:33
1319,2,8,3.1,2023-10-26 10:58:39
14638,3,6,2.6,2022-02-12 22:15:35
42245,4,7,4.1,2021-11-11 04:07:06
46295,2,3,1.4,2021-05-21 04:10:35
19961,4,8,3.1,2020-08-04 16:11:15
54703,4,1,3.5,2021-09-17 01:18:31
24148,4,10,2.9,2024-04-21 02:24:40
17723,3,3,1.1,2020-12-17 21:07:30
51419,2,8,4.4,2021-12-09 07:08:36
55031,4,9,1.4,2018-08-11 01:47:31
1989,1,11,3.6,2021-01-13 20:13:36
11246,1,9,4.6,2018-12-15 17:01:44
16291,3,0,2.0,2024-02-10 01:45:48
9654,3,10,4.5,2020-12-03 23:19:51
7494,5,1,2.4,2018-02-02 02:40:14
52417,1,7,2.6,2023-05-12 08:03:11
35966,2,10,3.5,2021-06-04 13:15:34
14670,1,10,4.4,2024-04-11 01:09:31
20332,4,9,1.7,2021-03-08 16:59:26
53434,1,2,1.2,2024-10-06 00:34:10
33014,1,7,2.3,2024-03-25 10:32:17
15993,1,1,1.1,2023-11-27 02:11:37
58144,3,9,1.5,2023-05-14 18:38:03
27742,1,3,2.7,2020-01-16 11:19:52
45153,3,4,1.3,2018-02-13 00:28:06
39437,1,7,4.5,2019-06-24 04:27:28
7098,4,7,3.6,2019-04-27 08:54:54
5542,2,0,4.2,2019-06-26 07:09:57
51955,1,7,1.4,2024-01-05 23:18:56
45228,4,3,1.5,2021-08-26 07:19:13
20423,4,4,3.5,2019-07-05 16:56:29
26548,3,4,3.2,2018-09-29 21:58:09
28436,1,6,4.7,2022-06-03 20:03:10
21099,4,0,2.1,2024-06-04 11:07:06
14936,4,10,3.7,2020-05-15 13:07:34
2450,4,10,4.7,2023-04-08 20:27:09
15875,2,3,3.3,2022-04-11 22:40:18
44340,3,9,4.6,2019-11-09 15:15:35
54978,5,6,1.8,2018-12-03 11:27:26
51178,1,5,3.3,2019-02-13 02:29:23
38244,1,6,2.2,2018-01-21 05:03:47
29707,2,5,3.3,2019-08-05 15:22:06
4846,4,4,1.3,2020-07-29 11:59:12
1868,4,0,2.9,2024-08-05 17:28:05
22484,4,7,1.4,2023-08-14 06:54:06
3070,2,10,4.9,2023-01-11 18:08:50
12735,1,0,1.1,2023-11-07 13:33:55
47678,2,1,2.4,2021-02-17 05:15:37
47294,2,5,1.0,2018-02-07 06:03:56
35331,1,3,4.9,2024-09-18 07:33:34
49802,3,2,1.0,2022-02-11 11:24:57
39267,5,4,2.2,2021-03-16 19:58:39
18529,4,9,3.8,2020-03-02 07:58:26
46310,1,6,1.5,2020-04-20 22:09:30
3952,1,10,4.0,2023-02-23 19:29:45
7949,2,0,4.6,2019-05-15 19:14:38
46385,2,3,2.0,2020-11-13 17:41:38
12051,1,9,2.1,2024-08-21 06:03:01
3314,3,2,2.4,2020-08-08 15:23:03
13437,1,11,2.8,2020-10-04 01:42:36
48062,4,4,4.5,2024-10-14 19:02:14
23148,1,3,3.9,2018-03-02 22:29:24
57019,2,11,1.4,2018-03-11 07:49:17
30586,2,6,1.7,2018-10-30 03:56:10
17897,2,8,2.1,2018-01-09 04:31:15
39756,4,4,3.1,2024-03-29 14:09:18
32664,5,1,4.0,2024-07-14 12:53:00
20204,1,3,3.6,2020-04-03 07:06:06
32802,2,4,3.2,2024-08-31 08:29:34
15285,1,4,3.1,2023-07-14 10:36:13
31590,3,9,4.6,2018-06-13 20:28:40
994,1,3,1.4,2022-10-17 16:28:30
41628,5,9,1.3,2020-08-19 14:18:09
11460,2,9,3.2,2019-08-24 19:11:06
45693,2,9,2.5,2024-02-20 17:13:33
6300,3,6,2.7,2021-09-26 16:05:32
48792,4,6,3.3,2022-02-24 02:39:48
35561,5,7,3.1,2023-12-02 21:35:49
33443,1,6,2.1,2022-01-20 23:24:58
36512,3,5,4.5,2019-12-24 18:25:56
30134,2,8,4.3,2023-02-17 07:40:48
20441,2,4,4.3,2018-11-25 19:33:25
850,3,0,4.4,2021-06-15 12:01:22
15137,1,7,3.5,2021-06-28 15:40:33
46602,2,0,1.4,2023-06-07 12:15:36
11189,5,6,1.1,2020-06-25 15:37:15
46463,5,3,2.8,2023-10-10 13:33:37
2702,5,6,2.7,2024-12-10 17:25:48
23789,5,5,4.0,2024-06-02 06:52:21
59514,1,8,1.1,2021-08-04 08:28:19
59588,1,5,2.3,2023-05-22 04:26:01
14737,5,8,4.6,2022-02-01 08:02:43
4315,1,9,4.8,2021-03-20 23:58:04
7749,4,7,3.8,2020-09-08 23:37:11
21025,4,5,4.9,2021-12-14 15:44:12
23082,2,6,1.5,2021-02-03 07:46:57
40677,3,2,1.3,2021-10-21 01:00:03
34057,3,0,1.2,2023-07-06 07:45:38
54618,3,0,4.3,2022-03-25 21:53:27
29358,3,9,4.4,2020-11-10 11:21:10
4344,3,6,1.7,2023-01-10 19:27:57
35721,4,11,1.8,2023-03-29 22:25:30
54199,5,6,1.4,2023-09-02 19:29:13
57490,4,6,3.3,2021-08-08 22:28:24
40798,1,0,2.3,2020-04-03 07:15:34
57644,1,11,1.2,2022-08-26 09:59:54
4151,1,7,3.7,2021-07-12 18:42:54
27501,5,1,3.1,2020-11-05 02:48:44
17063,4,1,2.8,2020-03-11 06:22:54
790,1,7,2.5,2023-06-18 21:04:03
26842,3,2,3.6,2021-11-18 01:44:54
41048,5,11,3.8,2018-04-19 03:10:40
46866,1,6,4.5,2021-05-01 18:53:13
5993,3,7,3.2,2022-06-06 13:49:08
9201,4,7,3.3,2022-05-14 23:32:08
50029,2,6,4.4,2023-11-01 23:40:51
45721,5,1,4.8,2018-07-29 09:57:56
28380,2,2,1.3,2022-07-08 09:42:24
13978,2,10,3.1,2023-04-18 10:18:18
9089,4,9,5.0,2020-11-20 15:51:30
20594,1,0,4.1,2022-07-07 02:48:18
51963,1,7,4.7,2024-05-04 07:34:27
4104,5,8,2.7,2019-11-08 00:05:30
10940,2,7,4.8,2023-01-09 02:29:08
34000,5,10,2.6,2019-05-17 05:23:06
2590,1,9,2.3,2023-09-08 01:40:27
37062,1,0,1.4,2020-01-22 11:37:46
5139,3,7,1.5,2020-11-14 00:20:01
55977,3,0,1.1,2021-07-26 02:53:25
8982,1,9,5.0,2020-10-27 00:48:08
1245,3,5,3.0,2024-01-11 14:45:22
29507,4,1,2.7,2021-02-14 10:35:21
37818,5,9,3.0,2024-09-17 06:30:35
35747,5,6,2.7,2019-07-02 18:56:50
40290,5,7,5.0,2018-10-01 22:01:23
46023,2,11,4.4,2021-01-15 11:36:05
33836,4,3,3.5,2023-03-20 22:47:06
32222,3,8,4.4,2018-09-16 18:40:55
20691,1,9,4.0,2019-06-18 10:39:27
53263,3,2,3.9,2021-04-09 07:34:25
45890,4,0,1.9,2020-01-29 10:56:32
44614,5,4,1.1,2023-06-24 13:40:32
7677,1,3,2.6,2024-08-20 06:32:55
28900,5,8,3.6,2020-03-29 13:28:59
36463,1,11,2.8,2023-02-05 01:15:55
40774,1,0,1.3,2020-08-24 10:31:34
11684,4,7,4.9,2019-07-06 09:36:47
36796,2,3,3.1,2019-07-09 08:26:56
15174,2,8,2.9,2019-06-11 13:42:51
12608,2,2,1.7,2019-02-10 20:50:35
18192,3,5,2.8,2024-09-17 06:56:47
28017,5,1,2.9,2021-09-16 15:52:19
42240,2,8,1.3,2020-02-01 07:16:08
18212,3,3,4.3,2019-08-10 21:54:49
40413,4,6,2.8,2023-12-13 12:29:06
49427,5,2,2.2,2021-03-25 08:28:54
28454,4,7,5.0,2022-01-22 03:08:04
40570,5,11,1.5,2023-03-08 20:21:36
51804,1,8,1.9,2021-01-10 19:53:02
12053,5,3,1.9,2018-03-29 01:05:35
27440,2,9,4.3,2023-02-22 22:38:14
56929,1,2,3.6,2019-10-30 04:21:21
32396,2,0,3.9,2019-10-22 01:27:59
47566,2,11,1.4,2021-11-27 02:57:23
50810,1,6,3.8,2024-09-02 03:08:08
16707,4,8,2.1,2021-05-04 22:18:39
47585,5,9,3.4,2019-09-04 12:22:14
17871,1,6,4.4,2023-06-21 15:14:29
30930,5,10,3.4,2023-02-15 03:54:46
22985,1,0,3.0,2022-07-10 12:19:53
13037,2,0,4.3,2019-08-24 20:32:00
34581,4,10,4.8,2021-09-27 04:07:24
2964,2,5,3.1,2018-04-30 19:26:23
17406,3,3,4.3,2019-08-21 09:20:02
47259,5,2,2.4,2021-10-24 23:26:27
6832,2,1,1.6,2018-01-08 23:09:30
18532,3,10,4.5,2021-04-02 05:54:15
11016,5,1,3.9,2022-03-03 01:09:45
33728,5,0,5.0,2019-06-10 04:54:27
29307,5,9,3.5,2020-03-21 00:26:56
16973,5,8,2.5,2022-10-19 14:46:40
27120,1,9,1.9,2020-08-20 08:28:11
13915,2,3,1.4,2021-05-04 21:06:58
21458,4,5,3.7,2018-05-26 01:36:32
6095,2,3,3.8,2019-02-10 06:02:10
2661,5,7,1.9,2024-03-20 12:05:18
4245,2,8,1.3,2023-07-13 06:33:41
16770,1,5,3.7,2021-10-28 02:59:00
13008,5,8,3.6,2021-04-05 22:37:23
55261,2,7,3.9,2022-07-02 13:19:36
16367,4,3,3.5,2024-12-28 10:29:50
2568,2,4,1.9,2021-09-03 19:07:24
46487,1,6,4.1,2024-06-13 11:55:13
45135,2,2,3.5,2022-11-11 05:58:38
515,4,6,2.3,2019-09-13 16:08:07
21421,5,8,3.7,2019-04-07 02:36:27
40306,5,10,1.9,2024-02-14 14:54:28
51999,3,6,4.5,2024-08-10 05:34:20
58215,2,9,1.5,2019-05-29 18:59:12
26788,4,5,1.4,2020-06-30 03:59:22
11599,1,11,3.3,2021-07-15 00:18:37
39655,4,1,1.2,2020-05-17 21:43:02
26163,4,9,2.8,2024-11-26 20:23:41
48927,1,3,3.7,2018-01-25 23:30:58
27924,1,0,3.5,2021-08-16 13:57:58
38670,4,9,1.5,2020-01-07 04:23:49
50735,1,0,2.8,2018-09-24 22:28:42
58873,5,2,4.6,2018-09-23 13:24:24
12274,5,9,1.2,2023-12-09 17:33:48
3024,4,0,3.0,2019-08-23 12:29:40
58566,2,9,1.3,2023-01-04 18:07:51
7411,3,8,1.3,2019-10-29 17:05:24
19030,5,4,4.5,2018-11-07 23:18:29
59136,3,1,1.8,2021-08-04 05:29:10
58464,4,0,3.1,2023-04-13 06:42:53
26426,4,3,3.3,2018-03-18 02:07:41
3500,3,2,3.6,2020-01-06 13:01:13
23275,3,9,1.1,2021-12-20 11:18:51
6149,3,10,1.1,2020-12-18 01:24:37
49335,1,10,1.6,2018-11-12 07:33:05
47521,5,7,4.5,2022-03-08 15:13:55
35478,3,2,3.8,2018-09-23 07:51:22
21176,4,11,4.3,2019-11-16 12:31:13
4600,2,2,4.8,2020-04-05 04:20:09
34603,5,7,1.2,2024-06-11 16:55:10
8000,2,5,1.2,2023-05-04 01:22:59
58939,2,0,1.3,2020-06-03 02:48:08
18754,2,7,3.4,2020-11-15 19:51:54
29540,5,1,2.9,2024-05-02 16:29:13
21998,5,7,4.9,2021-02-27 07:06:32
42033,1,8,3.7,2018-09-28 12:10:20
50686,3,11,2.7,2021-07-08 16:59:15
3893,5,0,4.5,2021-01-04 13:28:52
53453,3,0,2.9,2023-10-02 07:40:47
31245,1,2,3.2,2019-12-31 04:37:59
25355,2,6,3.7,2020-05-13 16:28:06
21060,4,8,4.6,2021-08-13 13:32:00
36138,4,10,3.7,2022-11-21 01:30:50
48769,2,4,2.0,2024-10-04 02:47:43
33043,5,11,1.0,2023-12-18 17:01:23
19943,1,10,1.2,2023-07-12 21:06:23
34724,5,4,3.5,2022-07-15 15:07:55
23567,4,10,1.4,2022-01-28 10:44:17
13191,4,3,2.0,2018-05-23 10:54:06
56196,3,0,3.5,2020-05-06 10:54:08
25231,1,8,1.6,2024-02-29 17:35:13
5178,5,3,4.3,2019-06-10 15:58:39
29337,3,10,3.2,2023-02-21 15:28:42
59124,5,10,2.6,2019-06-24 18:07:06
31489,2,11,1.5,2022-10-27 23:26:45
25011,2,5,2.0,2024-01-16 08:49:16
41184,5,0,1.8,2024-07-28 11:13:55
31984,4,6,1.8,2020-01-07 09:19:13
5658,5,6,2.8,2024-06-23 17:43:37
43577,3,1,4.2,2020-11-21 06:46:19
36763,5,6,3.7,2024-12-21 20:25:23
27190,5,0,2.7,2018-10-22 13:26:47
48354,3,4,3.5,2021-06-02 13:44:49
54497,1,4,4.6,2023-02-13 12:53:35
55913,2,0,3.1,2024-08-31 13:44:47
54558,2,7,2.7,2024-12-15 03:38:55
40864,2,5,1.2,2023-07-17 19:32:03
2908,4,11,4.5,2018-07-01 02:39:47
30163,2,1,4.3,2021-08-26 10:15:14
16625,2,8,4.0,2022-04-29 13:13:19
39177,2,9,3.2,2020-12-16 05:02:09
48957,1,5,5.0,2024-05-05 18:19:59
33402,1,4,1.2,2024-06-24 21:01:42
57291,4,9,1.1,2024-04-24 02:23:10
29298,3,8,4.7,2018-07-10 23:23:51
20078,2,5,2.7,2022-09-11 10:32:19
29692,2,1,4.8,2024-09-05 08:03:52
18610,3,9,4.6,2021-09-13 18:14:55
3364,4,10,1.8,2023-08-22 00:49:13
22233,4,11,4.6,2019-01-24 02:02:22
27384,1,9,1.6,2019-07-17 16:22:04
19185,2,2,3.0,2020-05-22 21:06:18
33898,3,11,3.8,2022-03-02 20:20:34
2128,3,2,2.3,2019-07-10 01:15:11
17385,3,2,3.6,2019-08-03 01:31:59
23260,5,6,2.7,2018-09-02 05:37:06
54822,3,11,3.9,2023-08-11 23:59:54
7789,5,5,2.7,2022-08-21 05:32:20
30320,4,8,2.8,2023-08-29 10:01:06
2162,1,2,1.3,2024-03-23 12:04:49
26724,5,0,4.2,2019-02-15 07:21:43
23464,4,5,1.6,2023-10-24 12:12:39
48127,4,6,1.8,2024-11-08 23:50:39
3849,2,9,3.6,2024-06-21 03:51:57
11077,4,11,1.6,2021-01-06 06:16:50
56816,3,9,3.2,2022-01-28 06:15:50
22318,1,7,3.5,2023-03-27 20:39:56
10812,1,9,1.6,2022-03-20 13:20:33
10091,5,2,2.0,2018-02-12 06:59:54
48455,5,7,2.3,2021-03-11 06:13:43
52988,3,1,5.0,2022-05-14 11:28:04
34051,1,4,2.6,2018-12-31 11:45:25
23641,1,8,3.3,2022-09-24 17:42:40
24649,1,1,2.2,2018-09-20 08:59:26
35143,3,1,4.9,2019-04-18 09:24:26
45190,1,2,1.6,2021-08-14 12:15:23
20835,5,2,1.4,2020-04-09 17:55:57
9907,5,6,1.3,2023-04-04 02:07:54
35319,1,10,4.7,2018-07-12 14:12:24
58105,4,6,4.1,2020-07-17 19:22:36
22996,3,1,2.5,2023-06-30 16:29:18
48777,2,9,3.2,2018-01-13 11:29:45
56322,5,7,1.1,2021-07-13 22:10:35
46122,1,6,4.8,2022-01-31 01:01:36
6652,4,1,3.4,2018-10-28 14:49:32
22662,1,9,4.2,2023-06-19 10:51:20
12804,1,10,1.2,2023-03-15 01:42:03
6119,5,7,4.4,2019-05-23 13:23:27
5396,5,9,2.5,2024-06-02 04:18:28
54430,4,6,3.4,2020-01-28 11:47:35
15140,5,11,2.8,2021-08-21 14:14:20
28185,2,10,2.0,2019-02-22 17:55:16
42527,4,11,2.7,2021-01-03 09:48:40
16750,5,0,4.0,2019-01-09 12:19:35
49809,3,3,1.9,2024-06-06 00:33:36
8367,1,5,1.2,2024-02-16 02:40:22
1215,2,2,1.3,2019-05-19 11:34:26
37754,5,5,1.9,2022-11-15 22:28:20
16894,2,4,2.1,2019-08-04 16:24:17
52926,3,4,4.0,2024-12-11 16:28:56
48791,3,0,1.2,2018-03-18 03:12:56
7296,2,9,1.1,2021-03-13 17:42:15
5593,1,1,1.2,2021-06-20 04:35:55
461,5,0,1.4,2022-07-24 04:26:44
58588,1,11,2.4,2022-04-01 01:42:07
45445,1,5,1.4,2023-09-18 09:43:56
24965,2,3,3.3,2024-01-25 15:59:20
45639,2,10,3.0,2023-03-25 16:48:27
20486,1,10,1.4,2018-09-22 15:38:25
39384,2,5,1.7,2021-11-30 04:41:37
16138,4,1,1.1,2018-09-24 04:58:45
681,4,7,4.8,2018-06-04 02:05:16
36598,5,8,2.7,2019-04-24 14:50:18
27656,3,3,2.3,2021-11-15 17:00:08
11177,4,10,1.3,2023-01-31 09:50:46
59431,3,10,4.1,2023-05-03 13:42:39
35203,5,10,1.9,2019-01-06 08:32:50
54715,3,0,2.1,2019-07-24 21:44:53
57694,4,2,2.1,2024-09-06 15:56:33
59542,4,9,2.0,2020-05-08 10:23:45
59404,5,1,2.8,2019-10-11 14:20:19
25837,3,0,1.6,2020-10-27 13:01:13
33860,2,9,4.8,2022-01-18 13:33:48
35892,2,10,2.1,2022-01-16 15:57:45
58488,4,1,5.0,2022-08-22 08:53:50
13537,4,5,2.9,2023-10-25 14:31:14
59434,3,2,4.5,2024-09-11 09:24:45
50579,1,6,3.5,2023-10-16 19:48:08
5986,5,2,3.1,2021-10-14 08:10:04
29243,1,7,3.3,2018-02-13 11:51:45
20506,5,2,1.9,2021-03-10 12:45:26
18058,3,3,2.0,2021-01-03 08:42:19
55262,1,5,2.0,2021-08-29 00:58:37
56220,1,2,1.6,2024-11-30 21:09:51
33943,5,2,3.8,2023-08-21 21:14:15
1176,3,5,1.9,2022-05-07 02:03:55
22289,3,5,2.9,2021-04-26 04:36:50
16521,5,0,1.8,2024-11-19 23:44:13
58561,4,11,1.0,2018-03-18 02:55:31
48072,3,4,1.7,2024-05-11 22:18:01
43572,5,4,3.3,2019-09-25 12:46:01
39462,3,4,1.7,2023-11-16 08:30:06
22614,3,6,2.4,2018-04-28 00:47:07
4467,1,1,2.3,2018-02-12 09:33:35
9501,5,2,3.9,2021-03-31 13:08:12
47393,4,11,2.9,2018-01-31 03:32:29
21897,4,9,3.5,2023-10-30 13:54:06
46726,2,11,4.8,2023-11-21 01:58:56
51766,3,2,3.4,2022-01-12 06:23:13
484,3,7,2.5,2024-11-04 18:14:32
35284,1,5,2.3,2023-07-25 04:16:39
6273,2,2,4.4,2023-10-16 06:54:14
33474,5,5,2.3,2022-08-12 14:03:17
5647,3,11,3.7,2020-08-11 01:27:39
57926,2,10,2.4,2022-11-29 20:02:27
50468,4,5,3.0,2024-02-04 14:56:54
14953,5,6,2.9,2018-10-18 04:46:56
14040,2,9,3.9,2023-10-18 17:10:08
39158,5,3,4.6,2023-01-14 21:08:22
22306,2,4,2.6,2020-01-06 02:56:43
17337,1,3,4.3,2021-02-01 08:05:12
29478,5,7,4.2,2023-12-27 21:30:27
45954,3,4,1.2,2021-04-01 19:43:26
45395,3,5,3.1,2024-05-28 03:38:19
54776,1,11,3.3,2023-11-11 12:39:20
11100,3,5,1.8,2018-07-22 06:11:56
3134,1,4,3.1,2022-12-21 00:21:53
16704,3,2,5.0,2023-06-16 17:31:39
58893,4,11,1.9,2018-08-21 11:50:44
11366,5,7,2.7,2020-05-20 07:35:16
21115,1,8,2.5,2023-09-20 02:57:49
52609,5,10,4.7,2023-10-03 11:13:47
34034,1,9,4.7,2019-02-08 15:11:42
10177,3,6,4.0,2023-09-17 03:36:27
10850,3,0,4.0,2021-10-14 21:50:32
12729,2,7,1.8,2020-11-15 01:43:30
47774,2,0,4.1,2024-10-03 00:31:57
6042,5,1,3.7,2022-06-04 20:29:11
49822,1,4,2.6,2018-11-06 02:42:25
25387,4,6,4.3,2021-11-16 09:29:42
55697,2,10,2.9,2024-05-09 23:37:22
21096,4,9,2.3,2023-04-21 15:28:54
55328,3,5,3.4,2023-11-16 18:49:48
22289,3,5,3.4,2021-10-30 00:30:02
20454,5,4,2.5,2020-10-27 06:41:27
3002,1,10,1.5,2024-12-19 04:15:34
20566,1,10,1.1,2021-07-28 19:38:54
51251,4,10,4.7,2022-07-12 11:05:55
51801,4,5,3.0,2018-07-22 10:45:16
53068,4,11,3.3,2022-05-03 23:50:32
57360,1,6,4.3,2022-03-29 22:24:15
6152,1,10,1.9,2023-12-26 07:29:14
58812,3,8,1.2,2018-11-14 11:19:22
15225,4,11,1.4,2021-06-19 17:34:29
10474,2,9,2.6,2018-06-14 12:39:11
7561,3,8,4.8,2020-06-17 09:16:30
4532,3,2,2.6,2024-12-26 05:51:46
59111,5,4,1.4,2021-05-25 14:21:33
32050,4,1,2.4,2019-04-02 07:58:07
20027,4,5,4.9,2023-11-17 12:59:39
52256,3,6,4.3,2018-05-21 06:54:42
33221,5,0,2.5,2021-08-25 18:10:26
1240,4,8,1.6,2019-08-21 19:05:55
1238,4,10,3.1,2019-03-19 02:33:28
15362,1,8,3.2,2018-01-21 03:10:32
32451,5,1,4.2,2019-12-11 07:42:14
32501,3,10,3.2,2021-01-01 13:29:14
44263,5,1,3.3,2021-07-09 07:50:39
25522,5,10,4.6,2020-01-24 18:59:28
41923,1,11,4.7,2019-05-26 02:46:48
55886,3,10,2.8,2022-07-17 07:11:00
42153,1,10,3.8,2020-04-05 04:16:11
51943,4,10,2.1,2022-11-21 10:50:09
51229,4,9,2.4,2023-08-26 05:08:09
1550,5,10,2.6,2020-03-29 05:40:55
8377,4,4,3.2,2022-12-10 19:23:37
40841,3,6,3.1,2021-10-27 21:35:37
3870,2,10,4.8,2019-01-14 07:54:16
47643,1,10,3.2,2024-11-11 05:18:04
47177,2,11,4.2,2024-07-18 03:02:52
52846,2,8,1.4,2019-08-02 05:46:19
7285,1,10,3.0,2020-03-06 04:56:33
9981,3,11,4.2,2020-06-19 23:53:13
37975,4,3,2.6,2024-12-19 21:24:44
9391,2,8,4.0,2024-12-15 16:03:21
1690,5,7,2.0,2019-02-21 13:26:47
8424,1,5,3.8,2022-07-30 05:29:49
33230,1,4,2.1,2018-05-18 22:23:56
12548,1,10,4.1,2019-04-16 02:27:01
40360,2,8,4.3,2018-09-27 18:39:09
27194,1,8,4.6,2019-07-15 21:58:25
37471,5,4,1.9,2023-10-18 18:24:48
1697,5,2,4.0,2023-10-30 18:18:09
3104,5,1,1.1,2019-12-24 11:28:02
28754,2,3,1.9,2019-08-20 06:33:15
51891,5,1,3.8,2019-08-21 13:31:20
18891,5,7,4.9,2019-10-09 13:43:10
45178,1,2,2.1,2023-07-23 13:57:23
15061,3,3,4.2,2018-05-11 13:23:43
45225,1,0,3.2,2018-08-04 09:23:01
59706,5,3,4.4,2023-09-06 21:17:33
47526,4,3,3.4,2019-09-02 05:10:29
22687,2,8,4.5,2023-07-13 21:58:12
15814,5,5,4.8,2023-02-06 12:59:36
37489,4,11,1.7,2020-05-02 20:29:28
42418,3,5,2.5,2023-07-06 00:45:22
34799,1,9,3.6,2024-02-16 04:28:07
23105,3,6,1.7,2023-04-14 00:49:53
59128,1,10,2.4,2022-05-28 06:29:45
32968,1,10,3.0,2018-05-19 04:41:02
25754,4,6,1.9,2018-09-07 01:38:41
8010,1,3,3.5,2018-07-09 12:58:01
13250,3,6,3.3,2019-08-21 07:08:32
47501,1,9,2.2,2021-04-16 11:14:40
31607,1,0,4.7,2018-08-13 17:22:50
7983,5,9,3.0,2022-12-14 11:24:54
22893,1,11,4.4,2020-12-19 18:46:11
29060,4,1,4.6,2020-06-18 11:37:07
53166,2,8,2.5,2018-04-21 16:43:03
45706,3,0,3.4,2018-07-22 02:00:09
51696,4,6,2.5,2021-10-03 04:12:34
12593,2,6,4.6,2019-07-26 22:28:01
36819,1,11,2.6,2019-02-03 11:43:10
13213,2,11,4.2,2024-06-23 09:00:31
7525,1,9,3.0,2019-11-06 13:29:21
42440,1,11,5.0,2020-03-12 00:22:42
8266,4,11,4.9,2022-05-27 05:38:28
48115,1,10,4.3,2022-08-24 12:09:46
7066,1,8,3.1,2019-08-26 05:25:23
30385,3,1,1.1,2018-10-03 20:28:04
16512,4,10,1.5,2018-03-24 15:13:26
