employee_id,current_level,years_in_current_role,promotion_eligible
9146,Lead,6,Yes
19841,Mid,7,No
54309,Senior,3,No
56957,Lead,5,No
58421,Junior,0,Yes
51832,Junior,0,No
56256,Junior,5,No
24926,Lead,0,No
22495,Lead,1,No
33151,Mid,4,Yes
52211,Lead,7,No
31270,Senior,5,No
54099,Mid,5,No
45077,Senior,2,No
41127,Mid,7,Yes
16345,Senior,1,Yes
31354,Senior,1,Yes
31485,Mid,6,No
11994,Senior,4,Yes
7758,Senior,2,No
59865,Mid,2,No
49115,Lead,0,Yes
21734,Mid,1,No
47045,Mid,5,Yes
2416,Senior,6,Yes
12767,Lead,2,No
24863,Lead,1,No
57199,Senior,5,Yes
36691,Senior,5,No
7382,Lead,7,No
6421,Senior,1,No
7937,Mid,0,Yes
26079,Junior,7,No
41287,Senior,7,No
53150,Lead,3,No
59523,Mid,6,No
32212,Mid,2,No
52231,Junior,4,No
17742,Senior,3,Yes
45976,Mid,2,Yes
40204,Lead,2,Yes
14496,Senior,2,Yes
45263,Senior,1,No
39307,Lead,6,Yes
36966,Senior,1,No
42742,Lead,3,Yes
38056,Mid,0,Yes
15022,Senior,3,No
23518,Lead,3,No
56455,Junior,2,Yes
885,Lead,6,Yes
3111,Senior,5,No
43739,Lead,4,Yes
7047,Mid,6,No
1650,Lead,6,No
19287,Senior,3,No
34515,Senior,5,No
20698,Mid,4,No
14391,Junior,2,Yes
27397,Lead,2,Yes
43368,Lead,7,Yes
58506,Senior,4,No
5744,Lead,3,No
155,Senior,7,Yes
30066,Senior,2,No
10151,Mid,2,Yes
59962,Senior,0,Yes
32255,Mid,2,Yes
40368,Junior,1,No
1400,Senior,7,No
14564,Lead,5,No
13836,Senior,1,No
58810,Lead,7,Yes
45402,Mid,4,No
30111,Mid,2,No
50282,Junior,4,Yes
29631,Junior,6,Yes
21346,Senior,1,No
24259,Lead,7,Yes
30844,Senior,6,Yes
36330,Senior,1,No
28851,Senior,5,No
8651,Junior,2,Yes
6305,Lead,0,Yes
46954,Mid,6,Yes
45333,Junior,0,No
35595,Senior,0,No
28190,Junior,2,Yes
53321,Senior,4,No
12598,Mid,2,No
28090,Mid,1,No
28937,Lead,7,No
440,Mid,5,No
35217,Lead,6,Yes
46253,Senior,2,No
16651,Junior,4,No
55781,Senior,2,No
8681,Mid,3,No
8673,Mid,2,No
18040,Junior,2,No
24011,Mid,3,No
51188,Junior,5,No
35458,Lead,6,No
34021,Junior,6,Yes
31881,Lead,0,No
9281,Lead,2,No
38873,Lead,5,Yes
31995,Junior,7,No
39887,Mid,7,No
33425,Mid,2,No
46608,Mid,2,No
15387,Senior,1,Yes
7994,Lead,0,No
12513,Lead,1,No
54535,Mid,1,No
53195,Senior,1,Yes
55322,Junior,7,No
48080,Lead,5,No
40945,Mid,2,No
52713,Mid,0,No
15254,Mid,1,Yes
57362,Senior,7,Yes
37150,Lead,6,No
17162,Mid,3,No
2142,Mid,3,No
11710,Senior,5,Yes
33590,Junior,3,Yes
15472,Senior,6,Yes
17131,Mid,7,No
9040,Junior,1,No
18203,Mid,1,No
3848,Junior,3,No
13225,Junior,0,Yes
59918,Senior,2,Yes
58809,Senior,0,No
31187,Lead,6,Yes
39044,Senior,5,Yes
32212,Mid,0,Yes
38624,Mid,7,Yes
25846,Mid,5,No
14958,Mid,3,No
39247,Lead,7,No
28126,Junior,1,No
40375,Mid,7,Yes
37492,Junior,0,Yes
33402,Lead,0,No
52821,Junior,6,No
29634,Mid,5,Yes
29445,Senior,6,Yes
55570,Lead,5,Yes
20127,Mid,7,Yes
37616,Mid,6,No
12447,Senior,6,Yes
38552,Mid,2,No
43162,Lead,7,Yes
31416,Junior,5,No
35042,Mid,2,No
49537,Senior,1,No
6881,Junior,7,No
32146,Senior,3,No
59798,Mid,7,Yes
56184,Lead,2,No
14514,Lead,4,No
19716,Mid,4,No
22862,Mid,0,No
16850,Lead,0,Yes
33810,Mid,0,Yes
48219,Lead,3,No
49937,Junior,1,No
56563,Lead,7,No
30655,Junior,1,No
17789,Mid,1,Yes
44276,Lead,6,Yes
39715,Senior,6,Yes
56997,Lead,3,No
36849,Junior,3,No
59318,Junior,3,No
41526,Mid,0,Yes
41463,Lead,0,Yes
17080,Senior,3,No
22090,Mid,5,No
10823,Junior,4,No
23427,Lead,1,Yes
15238,Junior,1,Yes
44904,Junior,7,No
21105,Mid,6,No
14410,Senior,1,No
9347,Junior,7,No
14205,Lead,5,Yes
38985,Lead,3,No
35446,Mid,5,No
32965,Mid,5,Yes
38112,Senior,4,Yes
31756,Lead,3,Yes
11489,Lead,4,No
30618,Mid,5,No
2082,Senior,2,No
14504,Lead,7,No
23106,Junior,4,No
9162,Senior,0,Yes
32245,Mid,6,No
46098,Mid,5,Yes
26552,Junior,2,No
9157,Senior,7,No
29013,Mid,4,No
48936,Senior,4,Yes
36733,Mid,0,Yes
3713,Mid,6,No
56034,Mid,6,No
26071,Lead,1,No
29340,Senior,2,Yes
26399,Senior,6,No
7610,Lead,2,No
14403,Junior,2,Yes
854,Mid,0,Yes
27736,Mid,6,No
18628,Senior,4,No
32460,Senior,5,Yes
53838,Lead,0,Yes
32005,Lead,4,No
56693,Junior,7,No
9921,Mid,6,Yes
27487,Mid,6,Yes
19912,Lead,7,Yes
19645,Senior,4,No
51504,Lead,0,Yes
58821,Senior,4,Yes
18263,Junior,3,No
18306,Junior,0,No
31564,Lead,6,Yes
57609,Junior,0,Yes
23439,Junior,0,No
44062,Mid,6,No
27291,Junior,1,No
38054,Junior,4,No
24784,Mid,4,No
6125,Lead,6,No
58995,Junior,6,No
1271,Mid,0,No
37303,Junior,4,No
49870,Senior,1,No
47544,Mid,5,Yes
35212,Senior,4,No
31995,Junior,3,Yes
21961,Lead,4,No
28910,Mid,2,No
27791,Senior,7,No
32402,Junior,6,Yes
47100,Senior,7,No
25719,Senior,4,No
54348,Lead,0,Yes
55122,Lead,6,Yes
41864,Mid,2,No
20617,Senior,4,Yes
53128,Lead,4,No
7108,Lead,6,No
18126,Junior,6,No
15140,Mid,1,Yes
7001,Junior,3,Yes
37413,Mid,6,No
51173,Lead,4,No
10134,Senior,0,No
6211,Junior,5,No
10042,Mid,5,No
36968,Junior,2,No
17647,Mid,3,Yes
15985,Junior,4,No
47358,Senior,2,No
50327,Junior,6,No
56628,Mid,3,No
8459,Lead,5,Yes
28834,Junior,5,No
34622,Senior,0,No
20506,Junior,5,Yes
56860,Junior,5,No
31272,Mid,0,No
27693,Junior,2,No
29588,Mid,1,No
48003,Lead,5,No
39331,Senior,7,No
17857,Senior,3,No
23545,Mid,1,No
52074,Mid,6,No
52415,Mid,4,Yes
52782,Senior,6,No
15238,Mid,7,Yes
52254,Junior,6,Yes
57890,Mid,2,No
20933,Mid,0,No
59983,Junior,6,No
52950,Lead,1,Yes
2716,Senior,2,Yes
21885,Lead,2,Yes
13893,Lead,6,No
4390,Mid,6,No
51272,Junior,0,No
56752,Mid,4,No
24563,Junior,0,No
22649,Senior,7,No
27270,Junior,2,No
55512,Junior,5,No
50054,Senior,1,No
23594,Junior,7,No
59106,Senior,7,No
17469,Senior,6,Yes
34765,Senior,2,No
35017,Senior,0,Yes
56699,Lead,6,No
47897,Mid,5,No
17672,Mid,7,No
53192,Senior,2,No
36654,Lead,2,No
55591,Mid,3,No
14885,Junior,3,Yes
8258,Junior,7,No
10886,Senior,2,No
36768,Senior,0,Yes
13035,Mid,6,No
39656,Junior,1,No
59333,Mid,6,No
22548,Senior,4,No
15609,Junior,5,No
22202,Junior,4,Yes
29201,Senior,6,Yes
40670,Junior,0,No
11879,Senior,6,No
38056,Junior,3,No
31265,Junior,2,No
1878,Mid,3,No
32759,Lead,6,No
42544,Mid,0,No
1724,Senior,4,Yes
36810,Mid,1,No
59877,Mid,5,No
56117,Junior,0,No
19607,Lead,7,No
53669,Senior,1,Yes
15984,Lead,1,Yes
20245,Mid,1,Yes
47354,Senior,3,No
28365,Junior,0,No
11615,Senior,7,Yes
28933,Lead,5,No
5982,Senior,6,No
36527,Mid,0,No
57733,Senior,0,No
35103,Lead,0,No
20189,Senior,4,Yes
886,Junior,0,No
36920,Senior,0,No
46931,Junior,3,No
19011,Mid,0,No
48334,Junior,0,Yes
37984,Mid,5,No
26855,Junior,7,No
23566,Senior,2,Yes
49199,Lead,4,Yes
47271,Senior,3,No
9209,Junior,0,No
54061,Mid,2,No
51537,Lead,7,Yes
47124,Junior,0,Yes
11067,Mid,1,No
2101,Senior,6,No
10873,Lead,3,No
13924,Junior,1,Yes
29030,Junior,0,No
17277,Junior,7,No
56472,Mid,5,Yes
31662,Lead,0,Yes
3299,Mid,7,No
46027,Lead,5,Yes
56160,Senior,4,No
14345,Mid,1,Yes
10773,Junior,3,Yes
44275,Senior,2,Yes
5058,Lead,1,No
18284,Senior,1,Yes
54766,Junior,2,No
5124,Junior,1,No
47226,Junior,2,No
17901,Mid,3,No
9455,Junior,3,No
51936,Junior,4,No
46930,Senior,6,No
26777,Mid,4,No
21712,Lead,3,No
57977,Junior,4,No
26424,Mid,0,Yes
56158,Lead,4,No
54918,Junior,6,No
32531,Lead,0,Yes
22452,Lead,2,Yes
18307,Lead,2,No
17651,Senior,0,No
27645,Senior,3,Yes
18001,Mid,4,No
14362,Mid,0,Yes
21598,Lead,2,No
44776,Junior,4,No
30021,Junior,5,No
16010,Junior,4,No
34876,Lead,5,Yes
7363,Junior,7,Yes
22842,Mid,1,Yes
14748,Mid,5,No
51281,Lead,6,Yes
307,Mid,5,No
33717,Mid,2,No
8036,Senior,3,No
36560,Mid,7,Yes
10403,Senior,7,No
4928,Lead,2,No
4188,Mid,0,No
17946,Mid,1,No
25884,Mid,7,No
8230,Senior,2,Yes
54412,Lead,6,Yes
31643,Senior,3,No
18709,Senior,5,Yes
15334,Mid,3,Yes
50011,Lead,4,Yes
47583,Mid,5,No
8185,Mid,6,Yes
44158,Lead,0,No
27912,Junior,1,No
45822,Lead,2,Yes
52779,Mid,6,No
40021,Senior,5,Yes
3261,Mid,3,No
26075,Junior,1,Yes
12848,Lead,6,Yes
8933,Junior,1,No
24739,Lead,0,Yes
38063,Senior,4,No
53047,Senior,2,No
23515,Mid,5,No
23061,Junior,5,No
57737,Senior,0,No
17326,Junior,6,No
47479,Senior,2,No
14053,Mid,6,Yes
9090,Junior,7,Yes
4995,Mid,4,No
6894,Senior,0,Yes
57231,Lead,2,Yes
3491,Senior,0,No
50459,Senior,6,Yes
34244,Lead,7,No
49677,Lead,3,No
2798,Senior,7,Yes
51259,Senior,1,No
24060,Senior,7,Yes
58253,Mid,4,Yes
56374,Lead,1,No
38486,Junior,6,No
48526,Lead,1,Yes
17912,Mid,5,No
50207,Lead,5,Yes
45470,Lead,1,Yes
22058,Junior,2,Yes
26789,Lead,2,Yes
57955,Junior,0,No
8435,Junior,6,Yes
35566,Lead,1,No
28511,Junior,6,Yes
12095,Junior,2,No
35554,Junior,7,No
29471,Mid,2,No
38508,Senior,0,No
13889,Mid,2,Yes
43089,Junior,1,No
54448,Lead,3,Yes
57280,Senior,3,No
32700,Senior,2,No
12445,Lead,7,No
14488,Mid,7,No
47987,Mid,1,No
36094,Senior,3,No
50087,Mid,4,No
9413,Senior,2,Yes
47141,Lead,4,Yes
59071,Junior,6,Yes
58185,Mid,1,No
55450,Junior,7,No
4744,Lead,6,No
1991,Senior,2,Yes
18874,Lead,5,No
35274,Mid,0,No
26144,Junior,5,No
29290,Mid,3,No
21532,Junior,6,No
4970,Junior,7,Yes
12298,Junior,3,No
13584,Mid,4,No
8726,Senior,5,Yes
40613,Junior,7,Yes
21653,Senior,6,No
56656,Junior,3,No
5183,Lead,0,Yes
52542,Mid,6,Yes
11540,Junior,7,Yes
34698,Senior,6,Yes
12008,Lead,5,No
55662,Mid,1,No
3002,Mid,7,No
53292,Junior,1,No
59709,Lead,4,Yes
58486,Junior,2,Yes
2580,Junior,7,No
12169,Junior,1,No
14251,Junior,0,No
16109,Junior,4,No
33745,Mid,7,Yes
27429,Mid,3,No
30473,Junior,0,No
39711,Lead,1,No
38773,Junior,5,No
2670,Senior,2,No
33250,Mid,4,No
17551,Senior,3,No
33984,Mid,0,Yes
15951,Mid,3,No
57384,Mid,7,No
27689,Lead,3,No
22203,Junior,0,Yes
24514,Lead,5,Yes
57604,Senior,5,No
12807,Lead,4,No
56188,Junior,1,Yes
7386,Mid,6,No
31866,Lead,3,Yes
14902,Senior,0,No
4686,Mid,0,Yes
57501,Senior,1,No
8560,Lead,0,Yes
13090,Mid,5,No
6604,Mid,3,No
29285,Senior,7,No
16082,Senior,2,Yes
24703,Senior,5,No
18525,Lead,7,Yes
31781,Senior,0,No
10754,Lead,4,No
39030,Mid,7,Yes
43738,Senior,7,Yes
6114,Lead,1,No
42569,Junior,2,No
43063,Mid,5,No
45458,Lead,6,No
53058,Senior,6,No
47790,Junior,0,No
10575,Senior,0,No
35778,Junior,5,No
30022,Junior,5,Yes
16835,Junior,5,No
56280,Junior,6,Yes
44398,Mid,1,Yes
49619,Lead,0,No
4991,Senior,2,No
26782,Senior,7,No
28682,Mid,2,Yes
48503,Senior,3,No
52255,Lead,2,No
41345,Junior,1,No
26738,Senior,2,No
45577,Junior,6,Yes
47940,Lead,3,No
48955,Senior,2,Yes
29554,Junior,5,No
7933,Lead,5,No
12663,Junior,0,No
13597,Lead,4,No
37863,Senior,3,No
6470,Senior,1,Yes
17131,Senior,2,Yes
15993,Junior,2,No
16065,Lead,5,Yes
35804,Senior,4,No
34751,Lead,7,No
58441,Mid,5,No
13999,Mid,4,Yes
7316,Junior,0,No
51964,Lead,4,Yes
42878,Junior,4,No
44017,Mid,2,No
10327,Lead,1,No
34676,Mid,4,Yes
41239,Lead,5,Yes
39835,Senior,7,No
21290,Junior,3,Yes
37440,Senior,0,No
46957,Senior,6,No
51449,Mid,5,No
20565,Senior,3,No
43536,Junior,1,No
20960,Junior,4,Yes
26485,Junior,3,No
44431,Mid,2,No
28163,Junior,6,No
38118,Mid,5,No
19745,Lead,5,Yes
48418,Lead,5,Yes
6544,Mid,3,No
58749,Junior,0,No
21398,Lead,0,Yes
51427,Lead,0,No
39588,Lead,4,No
1735,Senior,6,Yes
5195,Junior,4,Yes
9678,Junior,1,Yes
44345,Lead,6,No
51599,Mid,3,No
5222,Lead,0,No
46186,Mid,4,No
50264,Junior,6,No
18242,Lead,2,Yes
331,Lead,3,No
3393,Lead,7,No
26472,Mid,1,Yes
28367,Mid,2,Yes
27238,Junior,7,Yes
5715,Junior,6,No
24109,Mid,5,Yes
12066,Junior,1,No
43029,Mid,6,Yes
28033,Mid,4,No
54030,Lead,3,No
1498,Senior,1,Yes
28762,Senior,3,No
52995,Mid,4,Yes
12231,Junior,5,Yes
6242,Mid,3,Yes
17709,Junior,7,No
29962,Mid,3,Yes
38498,Mid,0,No
33540,Lead,2,No
10402,Senior,2,No
18894,Lead,4,No
35397,Mid,5,Yes
29070,Lead,7,No
6894,Senior,2,No
12897,Lead,2,No
7562,Junior,6,No
22356,Mid,3,No
23529,Lead,4,Yes
28901,Mid,1,No
19476,Mid,4,No
15113,Lead,7,No
19946,Lead,1,Yes
5111,Mid,0,Yes
5874,Junior,1,Yes
11188,Junior,7,No
20416,Junior,4,No
51015,Junior,0,No
39269,Junior,2,Yes
31064,Lead,6,No
651,Mid,1,Yes
21831,Lead,1,No
49593,Mid,2,No
35501,Mid,3,No
30013,Junior,6,No
11115,Mid,1,No
30542,Junior,4,No
1630,Junior,3,No
27568,Junior,0,Yes
45538,Senior,1,Yes
26912,Junior,5,Yes
51116,Senior,5,No
36068,Senior,1,Yes
43976,Senior,4,Yes
15064,Junior,0,No
57142,Lead,6,No
32017,Senior,5,Yes
14543,Junior,2,No
31353,Mid,3,Yes
20553,Mid,0,No
40412,Junior,6,No
56694,Junior,7,No
35295,Lead,0,No
38020,Mid,6,Yes
20948,Junior,0,No
57102,Senior,3,Yes
35047,Mid,7,No
30682,Mid,2,Yes
7731,Senior,7,No
45413,Mid,4,Yes
304,Lead,6,Yes
42772,Lead,5,Yes
8503,Senior,3,Yes
9308,Junior,0,No
30960,Lead,7,Yes
1710,Junior,2,Yes
16368,Junior,4,Yes
3895,Mid,4,No
19032,Junior,3,No
18736,Mid,1,Yes
36969,Junior,5,Yes
41917,Senior,5,No
57300,Senior,2,Yes
53109,Senior,5,Yes
20559,Senior,3,No
45079,Mid,1,Yes
41370,Lead,2,Yes
34877,Senior,4,No
18590,Senior,4,No
3364,Junior,7,No
47811,Lead,7,No
59601,Senior,6,Yes
54669,Junior,2,No
6105,Senior,3,No
1178,Junior,3,No
20218,Junior,1,No
30083,Junior,0,No
52627,Mid,7,No
55339,Junior,1,Yes
56932,Junior,2,Yes
22187,Lead,3,No
42481,Mid,3,No
34957,Mid,5,Yes
30845,Senior,1,No
28039,Junior,7,No
32814,Senior,6,Yes
27770,Junior,3,No
18696,Mid,4,Yes
59119,Lead,7,Yes
6166,Junior,7,No
29880,Senior,4,No
48801,Lead,3,No
5326,Junior,0,Yes
55737,Mid,5,No
49991,Lead,3,No
23430,Mid,5,No
25442,Junior,4,No
44107,Senior,1,No
41272,Mid,4,No
47995,Mid,3,No
1957,Senior,5,No
3845,Mid,3,Yes
12133,Lead,1,No
910,Mid,0,Yes
21326,Senior,0,No
27147,Mid,0,No
12034,Lead,1,Yes
38480,Junior,3,Yes
48614,Mid,4,No
177,Senior,0,No
56206,Lead,6,No
26258,Junior,3,No
37554,Junior,7,No
16318,Junior,4,Yes
16197,Junior,2,No
43880,Lead,6,No
28574,Lead,3,No
35070,Senior,0,No
58372,Lead,6,Yes
51742,Lead,4,No
20191,Junior,5,Yes
31866,Mid,0,No
54169,Junior,6,No
351,Senior,3,No
20602,Senior,1,No
11395,Lead,2,No
4963,Senior,7,Yes
5899,Senior,6,Yes
52120,Senior,6,No
31789,Mid,4,Yes
19787,Senior,2,No
17366,Lead,6,No
22318,Mid,1,No
30421,Lead,2,No
11280,Senior,1,No
41969,Lead,7,No
50369,Senior,4,Yes
42844,Senior,6,Yes
22881,Senior,6,No
7254,Junior,2,No
49128,Junior,0,No
45365,Junior,4,No
27279,Junior,6,No
36217,Mid,5,No
18748,Senior,0,No
16424,Lead,4,No
13410,Senior,1,Yes
36274,Mid,0,No
56478,Mid,3,Yes
8673,Mid,6,No
9978,Senior,1,No
36258,Senior,5,Yes
3106,Junior,5,No
38224,Lead,3,Yes
30905,Lead,7,Yes
48124,Senior,3,No
19482,Lead,0,No
13103,Junior,7,Yes
15477,Lead,1,Yes
937,Mid,2,No
44364,Mid,3,No
50387,Junior,5,Yes
30561,Lead,3,Yes
49957,Senior,7,Yes
59129,Senior,0,No
55372,Senior,4,No
32480,Lead,4,No
50558,Mid,6,No
38469,Senior,5,No
35833,Mid,0,Yes
5151,Senior,7,No
39831,Junior,7,Yes
46499,Senior,7,No
53014,Mid,0,Yes
14149,Mid,5,Yes
38407,Junior,5,No
16878,Lead,2,No
5396,Lead,1,No
8729,Senior,2,Yes
21407,Lead,1,Yes
36641,Lead,4,No
11926,Lead,3,No
47630,Mid,1,No
49336,Lead,0,No
59373,Lead,7,No
50349,Mid,4,No
45478,Senior,3,Yes
9851,Junior,2,No
34901,Junior,7,Yes
59839,Lead,6,Yes
21489,Senior,2,No
49096,Mid,2,No
16823,Lead,3,Yes
43427,Junior,7,No
21822,Mid,0,Yes
41968,Lead,7,Yes
34211,Mid,4,No
17191,Mid,5,No
35009,Mid,1,No
51028,Senior,5,No
10141,Junior,7,No
57825,Mid,3,No
49599,Lead,2,Yes
9761,Senior,7,No
25343,Junior,6,Yes
11310,Lead,2,No
24718,Lead,2,Yes
19936,Mid,4,No
27565,Lead,7,No
22324,Mid,0,No
17478,Lead,3,Yes
27902,Lead,1,No
41804,Junior,0,Yes
13644,Lead,4,Yes
31374,Senior,1,No
43171,Senior,3,No
17238,Junior,1,Yes
51483,Mid,4,No
27818,Lead,5,No
30659,Lead,3,Yes
58542,Junior,0,Yes
17175,Lead,1,No
8963,Mid,2,No
12173,Junior,6,No
24058,Junior,4,Yes
38056,Lead,0,Yes
57601,Lead,2,No
29602,Mid,1,No
31186,Junior,3,Yes
30620,Lead,7,No
18897,Junior,0,No
22768,Junior,5,No
22713,Junior,4,No
14828,Junior,0,No
41747,Lead,3,Yes
48765,Senior,0,No
47671,Lead,6,Yes
5219,Junior,6,Yes
46165,Junior,2,No
53588,Senior,7,Yes
41254,Senior,1,Yes
49590,Mid,3,No
57536,Lead,5,No
32693,Senior,4,Yes
11201,Senior,3,No
46321,Junior,4,No
26872,Senior,2,Yes
9721,Mid,4,No
32343,Mid,4,No
29650,Senior,5,No
16911,Mid,6,Yes
51990,Mid,1,No
1913,Senior,7,Yes
7599,Mid,6,No
13750,Senior,0,No
20566,Senior,3,No
50601,Lead,4,No
36932,Junior,3,No
58377,Senior,4,Yes
46765,Senior,4,No
28576,Lead,7,No
18624,Mid,2,No
1590,Junior,1,No
13979,Junior,1,Yes
37892,Lead,2,Yes
10151,Lead,7,No
23376,Mid,1,Yes
5573,Mid,6,No
2181,Junior,2,Yes
36875,Mid,5,No
9892,Lead,3,No
48535,Senior,1,Yes
16540,Lead,2,No
44717,Lead,6,Yes
9222,Mid,4,Yes
25159,Mid,2,Yes
47105,Mid,2,No
55193,Lead,7,No
44849,Senior,7,No
16470,Senior,0,No
3640,Senior,3,Yes
30108,Mid,2,No
12100,Mid,1,Yes
21594,Junior,6,No
32909,Lead,0,No
43030,Senior,7,No
55329,Junior,3,No
54400,Senior,1,Yes
3425,Mid,2,No
5689,Lead,0,No
38899,Lead,0,No
48630,Junior,2,No
615,Junior,6,Yes
28188,Junior,2,Yes
29184,Senior,6,No
16045,Mid,7,No
37314,Junior,6,No
1644,Senior,7,Yes
18693,Mid,2,Yes
42927,Lead,1,No
17970,Lead,1,Yes
24400,Senior,5,No
25830,Lead,6,No
46925,Mid,6,No
47673,Senior,6,No
58433,Lead,1,No
43894,Lead,5,No
40322,Lead,0,Yes
30785,Senior,2,No
9757,Junior,3,Yes
48494,Lead,4,No
43622,Junior,5,No
13891,Mid,4,No
44157,Lead,5,Yes
33073,Junior,6,Yes
39353,Lead,1,Yes
1587,Senior,7,No
9316,Senior,2,No
30429,Junior,6,Yes
33277,Lead,2,No
20160,Lead,5,No
19771,Junior,0,No
14985,Junior,2,No
50479,Mid,6,No
22390,Lead,4,No
24935,Junior,1,No
21392,Junior,6,Yes
43847,Junior,5,No
54498,Mid,3,No
51793,Senior,6,No
58832,Lead,0,No
44005,Lead,6,Yes
53433,Mid,2,No
11114,Mid,5,No
48133,Lead,1,No
47721,Junior,3,No
44849,Lead,6,Yes
25772,Senior,6,Yes
37879,Lead,2,No
54851,Mid,1,No
16251,Senior,6,No
22027,Senior,1,No
52384,Junior,4,Yes
22584,Mid,2,No
50052,Senior,5,No
5742,Senior,5,Yes
11517,Junior,1,No
36008,Mid,5,No
25398,Junior,6,No
42850,Lead,4,No
41661,Junior,1,No
12788,Mid,0,No
45480,Mid,2,No
57713,Mid,4,No
54654,Lead,1,No
36717,Junior,0,No
35510,Lead,2,No
28745,Lead,4,No
2955,Lead,1,No
14793,Junior,4,Yes
2639,Senior,3,No
38251,Senior,5,No
22615,Senior,1,No
28301,Mid,1,No
20506,Junior,6,No
14407,Lead,6,No
57748,Mid,6,No
33894,Senior,6,Yes
18105,Lead,2,No
55947,Senior,5,No
37120,Junior,3,Yes
33345,Mid,5,No
58143,Senior,2,No
46118,Mid,0,No
52850,Junior,6,No
35532,Lead,5,Yes
46356,Junior,4,Yes
29324,Lead,5,No
26257,Lead,0,No
47095,Mid,2,No
28290,Lead,4,No
37329,Senior,1,Yes
59208,Junior,0,No
53986,Mid,2,No
25257,Junior,5,No
6157,Mid,1,Yes
12008,Junior,6,No
42048,Senior,6,No
36202,Lead,2,No
32724,Senior,6,No
45727,Junior,5,No
52864,Mid,6,Yes
34980,Senior,0,No
4042,Senior,1,No
52450,Mid,4,No
6216,Mid,6,Yes
806,Mid,0,No
31089,Mid,4,Yes
343,Mid,3,Yes
31845,Senior,1,Yes
17208,Junior,0,No
43081,Senior,5,Yes
11553,Senior,6,No
28080,Junior,1,No
16052,Junior,3,No
1341,Lead,1,No
56398,Senior,2,Yes
7696,Mid,4,Yes
2568,Mid,4,No
45184,Junior,2,Yes
24546,Mid,0,Yes
4633,Lead,7,No
36747,Junior,7,Yes
4242,Mid,7,Yes
43494,Junior,2,Yes
56167,Junior,4,No
49919,Mid,7,No
47932,Senior,6,No
52949,Mid,2,No
10490,Mid,2,Yes
34111,Lead,3,No
1865,Junior,2,Yes
43875,Junior,6,No
24764,Mid,1,No
37442,Junior,6,No
53143,Senior,2,No
5933,Mid,0,Yes
59141,Lead,3,No
1105,Lead,7,No
56354,Lead,6,No
49207,Mid,7,Yes
28749,Mid,4,Yes
48330,Mid,4,No
53062,Lead,1,Yes
32273,Senior,7,No
50269,Mid,0,Yes
33946,Mid,3,Yes
31609,Mid,4,No
23169,Junior,2,No
25569,Junior,6,No
55828,Mid,6,Yes
5062,Senior,1,No
10416,Junior,1,No
6123,Junior,6,No
55135,Junior,4,No
51718,Mid,7,Yes
19661,Senior,2,No
24564,Mid,6,No
21066,Mid,3,Yes
1535,Lead,3,Yes
13535,Junior,6,No
27310,Lead,2,No
56150,Lead,2,No
2453,Mid,1,Yes
14479,Lead,7,No
28188,Mid,1,Yes
19599,Lead,4,No
52667,Junior,4,Yes
42964,Mid,7,No
5759,Senior,1,No
47190,Junior,2,Yes
5447,Senior,2,No
10835,Senior,1,No
20569,Mid,7,No
15266,Junior,0,Yes
20148,Mid,2,No
17988,Senior,1,Yes
50339,Junior,1,Yes
50999,Lead,2,No
45318,Senior,0,Yes
14259,Senior,6,No
44127,Lead,2,Yes
16212,Mid,1,Yes
42841,Senior,3,Yes
41559,Lead,0,No
46281,Senior,6,Yes
31796,Mid,1,Yes
48717,Senior,6,Yes
53650,Junior,7,No
10025,Senior,4,No
25239,Lead,6,No
47051,Junior,6,No
53411,Lead,3,No
3825,Junior,4,Yes
36747,Junior,0,No
56744,Lead,0,No
16960,Mid,4,Yes
41230,Senior,5,No
56836,Junior,0,No
32538,Mid,2,Yes
20700,Senior,2,No
43223,Mid,3,No
28819,Senior,5,No
32546,Lead,5,Yes
26562,Lead,3,Yes
46005,Senior,1,No
43497,Junior,5,Yes
38931,Senior,0,No
39681,Mid,3,Yes
51287,Mid,4,No
55426,Mid,0,No
8543,Mid,4,No
40056,Senior,0,Yes
55234,Senior,5,No
39826,Lead,1,Yes
39771,Lead,0,Yes
43853,Junior,2,Yes
4117,Mid,4,Yes
33993,Junior,1,Yes
58859,Mid,0,No
23606,Senior,4,No
33218,Senior,0,Yes
51913,Mid,7,No
16634,Lead,3,No
6183,Junior,3,No
34597,Mid,1,No
47074,Senior,6,Yes
37250,Lead,0,No
19168,Lead,0,No
45397,Lead,4,Yes
24505,Senior,1,No
44671,Lead,2,Yes
57016,Lead,4,No
27940,Lead,4,No
55075,Senior,0,No
49921,Senior,5,No
26645,Lead,0,No
25551,Mid,1,Yes
8264,Junior,7,Yes
24887,Junior,4,Yes
33645,Lead,5,No
4455,Junior,5,Yes
48725,Lead,5,Yes
29142,Junior,1,Yes
34167,Lead,1,No
13405,Mid,6,Yes
51357,Mid,2,No
55585,Junior,0,Yes
6244,Senior,7,No
44641,Mid,0,No
47292,Junior,6,No
12760,Junior,4,No
894,Lead,3,Yes
33672,Junior,6,Yes
52961,Lead,4,No
21840,Mid,7,No
48097,Senior,3,Yes
20840,Lead,7,No
47237,Mid,4,No
38529,Lead,4,Yes
29705,Lead,7,No
2560,Senior,3,No
39482,Senior,0,No
5091,Senior,1,No
52949,Lead,1,Yes
4601,Junior,1,No
56270,Lead,4,No
