employee_id,absent_days,sick_leaves,workload_level,absence_risk
14882,27,11,High,High
31504,3,0,High,Low
16436,16,4,Medium,High
30786,3,9,Medium,Low
18064,20,3,Low,High
49407,29,0,Low,High
15476,14,6,High,High
1766,6,9,Medium,Low
47047,13,11,Medium,High
76034,20,9,High,High
84701,7,7,Medium,Low
79897,20,5,High,High
31920,5,14,Low,Low
35680,0,11,Low,Low
83638,20,10,Medium,High
59682,11,2,Medium,High
54240,16,10,Medium,High
10241,17,0,High,High
40233,15,2,Medium,High
29997,9,9,High,Low
25033,12,8,High,High
24606,0,14,Medium,Low
41107,1,1,High,Low
56459,13,8,Medium,High
20750,8,5,Medium,Low
20280,7,7,High,Low
36552,2,8,High,Low
18146,7,11,High,Low
12561,19,13,High,High
76595,5,11,Low,Low
29949,29,10,High,High
67308,18,7,Medium,High
71215,15,7,High,High
42711,15,3,Medium,High
64188,18,10,Low,High
80704,12,8,Low,High
1790,21,0,Medium,High
66765,2,9,Medium,Low
83950,24,2,Low,High
39558,21,3,Low,High
41632,21,10,High,High
66852,27,6,Medium,High
39472,20,6,Medium,High
47387,26,11,Low,High
23665,21,10,Low,High
23345,4,0,High,Low
34159,12,11,High,High
11444,9,14,Low,Low
43243,13,14,Low,High
21003,2,6,High,Low
52862,29,0,Medium,High
34397,25,5,Low,High
60410,5,5,Low,Low
51820,12,13,Low,High
20535,8,2,Medium,Low
41034,29,2,High,High
65862,21,6,Low,High
29567,10,10,Medium,Low
47653,21,6,Low,High
1371,20,2,Low,High
4170,16,11,High,High
74761,18,0,High,High
116,14,11,Low,High
16890,10,1,Medium,Low
58090,27,4,Low,High
15675,17,0,High,High
59351,22,6,High,High
71252,21,11,High,High
75849,4,6,High,Low
33293,15,4,Medium,High
44970,3,0,Low,Low
25630,9,0,Low,Low
41320,10,9,Low,Low
83353,11,9,High,High
42847,21,10,Medium,High
38535,3,7,Medium,Low
28018,3,4,High,Low
17605,15,4,Low,High
57721,14,11,Low,High
48495,12,3,Low,High
2719,19,8,High,High
18231,23,10,High,High
3086,19,0,High,High
20559,14,14,High,High
31649,4,8,Medium,Low
15918,12,2,Low,High
54564,13,14,Medium,High
33477,5,8,Low,Low
4865,28,5,Medium,High
28600,7,3,Low,Low
34752,9,10,High,Low
56198,22,6,Medium,High
47917,16,13,Medium,High
68092,10,14,High,Low
35349,0,7,High,Low
51805,26,9,Low,High
29996,20,11,High,High
32289,19,7,Low,High
36916,17,12,Medium,High
14464,7,1,Medium,Low
42788,9,13,High,Low
28789,13,1,Medium,High
25215,27,9,Low,High
80224,18,8,High,High
61185,6,9,High,Low
30886,11,6,High,High
44836,16,9,High,High
79399,26,4,Medium,High
20994,25,3,High,High
75001,9,8,Low,Low
63069,28,7,High,High
14188,11,0,High,High
19597,20,0,High,High
34060,12,12,High,High
46819,19,1,Medium,High
41695,11,0,Medium,High
48097,14,8,Medium,High
55198,9,4,High,Low
6632,12,11,Low,High
2303,27,4,Medium,High
67245,24,5,Low,High
77312,13,4,Medium,High
26102,1,3,Low,Low
53854,27,7,Medium,High
31208,2,10,Low,Low
59880,27,8,High,High
61474,13,7,Low,High
21910,26,9,Medium,High
54004,4,12,Medium,Low
29442,8,10,High,Low
69283,5,5,Medium,Low
1060,10,2,Low,Low
44683,3,12,Medium,Low
71115,23,9,Low,High
716,4,8,Medium,Low
12124,26,4,High,High
77866,27,9,Low,High
41750,10,0,High,Low
3387,18,1,High,High
32437,27,12,Low,High
79245,16,11,Medium,High
49105,24,8,Medium,High
55245,3,0,High,Low
8397,9,12,Low,Low
55813,4,9,Medium,Low
44001,6,0,Medium,Low
2898,3,6,Low,Low
64113,23,8,Medium,High
81431,8,14,Low,Low
36530,19,14,Low,High
11149,1,1,Medium,Low
53892,2,7,High,Low
22407,0,5,Low,Low
31459,28,7,Medium,High
25332,17,5,Low,High
47581,14,13,Medium,High
76605,8,13,Medium,Low
6861,25,13,High,High
67471,23,10,Medium,High
17882,17,12,Medium,High
3429,25,10,Medium,High
8915,3,0,Medium,Low
84346,8,0,High,Low
67917,28,13,Medium,High
6553,23,6,Low,High
81413,29,5,High,High
866,25,2,Medium,High
37141,1,14,Low,Low
79900,14,1,High,High
47715,12,11,Low,High
40210,6,12,High,Low
56042,26,6,High,High
26987,7,5,Low,Low
1711,7,2,Low,Low
27753,6,0,High,Low
62173,5,12,High,Low
28456,22,0,Low,High
23306,17,12,Low,High
72365,6,11,Medium,Low
1566,7,8,High,Low
28516,27,12,Medium,High
62292,6,11,High,Low
11788,7,9,Medium,Low
10940,22,5,High,High
57104,12,10,Medium,High
81829,7,13,High,Low
31761,5,14,Low,Low
83372,25,1,Low,High
21216,22,12,High,High
83025,25,0,Low,High
74661,5,0,High,Low
7233,25,13,Medium,High
56813,5,4,High,Low
70188,17,8,Low,High
73280,7,1,Low,Low
65480,9,14,High,Low
7310,17,7,High,High
54018,20,13,Medium,High
25439,2,0,Medium,Low
2429,3,0,Low,Low
9587,10,9,Medium,Low
77370,24,8,Medium,High
78780,15,11,Low,High
19633,4,13,Low,Low
56380,0,4,Medium,Low
63133,19,8,High,High
24632,3,11,Low,Low
52608,18,14,High,High
80142,1,13,Low,Low
76730,14,7,Low,High
18355,0,9,Low,Low
920,0,4,Low,Low
10681,21,7,Medium,High
34133,16,6,Low,High
6070,7,7,High,Low
83175,22,11,Medium,High
9169,18,2,Medium,High
25686,8,5,Medium,Low
31990,22,11,High,High
4085,5,14,High,Low
4060,21,1,Medium,High
14954,13,14,Medium,High
81434,7,14,High,Low
42742,21,1,High,High
64645,9,11,Low,Low
84489,28,10,High,High
46888,11,11,Medium,High
35278,16,9,Medium,High
70014,20,11,High,High
62175,6,0,Medium,Low
61395,8,12,High,Low
57061,4,4,Low,Low
36118,13,3,Medium,High
29047,26,10,Medium,High
9465,16,2,High,High
78967,27,12,High,High
48097,5,9,Medium,Low
69702,17,8,High,High
77089,12,10,Low,High
50302,13,12,Medium,High
34390,5,10,Medium,Low
12261,1,1,High,Low
70840,6,14,High,Low
25635,7,0,High,Low
70469,27,13,Low,High
23846,7,13,High,Low
54866,23,14,Low,High
39190,25,4,High,High
61512,7,10,Medium,Low
42441,7,5,High,Low
47639,14,0,High,High
56294,7,1,Medium,Low
80915,7,2,High,Low
78685,3,13,Low,Low
24556,26,8,Medium,High
4953,5,4,Medium,Low
72465,21,3,Medium,High
80887,27,2,Low,High
58575,21,7,High,High
80337,18,12,High,High
9608,16,13,High,High
84708,14,11,High,High
71139,20,11,High,High
76789,0,6,High,Low
40796,17,11,Medium,High
79105,25,12,Medium,High
37300,11,2,Low,High
11028,3,11,High,Low
20577,18,7,High,High
65389,28,14,Medium,High
32104,10,9,Medium,Low
35768,27,2,High,High
76055,26,1,High,High
82348,2,7,Low,Low
10933,9,6,High,Low
68398,27,11,High,High
18695,21,1,Low,High
28767,22,5,Medium,High
10711,8,3,Low,Low
80860,28,0,High,High
6220,26,14,High,High
11090,16,2,High,High
2727,8,9,High,Low
40971,17,1,Low,High
6128,27,3,High,High
38105,1,8,Medium,Low
29521,23,12,High,High
17304,3,6,Low,Low
40105,1,11,Medium,Low
33044,13,3,Low,High
17367,21,8,Low,High
80486,14,4,Medium,High
25370,4,3,High,Low
81118,14,10,Low,High
42153,23,8,High,High
70554,27,14,High,High
7107,25,6,High,High
50840,13,6,Medium,High
47449,23,0,Low,High
66190,5,12,Medium,Low
57669,15,1,High,High
43772,15,3,Medium,High
55153,23,6,Low,High
4827,1,0,High,Low
13099,6,3,Low,Low
69287,10,8,High,Low
53353,27,10,Low,High
72676,7,13,High,Low
34034,22,14,High,High
51000,19,1,High,High
48169,17,11,Low,High
78458,20,10,Low,High
10338,22,5,High,High
73477,2,0,Medium,Low
24921,15,2,High,High
9265,25,1,Medium,High
19641,5,12,Medium,Low
76982,10,11,Medium,Low
57294,8,9,Medium,Low
8848,18,1,Medium,High
18140,1,5,Low,Low
8507,15,6,High,High
78351,6,1,Low,Low
31376,19,12,Low,High
70091,24,1,Medium,High
38718,25,5,Low,High
4902,12,5,Medium,High
4202,6,3,High,Low
23060,3,9,High,Low
68126,16,1,Low,High
16323,27,9,High,High
70377,26,9,High,High
41525,21,4,Low,High
4305,17,10,Low,High
11581,19,2,Low,High
5629,13,11,High,High
11842,22,6,High,High
83340,10,11,Low,Low
19321,20,10,High,High
47138,18,14,High,High
22595,29,10,Low,High
55550,6,2,High,Low
83989,8,0,Low,Low
36128,14,2,Low,High
57849,27,14,High,High
44639,15,14,Medium,High
66520,17,4,High,High
82064,19,1,Medium,High
11997,21,2,Medium,High
62450,13,12,Medium,High
15706,4,2,High,Low
33598,25,11,High,High
6644,0,8,Medium,Low
13790,17,12,Medium,High
74655,12,0,Medium,High
75813,5,11,High,Low
57663,21,11,High,High
35001,29,14,Medium,High
81276,12,8,Medium,High
72068,16,7,Low,High
13333,6,0,Medium,Low
7834,18,6,Low,High
68673,27,9,High,High
75930,12,11,Medium,High
34017,11,2,High,High
42103,17,9,Low,High
70390,24,11,Medium,High
77077,9,2,High,Low
14541,22,11,Low,High
19082,18,11,Low,High
83857,6,11,Low,Low
53037,10,14,Medium,Low
38772,0,14,High,Low
5639,16,8,Low,High
26329,25,2,High,High
53593,15,5,Medium,High
4312,2,8,Medium,Low
58076,17,1,High,High
14780,6,9,Medium,Low
61715,24,10,Low,High
3826,21,4,Medium,High
37606,4,4,High,Low
45754,2,12,Medium,Low
83085,9,2,Low,Low
83854,15,9,Low,High
7216,19,13,High,High
7296,9,13,Low,Low
12809,16,3,Medium,High
30358,8,0,Medium,Low
57469,28,2,Medium,High
76357,9,3,Medium,Low
25122,26,1,Medium,High
19386,26,13,Medium,High
35534,28,13,Medium,High
24923,13,4,Medium,High
25634,12,2,Low,High
5984,23,14,Low,High
30601,14,12,High,High
80200,21,11,High,High
18096,12,5,Medium,High
24055,17,5,High,High
4041,3,9,Medium,Low
15580,19,12,Low,High
17392,0,2,High,Low
4229,26,1,High,High
69228,0,3,Low,Low
45883,28,12,High,High
65429,11,4,High,High
53759,22,4,Medium,High
55054,29,0,Low,High
55304,4,14,High,Low
29431,2,8,Medium,Low
47298,8,1,Medium,Low
12156,12,6,Medium,High
33914,24,13,Low,High
83683,21,3,Medium,High
19056,7,8,Medium,Low
1015,27,2,Medium,High
71514,16,11,Medium,High
78928,1,3,High,Low
69734,7,7,Low,Low
54743,4,13,Low,Low
46610,29,14,Low,High
69515,7,13,Medium,Low
18541,28,7,Medium,High
36872,23,7,Low,High
55814,9,14,High,Low
6165,8,0,High,Low
67829,2,9,Medium,Low
32268,2,10,Low,Low
58570,23,13,Low,High
57897,20,5,Low,High
58225,20,14,High,High
73286,27,8,Low,High
16539,5,3,Low,Low
38788,2,7,High,Low
29334,10,12,Low,Low
65537,4,6,High,Low
45912,17,10,High,High
12663,11,1,Medium,High
29725,28,5,Low,High
66169,1,0,High,Low
50151,29,13,High,High
25183,15,4,Medium,High
9320,8,10,High,Low
49831,26,4,High,High
51898,9,13,High,Low
48154,4,4,Medium,Low
23843,25,5,High,High
60439,14,3,Low,High
7659,18,9,Medium,High
20430,8,3,Low,Low
55796,5,8,Low,Low
74641,24,10,High,High
42188,20,13,Medium,High
5100,29,9,High,High
22379,29,13,Medium,High
64434,5,14,Medium,Low
43801,6,9,Low,Low
45645,10,11,Medium,Low
79147,13,12,Medium,High
13725,17,11,Low,High
42743,1,11,Medium,Low
28547,22,8,Low,High
69428,2,8,High,Low
73154,13,13,Medium,High
10443,12,4,Low,High
8780,28,7,Low,High
50214,7,0,Medium,Low
67689,4,12,Medium,Low
63195,23,1,Medium,High
82020,4,13,High,Low
30141,15,8,Medium,High
25096,16,1,Low,High
17164,25,12,Low,High
32260,0,5,Medium,Low
33281,21,13,Low,High
49843,15,4,Medium,High
3629,0,11,High,Low
43881,10,2,High,Low
48578,21,14,Medium,High
76026,17,13,Low,High
15986,25,2,High,High
45163,21,1,Low,High
58649,3,11,Medium,Low
21464,17,4,High,High
75167,5,2,Medium,Low
58138,28,9,Medium,High
6140,5,13,Medium,Low
16150,15,12,High,High
2171,21,14,Low,High
46450,20,8,High,High
72179,11,3,Medium,High
17940,6,3,Low,Low
19068,14,0,High,High
75765,14,5,Medium,High
82410,22,2,Low,High
18720,3,1,Medium,Low
30534,26,9,Low,High
11773,1,1,Low,Low
40918,27,5,Medium,High
35331,3,0,High,Low
1775,17,1,Medium,High
2496,25,12,Medium,High
81139,11,8,Medium,High
11607,13,0,Low,High
8447,8,2,High,Low
57585,7,10,High,Low
25183,5,9,High,Low
12476,18,12,High,High
2276,0,7,Medium,Low
13777,0,6,Medium,Low
52939,28,5,Medium,High
3343,11,13,Medium,High
45317,6,5,Low,Low
69468,17,11,High,High
10397,0,12,High,Low
23993,26,8,Medium,High
44961,1,9,High,Low
47348,10,0,Medium,Low
53331,10,11,Low,Low
72658,18,3,Low,High
29708,14,7,Medium,High
1055,9,14,Low,Low
39803,23,4,Low,High
8081,21,12,High,High
1555,24,12,Low,High
27816,21,5,Low,High
71547,1,2,High,Low
68679,20,12,High,High
29148,4,0,Low,Low
9366,23,13,Low,High
41489,27,4,High,High
19349,5,13,Low,Low
8213,12,12,Low,High
62663,27,10,High,High
30827,14,1,Low,High
38506,4,7,Medium,Low
65784,2,13,High,Low
31539,22,14,Low,High
82676,22,14,Low,High
49107,9,4,Medium,Low
65300,6,13,Medium,Low
25989,26,5,High,High
6439,4,2,High,Low
19776,24,5,High,High
43766,5,1,Low,Low
17169,15,8,Medium,High
9024,4,13,Medium,Low
5656,5,0,Medium,Low
72766,21,12,Low,High
77157,21,8,Medium,High
82791,12,7,High,High
15697,17,7,High,High
66928,21,2,High,High
84811,4,8,Low,Low
76548,0,9,Low,Low
62207,9,10,Medium,Low
21788,1,2,Medium,Low
52357,19,0,Low,High
69264,26,11,Medium,High
4229,6,9,Medium,Low
65646,12,13,Medium,High
7626,19,0,Medium,High
84886,6,5,Medium,Low
26918,19,5,Low,High
69422,3,2,Medium,Low
53917,21,6,High,High
57541,20,3,Medium,High
60467,0,4,Medium,Low
30790,18,2,Low,High
30472,29,10,Medium,High
64143,25,5,Low,High
3492,16,2,Medium,High
3408,24,9,High,High
7026,7,0,Medium,Low
50125,14,6,Low,High
1556,23,8,Low,High
78615,29,7,High,High
52628,25,11,Medium,High
56802,1,10,Low,Low
41182,9,4,Low,Low
11134,21,14,Low,High
36767,7,0,Low,Low
34282,25,13,Medium,High
8163,0,6,Low,Low
74960,5,8,High,Low
48791,26,7,High,High
27293,12,14,High,High
72841,27,6,Medium,High
41854,15,11,Low,High
41071,6,6,High,Low
37495,15,5,High,High
40623,16,0,Medium,High
59170,10,8,High,Low
82276,28,7,Low,High
75482,4,12,Low,Low
14009,6,1,High,Low
67227,27,9,High,High
56374,14,0,Low,High
20227,3,0,Medium,Low
73366,3,14,Medium,Low
13636,10,13,High,Low
17271,13,10,Low,High
80014,27,7,High,High
50995,5,11,Low,Low
36420,17,11,Low,High
62604,29,4,High,High
83589,3,11,High,Low
72798,19,8,Low,High
39884,9,9,Medium,Low
9567,4,3,Medium,Low
60697,8,4,Medium,Low
81507,22,8,Low,High
67839,12,3,Medium,High
38536,26,2,High,High
52191,17,0,Low,High
46026,7,6,Medium,Low
78970,16,7,Low,High
13585,27,14,Medium,High
80031,28,8,Low,High
37590,14,2,Low,High
12202,26,1,High,High
26737,15,0,Low,High
22389,13,2,High,High
18736,23,4,Low,High
4421,18,8,High,High
52138,17,3,Low,High
9600,1,5,High,Low
53096,6,11,High,Low
42821,5,14,Low,Low
43987,5,10,Medium,Low
19117,17,8,High,High
38478,7,9,Medium,Low
48172,10,14,High,Low
53760,10,2,High,Low
39569,18,8,Medium,High
66135,13,2,Low,High
17413,5,12,High,Low
36335,20,5,Medium,High
21349,29,13,High,High
52373,3,10,Medium,Low
49829,1,3,High,Low
41652,12,5,Low,High
14628,10,1,Low,Low
11562,13,2,High,High
27771,23,14,High,High
46996,12,0,High,High
13637,9,14,High,Low
19178,24,13,Medium,High
36041,2,0,Low,Low
80858,13,3,Medium,High
29143,25,14,High,High
22688,25,13,Medium,High
80955,10,14,Low,Low
58808,5,4,Medium,Low
20402,6,4,High,Low
14672,3,8,Medium,Low
16338,8,6,Medium,Low
8920,21,5,Medium,High
40620,6,7,High,Low
27926,17,10,Low,High
71449,3,0,High,Low
54081,24,6,Low,High
33756,0,5,Medium,Low
14100,28,13,Low,High
65831,10,2,High,Low
44653,20,2,Low,High
81033,6,5,Low,Low
70085,29,4,Low,High
50728,16,12,Medium,High
16774,7,1,Medium,Low
55253,6,7,Medium,Low
10065,11,6,High,High
43765,22,1,Low,High
47042,17,4,Low,High
68323,8,9,High,Low
83741,5,12,Low,Low
48087,16,8,Low,High
46591,28,13,Medium,High
31038,23,7,Medium,High
14413,4,13,High,Low
52797,25,14,Low,High
32669,20,5,High,High
28857,26,10,Low,High
22410,12,8,Low,High
39109,21,8,Low,High
22643,0,0,Low,Low
61950,1,5,Medium,Low
7268,13,6,High,High
84161,7,3,Low,Low
47053,3,11,High,Low
41663,7,9,Low,Low
50546,4,14,Medium,Low
49887,7,7,Medium,Low
80560,27,8,Low,High
6378,20,5,Medium,High
66200,11,12,Low,High
82351,0,7,Medium,Low
21955,7,9,Low,Low
36432,4,5,Low,Low
48553,7,2,High,Low
11738,10,2,High,Low
57900,29,9,Medium,High
60808,29,1,Medium,High
48390,22,14,Medium,High
50094,20,3,High,High
66004,3,3,High,Low
59350,19,14,Low,High
50773,10,6,Medium,Low
18894,6,12,Low,Low
61347,5,11,Medium,Low
52195,5,5,Low,Low
6978,16,14,Medium,High
50661,21,8,Low,High
29952,2,10,High,Low
46105,25,8,High,High
24048,25,12,High,High
52827,13,3,Low,High
68436,21,8,High,High
65862,12,3,Low,High
851,18,3,Medium,High
77632,28,11,Medium,High
54784,19,8,Low,High
76552,27,3,Medium,High
49876,29,4,Low,High
78861,14,6,High,High
77717,21,1,Low,High
73812,11,2,High,High
19654,24,9,Medium,High
84096,1,0,Low,Low
1733,2,12,Medium,Low
42192,14,10,Medium,High
58874,20,2,Medium,High
44262,23,9,Medium,High
10818,2,14,Medium,Low
78163,2,7,Low,Low
78590,11,1,High,High
46361,27,4,Low,High
50021,26,4,High,High
1592,14,6,High,High
79325,10,0,High,Low
42965,14,5,Low,High
17446,12,9,High,High
8959,24,10,High,High
7482,22,12,Medium,High
28000,16,7,Medium,High
71452,2,0,High,Low
31405,15,8,Low,High
37228,15,6,Medium,High
31096,24,2,High,High
37552,27,6,High,High
47439,2,11,Low,Low
78784,13,8,Medium,High
63222,23,8,High,High
15217,27,13,High,High
25921,19,4,Low,High
1270,19,0,Low,High
75121,15,5,Low,High
49232,0,7,Medium,Low
35830,13,2,High,High
78682,11,0,High,High
82510,5,12,Low,Low
55584,17,9,High,High
64502,26,0,Low,High
45380,22,4,Low,High
15773,20,12,Medium,High
45534,5,4,Medium,Low
58105,0,6,Medium,Low
9507,18,10,Medium,High
75566,19,4,Low,High
72782,9,14,Medium,Low
8597,29,11,High,High
38217,4,4,Low,Low
64194,17,0,Medium,High
61842,1,7,Low,Low
53741,27,2,Low,High
22398,20,12,High,High
25395,6,8,Medium,Low
78034,5,3,High,Low
41019,24,6,Low,High
64991,12,7,Low,High
43876,28,3,Low,High
37693,18,9,Low,High
73471,29,11,High,High
84400,20,14,Low,High
10639,13,10,High,High
43531,5,2,Low,Low
72606,3,13,High,Low
26167,17,1,Medium,High
50013,27,0,High,High
72442,24,1,Medium,High
4612,23,9,High,High
80125,23,14,Medium,High
68542,7,4,High,Low
21921,4,8,High,Low
9999,1,10,Medium,Low
81953,20,7,High,High
27654,22,9,Medium,High
23247,6,2,Medium,Low
56684,3,0,High,Low
72552,22,11,Medium,High
75574,26,5,High,High
71041,8,11,Medium,Low
17669,24,5,Low,High
7840,26,1,Low,High
63778,15,0,High,High
22630,22,13,Low,High
79204,11,5,Low,High
71244,11,14,Medium,High
43917,15,5,Low,High
26395,16,10,Low,High
47722,25,11,Low,High
15293,26,11,High,High
18680,14,12,High,High
7238,19,9,High,High
48204,11,12,High,High
15521,14,1,High,High
39050,7,3,High,Low
63929,5,1,High,Low
37089,21,6,Low,High
51963,23,14,Medium,High
12347,16,8,Medium,High
1539,8,7,Medium,Low
3412,4,12,Medium,Low
21162,25,8,Low,High
6969,15,13,Low,High
47884,15,9,Medium,High
10576,11,6,High,High
39784,25,9,Low,High
77336,22,0,Low,High
59463,11,1,Medium,High
17149,17,10,Medium,High
79623,28,3,High,High
23263,4,8,Low,Low
26563,2,4,Low,Low
9351,17,14,Medium,High
31516,4,11,Medium,Low
33735,11,4,Low,High
75689,1,14,High,Low
33442,7,2,Medium,Low
78357,22,6,Medium,High
31339,13,4,High,High
44715,19,11,High,High
63189,4,0,High,Low
40143,22,0,Medium,High
84698,22,14,High,High
83785,20,6,High,High
56971,7,9,Medium,Low
18687,9,10,Medium,Low
19541,22,7,High,High
44268,9,7,High,Low
80598,17,8,High,High
82231,3,1,Low,Low
53794,5,14,High,Low
12599,24,2,High,High
15600,21,4,Medium,High
38556,12,8,Medium,High
81265,24,9,Medium,High
54371,27,5,Low,High
55675,21,7,Low,High
81872,10,0,Low,Low
22622,25,1,Medium,High
9121,8,12,Low,Low
8757,29,10,Low,High
76739,8,14,High,Low
11232,2,10,High,Low
8253,8,9,Medium,Low
69072,7,10,Low,Low
67216,3,14,High,Low
29143,11,12,Low,High
66081,8,8,Low,Low
72409,15,2,High,High
59192,15,7,Medium,High
56098,0,8,High,Low
40635,2,6,Low,Low
31783,12,5,Low,High
78702,22,5,High,High
45426,4,6,Medium,Low
56888,20,8,High,High
51778,11,11,Medium,High
14327,7,0,High,Low
21857,13,8,Medium,High
4318,2,0,Medium,Low
74852,22,0,Low,High
55028,14,14,Low,High
74301,8,4,High,Low
3550,7,8,Low,Low
75552,13,2,Medium,High
47194,23,13,High,High
31866,25,1,High,High
60959,9,7,Low,Low
77882,25,14,Low,High
19866,13,13,High,High
62692,21,6,Low,High
65154,9,1,Medium,Low
13896,1,0,Medium,Low
1614,23,11,Medium,High
67700,19,6,Medium,High
36732,7,9,Medium,Low
35116,13,10,Medium,High
59204,22,5,Low,High
18075,24,5,Low,High
74186,9,11,Medium,Low
2223,8,12,High,Low
39021,14,14,High,High
53956,14,9,Medium,High
64364,21,8,Medium,High
49357,29,12,Medium,High
65801,21,0,Low,High
75662,23,8,Medium,High
22201,9,4,High,Low
64288,7,1,Medium,Low
52507,28,5,Medium,High
81341,21,0,Medium,High
78164,14,3,Medium,High
18011,16,11,Medium,High
75555,7,1,Low,Low
27012,25,14,Medium,High
17042,6,1,Medium,Low
23917,2,0,Low,Low
80913,23,13,Medium,High
11727,14,9,Low,High
70150,24,3,High,High
80891,21,3,Low,High
54503,13,8,Medium,High
65123,2,6,Low,Low
37872,11,0,Medium,High
36281,17,12,Medium,High
47986,10,11,High,Low
19688,12,9,High,High
35849,6,10,Medium,Low
12843,3,2,High,Low
29868,0,2,Low,Low
8143,25,10,High,High
29036,2,3,Medium,Low
58195,27,13,Low,High
26393,22,10,Medium,High
59447,3,6,Low,Low
57354,17,2,Low,High
71130,12,7,High,High
56823,22,4,Medium,High
48357,6,10,Low,Low
52317,0,3,High,Low
72179,17,6,Medium,High
35774,14,11,High,High
77428,14,12,Medium,High
21316,4,9,Low,Low
28888,16,11,High,High
78192,4,4,Medium,Low
45891,23,10,Medium,High
49946,28,2,Medium,High
6105,24,14,High,High
3536,15,4,Medium,High
13602,1,1,Medium,Low
14519,26,11,Medium,High
1504,21,1,Low,High
8578,1,14,Low,Low
40706,8,3,Low,Low
33455,1,4,Medium,Low
17625,27,6,High,High
84922,16,4,High,High
47557,29,10,Medium,High
52388,21,2,Medium,High
34358,13,6,Low,High
41975,5,2,High,Low
59330,19,1,Medium,High
21404,12,8,High,High
80558,19,14,High,High
45772,21,4,High,High
62663,19,0,Low,High
75738,27,4,High,High
21735,29,1,High,High
70538,20,11,Medium,High
28574,8,7,Low,Low
77643,26,6,Medium,High
25598,19,0,High,High
1288,28,14,Medium,High
82194,4,8,High,Low
71125,22,11,Medium,High
16266,16,10,Medium,High
69555,5,12,Medium,Low
59524,7,12,Medium,Low
73910,15,0,Medium,High
80089,19,13,Medium,High
50299,8,3,Medium,Low
26552,24,1,Low,High
37502,21,14,Medium,High
76796,19,1,Low,High
22766,22,2,Medium,High
76842,1,14,Medium,Low
13235,27,2,Low,High
80359,17,6,High,High
42666,27,3,High,High
35949,21,2,Low,High
55486,1,14,Medium,Low
827,8,7,Low,Low
10156,29,9,Low,High
35267,27,13,Low,High
63486,4,8,Medium,Low
73077,1,11,High,Low
38347,1,7,High,Low
20606,20,9,Low,High
33253,1,11,Low,Low
7831,10,11,High,Low
29284,1,2,Low,Low
24118,23,3,High,High
41458,14,1,High,High
80085,29,3,Medium,High
37765,27,13,High,High
34354,25,4,Low,High
31471,6,1,Medium,Low
82257,2,4,Medium,Low
34889,10,2,Medium,Low
15906,9,4,Low,Low
61782,26,7,Low,High
67417,1,5,Low,Low
11261,12,7,Low,High
48349,18,10,High,High
63984,22,10,Low,High
43803,27,2,High,High
20582,6,3,High,Low
48822,1,11,Low,Low
80402,29,2,High,High
75658,14,4,High,High
43759,25,12,Medium,High
28346,17,14,Low,High
13509,0,12,High,Low
14015,11,13,Medium,High
