employee_id,engagement_score,survey_participation,feedback_count
49735,4.82,Yes,2
7250,1.57,Yes,0
28252,1.4,Yes,7
18968,2.11,Yes,5
53501,3.56,Yes,0
21131,2.31,Yes,1
19070,1.99,Yes,1
33144,1.37,No,7
23443,4.2,Yes,4
58603,1.82,Yes,3
51383,3.66,Yes,0
29106,4.74,No,5
34742,3.58,Yes,4
30256,4.11,Yes,3
25820,4.48,Yes,1
22671,3.87,No,2
2352,2.82,Yes,7
15710,3.76,No,3
59559,1.81,Yes,4
32397,2.08,Yes,3
8247,4.61,Yes,3
35927,3.1,No,7
47753,2.56,Yes,1
9669,3.44,Yes,7
50953,1.4,No,2
44547,4.42,Yes,4
15014,1.79,No,7
47040,2.95,No,0
55377,1.35,Yes,7
33471,4.92,Yes,2
55308,4.11,Yes,2
49502,2.0,No,7
36358,1.22,No,4
50681,1.61,Yes,1
38121,3.27,Yes,6
16694,1.38,Yes,7
15740,1.48,Yes,2
4109,1.93,Yes,7
12006,4.32,No,1
46494,2.67,Yes,3
49295,3.19,Yes,0
13435,3.36,Yes,6
42680,4.09,No,3
17350,1.52,Yes,2
51890,2.71,Yes,1
58453,3.01,Yes,7
41079,3.77,Yes,5
25855,4.46,Yes,2
9407,3.45,No,6
32410,2.26,Yes,5
46495,2.8,Yes,5
15851,3.62,Yes,2
9059,4.44,No,2
47821,4.21,Yes,1
57091,2.64,Yes,7
47065,1.52,Yes,6
48558,3.47,Yes,4
23985,4.02,Yes,1
31869,4.84,No,7
34017,4.95,Yes,7
18317,1.48,Yes,6
58725,2.58,Yes,3
52354,3.78,No,7
16694,1.71,Yes,4
39693,4.27,No,7
7028,2.86,Yes,3
38824,4.28,Yes,0
42923,4.46,Yes,7
20483,4.42,Yes,5
11142,3.94,Yes,5
24685,4.13,Yes,3
22228,1.96,Yes,1
32072,1.95,Yes,3
18468,4.01,Yes,6
41256,3.34,Yes,1
46965,4.05,No,0
45830,4.11,Yes,3
54327,4.84,No,5
31785,4.89,Yes,6
50492,4.38,Yes,3
10033,4.41,No,3
29220,3.5,Yes,5
15804,1.86,Yes,2
32355,1.07,Yes,5
14430,4.48,Yes,2
6337,3.91,Yes,2
12170,3.34,Yes,0
5343,1.65,Yes,5
28551,3.79,Yes,0
4319,1.12,Yes,3
16852,2.39,Yes,7
43118,3.32,Yes,3
50030,3.67,Yes,5
2899,2.03,Yes,6
3234,1.93,Yes,3
41651,3.56,Yes,1
55206,4.59,Yes,4
17571,4.27,Yes,4
59007,1.3,No,1
10013,2.65,No,0
55836,4.71,Yes,5
4883,3.81,Yes,5
29245,2.83,Yes,3
54468,3.07,Yes,5
29103,1.13,No,1
1669,2.03,Yes,0
43694,4.43,Yes,7
25593,1.0,No,1
50589,3.2,Yes,1
49804,1.57,Yes,7
7336,3.55,Yes,0
50515,1.72,Yes,3
48470,1.64,Yes,5
51014,3.65,Yes,2
31690,2.73,No,7
11368,2.58,Yes,6
56735,3.25,Yes,0
16896,4.02,No,6
1387,3.01,No,1
23955,2.12,Yes,0
1176,4.43,Yes,2
42210,1.87,Yes,7
59129,1.8,Yes,4
37397,3.38,Yes,1
33664,3.5,Yes,5
45153,2.51,Yes,3
32712,4.86,Yes,7
54674,4.33,Yes,6
50336,3.79,Yes,6
54561,3.7,Yes,0
46917,2.83,Yes,4
54914,4.64,Yes,1
12145,1.5,Yes,7
18275,4.19,No,5
17737,2.13,Yes,2
46306,3.29,Yes,5
20467,3.4,Yes,0
30926,1.2,Yes,7
2946,4.04,Yes,7
24476,3.45,Yes,3
38731,3.89,Yes,5
33754,4.25,Yes,7
16638,3.51,Yes,5
49249,1.47,Yes,4
30152,1.95,Yes,0
28206,1.82,Yes,6
25920,3.49,No,6
5319,1.19,Yes,3
16147,4.31,No,5
15558,4.92,Yes,0
16947,3.78,Yes,4
52410,4.09,Yes,3
51620,4.02,Yes,7
16549,4.96,Yes,3
46101,3.6,Yes,7
11763,2.0,Yes,7
11483,2.48,Yes,7
940,1.63,Yes,6
727,4.01,Yes,4
28931,3.53,Yes,7
41278,1.41,Yes,4
29929,1.24,Yes,2
15978,4.87,Yes,2
8132,1.27,No,2
52917,4.99,Yes,3
32379,3.74,Yes,5
2312,2.53,Yes,5
52319,4.29,Yes,5
20145,4.05,No,5
22866,4.73,No,6
6270,1.7,Yes,0
2264,4.66,Yes,2
34514,3.97,Yes,5
41869,4.73,Yes,6
29311,1.27,Yes,5
29071,3.84,No,3
1366,1.73,Yes,5
1176,2.57,No,2
18021,1.86,Yes,3
53199,4.16,Yes,2
47665,4.64,Yes,5
19017,3.07,Yes,5
30790,3.74,Yes,3
39392,3.81,Yes,5
27631,1.54,Yes,6
14228,4.14,Yes,1
57483,4.9,No,3
53497,3.74,Yes,4
23125,2.89,Yes,5
52789,3.05,Yes,4
32140,3.53,Yes,6
11008,1.9,Yes,1
5827,3.69,No,5
48697,3.11,Yes,0
11596,2.94,Yes,6
15586,2.76,Yes,0
30124,2.5,Yes,6
35286,1.15,Yes,7
57305,1.55,Yes,0
30325,2.53,Yes,6
15720,1.33,Yes,0
12899,1.45,No,7
54744,2.05,No,3
17258,3.98,Yes,5
37228,2.13,Yes,7
48480,2.32,Yes,5
13665,4.35,No,3
24897,3.71,No,3
6022,3.44,Yes,1
8093,2.56,Yes,3
18265,2.5,No,5
21851,3.97,Yes,4
47424,4.77,Yes,2
13387,2.23,Yes,5
59724,1.23,No,2
1893,1.49,No,4
4843,4.87,Yes,3
30462,2.8,No,2
36618,1.56,No,3
42186,2.85,Yes,0
42581,4.83,Yes,4
11735,1.98,Yes,5
43384,1.45,Yes,2
59109,2.44,Yes,0
25054,1.12,Yes,3
2882,3.51,Yes,5
42427,3.94,Yes,4
5406,4.96,Yes,3
48331,3.43,Yes,5
27387,3.49,Yes,3
8826,2.26,Yes,5
470,1.47,Yes,1
7306,1.87,Yes,1
19931,4.68,No,0
17579,1.89,Yes,0
54608,3.37,No,6
1202,2.93,No,3
9757,3.63,Yes,1
25370,4.55,Yes,4
477,1.98,Yes,2
45463,4.21,Yes,7
59582,4.4,Yes,6
6460,3.39,Yes,4
22595,1.57,Yes,5
45951,4.82,Yes,3
34268,1.16,No,5
23162,2.63,Yes,0
27825,2.5,Yes,6
10428,4.88,No,7
9340,4.35,Yes,5
57442,1.94,Yes,7
25849,4.41,No,0
49273,3.62,Yes,0
8256,1.76,Yes,5
6325,2.99,Yes,2
32615,2.33,Yes,1
49197,3.16,Yes,5
41655,4.04,No,0
18713,3.78,Yes,6
40500,4.25,Yes,0
51629,1.22,Yes,4
45140,4.29,Yes,6
44432,2.96,No,2
47252,3.06,Yes,1
43311,2.98,No,7
3522,2.11,Yes,0
24674,2.23,No,7
23950,4.92,Yes,6
24037,4.25,Yes,2
31871,2.01,No,1
55945,3.77,No,0
53549,2.41,Yes,4
13998,2.11,Yes,5
5199,1.88,Yes,1
3168,1.26,Yes,0
12653,1.11,Yes,7
23831,2.54,Yes,0
47941,2.68,Yes,0
53795,1.32,Yes,6
22644,2.25,Yes,3
19729,2.43,Yes,0
31639,2.1,Yes,2
57593,4.54,Yes,6
16620,2.65,Yes,7
31457,2.7,Yes,1
42143,1.95,No,6
32132,3.9,Yes,2
52646,4.14,Yes,2
28760,1.24,Yes,2
13262,2.99,No,0
34897,1.59,Yes,4
34810,3.0,Yes,7
27682,3.94,Yes,3
44049,1.81,No,7
48272,3.93,Yes,0
37974,4.51,Yes,5
43959,3.3,Yes,0
19075,2.42,Yes,3
5456,4.02,Yes,6
32417,4.59,No,6
38114,2.14,Yes,7
3623,1.75,No,7
58360,4.55,Yes,3
24824,1.79,Yes,3
90,3.52,Yes,2
59358,2.49,Yes,5
12900,2.88,Yes,0
56121,3.72,Yes,5
30698,3.61,Yes,1
8926,1.24,No,2
51460,3.57,Yes,1
44922,3.71,Yes,7
29313,4.13,Yes,3
39742,1.61,Yes,6
51820,2.59,Yes,3
11934,2.66,No,6
15826,3.6,Yes,1
24725,3.71,Yes,7
39100,3.15,Yes,4
15461,3.62,Yes,4
31444,1.62,No,0
28158,4.87,No,3
17800,2.82,Yes,6
52206,3.45,Yes,7
26911,3.28,No,6
55829,4.57,No,3
14441,2.97,Yes,2
14971,4.14,Yes,5
7454,2.85,Yes,4
3827,2.29,Yes,1
29075,3.87,Yes,0
10556,1.72,No,5
16855,1.28,Yes,4
53684,1.37,No,5
24220,4.2,No,1
37644,2.44,Yes,6
9268,2.59,No,3
1886,4.98,Yes,2
17063,3.48,Yes,7
12790,1.67,Yes,4
54244,4.93,Yes,7
22680,3.33,Yes,1
22592,1.68,Yes,3
59432,1.05,Yes,1
1340,3.58,Yes,7
2475,1.14,Yes,7
50433,4.12,Yes,1
17298,3.28,No,6
23891,3.09,Yes,0
41332,3.95,No,5
37477,1.87,Yes,6
35957,4.67,No,5
12867,2.23,No,7
28416,4.41,Yes,7
23477,2.1,Yes,0
51002,2.14,Yes,2
39613,1.12,No,3
54864,3.96,Yes,1
42399,4.44,Yes,0
45450,1.34,Yes,6
8602,4.73,Yes,4
14527,2.9,Yes,6
56918,4.23,Yes,3
34126,2.76,Yes,3
58661,4.79,Yes,3
24315,3.87,Yes,7
7713,4.87,No,7
18968,4.0,Yes,1
6439,4.9,Yes,5
11751,1.71,No,4
50155,4.69,No,0
55901,3.38,No,4
56854,3.7,No,7
12259,3.34,Yes,6
56765,4.72,Yes,3
42466,3.48,Yes,0
37594,1.44,Yes,2
46150,4.33,Yes,2
34259,1.64,No,0
49361,2.52,Yes,0
15929,1.8,No,3
12426,1.63,Yes,2
28061,1.46,Yes,1
52178,1.1,Yes,1
18479,4.26,Yes,2
25524,3.66,Yes,2
23991,4.33,Yes,5
50729,2.03,Yes,1
42410,1.48,Yes,2
35094,1.25,No,3
7474,3.37,Yes,5
47222,3.77,No,5
54611,4.15,Yes,3
10504,4.12,Yes,1
10879,1.65,Yes,2
24706,2.11,No,5
55172,4.55,No,0
47971,1.34,Yes,7
36321,1.69,Yes,4
39236,4.99,Yes,6
22333,1.24,Yes,5
46777,4.06,Yes,1
31632,3.62,Yes,1
26492,3.37,No,7
15197,1.45,Yes,6
48074,3.11,Yes,2
15491,1.29,Yes,5
8638,1.58,Yes,2
54229,3.23,Yes,1
5733,1.95,Yes,0
53822,4.56,Yes,3
45892,2.18,Yes,4
28869,1.13,Yes,6
29134,4.9,Yes,1
2510,3.16,Yes,0
3606,4.59,Yes,5
5778,3.13,Yes,1
33945,2.09,Yes,1
51681,1.52,No,5
7457,1.32,Yes,1
4220,3.2,Yes,0
19787,3.4,Yes,0
6484,1.52,Yes,5
11574,3.63,No,3
2946,4.16,Yes,6
37724,2.37,Yes,0
16961,1.48,Yes,1
44542,2.04,Yes,1
1691,2.99,Yes,4
26006,4.62,Yes,1
58462,3.21,Yes,2
39411,1.68,Yes,4
14140,2.99,Yes,6
18238,2.11,Yes,1
8480,2.55,Yes,7
48762,1.46,Yes,1
18145,2.82,Yes,4
35073,4.85,Yes,5
46998,3.6,Yes,5
29833,4.8,No,6
3597,3.45,No,6
24631,2.3,Yes,1
33330,4.01,Yes,2
46960,1.76,Yes,6
39042,3.38,Yes,7
19368,2.71,Yes,2
33454,4.44,Yes,5
33145,1.44,Yes,3
30251,4.97,Yes,2
56057,4.97,Yes,6
45647,3.63,No,7
26690,1.04,Yes,1
8993,1.31,Yes,6
50171,4.49,No,6
34557,2.36,Yes,3
44910,1.92,Yes,1
51222,4.65,Yes,5
18665,1.04,Yes,4
43155,2.93,Yes,2
25853,1.17,Yes,4
848,2.94,Yes,7
17175,3.31,No,7
6595,3.8,Yes,7
9202,2.68,Yes,0
40626,2.55,Yes,5
34050,3.81,Yes,5
46808,4.84,No,4
2029,1.24,No,7
18092,1.06,Yes,2
34006,3.7,No,7
41486,1.24,Yes,3
31068,4.98,Yes,7
16406,1.71,Yes,3
19672,4.0,Yes,6
40534,2.87,Yes,6
42660,4.37,Yes,6
39323,3.4,Yes,4
274,1.6,Yes,2
33700,4.71,Yes,3
31937,4.62,No,7
32732,1.57,Yes,1
9046,3.71,Yes,5
8249,4.33,Yes,6
19903,3.62,Yes,3
32759,1.05,No,5
25504,1.51,Yes,0
27488,4.42,Yes,1
1261,3.92,Yes,6
27399,3.13,Yes,7
17213,3.59,Yes,3
51951,1.8,Yes,0
7232,1.59,Yes,2
10267,1.97,Yes,2
6442,1.25,Yes,2
57968,2.35,Yes,1
52428,2.85,Yes,3
45186,2.77,No,3
51684,1.82,Yes,0
32100,1.53,Yes,5
53589,4.27,Yes,0
22959,3.29,No,5
34483,2.29,Yes,0
43311,2.59,No,2
10868,4.79,Yes,7
17585,4.71,Yes,7
21653,2.45,Yes,5
27788,1.5,Yes,0
29809,1.32,Yes,4
26616,2.01,Yes,7
8020,3.61,Yes,5
8374,2.49,Yes,6
40507,1.39,Yes,4
412,4.63,Yes,2
18514,1.45,Yes,6
40074,4.14,Yes,6
33162,3.76,No,7
44889,4.18,No,6
13509,1.38,Yes,2
732,2.23,Yes,0
41582,1.36,Yes,6
20322,4.89,Yes,0
17964,1.16,No,0
41156,3.01,No,1
58944,2.89,Yes,4
44289,1.64,Yes,7
40079,3.05,No,6
42084,3.61,Yes,2
8648,4.4,No,6
19948,1.56,Yes,1
4385,1.52,No,5
20377,4.75,Yes,2
48229,2.43,Yes,4
36671,4.34,Yes,4
172,4.19,Yes,2
38372,2.76,Yes,2
21816,4.15,Yes,5
11237,5.0,Yes,2
15811,1.91,Yes,0
55541,4.19,Yes,1
9466,4.72,Yes,6
28647,3.53,Yes,0
28105,4.65,No,3
20962,1.97,Yes,4
5442,1.52,Yes,1
23825,2.89,Yes,2
5666,1.42,Yes,5
11806,2.24,Yes,2
56303,2.6,No,0
31863,3.29,No,2
4100,3.16,Yes,0
15487,2.02,No,1
35412,4.52,Yes,1
54284,4.73,Yes,0
22815,2.84,Yes,6
22504,2.13,Yes,1
52508,4.52,Yes,3
4168,3.43,No,3
23825,3.1,Yes,0
14565,1.51,Yes,0
19823,1.31,Yes,0
24227,2.54,No,6
26507,2.99,Yes,6
34269,3.22,Yes,0
33678,3.46,Yes,3
21898,3.13,Yes,5
57047,1.24,Yes,2
36384,2.65,Yes,0
30158,4.72,Yes,3
28793,3.93,Yes,7
32312,2.2,Yes,7
19182,4.78,Yes,1
40511,4.41,Yes,3
16627,4.3,No,5
8546,4.15,Yes,6
57849,4.24,Yes,1
43298,1.54,Yes,2
39283,2.2,Yes,0
32191,4.99,Yes,4
12691,3.61,Yes,5
3769,2.38,Yes,7
16737,4.35,No,1
20121,3.93,Yes,3
31748,2.76,No,1
22279,4.07,Yes,2
42954,4.38,Yes,7
32342,3.64,Yes,6
44100,2.93,Yes,5
52689,1.34,Yes,2
25490,1.11,Yes,2
24820,2.94,Yes,7
3011,1.27,Yes,4
46179,2.57,Yes,3
3963,4.17,Yes,1
20225,2.66,Yes,0
29827,4.82,Yes,7
55188,1.14,Yes,1
29957,3.25,Yes,3
18665,3.6,Yes,7
19299,1.26,Yes,2
23719,1.92,Yes,0
22641,1.65,Yes,7
28707,2.46,Yes,2
38584,1.92,Yes,7
6878,2.75,Yes,2
12241,3.57,Yes,3
36605,4.18,No,4
1592,2.33,Yes,0
11514,3.9,Yes,2
47589,4.94,No,6
46213,1.52,Yes,1
58246,2.42,Yes,1
18646,2.99,Yes,7
16669,1.64,Yes,7
14433,4.15,No,1
12238,2.86,Yes,5
21019,4.95,No,0
54601,3.25,Yes,0
14518,1.97,Yes,4
10058,4.29,Yes,7
17971,3.94,No,2
19637,3.26,Yes,7
50655,4.58,Yes,5
29385,2.02,Yes,5
46439,4.65,Yes,0
21658,1.79,No,4
51625,3.92,Yes,3
46119,2.7,Yes,4
21026,3.48,Yes,2
22644,4.86,Yes,0
11712,1.85,Yes,3
58891,4.91,Yes,3
13016,3.18,No,1
11699,4.45,Yes,0
31491,4.41,Yes,4
24276,2.43,Yes,7
30178,2.18,No,1
37952,2.88,Yes,1
50391,1.66,Yes,0
32866,2.38,Yes,0
53423,4.76,Yes,7
372,2.19,Yes,6
15142,1.59,No,0
42271,1.69,Yes,7
15254,2.69,Yes,1
49162,2.41,Yes,5
17049,1.07,Yes,3
47186,4.67,Yes,6
11735,1.49,Yes,1
16912,2.79,No,7
48614,2.92,Yes,0
20781,3.35,No,3
11166,3.29,Yes,4
9330,4.29,Yes,6
57280,4.2,Yes,4
34623,4.09,No,3
28421,4.67,Yes,5
1332,3.47,No,2
14231,2.54,Yes,1
27955,1.74,Yes,7
8280,2.45,Yes,0
26701,4.93,No,4
40482,2.08,Yes,7
16051,2.92,Yes,4
39087,4.41,Yes,6
12811,1.02,Yes,0
8371,2.74,Yes,0
18868,2.69,No,1
34895,3.75,Yes,3
40676,2.84,Yes,6
45187,3.53,Yes,7
53566,4.15,Yes,0
3400,3.25,Yes,1
19480,3.48,No,4
55063,2.21,No,3
48705,4.22,Yes,5
58896,4.39,Yes,0
11374,4.91,No,4
52080,1.89,No,6
51973,2.96,Yes,7
59228,4.54,No,3
18714,1.53,Yes,2
1941,4.53,Yes,3
54618,3.24,Yes,1
47148,2.31,Yes,7
11994,2.02,Yes,4
24069,2.89,No,6
47236,4.2,Yes,0
14472,3.19,Yes,7
34872,4.91,Yes,2
23457,1.02,Yes,6
51731,3.27,Yes,6
26426,4.96,Yes,0
53202,1.31,Yes,5
56056,4.75,Yes,0
50707,1.1,No,3
41060,2.62,Yes,2
26955,2.91,Yes,4
55242,3.76,Yes,2
55625,3.14,Yes,1
56012,4.19,Yes,1
49679,2.36,Yes,3
34361,1.17,Yes,0
43273,1.02,Yes,1
24149,2.19,Yes,1
20942,2.49,Yes,0
28713,2.85,No,0
30611,3.81,Yes,3
29303,3.43,Yes,1
12446,1.51,Yes,3
40238,2.14,No,4
43771,1.04,No,1
37007,1.37,Yes,0
16434,1.15,Yes,1
3890,2.77,Yes,0
28983,3.26,Yes,3
16103,1.97,Yes,4
33622,4.53,Yes,4
53553,1.53,Yes,6
30947,1.5,Yes,4
50196,1.68,Yes,1
4709,4.79,Yes,3
17568,3.36,Yes,1
9960,1.5,Yes,1
38651,1.37,Yes,1
15702,1.83,No,1
9703,4.69,Yes,7
12347,3.74,Yes,0
19321,3.6,Yes,6
812,2.64,Yes,3
26227,1.81,Yes,4
32093,3.22,Yes,7
40244,2.87,Yes,3
19872,3.24,Yes,6
9223,1.62,Yes,5
43960,2.45,Yes,0
35595,2.69,Yes,1
53673,3.71,Yes,5
45628,2.62,Yes,3
26119,1.7,Yes,4
43201,4.07,Yes,7
47242,1.74,Yes,3
30628,4.73,Yes,6
59386,1.01,No,6
38349,1.88,No,6
32499,4.93,No,7
15324,2.6,Yes,5
8421,1.59,Yes,6
56748,2.75,Yes,3
44900,4.64,Yes,4
39913,2.34,Yes,3
59887,2.62,Yes,1
3695,1.47,Yes,5
22485,4.03,Yes,5
26816,2.71,Yes,2
8127,3.68,Yes,6
34822,1.67,No,2
48979,3.03,No,7
2060,4.37,Yes,4
45845,4.78,No,5
28212,3.67,No,5
59151,3.03,Yes,5
56969,3.7,Yes,7
45656,2.5,No,1
39832,1.57,Yes,1
1505,3.69,Yes,4
17809,4.93,Yes,6
14522,3.31,Yes,6
57039,2.15,Yes,6
13004,4.51,Yes,6
17569,2.72,Yes,0
6550,3.71,No,7
53279,3.86,Yes,6
27853,3.83,No,0
51652,3.89,Yes,6
14629,1.4,No,7
4390,4.07,Yes,0
30528,4.25,No,4
50817,2.52,Yes,7
46092,1.71,Yes,0
47628,4.44,No,4
5912,4.9,Yes,4
57644,1.74,Yes,3
19041,2.81,Yes,4
48726,3.38,Yes,4
8845,3.38,Yes,1
36381,3.83,No,0
14985,3.46,Yes,0
53378,1.89,Yes,7
9110,1.37,No,0
14215,3.06,No,2
52345,2.15,Yes,2
55739,1.42,Yes,5
42151,1.59,Yes,0
39463,1.56,No,1
41637,4.34,Yes,2
22510,4.07,No,7
39018,2.76,Yes,4
27020,1.41,Yes,2
58790,1.92,Yes,4
55183,1.34,Yes,0
10447,2.95,Yes,5
28714,4.87,Yes,3
26315,1.9,Yes,7
24207,1.14,Yes,0
48734,1.68,No,1
14503,4.79,Yes,1
23773,2.82,Yes,7
34430,3.86,Yes,3
42971,3.41,Yes,7
39258,3.0,Yes,3
50385,3.24,Yes,0
55833,2.36,Yes,4
4502,2.45,Yes,7
36352,4.31,Yes,3
37532,1.84,No,4
25894,1.06,No,5
11131,2.35,Yes,4
55264,1.97,Yes,2
5861,4.47,Yes,6
48484,4.24,Yes,1
37501,2.57,Yes,6
56190,2.03,Yes,1
57269,3.92,Yes,6
48801,4.79,No,2
18337,2.27,No,4
35963,4.65,Yes,5
16895,3.49,No,6
40374,1.17,Yes,6
27334,2.52,Yes,2
55929,4.29,No,5
17629,1.17,No,0
33990,2.67,Yes,0
14561,4.32,Yes,5
23456,4.1,Yes,1
37756,2.65,Yes,4
34645,2.3,Yes,3
45245,1.43,No,1
59966,1.71,Yes,7
13733,3.75,Yes,2
4511,4.76,Yes,6
36154,1.14,Yes,0
1282,1.01,Yes,6
52776,1.61,Yes,4
27337,1.88,Yes,4
230,1.8,Yes,6
13047,2.63,Yes,1
52052,4.47,No,2
22682,2.73,Yes,5
13349,1.22,Yes,5
21431,2.75,No,2
8705,2.11,Yes,4
43330,2.24,No,3
14514,4.84,Yes,4
30396,3.59,Yes,4
51119,3.23,Yes,7
56932,2.0,Yes,1
48192,2.94,Yes,4
47522,1.64,Yes,1
8071,2.26,Yes,6
51927,2.9,No,0
37436,4.42,Yes,5
26772,1.46,Yes,6
49136,4.98,Yes,3
37378,3.75,Yes,3
12327,2.88,Yes,1
52698,2.62,Yes,3
21197,3.52,Yes,2
36100,3.72,Yes,6
53494,3.43,Yes,2
4243,4.47,No,2
14530,2.32,Yes,1
6850,2.06,Yes,5
47549,3.84,Yes,4
907,3.12,Yes,5
7189,3.98,Yes,6
7218,2.49,Yes,0
14484,1.4,No,0
4242,4.12,No,1
39138,2.72,No,3
13642,2.85,Yes,1
37870,2.0,Yes,4
2673,2.65,Yes,4
47046,1.4,Yes,1
12523,2.34,Yes,6
22270,2.89,Yes,0
51251,1.38,No,3
27853,3.76,Yes,5
57513,4.64,Yes,3
25820,4.01,Yes,5
17854,2.87,Yes,2
7975,1.5,Yes,2
28368,1.98,Yes,5
58323,1.37,No,0
58773,3.16,Yes,5
30669,1.59,Yes,0
13369,1.6,Yes,1
56223,1.76,Yes,5
37406,3.19,Yes,3
3738,2.73,Yes,1
30552,1.52,Yes,2
3763,2.55,No,7
44139,2.53,Yes,1
30951,3.02,Yes,0
11728,2.18,Yes,1
19457,3.06,Yes,4
5921,1.82,Yes,5
3195,2.21,Yes,5
41719,4.47,No,1
20932,2.06,Yes,5
648,1.15,Yes,3
44142,3.1,Yes,7
49744,4.6,Yes,6
25498,3.49,Yes,6
48046,4.5,No,0
273,4.98,Yes,1
57642,4.99,Yes,6
48132,1.26,Yes,0
55638,1.96,Yes,3
33817,3.52,Yes,1
5431,2.68,Yes,7
1651,3.16,Yes,4
34382,4.52,Yes,7
33385,2.49,Yes,0
50865,1.75,Yes,0
46913,2.92,Yes,3
56109,4.92,Yes,6
11174,4.72,Yes,5
49297,3.79,No,0
6552,3.08,Yes,4
40325,2.35,Yes,7
44104,3.45,Yes,4
1390,1.46,Yes,7
547,4.69,Yes,1
22656,4.94,Yes,1
21968,1.84,Yes,1
57329,1.62,Yes,4
34490,1.34,No,7
47555,2.97,Yes,4
579,4.09,Yes,2
39921,3.98,Yes,6
29041,4.23,Yes,3
26861,1.95,No,7
47733,4.48,Yes,0
27291,4.42,Yes,3
54430,4.39,Yes,1
34976,2.02,No,6
12463,3.99,No,3
57167,2.6,Yes,0
27424,1.05,Yes,5
28593,1.63,No,6
42649,4.61,Yes,1
39699,3.84,No,7
32138,3.78,Yes,6
55790,2.51,Yes,3
28174,4.62,No,3
57164,1.65,Yes,1
14369,2.68,Yes,1
21582,4.79,Yes,0
24578,4.48,Yes,6
8512,2.13,No,0
40835,2.33,Yes,5
27079,3.63,Yes,6
57333,3.8,Yes,4
9900,2.06,Yes,7
35061,1.01,Yes,4
13338,3.1,Yes,1
6261,3.09,Yes,2
19610,3.98,Yes,7
48253,4.23,Yes,2
32721,3.44,Yes,1
6828,3.03,Yes,6
1635,2.73,Yes,3
28199,1.77,Yes,1
22186,2.09,Yes,0
13604,1.9,No,4
36530,3.26,Yes,0
22648,1.51,Yes,2
20182,1.41,Yes,4
3839,1.48,Yes,1
50838,3.36,No,0
11657,1.42,Yes,6
54559,2.42,Yes,5
59638,3.08,Yes,3
3104,4.56,Yes,2
32378,2.26,No,3
35329,4.86,Yes,7
541,2.6,No,4
31544,3.55,Yes,0
4962,2.73,Yes,6
27948,3.48,Yes,3
26916,1.48,No,5
46263,1.15,Yes,2
23132,1.1,Yes,6
29234,3.24,No,1
56122,4.94,Yes,3
44947,1.6,No,1
50110,4.5,Yes,6
20594,3.55,Yes,5
16019,1.78,Yes,6
54191,1.95,Yes,1
53297,4.28,No,5
36411,4.26,Yes,2
56113,1.82,Yes,1
12557,4.23,Yes,1
48605,3.03,Yes,4
40778,2.77,Yes,6
56502,3.5,No,6
19774,3.14,No,5
13144,4.62,Yes,3
56902,1.29,Yes,6
32794,3.65,Yes,1
54620,2.48,Yes,7
47594,1.05,No,6
18320,1.34,Yes,5
12118,4.65,Yes,6
26880,4.99,No,7
34729,1.47,Yes,2
2172,3.92,Yes,3
41260,2.15,Yes,5
50473,1.49,Yes,4
13317,2.95,Yes,6
11614,3.97,Yes,6
33090,3.56,No,0
600,4.19,Yes,1
39522,1.42,Yes,4
17561,2.14,Yes,5
23370,2.53,Yes,2
19875,2.13,Yes,3
38169,3.47,Yes,0
6275,2.14,Yes,4
47704,1.44,No,4
49600,4.29,Yes,6
56856,2.28,Yes,2
34582,2.48,Yes,0
49921,3.0,Yes,7
16901,2.63,No,0
4691,1.96,Yes,3
39351,4.18,Yes,6
10592,3.35,No,4
22910,4.08,Yes,5
30753,4.63,Yes,7
29885,2.5,No,1
40458,3.01,Yes,6
37931,1.55,Yes,5
43695,4.67,No,4
14983,2.37,No,6
21787,1.32,Yes,2
49496,4.54,No,4
21528,4.38,No,5
38097,3.59,Yes,6
33620,1.35,Yes,3
39413,1.8,Yes,0
46382,3.93,Yes,5
32662,2.12,Yes,7
26649,3.61,Yes,7
1955,2.59,No,0
36721,4.21,Yes,4
6962,4.24,Yes,2
33333,2.88,Yes,4
39353,1.01,Yes,2
15628,4.02,Yes,0
12702,3.48,No,5
48533,3.66,Yes,7
29786,4.66,Yes,5
41715,2.13,Yes,6
24827,1.8,No,5
12427,2.59,Yes,5
16123,4.63,Yes,0
20039,4.79,Yes,7
3059,4.01,Yes,4
28155,4.23,Yes,4
15047,2.32,Yes,2
11271,3.61,Yes,6
12411,3.57,Yes,1
36767,3.95,Yes,3
38424,4.91,No,2
40603,2.0,Yes,6
29642,2.34,Yes,0
40705,3.43,No,7
7305,1.1,Yes,2
38671,3.33,Yes,0
15077,2.9,Yes,3
40862,3.44,Yes,4
20697,4.43,Yes,2
16995,1.6,Yes,1
14435,1.79,Yes,0
24122,1.39,Yes,5
51966,2.92,Yes,0
54306,1.12,Yes,2
1390,4.87,Yes,2
40186,4.52,Yes,7
47835,1.4,No,5
22883,3.89,Yes,6
24625,2.65,Yes,0
33861,2.71,No,5
28390,4.34,No,5
41683,1.14,Yes,0
2270,2.31,Yes,2
41227,3.24,Yes,1
22735,2.36,Yes,6
25375,3.74,Yes,6
56188,4.56,No,6
45507,4.88,Yes,0
59130,3.25,Yes,6
57712,1.51,Yes,4
56323,1.4,Yes,0
50763,1.06,Yes,0
5061,1.05,Yes,0
20440,4.44,Yes,3
44415,3.05,Yes,5
35105,2.18,Yes,6
