candidate_id,job_role,interview_rounds,assessment_score,hiring_decision
77424,Engineer,5,66,Rejected
14720,Manager,1,85,Selected
22284,Engineer,1,72,Selected
93035,Manager,3,49,Rejected
28527,Sales,3,45,Rejected
24982,Sales,1,44,Rejected
49458,Engineer,3,79,Selected
33586,Engineer,3,49,Rejected
44946,Analyst,3,85,Selected
22581,Sales,2,93,Selected
69239,Manager,3,56,Rejected
28080,Analyst,1,97,Selected
525,Engineer,5,90,Selected
5121,Manager,2,49,Rejected
93547,Manager,5,96,Selected
50604,Manager,2,62,Rejected
67921,Engineer,1,43,Rejected
116752,Sales,3,63,Rejected
34735,Manager,1,56,Rejected
38212,Engineer,4,63,Rejected
7513,Sales,4,92,Selected
83333,Sales,4,99,Selected
65024,Sales,3,81,Selected
870,Engineer,5,76,Selected
90320,Manager,2,96,Selected
109648,Engineer,1,85,Selected
109182,Engineer,3,88,Selected
32822,Sales,2,61,Rejected
41045,Manager,5,83,Selected
51572,Sales,3,45,Rejected
105023,Analyst,4,84,Selected
9638,Engineer,1,71,Selected
37847,Manager,5,59,Rejected
39873,Analyst,3,93,Selected
17561,Manager,3,75,Selected
58466,Manager,3,86,Selected
46739,Engineer,3,41,Rejected
88175,Analyst,3,78,Selected
69295,Analyst,3,81,Selected
73383,Analyst,2,55,Rejected
117700,Analyst,5,40,Rejected
67474,Engineer,1,64,Rejected
52612,Analyst,4,63,Rejected
103099,Analyst,2,60,Rejected
98961,Sales,5,67,Rejected
33706,Sales,3,59,Rejected
36075,Engineer,5,58,Rejected
63541,Manager,5,51,Rejected
62046,Analyst,5,78,Selected
69011,Sales,3,56,Rejected
111740,Analyst,5,65,Rejected
9768,Analyst,2,91,Selected
49537,Sales,3,87,Selected
29404,Engineer,3,96,Selected
49714,Sales,4,45,Rejected
15990,Manager,5,93,Selected
94448,Engineer,4,67,Rejected
37975,Engineer,4,79,Selected
46099,Engineer,5,46,Rejected
94796,Sales,3,51,Rejected
87684,Sales,2,92,Selected
35135,Sales,3,70,Rejected
4019,Analyst,4,54,Rejected
14198,Manager,5,81,Selected
9288,Analyst,3,83,Selected
96076,Sales,4,93,Selected
55411,Engineer,1,62,Rejected
89132,Engineer,4,47,Rejected
1447,Manager,2,92,Selected
41922,Engineer,2,74,Selected
119471,Manager,2,52,Rejected
104777,Manager,3,44,Rejected
105185,Analyst,2,85,Selected
86704,Engineer,4,48,Rejected
89747,Manager,3,82,Selected
112552,Analyst,2,72,Selected
99028,Manager,5,66,Rejected
5191,Engineer,5,61,Rejected
3686,Analyst,1,76,Selected
4016,Sales,4,51,Rejected
112273,Engineer,5,46,Rejected
113702,Analyst,3,43,Rejected
3128,Manager,5,42,Rejected
10033,Sales,1,75,Selected
83474,Sales,4,94,Selected
104168,Engineer,5,46,Rejected
76489,Manager,2,81,Selected
73923,Sales,5,42,Rejected
11239,Manager,5,60,Rejected
108874,Engineer,4,78,Selected
29595,Manager,4,97,Selected
116431,Engineer,2,40,Rejected
93812,Engineer,2,96,Selected
21067,Sales,5,99,Selected
48979,Sales,1,68,Rejected
86841,Engineer,1,72,Selected
581,Engineer,2,77,Selected
43197,Analyst,3,65,Rejected
62033,Manager,2,65,Rejected
86720,Manager,5,55,Rejected
108961,Engineer,2,45,Rejected
114627,Analyst,4,51,Rejected
59811,Engineer,3,55,Rejected
103819,Engineer,4,47,Rejected
118742,Manager,1,67,Rejected
96929,Manager,2,64,Rejected
105565,Manager,2,69,Rejected
94583,Manager,2,68,Rejected
97313,Manager,4,71,Selected
90891,Manager,4,55,Rejected
105873,Engineer,4,50,Rejected
111496,Engineer,4,61,Rejected
19680,Analyst,2,74,Selected
2142,Sales,1,40,Rejected
81887,Sales,5,82,Selected
100897,Sales,3,46,Rejected
106153,Engineer,2,98,Selected
75622,Sales,1,75,Selected
66763,Analyst,5,78,Selected
38184,Manager,3,92,Selected
116348,Engineer,2,48,Rejected
42615,Sales,5,54,Rejected
66554,Manager,5,47,Rejected
81540,Manager,2,68,Rejected
69980,Engineer,2,69,Rejected
84096,Analyst,1,78,Selected
18256,Sales,3,99,Selected
84655,Engineer,3,43,Rejected
42747,Sales,4,55,Rejected
88962,Sales,1,84,Selected
114533,Sales,3,79,Selected
117811,Manager,5,62,Rejected
18974,Sales,3,77,Selected
66368,Manager,5,80,Selected
19072,Manager,1,63,Rejected
81351,Manager,1,75,Selected
103175,Sales,1,91,Selected
101334,Engineer,5,69,Rejected
615,Manager,2,57,Rejected
41265,Sales,4,96,Selected
103818,Sales,1,95,Selected
79385,Engineer,3,53,Rejected
49308,Manager,3,60,Rejected
10618,Analyst,2,65,Rejected
15220,Analyst,2,57,Rejected
87723,Sales,1,67,Rejected
77460,Analyst,1,67,Rejected
103121,Manager,2,66,Rejected
97684,Analyst,5,69,Rejected
85835,Engineer,4,40,Rejected
111197,Sales,1,44,Rejected
62306,Engineer,4,67,Rejected
92723,Analyst,5,62,Rejected
78736,Manager,1,83,Selected
66151,Analyst,2,40,Rejected
24873,Sales,2,92,Selected
45263,Manager,1,60,Rejected
118144,Manager,2,56,Rejected
31087,Manager,1,81,Selected
108640,Manager,5,54,Rejected
17638,Manager,5,45,Rejected
96008,Sales,4,77,Selected
55178,Sales,4,58,Rejected
103950,Analyst,1,65,Rejected
84539,Manager,5,46,Rejected
60995,Analyst,4,58,Rejected
87587,Analyst,4,77,Selected
83462,Sales,5,67,Rejected
104349,Manager,5,48,Rejected
63320,Sales,1,58,Rejected
65764,Manager,2,61,Rejected
71371,Analyst,5,61,Rejected
11113,Sales,2,75,Selected
27545,Sales,4,82,Selected
59923,Manager,2,55,Rejected
87130,Manager,5,85,Selected
79778,Analyst,3,96,Selected
24,Sales,3,75,Selected
34430,Sales,3,48,Rejected
81156,Analyst,2,58,Rejected
36118,Manager,1,44,Rejected
110228,Sales,3,58,Rejected
75357,Manager,2,84,Selected
36708,Engineer,3,55,Rejected
64896,Manager,1,49,Rejected
26536,Manager,5,64,Rejected
7197,Manager,4,81,Selected
63942,Engineer,3,67,Rejected
96842,Engineer,4,93,Selected
69507,Engineer,5,56,Rejected
88575,Manager,1,89,Selected
24814,Analyst,2,62,Rejected
41274,Sales,3,78,Selected
3925,Manager,5,55,Rejected
107317,Engineer,5,52,Rejected
98336,Analyst,2,85,Selected
4116,Sales,4,65,Rejected
51001,Analyst,4,44,Rejected
68524,Engineer,4,83,Selected
12562,Analyst,2,51,Rejected
35282,Analyst,1,89,Selected
19098,Engineer,1,43,Rejected
12562,Analyst,5,47,Rejected
101436,Sales,2,72,Selected
56721,Engineer,1,94,Selected
36449,Manager,3,89,Selected
90032,Engineer,4,95,Selected
55816,Manager,5,58,Rejected
64696,Sales,2,92,Selected
65337,Manager,2,80,Selected
95743,Sales,3,83,Selected
88272,Engineer,3,84,Selected
34434,Analyst,5,59,Rejected
5750,Manager,5,62,Rejected
41819,Manager,5,70,Rejected
27456,Engineer,4,79,Selected
57926,Sales,1,85,Selected
45783,Sales,5,66,Rejected
104230,Manager,1,56,Rejected
36542,Analyst,3,57,Rejected
40262,Manager,4,98,Selected
85186,Engineer,3,65,Rejected
10159,Sales,4,71,Selected
47858,Engineer,2,62,Rejected
71298,Analyst,1,40,Rejected
31541,Engineer,1,76,Selected
88238,Sales,1,82,Selected
21634,Analyst,1,55,Rejected
104973,Manager,2,57,Rejected
3299,Engineer,1,43,Rejected
341,Manager,4,97,Selected
34417,Manager,4,45,Rejected
85713,Manager,1,90,Selected
64537,Sales,2,82,Selected
55479,Analyst,3,46,Rejected
48506,Manager,3,58,Rejected
95379,Manager,4,82,Selected
117538,Analyst,1,45,Rejected
108678,Engineer,2,81,Selected
43455,Manager,4,57,Rejected
83096,Analyst,5,97,Selected
94532,Analyst,3,51,Rejected
43254,Engineer,5,49,Rejected
44078,Sales,2,69,Rejected
15640,Analyst,4,59,Rejected
27081,Engineer,3,93,Selected
113144,Analyst,5,41,Rejected
5631,Sales,5,91,Selected
39576,Sales,5,72,Selected
71138,Manager,3,66,Rejected
98669,Sales,4,67,Rejected
116020,Analyst,1,92,Selected
83897,Analyst,4,83,Selected
12484,Sales,1,75,Selected
102551,Analyst,1,64,Rejected
72556,Analyst,4,95,Selected
10019,Manager,5,96,Selected
116731,Manager,1,85,Selected
83671,Engineer,2,77,Selected
92260,Analyst,2,80,Selected
105727,Analyst,3,87,Selected
33487,Analyst,1,62,Rejected
33099,Manager,1,48,Rejected
52310,Manager,1,65,Rejected
52878,Sales,2,76,Selected
39303,Manager,4,88,Selected
42262,Sales,5,78,Selected
38206,Analyst,3,40,Rejected
50498,Engineer,3,69,Rejected
28580,Sales,5,86,Selected
11539,Analyst,3,74,Selected
14293,Analyst,2,63,Rejected
74001,Manager,1,57,Rejected
74197,Engineer,4,67,Rejected
72256,Analyst,3,69,Rejected
73929,Engineer,3,64,Rejected
105945,Analyst,4,72,Selected
81642,Engineer,3,95,Selected
21375,Analyst,3,81,Selected
55043,Manager,3,85,Selected
51076,Analyst,4,73,Selected
94270,Manager,1,96,Selected
43912,Manager,3,75,Selected
15962,Engineer,4,76,Selected
112917,Analyst,5,47,Rejected
12386,Sales,2,54,Rejected
117727,Sales,1,61,Rejected
119553,Manager,5,68,Rejected
107047,Sales,2,92,Selected
15514,Analyst,2,93,Selected
73035,Analyst,4,97,Selected
64017,Sales,3,95,Selected
20676,Analyst,4,54,Rejected
55498,Analyst,4,64,Rejected
107728,Engineer,1,49,Rejected
105725,Sales,3,94,Selected
53960,Engineer,4,78,Selected
24598,Engineer,2,55,Rejected
27959,Analyst,4,68,Rejected
27043,Analyst,3,55,Rejected
20713,Engineer,5,58,Rejected
119548,Sales,3,62,Rejected
49380,Analyst,4,51,Rejected
46199,Engineer,5,56,Rejected
41003,Analyst,3,85,Selected
40398,Sales,4,46,Rejected
119315,Analyst,5,85,Selected
108206,Analyst,5,66,Rejected
113217,Manager,4,61,Rejected
21934,Engineer,2,90,Selected
10461,Sales,5,82,Selected
110804,Manager,1,64,Rejected
90468,Sales,3,99,Selected
22290,Sales,4,70,Rejected
89302,Manager,3,94,Selected
53268,Sales,2,81,Selected
66132,Analyst,2,42,Rejected
60492,Manager,5,44,Rejected
91688,Sales,5,40,Rejected
57047,Manager,2,81,Selected
9899,Analyst,2,47,Rejected
100161,Engineer,1,59,Rejected
5512,Analyst,5,51,Rejected
56207,Sales,4,70,Rejected
1741,Manager,5,92,Selected
57923,Engineer,3,99,Selected
70250,Manager,4,90,Selected
17113,Engineer,3,98,Selected
99793,Engineer,5,84,Selected
20918,Sales,4,86,Selected
114735,Sales,1,76,Selected
49607,Analyst,5,45,Rejected
57160,Engineer,3,89,Selected
34798,Analyst,2,71,Selected
100854,Manager,3,47,Rejected
108686,Analyst,2,60,Rejected
27352,Engineer,2,71,Selected
112129,Manager,2,51,Rejected
51704,Manager,4,86,Selected
25610,Sales,5,95,Selected
70158,Manager,2,76,Selected
119853,Manager,4,86,Selected
118316,Manager,1,72,Selected
24018,Engineer,1,53,Rejected
23481,Manager,4,87,Selected
33050,Analyst,4,67,Rejected
36640,Engineer,5,51,Rejected
50932,Manager,3,51,Rejected
41208,Engineer,4,54,Rejected
108372,Manager,3,71,Selected
41985,Analyst,2,87,Selected
41778,Analyst,1,43,Rejected
26109,Engineer,5,54,Rejected
112057,Manager,3,67,Rejected
76397,Analyst,2,56,Rejected
25325,Engineer,3,59,Rejected
24413,Analyst,5,53,Rejected
40323,Sales,4,99,Selected
30734,Analyst,5,67,Rejected
25790,Manager,5,72,Selected
93392,Sales,3,80,Selected
88308,Engineer,2,74,Selected
62320,Engineer,2,62,Rejected
115417,Sales,1,45,Rejected
96972,Sales,5,82,Selected
34345,Manager,2,84,Selected
84467,Engineer,5,95,Selected
38110,Analyst,1,66,Rejected
64220,Engineer,3,81,Selected
7873,Sales,2,81,Selected
98629,Engineer,1,59,Rejected
23237,Sales,3,88,Selected
37000,Engineer,5,58,Rejected
5120,Analyst,5,72,Selected
16357,Sales,1,69,Rejected
60381,Analyst,1,43,Rejected
53069,Sales,4,41,Rejected
113333,Engineer,5,67,Rejected
2787,Engineer,4,96,Selected
86224,Analyst,5,56,Rejected
23334,Manager,3,89,Selected
65401,Engineer,5,40,Rejected
113537,Engineer,3,47,Rejected
65944,Analyst,2,96,Selected
49235,Analyst,5,44,Rejected
45413,Analyst,2,69,Rejected
53414,Sales,1,97,Selected
6292,Sales,1,50,Rejected
101159,Engineer,5,59,Rejected
117047,Analyst,4,81,Selected
115506,Engineer,4,68,Rejected
27517,Sales,2,87,Selected
102972,Manager,2,41,Rejected
1318,Analyst,2,81,Selected
57279,Manager,2,92,Selected
91825,Analyst,5,98,Selected
24790,Analyst,1,81,Selected
34642,Analyst,1,89,Selected
106109,Sales,3,59,Rejected
10231,Engineer,5,88,Selected
101347,Sales,1,92,Selected
39154,Engineer,3,94,Selected
119784,Analyst,5,52,Rejected
89887,Sales,2,57,Rejected
28429,Analyst,2,82,Selected
7992,Manager,4,71,Selected
93522,Engineer,1,87,Selected
64544,Sales,1,96,Selected
77900,Sales,3,41,Rejected
62682,Manager,3,99,Selected
45385,Sales,4,41,Rejected
48481,Engineer,5,54,Rejected
114117,Analyst,5,94,Selected
37948,Manager,3,47,Rejected
86218,Analyst,1,81,Selected
49038,Sales,1,81,Selected
48656,Sales,3,70,Rejected
90282,Analyst,5,52,Rejected
85014,Sales,5,59,Rejected
89834,Manager,3,79,Selected
83286,Sales,5,58,Rejected
109304,Engineer,2,66,Rejected
26770,Engineer,5,83,Selected
6809,Analyst,1,95,Selected
74345,Sales,2,77,Selected
109883,Manager,4,67,Rejected
44948,Sales,3,98,Selected
87977,Sales,3,90,Selected
13952,Manager,1,99,Selected
68099,Sales,2,50,Rejected
58768,Sales,3,48,Rejected
89558,Analyst,2,40,Rejected
110578,Sales,5,59,Rejected
56408,Engineer,2,54,Rejected
39818,Analyst,2,94,Selected
60818,Analyst,2,91,Selected
29076,Manager,2,88,Selected
25726,Analyst,3,54,Rejected
21755,Sales,4,83,Selected
50107,Analyst,5,42,Rejected
68090,Analyst,1,71,Selected
38958,Manager,3,75,Selected
76272,Manager,4,73,Selected
86409,Analyst,1,74,Selected
43871,Analyst,5,95,Selected
50690,Sales,3,44,Rejected
44704,Engineer,4,97,Selected
73137,Manager,4,98,Selected
40511,Sales,1,45,Rejected
51564,Analyst,3,54,Rejected
111641,Manager,4,58,Rejected
59887,Engineer,5,63,Rejected
14677,Engineer,5,40,Rejected
65261,Manager,3,81,Selected
102414,Manager,1,99,Selected
10097,Engineer,1,56,Rejected
81023,Sales,1,57,Rejected
115042,Sales,4,98,Selected
77770,Analyst,5,57,Rejected
31091,Engineer,1,86,Selected
15474,Sales,2,53,Rejected
99110,Sales,5,49,Rejected
115782,Engineer,2,74,Selected
117830,Manager,4,63,Rejected
115218,Analyst,2,62,Rejected
108290,Engineer,5,78,Selected
109208,Analyst,3,93,Selected
113284,Sales,2,71,Selected
63174,Engineer,3,42,Rejected
77650,Analyst,1,94,Selected
15756,Manager,5,94,Selected
33301,Sales,3,50,Rejected
61191,Manager,3,64,Rejected
106769,Analyst,5,94,Selected
26476,Analyst,1,59,Rejected
18066,Analyst,1,73,Selected
5325,Manager,2,57,Rejected
7721,Sales,5,52,Rejected
50014,Sales,5,51,Rejected
112982,Analyst,2,41,Rejected
45524,Sales,5,98,Selected
48771,Sales,4,84,Selected
77158,Manager,5,93,Selected
29839,Sales,5,77,Selected
713,Sales,1,65,Rejected
103935,Sales,5,83,Selected
35725,Sales,2,68,Rejected
15284,Sales,3,41,Rejected
114932,Manager,1,43,Rejected
90625,Manager,4,63,Rejected
3596,Manager,5,51,Rejected
4859,Analyst,4,61,Rejected
17345,Manager,1,75,Selected
66773,Manager,3,53,Rejected
76251,Sales,3,77,Selected
81080,Engineer,2,67,Rejected
48210,Engineer,3,97,Selected
66323,Sales,5,97,Selected
97847,Engineer,5,90,Selected
16401,Manager,1,72,Selected
14837,Engineer,1,65,Rejected
92346,Sales,3,66,Rejected
73238,Manager,3,60,Rejected
52767,Manager,5,75,Selected
195,Analyst,1,60,Rejected
96229,Analyst,4,70,Rejected
46715,Analyst,3,52,Rejected
118468,Analyst,1,55,Rejected
79670,Manager,2,52,Rejected
43827,Sales,1,74,Selected
20257,Analyst,4,76,Selected
114483,Manager,5,46,Rejected
81828,Sales,3,57,Rejected
72615,Analyst,5,86,Selected
89181,Sales,3,73,Selected
109785,Engineer,3,99,Selected
96593,Sales,4,95,Selected
47546,Manager,3,47,Rejected
25508,Engineer,3,95,Selected
93789,Manager,2,78,Selected
99004,Manager,5,97,Selected
62729,Engineer,4,51,Rejected
73668,Analyst,1,73,Selected
8872,Manager,2,62,Rejected
61177,Manager,3,66,Rejected
43396,Manager,3,60,Rejected
51789,Sales,5,64,Rejected
53493,Engineer,5,85,Selected
74512,Manager,1,40,Rejected
78673,Sales,4,51,Rejected
116671,Manager,3,53,Rejected
101940,Engineer,1,93,Selected
32780,Manager,5,70,Rejected
92590,Sales,3,45,Rejected
109500,Analyst,2,92,Selected
54279,Sales,5,90,Selected
61129,Engineer,1,78,Selected
54674,Manager,5,85,Selected
106126,Analyst,2,84,Selected
85166,Manager,1,42,Rejected
101231,Engineer,2,93,Selected
82961,Sales,5,86,Selected
57131,Analyst,3,42,Rejected
71036,Manager,5,42,Rejected
51342,Sales,2,88,Selected
88011,Manager,3,56,Rejected
50130,Engineer,1,69,Rejected
53030,Manager,2,52,Rejected
71937,Manager,4,84,Selected
109754,Manager,5,52,Rejected
28175,Analyst,5,87,Selected
110439,Engineer,5,71,Selected
94946,Engineer,2,53,Rejected
18561,Sales,2,44,Rejected
29891,Sales,3,72,Selected
52256,Manager,3,53,Rejected
77542,Sales,3,91,Selected
79131,Manager,1,99,Selected
105006,Engineer,1,91,Selected
71287,Analyst,1,98,Selected
85179,Analyst,1,46,Rejected
19435,Engineer,5,65,Rejected
87669,Sales,3,63,Rejected
40793,Engineer,2,68,Rejected
53915,Manager,3,63,Rejected
25458,Sales,2,64,Rejected
16654,Engineer,3,64,Rejected
97497,Engineer,4,54,Rejected
8185,Manager,4,54,Rejected
53458,Analyst,1,90,Selected
19936,Manager,2,99,Selected
40817,Manager,3,69,Rejected
51114,Manager,3,68,Rejected
84318,Analyst,3,79,Selected
31220,Analyst,2,94,Selected
104005,Analyst,3,96,Selected
4865,Manager,4,52,Rejected
93958,Analyst,5,83,Selected
85857,Engineer,1,53,Rejected
22897,Sales,1,76,Selected
7433,Engineer,2,80,Selected
112677,Manager,1,96,Selected
32303,Manager,4,70,Rejected
9735,Analyst,1,87,Selected
27977,Manager,5,96,Selected
90047,Manager,5,97,Selected
82680,Sales,2,76,Selected
9748,Sales,2,73,Selected
8217,Engineer,1,93,Selected
7664,Analyst,3,89,Selected
110765,Analyst,3,67,Rejected
56946,Analyst,5,48,Rejected
94484,Sales,5,94,Selected
81411,Manager,4,57,Rejected
9750,Manager,5,45,Rejected
45857,Sales,2,61,Rejected
25179,Manager,5,72,Selected
101543,Analyst,4,51,Rejected
32158,Manager,2,70,Rejected
116056,Engineer,5,70,Rejected
61433,Analyst,3,53,Rejected
84899,Manager,1,46,Rejected
91235,Sales,4,64,Rejected
5208,Analyst,3,80,Selected
46683,Engineer,5,80,Selected
91837,Engineer,1,57,Rejected
102147,Manager,5,88,Selected
35821,Engineer,1,92,Selected
47692,Manager,2,87,Selected
94372,Manager,3,65,Rejected
24422,Engineer,4,90,Selected
62578,Sales,4,64,Rejected
80242,Manager,5,40,Rejected
5480,Sales,4,48,Rejected
91921,Sales,5,94,Selected
111326,Sales,2,54,Rejected
45229,Manager,4,78,Selected
69095,Sales,3,87,Selected
71965,Sales,1,79,Selected
90621,Manager,5,70,Rejected
84474,Engineer,4,85,Selected
53650,Manager,4,49,Rejected
88535,Analyst,3,67,Rejected
91979,Manager,1,76,Selected
23599,Manager,4,90,Selected
90160,Engineer,3,99,Selected
34236,Engineer,1,75,Selected
39347,Engineer,2,48,Rejected
37542,Analyst,3,56,Rejected
107733,Engineer,1,91,Selected
43884,Sales,5,54,Rejected
54223,Engineer,5,57,Rejected
66573,Sales,3,56,Rejected
81881,Manager,2,46,Rejected
23377,Engineer,1,85,Selected
2206,Sales,3,98,Selected
60120,Analyst,2,47,Rejected
59744,Sales,5,81,Selected
53522,Analyst,5,87,Selected
54117,Sales,3,94,Selected
23139,Manager,2,84,Selected
112908,Analyst,4,73,Selected
69496,Sales,3,69,Rejected
39120,Manager,4,81,Selected
76278,Analyst,3,86,Selected
5821,Engineer,2,58,Rejected
100550,Engineer,5,57,Rejected
80524,Engineer,5,75,Selected
55357,Manager,4,90,Selected
88399,Sales,1,81,Selected
18603,Analyst,5,78,Selected
41555,Manager,3,47,Rejected
94267,Analyst,4,89,Selected
42004,Manager,1,87,Selected
86994,Sales,1,80,Selected
97892,Manager,4,95,Selected
110510,Engineer,5,78,Selected
42871,Sales,2,95,Selected
96411,Sales,1,48,Rejected
39840,Sales,3,57,Rejected
67453,Sales,3,81,Selected
64924,Analyst,3,50,Rejected
61571,Sales,4,44,Rejected
72579,Analyst,3,51,Rejected
22221,Manager,3,67,Rejected
17292,Sales,3,80,Selected
89415,Manager,1,51,Rejected
87504,Manager,2,51,Rejected
52004,Engineer,5,84,Selected
111702,Engineer,3,58,Rejected
51902,Analyst,1,44,Rejected
72688,Engineer,4,40,Rejected
19541,Sales,1,83,Selected
88446,Manager,2,68,Rejected
51445,Manager,3,64,Rejected
100014,Engineer,3,48,Rejected
8975,Manager,3,73,Selected
116606,Sales,5,74,Selected
95335,Engineer,4,70,Rejected
19837,Analyst,5,58,Rejected
81129,Engineer,2,96,Selected
23616,Analyst,2,50,Rejected
44350,Engineer,5,72,Selected
27291,Engineer,3,42,Rejected
41816,Manager,3,85,Selected
48216,Manager,2,93,Selected
36116,Sales,5,73,Selected
5895,Analyst,3,42,Rejected
74548,Engineer,2,78,Selected
23532,Sales,4,49,Rejected
115177,Engineer,5,60,Rejected
113489,Analyst,4,71,Selected
735,Engineer,4,78,Selected
15311,Analyst,5,64,Rejected
51416,Engineer,5,71,Selected
8319,Analyst,1,48,Rejected
56852,Analyst,3,70,Rejected
44504,Sales,1,45,Rejected
24104,Sales,5,77,Selected
14290,Analyst,1,88,Selected
11333,Engineer,3,87,Selected
42982,Engineer,5,47,Rejected
22025,Engineer,5,76,Selected
97544,Sales,5,60,Rejected
36862,Sales,1,72,Selected
46386,Engineer,3,97,Selected
61455,Analyst,5,55,Rejected
89254,Manager,1,77,Selected
43929,Sales,2,61,Rejected
17010,Sales,5,77,Selected
57073,Analyst,4,44,Rejected
19744,Sales,5,84,Selected
84139,Analyst,3,58,Rejected
100501,Sales,5,62,Rejected
108053,Analyst,1,68,Rejected
24145,Sales,2,80,Selected
17526,Analyst,2,90,Selected
81542,Sales,3,68,Rejected
1468,Manager,3,77,Selected
32696,Sales,2,86,Selected
105644,Analyst,5,59,Rejected
42635,Sales,5,44,Rejected
46557,Sales,1,48,Rejected
63572,Analyst,3,70,Rejected
16643,Sales,4,99,Selected
11790,Analyst,1,79,Selected
67806,Engineer,1,53,Rejected
9067,Analyst,1,84,Selected
3422,Sales,1,44,Rejected
97278,Manager,5,94,Selected
93319,Sales,1,46,Rejected
75741,Sales,1,60,Rejected
74883,Manager,4,60,Rejected
39608,Engineer,5,80,Selected
46262,Engineer,1,70,Rejected
28387,Analyst,4,84,Selected
119112,Manager,4,81,Selected
97156,Manager,4,86,Selected
3179,Manager,3,48,Rejected
55372,Engineer,1,72,Selected
35815,Analyst,2,91,Selected
26184,Manager,2,81,Selected
86234,Sales,3,51,Rejected
94246,Sales,3,88,Selected
61233,Analyst,4,45,Rejected
85897,Engineer,2,85,Selected
5265,Manager,2,51,Rejected
