employee_id,age,years_at_company,monthly_salary,job_satisfaction,attrition_risk
63485,29,11,43040,2,High
33683,31,24,241986,5,Low
38905,41,23,29096,1,High
19948,43,14,92627,1,High
21697,22,11,167905,1,High
26757,50,20,73260,1,High
73913,34,1,147156,1,High
83094,26,22,171121,3,Low
55554,33,19,202975,4,Low
7625,41,0,204695,3,High
76524,50,13,70313,3,Low
66951,41,20,62276,4,Low
33045,22,22,221185,3,Low
77371,21,23,117775,4,Low
28425,46,19,104557,2,High
28792,32,4,244447,4,Low
78409,37,12,142693,5,Low
251,35,22,36389,2,High
46476,33,19,134777,1,High
13804,57,1,219330,1,High
13924,26,6,240728,5,Low
44617,37,13,168347,1,High
39050,49,15,98221,4,Low
45681,32,4,99513,1,High
47690,52,6,52009,4,Low
6720,49,1,28428,2,High
30001,54,22,68932,5,Low
34288,47,22,27709,1,High
45668,21,7,169066,1,High
60571,50,9,105289,2,High
36361,46,9,174783,5,Low
78650,29,8,197813,4,Low
82684,37,9,109015,5,Low
70686,22,20,81555,3,Low
8142,21,21,118064,5,Low
58669,23,15,143497,5,Low
925,30,7,207645,2,High
67292,47,10,110800,4,Low
73503,52,8,121121,3,Low
79569,46,4,89094,3,Low
37504,57,12,97557,2,High
72758,21,19,67026,5,Low
58959,22,13,62120,5,Low
81711,43,19,238311,1,High
32928,41,21,30040,4,Low
82315,28,10,52341,4,Low
86860,52,17,117387,4,Low
51059,35,13,122360,3,Low
18803,38,20,169990,5,Low
29863,35,11,62918,1,High
9972,42,4,222140,1,High
57033,27,14,143800,3,Low
40730,30,11,101576,3,Low
8516,36,14,33998,1,High
24077,48,20,110463,2,High
37149,47,12,196842,1,High
47343,22,17,236571,3,Low
35401,51,0,68241,5,High
45738,59,16,38758,3,Low
27070,40,14,81199,3,Low
40680,57,16,36392,1,High
79047,25,0,211655,4,High
21703,49,14,173905,5,Low
86037,25,8,238152,5,Low
71154,29,0,191427,5,High
72365,31,7,54954,2,High
48539,25,19,231975,4,Low
85189,41,10,134272,5,Low
68424,51,17,241731,1,High
61711,59,22,232442,1,High
49741,49,17,119939,3,Low
65196,38,7,152477,3,Low
29051,31,19,173252,4,Low
82863,30,9,202341,3,Low
9760,51,18,41556,4,Low
85028,41,13,130028,4,Low
1713,58,11,242031,5,Low
48565,56,23,176427,5,Low
49559,22,14,187701,4,Low
89234,51,13,210467,4,Low
63884,33,24,207366,5,Low
25431,49,4,105020,1,High
23934,41,15,210585,4,Low
87170,41,22,115974,2,High
60652,23,5,18321,2,High
74143,53,6,197739,3,Low
72112,36,16,70523,5,Low
40790,42,20,169990,1,High
69701,31,12,17990,1,High
44177,38,3,35704,4,Low
58411,32,12,231677,4,Low
69063,58,12,168385,3,Low
40082,56,5,142945,4,Low
54335,49,20,113593,5,Low
39196,30,2,102552,4,Low
85699,43,11,175027,2,High
50785,34,22,47530,4,Low
11228,42,6,201001,3,Low
3832,21,11,162609,2,High
1938,57,14,133638,2,High
81551,41,7,222771,4,Low
59851,58,5,152861,5,Low
82905,52,16,162292,4,Low
49961,35,20,119474,3,Low
56942,56,4,149781,2,High
32475,59,16,120984,4,Low
44108,42,21,145096,5,Low
17609,21,13,232458,2,High
82293,26,21,65285,4,Low
85314,51,4,151809,3,Low
84297,32,2,105143,5,Low
63855,40,10,91498,2,High
85624,39,5,20411,5,Low
83123,25,2,42555,2,High
79999,41,5,64679,1,High
77968,41,17,140729,1,High
73921,49,3,26261,4,Low
53717,29,13,226039,3,Low
1266,31,8,81279,1,High
54693,56,13,16818,3,Low
70209,51,7,239433,1,High
37297,36,6,179102,4,Low
10287,36,5,223554,5,Low
30120,40,4,220653,4,Low
87438,48,21,154305,2,High
68000,30,24,217003,4,Low
35800,46,8,37085,3,Low
1831,52,2,182254,3,Low
81509,55,14,35128,5,Low
33323,27,1,162719,2,High
26039,47,18,246644,5,Low
35372,37,19,205588,1,High
89420,41,7,145486,1,High
16771,29,0,57319,1,High
39765,35,6,223765,5,Low
38458,49,20,91419,4,Low
53083,21,1,17497,3,High
58762,48,21,144224,4,Low
41482,38,23,161188,4,Low
16337,50,0,227618,2,High
7338,45,3,24038,2,High
18466,28,15,172666,2,High
26778,32,3,121755,4,Low
42114,32,15,194177,4,Low
6857,42,24,92548,1,High
59382,32,14,118019,1,High
78381,34,9,221445,1,High
73733,54,15,57087,5,Low
6170,26,9,181185,2,High
72180,55,4,86184,4,Low
6889,27,5,112789,4,Low
17743,35,18,217569,5,Low
85401,54,3,128384,3,Low
34586,36,6,15651,3,Low
56412,51,3,215353,1,High
82647,28,12,228724,2,High
1621,33,21,82143,3,Low
48662,37,11,187862,3,Low
54675,23,13,112260,4,Low
71154,23,4,217745,4,Low
45098,38,4,205947,1,High
32228,40,22,119674,3,Low
76959,35,3,227871,2,High
8442,37,1,118392,2,High
331,26,18,106490,2,High
67409,47,22,96948,1,High
32481,38,14,203716,1,High
5483,58,13,34946,5,Low
24026,54,14,92993,2,High
5540,55,8,70262,2,High
5570,59,13,155685,5,Low
14200,39,11,61574,2,High
9407,53,3,97734,5,Low
88434,24,10,15567,3,Low
22807,37,7,214509,5,Low
30770,46,3,135321,3,Low
52545,45,21,172008,5,Low
5118,52,24,69142,2,High
47802,46,22,181235,5,Low
75429,51,2,128955,4,Low
38277,38,3,162987,4,Low
4707,46,17,218453,5,Low
9846,23,17,53762,5,Low
29942,34,2,152294,2,High
43930,57,13,149867,2,High
31530,42,17,202168,4,Low
38555,25,18,99259,5,Low
85942,22,0,245490,5,High
47186,40,14,118970,5,Low
5723,36,2,62017,4,Low
29305,25,21,97175,2,High
78283,55,18,155673,1,High
89880,59,7,198506,4,Low
85374,42,10,112795,5,Low
70311,54,9,86332,2,High
35655,47,16,60921,4,Low
69004,24,20,90995,3,Low
54038,26,4,80830,4,Low
5390,49,16,213744,3,Low
45523,42,19,99365,2,High
73173,56,14,89581,2,High
28541,26,12,208612,5,Low
31145,26,6,138544,2,High
33197,49,4,242505,4,Low
10821,33,23,31909,3,Low
68707,30,23,45620,1,High
54716,28,18,18487,4,Low
81504,31,11,52077,4,Low
37130,37,1,72144,1,High
57566,33,15,94622,2,High
22665,39,13,177119,5,Low
61334,45,3,145398,4,Low
45205,22,14,233159,2,High
127,21,17,63434,3,Low
42224,53,6,91092,1,High
43287,59,7,195755,4,Low
39997,50,3,196068,2,High
26207,42,12,20121,2,High
17809,53,4,19733,1,High
88503,59,12,23714,3,Low
60693,27,5,111788,2,High
48809,25,23,174167,5,Low
37007,57,14,89749,1,High
16699,38,3,197824,4,Low
60303,24,12,182173,5,Low
14365,51,10,129604,5,Low
65035,55,12,116951,1,High
23514,56,20,103246,2,High
15058,38,19,198026,4,Low
63960,37,10,18841,2,High
76402,35,9,71025,1,High
72248,23,2,94148,5,Low
22709,46,22,172846,3,Low
7693,49,11,193356,3,Low
43846,48,15,169632,2,High
35595,38,23,146944,3,Low
19832,40,6,126814,3,Low
72087,44,24,147946,4,Low
43505,49,23,34235,4,Low
7224,35,4,47317,3,Low
3337,47,1,206170,2,High
78971,24,6,131270,5,Low
21843,45,15,95714,2,High
19683,46,19,112887,1,High
36832,40,5,248367,5,Low
10990,41,3,43817,2,High
40015,34,16,114681,2,High
20755,36,17,188007,3,Low
69985,25,23,230948,1,High
76759,32,3,117974,4,Low
17628,35,4,136203,1,High
52484,24,16,71663,1,High
52015,49,11,58442,2,High
88479,39,16,172547,2,High
74117,30,6,239430,2,High
5409,35,0,93791,1,High
52528,21,23,78883,3,Low
79856,48,8,201293,2,High
71611,47,17,69487,3,Low
77026,56,0,138852,4,High
8128,59,16,197156,3,Low
13961,27,18,31823,4,Low
43369,36,11,49559,3,Low
11427,41,24,176232,3,Low
36911,42,0,77104,2,High
24631,45,10,162404,4,Low
43275,55,0,119765,5,High
78369,21,16,70851,1,High
18374,50,9,55362,1,High
69560,42,0,218108,1,High
75072,55,19,74836,5,Low
35805,25,8,229660,2,High
35898,32,20,128058,3,Low
60012,58,6,218668,5,Low
49044,23,9,133253,2,High
59666,32,14,31162,2,High
43693,56,17,83517,2,High
11387,52,13,196171,2,High
84116,54,2,27840,5,Low
80185,40,6,208014,4,Low
50386,42,0,172653,5,High
68341,50,9,16528,4,Low
86939,35,7,242801,3,Low
47378,27,15,74407,2,High
41105,36,24,51121,4,Low
57945,36,13,40814,1,High
86789,48,12,145323,3,Low
30598,22,14,131455,5,Low
51574,46,23,103271,2,High
15336,47,13,110208,4,Low
66916,41,2,77223,3,Low
58127,53,13,249411,3,Low
56871,21,24,177348,2,High
44496,51,8,18493,4,Low
41958,32,8,165323,5,Low
31893,38,2,201978,4,Low
39654,39,23,75094,2,High
7949,42,20,62117,2,High
70941,31,14,92145,4,Low
87394,25,1,199275,1,High
9865,26,4,114800,1,High
63171,44,11,167529,4,Low
82110,37,4,32585,1,High
44766,31,21,39451,5,Low
80707,53,14,177631,5,Low
79985,41,22,247413,2,High
35518,40,9,244368,5,Low
2494,23,18,60339,1,High
36540,57,14,143409,3,Low
4529,48,12,75034,1,High
54439,54,3,182733,1,High
681,33,4,153553,4,Low
65842,22,14,115946,1,High
17378,25,5,104758,1,High
79377,52,7,205715,3,Low
56885,24,2,172843,5,Low
34170,42,17,219687,5,Low
64695,38,20,16631,2,High
69838,46,5,159760,1,High
71409,47,14,137528,3,Low
38731,29,7,179588,4,Low
27064,46,13,100793,5,Low
25345,28,12,123808,3,Low
8385,21,12,83440,2,High
52160,50,0,108097,1,High
38543,21,10,117287,2,High
36098,58,14,165267,2,High
81932,34,14,204329,3,Low
25517,56,11,207726,2,High
31929,37,7,246052,3,Low
40746,31,15,27100,2,High
65751,38,10,147083,4,Low
32446,56,2,90132,5,Low
74446,48,7,249815,2,High
76235,35,11,91203,4,Low
79212,25,10,66654,5,Low
4417,35,18,69306,4,Low
79480,43,1,194920,4,High
69375,44,7,106073,4,Low
16399,27,4,15131,2,High
25766,46,2,78860,4,Low
71010,22,22,157467,1,High
32065,33,22,181896,4,Low
7618,46,21,118546,4,Low
66262,42,6,221954,4,Low
40828,36,23,128972,1,High
86094,37,1,96480,2,High
49891,29,6,16203,1,High
208,23,24,132474,5,Low
17299,42,1,231388,4,High
22559,50,23,59469,2,High
194,29,1,88204,5,High
44912,30,24,24156,3,Low
37573,39,21,23164,1,High
64994,36,13,144189,4,Low
69574,46,0,135751,1,High
22178,32,4,142879,5,Low
42756,27,4,172821,2,High
25380,38,0,40718,4,High
31916,55,14,97334,3,Low
27848,31,19,40612,1,High
59050,39,13,148759,5,Low
89840,50,1,152359,2,High
62970,35,8,102431,2,High
3567,29,10,99715,1,High
54316,29,19,226299,2,High
7427,37,8,242253,4,Low
36860,38,19,17078,5,Low
9270,58,3,145361,2,High
26297,33,23,37367,3,Low
12940,36,14,104360,3,Low
83328,42,9,30997,1,High
5307,58,12,79163,2,High
78280,46,17,152742,4,Low
4093,40,12,146866,3,Low
12447,50,1,130855,2,High
50655,50,3,42541,5,Low
49177,44,11,205573,5,Low
45874,30,5,229583,3,Low
55528,38,10,185874,1,High
17928,38,5,53197,4,Low
14814,39,18,231602,1,High
44638,58,4,237346,5,Low
13945,52,13,243897,1,High
7003,30,13,249553,5,Low
86435,43,8,221957,4,Low
58860,31,18,79626,4,Low
39949,46,17,54260,4,Low
50965,45,14,55345,4,Low
13385,31,15,187261,1,High
14488,23,9,237695,4,Low
47536,34,13,130637,4,Low
61697,39,13,201773,1,High
254,23,0,190775,3,High
43779,29,2,244538,3,Low
21134,25,8,88847,5,Low
24698,54,14,48362,1,High
9476,26,13,36803,2,High
10790,29,6,195593,3,Low
7983,59,13,159785,3,Low
38133,51,14,61029,5,Low
38029,31,9,194687,4,Low
78455,53,11,17553,2,High
2537,29,24,16775,5,Low
47989,49,24,183347,1,High
64423,52,6,111118,5,Low
71449,26,5,237126,2,High
78054,46,1,165578,5,High
23398,24,13,157538,3,Low
50342,58,19,223679,3,Low
85027,48,16,102416,3,Low
5109,59,15,243420,2,High
33719,34,4,171172,5,Low
49382,51,9,63635,3,Low
51626,41,16,170987,3,Low
87644,48,3,116137,5,Low
40627,24,3,61650,1,High
78823,44,18,224585,1,High
42735,22,3,206401,2,High
65258,37,5,92129,2,High
88296,43,14,185679,5,Low
66463,48,11,184169,4,Low
19788,30,16,31588,1,High
39902,41,22,134722,3,Low
55194,58,24,18823,1,High
40895,36,15,50083,4,Low
87167,31,14,72464,5,Low
67423,30,21,237946,3,Low
4464,41,1,173673,2,High
75786,43,19,220644,3,Low
48676,21,17,179348,4,Low
62362,36,10,132641,1,High
57525,48,11,180889,5,Low
7889,47,18,65797,2,High
10326,51,16,76208,5,Low
45270,39,21,217938,5,Low
48437,56,10,99145,3,Low
42151,44,4,143419,2,High
75069,33,20,52586,4,Low
20532,21,17,108590,4,Low
18628,32,22,114647,4,Low
17097,39,12,135923,5,Low
49834,30,15,89212,4,Low
70899,24,20,130180,2,High
81248,56,5,75604,5,Low
33355,29,9,239298,4,Low
89267,24,17,176283,5,Low
58755,32,6,198643,3,Low
55181,41,18,189609,1,High
16748,59,23,165581,4,Low
26509,39,8,41041,4,Low
61817,33,17,200265,1,High
44605,53,1,160252,3,High
88344,25,12,226073,2,High
79508,29,19,133741,1,High
41687,28,3,146780,1,High
87530,23,7,123846,1,High
83041,56,20,55802,2,High
57934,36,19,85278,3,Low
22005,25,20,136649,5,Low
82849,44,22,77252,2,High
85033,28,17,205370,2,High
35778,49,23,101647,3,Low
47602,55,9,18366,4,Low
26376,39,10,223380,5,Low
8067,54,5,67926,5,Low
87288,38,4,229556,1,High
89665,59,16,113952,3,Low
53845,42,1,248828,4,High
84089,31,18,161547,2,High
76232,28,14,201067,2,High
80770,21,16,87212,1,High
73687,21,23,110812,5,Low
37289,36,8,203315,3,Low
55733,31,17,91506,3,Low
26208,33,23,162724,2,High
46959,31,17,145282,1,High
74159,31,12,42971,4,Low
51889,28,24,199444,1,High
8030,38,23,51058,2,High
76540,57,23,226060,2,High
38508,37,11,31050,2,High
6682,22,1,113672,4,High
23216,53,6,31089,5,Low
31874,21,12,161581,5,Low
42422,53,24,193989,1,High
66803,59,11,81860,4,Low
17659,58,20,193971,5,Low
68774,39,23,149466,4,Low
48405,48,19,225028,3,Low
66594,38,22,70595,1,High
85783,57,10,100657,5,Low
29518,51,1,95126,4,High
23719,41,17,190838,2,High
60485,36,10,26143,2,High
75381,27,14,32322,5,Low
5421,28,24,107287,2,High
27455,58,11,63755,3,Low
34799,59,7,230318,4,Low
32741,31,0,187595,3,High
62472,44,18,125204,3,Low
77598,38,23,244324,4,Low
68372,51,4,188101,2,High
28352,42,5,242783,5,Low
33693,42,0,237903,4,High
16567,41,11,155402,3,Low
42252,41,7,48594,5,Low
55380,40,22,42468,3,Low
27158,50,0,147061,3,High
61166,39,14,187658,5,Low
19351,55,0,223106,3,High
69933,53,12,39190,1,High
78874,28,13,187038,2,High
49259,51,12,164297,2,High
70428,38,6,230325,1,High
31159,27,23,87299,4,Low
44229,39,4,110889,4,Low
68202,41,14,227168,4,Low
43341,31,16,100600,3,Low
12469,44,6,81931,4,Low
16558,59,2,154305,2,High
74109,58,19,88505,5,Low
72014,35,11,230652,3,Low
6467,50,1,203595,2,High
18933,39,18,169362,4,Low
54758,28,24,219127,1,High
29219,39,23,48659,2,High
66475,21,21,218877,5,Low
86292,39,10,134463,3,Low
5745,45,5,240458,2,High
69688,32,2,207604,4,Low
27756,49,12,182439,5,Low
2051,50,15,89765,3,Low
69515,46,6,191704,2,High
55358,29,5,89174,4,Low
58847,48,17,128856,1,High
63162,35,18,87815,4,Low
2937,41,20,78052,4,Low
21533,46,6,70575,1,High
48727,49,9,201759,4,Low
69398,58,2,120835,1,High
30166,29,21,66421,4,Low
50985,34,10,108870,4,Low
32878,45,12,72960,3,Low
80703,24,9,107028,3,Low
2685,23,10,110589,1,High
72102,46,14,162447,3,Low
50544,28,1,106411,3,High
14002,31,9,90150,5,Low
58729,30,9,199102,1,High
43399,54,2,43720,3,Low
38808,25,10,124894,4,Low
5119,49,14,23667,3,Low
56562,24,1,23062,2,High
1454,29,7,181260,1,High
86478,45,18,125449,2,High
17219,37,24,138211,4,Low
49511,57,1,239129,2,High
24912,52,14,64606,2,High
72854,57,10,48620,2,High
9045,58,4,67396,5,Low
89225,44,11,249198,1,High
29015,42,15,38208,5,Low
81841,28,17,125117,4,Low
86912,36,12,208093,3,Low
74610,39,19,235622,4,Low
11246,41,11,40964,4,Low
29988,59,20,142883,3,Low
85231,39,15,36277,1,High
71652,51,13,52675,3,Low
24794,40,6,72109,2,High
37400,28,2,176893,1,High
44969,22,22,221558,1,High
20843,38,4,71920,3,Low
5902,36,5,58241,3,Low
23259,45,20,186284,1,High
42508,56,1,122607,3,High
54866,55,15,175883,1,High
19244,42,3,112787,4,Low
26761,21,3,109459,3,Low
65090,30,21,91322,2,High
15456,59,2,110648,2,High
52025,33,20,180349,1,High
63663,53,8,237529,5,Low
77016,28,4,244384,2,High
74626,37,12,225240,3,Low
13693,44,14,103895,3,Low
65017,23,24,43441,3,Low
24944,24,11,175199,1,High
12526,59,15,216106,2,High
57683,32,1,108806,2,High
60655,32,3,153274,2,High
51346,46,13,245513,4,Low
48492,58,10,118595,1,High
41026,43,12,126018,4,Low
80057,35,20,156714,5,Low
70900,21,0,211197,2,High
25664,53,22,124736,2,High
1752,38,4,182340,3,Low
33435,27,3,148076,5,Low
47607,37,24,106529,5,Low
17717,50,1,23885,5,High
1467,35,18,116326,4,Low
13300,50,15,73485,5,Low
86646,26,18,243176,5,Low
85533,47,23,100904,4,Low
56175,38,22,44199,4,Low
26696,56,11,132404,2,High
56053,30,16,103635,4,Low
24799,21,5,147675,2,High
7394,38,1,75244,4,High
18190,37,6,230001,5,Low
32113,54,0,75663,2,High
56597,27,12,149488,4,Low
73129,39,17,235739,3,Low
6273,22,13,84339,3,Low
36251,35,13,142987,1,High
79362,27,17,198423,5,Low
54080,36,13,50516,4,Low
5494,55,16,72057,3,Low
62187,21,10,220677,5,Low
11190,55,2,165107,1,High
65610,23,0,123526,4,High
75166,43,24,231596,1,High
27103,36,1,36936,4,High
71139,50,15,84503,4,Low
2288,40,0,158340,3,High
52381,49,16,142850,1,High
40680,56,23,61601,2,High
88363,43,19,123946,4,Low
80937,25,17,169246,1,High
74699,36,0,98996,1,High
61144,36,15,191306,1,High
29017,56,20,26886,3,Low
60407,45,6,193462,2,High
32195,39,22,83024,4,Low
34230,36,5,18454,2,High
14894,24,2,139016,5,Low
74625,49,12,67283,1,High
77308,41,2,37101,4,Low
19323,21,21,105475,2,High
89274,38,24,206636,5,Low
4951,50,6,31997,2,High
23683,41,10,201327,2,High
87950,29,16,120478,1,High
33378,21,14,65275,1,High
30999,43,20,71245,3,Low
27326,47,13,204966,2,High
55050,32,12,56088,1,High
43012,36,0,246905,2,High
21962,57,3,36257,1,High
21336,55,23,132555,5,Low
70872,56,18,21972,3,Low
49272,45,18,18737,5,Low
67855,50,0,98928,4,High
48908,28,10,237892,2,High
1153,41,3,106273,3,Low
63338,48,12,100397,4,Low
86392,25,9,106299,4,Low
43913,21,23,104772,2,High
37179,47,1,206046,1,High
83049,49,16,184016,3,Low
13302,59,6,121536,3,Low
25375,43,5,231585,3,Low
45109,35,2,232057,4,Low
2442,40,6,94122,1,High
9387,23,10,161489,5,Low
35986,31,19,84527,1,High
65091,28,2,212169,4,Low
83276,41,21,193558,4,Low
53612,38,9,233955,4,Low
65622,37,3,142170,1,High
76235,39,0,131859,1,High
59182,40,18,84378,1,High
1201,39,11,204533,5,Low
23191,52,15,161602,1,High
80669,35,12,42846,4,Low
80089,21,15,92427,1,High
2648,53,19,247233,4,Low
4667,27,6,59685,1,High
52533,49,2,50919,4,Low
77124,37,4,161923,5,Low
45413,30,24,220975,5,Low
75293,34,15,26977,4,Low
38915,38,1,95112,2,High
67423,42,14,48696,4,Low
5487,42,2,194011,5,Low
44453,33,18,116298,1,High
30783,44,8,235152,2,High
76055,45,10,172358,3,Low
433,54,14,105934,1,High
55005,45,9,246010,5,Low
61299,27,1,26456,3,High
79949,35,7,25347,1,High
13955,52,13,55998,2,High
51606,37,12,217353,5,Low
78193,22,12,217922,2,High
88309,21,1,187519,2,High
81444,50,20,117491,2,High
59786,51,9,76818,5,Low
46200,30,7,38820,5,Low
76691,26,24,172129,1,High
22344,43,12,145984,4,Low
15252,31,4,175971,5,Low
40926,48,6,59329,5,Low
8571,48,4,143133,5,Low
60447,40,24,205630,2,High
13779,35,1,227961,2,High
83063,36,17,151445,3,Low
87118,26,9,35206,3,Low
28995,31,23,243143,4,Low
75938,28,17,228557,2,High
78812,58,16,170856,2,High
7635,33,18,96248,5,Low
34599,51,11,200828,1,High
78042,26,15,146161,4,Low
56716,56,24,212705,2,High
2970,22,3,200950,1,High
60227,27,11,162515,3,Low
51290,44,24,111481,3,Low
41090,33,4,80201,4,Low
54075,54,3,46896,3,Low
58749,48,7,229496,2,High
2099,21,23,39858,4,Low
24956,28,0,151005,2,High
8459,26,11,74442,1,High
42784,30,12,91319,5,Low
48636,25,21,125248,3,Low
13760,50,4,35405,2,High
75215,32,7,136617,4,Low
41014,45,9,147054,4,Low
66854,59,7,177670,4,Low
68232,32,23,109848,3,Low
77329,49,7,150642,5,Low
81767,54,10,223976,3,Low
42323,48,13,109325,1,High
2429,48,9,122387,1,High
73091,30,18,131794,2,High
50601,22,9,124560,1,High
63345,27,6,194391,3,Low
65225,53,0,220085,4,High
28469,39,24,175639,2,High
17006,54,10,173167,5,Low
32097,47,21,232545,4,Low
9440,56,22,68992,3,Low
80326,23,8,17282,4,Low
81905,25,17,232655,2,High
51953,28,4,186878,2,High
14654,45,22,182689,3,Low
86971,28,22,35361,2,High
40702,34,6,27330,3,Low
73425,42,6,111519,2,High
17278,46,4,79628,4,Low
32083,25,8,175800,2,High
88415,35,0,149101,4,High
24403,55,11,103791,1,High
23191,59,9,60657,2,High
64431,50,6,228461,3,Low
87715,31,4,149631,4,Low
67137,50,18,135246,1,High
30065,50,20,152307,5,Low
38961,24,15,148251,1,High
38564,43,5,152571,3,Low
25217,42,16,238409,2,High
87892,22,24,94638,3,Low
72214,26,17,50527,5,Low
78755,44,3,185082,4,Low
27651,52,0,171815,3,High
21900,55,1,173292,4,High
76523,37,0,144710,5,High
14757,32,24,170632,5,Low
48954,21,14,233338,1,High
47949,35,8,179012,5,Low
38658,29,18,140396,3,Low
59073,47,20,138293,2,High
86260,23,24,29404,5,Low
64614,55,1,41740,1,High
86490,39,10,183803,1,High
88244,30,19,68960,5,Low
34996,59,11,16543,4,Low
48911,28,2,147733,2,High
59462,51,14,132360,2,High
66088,26,24,102999,5,Low
15369,55,16,223104,4,Low
85618,22,7,193082,3,Low
42438,38,1,49019,5,High
37009,29,14,113253,2,High
50839,32,5,130946,4,Low
28752,34,23,142096,1,High
58931,53,3,177222,1,High
2646,29,18,234958,5,Low
26256,40,13,137960,2,High
69805,32,7,108800,3,Low
61629,22,2,177618,5,Low
35596,52,17,40195,2,High
40137,51,19,160126,5,Low
69508,41,12,109263,5,Low
37478,23,23,63341,4,Low
85882,36,23,21465,5,Low
11466,29,10,205914,3,Low
6307,28,2,83305,5,Low
19731,22,9,218852,3,Low
2331,31,13,160033,1,High
49705,48,20,148609,5,Low
38940,29,9,64865,2,High
33343,31,6,143422,2,High
22339,50,7,169843,4,Low
63977,51,7,247945,2,High
83373,41,7,163183,3,Low
78541,28,24,43106,1,High
8640,52,5,152898,2,High
36175,35,18,83202,3,Low
82377,59,2,100128,4,Low
3367,31,0,191831,4,High
11386,57,5,67700,1,High
28477,39,0,67456,2,High
51666,51,11,153392,3,Low
9923,25,3,204469,1,High
75612,37,14,216654,4,Low
42793,44,9,238049,3,Low
23087,27,0,125267,1,High
29335,55,3,193201,4,Low
80250,30,0,173983,5,High
83021,59,3,143145,5,Low
19215,58,24,141489,3,Low
87964,49,1,212793,5,High
34317,34,24,43935,3,Low
22658,50,16,16185,3,Low
44093,26,11,77954,4,Low
89921,35,6,30857,5,Low
6569,21,24,234830,2,High
80470,26,1,94686,5,High
62980,39,3,68804,2,High
37813,42,15,200231,1,High
43630,25,4,92036,4,Low
45713,53,4,88257,3,Low
72846,35,23,220058,2,High
33512,51,3,212515,5,Low
89575,56,5,191838,2,High
87081,36,22,175129,2,High
830,35,17,162345,2,High
45876,46,5,166375,3,Low
57384,39,10,193693,1,High
32803,28,16,104874,1,High
32218,52,22,151941,3,Low
36539,23,10,58241,2,High
85985,24,0,170354,4,High
22193,45,20,95421,1,High
11003,40,19,30139,5,Low
65786,24,15,83857,4,Low
55888,57,14,223325,1,High
7558,24,0,95949,1,High
866,51,10,97650,1,High
8573,22,13,71288,2,High
3881,36,14,181082,1,High
3744,28,24,109135,1,High
87061,31,13,107986,3,Low
62301,59,4,171943,1,High
30539,52,18,165072,4,Low
21496,41,8,151873,5,Low
81883,24,20,249402,1,High
22940,36,1,71233,5,High
80351,41,13,29388,2,High
21106,33,15,237550,4,Low
41211,30,0,226727,2,High
31053,34,15,59631,2,High
80235,25,3,246307,2,High
59206,51,22,214073,4,Low
2971,34,12,140854,4,Low
69301,38,11,46468,2,High
1491,39,18,171376,1,High
6606,49,21,23657,5,Low
