employee_id,base_salary,bonus,stock_options,salary_revision_date,total_compensation
42686,84356,37554,158524,2024-04-06 20:41:34,280434
24167,43247,44918,89512,2024-09-30 19:22:35,177677
50215,138589,8828,54117,2019-10-05 02:35:51,201534
6124,89152,41893,120823,2023-06-11 01:31:04,251868
40588,128730,36451,165383,2020-04-28 16:53:46,330564
16908,52776,32656,181159,2020-10-02 05:50:48,266591
18522,103227,10315,173214,2020-07-31 02:46:30,286756
26620,47588,27645,92925,2024-12-16 13:53:54,168158
480,50554,24916,103720,2019-01-02 15:27:28,179190
28283,62839,7774,52438,2021-04-12 04:09:36,123051
58345,82864,1681,80151,2023-07-03 06:43:44,164696
27112,27124,11776,175040,2020-03-04 18:47:18,213940
51345,59481,22944,142215,2022-10-11 09:26:05,224640
49155,142366,32227,129867,2024-08-11 23:24:58,304460
27975,78561,33730,167661,2019-09-27 13:49:50,279952
41971,149220,47627,21665,2019-01-01 12:32:19,218512
8781,98717,29487,83629,2024-09-04 20:24:05,211833
2871,36201,40563,122979,2024-09-18 10:25:36,199743
34155,33071,7004,153320,2018-07-12 06:46:37,193395
52204,93871,9587,178696,2021-05-20 10:25:22,282154
27684,118956,37785,160236,2021-12-07 22:41:24,316977
18447,41773,34614,167876,2021-11-11 16:19:26,244263
37555,66479,35349,111941,2018-01-14 21:24:48,213769
21604,127394,4606,143057,2021-11-04 22:29:10,275057
20399,146910,49410,101782,2019-06-28 03:23:57,298102
51960,70219,19204,144915,2022-07-01 11:23:47,234338
42349,93329,29692,12626,2020-05-01 06:06:15,135647
1586,101833,38793,114553,2018-03-13 13:23:29,255179
38651,60816,16139,89809,2022-11-13 14:38:31,166764
59563,32441,20614,162781,2018-02-02 01:04:52,215836
57877,104744,37013,77389,2022-02-21 21:03:06,219146
42688,42835,45306,17005,2018-06-22 02:57:25,105146
46687,42136,23527,170992,2023-02-11 13:19:20,236655
57445,138836,38667,161476,2019-08-26 02:16:51,338979
31219,96118,22260,92612,2021-08-03 20:57:29,210990
25294,103993,45502,46411,2018-01-07 12:49:41,195906
50710,38818,40227,19459,2023-04-30 17:09:58,98504
59602,96327,23296,147813,2018-04-14 20:33:56,267436
53723,41311,18047,3813,2018-03-13 19:29:57,63171
50449,142505,23288,42175,2020-02-11 21:42:18,207968
31537,41455,16167,64948,2021-12-21 14:49:34,122570
14627,120306,17135,127502,2024-05-12 20:21:33,264943
15125,92357,35155,44663,2019-07-12 07:07:23,172175
5099,45916,15974,49153,2020-02-02 11:57:23,111043
21570,118587,22194,173844,2024-03-18 05:21:37,314625
14572,76222,15010,68883,2020-08-22 00:33:55,160115
47465,106945,24505,11428,2024-03-17 11:56:58,142878
42774,100554,33389,167996,2020-07-08 05:07:19,301939
4812,49454,18152,85824,2024-07-28 09:28:27,153430
1375,102393,13668,66008,2021-03-29 21:43:41,182069
23602,140536,23644,71548,2019-04-03 21:26:29,235728
58293,25070,33677,57679,2021-03-21 04:57:35,116426
255,72347,19877,25866,2020-04-26 11:20:00,118090
27465,85657,39587,27910,2020-01-25 19:48:55,153154
51588,120366,42949,186361,2019-01-05 06:01:31,349676
59721,135774,42338,82161,2023-05-29 07:53:01,260273
35813,91444,25646,79614,2024-06-26 07:07:20,196704
44462,131530,13287,114161,2020-07-17 11:31:08,258978
12968,139592,42939,34219,2022-09-13 17:59:37,216750
58998,34866,22245,184695,2021-10-17 21:16:20,241806
10019,42203,7453,153644,2020-08-09 22:41:05,203300
32310,72544,3733,79753,2019-12-11 10:42:34,156030
41242,61807,21066,49070,2023-01-20 05:33:24,131943
9907,149038,19109,42095,2018-04-02 18:19:37,210242
9199,115383,30102,183955,2018-10-01 01:04:02,329440
842,60357,10880,74953,2019-05-23 13:21:23,146190
27784,141651,28160,5071,2022-10-20 01:58:57,174882
25115,67378,8792,115448,2018-08-22 04:27:03,191618
56200,89910,43908,116444,2019-08-17 09:44:17,250262
36569,37291,26920,124439,2024-07-19 14:05:14,188650
12600,57215,49195,124411,2018-09-16 20:50:46,230821
5238,76507,37790,45724,2018-07-16 18:51:35,160021
5060,31413,1906,165442,2022-01-16 21:46:25,198761
54271,50801,32062,90501,2022-05-07 09:53:07,173364
3504,37555,72,113607,2020-03-17 03:01:18,151234
47772,138869,17523,23046,2018-03-05 19:28:32,179438
5689,52934,44798,108677,2023-03-11 08:58:54,206409
20846,60870,40885,94364,2024-10-30 10:16:27,196119
45422,125443,27914,54709,2024-03-03 22:24:35,208066
21292,126883,29855,3186,2024-11-23 20:27:12,159924
30090,149907,29453,25712,2020-06-09 23:57:44,205072
7428,31125,25274,78494,2022-03-05 22:42:11,134893
34518,36056,22694,138852,2022-08-20 22:34:13,197602
18765,80693,36806,109330,2021-08-16 05:52:22,226829
20125,28528,45827,157319,2021-06-25 21:13:34,231674
41539,112082,5758,72748,2021-08-16 10:22:26,190588
9350,89862,35902,56110,2018-10-04 11:58:51,181874
47229,149036,20597,183178,2024-09-16 00:07:56,352811
31714,84754,10766,37374,2021-12-26 14:09:26,132894
35611,93751,23615,113419,2023-07-04 07:18:51,230785
11616,46497,11733,55242,2023-06-11 16:50:47,113472
56467,60201,38427,28574,2021-01-02 15:31:45,127202
43848,37267,34597,107538,2019-06-21 23:41:00,179402
12872,80377,33336,164647,2021-08-01 15:07:08,278360
33355,34289,33007,45322,2023-01-22 18:12:40,112618
53040,93233,13146,17403,2020-05-22 06:06:51,123782
4936,67842,5961,23790,2020-05-20 16:14:00,97593
15174,102631,9627,37594,2020-10-10 09:27:14,149852
26220,85069,41481,48121,2023-08-05 11:29:47,174671
45756,52688,40277,44402,2021-02-11 20:36:09,137367
35689,128935,42834,59112,2022-09-17 05:20:40,230881
44425,26319,13830,67414,2024-09-01 01:13:37,107563
44705,114380,9183,36191,2019-12-24 21:34:36,159754
23845,110600,46741,61601,2019-02-02 12:22:59,218942
35867,37073,5485,7234,2020-09-27 02:45:42,49792
58348,60976,19820,91925,2024-07-08 20:10:19,172721
23905,61200,18609,130002,2020-08-20 11:38:18,209811
13913,78166,19198,87554,2019-04-21 07:51:38,184918
23182,118000,45709,185655,2020-08-18 18:54:39,349364
16389,78607,13677,176560,2020-01-17 13:13:43,268844
31144,111027,48487,25136,2019-04-17 16:48:06,184650
9126,39803,5766,82460,2023-11-12 13:23:52,128029
131,140636,12186,188228,2020-01-08 10:18:53,341050
47007,115225,26355,152642,2024-02-01 08:45:23,294222
1945,101622,20667,161713,2021-11-14 12:59:01,284002
3936,26110,29606,191345,2024-01-14 19:12:37,247061
20570,32709,4308,133602,2024-05-21 18:37:51,170619
57827,117394,40593,190739,2023-01-15 20:23:31,348726
21829,96580,29285,60830,2022-05-26 07:08:21,186695
42196,99046,47274,80063,2019-10-12 20:07:49,226383
44437,48582,21864,30522,2023-10-05 21:35:31,100968
9829,121495,43762,40514,2020-03-03 01:26:34,205771
14520,107532,12032,48823,2024-02-12 01:01:21,168387
14525,25422,6746,101014,2023-10-08 12:38:55,133182
40996,82303,33080,7583,2023-01-26 00:11:16,122966
52092,27580,39850,97791,2020-02-12 09:41:47,165221
32278,109363,28043,58338,2020-07-12 10:33:06,195744
33763,25642,44465,43306,2019-01-11 14:15:53,113413
2770,37563,28801,2411,2019-12-09 12:25:17,68775
49156,30277,17462,23207,2020-03-25 14:28:40,70946
14136,85775,19439,34213,2022-11-30 08:50:27,139427
24188,113834,2585,24073,2024-04-20 14:41:33,140492
12019,71336,4288,184690,2024-12-28 22:40:31,260314
29841,26618,39820,25070,2023-11-25 12:43:48,91508
54058,36461,46276,64115,2021-09-12 11:13:38,146852
32083,47730,3284,68765,2023-05-23 19:35:57,119779
47164,25335,9215,125033,2023-11-29 01:46:42,159583
50792,27329,44354,80524,2021-03-08 17:04:05,152207
48585,48619,29557,102420,2020-12-13 05:38:01,180596
12381,130286,46253,16038,2021-11-05 08:02:44,192577
44077,145098,48577,181231,2022-02-22 14:16:30,374906
26245,120130,38567,74236,2018-06-03 01:44:51,232933
22543,125703,3739,158323,2024-02-13 06:41:43,287765
41163,104355,46349,33609,2023-12-01 12:18:22,184313
46608,132104,14814,113901,2024-06-13 03:42:50,260819
41204,42512,24422,47238,2022-09-04 18:26:52,114172
49307,144452,45655,178951,2023-08-20 07:16:04,369058
26549,37098,43788,80101,2020-01-19 19:41:17,160987
32944,27275,8118,91272,2023-08-02 16:34:18,126665
42765,108950,44868,10238,2018-12-05 10:52:09,164056
8154,128016,49293,185322,2021-03-06 14:28:03,362631
47904,56608,2966,174895,2021-08-30 01:01:48,234469
42881,42187,12728,168141,2019-06-05 03:50:52,223056
31908,87761,23999,193639,2018-01-24 09:01:04,305399
51919,82042,27643,178315,2020-04-14 03:44:16,288000
9363,111106,24675,72952,2019-12-20 12:47:57,208733
672,70973,21025,4805,2024-12-25 06:33:18,96803
41194,65073,34712,184040,2020-01-07 07:53:25,283825
18601,107248,9592,46778,2018-07-24 01:16:48,163618
33856,108389,11051,193860,2019-07-23 23:48:10,313300
9602,79053,9384,137779,2020-05-11 09:56:20,226216
45330,61253,8416,17637,2018-03-06 20:00:12,87306
3258,139946,4986,82648,2019-09-02 14:52:33,227580
48867,110090,16548,39879,2020-10-30 16:34:08,166517
3194,61013,15402,96641,2023-09-02 13:43:02,173056
38564,46487,25966,127190,2018-01-12 00:51:55,199643
55358,40602,7366,37298,2021-09-11 18:51:04,85266
10381,60570,13193,10776,2024-08-19 17:56:04,84539
16383,84755,33921,77848,2018-03-06 18:10:26,196524
33851,35738,25472,78195,2020-03-28 01:44:05,139405
3411,114391,6875,140673,2023-12-23 01:15:27,261939
51147,95383,27337,124265,2020-09-28 07:22:39,246985
37485,89170,5276,88139,2024-01-04 19:59:41,182585
13403,147117,14936,35182,2022-09-06 02:26:47,197235
19483,119673,7416,160945,2020-04-25 18:07:44,288034
46896,58441,36219,40348,2023-03-27 13:14:05,135008
35885,57308,45487,171685,2019-03-04 19:52:35,274480
31092,86391,29863,56726,2020-05-25 23:31:06,172980
33234,105394,18717,14346,2021-10-02 19:48:24,138457
10241,144168,44664,140404,2018-08-20 20:17:18,329236
14242,98946,2859,93570,2020-05-18 10:10:12,195375
49875,106174,7673,184014,2021-06-16 11:57:56,297861
41123,88895,44826,20215,2020-03-27 03:42:12,153936
35429,56860,29303,61931,2018-06-18 00:26:01,148094
49798,72937,20803,154114,2024-12-02 17:31:15,247854
29893,56821,43498,28868,2021-07-01 03:46:41,129187
7298,80102,25367,16132,2019-03-23 02:45:42,121601
36269,32683,34253,88593,2024-10-17 13:05:28,155529
25815,126950,7197,157884,2019-11-19 12:18:52,292031
15178,121204,41160,173376,2019-12-07 03:57:07,335740
20749,66878,45709,29381,2021-06-29 23:10:34,141968
11806,28338,41131,135647,2023-07-14 05:36:05,205116
54029,88749,14852,40390,2018-04-07 05:00:21,143991
40218,141015,13571,142190,2022-05-18 22:51:37,296776
1071,117038,46014,112183,2018-12-11 11:06:34,275235
40997,64266,48997,35013,2018-05-26 00:21:03,148276
28639,111843,5067,23045,2023-04-21 15:17:32,139955
21684,44827,31611,108100,2024-07-12 19:56:42,184538
41122,136118,36815,169812,2021-12-21 05:05:29,342745
42052,102313,13043,13317,2022-01-11 07:07:54,128673
32690,66763,47479,187139,2022-08-15 22:20:42,301381
48471,130009,32871,143884,2024-03-11 09:20:52,306764
54812,97669,33961,31424,2024-05-13 00:20:31,163054
49525,112723,35499,182397,2018-04-18 17:07:50,330619
10877,137430,21579,37432,2018-11-15 05:47:32,196441
1908,29424,49259,177262,2024-03-01 14:27:58,255945
1215,112403,40683,137392,2019-07-13 00:04:11,290478
12225,41008,25547,122085,2023-10-08 19:24:17,188640
26798,65521,37622,98113,2020-09-22 17:55:05,201256
21268,86201,28259,94969,2023-11-06 04:41:13,209429
17364,135591,22168,90065,2023-03-24 01:14:45,247824
10269,76977,19534,176345,2022-12-11 08:08:52,272856
34850,39654,47090,171563,2020-03-29 18:09:57,258307
28461,72233,41167,152752,2023-08-23 01:09:35,266152
53746,92751,12740,158243,2020-02-11 01:07:55,263734
36630,27124,44031,168813,2019-07-31 08:11:36,239968
26291,92520,12966,196847,2019-08-20 16:26:48,302333
50807,26693,21095,56284,2020-10-26 20:25:52,104072
15119,50218,12955,138251,2024-11-24 18:12:37,201424
56817,70584,25700,50310,2021-09-15 03:54:47,146594
48815,48601,4164,101007,2018-03-03 22:34:24,153772
46107,36290,44004,30026,2020-01-28 12:12:24,110320
4663,44195,40185,13555,2019-06-06 01:52:01,97935
51632,39831,7370,112333,2020-08-11 18:00:52,159534
30496,107250,47831,155970,2024-07-24 15:15:17,311051
3165,92389,13673,110872,2020-03-10 11:15:53,216934
45827,127046,7423,113604,2023-01-12 20:56:28,248073
32934,100645,18867,20359,2019-07-25 01:14:38,139871
18403,69338,32197,83401,2022-12-02 02:38:56,184936
53279,67622,72,148871,2024-07-21 14:43:13,216565
572,59766,9288,152959,2018-03-10 22:34:42,222013
30168,66124,34775,148831,2022-06-15 17:33:49,249730
51814,63958,41849,23508,2020-06-13 16:17:13,129315
5717,134757,48190,69105,2021-01-29 05:09:52,252052
36394,109390,10691,79763,2023-07-21 08:23:56,199844
54927,122740,6588,30985,2022-11-24 14:09:14,160313
51140,40210,30476,132120,2023-10-16 02:09:19,202806
28715,121456,5342,232,2019-09-04 06:51:33,127030
49761,106659,9943,61074,2019-01-05 21:23:21,177676
41632,112637,33689,103955,2020-02-16 23:51:18,250281
11461,111847,16097,128257,2019-10-30 07:39:10,256201
39919,101570,10509,144599,2022-12-21 12:37:50,256678
28652,57914,48133,19889,2023-11-15 05:17:41,125936
52037,73997,5369,161997,2021-04-17 00:56:47,241363
4472,26667,33431,152473,2020-05-30 12:01:32,212571
45333,73044,17709,7550,2021-01-01 13:34:16,98303
39816,42954,14112,94601,2020-12-12 14:59:47,151667
46497,88817,44241,96466,2021-05-16 23:25:06,229524
40409,44080,48172,2706,2023-08-23 01:07:45,94958
17674,53424,8455,131062,2019-12-23 00:21:24,192941
5480,25007,39958,53049,2021-01-24 06:21:10,118014
29391,138934,31573,57718,2020-10-15 07:11:40,228225
27023,44291,16290,34384,2022-07-17 06:00:47,94965
36231,107141,143,87444,2019-12-17 01:21:42,194728
58164,69324,48941,105364,2019-02-12 17:20:37,223629
52188,52834,17905,41783,2020-04-24 00:15:52,112522
33963,71852,17740,54960,2020-02-23 02:38:36,144552
5003,87494,25640,8059,2019-07-19 10:50:18,121193
40607,99460,41396,39763,2023-09-01 00:47:05,180619
15759,100766,35344,153492,2021-10-09 17:01:15,289602
32264,144436,34671,183872,2021-03-02 05:08:57,362979
55086,138026,23316,6926,2024-11-29 09:37:18,168268
44249,127063,26182,12481,2022-09-04 23:34:30,165726
55550,53058,16051,177892,2024-05-17 03:05:37,247001
57580,137300,39167,67853,2019-01-18 11:44:36,244320
12426,129253,49246,124862,2024-12-14 01:28:54,303361
333,114245,26043,150545,2018-10-27 00:38:57,290833
6639,136950,12576,112477,2018-08-25 23:50:51,262003
33069,76711,32798,18993,2018-11-28 08:27:38,128502
42508,108550,31015,18209,2023-08-24 03:40:37,157774
34105,135042,10855,170049,2023-12-04 17:52:50,315946
58790,117866,8307,12865,2024-12-17 15:04:25,139038
45119,84968,44374,157443,2023-01-16 01:13:01,286785
31004,61585,29765,131416,2023-06-29 12:17:09,222766
31904,99938,46682,13986,2020-10-01 12:26:01,160606
12059,68634,22522,96566,2023-05-05 11:21:42,187722
50105,136965,5027,93826,2024-05-30 19:54:37,235818
46957,37895,42651,58814,2018-04-29 06:36:15,139360
33407,139143,22802,144723,2023-09-21 02:51:23,306668
19086,114908,5088,108543,2021-12-06 14:36:26,228539
45283,94437,15172,145064,2023-10-26 15:47:11,254673
40012,72070,9147,83237,2019-04-11 23:06:05,164454
36699,30430,49594,69771,2021-01-18 23:59:33,149795
30787,28653,45864,103910,2018-01-24 06:20:27,178427
13237,32725,41211,34246,2022-07-17 23:11:16,108182
25623,145549,4044,146666,2022-03-28 12:49:43,296259
32652,113572,8107,62108,2019-04-30 02:49:34,183787
23501,119905,36827,64013,2024-01-17 16:15:23,220745
14870,28339,4050,44048,2023-04-19 12:58:07,76437
23883,28089,12708,87249,2022-11-24 00:48:10,128046
51908,53513,6124,17295,2022-05-15 14:05:05,76932
46377,119515,11264,37070,2024-06-16 00:43:52,167849
6070,145484,38702,133390,2020-11-04 10:05:22,317576
12387,57451,32041,23509,2018-11-28 20:53:44,113001
58889,99347,26533,32440,2022-05-25 14:11:24,158320
4583,143330,30022,99372,2018-08-29 02:41:14,272724
16321,26842,4190,177558,2024-09-26 07:25:12,208590
29192,137346,13856,188706,2022-05-19 04:52:01,339908
14067,114098,7544,138268,2024-08-03 06:31:29,259910
27851,76152,14717,23398,2023-03-31 18:49:56,114267
46637,109473,7867,172192,2024-12-17 07:33:29,289532
43284,82960,8229,100340,2019-06-19 21:27:45,191529
25638,92345,21445,36177,2020-09-30 12:47:43,149967
11503,100671,31775,185718,2023-05-22 19:49:23,318164
27063,76089,30999,137331,2020-12-08 08:18:32,244419
48919,117873,31095,79356,2022-07-22 05:55:36,228324
35576,78311,41086,59811,2019-06-14 08:27:44,179208
30772,85114,10231,139029,2018-08-07 04:03:37,234374
4937,116349,29376,139734,2024-11-02 19:28:13,285459
16648,38864,41976,133,2018-07-26 06:18:24,80973
42585,146712,6418,60792,2021-11-15 12:45:37,213922
58598,45211,9443,135918,2018-01-26 11:39:45,190572
15958,76650,11570,33000,2021-05-27 04:30:05,121220
50383,104723,38990,196606,2020-02-24 10:59:28,340319
47624,82181,26121,101670,2020-11-03 12:50:09,209972
53882,86057,14252,4858,2022-06-26 07:21:07,105167
58180,133720,18220,188538,2021-12-29 12:55:32,340478
10906,134854,21633,86553,2018-07-18 20:48:35,243040
39065,122466,29927,13276,2022-03-01 21:43:10,165669
23306,87876,18808,197322,2022-10-01 19:04:53,304006
44625,35437,34211,100467,2018-06-19 08:03:02,170115
45011,46127,26524,107624,2018-08-21 12:43:34,180275
39323,49434,15634,12584,2023-10-16 02:54:56,77652
15940,94224,12900,97572,2018-05-30 12:59:18,204696
29578,100897,34208,117839,2020-07-27 13:35:07,252944
11496,56363,34148,191973,2018-07-21 04:51:13,282484
16631,118681,47152,46613,2020-12-01 04:18:15,212446
33135,95894,6478,154495,2021-12-30 18:23:32,256867
44427,146412,19937,54061,2018-07-04 04:24:29,220410
35986,122159,2007,102342,2023-03-30 03:18:40,226508
11513,63663,38511,87431,2023-05-22 05:24:33,189605
52210,29261,4902,94250,2018-10-25 10:07:56,128413
10349,121772,48888,98039,2024-06-20 20:42:09,268699
27574,82449,26249,165322,2021-02-03 23:38:13,274020
4155,85571,30902,97298,2023-12-13 21:27:01,213771
44451,39266,33838,143118,2018-07-28 03:13:26,216222
56560,97196,13870,1552,2023-06-30 18:10:08,112618
32091,70109,2177,43541,2022-02-27 06:25:43,115827
21875,89092,36588,17433,2018-02-11 09:27:55,143113
49194,39150,8598,71605,2020-03-15 20:15:43,119353
46811,53101,37803,135927,2019-04-15 19:59:13,226831
49428,91045,26576,153750,2018-09-12 09:57:47,271371
46801,91575,6104,123279,2023-08-31 05:58:37,220958
21263,48820,14997,172279,2021-03-28 13:11:19,236096
2783,102436,18698,162987,2023-09-13 09:14:00,284121
33324,117648,21166,70176,2019-06-15 13:40:51,208990
28424,144844,3498,78310,2021-04-10 00:41:27,226652
59937,146248,7463,132208,2018-10-25 17:05:57,285919
55825,27532,12353,108388,2020-12-26 10:14:41,148273
8911,132310,35940,145736,2020-03-16 06:13:43,313986
39190,103449,3480,70060,2021-05-28 13:04:17,176989
29528,76563,18073,174597,2024-09-10 11:51:55,269233
19574,141685,27352,86766,2018-11-05 11:56:16,255803
52393,91325,32085,31546,2021-09-02 18:34:49,154956
281,40111,543,24563,2024-09-28 02:02:58,65217
38794,63693,38312,92648,2024-07-03 15:34:48,194653
41650,147839,17835,35833,2021-11-19 07:03:45,201507
21453,78039,34597,183751,2024-10-13 11:24:29,296387
33992,57676,22273,19371,2023-01-07 14:27:34,99320
4542,113380,47664,125272,2021-08-18 16:04:57,286316
21883,48605,26276,51778,2021-11-29 10:50:19,126659
5191,25365,16267,108239,2022-04-02 17:55:12,149871
36918,118401,41221,80043,2021-08-02 14:51:39,239665
53144,110401,44558,129582,2020-12-29 21:48:50,284541
1635,98556,10576,4013,2022-08-30 22:38:51,113145
39449,86808,20338,130513,2023-08-04 17:10:46,237659
2703,77102,40708,102582,2021-06-21 13:39:45,220392
35768,65498,1121,63886,2023-04-18 17:02:54,130505
31575,66164,10735,161182,2024-01-14 16:56:47,238081
21967,89633,38251,34576,2020-05-21 15:28:27,162460
35060,28335,25345,80420,2021-09-18 12:41:19,134100
11398,104530,38795,167043,2018-09-26 16:19:38,310368
41501,89412,6309,158811,2020-12-24 10:52:35,254532
2328,119176,23132,126566,2023-05-27 03:00:45,268874
8420,146654,35964,79194,2020-02-05 04:15:10,261812
47850,82628,14214,58804,2020-02-03 15:49:08,155646
44012,27443,39829,188536,2020-03-13 03:07:48,255808
