candidate_id,position,experience_years,interview_score,source,hired
130039,Analyst,0,1.2,Job Portal,No
130040,Manager,13,2.3,Job Portal,No
130041,HR Executive,7,8.3,LinkedIn,Yes
130042,Analyst,7,9.3,Job Portal,Yes
130043,Software Engineer,0,7.7,Job Portal,Yes
130044,Software Engineer,8,7.5,LinkedIn,Yes
130045,Manager,7,6.7,LinkedIn,Yes
130046,HR Executive,0,3.5,Referral,No
130047,Software Engineer,14,9.0,LinkedIn,Yes
130048,Analyst,2,8.0,Campus,Yes
130049,Manager,2,1.8,Referral,No
130050,Manager,10,5.5,Job Portal,No
130051,HR Executive,8,5.7,LinkedIn,No
130052,Analyst,9,3.7,Campus,No
130053,Analyst,10,9.6,Campus,Yes
130054,Analyst,7,9.8,Campus,Yes
130055,Software Engineer,12,8.4,LinkedIn,Yes
130056,Analyst,4,5.7,Campus,No
130057,Analyst,1,6.3,Referral,No
130058,Manager,4,5.3,Job Portal,No
130059,Analyst,6,1.0,LinkedIn,No
130060,HR Executive,13,7.7,Referral,Yes
130061,Manager,11,4.7,LinkedIn,No
130062,Software Engineer,11,5.9,Campus,No
130063,HR Executive,8,2.3,Campus,No
130064,Analyst,6,3.2,Job Portal,No
130065,HR Executive,14,6.6,Campus,Yes
130066,Manager,0,1.7,Campus,No
130067,HR Executive,1,1.3,Campus,No
130068,HR Executive,1,5.6,LinkedIn,No
130069,Software Engineer,7,3.7,Job Portal,No
130070,HR Executive,3,5.9,Campus,No
130071,Manager,10,5.3,LinkedIn,No
130072,Manager,8,6.3,LinkedIn,No
130073,Analyst,2,4.9,LinkedIn,No
130074,HR Executive,3,2.2,LinkedIn,No
130075,Software Engineer,3,7.7,LinkedIn,Yes
130076,HR Executive,2,7.0,LinkedIn,Yes
130077,HR Executive,9,3.2,Referral,No
130078,Analyst,7,7.8,Referral,Yes
130079,Software Engineer,1,2.4,Campus,No
130080,Software Engineer,13,5.6,Referral,No
130081,HR Executive,8,5.5,LinkedIn,No
130082,HR Executive,11,5.5,Job Portal,No
130083,Software Engineer,9,6.1,Campus,No
130084,Software Engineer,0,7.2,Campus,Yes
130085,Software Engineer,4,8.2,Referral,Yes
130086,HR Executive,4,7.6,LinkedIn,Yes
130087,Analyst,5,7.6,Referral,Yes
130088,Manager,4,5.1,Campus,No
130089,Analyst,3,5.8,Job Portal,No
130090,Software Engineer,14,6.1,LinkedIn,No
130091,Analyst,0,3.3,Job Portal,No
130092,HR Executive,4,6.4,Referral,No
130093,Software Engineer,14,4.9,Campus,No
130094,Software Engineer,14,8.8,Referral,Yes
130095,Analyst,10,8.0,Campus,Yes
130096,Manager,13,3.1,Referral,No
130097,HR Executive,1,7.3,LinkedIn,Yes
130098,HR Executive,11,3.0,Job Portal,No
130099,Manager,6,4.1,Referral,No
130100,Software Engineer,2,2.2,Referral,No
130101,Analyst,7,9.3,Job Portal,Yes
130102,Manager,7,7.0,LinkedIn,Yes
130103,Manager,2,2.8,Referral,No
130104,Software Engineer,13,8.7,Referral,Yes
130105,Analyst,10,7.5,LinkedIn,Yes
130106,Software Engineer,13,2.7,LinkedIn,No
130107,Manager,14,7.2,Job Portal,Yes
130108,HR Executive,5,4.2,Campus,No
130109,HR Executive,4,2.2,LinkedIn,No
130110,Software Engineer,1,7.8,Referral,Yes
130111,Analyst,12,2.5,LinkedIn,No
130112,Software Engineer,13,6.1,Campus,No
130113,Software Engineer,13,1.6,Job Portal,No
130114,Analyst,5,4.6,Job Portal,No
130115,Analyst,6,2.4,Campus,No
130116,Analyst,7,1.1,LinkedIn,No
130117,Analyst,6,3.7,Job Portal,No
130118,HR Executive,10,3.3,Campus,No
130119,Analyst,2,1.2,Referral,No
130120,Software Engineer,12,4.8,LinkedIn,No
130121,Analyst,9,9.8,Job Portal,Yes
130122,Analyst,3,4.4,Referral,No
130123,Analyst,0,6.4,LinkedIn,No
130124,Software Engineer,13,2.5,Campus,No
130125,Manager,11,4.4,Campus,No
130126,HR Executive,6,6.1,Campus,No
130127,Analyst,13,8.2,Campus,Yes
130128,Analyst,4,1.2,Job Portal,No
130129,Software Engineer,13,3.1,Referral,No
130130,HR Executive,6,2.4,LinkedIn,No
130131,HR Executive,8,5.8,LinkedIn,No
130132,Software Engineer,11,3.9,Referral,No
130133,HR Executive,11,4.4,Campus,No
130134,Software Engineer,8,7.5,LinkedIn,Yes
130135,Analyst,5,9.2,Campus,Yes
130136,Analyst,7,2.7,Job Portal,No
130137,Analyst,7,4.6,Campus,No
130138,HR Executive,9,1.2,Referral,No
130139,Manager,11,6.7,Referral,Yes
130140,HR Executive,11,2.7,Campus,No
130141,Analyst,8,9.7,Job Portal,Yes
130142,Software Engineer,6,8.5,Job Portal,Yes
130143,Software Engineer,3,8.1,Campus,Yes
130144,Manager,5,1.9,LinkedIn,No
130145,Software Engineer,5,4.7,LinkedIn,No
130146,Manager,6,7.3,Referral,Yes
130147,Manager,2,3.5,Campus,No
130148,Manager,3,2.1,Campus,No
130149,Analyst,6,8.1,Job Portal,Yes
130150,Analyst,2,6.6,Job Portal,Yes
130151,Manager,12,6.5,LinkedIn,Yes
130152,Software Engineer,10,2.0,Job Portal,No
130153,HR Executive,6,8.1,Campus,Yes
130154,HR Executive,8,9.6,LinkedIn,Yes
130155,Manager,8,5.7,LinkedIn,No
130156,Software Engineer,5,1.4,Job Portal,No
130157,Manager,14,8.8,Referral,Yes
130158,Analyst,9,3.5,Campus,No
130159,Software Engineer,9,5.9,Referral,No
130160,Manager,0,5.4,LinkedIn,No
130161,Software Engineer,14,8.1,Job Portal,Yes
130162,Analyst,4,2.7,LinkedIn,No
130163,Manager,14,7.1,LinkedIn,Yes
130164,Analyst,12,9.3,LinkedIn,Yes
130165,HR Executive,4,4.7,Job Portal,No
130166,HR Executive,5,9.4,LinkedIn,Yes
130167,Analyst,4,3.2,LinkedIn,No
130168,Software Engineer,14,1.3,LinkedIn,No
130169,HR Executive,11,9.4,Referral,Yes
130170,Software Engineer,14,4.0,LinkedIn,No
130171,HR Executive,13,3.8,Referral,No
130172,Manager,7,7.4,Campus,Yes
130173,Manager,5,3.5,Referral,No
130174,HR Executive,13,5.1,Referral,No
130175,Software Engineer,4,3.4,Referral,No
130176,HR Executive,7,1.3,Job Portal,No
130177,HR Executive,2,2.2,Job Portal,No
130178,Analyst,5,1.8,Job Portal,No
130179,HR Executive,13,4.8,LinkedIn,No
130180,Manager,13,8.0,Campus,Yes
130181,Manager,9,2.7,LinkedIn,No
130182,Software Engineer,2,6.4,Campus,No
130183,Manager,3,1.3,Job Portal,No
130184,Manager,13,3.1,LinkedIn,No
130185,Software Engineer,8,8.4,Campus,Yes
130186,Software Engineer,3,10.0,Campus,Yes
130187,Software Engineer,11,5.1,Campus,No
130188,HR Executive,8,4.3,Referral,No
130189,Manager,6,8.6,Job Portal,Yes
130190,Analyst,13,5.0,Referral,No
130191,Manager,9,7.5,Job Portal,Yes
130192,HR Executive,9,3.5,Campus,No
130193,Analyst,9,1.8,Referral,No
130194,Analyst,14,6.9,Campus,Yes
130195,Analyst,1,3.8,LinkedIn,No
130196,Analyst,10,8.7,Referral,Yes
130197,Manager,5,4.6,LinkedIn,No
130198,Manager,9,1.4,LinkedIn,No
130199,Analyst,14,5.1,Referral,No
130200,Software Engineer,3,2.1,LinkedIn,No
130201,Manager,6,6.9,Campus,Yes
130202,Analyst,11,4.7,Job Portal,No
130203,HR Executive,4,5.8,Job Portal,No
130204,Software Engineer,1,6.5,Referral,Yes
130205,Analyst,9,2.0,Referral,No
130206,HR Executive,7,6.0,Referral,No
130207,Analyst,1,1.2,Referral,No
130208,HR Executive,4,9.2,Job Portal,Yes
130209,Manager,9,6.2,LinkedIn,No
130210,Manager,3,2.5,Campus,No
130211,Analyst,10,7.5,Job Portal,Yes
130212,Analyst,2,7.6,Campus,Yes
130213,HR Executive,9,4.6,Referral,No
130214,Manager,12,2.1,LinkedIn,No
130215,Analyst,6,4.9,LinkedIn,No
130216,Analyst,8,2.4,Referral,No
130217,Manager,5,7.6,Referral,Yes
130218,HR Executive,3,3.5,LinkedIn,No
130219,Analyst,2,4.0,LinkedIn,No
130220,HR Executive,11,9.0,Job Portal,Yes
130221,Software Engineer,1,1.3,LinkedIn,No
130222,Software Engineer,13,9.8,Campus,Yes
130223,HR Executive,6,8.1,Campus,Yes
130224,Manager,13,2.2,Job Portal,No
130225,Manager,5,6.9,Campus,Yes
130226,Software Engineer,3,5.9,LinkedIn,No
130227,Software Engineer,4,4.7,Job Portal,No
130228,Software Engineer,0,6.4,LinkedIn,No
130229,HR Executive,2,2.5,Job Portal,No
130230,Manager,13,9.4,Job Portal,Yes
130231,Manager,7,5.6,Job Portal,No
130232,Software Engineer,14,5.2,Campus,No
130233,Software Engineer,0,7.7,Job Portal,Yes
130234,HR Executive,5,5.9,Job Portal,No
130235,HR Executive,4,8.9,Campus,Yes
130236,HR Executive,6,6.7,Campus,Yes
130237,Analyst,11,8.1,Referral,Yes
130238,Manager,10,7.8,LinkedIn,Yes
130239,Software Engineer,12,1.2,Campus,No
130240,Software Engineer,7,2.8,Referral,No
130241,Manager,9,7.2,LinkedIn,Yes
130242,HR Executive,11,5.0,Referral,No
130243,HR Executive,7,2.7,LinkedIn,No
130244,Manager,8,7.4,Job Portal,Yes
130245,HR Executive,6,6.9,Referral,Yes
130246,Manager,2,5.0,Job Portal,No
130247,Software Engineer,7,1.3,Campus,No
130248,Manager,0,5.7,Job Portal,No
130249,Manager,9,3.0,LinkedIn,No
130250,Software Engineer,1,6.5,Campus,Yes
130251,Analyst,5,8.2,Campus,Yes
130252,HR Executive,13,1.7,Referral,No
130253,Manager,6,8.2,LinkedIn,Yes
130254,Analyst,2,4.1,Referral,No
130255,Manager,4,1.2,LinkedIn,No
130256,Software Engineer,8,5.6,Job Portal,No
130257,HR Executive,12,6.5,LinkedIn,Yes
130258,Software Engineer,7,6.7,Campus,Yes
130259,Manager,12,7.2,Campus,Yes
130260,Analyst,11,5.8,Campus,No
130261,Manager,9,7.1,Referral,Yes
130262,Software Engineer,9,2.5,Campus,No
130263,Software Engineer,7,4.4,Campus,No
130264,Analyst,3,9.9,Campus,Yes
130265,Manager,9,8.5,Campus,Yes
130266,Software Engineer,8,6.8,Job Portal,Yes
130267,Analyst,12,9.8,LinkedIn,Yes
130268,Manager,7,1.6,Referral,No
130269,Software Engineer,3,6.1,Job Portal,No
130270,Analyst,11,6.6,LinkedIn,Yes
130271,Analyst,12,10.0,Campus,Yes
130272,Software Engineer,9,1.5,Referral,No
130273,Analyst,11,7.4,Campus,Yes
130274,Software Engineer,12,2.3,Referral,No
130275,Manager,4,3.5,Campus,No
130276,Analyst,13,4.6,Campus,No
130277,Analyst,9,8.5,Job Portal,Yes
130278,Manager,6,8.9,Campus,Yes
130279,Software Engineer,6,4.0,LinkedIn,No
130280,Manager,9,3.7,Job Portal,No
130281,HR Executive,1,3.6,Job Portal,No
130282,HR Executive,4,8.9,Job Portal,Yes
130283,HR Executive,3,6.9,Referral,Yes
130284,HR Executive,1,4.6,Campus,No
130285,Manager,3,5.7,Referral,No
130286,Software Engineer,5,7.2,Job Portal,Yes
130287,Manager,7,9.8,Job Portal,Yes
130288,Manager,1,4.1,Campus,No
130289,HR Executive,5,7.3,Referral,Yes
130290,Manager,2,9.7,LinkedIn,Yes
130291,Manager,2,2.9,Job Portal,No
130292,HR Executive,8,9.4,LinkedIn,Yes
130293,Manager,1,3.7,Campus,No
130294,Analyst,10,8.4,Referral,Yes
130295,HR Executive,0,3.7,Job Portal,No
130296,HR Executive,1,8.0,LinkedIn,Yes
130297,Analyst,1,7.5,LinkedIn,Yes
130298,Manager,11,5.1,Job Portal,No
130299,Manager,13,2.4,Campus,No
130300,Manager,2,5.8,Referral,No
130301,Software Engineer,11,5.1,LinkedIn,No
130302,HR Executive,6,10.0,Referral,Yes
130303,Manager,11,8.1,LinkedIn,Yes
130304,HR Executive,5,7.7,LinkedIn,Yes
130305,Software Engineer,12,9.3,Referral,Yes
130306,Software Engineer,0,3.8,Campus,No
130307,Manager,10,3.4,Job Portal,No
130308,Software Engineer,6,6.3,Referral,No
130309,Manager,8,3.7,Referral,No
130310,HR Executive,4,5.1,Campus,No
130311,HR Executive,1,5.5,LinkedIn,No
130312,Software Engineer,11,7.9,LinkedIn,Yes
130313,Manager,10,4.7,LinkedIn,No
130314,HR Executive,9,2.4,LinkedIn,No
130315,HR Executive,13,2.1,Referral,No
130316,Manager,3,5.3,Job Portal,No
130317,Analyst,0,9.6,LinkedIn,Yes
130318,HR Executive,7,8.0,Referral,Yes
130319,Software Engineer,7,1.2,LinkedIn,No
130320,HR Executive,12,8.2,Referral,Yes
130321,Manager,4,6.6,Campus,Yes
130322,HR Executive,12,3.4,LinkedIn,No
130323,Analyst,2,9.3,Campus,Yes
130324,Manager,3,2.8,Campus,No
130325,HR Executive,5,4.0,Campus,No
130326,Software Engineer,4,3.3,Referral,No
130327,Software Engineer,4,3.8,Job Portal,No
130328,Analyst,4,8.1,Job Portal,Yes
130329,Analyst,12,3.2,LinkedIn,No
130330,HR Executive,4,5.1,Campus,No
130331,Manager,9,9.8,LinkedIn,Yes
130332,Software Engineer,9,4.6,Campus,No
130333,Analyst,11,6.7,Campus,Yes
130334,HR Executive,2,8.1,Referral,Yes
130335,Analyst,8,5.4,Campus,No
130336,Analyst,11,8.0,Job Portal,Yes
130337,Manager,5,7.7,Job Portal,Yes
130338,HR Executive,8,5.5,Job Portal,No
130339,Analyst,6,2.4,LinkedIn,No
130340,Manager,10,2.4,Job Portal,No
130341,HR Executive,5,2.2,LinkedIn,No
130342,HR Executive,9,3.4,Campus,No
130343,HR Executive,9,5.0,LinkedIn,No
130344,Software Engineer,12,1.4,Campus,No
130345,Manager,10,4.2,Referral,No
130346,HR Executive,8,1.2,Job Portal,No
130347,Software Engineer,8,9.1,Job Portal,Yes
130348,HR Executive,9,8.5,LinkedIn,Yes
130349,Analyst,6,3.7,LinkedIn,No
130350,Analyst,12,5.9,Campus,No
130351,HR Executive,13,6.0,Referral,No
130352,Manager,7,2.1,Referral,No
130353,Analyst,8,9.2,LinkedIn,Yes
130354,HR Executive,13,3.2,Referral,No
130355,Software Engineer,8,3.4,Referral,No
130356,Manager,6,7.5,LinkedIn,Yes
130357,HR Executive,0,1.6,Referral,No
130358,Software Engineer,11,3.0,Referral,No
130359,Manager,12,3.8,Job Portal,No
130360,Software Engineer,4,8.6,Campus,Yes
130361,Analyst,8,4.6,Job Portal,No
130362,HR Executive,7,1.7,Referral,No
130363,Manager,8,5.8,LinkedIn,No
130364,Manager,8,5.7,Referral,No
130365,HR Executive,7,7.5,LinkedIn,Yes
130366,Analyst,9,6.8,Referral,Yes
130367,Analyst,8,8.8,LinkedIn,Yes
130368,HR Executive,6,2.2,Campus,No
130369,Analyst,10,8.4,LinkedIn,Yes
130370,Software Engineer,3,8.1,Campus,Yes
130371,Manager,10,4.0,LinkedIn,No
130372,HR Executive,10,9.7,Job Portal,Yes
130373,Manager,3,7.6,LinkedIn,Yes
130374,HR Executive,3,2.7,Referral,No
130375,Manager,0,5.5,Job Portal,No
130376,Analyst,4,2.0,LinkedIn,No
130377,Manager,4,7.1,Campus,Yes
130378,Manager,5,7.5,Campus,Yes
130379,Analyst,11,9.8,Referral,Yes
130380,Analyst,1,9.7,LinkedIn,Yes
130381,Software Engineer,2,3.4,LinkedIn,No
130382,Manager,7,9.3,Referral,Yes
130383,Analyst,12,1.1,Job Portal,No
130384,Manager,11,5.7,Campus,No
130385,Software Engineer,5,9.1,Job Portal,Yes
130386,Manager,1,4.9,Campus,No
130387,Software Engineer,14,9.9,Referral,Yes
130388,HR Executive,11,9.0,LinkedIn,Yes
130389,Software Engineer,2,9.4,Job Portal,Yes
130390,Software Engineer,9,6.9,Job Portal,Yes
130391,Manager,9,2.8,Referral,No
130392,HR Executive,8,4.0,Job Portal,No
130393,Analyst,10,4.1,LinkedIn,No
130394,Software Engineer,7,7.8,LinkedIn,Yes
130395,Manager,3,6.4,Campus,No
130396,Software Engineer,0,7.6,Referral,Yes
130397,Software Engineer,4,4.5,Job Portal,No
130398,Analyst,10,6.2,Job Portal,No
130399,HR Executive,2,1.1,LinkedIn,No
130400,HR Executive,10,6.0,Campus,No
130401,Manager,10,9.9,Campus,Yes
130402,Software Engineer,6,5.1,Job Portal,No
130403,Manager,12,2.1,Job Portal,No
130404,Manager,10,8.5,LinkedIn,Yes
130405,Software Engineer,1,1.2,LinkedIn,No
130406,Analyst,8,5.7,LinkedIn,No
130407,Manager,2,2.8,LinkedIn,No
130408,Analyst,14,9.5,Job Portal,Yes
130409,Manager,6,3.2,LinkedIn,No
130410,HR Executive,5,9.2,Campus,Yes
130411,Software Engineer,4,8.9,Job Portal,Yes
130412,HR Executive,8,3.0,LinkedIn,No
130413,HR Executive,8,3.3,Campus,No
130414,Manager,9,2.5,Job Portal,No
130415,Manager,7,6.8,Referral,Yes
130416,Analyst,9,4.7,LinkedIn,No
130417,Analyst,0,3.3,Job Portal,No
130418,Software Engineer,9,2.3,Referral,No
130419,Software Engineer,12,6.6,Campus,Yes
130420,Manager,12,6.2,Job Portal,No
130421,Manager,1,6.0,Referral,No
130422,Manager,11,6.4,Job Portal,No
130423,HR Executive,10,3.1,Campus,No
130424,Software Engineer,12,8.6,LinkedIn,Yes
130425,Software Engineer,7,9.5,Campus,Yes
130426,HR Executive,1,2.6,Job Portal,No
130427,Software Engineer,4,1.7,Referral,No
130428,Manager,1,7.4,LinkedIn,Yes
130429,HR Executive,3,9.8,Referral,Yes
130430,Analyst,1,6.5,LinkedIn,Yes
130431,Analyst,0,9.4,Referral,Yes
130432,HR Executive,6,9.3,LinkedIn,Yes
130433,Manager,7,2.1,Referral,No
130434,Manager,11,6.8,Job Portal,Yes
130435,Manager,7,2.5,Referral,No
130436,HR Executive,3,3.8,LinkedIn,No
130437,Software Engineer,10,8.8,LinkedIn,Yes
130438,Analyst,14,7.2,Job Portal,Yes
130439,Software Engineer,1,8.3,Campus,Yes
130440,Analyst,13,2.2,Job Portal,No
130441,Software Engineer,1,4.1,LinkedIn,No
130442,Software Engineer,4,1.4,Campus,No
130443,Software Engineer,14,1.2,Campus,No
130444,Software Engineer,9,5.2,Campus,No
130445,Analyst,0,8.7,Job Portal,Yes
130446,Software Engineer,4,2.9,Campus,No
130447,Analyst,9,3.6,Campus,No
130448,HR Executive,0,8.3,Campus,Yes
130449,HR Executive,14,7.3,Referral,Yes
130450,Analyst,12,8.2,Referral,Yes
130451,Analyst,2,6.9,Campus,Yes
130452,Manager,3,7.6,Campus,Yes
130453,Analyst,3,6.2,Campus,No
130454,Manager,7,7.9,Referral,Yes
130455,Manager,3,8.7,Job Portal,Yes
130456,Manager,11,3.5,Referral,No
130457,Software Engineer,11,6.1,LinkedIn,No
130458,Analyst,8,5.6,Referral,No
130459,Software Engineer,9,1.2,Referral,No
130460,Analyst,8,3.8,Job Portal,No
130461,HR Executive,0,1.4,Campus,No
130462,Software Engineer,4,5.0,Referral,No
130463,Software Engineer,8,9.4,Referral,Yes
130464,HR Executive,0,4.6,Referral,No
130465,HR Executive,0,1.4,Campus,No
130466,HR Executive,6,5.8,Referral,No
130467,HR Executive,3,2.3,Job Portal,No
130468,HR Executive,0,9.0,Campus,Yes
130469,Software Engineer,13,4.2,Campus,No
130470,Software Engineer,9,5.9,Campus,No
130471,Software Engineer,2,9.7,Referral,Yes
130472,Analyst,12,4.9,Referral,No
130473,Software Engineer,14,6.5,Campus,Yes
130474,Software Engineer,14,6.9,LinkedIn,Yes
130475,Manager,12,7.3,Campus,Yes
130476,Analyst,9,4.5,Campus,No
130477,Manager,5,3.9,Campus,No
130478,HR Executive,3,3.6,Job Portal,No
130479,HR Executive,8,6.5,Campus,Yes
130480,Analyst,13,3.0,Referral,No
130481,Software Engineer,6,4.6,Job Portal,No
130482,Software Engineer,11,8.9,Campus,Yes
130483,HR Executive,2,4.9,Referral,No
130484,Manager,10,5.1,LinkedIn,No
130485,Manager,12,8.2,LinkedIn,Yes
130486,Manager,10,8.4,Campus,Yes
130487,HR Executive,9,5.5,Job Portal,No
130488,Analyst,8,4.4,Job Portal,No
130489,HR Executive,1,3.7,Campus,No
130490,Manager,8,6.2,Referral,No
130491,Manager,10,7.2,LinkedIn,Yes
130492,Manager,13,5.8,LinkedIn,No
130493,Analyst,5,6.3,Job Portal,No
130494,Analyst,7,9.0,Job Portal,Yes
130495,HR Executive,12,3.3,LinkedIn,No
130496,Software Engineer,5,7.5,Job Portal,Yes
130497,Software Engineer,2,3.7,Referral,No
130498,Software Engineer,5,1.0,Campus,No
130499,Analyst,3,2.0,Job Portal,No
130500,Manager,7,3.0,Referral,No
130501,Manager,4,9.1,Referral,Yes
130502,HR Executive,2,7.4,LinkedIn,Yes
130503,Software Engineer,9,7.8,Campus,Yes
130504,Manager,8,1.1,Job Portal,No
130505,Manager,2,4.4,Referral,No
130506,Analyst,7,8.3,LinkedIn,Yes
130507,Analyst,0,4.8,Job Portal,No
130508,Analyst,3,7.9,Job Portal,Yes
130509,HR Executive,3,9.0,Job Portal,Yes
130510,Manager,13,7.1,LinkedIn,Yes
130511,Manager,12,5.5,Job Portal,No
130512,HR Executive,11,4.5,LinkedIn,No
130513,Software Engineer,1,6.0,Referral,No
130514,Software Engineer,3,3.0,Campus,No
130515,HR Executive,10,4.4,Campus,No
130516,HR Executive,9,7.7,Campus,Yes
130517,HR Executive,11,2.4,Campus,No
130518,Analyst,13,8.1,Campus,Yes
130519,Software Engineer,12,7.0,LinkedIn,Yes
130520,Analyst,5,3.5,LinkedIn,No
130521,HR Executive,11,8.7,LinkedIn,Yes
130522,Manager,4,6.3,Job Portal,No
130523,Software Engineer,1,8.5,Referral,Yes
130524,Software Engineer,3,7.4,Campus,Yes
130525,Manager,2,5.8,Campus,No
130526,HR Executive,13,4.0,Campus,No
130527,Manager,13,9.6,Referral,Yes
130528,Manager,2,9.3,Job Portal,Yes
130529,Analyst,2,7.0,LinkedIn,Yes
130530,Analyst,7,4.3,Referral,No
130531,Manager,14,1.2,Campus,No
130532,HR Executive,13,3.6,Campus,No
130533,Software Engineer,13,1.9,Referral,No
130534,Analyst,1,4.3,LinkedIn,No
130535,Manager,7,8.4,LinkedIn,Yes
130536,Manager,5,6.6,LinkedIn,Yes
130537,HR Executive,7,8.5,LinkedIn,Yes
130538,Manager,0,2.3,Referral,No
130539,Software Engineer,6,2.6,LinkedIn,No
130540,HR Executive,14,5.8,LinkedIn,No
130541,Analyst,14,2.5,LinkedIn,No
130542,HR Executive,3,9.3,Job Portal,Yes
130543,Analyst,14,2.3,Job Portal,No
130544,Manager,10,4.6,Job Portal,No
130545,Analyst,10,9.8,Job Portal,Yes
130546,Manager,14,7.4,LinkedIn,Yes
130547,Analyst,6,7.8,LinkedIn,Yes
130548,Analyst,0,7.9,Campus,Yes
130549,Manager,3,7.0,Referral,Yes
130550,Software Engineer,2,1.7,Referral,No
130551,Manager,6,3.5,Campus,No
130552,HR Executive,4,9.1,LinkedIn,Yes
130553,Analyst,9,5.8,LinkedIn,No
130554,Analyst,5,4.3,Job Portal,No
130555,Analyst,6,9.1,Job Portal,Yes
130556,Analyst,10,9.8,LinkedIn,Yes
130557,Analyst,9,5.6,Job Portal,No
130558,HR Executive,2,5.4,Referral,No
130559,Analyst,12,2.2,Campus,No
130560,Analyst,13,7.6,Referral,Yes
130561,Manager,13,2.9,Referral,No
130562,HR Executive,4,6.8,Job Portal,Yes
130563,HR Executive,12,4.2,LinkedIn,No
130564,Software Engineer,9,3.2,Referral,No
130565,Software Engineer,10,1.8,Referral,No
130566,Software Engineer,0,1.9,Job Portal,No
130567,HR Executive,0,9.6,Campus,Yes
130568,Analyst,2,3.8,Job Portal,No
130569,HR Executive,3,5.4,Job Portal,No
130570,Software Engineer,2,6.2,Campus,No
130571,HR Executive,13,9.8,Campus,Yes
130572,Manager,11,9.0,Referral,Yes
130573,Software Engineer,6,1.6,Referral,No
130574,HR Executive,5,6.4,LinkedIn,No
130575,Software Engineer,1,5.3,LinkedIn,No
130576,Analyst,1,9.4,Referral,Yes
130577,Software Engineer,6,2.2,Referral,No
130578,Manager,11,2.3,Referral,No
130579,HR Executive,8,2.3,Campus,No
130580,Analyst,6,5.7,LinkedIn,No
130581,Software Engineer,3,1.7,Campus,No
130582,Manager,0,5.1,Referral,No
130583,Manager,3,6.1,LinkedIn,No
130584,Software Engineer,11,7.3,Campus,Yes
130585,Manager,4,7.1,Job Portal,Yes
130586,Manager,4,8.2,Campus,Yes
130587,Manager,7,3.8,LinkedIn,No
130588,Manager,13,4.7,LinkedIn,No
130589,Analyst,10,7.2,Campus,Yes
130590,Software Engineer,11,8.2,Job Portal,Yes
130591,Analyst,10,4.4,Campus,No
130592,Software Engineer,5,7.0,Referral,Yes
130593,HR Executive,8,2.1,LinkedIn,No
130594,Software Engineer,9,6.4,Referral,No
130595,Software Engineer,9,5.4,LinkedIn,No
130596,Analyst,10,8.9,Job Portal,Yes
130597,Software Engineer,4,8.1,LinkedIn,Yes
130598,HR Executive,0,8.1,Referral,Yes
130599,Software Engineer,7,3.9,Referral,No
130600,Analyst,1,7.6,Referral,Yes
130601,Analyst,12,7.5,Job Portal,Yes
130602,Analyst,10,8.1,Campus,Yes
130603,Software Engineer,12,3.4,Referral,No
130604,Analyst,3,8.2,Campus,Yes
130605,HR Executive,8,5.0,Campus,No
130606,Software Engineer,0,7.6,Job Portal,Yes
130607,Software Engineer,13,6.8,Referral,Yes
130608,Manager,13,4.0,Campus,No
130609,HR Executive,6,8.0,Job Portal,Yes
130610,Manager,12,9.5,Job Portal,Yes
130611,Manager,8,7.2,LinkedIn,Yes
130612,Manager,11,7.3,LinkedIn,Yes
130613,HR Executive,9,2.1,Job Portal,No
130614,Analyst,10,3.5,Job Portal,No
130615,Manager,7,6.1,LinkedIn,No
130616,Software Engineer,3,7.0,Campus,Yes
130617,Software Engineer,11,5.4,Referral,No
130618,Analyst,1,9.7,Referral,Yes
130619,Analyst,11,2.9,LinkedIn,No
130620,Manager,13,9.0,Campus,Yes
130621,Manager,13,1.5,LinkedIn,No
130622,Software Engineer,2,8.0,LinkedIn,Yes
