employee_id,training_hours,pre_training_score,post_training_score,skill_improvement
68567,72,48,87,39
12349,33,69,96,27
47276,35,75,87,12
65740,86,69,99,30
1785,35,53,96,43
17552,38,76,92,16
62289,11,61,73,12
56986,70,46,68,22
24987,3,50,96,46
550,41,41,94,53
62545,60,61,80,19
1441,49,46,90,44
41380,60,44,83,39
28631,112,67,94,27
22797,30,59,70,11
59894,99,76,84,8
60846,106,76,60,-16
15956,39,78,91,13
9296,4,73,78,5
28380,81,53,76,23
58342,7,40,95,55
17769,86,55,97,42
34422,76,53,67,14
50380,111,44,87,43
59747,116,41,91,50
16225,51,71,60,-11
8075,112,77,81,4
18221,71,55,62,7
1606,105,58,81,23
65485,33,53,64,11
51991,42,42,87,45
49262,32,52,98,46
47695,47,74,68,-6
600,97,69,91,22
39120,60,63,77,14
3124,96,44,89,45
39238,106,79,80,1
12303,115,55,99,44
45655,89,78,63,-15
50128,59,51,65,14
34148,33,58,67,9
13459,103,49,69,20
4083,0,69,78,9
42503,30,47,81,34
47817,21,68,79,11
31073,90,47,74,27
8230,85,77,97,20
42543,113,51,65,14
13306,78,75,92,17
5162,117,76,61,-15
57011,53,55,83,28
39946,54,61,91,30
8233,12,59,96,37
63364,107,76,75,-1
50226,103,46,61,15
2127,73,61,73,12
27523,81,59,85,26
38580,66,63,70,7
16348,39,56,90,34
49017,73,63,74,11
31107,64,71,60,-11
41208,6,63,80,17
50432,74,70,70,0
67364,92,70,83,13
26995,74,56,99,43
43383,29,66,80,14
16,64,64,88,24
60066,15,62,87,25
42719,109,41,90,49
61431,105,45,74,29
68904,15,56,84,28
5435,43,68,69,1
9569,27,49,74,25
63677,98,68,88,20
35401,80,64,83,19
46709,94,72,95,23
23320,11,57,89,32
32001,12,44,81,37
23338,25,65,77,12
69229,26,41,83,42
51577,77,72,89,17
14114,5,78,61,-17
7809,80,71,95,24
54683,3,63,71,8
53084,15,72,71,-1
8513,16,67,83,16
50541,95,67,74,7
39211,4,70,71,1
57864,117,73,69,-4
11916,55,77,82,5
67021,101,70,73,3
30982,17,46,94,48
20800,44,42,85,43
62366,32,67,72,5
48148,68,68,82,14
29,119,65,98,33
729,23,47,62,15
37065,0,73,67,-6
56296,40,40,85,45
38386,68,71,61,-10
36985,45,61,99,38
65560,1,73,70,-3
31994,32,59,82,23
1036,100,58,98,40
11391,108,48,81,33
44640,23,72,99,27
41493,82,40,90,50
53253,89,41,85,44
22602,74,75,68,-7
20901,24,41,65,24
60010,61,78,96,18
61832,100,67,90,23
39529,6,46,84,38
34169,115,42,92,50
3735,16,56,94,38
56238,65,57,72,15
30114,48,68,98,30
22475,1,67,73,6
32461,8,42,71,29
18943,15,73,70,-3
42874,40,66,90,24
12037,17,67,67,0
51954,58,55,85,30
16936,89,73,84,11
64009,4,71,61,-10
48459,118,78,74,-4
21200,112,74,83,9
33094,101,55,65,10
7343,18,59,67,8
68676,70,64,96,32
15953,114,51,89,38
6381,5,65,90,25
25656,82,44,93,49
23324,44,68,98,30
41185,69,47,68,21
15365,17,48,85,37
34659,88,40,81,41
68398,92,79,77,-2
57404,99,77,80,3
45176,69,44,99,55
56031,72,69,84,15
42169,39,63,71,8
1517,62,67,91,24
69137,42,65,65,0
34512,34,59,71,12
35355,34,44,71,27
10784,35,47,71,24
412,104,44,75,31
41345,119,50,74,24
42325,79,41,73,32
64445,119,61,89,28
34188,113,72,88,16
52682,81,73,97,24
26207,65,41,79,38
33036,91,41,85,44
7352,61,50,97,47
8980,20,66,89,23
67160,84,68,89,21
32752,74,47,61,14
13878,117,77,75,-2
59754,0,63,86,23
2262,56,48,79,31
21379,47,46,69,23
57034,101,69,70,1
31305,59,62,97,35
8618,12,72,63,-9
46495,20,42,60,18
9729,67,48,85,37
42731,26,65,68,3
1236,40,69,98,29
36610,84,47,86,39
64171,14,52,94,42
43155,102,70,61,-9
53088,72,41,78,37
39465,101,52,95,43
32845,5,42,74,32
3372,1,44,72,28
29019,17,43,63,20
27121,6,59,75,16
62360,112,56,79,23
36340,34,55,70,15
66859,33,60,70,10
52778,81,48,62,14
5880,91,40,79,39
24593,9,45,71,26
1669,69,40,68,28
3279,36,51,96,45
37556,22,56,86,30
53651,23,52,84,32
20608,89,55,76,21
13520,102,66,62,-4
56384,30,46,92,46
50691,50,69,86,17
35683,94,43,75,32
14312,80,65,90,25
57066,9,67,76,9
522,8,61,88,27
7398,63,76,90,14
3604,29,45,99,54
61155,73,47,82,35
8158,44,45,85,40
4545,113,65,81,16
61887,71,73,92,19
18795,12,47,64,17
30553,7,69,74,5
16684,99,71,93,22
7416,11,69,89,20
10203,59,56,86,30
64927,102,48,94,46
16575,118,60,72,12
19760,33,51,77,26
31309,40,67,61,-6
13616,75,57,77,20
38992,105,71,92,21
22660,28,63,72,9
18520,61,57,70,13
45927,25,50,77,27
30508,61,70,97,27
21889,45,41,72,31
3952,79,53,89,36
53162,109,53,82,29
6440,15,56,60,4
28902,55,48,97,49
22705,57,60,68,8
3481,12,41,91,50
51928,83,55,97,42
14540,7,48,66,18
1265,16,46,72,26
55373,75,73,66,-7
36690,95,43,99,56
31442,37,50,77,27
40872,111,54,76,22
63630,84,40,83,43
67247,26,76,68,-8
48617,118,79,79,0
8707,112,75,90,15
56426,19,74,84,10
40547,71,61,95,34
63643,24,67,98,31
53768,106,66,74,8
59763,37,68,96,28
7750,104,67,92,25
23133,65,67,76,9
57138,41,61,60,-1
63912,17,54,71,17
67797,53,79,72,-7
62405,67,68,64,-4
17035,106,69,71,2
61371,26,50,71,21
43311,21,64,76,12
8,21,66,61,-5
56460,69,69,89,20
55714,111,72,75,3
49820,54,57,61,4
20951,21,47,66,19
43366,61,45,74,29
35303,51,64,73,9
43234,30,56,69,13
5390,48,70,90,20
7557,111,66,79,13
7001,54,57,78,21
20618,60,79,71,-8
37778,117,63,64,1
35660,111,56,86,30
51342,118,56,68,12
60785,5,65,97,32
47089,56,49,96,47
53291,0,76,74,-2
12738,57,65,61,-4
54531,109,55,87,32
30081,60,44,69,25
41117,22,53,99,46
69544,11,51,72,21
12858,3,41,62,21
51802,70,48,62,14
55379,89,60,77,17
58652,113,60,61,1
31075,55,63,67,4
39903,8,53,74,21
61919,114,79,67,-12
49331,114,70,99,29
13458,21,41,62,21
45596,45,71,61,-10
32002,46,77,89,12
922,113,68,96,28
63649,47,45,84,39
3024,110,57,88,31
30424,1,54,95,41
395,0,56,75,19
28656,99,55,78,23
58361,37,62,82,20
58749,68,71,97,26
15226,117,48,70,22
39135,100,61,86,25
58595,19,41,83,42
58036,77,61,80,19
31295,95,74,60,-14
30407,103,54,69,15
61347,110,44,74,30
26055,102,47,95,48
2288,42,79,82,3
13565,42,61,96,35
51706,69,64,98,34
26744,67,56,74,18
35192,37,49,71,22
60567,82,56,77,21
68640,24,43,74,31
58526,76,78,62,-16
5426,118,69,76,7
1367,79,56,64,8
47073,63,79,67,-12
54229,16,42,83,41
8687,108,49,74,25
43359,89,78,80,2
15558,97,57,62,5
41669,31,56,65,9
19175,12,45,78,33
47649,19,61,66,5
14210,72,59,71,12
21706,30,76,85,9
19843,71,74,99,25
11390,119,66,77,11
68518,116,60,75,15
41526,76,66,96,30
11546,63,77,79,2
15364,33,75,88,13
29705,92,67,69,2
10534,87,72,62,-10
34150,26,40,70,30
45404,33,74,68,-6
22858,56,43,82,39
21896,76,70,83,13
59040,55,58,85,27
34536,71,74,95,21
24026,64,71,75,4
18888,68,52,61,9
53004,60,52,84,32
29084,113,46,68,22
22521,5,52,91,39
55658,111,52,83,31
33414,101,58,73,15
50316,86,42,72,30
35660,92,65,83,18
21346,81,44,99,55
47962,118,79,76,-3
26632,96,76,77,1
49998,101,72,79,7
39878,11,60,78,18
66450,21,47,93,46
68160,58,62,60,-2
37285,113,60,68,8
46923,92,50,72,22
7476,31,47,99,52
18286,94,48,99,51
616,1,63,94,31
32542,77,64,97,33
44731,103,65,93,28
21839,92,70,78,8
33603,116,67,73,6
11787,99,46,88,42
10936,67,63,66,3
62921,104,71,94,23
4908,0,75,99,24
59383,42,60,68,8
63907,89,69,72,3
15549,40,45,74,29
22746,19,60,84,24
11564,106,64,79,15
64145,58,77,67,-10
19705,22,63,67,4
64767,15,76,66,-10
12341,105,71,89,18
21337,13,74,65,-9
36475,11,59,85,26
46870,39,61,66,5
2925,75,46,67,21
45419,118,62,98,36
21445,60,58,79,21
69395,27,67,89,22
7832,12,49,72,23
33832,85,57,95,38
5657,61,42,95,53
69039,89,64,99,35
30546,35,64,99,35
49940,24,55,82,27
980,51,59,75,16
18839,109,66,79,13
34923,68,54,98,44
2749,111,79,88,9
25174,42,67,94,27
67600,113,41,67,26
57558,62,71,81,10
56528,49,64,80,16
28644,41,52,97,45
38568,43,73,76,3
40130,86,63,87,24
32970,97,50,83,33
40579,65,73,93,20
18152,0,79,62,-17
41809,88,56,75,19
33286,94,54,61,7
2999,15,70,79,9
43452,32,43,68,25
18552,46,66,98,32
32829,48,50,77,27
44273,60,78,96,18
17156,87,59,69,10
68292,24,48,64,16
17167,66,73,78,5
20098,78,50,82,32
12469,68,66,71,5
37769,26,76,81,5
9815,115,55,83,28
67484,116,49,99,50
60737,19,71,86,15
58457,14,69,97,28
44489,47,58,71,13
60614,36,49,75,26
18650,40,57,97,40
32908,53,78,89,11
46892,69,59,63,4
58716,104,49,78,29
24638,111,66,83,17
31529,6,72,88,16
51104,90,68,80,12
24904,104,61,70,9
22543,20,43,66,23
48113,30,45,87,42
4104,86,78,94,16
22605,12,43,72,29
1700,67,60,93,33
28003,22,58,96,38
25910,39,52,71,19
65004,79,71,89,18
31649,70,76,81,5
49749,99,78,90,12
35474,84,63,87,24
49827,58,44,89,45
59533,119,78,92,14
69848,36,52,75,23
57817,45,77,68,-9
48464,116,79,84,5
50518,83,54,88,34
18206,41,46,92,46
16387,89,50,93,43
31117,83,77,74,-3
62886,95,40,90,50
30794,18,59,90,31
12106,113,56,98,42
8875,113,67,96,29
859,101,66,99,33
38824,66,51,90,39
6389,27,63,71,8
22946,75,72,99,27
5107,29,57,89,32
22740,4,59,87,28
19329,97,55,71,16
64727,116,58,60,2
5285,81,47,83,36
22642,80,51,94,43
21004,6,49,96,47
37968,43,57,94,37
53694,87,42,82,40
23711,21,62,73,11
42427,56,46,77,31
28779,95,79,61,-18
31748,108,79,65,-14
18350,20,69,71,2
25928,70,70,99,29
68286,81,68,96,28
69819,0,64,98,34
42234,87,44,96,52
51586,48,57,72,15
59452,70,67,96,29
63947,100,67,74,7
29453,100,66,94,28
40042,68,49,89,40
16907,93,47,72,25
13271,17,60,83,23
8676,46,73,89,16
11252,61,44,81,37
52060,111,63,71,8
34826,72,50,91,41
50580,91,77,78,1
27210,96,57,66,9
28275,14,45,62,17
3377,71,44,91,47
12182,55,41,79,38
30575,83,54,96,42
30248,93,50,62,12
15157,118,55,99,44
32675,5,59,94,35
61348,87,69,62,-7
3492,118,51,95,44
31173,46,47,88,41
66295,74,42,86,44
14270,45,77,86,9
61601,93,71,86,15
2338,77,62,66,4
13696,41,58,76,18
39639,2,55,91,36
19223,83,68,77,9
55793,106,78,67,-11
8070,86,50,90,40
29759,23,50,98,48
22386,20,41,87,46
68016,71,72,78,6
23976,6,69,83,14
60646,104,77,87,10
39082,106,77,74,-3
65488,115,75,62,-13
27037,28,74,90,16
26895,19,62,99,37
47511,29,73,63,-10
32428,4,71,88,17
44970,19,43,63,20
35247,70,72,96,24
55141,75,73,88,15
49616,116,69,63,-6
47230,9,64,94,30
62941,48,70,74,4
27147,88,46,64,18
46701,97,48,86,38
3747,49,53,71,18
34160,57,65,69,4
27430,36,64,97,33
30491,50,67,80,13
52291,73,67,82,15
28726,28,42,79,37
17594,113,69,71,2
60300,33,70,98,28
40791,25,62,66,4
51811,0,48,60,12
67183,12,56,76,20
29042,29,56,69,13
14065,85,65,98,33
41337,2,40,76,36
43754,21,65,82,17
62681,0,49,84,35
64014,81,63,89,26
1670,74,51,65,14
56672,82,59,77,18
61022,20,49,92,43
25074,34,53,83,30
18903,1,57,86,29
61062,64,53,79,26
31447,96,43,62,19
25886,94,65,85,20
17426,62,66,98,32
31059,63,53,95,42
40641,21,65,63,-2
25316,24,65,96,31
48985,12,45,96,51
3046,28,77,72,-5
63350,23,67,61,-6
54064,73,46,87,41
26722,34,60,82,22
25808,18,68,99,31
40454,58,71,78,7
28014,34,62,94,32
37732,62,55,69,14
40679,15,67,72,5
23492,72,45,60,15
25095,64,52,65,13
51800,92,49,60,11
51391,83,50,86,36
48232,26,76,67,-9
22353,73,76,62,-14
47562,46,52,64,12
62599,19,57,80,23
27725,29,72,91,19
8153,9,46,99,53
5017,82,75,77,2
69324,23,49,80,31
26818,64,57,61,4
22119,46,69,89,20
51192,49,78,78,0
19442,33,45,94,49
47853,2,48,90,42
49560,112,79,97,18
6834,114,73,94,21
33919,12,63,96,33
9870,85,51,80,29
54119,70,71,61,-10
15789,79,49,89,40
55676,87,55,72,17
28982,12,48,63,15
64695,68,70,72,2
47359,115,56,62,6
29947,94,67,92,25
46105,74,54,77,23
33477,13,77,71,-6
55601,13,78,75,-3
68718,116,72,66,-6
15672,48,73,77,4
50449,91,72,67,-5
13740,81,40,64,24
32403,74,48,97,49
22402,41,52,61,9
4289,65,73,99,26
49400,97,75,76,1
15721,36,72,69,-3
4026,13,59,92,33
53362,32,78,61,-17
51647,113,41,60,19
412,115,46,72,26
26241,92,52,95,43
16058,63,42,78,36
68726,89,65,74,9
8038,38,47,88,41
29696,114,74,68,-6
32178,82,41,92,51
25757,119,47,88,41
35731,87,60,83,23
69795,90,47,86,39
66044,16,57,78,21
43861,92,74,94,20
29801,79,69,87,18
56752,59,47,93,46
37663,49,41,78,37
27726,77,71,91,20
26264,98,41,84,43
63956,99,56,95,39
42980,74,53,87,34
8746,111,70,64,-6
20132,55,42,62,20
16807,9,40,70,30
69728,50,51,64,13
3208,48,43,66,23
48517,67,57,92,35
45485,9,65,99,34
28573,55,75,76,1
41986,10,77,89,12
3325,93,44,79,35
40522,99,69,75,6
11799,72,56,69,13
65654,9,56,89,33
19784,36,76,79,3
35223,101,63,95,32
1727,84,69,71,2
37016,77,57,78,21
60507,41,62,82,20
55902,52,57,87,30
11776,119,46,73,27
1481,42,68,63,-5
15677,11,77,66,-11
47315,94,64,78,14
22879,11,70,85,15
43321,118,58,74,16
25383,19,58,98,40
26440,19,64,63,-1
30917,17,42,81,39
58388,33,51,94,43
11389,83,68,70,2
17135,0,45,70,25
32582,95,71,88,17
7374,67,51,78,27
49165,79,48,80,32
17749,70,78,77,-1
68451,86,69,99,30
55228,71,58,97,39
24268,55,54,77,23
31881,50,67,95,28
30207,117,70,91,21
53740,51,42,72,30
27502,11,68,97,29
69236,88,56,77,21
56966,71,66,94,28
20617,91,62,86,24
55682,117,43,63,20
21963,21,71,67,-4
30481,62,41,84,43
43970,89,40,86,46
61702,65,41,79,38
65191,85,63,82,19
49821,77,63,77,14
46068,79,79,95,16
64045,98,66,96,30
69917,114,53,66,13
49987,31,56,96,40
4622,52,75,62,-13
32712,12,52,96,44
50591,63,70,84,14
62334,2,47,98,51
38349,53,51,96,45
34358,114,72,79,7
63472,14,46,99,53
40366,94,42,93,51
28852,92,73,85,12
44916,107,53,82,29
37143,87,42,94,52
64829,84,65,69,4
37737,45,56,69,13
43705,100,57,89,32
41348,30,45,82,37
7740,4,54,63,9
18869,40,44,88,44
18410,110,69,75,6
17824,43,66,69,3
69002,42,66,79,13
21066,42,53,88,35
63375,89,67,67,0
63297,22,71,92,21
4598,71,44,88,44
49215,115,73,60,-13
36208,84,48,61,13
27193,75,77,64,-13
45085,13,53,75,22
65829,83,60,82,22
46935,70,47,90,43
3250,14,40,62,22
61735,6,63,78,15
5293,15,65,95,30
41837,56,64,65,1
22266,79,51,61,10
36092,37,59,91,32
62642,43,75,75,0
2230,41,79,91,12
33721,109,43,64,21
7050,50,60,78,18
24326,60,44,60,16
14594,110,66,68,2
27879,119,56,79,23
19286,105,66,71,5
35419,94,56,81,25
51831,35,59,68,9
68880,3,68,72,4
24113,35,71,91,20
51259,96,60,67,7
48765,3,56,86,30
36206,11,56,94,38
45908,38,60,65,5
41840,12,76,89,13
48006,78,74,64,-10
18901,39,78,74,-4
69287,6,64,79,15
54126,25,47,88,41
48331,96,42,67,25
49852,71,69,63,-6
591,103,75,75,0
58137,55,57,60,3
65566,51,50,91,41
39614,117,46,65,19
61882,66,62,77,15
51411,62,52,78,26
50510,18,45,97,52
57864,32,59,98,39
67893,43,72,82,10
6087,7,45,76,31
46269,64,75,75,0
52829,109,45,83,38
1508,66,58,75,17
12132,14,78,67,-11
63959,9,68,91,23
62994,63,65,90,25
30854,8,69,99,30
41003,27,49,80,31
34237,101,44,61,17
5780,6,64,87,23
59939,58,69,63,-6
59373,99,61,79,18
33875,92,40,74,34
45174,86,43,97,54
66785,84,40,99,59
54276,6,66,62,-4
60529,55,67,62,-5
56650,95,45,60,15
13303,85,62,83,21
12911,108,74,76,2
58330,99,70,96,26
68844,108,61,75,14
12631,109,73,91,18
42824,48,56,87,31
47180,117,51,76,25
14466,11,41,99,58
40053,26,69,99,30
14900,95,46,65,19
22283,112,45,69,24
66739,39,42,69,27
50430,60,42,75,33
31727,33,72,75,3
38134,118,55,99,44
41637,95,54,88,34
30808,44,70,99,29
32859,2,72,91,19
33948,32,41,72,31
16887,91,79,64,-15
56163,2,41,82,41
45420,91,66,76,10
68800,83,47,66,19
66627,85,58,66,8
1320,41,78,90,12
24701,8,45,96,51
44656,96,54,92,38
18546,111,54,78,24
30524,101,79,69,-10
42343,5,61,99,38
44070,20,64,75,11
54238,74,40,65,25
11899,28,41,82,41
11403,5,63,80,17
5014,36,40,77,37
39016,8,40,92,52
47338,58,50,80,30
52965,29,59,65,6
20698,87,51,87,36
43392,15,68,97,29
5407,13,65,90,25
22978,113,44,72,28
69135,90,72,81,9
48368,91,54,79,25
28966,98,65,71,6
66487,68,76,86,10
46115,22,71,77,6
60589,102,79,62,-17
63889,3,50,82,32
65650,103,53,61,8
41379,101,40,90,50
24516,98,61,70,9
11914,1,55,92,37
58091,113,46,63,17
5382,17,57,97,40
67570,59,43,81,38
58284,80,62,77,15
28370,13,75,99,24
37838,60,51,96,45
1370,21,41,71,30
12476,57,43,90,47
66779,27,61,84,23
47356,109,55,92,37
25676,26,57,60,3
58712,40,71,72,1
51602,45,74,76,2
55748,79,70,79,9
44721,25,45,93,48
46671,86,65,90,25
38373,35,79,64,-15
36749,93,60,77,17
9775,31,59,73,14
66079,71,67,63,-4
55127,16,75,85,10
45024,20,40,89,49
25215,36,65,65,0
666,59,49,76,27
58840,101,53,71,18
58316,81,63,89,26
11442,30,71,64,-7
63261,114,58,85,27
47707,51,43,67,24
66929,22,51,70,19
6458,113,69,80,11
58392,76,60,77,17
16625,25,59,90,31
9120,38,70,86,16
66887,57,71,97,26
69006,14,43,63,20
21044,119,79,60,-19
3893,26,67,70,3
51678,92,61,60,-1
67445,114,42,68,26
43341,44,65,69,4
33249,54,68,81,13
19745,95,77,89,12
9283,71,77,84,7
31676,1,55,86,31
20650,0,43,86,43
8445,13,59,86,27
63457,69,79,60,-19
15815,28,47,78,31
40753,118,66,92,26
55228,71,64,97,33
51249,42,67,70,3
65479,107,72,86,14
21676,93,65,84,19
45329,103,71,95,24
48762,93,65,90,25
21869,82,44,78,34
24455,43,55,76,21
45702,27,55,86,31
52530,16,61,86,25
20462,74,66,61,-5
44658,44,77,78,1
9563,46,54,66,12
6260,91,62,92,30
54068,95,71,74,3
68809,34,72,81,9
39344,19,48,85,37
55048,101,42,69,27
33667,82,51,61,10
34227,61,78,65,-13
33993,71,58,89,31
22041,23,60,73,13
6382,102,42,88,46
17364,22,49,93,44
10798,117,57,97,40
42172,35,65,75,10
11662,32,57,95,38
44647,110,51,72,21
11118,94,62,85,23
42585,84,76,85,9
64945,17,78,70,-8
1836,89,61,87,26
68092,21,74,86,12
52021,42,72,97,25
18677,75,44,66,22
60495,59,52,82,30
38227,72,70,77,7
22355,87,46,61,15
5316,14,70,84,14
37278,70,52,79,27
65805,108,75,65,-10
10395,3,76,82,6
2474,49,52,76,24
31894,67,49,60,11
22196,82,46,97,51
13548,2,68,71,3
46693,116,51,61,10
21162,57,66,68,2
11177,54,52,85,33
69642,3,43,63,20
41246,9,43,95,52
52724,85,44,93,49
58886,7,68,94,26
48752,58,55,94,39
19739,70,64,85,21
57592,88,47,68,21
2769,2,52,82,30
4887,16,76,92,16
32889,57,77,98,21
9596,90,40,97,57
347,14,62,72,10
16387,17,78,85,7
15386,88,44,82,38
27212,95,78,99,21
49261,43,51,85,34
2379,64,70,72,2
51662,118,48,74,26
55638,116,65,66,1
26732,23,67,69,2
57089,4,66,81,15
13269,97,44,88,44
21098,106,72,73,1
29257,97,52,92,40
5790,84,69,98,29
39800,104,60,90,30
17786,111,69,96,27
35038,0,58,80,22
33772,16,45,93,48
9929,70,56,95,39
44972,53,66,80,14
37879,91,76,95,19
54369,5,41,62,21
40047,57,49,69,20
36773,19,54,63,9
6449,32,41,82,41
30936,96,60,97,37
16357,57,59,77,18
139,100,70,93,23
50783,57,64,96,32
9714,110,61,79,18
8447,21,79,98,19
65851,102,52,83,31
8689,105,72,62,-10
31424,61,61,92,31
148,50,55,94,39
22241,89,40,79,39
26233,10,74,98,24
57958,2,60,81,21
67686,20,50,92,42
44211,30,50,65,15
22562,15,69,63,-6
39364,51,51,67,16
60786,41,52,94,42
56740,115,45,98,53
11801,57,66,86,20
60727,3,44,73,29
35905,40,72,93,21
4136,3,74,93,19
40209,105,44,94,50
56704,104,64,86,22
34476,85,62,83,21
42489,66,76,86,10
30678,84,65,88,23
56874,62,65,83,18
45045,80,77,93,16
17879,19,43,88,45
46084,61,50,93,43
12904,52,49,89,40
53741,16,47,78,31
48814,9,64,85,21
28225,38,61,96,35
56040,25,55,75,20
49110,117,46,91,45
62281,71,44,98,54
12135,106,70,76,6
53649,74,67,69,2
25248,20,52,72,20
36315,26,42,66,24
3451,69,77,80,3
59171,50,47,77,30
35725,66,75,66,-9
59289,42,67,70,3
55411,113,40,79,39
25715,33,49,79,30
18307,40,58,71,13
43924,73,43,77,34
65842,62,57,88,31
42618,15,52,72,20
58453,15,62,91,29
30406,84,49,89,40
20141,22,79,68,-11
56221,68,43,68,25
38441,56,43,88,45
8669,98,53,60,7
475,95,55,83,28
44984,9,57,81,24
11865,14,65,80,15
4277,29,76,69,-7
58505,61,45,65,20
60389,64,53,72,19
16849,97,67,71,4
3141,95,60,98,38
39664,28,40,86,46
52269,10,55,90,35
46384,51,73,89,16
50589,13,52,66,14
37934,52,70,99,29
8763,12,72,91,19
26261,92,43,61,18
61908,66,59,99,40
15198,16,62,80,18
31426,36,72,64,-8
11946,3,58,65,7
58796,68,78,94,16
51956,61,53,69,16
52948,67,75,79,4
37035,4,51,79,28
37253,39,73,76,3
41840,20,78,87,9
55148,53,66,88,22
49315,62,65,60,-5
9994,78,71,81,10
51801,38,78,66,-12
6709,87,58,66,8
69504,8,72,69,-3
38100,41,49,99,50
6494,67,70,66,-4
27487,48,68,72,4
67432,66,57,63,6
69126,39,65,97,32
17572,12,77,91,14
32888,6,65,80,15
14318,36,77,61,-16
32543,8,70,75,5
10750,112,50,67,17
14836,13,79,62,-17
53560,1,49,98,49
65372,119,60,68,8
67256,76,52,69,17
34758,8,73,67,-6
21085,98,79,81,2
41451,50,60,63,3
51714,91,50,77,27
57767,53,52,65,13
47386,109,61,95,34
22014,53,59,73,14
52130,108,68,61,-7
11897,40,68,70,2
30165,40,61,98,37
12034,114,65,65,0
11620,81,50,91,41
14897,14,58,68,10
4650,41,79,75,-4
13570,70,46,67,21
15280,44,54,68,14
13184,31,72,84,12
64942,26,62,68,6
39778,74,63,89,26
47548,28,51,96,45
63532,25,66,63,-3
34333,92,43,77,34
6174,89,69,92,23
56744,50,47,91,44
37185,24,75,73,-2
67545,72,54,89,35
54924,92,66,79,13
61735,94,53,88,35
8053,16,64,98,34
64972,6,73,85,12
58542,0,56,82,26
26157,91,57,78,21
44598,74,65,80,15
48604,96,76,74,-2
53272,94,69,81,12
33550,116,71,63,-8
7464,32,47,83,36
31292,5,59,67,8
68561,52,44,98,54
66310,74,58,65,7
40312,54,79,90,11
66414,21,67,85,18
49857,100,66,98,32
48428,75,57,60,3
69263,36,64,60,-4
35595,55,63,99,36
68576,45,49,68,19
24947,62,62,99,37
25165,91,73,77,4
12717,8,73,86,13
13551,100,47,87,40
54638,109,50,67,17
68754,93,57,81,24
49471,0,60,61,1
17879,38,55,85,30
14923,41,55,97,42
32177,55,72,72,0
33103,79,44,90,46
34804,117,65,83,18
3170,67,59,81,22
31840,32,73,68,-5
7548,46,52,73,21
56073,36,62,98,36
36056,88,49,61,12
21191,5,40,82,42
6699,67,70,90,20
66366,11,40,88,48
48548,74,46,77,31
2047,71,55,95,40
28219,111,41,65,24
13518,97,59,94,35
54970,117,58,92,34
2117,23,56,98,42
65441,17,53,65,12
67794,106,59,81,22
3405,9,53,83,30
39941,30,77,93,16
32223,53,68,77,9
79,15,49,87,38
36774,69,72,75,3
38726,48,52,74,22
18988,88,62,85,23
9162,75,75,99,24
64741,5,70,98,28
8479,103,40,72,32
55063,111,63,76,13
61039,115,74,71,-3
56734,34,69,73,4
24163,114,53,78,25
43161,43,47,85,38
18067,85,50,87,37
32228,51,42,74,32
62960,5,76,94,18
36021,92,50,72,22
3693,50,62,76,14
33308,106,61,66,5
43033,89,50,96,46
3816,35,69,90,21
44284,104,55,69,14
48525,15,52,60,8
26029,66,49,93,44
61156,106,58,86,28
14257,42,69,95,26
28678,116,50,75,25
63025,34,40,81,41
65374,113,79,88,9
15030,110,76,60,-16
68768,88,45,92,47
21945,43,71,64,-7
8289,26,79,88,9
52759,105,62,91,29
10109,27,76,81,5
65215,116,49,81,32
58491,48,79,98,19
34262,51,52,85,33
27130,64,75,79,4
50014,104,60,97,37
64231,80,70,63,-7
56655,91,44,97,53
31958,42,74,95,21
4450,23,58,90,32
16330,2,69,82,13
63251,85,47,74,27
41278,87,51,69,18
30704,22,72,94,22
34661,106,49,74,25
14684,91,70,65,-5
14138,115,43,78,35
60323,82,53,86,33
49035,53,45,75,30
5397,108,75,85,10
7528,89,75,99,24
12452,106,63,65,2
68336,95,48,95,47
50658,91,44,63,19
33836,2,46,60,14
56683,41,74,64,-10
5329,4,40,70,30
38971,74,66,90,24
27398,105,55,76,21
46191,14,55,82,27
67958,96,59,61,2
40044,112,52,68,16
14533,71,40,76,36
19769,118,62,72,10
20225,75,63,67,4
58286,73,57,87,30
27560,34,73,92,19
43260,63,64,78,14
32286,53,72,81,9
52615,79,58,93,35
8416,117,44,69,25
4019,92,58,77,19
22147,29,64,66,2
10145,102,77,93,16
43064,11,55,75,20
16969,104,79,82,3
10255,101,67,93,26
24585,10,48,66,18
47587,70,70,97,27
38270,89,51,76,25
60421,72,45,77,32
20348,93,44,96,52
38910,96,59,85,26
28311,16,79,83,4
64968,115,44,82,38
42616,41,71,70,-1
34431,79,63,73,10
23500,68,76,68,-8
4091,59,66,66,0
26669,27,49,73,24
65755,13,57,87,30
18119,48,59,64,5
62190,71,63,82,19
60458,100,61,83,22
28945,114,47,60,13
49859,102,52,88,36
23648,114,76,78,2
3360,94,55,96,41
22712,85,77,72,-5
38390,49,44,92,48
44843,21,45,82,37
34054,20,53,61,8
10317,43,47,87,40
42068,91,46,73,27
69443,1,77,73,-4
47570,53,53,63,10
13032,4,74,69,-5
30471,101,62,97,35
21542,0,61,62,1
41842,62,44,91,47
15180,21,51,62,11
37319,98,56,97,41
40476,18,58,79,21
33678,62,62,86,24
42049,75,75,86,11
50009,105,58,84,26
23952,97,52,98,46
45826,100,71,86,15
63837,35,50,66,16
48596,4,47,91,44
