employee_id,remote_days_per_month,performance_score,work_life_balance_score,remote_suitability
21212,14,50,4,Low
19817,11,72,4,High
46874,21,74,3,Low
47962,3,80,4,High
9771,18,74,3,Low
39992,17,79,3,Low
32436,21,52,2,Low
34952,21,53,4,Low
40706,17,55,1,Low
70877,4,69,1,Low
56260,9,83,1,Low
9483,19,99,1,Low
76917,16,97,3,Low
28297,7,77,1,Low
55064,14,98,5,High
24404,9,87,4,High
24053,0,58,5,Low
29066,4,66,5,Low
52677,8,95,1,Low
85478,5,83,3,Low
38652,1,65,4,Low
82001,21,90,3,Low
36019,20,57,4,Low
30247,13,99,5,High
62929,12,73,1,Low
73353,5,64,4,Low
6582,17,60,3,Low
45490,9,50,4,Low
50669,7,71,3,Low
69823,21,71,2,Low
9314,7,78,2,Low
11278,11,82,3,Low
15774,1,78,2,Low
18930,14,77,2,Low
22437,19,74,2,Low
6432,3,50,3,Low
87101,9,99,2,Low
2619,3,50,5,Low
87487,15,50,3,Low
52302,2,52,2,Low
73475,9,58,3,Low
56536,18,60,5,Low
65468,10,90,5,High
63557,8,87,3,Low
11010,0,71,5,High
61167,6,72,5,High
27806,1,64,5,Low
89586,0,82,2,Low
8293,15,99,3,Low
43654,5,99,2,Low
89793,13,93,5,High
15088,6,78,3,Low
60638,16,82,5,High
61393,8,86,1,Low
13343,11,58,5,Low
65499,13,68,1,Low
3591,10,81,4,High
82032,19,50,1,Low
62836,10,95,2,Low
18935,5,51,4,Low
49090,12,96,5,High
60653,11,83,4,High
56881,0,54,4,Low
63601,3,87,3,Low
19579,3,76,2,Low
57566,12,65,5,Low
80304,6,83,2,Low
52782,10,77,1,Low
8749,13,97,5,High
70090,19,68,3,Low
46770,7,98,3,Low
82996,4,95,4,High
30765,14,90,1,Low
9541,7,86,5,High
18103,4,81,1,Low
72669,8,54,4,Low
89717,19,86,3,Low
87001,21,90,2,Low
40908,12,96,4,High
8315,2,96,4,High
11388,6,51,4,Low
3134,7,68,1,Low
938,20,62,4,Low
14709,0,51,5,Low
71593,12,55,3,Low
87800,5,89,2,Low
24250,11,57,2,Low
81183,3,89,2,Low
71981,17,63,4,Low
47038,6,58,5,Low
54678,21,89,5,High
39378,3,92,2,Low
65146,1,67,2,Low
80803,13,68,1,Low
58648,4,76,2,Low
72315,8,51,2,Low
19956,6,88,4,High
69505,20,85,5,High
78685,9,88,2,Low
13197,19,51,2,Low
19444,8,75,3,Low
50287,20,74,4,High
28803,5,88,2,Low
42440,11,53,2,Low
38631,20,72,5,High
68488,14,73,5,High
82683,10,87,3,Low
49311,3,67,1,Low
9613,14,84,4,High
26677,8,82,5,High
56457,5,99,2,Low
40211,15,65,5,Low
9179,13,89,2,Low
27960,20,80,5,High
42724,14,64,1,Low
66977,18,53,5,Low
86772,20,90,4,High
54556,7,50,2,Low
58290,12,59,2,Low
12584,21,66,1,Low
85948,5,80,4,High
66747,8,82,4,High
7988,13,53,3,Low
29572,0,84,3,Low
77655,4,61,3,Low
68699,14,92,5,High
29037,20,67,5,Low
57270,1,94,2,Low
44416,6,61,5,Low
48562,0,72,3,Low
16358,0,80,3,Low
25214,19,69,5,Low
72153,19,63,4,Low
81721,4,68,5,Low
64488,10,65,1,Low
32990,8,80,5,High
23746,16,92,5,High
85857,19,51,1,Low
31989,11,92,3,Low
9135,15,87,3,Low
26477,7,55,2,Low
13746,5,51,3,Low
26580,15,65,3,Low
59691,3,99,1,Low
35331,10,76,1,Low
14733,12,82,5,High
3693,1,77,5,High
42339,13,62,3,Low
65864,8,77,1,Low
72371,14,83,1,Low
82369,18,57,4,Low
38136,11,98,3,Low
36715,5,55,4,Low
21919,4,50,2,Low
86260,17,54,4,Low
34658,19,73,4,High
15156,18,58,5,Low
46858,12,52,1,Low
54189,19,80,5,High
89324,16,88,3,Low
3748,6,72,3,Low
51253,9,88,2,Low
61784,2,56,4,Low
31605,5,82,1,Low
56663,21,65,5,Low
42310,19,62,1,Low
79218,18,96,5,High
88171,12,64,5,Low
87787,3,62,3,Low
59432,12,53,5,Low
88735,13,79,4,High
37626,19,74,2,Low
907,4,94,2,Low
62830,14,92,5,High
42619,4,89,3,Low
52579,7,60,4,Low
19864,6,82,5,High
77619,19,85,3,Low
88845,5,55,4,Low
13526,3,96,4,High
15656,4,89,1,Low
25913,20,71,3,Low
79965,17,86,5,High
5980,15,89,1,Low
71999,0,50,1,Low
44995,16,59,3,Low
61404,2,61,4,Low
51960,9,93,4,High
54069,17,91,1,Low
2854,20,57,4,Low
20327,1,60,5,Low
64014,3,61,1,Low
20960,19,75,4,High
73240,16,54,1,Low
33117,13,57,5,Low
37770,21,62,1,Low
31872,10,86,4,High
62049,21,83,3,Low
67563,11,59,3,Low
25826,21,91,1,Low
7161,15,86,4,High
5798,13,76,3,Low
3606,10,67,3,Low
5081,15,50,1,Low
59030,6,78,5,High
71370,12,95,3,Low
54025,2,57,2,Low
55121,9,98,1,Low
78761,17,69,3,Low
67524,4,81,3,Low
70149,2,75,4,High
75376,13,83,2,Low
61403,15,78,5,High
16386,17,61,4,Low
30598,17,91,1,Low
56098,9,71,5,High
38652,13,59,2,Low
63168,20,69,1,Low
77412,21,66,2,Low
2160,5,91,2,Low
49108,5,65,1,Low
2257,0,62,1,Low
65061,15,53,1,Low
63954,14,73,3,Low
58245,6,65,5,Low
5271,6,73,4,High
59759,14,80,1,Low
52270,5,93,4,High
80056,18,77,3,Low
32895,5,79,2,Low
854,5,91,3,Low
52620,3,51,5,Low
63435,4,76,2,Low
78482,12,76,4,High
43059,12,91,4,High
85895,0,71,1,Low
83056,14,57,5,Low
78331,3,95,2,Low
80400,15,71,3,Low
19569,8,77,3,Low
68377,18,85,2,Low
64786,5,62,3,Low
53878,17,83,5,High
43909,19,92,2,Low
26865,12,60,1,Low
47945,3,64,3,Low
78051,10,51,4,Low
5616,5,51,4,Low
25596,18,53,3,Low
29243,2,64,3,Low
41669,5,92,5,High
89803,0,57,5,Low
55765,10,83,4,High
54191,12,52,2,Low
48660,14,78,4,High
43547,12,77,5,High
6647,1,57,1,Low
35457,4,75,4,High
87589,15,82,3,Low
63986,10,63,1,Low
18250,5,74,2,Low
46410,2,53,3,Low
42250,8,86,5,High
20369,12,56,4,Low
18853,3,89,3,Low
70008,9,74,1,Low
30941,12,97,4,High
10339,2,73,1,Low
13365,3,90,4,High
795,7,64,3,Low
52421,17,80,5,High
38872,14,69,4,Low
47513,8,82,5,High
54995,21,90,4,High
51021,8,66,3,Low
28398,16,52,4,Low
83329,17,57,2,Low
47281,18,77,4,High
59696,18,63,3,Low
16277,21,56,2,Low
46076,2,56,3,Low
48324,21,64,4,Low
71771,11,56,3,Low
46925,2,51,3,Low
25592,12,95,5,High
11688,0,66,2,Low
39090,10,74,3,Low
53534,20,81,3,Low
2918,1,96,1,Low
603,20,56,4,Low
35637,9,89,2,Low
57766,10,65,3,Low
72177,20,66,3,Low
73933,4,60,2,Low
65167,5,65,2,Low
83959,20,67,1,Low
28053,19,92,3,Low
15465,0,60,3,Low
32565,14,87,1,Low
40198,5,55,5,Low
34665,9,96,5,High
69978,19,79,4,High
50885,19,80,1,Low
13434,6,94,3,Low
71616,12,62,4,Low
77064,3,61,1,Low
61857,3,53,2,Low
76529,11,56,2,Low
17693,11,92,2,Low
23201,9,97,5,High
47668,17,96,4,High
4207,21,97,1,Low
85966,0,96,4,High
19756,4,91,2,Low
85770,7,92,1,Low
78535,9,95,2,Low
51269,6,83,4,High
74776,8,74,1,Low
34550,19,98,2,Low
19626,4,75,2,Low
24042,5,99,2,Low
12554,14,78,4,High
14954,5,75,5,High
16910,7,90,2,Low
8766,11,79,4,High
79412,3,94,5,High
69740,12,66,1,Low
82471,10,91,3,Low
26371,8,54,3,Low
13116,21,87,5,High
77538,12,55,5,Low
24601,11,66,2,Low
37703,4,71,4,High
17814,4,69,4,Low
53637,20,81,5,High
48531,3,93,1,Low
87047,1,79,4,High
27730,14,61,4,Low
73374,9,72,5,High
41987,17,51,3,Low
87947,0,55,4,Low
37199,14,54,4,Low
89878,16,85,1,Low
73644,6,69,5,Low
50807,3,68,4,Low
19392,18,74,5,High
69415,18,74,5,High
42223,14,60,4,Low
84327,19,71,3,Low
29836,14,56,4,Low
70861,21,70,5,Low
30440,1,92,5,High
76468,6,92,5,High
15991,4,71,3,Low
46212,1,94,3,Low
26602,8,97,3,Low
13556,12,98,3,Low
4578,15,97,2,Low
53664,15,99,4,High
86725,20,98,3,Low
18726,18,58,4,Low
12065,18,96,2,Low
1836,1,58,3,Low
11508,18,66,2,Low
79775,1,50,1,Low
88868,15,56,1,Low
22177,7,96,2,Low
82364,14,55,2,Low
3305,12,94,1,Low
79400,2,80,3,Low
39632,2,81,4,High
67733,11,97,3,Low
294,6,57,5,Low
53321,5,98,2,Low
32658,2,85,2,Low
52458,8,65,5,Low
45899,1,59,1,Low
65818,16,85,1,Low
77711,13,90,1,Low
66358,5,89,5,High
46097,6,63,1,Low
54288,12,92,1,Low
19647,10,61,1,Low
77173,19,83,2,Low
61846,8,62,2,Low
29664,2,69,3,Low
50171,16,93,4,High
58613,11,92,2,Low
7446,18,78,5,High
5562,13,97,1,Low
35033,21,88,4,High
32485,0,95,2,Low
57215,13,72,4,High
16511,20,52,3,Low
82451,3,92,3,Low
29407,21,63,2,Low
49540,21,87,3,Low
13530,3,52,3,Low
54657,11,84,3,Low
4442,0,68,4,Low
32979,1,92,5,High
61200,13,99,5,High
69914,1,74,2,Low
20337,16,66,4,Low
43206,19,50,4,Low
30655,2,76,2,Low
16794,12,82,3,Low
55116,2,97,5,High
21428,10,78,3,Low
36063,11,97,1,Low
45475,18,80,4,High
49955,13,89,4,High
74659,10,90,4,High
12358,18,52,5,Low
41052,16,77,1,Low
44530,3,84,2,Low
17236,12,93,1,Low
13637,6,82,5,High
63313,10,51,5,Low
56897,17,57,2,Low
84209,12,68,2,Low
82444,13,88,5,High
35207,20,83,5,High
36413,7,56,1,Low
71744,19,78,1,Low
71165,3,65,4,Low
26647,10,66,1,Low
27604,7,90,2,Low
77793,0,72,1,Low
9824,21,55,1,Low
16640,2,93,1,Low
12581,18,97,1,Low
17632,18,72,1,Low
88049,1,57,5,Low
83189,16,51,2,Low
31404,20,97,2,Low
40663,21,86,3,Low
54629,20,71,2,Low
85312,3,75,4,High
8842,15,82,5,High
9382,14,82,1,Low
60767,13,94,3,Low
51895,9,64,3,Low
63969,9,82,5,High
23902,9,60,1,Low
78516,21,52,2,Low
78714,12,96,3,Low
76540,0,76,1,Low
83599,21,53,4,Low
74137,15,99,4,High
83814,3,56,4,Low
59716,10,64,5,Low
83515,20,77,3,Low
82687,14,86,3,Low
28681,20,94,5,High
17225,3,68,5,Low
13783,3,85,1,Low
73696,15,77,3,Low
69479,20,57,3,Low
59518,11,69,2,Low
31060,16,68,4,Low
78030,21,82,4,High
54505,20,83,5,High
51058,17,68,1,Low
21673,7,89,1,Low
38094,18,77,5,High
16618,9,76,1,Low
29303,20,64,4,Low
47070,16,61,5,Low
45717,5,83,4,High
48265,8,58,1,Low
80331,19,53,2,Low
84084,4,75,3,Low
19919,17,91,2,Low
70221,8,67,4,Low
48021,2,52,1,Low
49145,14,72,5,High
18720,18,88,4,High
29339,6,53,2,Low
60672,9,90,3,Low
27232,17,63,3,Low
62112,8,55,2,Low
55822,4,96,2,Low
7953,3,97,2,Low
58413,17,61,4,Low
66168,4,53,3,Low
53339,16,52,3,Low
60109,20,89,4,High
83384,7,51,2,Low
3780,11,55,4,Low
68851,12,91,2,Low
39840,7,79,4,High
2589,18,56,3,Low
46260,7,59,4,Low
43811,13,90,5,High
6809,7,83,1,Low
58540,12,75,5,High
19858,5,95,3,Low
58067,21,84,3,Low
15586,13,74,3,Low
33187,11,57,3,Low
27570,0,50,3,Low
13781,17,52,5,Low
68395,17,74,5,High
79089,0,73,1,Low
88192,3,57,2,Low
77381,1,74,1,Low
50843,8,70,2,Low
45475,21,60,5,Low
40551,2,86,5,High
28339,12,95,2,Low
65884,18,77,4,High
89519,18,57,4,Low
57348,12,77,1,Low
71523,19,92,2,Low
33947,8,65,3,Low
38261,9,75,3,Low
48252,7,82,3,Low
40421,11,81,3,Low
1970,19,62,3,Low
718,6,72,3,Low
12895,5,95,1,Low
84723,6,60,4,Low
85023,9,94,1,Low
80270,17,84,2,Low
2110,4,84,2,Low
15947,4,56,4,Low
47664,6,66,5,Low
75101,9,57,2,Low
14255,1,77,1,Low
78657,9,50,4,Low
49480,6,70,5,Low
50005,3,72,1,Low
57914,6,71,5,High
53454,16,90,4,High
23515,14,93,1,Low
20995,0,51,2,Low
50369,4,63,2,Low
40459,18,95,3,Low
33746,12,81,5,High
42268,8,54,4,Low
38324,4,69,4,Low
30820,13,76,2,Low
85398,7,83,2,Low
49461,21,63,2,Low
79228,17,62,3,Low
51162,2,71,5,High
89150,15,85,1,Low
36119,6,89,2,Low
3947,13,66,4,Low
14888,4,54,5,Low
70962,12,76,3,Low
72424,17,84,4,High
52440,4,99,4,High
68834,3,73,1,Low
55573,21,53,5,Low
83874,12,76,1,Low
9136,3,72,5,High
39019,16,56,1,Low
64646,19,85,4,High
47695,16,51,2,Low
27982,12,98,3,Low
8411,21,71,1,Low
76780,17,78,5,High
43380,21,59,3,Low
35631,10,99,1,Low
56633,11,73,4,High
43119,12,60,4,Low
5329,15,93,4,High
58143,3,85,5,High
22809,0,88,4,High
23756,2,73,2,Low
22245,0,52,1,Low
38731,18,50,1,Low
41042,2,53,3,Low
64493,0,66,3,Low
31276,20,52,4,Low
44087,2,62,4,Low
34125,6,93,4,High
36690,19,51,4,Low
8171,19,82,2,Low
15786,11,73,4,High
71581,0,59,1,Low
19977,1,53,1,Low
18207,5,72,1,Low
87092,18,68,4,Low
68291,20,92,4,High
30504,2,66,4,Low
59467,1,52,1,Low
53045,21,99,4,High
11731,18,78,1,Low
75257,15,69,4,Low
68493,9,55,1,Low
28566,15,95,4,High
52793,5,58,4,Low
44292,12,69,1,Low
27052,20,65,2,Low
3256,18,76,4,High
5119,8,61,1,Low
19666,4,68,4,Low
87488,12,83,5,High
48801,1,56,5,Low
20913,4,65,5,Low
84125,17,57,5,Low
82173,18,89,4,High
42769,11,72,3,Low
20494,17,65,2,Low
89566,3,54,5,Low
67862,19,89,5,High
16286,16,71,5,High
68773,8,61,3,Low
80378,15,62,4,Low
2116,12,75,3,Low
30603,19,60,4,Low
8241,16,55,1,Low
72132,6,88,1,Low
32277,15,83,4,High
78409,14,75,4,High
37621,12,57,2,Low
55798,16,62,3,Low
647,16,89,4,High
63279,10,90,1,Low
8302,12,94,3,Low
68728,0,68,5,Low
36584,12,85,1,Low
17946,0,97,2,Low
56485,17,69,5,Low
33778,5,62,2,Low
47248,7,91,3,Low
10054,18,51,2,Low
79518,6,88,2,Low
2918,1,98,4,High
169,19,57,4,Low
56643,12,93,1,Low
89941,7,85,4,High
38116,19,62,5,Low
80869,18,82,4,High
20493,19,99,5,High
3752,9,93,1,Low
19835,10,88,1,Low
43660,16,82,2,Low
68256,4,97,2,Low
14221,0,71,3,Low
78405,19,60,3,Low
59991,7,60,4,Low
34102,16,77,1,Low
51074,2,51,5,Low
46360,12,94,3,Low
33534,19,62,3,Low
69339,6,59,4,Low
76005,9,68,5,Low
55076,15,76,3,Low
78115,10,95,5,High
4279,12,62,3,Low
29475,3,66,2,Low
47265,14,79,3,Low
57752,8,82,1,Low
70103,20,56,4,Low
7964,19,70,5,Low
8059,3,84,5,High
51615,0,73,4,High
37911,5,61,3,Low
73165,8,91,3,Low
43011,19,89,2,Low
30270,4,50,4,Low
9226,18,61,4,Low
53996,3,61,1,Low
42400,2,83,2,Low
89948,15,65,3,Low
32824,16,73,5,High
87295,14,86,1,Low
5626,5,97,1,Low
47386,3,89,4,High
40385,17,50,5,Low
84210,10,63,1,Low
19829,19,72,2,Low
52820,2,74,1,Low
82766,11,55,1,Low
59150,1,83,3,Low
46731,5,62,4,Low
27672,11,99,4,High
70211,14,61,3,Low
82030,0,94,5,High
69619,0,95,3,Low
29149,21,82,1,Low
61971,16,84,4,High
73545,0,93,5,High
62327,14,69,4,Low
15623,13,67,3,Low
29326,17,68,5,Low
56349,18,93,1,Low
10865,9,74,4,High
25094,10,98,2,Low
44449,19,77,1,Low
12888,10,61,4,Low
41304,0,85,2,Low
58557,5,50,4,Low
26466,16,65,2,Low
14752,2,82,1,Low
64417,21,55,5,Low
11810,5,57,3,Low
36368,16,97,2,Low
13536,15,55,4,Low
24318,15,79,1,Low
10908,6,80,4,High
51721,11,88,1,Low
28461,19,78,4,High
41779,9,54,4,Low
8980,21,73,3,Low
24714,4,65,4,Low
16162,21,98,1,Low
18697,11,87,5,High
11350,19,68,1,Low
41745,19,84,5,High
47614,17,63,4,Low
740,6,68,2,Low
72078,15,87,4,High
57209,17,58,5,Low
53492,18,82,2,Low
78332,3,77,4,High
3631,13,63,4,Low
79729,12,80,2,Low
29506,18,70,2,Low
54623,6,87,4,High
5748,5,91,2,Low
52429,6,77,5,High
73890,9,60,3,Low
82139,8,63,5,Low
16283,14,59,5,Low
74295,14,81,4,High
4918,17,82,3,Low
60103,17,63,5,Low
8467,18,84,3,Low
75377,1,90,2,Low
20946,19,91,1,Low
38603,5,76,2,Low
77454,0,78,2,Low
37075,14,73,3,Low
14273,2,63,5,Low
87612,9,67,3,Low
42720,12,54,4,Low
20045,1,87,4,High
5723,11,84,1,Low
79940,14,98,1,Low
40131,20,94,4,High
47333,19,89,2,Low
89034,11,87,3,Low
61259,16,83,1,Low
51420,17,91,2,Low
88191,10,89,3,Low
67479,11,61,3,Low
52628,0,53,5,Low
44516,4,81,2,Low
6044,5,93,3,Low
43156,19,72,1,Low
16122,3,89,3,Low
45137,17,59,3,Low
36181,13,90,2,Low
38784,17,83,1,Low
49329,2,71,2,Low
60827,7,54,2,Low
73923,15,65,1,Low
88675,14,62,5,Low
51285,12,87,4,High
34601,5,59,5,Low
28681,5,53,2,Low
63882,13,81,5,High
72709,4,64,4,Low
9436,6,91,3,Low
82102,1,91,4,High
76815,4,82,5,High
26776,8,95,5,High
4004,11,53,5,Low
34428,14,57,4,Low
39156,11,61,5,Low
30676,9,57,3,Low
2804,13,77,1,Low
48728,21,85,3,Low
39466,0,99,3,Low
67422,0,94,4,High
40185,6,61,3,Low
15281,3,76,2,Low
24835,18,52,3,Low
30490,19,83,5,High
9431,13,54,3,Low
5862,0,90,2,Low
50016,2,89,4,High
7786,21,82,5,High
687,15,93,2,Low
45412,7,89,5,High
4666,6,86,5,High
30938,13,50,1,Low
85195,11,56,5,Low
27993,4,78,2,Low
33276,9,54,5,Low
9279,2,89,4,High
6568,16,86,3,Low
35737,14,83,4,High
15997,1,66,3,Low
3602,0,86,1,Low
88954,19,92,3,Low
59787,8,90,2,Low
19619,7,95,2,Low
69807,2,60,5,Low
12154,12,94,3,Low
38911,1,78,4,High
27010,6,85,3,Low
12626,20,96,3,Low
31330,10,52,1,Low
33709,17,86,2,Low
60233,17,53,1,Low
88739,16,53,4,Low
1564,18,72,4,High
61009,6,65,2,Low
41203,9,69,4,Low
78637,18,99,3,Low
61288,18,52,5,Low
40494,11,85,2,Low
27684,19,67,5,Low
44452,12,90,3,Low
2800,19,65,1,Low
19973,6,69,3,Low
13195,2,79,4,High
77003,6,85,1,Low
55668,9,90,2,Low
69842,11,52,2,Low
44349,4,68,1,Low
36570,17,63,5,Low
32874,0,54,4,Low
2711,16,97,4,High
29776,19,54,2,Low
8535,9,68,2,Low
72959,8,58,1,Low
6212,21,57,5,Low
35102,16,95,1,Low
8509,13,94,2,Low
24807,15,72,4,High
29533,2,95,5,High
68877,3,82,5,High
55504,18,52,2,Low
23086,21,92,2,Low
55937,2,90,1,Low
37627,1,60,3,Low
58854,7,82,1,Low
26080,5,78,1,Low
65282,15,74,1,Low
33318,9,86,5,High
52481,18,92,5,High
15569,8,53,4,Low
41723,6,59,4,Low
15323,10,63,4,Low
42813,10,73,4,High
80701,2,67,5,Low
49162,5,50,4,Low
41731,8,95,3,Low
16491,11,82,5,High
33265,7,59,3,Low
73925,14,75,2,Low
18363,6,50,1,Low
74986,11,91,5,High
89171,12,91,4,High
87732,19,80,5,High
21508,15,68,5,Low
27047,11,75,4,High
46229,15,78,3,Low
4423,7,68,1,Low
25876,21,56,2,Low
60623,8,82,1,Low
42491,16,94,4,High
15807,7,61,5,Low
33079,4,89,5,High
20783,19,50,2,Low
31380,20,93,4,High
69357,11,60,5,Low
80586,5,59,3,Low
48150,9,71,4,High
13726,1,94,3,Low
11428,21,64,2,Low
80140,14,60,4,Low
60531,2,76,5,High
58909,12,92,2,Low
7644,13,65,1,Low
26573,16,92,5,High
17850,7,90,3,Low
57014,20,96,1,Low
66929,6,82,4,High
3276,7,64,4,Low
83473,15,94,3,Low
56695,12,86,2,Low
57115,18,68,1,Low
70246,4,70,4,Low
41096,8,94,5,High
48706,10,71,2,Low
18741,9,56,3,Low
54908,16,57,1,Low
1431,6,65,5,Low
13638,14,99,4,High
59838,19,83,5,High
23466,7,75,1,Low
65597,21,94,4,High
18838,10,70,3,Low
5726,4,73,3,Low
12588,3,80,2,Low
77072,2,90,2,Low
1152,11,87,2,Low
3638,21,89,5,High
22424,0,80,3,Low
76777,6,93,2,Low
5655,19,85,3,Low
73393,8,98,3,Low
6211,19,50,4,Low
65905,14,69,1,Low
41244,2,67,1,Low
25875,10,50,2,Low
83585,6,78,1,Low
59305,12,68,5,Low
44930,7,95,3,Low
30561,9,57,1,Low
22946,9,72,2,Low
73833,15,95,1,Low
73618,13,94,5,High
72796,20,78,2,Low
8258,12,87,2,Low
26684,3,74,4,High
24573,17,61,2,Low
77270,1,95,3,Low
58458,6,82,1,Low
14831,0,72,5,High
29131,1,60,5,Low
21628,15,76,1,Low
23637,17,86,2,Low
18101,8,69,1,Low
22665,6,73,1,Low
54605,17,82,2,Low
46974,0,81,4,High
69724,14,63,3,Low
71463,19,63,1,Low
67514,6,96,5,High
44717,4,76,1,Low
7649,2,71,4,High
67902,8,95,4,High
78801,19,91,5,High
16261,15,78,3,Low
59614,9,69,3,Low
31079,9,79,3,Low
72011,19,64,4,Low
84543,15,72,3,Low
16850,7,86,5,High
25317,8,92,2,Low
86290,7,56,5,Low
3283,0,96,2,Low
67986,13,57,3,Low
44617,9,81,5,High
30595,10,61,3,Low
23442,12,72,5,High
88818,17,85,1,Low
49909,6,79,1,Low
45237,20,95,2,Low
50899,12,97,1,Low
73611,15,78,1,Low
80247,1,98,4,High
56654,18,56,4,Low
23420,0,83,3,Low
8464,15,84,2,Low
66080,15,93,3,Low
86986,15,61,2,Low
81010,18,50,5,Low
1345,6,90,3,Low
76335,0,99,5,High
14360,21,76,3,Low
69784,3,90,2,Low
60078,17,57,1,Low
13368,14,99,4,High
66802,8,77,4,High
86127,9,95,5,High
89894,20,79,2,Low
61788,2,73,2,Low
9538,2,59,5,Low
43926,16,98,2,Low
31413,2,95,4,High
2702,17,50,5,Low
72889,21,63,3,Low
4101,2,66,1,Low
71270,4,65,2,Low
67218,15,80,5,High
87588,13,78,2,Low
18563,14,91,5,High
60703,9,80,1,Low
65844,18,91,4,High
20952,18,97,3,Low
76338,9,81,5,High
40044,7,73,5,High
65647,9,58,2,Low
54657,5,96,3,Low
82849,13,81,1,Low
81295,15,92,3,Low
41633,2,84,3,Low
80293,3,54,4,Low
38405,17,92,1,Low
8468,14,82,4,High
648,10,52,3,Low
80999,2,90,5,High
77904,14,92,3,Low
18160,11,89,1,Low
44746,0,84,1,Low
178,17,62,3,Low
60817,5,87,3,Low
61650,20,84,5,High
45177,7,96,2,Low
17662,21,75,1,Low
2710,8,51,1,Low
68499,5,94,5,High
32710,19,65,5,Low
79339,19,98,3,Low
68521,4,58,5,Low
23489,1,62,4,Low
38081,17,79,5,High
80819,15,69,2,Low
52628,2,61,4,Low
76955,18,67,3,Low
86082,8,60,1,Low
74996,8,79,4,High
66167,2,64,1,Low
39393,2,98,1,Low
48171,1,92,5,High
29701,19,89,3,Low
32298,15,75,5,High
34463,14,66,3,Low
39513,21,77,4,High
4870,11,95,3,Low
82897,15,59,4,Low
26208,4,70,1,Low
60659,8,81,4,High
11654,9,86,1,Low
72989,9,51,4,Low
18384,9,88,2,Low
39048,21,89,3,Low
53403,0,53,3,Low
87991,21,96,1,Low
67427,1,60,5,Low
13477,9,84,2,Low
86807,19,99,3,Low
89183,9,59,3,Low
83240,9,73,5,High
61742,0,97,4,High
86333,21,86,4,High
80349,12,78,5,High
43011,10,75,5,High
69537,16,96,4,High
84668,21,70,2,Low
15749,9,77,4,High
18084,11,66,4,Low
5134,20,53,1,Low
1057,11,90,5,High
63479,3,59,3,Low
88452,7,67,4,Low
52551,18,81,5,High
20384,15,84,1,Low
3276,8,68,2,Low
72426,21,54,3,Low
33461,11,90,3,Low
68611,1,96,5,High
14092,10,55,2,Low
80477,3,77,4,High
40749,2,88,1,Low
22191,12,86,5,High
74179,16,81,3,Low
43584,12,50,4,Low
81887,18,55,4,Low
50217,12,64,4,Low
12088,18,97,5,High
26593,2,93,2,Low
81239,0,50,5,Low
29828,0,51,4,Low
41254,0,63,1,Low
60991,14,69,1,Low
63215,1,63,4,Low
29752,9,70,5,Low
65261,7,57,2,Low
65129,7,79,4,High
16825,15,78,3,Low
56658,5,51,1,Low
48374,16,74,5,High
7726,9,94,2,Low
46513,7,70,5,Low
31783,14,59,2,Low
27446,18,74,4,High
13335,21,65,5,Low
14998,3,81,2,Low
45984,10,66,3,Low
75834,16,51,1,Low
25203,11,91,4,High
81875,12,79,1,Low
6541,0,79,3,Low
728,21,98,5,High
9204,2,90,1,Low
50922,0,73,1,Low
23836,16,96,4,High
79716,13,77,4,High
45628,13,72,1,Low
20114,5,58,5,Low
52371,17,96,3,Low
48153,3,72,4,High
6309,2,91,4,High
89727,20,61,5,Low
58993,13,76,3,Low
18262,11,54,2,Low
66329,16,89,4,High
70811,11,63,4,Low
68109,2,76,5,High
78663,20,56,3,Low
84037,20,73,4,High
580,15,92,2,Low
9531,17,74,4,High
62437,9,73,2,Low
7419,6,80,4,High
82798,17,51,2,Low
54402,16,81,1,Low
68699,10,53,5,Low
53610,18,61,5,Low
62142,15,59,5,Low
26041,5,53,2,Low
33779,15,64,3,Low
3353,14,89,1,Low
67420,10,73,1,Low
9069,1,83,5,High
20310,11,59,2,Low
47125,7,84,1,Low
42901,13,98,2,Low
11117,0,72,3,Low
50372,13,71,1,Low
33329,14,92,1,Low
7906,15,64,1,Low
68793,1,53,3,Low
262,13,70,2,Low
64315,14,84,3,Low
4361,8,68,5,Low
53089,6,81,1,Low
79907,1,83,5,High
84616,7,64,2,Low
65005,17,60,2,Low
27473,10,93,1,Low
89519,4,68,3,Low
76411,11,83,4,High
9007,21,90,2,Low
52211,17,95,2,Low
64787,7,99,4,High
56794,0,70,4,Low
13833,2,71,3,Low
87826,0,91,4,High
85685,10,66,5,Low
5796,2,51,3,Low
20363,20,70,5,Low
30263,15,81,2,Low
53825,3,56,3,Low
63086,17,77,2,Low
12985,16,87,3,Low
1142,6,77,4,High
42012,1,87,1,Low
75840,19,67,3,Low
21806,18,50,2,Low
45481,10,77,5,High
67591,0,75,1,Low
40017,2,95,3,Low
1492,13,52,3,Low
26239,5,81,5,High
23415,5,57,1,Low
50346,14,56,2,Low
14673,15,69,5,Low
12335,10,97,1,Low
88055,17,62,5,Low
52741,9,69,5,Low
22226,16,72,4,High
61047,18,73,4,High
17102,0,87,5,High
54417,13,94,3,Low
84226,19,70,4,Low
78240,12,61,2,Low
76389,6,50,4,Low
34203,9,85,1,Low
66944,3,52,2,Low
64767,21,50,4,Low
77102,17,99,1,Low
42806,2,89,2,Low
18838,6,53,5,Low
31544,9,94,2,Low
60734,1,86,1,Low
33957,19,97,5,High
