ad_id,platform,reach,engagements,engagement_rate,ad_date
26991,Facebook,118547,33696,0.2842,2020-10-21 19:55:44
15677,Facebook,162673,43982,0.2704,2023-11-13 13:38:44
17533,LinkedIn,72946,17979,0.2465,2024-11-13 17:39:36
4468,LinkedIn,76869,5068,0.0659,2024-06-27 08:17:01
2009,Instagram,58673,12645,0.2155,2020-06-12 00:08:38
8147,LinkedIn,31249,4371,0.1399,2020-01-01 20:48:36
10640,Twitter,32449,9169,0.2826,2021-01-10 15:17:02
13696,Instagram,129322,33400,0.2583,2020-05-17 17:32:04
23369,LinkedIn,43292,1596,0.0369,2021-07-10 19:06:54
7508,Facebook,120486,12113,0.1005,2020-08-29 23:59:08
24681,Twitter,158393,19111,0.1207,2023-01-03 16:33:36
28996,LinkedIn,137041,20170,0.1472,2020-12-07 04:54:34
18895,Facebook,129643,7123,0.0549,2024-06-30 04:14:43
3547,Instagram,17195,3632,0.2112,2024-04-30 18:25:15
17662,Twitter,124983,23972,0.1918,2018-09-05 07:18:18
7959,Instagram,33193,9491,0.2859,2018-03-30 06:25:08
10898,Twitter,710,61,0.0859,2018-02-10 02:26:05
16268,Instagram,177090,20854,0.1178,2022-02-28 08:43:52
13230,Facebook,29580,7463,0.2523,2020-01-09 06:04:58
15084,LinkedIn,199776,5920,0.0296,2023-05-05 21:34:34
6719,Instagram,35691,2803,0.0785,2023-08-07 11:11:26
24858,Twitter,167758,36961,0.2203,2022-05-02 22:13:57
25312,Instagram,51117,12312,0.2409,2019-07-25 21:42:47
7874,LinkedIn,49130,14153,0.2881,2019-05-14 14:58:39
2649,Instagram,128752,30032,0.2333,2018-04-09 14:07:43
13886,Instagram,126308,24655,0.1952,2023-11-13 12:02:57
425,Instagram,158787,40363,0.2542,2023-01-02 06:46:36
9575,Facebook,76989,20989,0.2726,2022-07-30 16:52:36
8529,Facebook,191330,20595,0.1076,2022-12-01 16:16:44
6594,Instagram,11995,1945,0.1622,2020-03-30 07:11:53
11479,Facebook,108296,8670,0.0801,2024-07-18 01:31:06
1189,Twitter,109544,16897,0.1542,2019-08-21 05:04:22
12150,Facebook,155240,40991,0.264,2021-09-09 05:33:18
5102,Facebook,122859,28683,0.2335,2019-02-25 09:44:41
25740,LinkedIn,173045,15807,0.0913,2024-05-21 09:18:34
24737,Twitter,51421,13842,0.2692,2019-06-11 13:02:25
15366,LinkedIn,4436,140,0.0316,2023-01-06 03:37:11
19075,Instagram,148069,12403,0.0838,2019-10-21 21:49:26
28050,LinkedIn,161307,35919,0.2227,2024-03-29 08:38:24
18952,Instagram,75287,12028,0.1598,2019-04-30 21:17:14
1381,Facebook,180191,43683,0.2424,2023-08-07 16:12:07
25173,Facebook,114674,21340,0.1861,2019-12-13 15:10:54
11020,Twitter,99244,22542,0.2271,2018-02-11 03:48:02
6352,Twitter,199918,35939,0.1798,2024-11-08 07:02:06
25034,Facebook,30220,7504,0.2483,2023-10-15 23:53:32
25075,Twitter,95114,7307,0.0768,2020-10-11 04:51:32
9638,LinkedIn,18424,467,0.0253,2024-11-01 19:50:13
9792,Twitter,13565,1732,0.1277,2021-12-12 16:54:21
25111,Instagram,132335,11248,0.085,2022-06-11 00:02:44
11773,LinkedIn,197917,8949,0.0452,2018-06-11 12:55:19
9271,LinkedIn,166855,16763,0.1005,2019-03-30 07:50:26
17919,Instagram,92650,27147,0.293,2021-02-18 05:02:57
20071,Facebook,10988,2067,0.1881,2020-06-22 13:21:06
9534,Twitter,19313,743,0.0385,2018-02-26 10:52:55
10446,LinkedIn,55912,11089,0.1983,2019-03-04 06:20:54
14820,Facebook,193557,9973,0.0515,2018-01-11 03:37:13
18256,Instagram,49572,12652,0.2552,2018-08-06 22:44:14
7076,Twitter,57018,7259,0.1273,2021-02-14 23:13:58
1709,Twitter,32207,7468,0.2319,2019-10-16 03:50:30
3052,Instagram,133182,11554,0.0868,2020-07-13 12:39:59
3344,Facebook,53064,12517,0.2359,2019-08-06 20:25:21
16985,Facebook,50905,3537,0.0695,2024-12-11 17:43:58
27938,LinkedIn,145189,22111,0.1523,2022-08-10 20:58:22
29671,Facebook,134096,16585,0.1237,2019-05-02 04:42:36
26007,Facebook,100607,28097,0.2793,2024-09-09 16:08:32
23940,Instagram,198301,13429,0.0677,2021-02-19 01:06:23
28763,Instagram,78495,21770,0.2773,2023-10-24 01:53:17
7804,Twitter,194840,34691,0.178,2023-09-16 02:04:02
27578,LinkedIn,119959,9266,0.0772,2024-03-24 07:36:06
20461,LinkedIn,7883,2175,0.2759,2023-07-21 07:39:33
14789,Instagram,66607,8238,0.1237,2022-09-30 04:31:37
16658,Facebook,51981,7309,0.1406,2019-10-18 04:43:59
5335,Facebook,163845,46545,0.2841,2018-06-10 16:34:41
1791,Twitter,23858,6965,0.2919,2019-01-11 11:48:27
8463,Facebook,44737,1863,0.0416,2024-02-28 21:06:11
20484,Twitter,189818,51892,0.2734,2019-06-07 10:10:33
17659,Twitter,197303,31536,0.1598,2021-05-04 07:13:00
21399,Facebook,181628,9194,0.0506,2024-08-29 14:46:43
26420,Instagram,98782,9615,0.0973,2020-10-21 00:58:12
16977,Twitter,108536,15784,0.1454,2023-11-06 00:59:41
15175,Instagram,63455,6132,0.0966,2020-01-21 02:19:13
1661,Facebook,134347,12546,0.0934,2024-07-04 09:25:37
9805,Facebook,7688,1598,0.2079,2019-06-24 23:35:47
7670,Facebook,113268,12726,0.1124,2020-04-25 20:40:03
3246,Facebook,129810,33294,0.2565,2021-12-03 09:09:45
6659,Twitter,156624,16261,0.1038,2023-02-17 04:27:52
13755,LinkedIn,77095,2866,0.0372,2022-04-22 11:12:59
25768,Instagram,189373,8976,0.0474,2022-04-10 23:43:16
28518,Twitter,4379,877,0.2003,2024-10-20 04:56:00
13949,Facebook,15395,3205,0.2082,2022-08-01 17:19:51
26879,Twitter,159105,25596,0.1609,2022-11-17 09:58:33
8045,Facebook,29777,5274,0.1771,2018-04-09 21:23:26
11237,Instagram,125108,4155,0.0332,2024-10-12 09:32:42
3032,Twitter,76038,16995,0.2235,2022-06-05 10:04:05
5237,LinkedIn,130189,18356,0.141,2023-05-28 02:13:11
26957,Twitter,99348,22545,0.2269,2019-03-02 17:27:50
13120,LinkedIn,170977,46227,0.2704,2023-09-24 09:23:32
28473,Instagram,65317,11013,0.1686,2024-07-14 05:38:03
365,Facebook,161394,42493,0.2633,2024-11-15 11:01:53
24232,LinkedIn,155361,26424,0.1701,2020-05-19 19:21:41
142,Twitter,191333,31895,0.1667,2020-07-16 07:06:50
4988,Instagram,87000,18742,0.2154,2023-01-20 21:57:50
23585,Twitter,19834,1421,0.0716,2023-06-07 01:48:22
21262,Facebook,33732,5364,0.159,2022-09-02 19:45:55
1670,Twitter,43575,7495,0.172,2020-01-16 03:20:49
4773,LinkedIn,100241,6904,0.0689,2023-02-05 01:14:17
8943,Facebook,57104,1652,0.0289,2018-10-22 04:04:45
17426,LinkedIn,102553,4183,0.0408,2019-12-17 04:31:26
8227,Instagram,182156,8388,0.046,2022-05-09 15:10:38
18599,Instagram,89705,9957,0.111,2019-09-08 03:56:12
9270,LinkedIn,70332,7364,0.1047,2020-08-01 16:28:52
4787,Instagram,124373,34697,0.279,2023-08-21 02:24:23
3634,Twitter,92286,10934,0.1185,2020-11-20 04:09:52
20359,Instagram,4741,350,0.0738,2021-08-10 07:52:04
11776,LinkedIn,67670,19478,0.2878,2019-11-03 16:44:55
6820,Twitter,144252,8210,0.0569,2023-12-14 04:55:21
14899,Facebook,71738,12210,0.1702,2023-06-13 04:33:28
15160,Twitter,126305,26917,0.2131,2024-05-28 23:28:19
11811,Instagram,74322,15037,0.2023,2018-07-24 06:12:44
25058,Facebook,63753,18466,0.2896,2024-04-15 10:07:21
1997,Instagram,190763,23210,0.1217,2023-06-14 19:00:14
14574,Facebook,57440,14511,0.2526,2021-07-02 15:50:06
438,Twitter,15628,2199,0.1407,2018-08-10 08:51:43
1442,LinkedIn,68236,18833,0.276,2018-03-10 02:28:42
19966,Facebook,126605,34742,0.2744,2022-06-14 20:19:50
13238,Twitter,88100,17439,0.1979,2024-06-16 06:54:12
924,LinkedIn,21222,5400,0.2545,2019-01-13 08:13:08
22048,Facebook,78915,3836,0.0486,2023-12-22 16:02:23
2081,Facebook,44361,7409,0.167,2018-03-25 07:16:30
15895,Twitter,104178,14329,0.1375,2019-01-18 11:20:11
24349,LinkedIn,142757,21738,0.1523,2022-10-14 10:31:23
5510,LinkedIn,21436,2237,0.1044,2018-01-28 17:35:47
24604,LinkedIn,123597,15612,0.1263,2019-03-16 01:19:17
16617,LinkedIn,144299,40859,0.2832,2018-11-02 03:07:11
1538,Twitter,26640,2661,0.0999,2019-10-05 07:53:38
2925,Facebook,133525,19787,0.1482,2021-08-23 06:19:16
4448,LinkedIn,61024,9485,0.1554,2021-07-31 00:52:41
15010,LinkedIn,59855,6666,0.1114,2019-10-03 17:28:03
17763,LinkedIn,153835,19066,0.1239,2019-06-03 11:22:22
3426,LinkedIn,160969,48232,0.2996,2018-04-18 21:02:46
3943,Instagram,63037,5091,0.0808,2021-08-28 06:19:08
27156,Facebook,144275,29923,0.2074,2023-01-30 20:29:51
20021,LinkedIn,64391,8361,0.1298,2020-07-09 11:21:29
6073,LinkedIn,23116,3906,0.169,2021-05-18 20:23:42
23004,Instagram,85196,2061,0.0242,2019-10-23 22:23:02
15494,Twitter,101937,7753,0.0761,2019-12-13 19:31:53
27996,LinkedIn,80051,18096,0.2261,2021-07-27 08:17:06
14600,Facebook,140439,13255,0.0944,2023-10-30 13:55:29
5525,Instagram,163114,3601,0.0221,2024-01-16 05:29:49
29974,Instagram,164527,44977,0.2734,2018-06-01 16:40:08
13445,Facebook,111305,25818,0.232,2020-10-15 09:04:19
11655,Twitter,157259,5536,0.0352,2022-06-09 19:30:11
10372,Facebook,192857,26720,0.1385,2024-11-01 12:07:48
29196,Twitter,46175,6865,0.1487,2019-04-01 12:16:58
6188,Instagram,53856,4335,0.0805,2023-11-19 05:12:33
19503,Instagram,166248,43979,0.2645,2022-07-21 00:28:54
1026,Facebook,5743,1500,0.2612,2018-11-15 09:50:53
10381,LinkedIn,137504,19602,0.1426,2018-12-14 02:40:10
433,Twitter,121532,9620,0.0792,2019-06-17 17:25:57
18897,Twitter,132763,8621,0.0649,2021-06-23 15:33:37
25881,Instagram,68519,18180,0.2653,2019-02-08 20:47:21
26473,Facebook,91415,11956,0.1308,2020-09-19 15:18:35
28015,Instagram,61227,9414,0.1538,2024-10-26 06:07:56
9797,LinkedIn,174036,32346,0.1859,2022-06-11 07:42:23
2872,LinkedIn,149496,5499,0.0368,2021-09-05 12:35:38
3495,Twitter,150119,27892,0.1858,2018-03-15 02:42:17
27804,Facebook,15832,2584,0.1632,2018-09-15 13:27:55
626,Facebook,40046,7265,0.1814,2018-09-15 22:06:43
26224,LinkedIn,197266,21218,0.1076,2020-01-28 12:26:51
26259,LinkedIn,156931,33283,0.2121,2020-01-02 09:40:48
21248,LinkedIn,47153,3019,0.064,2019-07-10 08:10:51
29734,Instagram,24082,3331,0.1383,2020-06-25 05:57:18
15295,Twitter,39315,5282,0.1344,2024-11-07 12:27:09
8685,LinkedIn,141310,39480,0.2794,2022-05-29 14:30:06
20031,Facebook,64557,5268,0.0816,2020-05-25 14:48:00
16001,Instagram,87310,14884,0.1705,2021-12-15 14:07:57
10242,Instagram,116458,29187,0.2506,2019-10-31 20:46:16
26831,Instagram,154211,36963,0.2397,2019-03-23 20:01:36
24563,Facebook,22304,2424,0.1087,2023-09-27 17:15:52
27066,Facebook,87053,18201,0.2091,2020-06-15 13:46:10
11200,Facebook,112183,3712,0.0331,2018-10-30 03:05:51
11824,Instagram,119598,12995,0.1087,2018-12-16 23:06:50
15277,Instagram,11647,804,0.069,2019-07-31 12:34:02
18094,LinkedIn,63173,12416,0.1965,2020-10-27 04:48:38
3176,Facebook,60012,17394,0.2898,2020-04-04 22:09:23
2482,Twitter,165236,3598,0.0218,2022-10-27 11:13:54
2326,Twitter,156963,31437,0.2003,2023-06-03 11:28:29
12601,LinkedIn,57020,12634,0.2216,2021-08-08 21:34:11
2927,Twitter,83294,22806,0.2738,2020-09-16 05:41:06
5700,Instagram,176992,45576,0.2575,2022-05-02 06:46:42
7136,Instagram,135056,25877,0.1916,2019-06-23 04:47:43
948,Instagram,2530,757,0.2992,2022-12-26 02:18:31
4747,Twitter,169583,14326,0.0845,2019-07-07 02:55:39
17909,Twitter,75098,6705,0.0893,2024-11-23 23:25:53
18253,Facebook,161611,5638,0.0349,2019-04-03 19:36:26
17751,Facebook,164279,26264,0.1599,2021-01-14 17:56:50
21073,LinkedIn,108570,11846,0.1091,2019-05-11 22:15:31
24957,LinkedIn,59003,5491,0.0931,2020-03-08 16:56:39
8517,Twitter,38367,8734,0.2276,2021-11-18 09:31:42
21597,Facebook,104606,8957,0.0856,2024-09-01 18:52:11
17623,LinkedIn,149805,15626,0.1043,2024-09-15 05:11:04
25895,Instagram,9761,2523,0.2585,2023-08-15 23:20:58
6927,Facebook,180272,18510,0.1027,2018-12-20 04:21:30
127,LinkedIn,177789,34639,0.1948,2021-03-07 07:03:36
13348,Facebook,19575,5351,0.2734,2023-07-01 23:51:40
23569,Instagram,170647,26715,0.1566,2023-01-26 12:16:11
20148,Facebook,13451,2349,0.1746,2020-12-03 10:42:29
14849,Instagram,36002,8779,0.2438,2021-04-09 18:22:33
17062,Twitter,34136,4531,0.1327,2022-11-16 23:26:32
3922,Instagram,130399,7224,0.0554,2019-12-29 12:26:52
9583,Facebook,198017,37077,0.1872,2022-08-19 07:43:59
23742,LinkedIn,77320,17314,0.2239,2018-03-13 23:53:04
8490,LinkedIn,90300,14780,0.1637,2018-08-17 10:32:21
12526,Instagram,37121,4350,0.1172,2024-11-06 15:23:47
14923,Facebook,14232,1107,0.0778,2023-07-05 02:18:06
1554,Twitter,49399,3583,0.0725,2023-11-15 21:55:20
7308,LinkedIn,197441,4704,0.0238,2022-06-25 01:09:19
2065,Twitter,193938,20432,0.1054,2019-11-12 22:03:45
10657,LinkedIn,198481,9430,0.0475,2019-10-17 11:24:27
13986,Twitter,6456,1741,0.2697,2018-01-29 02:43:00
2128,Twitter,23333,1144,0.049,2024-05-31 06:27:30
22137,Twitter,13963,817,0.0585,2022-03-07 11:31:40
16186,Facebook,106307,18086,0.1701,2021-08-31 12:12:45
7307,Twitter,156894,6548,0.0417,2018-03-31 19:36:52
21259,LinkedIn,147028,29490,0.2006,2021-10-23 21:35:32
14592,Facebook,90349,8064,0.0893,2019-09-09 02:59:58
2329,Instagram,75750,11814,0.156,2022-02-22 03:26:56
28643,Twitter,111765,15845,0.1418,2020-09-21 11:55:54
15948,Facebook,65489,12244,0.187,2022-08-31 07:29:03
28358,LinkedIn,163541,36687,0.2243,2019-06-27 10:24:48
6963,Facebook,119360,12418,0.104,2021-06-18 19:30:16
22707,Twitter,81021,17151,0.2117,2018-04-18 18:35:09
6175,Twitter,71269,18521,0.2599,2022-05-30 08:53:33
20553,Twitter,99943,17223,0.1723,2018-02-24 00:48:13
5630,LinkedIn,150216,6547,0.0436,2024-06-20 13:02:50
5550,Facebook,60188,1650,0.0274,2020-03-20 01:20:42
21058,Twitter,128678,33846,0.263,2019-04-08 10:43:52
18753,Instagram,133186,33022,0.2479,2019-03-30 01:33:40
9999,Twitter,168143,14813,0.0881,2023-07-04 11:47:41
28935,Twitter,88022,24677,0.2804,2020-11-02 16:39:05
7881,Instagram,157418,24153,0.1534,2021-11-13 22:14:55
15667,LinkedIn,138975,11341,0.0816,2023-09-13 03:55:38
10603,LinkedIn,117160,30691,0.262,2020-01-03 16:40:58
3749,Twitter,180828,37305,0.2063,2020-01-06 21:36:32
6712,Twitter,45974,13399,0.2914,2023-08-19 09:07:48
26492,Facebook,4879,1056,0.2164,2024-04-01 13:24:09
29724,Twitter,98444,5093,0.0517,2021-05-20 18:16:05
22853,Facebook,98634,21100,0.2139,2019-05-10 00:18:59
4528,Twitter,152774,6464,0.0423,2022-02-11 03:33:06
334,Facebook,121025,28324,0.234,2018-05-31 15:09:41
2375,Instagram,183933,26457,0.1438,2021-07-11 04:25:39
5515,Facebook,95345,16993,0.1782,2021-06-14 16:24:33
6292,LinkedIn,120357,30892,0.2567,2022-03-12 17:14:24
4483,LinkedIn,10231,735,0.0718,2020-08-20 14:23:52
577,Instagram,192657,48227,0.2503,2018-10-26 11:52:56
13992,Twitter,106938,30015,0.2807,2020-10-14 12:26:08
1633,LinkedIn,177684,30946,0.1742,2024-10-16 17:47:15
5457,Instagram,29087,4177,0.1436,2022-06-22 12:17:42
11912,Twitter,118066,25822,0.2187,2022-10-08 00:55:44
25137,Facebook,79776,11579,0.1451,2021-02-25 19:05:04
12617,Facebook,52284,3161,0.0605,2022-05-09 23:34:09
3690,Facebook,190893,13124,0.0688,2018-03-28 17:31:30
10996,LinkedIn,169294,18096,0.1069,2022-08-26 01:05:52
550,Twitter,158434,32899,0.2077,2019-10-15 01:09:43
14274,LinkedIn,110160,23031,0.2091,2020-01-24 02:02:42
18226,Instagram,92965,15378,0.1654,2021-12-22 18:50:15
25229,Facebook,133540,40049,0.2999,2023-07-24 06:31:32
11392,LinkedIn,130561,9175,0.0703,2020-02-11 23:40:32
17873,LinkedIn,148334,39909,0.269,2021-08-20 13:59:53
22443,LinkedIn,148699,39184,0.2635,2024-10-19 12:35:15
29840,Facebook,145661,18528,0.1272,2022-10-03 23:01:04
1867,Instagram,185679,44747,0.241,2019-05-06 19:11:56
12461,LinkedIn,197123,35539,0.1803,2024-02-25 18:18:44
11808,Facebook,75980,13674,0.18,2024-07-24 20:55:44
22253,LinkedIn,29073,5065,0.1742,2019-12-28 11:18:19
14976,LinkedIn,158436,8303,0.0524,2021-03-16 15:44:51
23005,LinkedIn,45069,4824,0.107,2018-09-03 23:32:02
19178,Twitter,23633,4574,0.1935,2021-03-10 11:30:35
28088,Facebook,10776,2832,0.2628,2023-10-27 05:46:02
8085,Twitter,91900,22154,0.2411,2019-04-04 15:40:15
27429,LinkedIn,19076,1227,0.0643,2022-09-23 18:51:18
2741,Facebook,179166,7292,0.0407,2021-08-18 19:15:47
13757,Facebook,102988,16384,0.1591,2019-11-28 03:26:19
6534,Instagram,28948,2342,0.0809,2018-02-25 15:52:16
19296,LinkedIn,95685,5502,0.0575,2019-09-12 05:00:22
19438,Twitter,20250,5429,0.2681,2021-06-09 08:20:52
20914,Instagram,82117,11115,0.1354,2022-10-25 00:56:34
15889,Instagram,183684,8293,0.0451,2022-12-04 01:55:19
20914,Facebook,73771,7272,0.0986,2020-06-02 06:25:42
7065,Twitter,185956,24319,0.1308,2022-10-29 01:36:35
28749,Facebook,25617,1239,0.0484,2023-11-20 13:08:45
6500,Facebook,131731,33626,0.2553,2023-11-09 00:40:57
23592,Facebook,12443,2910,0.2339,2021-12-18 10:26:44
18437,Instagram,175099,24878,0.1421,2024-06-11 21:36:04
11864,Instagram,48851,14084,0.2883,2022-12-27 10:21:15
22287,Twitter,149187,21962,0.1472,2020-12-21 01:36:26
22511,LinkedIn,26736,3237,0.1211,2024-12-13 00:16:50
10155,Twitter,4012,603,0.1503,2019-05-27 04:16:27
1478,LinkedIn,40105,9856,0.2458,2019-11-01 18:17:21
24479,Twitter,166123,33087,0.1992,2024-01-02 22:14:57
28698,LinkedIn,175006,37800,0.216,2018-05-19 15:45:28
1935,Facebook,102910,10082,0.098,2021-05-02 22:51:56
23456,Instagram,42959,4537,0.1056,2021-06-22 00:39:37
1778,Facebook,161445,15150,0.0938,2018-01-12 02:40:07
627,Instagram,141144,8728,0.0618,2023-01-08 22:43:33
7908,Twitter,1929,273,0.1415,2023-05-15 00:33:10
25650,Facebook,145979,9317,0.0638,2024-10-28 04:51:01
7314,LinkedIn,22616,5176,0.2289,2020-01-25 00:03:56
12893,Instagram,78459,18263,0.2328,2018-07-22 03:00:36
3692,Twitter,107154,25922,0.2419,2018-05-15 10:00:03
19870,Twitter,77632,2653,0.0342,2019-07-08 00:09:38
22745,LinkedIn,64890,13649,0.2103,2018-07-14 23:15:19
29746,Instagram,128347,32526,0.2534,2022-05-24 23:03:14
27773,Facebook,142278,16209,0.1139,2024-09-30 14:43:22
15124,Facebook,79693,13102,0.1644,2019-04-01 16:22:45
24655,Instagram,123993,9820,0.0792,2020-02-27 05:04:04
4874,LinkedIn,67078,17385,0.2592,2023-05-28 08:05:29
22669,LinkedIn,121578,16380,0.1347,2020-07-22 00:07:26
10059,Twitter,69172,9188,0.1328,2019-01-15 10:34:45
7347,Instagram,4499,210,0.0467,2021-04-12 09:41:51
19806,Twitter,154865,4246,0.0274,2018-11-01 06:37:10
3240,LinkedIn,149384,8010,0.0536,2018-01-15 19:04:00
17122,Instagram,138067,16498,0.1195,2018-03-28 22:47:14
9106,Facebook,131531,17832,0.1356,2023-03-11 15:45:01
1644,Instagram,162913,36294,0.2228,2018-10-29 23:30:17
660,LinkedIn,16299,3565,0.2187,2023-12-29 20:26:27
15848,Facebook,134437,15421,0.1147,2022-05-29 12:18:36
14977,Twitter,176205,43229,0.2453,2019-02-06 22:37:37
7913,Facebook,82364,8960,0.1088,2019-11-26 15:19:58
17076,Facebook,146577,8371,0.0571,2020-10-17 14:46:28
6969,Twitter,105951,27323,0.2579,2019-09-01 00:25:32
14540,Facebook,8787,1925,0.2191,2019-03-26 20:01:26
21661,Twitter,2977,361,0.1213,2024-09-26 09:57:04
17013,Instagram,166823,32931,0.1974,2022-02-15 08:06:53
13883,LinkedIn,164630,29194,0.1773,2021-05-20 10:33:14
11945,Instagram,190569,14371,0.0754,2023-09-15 06:49:24
15735,LinkedIn,132357,5382,0.0407,2020-07-11 19:02:18
13590,LinkedIn,141132,36875,0.2613,2023-10-15 19:54:32
10966,Facebook,37161,1039,0.028,2024-05-06 12:34:16
15421,Instagram,74397,11541,0.1551,2023-12-21 01:16:27
4530,LinkedIn,64188,19086,0.2973,2023-10-11 05:01:01
26849,Facebook,52027,5284,0.1016,2018-01-11 08:16:26
12699,Twitter,22474,5030,0.2238,2023-12-07 19:54:09
10222,Instagram,79008,13838,0.1751,2019-07-19 04:33:44
12633,LinkedIn,141425,15584,0.1102,2020-02-03 01:43:40
6446,Twitter,56848,5437,0.0956,2020-12-11 08:55:18
25657,Twitter,183370,42372,0.2311,2024-10-02 00:35:30
21910,LinkedIn,36998,2608,0.0705,2020-07-14 11:50:58
18193,Facebook,86564,11699,0.1351,2023-07-01 15:16:39
17522,Instagram,168810,31646,0.1875,2019-01-19 02:26:08
7752,Facebook,98149,23006,0.2344,2021-07-22 23:05:03
24412,Instagram,173477,50762,0.2926,2022-08-04 08:44:47
5258,LinkedIn,142058,6943,0.0489,2023-06-16 14:28:34
28893,Facebook,36438,7038,0.1932,2019-10-07 21:33:50
7030,Facebook,180800,35079,0.194,2024-06-15 11:31:42
27331,Facebook,87982,9215,0.1047,2021-09-18 21:53:27
24642,Instagram,197258,45665,0.2315,2021-06-13 02:45:21
24401,Facebook,84731,1773,0.0209,2023-07-30 10:42:04
5167,Twitter,35938,9680,0.2694,2020-12-27 20:24:59
8329,LinkedIn,129780,31245,0.2408,2019-05-01 12:34:10
21505,Instagram,199472,24355,0.1221,2018-02-21 17:33:20
1257,LinkedIn,166522,38583,0.2317,2019-05-03 13:56:20
28081,Twitter,147874,21604,0.1461,2024-12-27 18:18:16
12766,Twitter,51438,8122,0.1579,2020-11-15 04:43:08
27480,LinkedIn,8156,534,0.0655,2020-10-17 14:46:24
22600,Twitter,12011,1075,0.0895,2023-08-07 05:03:55
24306,Facebook,63231,9958,0.1575,2024-05-12 21:56:50
530,Twitter,58546,12102,0.2067,2019-07-24 08:07:34
25921,Facebook,56329,7452,0.1323,2024-07-27 21:09:34
12012,LinkedIn,34422,8713,0.2531,2023-06-15 17:21:35
29663,Instagram,193827,19452,0.1004,2021-12-31 18:07:19
14942,Instagram,16754,2806,0.1675,2023-08-12 03:36:39
14508,Facebook,3856,722,0.1872,2024-10-26 15:13:44
5652,Instagram,70795,9312,0.1315,2024-04-19 17:05:34
10328,Instagram,90969,9985,0.1098,2021-08-07 17:24:33
27417,Instagram,8243,1416,0.1718,2024-04-29 05:37:37
27684,Instagram,183502,12354,0.0673,2021-03-02 18:30:06
18630,Twitter,82303,5724,0.0695,2021-04-26 22:40:39
11301,Instagram,160079,47449,0.2964,2021-11-29 20:55:06
21862,Instagram,40034,9761,0.2438,2024-01-14 09:48:06
29554,Twitter,142782,23990,0.168,2023-12-27 15:57:24
25025,Instagram,141651,7213,0.0509,2019-09-27 13:48:04
28795,Facebook,3739,793,0.2121,2023-08-25 20:23:28
24514,Facebook,25124,1641,0.0653,2021-07-23 17:45:34
19142,LinkedIn,117179,28885,0.2465,2022-05-13 04:39:09
1812,LinkedIn,160018,3788,0.0237,2021-05-23 04:20:48
12252,Instagram,19917,1642,0.0824,2022-12-20 05:45:39
9984,Instagram,125113,6660,0.0532,2020-02-07 03:20:20
22273,LinkedIn,169479,5553,0.0328,2018-05-09 10:44:46
23263,Instagram,95699,20156,0.2106,2021-10-01 14:53:15
3728,Facebook,2721,236,0.0867,2023-08-22 23:17:52
20306,Instagram,151155,43654,0.2888,2020-12-03 20:32:26
871,LinkedIn,190446,16157,0.0848,2021-08-12 04:42:42
1672,Twitter,181733,17076,0.094,2019-06-02 15:15:41
23826,LinkedIn,154069,20127,0.1306,2018-03-28 16:21:58
3185,LinkedIn,77012,8438,0.1096,2018-08-11 08:46:24
8618,Facebook,44270,2559,0.0578,2024-03-24 15:29:07
29976,LinkedIn,139609,12592,0.0902,2020-08-13 03:11:33
14902,LinkedIn,56613,15415,0.2723,2022-05-14 22:53:05
5734,Instagram,157974,18258,0.1156,2021-03-09 04:20:08
28855,LinkedIn,82700,18229,0.2204,2018-05-04 00:11:34
23855,LinkedIn,56852,10987,0.1933,2021-04-25 05:54:00
6432,LinkedIn,188091,25702,0.1366,2021-01-15 02:11:51
18996,Facebook,189443,45291,0.2391,2023-09-28 23:58:32
14801,Instagram,73970,12043,0.1628,2022-06-09 15:53:41
11296,Instagram,34944,6480,0.1854,2024-06-21 11:49:53
18344,Instagram,99407,26055,0.2621,2018-02-20 08:51:15
3362,LinkedIn,21986,808,0.0368,2022-06-05 00:11:31
28202,Facebook,42973,10780,0.2509,2024-10-11 04:07:32
27417,Facebook,32661,8552,0.2618,2023-01-29 21:34:47
18297,Twitter,64817,13259,0.2046,2021-01-19 08:15:50
