user_id,acquisition_channel,acquisition_cost,time_to_convert_days,converted,signup_date
1962,Social,657,6,Yes,2024-01-29 14:18:46
3267,Paid Search,2426,2,No,2022-02-20 12:15:15
9815,Referral,4079,30,No,2020-01-30 16:24:56
29009,Social,3362,40,No,2020-08-01 17:59:09
21175,Organic,590,9,Yes,2019-08-28 13:49:44
18992,Social,458,27,Yes,2024-02-21 22:56:30
1047,Social,218,17,Yes,2019-03-25 10:00:17
14102,Organic,724,3,Yes,2022-11-15 14:22:25
13407,Social,1005,39,Yes,2022-01-21 10:43:44
18790,Paid Search,2942,2,No,2022-09-11 14:41:46
20482,Referral,1380,33,Yes,2021-09-10 12:57:48
5212,Organic,2773,33,No,2018-12-26 02:37:14
14110,Organic,685,34,Yes,2020-04-01 05:19:08
25788,Organic,707,36,Yes,2024-08-25 18:26:27
7930,Social,1313,2,Yes,2024-02-06 00:29:20
23230,Referral,2283,22,No,2021-12-01 21:03:36
5366,Paid Search,1896,30,Yes,2022-05-20 04:12:21
21657,Organic,4418,39,No,2019-07-12 12:23:05
17724,Referral,212,33,Yes,2019-08-11 19:18:52
16043,Referral,2959,40,No,2023-02-02 02:37:35
11871,Paid Search,4272,37,No,2019-06-21 05:39:29
29909,Referral,3667,15,No,2024-04-28 14:49:28
21380,Social,2333,34,No,2018-06-22 10:16:25
25502,Social,2119,30,No,2018-11-26 18:25:53
24284,Paid Search,4958,6,No,2022-01-21 13:49:02
1104,Referral,833,12,Yes,2022-05-10 17:41:27
27902,Organic,1735,14,Yes,2019-11-24 15:05:27
18836,Organic,4403,17,No,2019-03-31 17:40:20
28875,Social,2855,4,No,2023-07-21 00:28:39
2177,Referral,1017,41,Yes,2020-01-21 16:59:15
4200,Paid Search,2751,19,No,2021-12-11 02:10:44
884,Referral,2341,25,No,2023-04-13 21:36:33
2088,Paid Search,3938,26,No,2022-10-31 13:10:01
28627,Paid Search,4750,42,No,2024-06-01 06:30:12
15476,Paid Search,2633,12,No,2024-03-09 05:46:49
4031,Social,2572,6,No,2023-09-05 21:00:17
10488,Social,2066,26,No,2021-06-23 11:25:09
18771,Paid Search,3123,1,No,2018-01-05 11:35:30
8693,Paid Search,4153,38,No,2023-10-22 01:05:58
21409,Social,2662,26,No,2018-11-04 01:26:28
22425,Social,3683,10,No,2020-04-20 09:35:50
26610,Referral,3878,39,No,2020-06-19 12:25:19
9685,Referral,2623,29,No,2022-10-24 05:27:33
2006,Paid Search,2301,12,No,2019-12-16 13:35:32
16490,Referral,391,29,Yes,2021-02-03 15:58:59
13854,Referral,2942,15,No,2018-06-12 04:38:35
23386,Organic,2610,35,No,2020-05-29 23:40:52
5929,Social,3475,40,No,2021-08-18 19:18:35
3076,Paid Search,4356,8,No,2018-12-28 22:54:22
2364,Paid Search,1714,42,Yes,2023-09-15 15:52:01
10078,Social,4707,40,No,2022-03-24 22:09:45
26531,Referral,1047,13,Yes,2023-01-25 04:06:23
15475,Social,3303,25,No,2023-08-31 11:43:50
5389,Organic,4891,20,No,2021-03-07 02:23:20
17031,Social,351,14,Yes,2020-01-18 10:07:12
11415,Paid Search,946,22,Yes,2022-05-24 22:09:58
13209,Organic,3418,29,No,2023-05-25 09:57:22
1497,Social,1446,32,Yes,2023-05-12 03:28:37
24107,Paid Search,2242,15,No,2023-11-08 07:20:37
13706,Social,877,31,Yes,2020-07-04 19:38:32
2576,Referral,1332,42,Yes,2021-08-04 20:28:05
8669,Paid Search,2355,35,No,2023-06-02 08:37:04
25486,Paid Search,3642,15,No,2022-04-17 09:04:45
29661,Organic,2519,42,No,2018-02-16 18:40:18
15482,Paid Search,4112,24,No,2020-01-23 01:05:53
25802,Social,3245,24,No,2020-09-27 16:19:20
20281,Referral,3303,24,No,2020-05-13 21:55:52
29157,Paid Search,2767,3,No,2024-06-25 13:08:47
3412,Referral,2403,4,No,2018-01-02 03:09:26
18012,Organic,2701,36,No,2018-12-14 09:41:35
15091,Referral,4169,22,No,2020-08-09 14:13:03
11501,Organic,647,26,Yes,2023-10-03 21:51:24
5446,Organic,1400,6,Yes,2020-10-30 15:02:22
267,Organic,1446,4,Yes,2021-10-09 05:41:00
24446,Referral,4334,18,No,2022-11-06 05:21:28
21017,Organic,3955,11,No,2023-06-30 14:09:35
11339,Referral,1422,36,Yes,2020-01-28 22:17:59
8929,Paid Search,4674,21,No,2019-08-07 14:15:26
23844,Social,1139,20,Yes,2020-04-07 19:04:05
19062,Organic,3328,8,No,2020-07-12 04:36:21
12213,Organic,2802,0,No,2021-08-16 16:03:22
26219,Paid Search,3456,31,No,2018-08-08 17:13:51
10245,Referral,3414,6,No,2018-02-24 22:08:12
13929,Social,1192,32,Yes,2020-06-13 12:49:48
27568,Social,608,28,Yes,2020-02-03 13:43:10
14330,Paid Search,4328,21,No,2019-08-30 14:00:00
4926,Organic,588,9,Yes,2020-08-05 17:30:14
25637,Referral,4840,15,No,2019-05-23 09:06:42
11925,Paid Search,2106,13,No,2021-01-27 19:13:33
15554,Organic,1842,42,Yes,2023-06-24 05:13:57
6383,Social,370,9,Yes,2023-07-10 17:53:18
10277,Referral,892,4,Yes,2024-05-03 18:23:41
11261,Referral,3708,23,No,2022-02-10 17:30:18
29971,Referral,615,31,Yes,2024-12-29 15:44:49
8042,Organic,3716,43,No,2024-03-05 10:29:33
28903,Referral,2349,7,No,2020-07-12 14:25:11
3701,Referral,4866,22,No,2023-05-10 00:19:38
19694,Social,3910,33,No,2021-07-09 23:56:05
23077,Referral,2495,25,No,2024-06-21 21:16:09
13798,Organic,2938,13,No,2022-03-05 08:20:39
18587,Organic,2053,32,No,2020-05-26 05:15:47
16465,Referral,4765,29,No,2019-10-14 08:39:49
19958,Organic,1140,30,Yes,2024-03-25 12:01:30
27972,Social,2308,31,No,2022-12-24 10:11:18
15283,Paid Search,4309,19,No,2020-01-31 03:25:35
24157,Referral,4721,38,No,2023-03-04 22:43:09
9195,Referral,1797,5,Yes,2024-02-04 13:33:05
6358,Social,3111,40,No,2024-03-11 18:56:59
522,Referral,1525,25,Yes,2018-10-17 01:48:39
3248,Referral,3231,23,No,2019-02-01 08:42:20
16043,Social,2513,17,No,2018-04-09 16:36:49
24293,Organic,3051,32,No,2020-04-06 23:44:50
24508,Organic,2774,21,No,2023-01-30 09:21:34
1675,Referral,4835,40,No,2019-11-21 12:31:21
25346,Paid Search,1178,2,Yes,2018-03-31 05:08:35
27985,Social,1049,33,Yes,2024-06-06 07:47:31
29397,Paid Search,639,11,Yes,2020-01-07 12:21:04
11287,Paid Search,2930,22,No,2024-11-05 05:53:56
27511,Referral,2286,12,No,2024-08-02 20:43:40
13704,Social,2603,38,No,2018-07-01 08:23:57
19199,Organic,2993,6,No,2019-11-01 09:41:58
1537,Social,4732,18,No,2024-03-31 16:56:09
17428,Organic,1661,43,Yes,2023-11-22 12:02:03
3383,Paid Search,4858,38,No,2020-02-11 06:28:42
21566,Referral,2901,34,No,2019-11-05 02:08:48
11687,Paid Search,2422,11,No,2021-09-23 12:40:14
16081,Organic,844,41,Yes,2022-01-31 05:15:49
2091,Social,3751,9,No,2022-06-25 17:45:29
13184,Organic,1045,13,Yes,2018-06-25 20:42:40
25383,Social,3150,5,No,2019-07-24 15:14:31
17946,Organic,1688,11,Yes,2021-03-09 17:02:39
9847,Referral,3635,7,No,2022-03-30 02:29:28
16357,Referral,4480,20,No,2018-09-23 10:03:55
18209,Social,2988,11,No,2018-05-27 00:36:34
6167,Referral,497,6,Yes,2019-03-30 23:33:29
17065,Paid Search,2233,21,No,2024-04-13 04:52:28
9714,Paid Search,2481,13,No,2018-06-08 07:56:10
17500,Social,3961,35,No,2024-03-13 16:43:33
6025,Paid Search,553,0,Yes,2023-03-11 17:48:36
21465,Paid Search,4878,19,No,2019-01-19 07:47:40
27647,Organic,4800,7,No,2020-06-24 07:00:24
2891,Referral,3383,41,No,2024-05-08 18:35:54
6937,Referral,2369,32,No,2020-01-24 07:32:18
1559,Paid Search,998,18,Yes,2021-09-26 00:42:04
9957,Social,3467,28,No,2018-04-02 17:27:36
16815,Referral,4189,17,No,2023-01-16 15:53:28
5648,Social,2996,35,No,2021-01-24 13:49:38
21996,Social,2034,38,No,2023-03-14 07:34:10
23280,Social,761,12,Yes,2018-07-12 17:31:08
16468,Paid Search,3743,0,No,2020-03-03 17:12:29
22557,Organic,4097,28,No,2021-06-30 10:13:44
22807,Organic,686,27,Yes,2021-10-31 11:06:41
19688,Paid Search,4031,0,No,2022-07-04 01:14:49
19984,Referral,240,40,Yes,2020-09-20 09:37:14
11264,Paid Search,1711,28,Yes,2019-12-24 02:48:43
29482,Paid Search,3969,43,No,2019-11-23 04:55:28
17713,Paid Search,1073,44,Yes,2021-05-17 01:16:06
643,Organic,489,33,Yes,2021-04-26 06:27:22
3308,Social,3428,9,No,2021-08-16 21:44:44
13102,Organic,3901,12,No,2020-06-13 17:37:29
25230,Paid Search,3430,0,No,2018-09-20 11:10:09
24757,Paid Search,1529,13,Yes,2020-01-21 04:32:40
16355,Paid Search,3327,5,No,2019-12-20 16:14:13
9125,Organic,4409,1,No,2018-02-16 10:25:02
18333,Organic,1358,39,Yes,2023-06-16 10:17:38
8272,Social,1155,8,Yes,2024-03-09 19:03:10
9079,Social,2563,6,No,2020-06-04 13:01:26
22908,Paid Search,214,4,Yes,2024-12-12 04:28:43
15899,Organic,543,15,Yes,2022-07-30 12:00:25
16735,Referral,999,19,Yes,2020-02-22 05:52:23
2207,Paid Search,399,29,Yes,2024-04-19 02:39:19
17839,Organic,4839,33,No,2019-07-27 15:10:40
13276,Social,856,10,Yes,2021-01-27 07:14:10
10590,Referral,750,30,Yes,2021-02-10 14:20:54
5099,Referral,4165,9,No,2024-09-10 03:14:44
21955,Paid Search,3735,44,No,2023-10-11 22:21:45
7573,Organic,3980,37,No,2018-06-17 04:12:41
17228,Social,1210,2,Yes,2020-01-27 02:13:05
4351,Social,1790,29,Yes,2021-02-27 16:42:43
15307,Paid Search,4806,19,No,2024-03-04 10:40:03
3186,Referral,611,26,Yes,2020-08-17 14:15:46
1015,Social,3300,44,No,2021-07-02 18:18:42
22671,Social,1437,16,Yes,2024-05-17 05:31:13
12450,Organic,1559,44,Yes,2020-12-17 07:58:56
25591,Paid Search,2395,29,No,2024-01-11 22:47:58
3521,Social,1926,26,Yes,2022-05-30 05:44:51
28256,Referral,1772,28,Yes,2022-05-03 03:47:59
26068,Referral,758,32,Yes,2021-11-19 14:25:57
11761,Referral,3587,33,No,2024-10-18 14:35:31
15218,Referral,4275,10,No,2023-01-24 13:12:51
11306,Organic,1777,1,Yes,2019-01-08 16:11:04
13345,Paid Search,4695,12,No,2019-01-19 08:51:58
13584,Organic,477,10,Yes,2019-07-20 04:01:50
10526,Paid Search,3252,6,No,2019-06-13 19:24:40
20148,Social,987,6,Yes,2021-10-25 07:20:27
3722,Social,2453,25,No,2020-06-17 18:05:46
18307,Social,2116,4,No,2023-02-27 04:14:27
5739,Paid Search,446,38,Yes,2020-04-26 19:06:04
29759,Social,2942,3,No,2019-04-01 11:01:47
2635,Organic,4774,11,No,2019-05-25 09:37:57
20299,Social,3234,7,No,2022-01-17 00:05:43
525,Referral,417,5,Yes,2022-02-27 10:18:50
22394,Paid Search,2430,24,No,2022-09-09 05:22:13
1832,Social,2719,0,No,2022-12-10 19:21:17
18721,Referral,3100,2,No,2023-03-07 11:19:45
28032,Referral,1499,33,Yes,2023-03-01 20:08:43
13824,Organic,2364,7,No,2019-11-11 00:03:28
26928,Referral,2135,14,No,2018-06-29 05:52:26
29166,Referral,4044,24,No,2021-05-16 14:25:32
2663,Paid Search,4720,18,No,2022-01-07 03:38:51
5063,Paid Search,3867,15,No,2024-09-21 15:42:19
10936,Referral,1803,26,Yes,2019-02-05 13:05:00
23632,Referral,1560,34,Yes,2019-05-26 00:15:27
14047,Social,1584,38,Yes,2022-12-14 06:41:22
29051,Referral,674,26,Yes,2021-04-01 04:37:41
25811,Paid Search,3969,25,No,2022-12-28 14:44:00
21145,Organic,2136,11,No,2021-11-27 20:32:59
16174,Organic,2885,26,No,2024-02-15 10:06:01
1577,Referral,427,10,Yes,2021-11-12 21:20:46
1911,Social,2486,13,No,2021-04-27 17:48:08
16973,Organic,1352,25,Yes,2019-02-25 21:14:10
11984,Paid Search,915,15,Yes,2018-02-25 02:59:58
3655,Paid Search,3951,15,No,2018-05-25 00:20:11
23616,Organic,3112,11,No,2023-11-02 01:16:18
17517,Paid Search,3261,7,No,2024-07-19 11:30:04
7314,Organic,2464,42,No,2024-08-03 08:57:58
16270,Organic,4500,31,No,2022-10-18 17:34:57
2409,Paid Search,4055,36,No,2021-11-16 23:31:40
22765,Paid Search,2759,32,No,2023-01-12 02:54:11
9172,Paid Search,279,17,Yes,2019-09-02 20:04:30
6880,Referral,3227,26,No,2024-02-06 18:54:08
19985,Social,2236,32,No,2022-04-03 06:00:33
2526,Organic,1365,23,Yes,2019-09-15 15:13:03
16129,Social,4734,27,No,2024-09-16 11:15:26
7952,Paid Search,1436,39,Yes,2019-08-23 18:07:38
8519,Social,2366,30,No,2020-10-22 10:19:31
11736,Organic,4145,15,No,2021-03-19 21:07:29
8430,Social,2380,12,No,2023-09-29 05:03:33
3129,Referral,623,12,Yes,2021-09-02 13:10:49
13181,Paid Search,4368,24,No,2018-06-22 18:52:13
20518,Social,2074,13,No,2021-08-11 02:09:37
23905,Paid Search,2915,43,No,2021-10-16 15:18:15
6324,Paid Search,446,43,Yes,2021-04-30 08:41:50
22688,Paid Search,4844,42,No,2024-10-02 01:33:05
9764,Social,2046,41,No,2024-01-27 15:15:00
29618,Referral,3532,8,No,2018-01-25 09:22:24
12883,Referral,3734,24,No,2022-05-12 06:47:53
21126,Paid Search,2630,39,No,2021-07-05 17:34:51
4795,Paid Search,229,13,Yes,2022-06-17 15:15:47
751,Organic,3356,29,No,2021-01-02 04:04:39
10796,Organic,1372,35,Yes,2019-01-16 19:10:09
10787,Referral,4500,12,No,2021-03-01 03:28:42
7154,Organic,714,27,Yes,2020-05-02 00:08:17
25949,Referral,4918,20,No,2022-08-13 11:23:25
20944,Referral,701,15,Yes,2022-01-21 20:53:21
13927,Referral,1784,0,Yes,2018-06-24 22:42:55
2427,Paid Search,4836,3,No,2024-05-25 04:06:38
11976,Paid Search,2919,37,No,2020-01-10 06:13:35
28026,Paid Search,2314,38,No,2018-03-06 15:01:18
24368,Organic,3344,18,No,2024-07-12 14:03:06
7862,Referral,1511,21,Yes,2024-12-18 16:20:54
26567,Organic,230,37,Yes,2019-02-28 03:30:07
29717,Organic,3389,24,No,2023-06-24 04:45:21
29286,Referral,2212,17,No,2024-01-23 14:32:52
22661,Referral,420,0,Yes,2022-06-18 15:32:25
8780,Referral,3889,5,No,2022-04-29 13:46:46
21003,Referral,1449,31,Yes,2021-01-06 03:52:49
11499,Paid Search,1369,17,Yes,2021-12-20 15:14:19
20129,Referral,1464,16,Yes,2022-11-29 13:26:00
13523,Paid Search,1873,30,Yes,2023-02-27 17:23:06
22969,Paid Search,1677,3,Yes,2021-10-19 09:10:36
21485,Organic,1514,28,Yes,2018-05-26 02:35:42
23290,Organic,3110,11,No,2021-04-27 07:05:15
19136,Paid Search,2028,11,No,2020-07-03 21:42:11
9345,Social,3102,38,No,2019-08-20 21:28:07
1008,Social,588,36,Yes,2020-11-27 04:01:56
537,Paid Search,1237,37,Yes,2020-01-21 04:51:07
21101,Paid Search,2751,2,No,2018-01-23 14:50:26
27222,Organic,658,20,Yes,2021-12-16 05:17:43
7244,Organic,4437,30,No,2024-01-07 07:36:43
22273,Paid Search,3510,11,No,2022-10-28 15:42:32
8784,Paid Search,4612,28,No,2018-12-28 22:36:50
8212,Social,1103,26,Yes,2023-06-09 12:02:44
15252,Paid Search,1415,28,Yes,2020-08-09 14:21:01
12182,Social,1116,34,Yes,2024-08-18 00:01:57
18873,Organic,2035,36,No,2020-09-23 22:14:05
16033,Paid Search,4856,13,No,2020-05-21 21:21:32
5752,Referral,1713,42,Yes,2018-08-12 05:09:54
4061,Social,976,30,Yes,2018-04-16 17:50:15
17857,Paid Search,3949,2,No,2024-05-22 10:18:05
11028,Social,4801,21,No,2020-08-28 17:42:54
27883,Paid Search,1040,42,Yes,2022-12-18 03:44:48
22490,Social,3257,20,No,2023-01-25 12:52:14
2000,Social,931,26,Yes,2019-11-07 02:11:41
13370,Referral,2723,17,No,2022-12-09 00:41:39
17430,Referral,2808,23,No,2023-05-21 08:58:48
5692,Organic,1959,14,Yes,2018-09-15 02:54:29
14805,Referral,4079,2,No,2024-09-04 16:34:15
22538,Social,3547,38,No,2024-09-28 22:58:45
2836,Social,2594,3,No,2023-11-04 04:26:25
26307,Referral,2713,21,No,2021-04-28 04:03:05
8191,Paid Search,1711,37,Yes,2019-08-09 00:48:22
4395,Social,2904,19,No,2023-08-13 06:09:58
4009,Paid Search,2318,6,No,2020-10-11 23:32:59
1200,Paid Search,3756,28,No,2021-11-05 20:30:24
16594,Social,3657,19,No,2018-01-31 17:49:34
14072,Referral,501,6,Yes,2019-06-30 19:42:59
29349,Organic,2763,12,No,2018-03-23 10:41:08
9138,Referral,3600,10,No,2023-01-19 23:19:04
23603,Social,305,27,Yes,2019-01-12 01:15:54
17129,Organic,203,20,Yes,2024-09-11 00:46:28
12495,Social,2367,34,No,2018-03-18 08:40:55
19238,Organic,2763,19,No,2020-05-04 02:22:45
27290,Social,4747,35,No,2023-01-12 17:13:13
1621,Organic,2906,41,No,2020-06-09 17:48:41
24035,Social,585,15,Yes,2019-05-29 16:05:25
24061,Social,3754,7,No,2021-04-11 06:01:36
17579,Referral,4288,35,No,2020-05-09 09:52:45
28057,Paid Search,4111,13,No,2022-03-09 19:35:38
10850,Referral,3250,4,No,2024-03-10 23:27:01
28093,Paid Search,4173,24,No,2020-03-22 13:59:11
28554,Social,3039,36,No,2018-10-31 14:52:19
25052,Referral,2047,41,No,2018-05-09 08:22:51
667,Social,2774,44,No,2023-09-25 05:41:01
15990,Organic,2924,25,No,2021-11-15 18:46:55
8391,Organic,3596,13,No,2019-02-22 02:41:26
29935,Referral,1918,25,Yes,2022-07-31 12:28:13
6389,Social,4190,13,No,2021-03-06 18:17:44
11872,Referral,2496,10,No,2024-08-29 23:14:06
9251,Organic,3654,28,No,2020-06-07 00:48:07
7038,Social,940,0,Yes,2019-10-25 04:17:54
11833,Referral,2970,31,No,2023-02-11 12:32:51
7011,Social,2917,13,No,2020-07-05 13:55:09
22733,Paid Search,525,15,Yes,2023-04-05 18:02:20
24735,Referral,4614,12,No,2024-03-14 01:59:05
23422,Social,1524,2,Yes,2022-05-21 22:33:08
22083,Social,3279,43,No,2019-08-18 11:16:29
27535,Referral,2623,8,No,2018-11-29 14:38:49
14480,Organic,2557,43,No,2020-01-16 22:01:40
26195,Paid Search,4164,28,No,2024-04-02 07:14:10
21110,Organic,318,25,Yes,2022-09-29 03:33:27
2369,Paid Search,4011,8,No,2024-03-31 21:09:00
8580,Paid Search,3558,6,No,2022-09-28 03:51:42
4791,Referral,4275,39,No,2022-10-04 01:22:47
3759,Referral,2483,9,No,2024-09-19 19:49:58
10172,Referral,3111,19,No,2021-04-14 06:31:16
6580,Organic,1137,40,Yes,2021-06-19 06:52:39
20812,Organic,2847,15,No,2019-08-24 00:57:58
10097,Referral,2337,26,No,2022-12-04 21:56:24
24700,Referral,1697,25,Yes,2020-07-30 03:33:50
25359,Social,1807,23,Yes,2024-11-25 08:37:19
18884,Referral,2232,43,No,2019-02-09 17:09:24
26285,Paid Search,1283,16,Yes,2022-07-23 17:30:22
27520,Referral,714,39,Yes,2021-05-13 17:25:51
25375,Paid Search,4032,37,No,2022-11-16 08:48:03
27163,Referral,1980,41,Yes,2024-01-24 23:49:12
11424,Social,1456,40,Yes,2024-05-13 04:18:00
12644,Organic,525,26,Yes,2018-01-27 00:06:19
29764,Referral,3678,20,No,2024-01-09 20:39:32
10782,Social,1172,42,Yes,2024-11-12 21:00:37
11603,Organic,4363,26,No,2020-02-01 07:44:23
12173,Paid Search,1381,33,Yes,2021-03-14 18:31:33
21069,Social,4834,43,No,2022-10-13 04:10:19
5097,Referral,4881,18,No,2021-03-03 12:34:36
13546,Social,251,1,Yes,2019-06-28 10:20:20
13490,Social,1188,0,Yes,2018-07-31 00:40:47
17650,Referral,3897,6,No,2023-11-12 00:21:05
13620,Organic,3611,13,No,2018-03-20 21:03:51
7408,Paid Search,2285,19,No,2024-10-12 11:55:45
20980,Social,2389,10,No,2020-09-04 11:58:53
11395,Referral,1424,37,Yes,2024-06-25 17:13:46
17634,Organic,2105,9,No,2021-06-11 23:20:23
11942,Organic,3062,8,No,2022-06-02 11:18:19
22546,Referral,1863,43,Yes,2019-04-07 06:26:21
9994,Paid Search,4706,9,No,2024-10-25 10:09:49
16686,Paid Search,4632,21,No,2023-06-16 11:03:09
4074,Organic,1266,2,Yes,2018-02-19 10:20:49
10771,Organic,4478,21,No,2021-06-09 11:48:20
17115,Social,4212,20,No,2020-04-29 11:28:50
16343,Paid Search,3562,4,No,2023-06-15 16:31:30
9167,Social,3881,35,No,2020-07-21 09:35:17
18940,Social,1267,0,Yes,2023-05-30 10:46:09
17649,Referral,3740,18,No,2021-04-03 07:44:05
9192,Social,795,34,Yes,2021-10-30 04:28:39
7890,Organic,647,9,Yes,2022-07-12 23:42:33
28930,Paid Search,991,18,Yes,2018-09-08 17:50:55
16063,Organic,2074,16,No,2018-10-03 00:18:49
10711,Paid Search,2895,2,No,2021-10-17 10:27:54
25914,Paid Search,4961,32,No,2023-01-10 05:52:51
24828,Social,3734,5,No,2022-08-17 22:46:24
28294,Organic,836,13,Yes,2024-03-09 06:53:47
22855,Referral,1454,29,Yes,2022-06-28 06:32:54
21721,Social,782,9,Yes,2020-12-20 09:07:21
18437,Organic,4766,38,No,2024-09-13 17:47:50
441,Organic,3347,0,No,2019-10-12 16:02:53
18520,Organic,3562,23,No,2023-08-04 11:05:55
21487,Referral,1114,35,Yes,2023-10-08 08:19:08
25654,Social,4956,6,No,2024-09-13 02:37:55
19474,Paid Search,2541,31,No,2023-12-30 06:42:05
27324,Referral,2077,13,No,2024-02-26 01:24:47
16987,Referral,3645,5,No,2022-12-21 19:09:26
23232,Social,4531,23,No,2021-07-29 14:23:50
5873,Referral,1144,12,Yes,2020-09-13 22:13:22
20499,Paid Search,2264,6,No,2021-02-19 05:35:04
17629,Referral,1379,37,Yes,2023-09-03 07:19:35
9884,Paid Search,1050,31,Yes,2020-06-05 08:31:31
11296,Referral,1131,24,Yes,2018-02-12 13:43:56
3049,Paid Search,1409,37,Yes,2022-02-26 00:42:03
22505,Organic,519,26,Yes,2023-07-19 20:11:43
1332,Referral,4977,33,No,2023-03-18 15:21:59
8289,Paid Search,3676,11,No,2020-05-22 05:12:31
10283,Social,3340,21,No,2024-05-08 14:04:07
15054,Organic,1076,9,Yes,2022-07-13 02:52:07
6396,Paid Search,1268,2,Yes,2020-09-27 10:21:56
1079,Organic,2430,39,No,2022-11-20 09:27:51
18335,Social,1421,21,Yes,2020-07-24 05:22:51
27744,Paid Search,851,11,Yes,2023-07-20 15:41:47
3303,Referral,4433,28,No,2024-01-09 03:06:25
25000,Referral,4003,38,No,2020-03-03 07:12:37
14131,Paid Search,1407,19,Yes,2019-09-27 05:51:46
2918,Paid Search,2050,40,No,2020-11-28 12:38:10
10828,Organic,1917,1,Yes,2021-05-04 06:05:14
2745,Paid Search,4620,22,No,2018-03-06 13:22:01
11079,Social,830,6,Yes,2024-05-20 10:45:25
13252,Paid Search,515,24,Yes,2019-02-26 22:49:18
12153,Social,1579,29,Yes,2021-04-29 07:38:56
18163,Referral,1963,42,Yes,2018-03-12 02:18:26
9638,Social,4803,17,No,2018-08-18 15:13:37
27963,Organic,3891,15,No,2020-12-11 02:29:00
23018,Paid Search,2251,16,No,2018-09-11 18:54:40
15665,Paid Search,1886,44,Yes,2024-02-24 21:20:58
18374,Social,1960,20,Yes,2019-12-06 06:38:27
1297,Referral,232,23,Yes,2024-10-17 19:30:45
4847,Referral,4620,4,No,2018-10-13 15:44:35
22288,Organic,737,43,Yes,2021-08-26 23:03:24
15461,Referral,3317,16,No,2023-10-08 08:54:23
10522,Social,4411,11,No,2019-07-27 17:53:33
3734,Paid Search,4312,17,No,2019-12-30 20:23:07
16878,Organic,3875,16,No,2019-01-26 08:33:18
28766,Social,2679,42,No,2022-06-10 19:30:01
3239,Social,1093,16,Yes,2019-03-20 04:01:35
9958,Social,3692,23,No,2024-11-13 06:31:37
29324,Referral,2728,18,No,2023-02-01 08:03:09
7836,Organic,4378,25,No,2018-08-21 19:00:46
16035,Referral,3871,37,No,2023-10-31 13:15:21
15601,Organic,1659,35,Yes,2021-02-21 15:58:03
2266,Paid Search,1176,19,Yes,2020-08-01 11:38:11
27562,Social,1336,15,Yes,2018-03-13 01:28:18
9900,Organic,563,42,Yes,2021-05-07 00:09:58
3433,Paid Search,1544,40,Yes,2019-11-21 09:49:46
12346,Referral,3246,3,No,2019-09-29 02:24:57
14011,Organic,4361,35,No,2022-01-11 09:22:15
28182,Referral,926,17,Yes,2020-08-22 23:43:16
13231,Social,4604,42,No,2022-09-24 21:46:03
16345,Paid Search,4402,0,No,2022-05-14 04:33:36
25461,Referral,1621,32,Yes,2023-09-29 14:35:02
176,Referral,2354,22,No,2022-01-08 00:58:47
26892,Referral,1677,30,Yes,2024-03-31 18:13:35
19477,Referral,4815,9,No,2018-08-11 21:58:01
14126,Social,2785,3,No,2023-10-02 11:00:41
29055,Organic,2361,11,No,2021-04-13 07:09:54
12352,Paid Search,3093,23,No,2022-01-29 19:30:55
17543,Paid Search,4209,13,No,2021-02-23 09:10:57
23984,Paid Search,4168,29,No,2019-11-27 01:08:11
22136,Paid Search,2536,8,No,2018-03-24 08:10:04
11796,Referral,205,35,Yes,2021-09-15 08:27:26
9726,Organic,1083,27,Yes,2023-04-26 04:10:11
13920,Referral,2248,34,No,2023-06-12 17:37:40
15646,Social,1833,0,Yes,2020-02-13 01:22:13
20620,Paid Search,4188,39,No,2023-06-30 03:16:52
8870,Paid Search,1352,24,Yes,2023-11-07 12:34:44
27505,Organic,4457,33,No,2019-01-16 05:36:30
16391,Paid Search,1025,41,Yes,2024-09-29 13:19:23
11237,Social,1687,33,Yes,2021-10-14 01:46:53
27441,Paid Search,719,5,Yes,2022-10-13 20:24:11
26199,Paid Search,753,37,Yes,2020-03-23 01:42:25
5349,Social,2009,38,No,2021-12-19 12:12:20
28407,Social,4455,4,No,2021-06-28 19:39:11
6236,Social,2047,13,No,2023-06-13 17:49:43
8933,Organic,2662,0,No,2018-09-01 17:20:16
21087,Paid Search,4886,19,No,2023-11-11 01:08:27
10080,Organic,2637,20,No,2023-09-20 02:40:08
26179,Organic,913,34,Yes,2022-11-23 06:07:53
9468,Paid Search,2741,7,No,2020-03-31 10:48:06
1877,Organic,4649,0,No,2020-06-15 17:15:44
