respondent_id,brand_recall_score,purchase_intent_score,survey_channel,survey_date
35998,8,8,Offline,2020-02-05 16:19:11
39325,2,10,Online,2022-06-25 02:54:51
9143,1,7,Online,2023-01-14 12:29:24
30363,8,10,Offline,2023-01-31 12:48:42
1117,1,6,Online,2019-03-19 04:55:25
4965,9,4,Online,2019-10-22 22:37:57
30199,9,5,Online,2021-08-02 06:49:00
24038,1,2,Offline,2024-08-24 03:23:39
47631,9,5,Online,2021-10-10 05:47:54
30071,8,4,Online,2021-02-09 08:12:58
41405,3,1,Offline,2018-08-06 14:40:11
42213,7,3,Online,2020-02-10 15:03:41
38424,4,4,Online,2020-04-23 16:28:27
16850,7,7,Offline,2022-01-10 12:43:10
43434,5,1,Offline,2018-05-03 16:16:51
8788,1,9,Offline,2023-10-22 11:02:54
5854,4,9,Online,2018-06-03 13:17:53
37989,10,5,Online,2018-09-22 04:52:20
12272,9,6,Online,2018-02-06 17:11:03
44904,5,8,Offline,2020-07-27 08:41:24
19075,10,9,Online,2023-08-04 19:44:18
41741,2,9,Offline,2022-10-19 06:54:39
19679,1,8,Online,2018-10-11 06:55:09
16192,8,5,Online,2022-09-29 02:57:23
3006,8,6,Online,2024-04-03 20:27:13
14272,1,1,Online,2021-01-30 00:57:34
43527,9,4,Online,2021-10-07 04:59:50
17236,1,10,Offline,2021-05-30 12:32:23
40609,3,6,Offline,2023-09-30 00:33:40
7438,9,4,Offline,2024-06-14 07:53:08
12758,6,3,Online,2022-04-07 07:56:58
39685,7,8,Offline,2022-09-30 12:15:34
23018,2,3,Online,2019-10-26 19:17:25
40899,10,8,Offline,2022-09-08 01:06:18
35099,3,8,Offline,2019-08-18 17:19:31
11147,6,8,Offline,2019-07-24 19:56:49
8007,5,9,Online,2022-10-07 03:18:06
44680,6,2,Offline,2019-05-18 18:37:27
44118,3,4,Offline,2023-06-01 00:27:55
31597,4,10,Offline,2021-04-17 01:45:34
48311,8,5,Online,2018-04-16 02:43:36
17014,3,2,Offline,2019-05-24 06:24:35
43397,8,4,Online,2023-06-20 04:48:13
48984,4,8,Online,2020-08-03 05:47:20
39205,10,8,Online,2024-02-28 05:21:34
25688,4,8,Online,2023-05-02 23:51:01
24181,4,7,Online,2020-08-03 17:44:45
18463,3,8,Offline,2023-06-24 22:00:31
25361,6,8,Online,2021-07-11 22:44:46
11841,10,8,Online,2019-08-07 03:45:07
31136,3,1,Online,2019-10-05 00:55:48
15336,8,4,Online,2020-08-09 06:25:02
29889,4,1,Offline,2020-02-18 17:23:32
24873,2,4,Online,2018-08-24 11:42:17
2611,6,2,Offline,2024-12-13 07:15:45
45446,1,4,Online,2019-09-18 22:13:23
23524,10,5,Online,2021-03-14 14:39:03
39285,7,8,Offline,2024-05-27 18:17:40
15495,3,6,Online,2018-10-28 16:09:24
9373,10,1,Offline,2018-02-09 20:42:22
2993,7,1,Offline,2020-09-04 01:06:22
45777,7,7,Offline,2019-01-24 05:15:44
13379,8,1,Offline,2023-07-13 03:17:34
34422,4,1,Offline,2021-12-07 22:23:26
4583,8,5,Offline,2019-11-27 01:47:48
4116,7,5,Offline,2020-02-16 13:55:17
24123,8,6,Offline,2019-02-13 15:22:10
39784,7,4,Offline,2022-02-18 22:16:09
3017,2,10,Online,2022-12-11 19:10:38
36686,6,3,Online,2019-03-02 22:35:16
14410,5,4,Online,2022-01-02 11:26:54
28494,8,10,Online,2022-04-12 16:18:44
20801,1,5,Online,2020-09-22 16:13:20
33894,9,3,Offline,2024-01-21 16:30:36
41358,7,7,Offline,2020-03-07 22:21:00
37401,2,9,Offline,2022-01-17 03:38:48
18561,9,4,Offline,2021-09-27 20:54:54
36424,6,8,Online,2018-01-08 17:02:54
18229,8,1,Offline,2021-10-28 14:06:27
9638,8,4,Offline,2024-11-04 21:06:07
35325,7,4,Online,2023-05-24 20:19:56
25010,8,3,Offline,2020-10-19 03:25:20
18913,5,4,Online,2018-06-04 05:31:18
44407,3,3,Online,2018-12-27 00:00:12
10427,5,1,Offline,2021-12-20 19:29:45
11872,4,10,Offline,2024-06-06 06:15:51
36605,8,5,Online,2020-09-26 21:26:45
36468,3,10,Offline,2024-03-13 20:27:22
22792,10,6,Offline,2023-04-12 22:43:00
14346,10,3,Offline,2023-04-01 06:23:56
15664,9,5,Offline,2018-03-13 04:26:48
1606,7,6,Offline,2021-04-25 06:44:51
48424,7,5,Offline,2018-12-07 22:22:53
43230,9,4,Offline,2021-07-08 17:00:23
6963,10,9,Offline,2021-11-27 10:41:06
4498,7,6,Offline,2020-03-15 04:31:11
33860,10,2,Offline,2021-03-25 21:15:15
49367,8,5,Online,2018-12-01 22:09:16
31362,5,5,Offline,2024-10-26 23:22:07
13984,4,2,Online,2024-04-20 17:24:02
35105,3,6,Offline,2019-04-18 00:32:45
27445,3,3,Online,2022-01-05 18:08:42
20884,5,8,Online,2022-05-01 01:34:06
45182,4,10,Online,2021-01-24 06:54:22
42132,7,6,Online,2020-01-11 14:33:59
46517,8,3,Online,2020-02-25 07:09:24
22291,2,9,Online,2018-04-27 23:16:48
37811,1,2,Online,2020-01-21 19:00:08
29572,10,9,Offline,2021-08-10 22:51:11
2248,10,4,Offline,2021-03-27 02:38:39
42484,7,3,Online,2023-02-18 07:44:50
4489,1,4,Offline,2024-09-29 12:54:14
17066,8,1,Online,2024-04-06 20:17:06
14232,5,7,Offline,2020-09-27 02:40:47
30886,6,8,Online,2021-04-15 05:37:50
48277,1,6,Online,2021-08-21 22:39:15
21480,6,5,Offline,2023-07-13 13:06:51
3829,7,6,Online,2020-05-03 10:47:24
27574,6,8,Online,2024-07-13 14:27:27
12491,5,2,Online,2018-09-29 13:11:32
49255,7,7,Online,2023-03-07 15:01:50
9897,5,6,Offline,2021-11-03 12:05:54
29160,3,3,Offline,2020-06-07 04:08:11
17387,1,8,Offline,2018-07-17 19:28:57
5495,10,10,Offline,2019-10-24 19:58:33
42827,3,10,Offline,2020-10-05 16:15:49
16331,2,8,Online,2018-09-07 14:37:24
20109,1,10,Online,2024-04-19 21:08:05
6921,1,3,Offline,2024-12-11 02:19:55
43336,1,1,Offline,2018-02-18 23:12:29
35589,10,10,Offline,2018-06-10 14:31:14
23617,10,6,Online,2021-10-22 10:29:52
15763,7,10,Online,2020-03-23 02:34:05
3884,1,4,Online,2020-02-20 09:03:46
42205,3,1,Online,2020-02-02 06:32:59
28468,9,4,Offline,2021-01-21 07:37:47
40633,5,5,Offline,2018-01-10 03:51:04
7773,1,7,Online,2022-11-24 21:14:20
29621,7,6,Online,2019-10-08 01:32:36
5890,7,5,Offline,2020-11-04 01:13:52
49113,3,7,Offline,2024-02-02 20:53:10
16427,4,4,Offline,2018-03-08 03:10:59
8450,3,8,Offline,2024-12-28 23:28:57
53,9,3,Offline,2021-01-18 21:41:55
17560,4,9,Online,2023-05-14 14:10:03
49011,10,10,Offline,2018-04-26 16:47:06
38655,10,2,Offline,2021-02-20 15:18:43
1703,7,10,Online,2022-09-15 13:24:21
46706,3,3,Online,2019-08-08 11:34:06
33869,6,3,Online,2019-08-02 15:28:45
46253,3,6,Online,2018-07-05 10:59:11
5915,6,10,Offline,2024-11-23 18:33:22
36280,6,1,Offline,2022-10-25 21:25:17
13593,3,3,Offline,2024-01-31 00:25:15
15940,7,4,Offline,2022-07-24 15:33:25
18956,9,3,Online,2023-08-23 01:12:11
18879,7,9,Online,2022-09-18 11:27:08
24359,10,4,Offline,2021-02-15 07:16:47
29784,3,4,Offline,2020-10-11 06:33:20
28374,1,7,Online,2022-05-18 03:59:19
9268,7,9,Offline,2024-05-08 05:52:59
10127,9,1,Online,2020-06-14 22:25:28
28244,2,7,Offline,2018-08-22 07:09:22
19671,5,1,Offline,2020-03-07 13:15:48
48030,5,3,Offline,2018-01-05 05:01:20
48439,3,6,Offline,2024-01-17 20:23:41
19797,8,9,Offline,2018-12-25 00:39:41
5858,7,2,Offline,2021-08-18 18:41:10
23290,10,3,Online,2020-03-29 02:03:45
28497,3,10,Online,2018-06-01 23:42:52
36176,4,3,Offline,2020-04-11 05:19:53
33792,6,7,Offline,2022-10-17 04:06:02
34599,3,1,Offline,2018-10-02 01:06:21
7497,3,8,Online,2018-09-04 17:36:55
10015,1,8,Offline,2018-10-30 08:18:53
44658,1,5,Offline,2024-03-18 04:51:45
40217,5,9,Offline,2020-09-16 20:25:20
35952,6,5,Online,2022-03-28 16:00:55
45498,4,6,Online,2022-11-27 05:33:58
16038,5,9,Offline,2023-07-04 22:38:29
6243,7,4,Online,2023-06-16 18:34:26
25532,3,4,Online,2019-08-23 03:06:49
38400,2,5,Offline,2020-06-27 21:05:20
41051,5,4,Offline,2020-12-06 02:53:36
21237,8,9,Online,2018-04-05 11:13:14
45506,8,5,Online,2018-04-25 17:22:24
996,1,4,Online,2022-06-03 03:24:15
12453,10,3,Offline,2021-03-20 17:51:09
6886,2,2,Offline,2024-03-11 18:53:51
44605,8,4,Offline,2024-07-09 05:33:24
18418,5,6,Offline,2020-04-12 15:23:15
37504,8,1,Online,2018-11-05 04:47:35
35634,10,6,Online,2018-02-15 00:49:03
36787,1,4,Offline,2019-09-13 22:59:47
30809,6,8,Online,2019-04-04 13:00:19
40251,8,6,Online,2021-12-23 04:34:44
3813,7,7,Online,2020-04-02 04:40:11
28538,3,6,Online,2019-08-08 15:50:34
44219,7,9,Offline,2019-06-20 02:32:35
6681,8,6,Online,2018-08-09 22:55:39
21032,1,3,Offline,2020-08-13 17:07:54
853,1,3,Offline,2020-11-12 16:00:48
30648,2,5,Online,2020-02-18 10:57:44
36090,4,2,Offline,2019-07-17 08:10:06
41313,6,4,Online,2022-04-02 06:47:43
12858,2,4,Offline,2024-02-22 16:53:07
15062,8,1,Offline,2023-09-27 08:38:14
40261,9,5,Offline,2024-02-15 22:39:18
26648,5,2,Offline,2021-08-11 18:30:11
6801,2,8,Offline,2020-07-07 23:36:36
41146,8,9,Offline,2021-08-29 02:24:06
13252,1,10,Offline,2023-01-14 11:07:02
10725,4,4,Offline,2018-01-08 20:22:12
30819,7,10,Online,2021-04-27 12:35:50
37152,2,5,Offline,2021-04-06 01:02:33
9151,7,8,Online,2021-02-07 09:15:48
38231,8,2,Online,2023-09-21 14:07:23
16060,3,2,Online,2022-09-12 00:00:49
18546,8,1,Offline,2024-01-01 08:11:24
15266,6,6,Offline,2019-02-12 05:54:27
47077,3,3,Online,2024-01-19 09:08:49
9250,5,7,Offline,2023-08-23 09:51:17
30439,9,1,Online,2020-02-03 03:43:36
30207,9,7,Online,2023-08-20 06:52:16
31990,2,2,Online,2019-01-31 13:48:30
7272,8,7,Online,2023-12-18 14:27:59
43781,4,6,Online,2024-02-27 14:51:30
24551,3,10,Online,2021-03-25 10:59:21
30424,9,3,Offline,2023-11-17 16:30:05
41025,7,9,Online,2023-07-01 23:51:02
36737,5,1,Online,2023-02-13 23:23:21
26775,5,3,Offline,2020-02-21 14:58:09
47251,5,9,Offline,2024-06-13 21:28:47
536,3,7,Offline,2019-08-29 02:23:51
36541,7,1,Offline,2024-02-29 08:32:14
42748,4,6,Online,2024-09-11 13:40:47
46155,10,4,Online,2019-06-19 16:24:14
32292,7,9,Offline,2019-05-08 19:59:06
45010,8,9,Offline,2019-04-21 22:39:41
3778,6,3,Online,2024-07-28 17:33:13
5552,8,1,Online,2019-04-17 07:20:52
40581,2,9,Online,2022-02-08 09:26:09
15184,10,4,Offline,2019-08-15 08:59:04
24626,10,4,Online,2018-08-16 11:17:51
13415,9,3,Offline,2020-04-08 19:49:17
44139,7,4,Offline,2022-01-10 21:30:56
45789,2,7,Offline,2018-05-12 19:23:38
10651,4,6,Online,2020-02-07 18:17:03
4951,7,10,Offline,2023-05-08 17:19:21
46543,2,6,Online,2022-11-25 01:07:38
7772,6,6,Online,2023-05-14 22:56:49
91,10,5,Offline,2024-01-31 10:54:34
25879,2,10,Offline,2024-07-21 16:47:09
15308,4,10,Online,2019-12-01 07:10:55
30141,7,9,Offline,2019-05-18 20:53:00
28850,2,7,Offline,2024-02-03 19:28:14
16489,6,5,Offline,2021-08-31 15:02:16
27624,10,6,Offline,2020-07-20 18:35:14
20263,7,4,Offline,2023-11-26 13:24:42
23981,6,4,Online,2019-10-19 11:27:26
39289,3,8,Offline,2022-06-13 18:43:13
22602,1,4,Online,2022-05-09 04:14:51
14483,9,9,Online,2021-02-10 01:02:46
36850,3,8,Offline,2022-03-17 19:20:24
33508,5,5,Online,2020-02-22 19:30:11
28302,4,7,Offline,2018-07-16 14:40:45
12525,5,6,Offline,2020-09-06 18:44:09
27661,4,10,Online,2021-10-04 08:27:40
2439,1,7,Online,2021-02-04 07:08:21
40585,2,5,Offline,2023-01-11 01:30:58
16494,4,3,Offline,2021-01-17 17:45:01
36799,9,1,Online,2023-08-23 02:44:34
21316,10,10,Online,2019-08-12 23:33:02
31105,7,8,Online,2020-10-31 18:11:40
32031,4,7,Online,2024-03-04 13:51:13
36909,9,4,Online,2022-10-30 05:37:52
48802,1,7,Offline,2023-05-16 06:43:11
39523,9,9,Offline,2019-10-10 09:34:28
24130,3,2,Online,2024-02-27 23:50:44
25617,6,8,Online,2021-06-07 17:48:11
10059,7,4,Offline,2021-07-21 19:18:36
22328,6,1,Online,2022-10-20 19:22:48
19603,3,7,Offline,2020-10-04 00:25:54
37910,6,10,Online,2019-09-28 07:16:32
4805,9,3,Online,2021-12-04 07:24:19
9290,9,1,Offline,2021-05-02 12:41:58
29946,8,5,Online,2022-03-24 02:39:07
7179,4,5,Offline,2024-01-19 19:30:38
22569,5,1,Offline,2021-11-08 12:06:11
24646,7,2,Online,2022-12-17 15:50:39
46664,9,3,Offline,2024-11-02 13:21:39
23598,6,9,Online,2020-11-23 18:17:35
29161,9,10,Offline,2018-12-29 15:45:54
4940,4,10,Offline,2023-03-31 22:39:30
40186,9,4,Offline,2020-05-20 04:07:50
10256,6,10,Online,2020-05-25 18:02:33
46328,8,1,Offline,2023-12-05 06:35:28
18259,7,5,Offline,2018-04-16 03:47:28
29969,10,4,Online,2021-09-09 07:46:42
16116,10,5,Offline,2023-09-25 20:29:09
37118,9,10,Offline,2024-03-07 03:23:24
28303,4,10,Offline,2019-07-19 16:35:48
7930,2,9,Offline,2022-07-05 20:59:47
27849,10,5,Online,2023-04-13 06:38:24
1033,8,4,Online,2020-08-30 02:47:56
22317,5,2,Online,2021-03-06 03:56:16
24092,8,7,Online,2023-07-17 04:24:05
73,7,9,Online,2022-11-23 23:17:28
34813,5,3,Offline,2021-10-21 06:57:47
15534,8,1,Offline,2019-11-29 06:07:36
8054,10,9,Offline,2020-08-04 01:38:16
5540,3,3,Offline,2018-06-26 19:38:49
5462,10,6,Offline,2020-11-05 08:07:33
16276,2,1,Offline,2024-02-14 04:11:55
7716,9,3,Online,2018-01-09 08:53:25
44483,2,1,Offline,2022-04-04 19:35:48
31161,5,10,Offline,2018-01-18 15:11:56
15324,6,4,Online,2020-06-09 14:05:13
23631,6,4,Online,2022-03-03 00:55:38
19278,10,4,Online,2021-04-25 18:08:30
44617,7,10,Online,2024-08-23 20:07:39
5970,2,8,Online,2021-02-07 08:41:13
49090,1,7,Offline,2023-03-28 04:51:38
35956,5,6,Offline,2023-10-27 17:02:30
39858,5,9,Online,2021-07-02 16:16:18
43092,5,1,Offline,2019-12-07 12:25:36
49555,5,4,Offline,2019-11-11 17:10:33
31642,5,2,Offline,2020-09-20 03:07:22
47608,5,1,Online,2022-11-12 07:10:37
6071,1,5,Online,2020-03-03 03:21:46
4993,2,2,Online,2023-01-14 06:40:27
4811,3,9,Offline,2024-04-14 17:19:40
35476,7,3,Online,2023-06-09 07:08:16
18236,6,9,Offline,2020-03-05 20:17:11
20492,9,1,Offline,2019-02-26 02:27:31
43785,9,7,Offline,2019-04-15 04:11:20
33666,1,4,Offline,2022-11-01 16:03:41
44568,1,5,Online,2019-05-12 05:24:40
30677,4,9,Online,2022-12-06 14:10:36
46452,2,1,Offline,2021-09-17 02:14:50
38768,2,10,Offline,2020-10-12 09:11:07
28585,10,4,Online,2018-12-08 14:26:14
2638,1,6,Online,2019-07-12 16:24:25
4679,3,1,Offline,2020-05-03 06:44:55
26469,4,3,Offline,2020-04-22 12:30:17
32811,8,8,Offline,2018-06-06 04:10:09
4641,10,9,Online,2022-01-13 17:17:49
43588,3,8,Offline,2020-03-30 06:33:16
43697,10,2,Offline,2024-06-26 06:21:13
4432,6,9,Online,2019-08-11 11:54:52
10074,3,1,Offline,2023-04-06 11:33:17
46533,4,8,Offline,2019-02-01 15:17:51
46375,2,2,Offline,2024-02-03 15:01:53
44863,6,3,Online,2020-05-07 12:12:38
49878,1,8,Online,2021-12-12 12:06:25
30470,9,5,Online,2022-07-19 21:33:33
16915,7,10,Online,2019-04-05 15:12:40
28199,10,10,Offline,2022-12-06 21:48:23
38436,2,2,Online,2018-07-20 06:59:38
30232,5,9,Offline,2018-11-03 11:08:09
46646,4,10,Offline,2021-03-15 14:04:17
21704,8,5,Online,2020-07-10 03:12:40
9186,10,4,Offline,2023-08-25 08:40:08
29352,8,9,Online,2020-12-14 17:31:18
44447,1,6,Offline,2021-05-05 04:15:12
12450,5,7,Online,2022-06-10 15:16:00
34362,10,1,Online,2021-05-20 03:46:11
49190,10,5,Offline,2021-08-29 20:43:01
24048,6,3,Online,2021-02-07 13:43:39
41499,7,1,Online,2018-07-20 04:08:09
44665,2,8,Offline,2021-04-14 05:41:20
17661,10,4,Online,2021-06-27 00:23:31
13958,2,10,Offline,2018-09-14 19:35:55
20655,1,2,Online,2022-02-04 22:13:24
17336,2,2,Offline,2018-05-29 16:47:54
40458,2,3,Offline,2023-10-29 16:34:40
38459,6,10,Offline,2018-06-14 09:13:22
29445,8,10,Offline,2018-08-07 15:00:56
4898,7,8,Offline,2019-05-27 07:09:08
1905,4,6,Offline,2021-10-01 10:01:10
18025,6,7,Offline,2023-04-05 10:31:02
33003,6,9,Online,2022-09-30 02:14:14
30127,9,7,Offline,2019-05-03 06:24:19
45032,1,8,Offline,2021-08-14 05:56:13
21754,2,10,Offline,2019-12-04 05:18:14
44358,9,8,Online,2024-09-19 10:45:50
29045,9,2,Online,2022-01-07 09:24:04
24446,7,3,Online,2021-04-17 01:58:02
5644,6,10,Offline,2021-01-05 08:23:17
16248,9,6,Offline,2023-12-07 19:23:58
1191,5,7,Offline,2019-10-16 02:11:51
39798,10,5,Online,2022-10-14 22:15:25
7826,4,4,Online,2019-10-20 19:28:00
26225,10,6,Offline,2024-06-24 09:46:07
7629,7,3,Online,2023-04-15 23:32:46
29351,10,3,Online,2022-01-01 03:10:10
26410,8,3,Offline,2019-09-25 14:55:58
49890,4,2,Online,2018-03-20 20:24:27
19457,1,9,Online,2020-04-07 22:50:39
47962,8,10,Online,2019-06-07 06:11:05
24098,2,6,Offline,2024-11-22 06:53:10
3375,10,8,Offline,2021-02-06 10:18:14
47314,4,1,Online,2023-02-26 13:44:34
42325,10,6,Offline,2024-02-19 22:40:03
44887,8,4,Offline,2024-11-12 03:57:17
23750,5,3,Online,2020-01-21 10:05:00
43348,9,3,Online,2019-03-05 09:24:29
5538,6,1,Offline,2021-02-02 06:28:38
49443,5,7,Offline,2019-03-25 22:44:51
3073,5,9,Offline,2023-03-19 15:35:37
48681,7,5,Offline,2023-04-30 02:37:10
29563,4,7,Online,2024-08-31 12:30:40
11585,6,6,Offline,2024-10-16 23:03:38
16972,1,9,Online,2018-03-16 21:13:44
14716,3,9,Online,2020-05-28 05:26:02
41537,3,8,Online,2021-12-05 18:14:33
39922,5,9,Online,2024-02-16 13:36:15
22687,2,1,Online,2022-06-24 18:44:36
37373,7,1,Offline,2024-09-13 00:52:03
3293,6,7,Offline,2021-03-30 01:56:15
8571,6,3,Offline,2024-09-09 12:07:50
35195,7,5,Offline,2023-12-14 15:45:29
38676,2,3,Offline,2021-09-05 04:19:17
22894,8,8,Offline,2024-11-13 06:45:14
10849,8,9,Online,2022-09-02 14:37:23
12986,4,2,Online,2024-06-07 08:04:22
7710,2,7,Offline,2018-08-21 20:16:20
27336,1,3,Online,2023-06-08 23:33:12
39714,6,8,Offline,2024-04-06 05:43:59
8360,1,6,Offline,2021-07-01 08:01:57
33994,1,3,Online,2021-05-10 09:15:58
27220,10,5,Offline,2020-03-11 05:43:28
36958,1,9,Online,2020-12-31 23:34:01
18212,4,3,Offline,2022-09-09 20:25:43
48269,4,1,Offline,2018-01-16 17:10:53
3964,9,10,Offline,2023-07-11 12:47:03
5889,3,2,Online,2024-03-22 18:46:34
49490,2,10,Offline,2019-11-15 21:33:24
23524,5,4,Online,2019-04-29 02:45:12
8890,2,7,Online,2018-12-13 02:13:03
27571,10,6,Offline,2021-01-18 12:59:43
19729,10,1,Online,2020-01-25 06:37:44
30942,9,3,Offline,2018-05-24 02:34:50
9965,5,1,Online,2020-01-24 14:25:18
24955,10,4,Offline,2018-11-02 12:16:20
22528,6,10,Offline,2019-02-11 23:11:58
33420,7,8,Online,2023-01-23 20:24:47
48702,2,10,Online,2021-03-26 23:05:05
5408,5,7,Online,2018-10-16 02:37:20
40320,3,5,Offline,2019-11-11 04:16:59
17548,1,2,Offline,2019-03-14 23:43:58
49623,2,5,Offline,2023-01-05 10:25:29
27560,5,1,Offline,2022-04-23 05:44:44
18821,1,3,Online,2022-11-22 00:08:02
38696,1,2,Online,2018-12-06 19:23:34
7875,10,3,Offline,2022-10-15 16:57:41
1052,7,10,Offline,2019-05-15 20:48:07
34217,8,9,Offline,2021-10-01 11:03:11
8518,2,9,Online,2019-05-12 02:08:01
26699,9,7,Online,2024-07-18 23:39:39
31597,5,2,Offline,2019-01-17 07:15:52
3756,8,7,Offline,2020-11-08 06:48:35
15858,3,2,Offline,2021-09-05 22:37:42
16999,2,7,Offline,2020-05-17 07:34:43
7173,7,10,Online,2020-11-30 06:23:49
12982,10,1,Offline,2021-12-13 12:20:44
43117,5,10,Offline,2020-12-24 01:24:08
857,10,9,Offline,2020-11-01 12:40:12
28874,8,2,Online,2021-09-26 06:11:46
37812,8,4,Offline,2023-05-24 01:58:06
40202,3,1,Offline,2023-02-22 18:08:07
35832,7,7,Online,2022-02-05 17:28:12
16251,2,2,Offline,2020-01-30 02:15:40
31135,7,10,Offline,2020-09-28 11:19:57
19334,2,7,Online,2018-04-02 16:57:36
27708,5,9,Online,2018-12-31 20:32:30
28639,2,3,Offline,2019-10-30 13:16:23
5346,6,2,Online,2022-04-21 15:44:07
41297,7,4,Offline,2020-04-30 21:29:09
31788,3,10,Offline,2022-10-08 12:47:44
45070,5,3,Online,2021-11-25 02:17:18
7312,4,1,Offline,2023-01-08 01:18:14
41564,7,5,Online,2021-09-15 14:51:49
23586,1,10,Online,2022-01-22 07:03:20
35104,9,7,Offline,2018-11-26 22:54:16
10933,7,6,Offline,2020-06-19 07:21:26
23198,6,9,Online,2022-12-11 05:32:48
48926,5,5,Online,2018-10-14 14:20:15
21782,2,6,Offline,2018-02-11 05:28:33
18245,2,3,Online,2018-02-20 15:25:25
2476,6,1,Online,2022-11-06 18:57:23
38350,2,3,Offline,2021-10-08 07:54:59
30045,3,6,Offline,2022-04-17 18:14:49
35696,1,7,Offline,2020-09-15 14:02:57
31846,2,9,Offline,2024-06-08 13:57:57
833,10,8,Offline,2020-03-09 15:35:17
1410,1,6,Offline,2018-08-13 08:29:46
2538,10,1,Offline,2021-06-06 22:23:57
5790,7,1,Online,2024-09-28 06:35:18
1437,8,2,Offline,2022-12-08 16:56:40
37604,6,6,Offline,2024-02-24 19:39:33
10061,8,7,Online,2023-02-19 20:27:54
44896,9,5,Online,2018-08-08 22:41:17
23240,10,7,Online,2019-11-25 18:43:26
32889,4,10,Online,2018-04-29 13:45:58
6840,7,7,Online,2021-11-20 03:17:38
35749,3,5,Offline,2020-08-14 03:44:48
36960,3,4,Offline,2019-07-04 15:39:16
10951,4,9,Offline,2022-08-30 17:41:57
6971,7,1,Offline,2019-12-28 00:25:11
48556,6,1,Offline,2021-06-05 20:18:19
39960,6,6,Offline,2019-11-23 10:06:09
19169,5,5,Online,2020-08-18 16:21:29
41964,1,9,Offline,2020-10-04 20:15:27
25691,1,3,Offline,2020-06-25 22:17:25
40843,5,8,Online,2018-01-21 23:34:08
32009,8,3,Offline,2023-12-16 15:42:16
40365,5,2,Online,2020-04-22 11:44:21
29920,2,1,Offline,2022-02-04 01:46:12
16612,6,10,Offline,2019-07-16 11:00:00
30957,5,4,Offline,2022-01-22 18:53:15
10592,10,2,Offline,2024-03-12 13:33:32
27409,6,4,Offline,2019-02-06 19:02:07
34075,8,1,Offline,2024-08-24 08:20:27
17593,2,1,Offline,2018-03-03 13:26:33
48461,1,10,Online,2023-07-07 01:42:30
3972,10,8,Offline,2024-12-25 08:42:59
38458,4,1,Online,2019-11-20 20:37:21
21813,4,2,Online,2023-07-05 01:05:59
4724,3,3,Offline,2020-05-07 16:10:00
38102,9,9,Offline,2024-11-27 18:35:14
9295,10,7,Offline,2021-10-16 13:46:25
18058,6,2,Online,2023-12-08 23:19:12
17095,2,2,Offline,2021-08-02 16:38:29
24683,5,4,Online,2019-12-05 11:01:57
11142,5,9,Online,2018-09-06 22:33:35
10928,2,5,Online,2018-12-20 12:35:24
786,5,6,Online,2022-03-20 03:29:09
2551,1,7,Offline,2019-02-12 21:41:17
9440,10,5,Offline,2021-01-10 12:17:37
35311,9,3,Online,2024-02-26 02:36:42
30392,3,3,Offline,2018-05-18 07:49:36
48790,7,7,Online,2024-06-17 06:34:18
49235,5,10,Online,2024-04-30 14:02:16
33823,10,10,Online,2019-05-06 07:20:45
22099,3,6,Online,2020-01-21 17:56:18
19324,3,5,Online,2018-07-11 04:46:07
5762,10,6,Online,2022-10-20 17:17:57
615,9,2,Offline,2023-07-18 03:55:23
3329,4,5,Online,2019-01-11 22:37:19
5247,1,7,Online,2021-12-17 20:30:19
33989,8,9,Offline,2024-05-06 20:50:00
6240,5,3,Offline,2019-11-15 03:59:48
26389,7,8,Offline,2021-02-05 11:06:30
36417,7,8,Offline,2018-12-29 07:29:38
21125,9,9,Online,2018-02-07 18:00:18
6404,8,7,Offline,2024-08-15 01:55:59
39321,8,4,Online,2024-04-12 10:25:01
45065,1,4,Offline,2018-08-13 03:22:41
16115,1,8,Online,2024-03-02 06:38:45
36376,6,9,Offline,2024-11-25 11:58:37
18580,10,4,Online,2024-10-17 20:16:12
8055,4,4,Online,2024-10-06 21:25:39
3394,7,10,Offline,2018-10-09 14:13:07
39267,2,4,Offline,2019-12-30 08:03:20
26017,4,4,Offline,2022-05-25 06:34:16
7992,5,2,Offline,2019-03-08 18:19:59
46957,5,3,Online,2018-08-06 09:11:45
48190,7,8,Offline,2022-06-05 23:20:06
32136,10,10,Offline,2021-03-16 06:38:39
26066,1,4,Offline,2019-08-12 05:05:57
33042,8,5,Offline,2023-02-07 21:42:27
27064,2,2,Offline,2021-04-04 21:24:46
22453,8,4,Online,2019-09-21 15:22:15
33027,2,6,Online,2019-01-11 15:56:28
23168,10,10,Offline,2018-01-10 01:58:06
12969,4,7,Offline,2020-09-29 12:59:32
4426,4,10,Offline,2021-12-13 23:25:54
6707,10,9,Online,2019-09-20 20:48:27
30422,4,5,Offline,2024-06-08 18:35:23
49829,5,2,Online,2023-04-02 12:13:27
33725,5,10,Online,2018-06-04 09:54:09
13469,10,3,Online,2020-05-23 08:04:34
15292,2,10,Online,2020-09-18 23:25:41
19046,4,7,Offline,2018-06-29 08:41:19
40299,5,8,Offline,2018-01-24 09:26:14
42343,4,5,Offline,2024-02-15 16:23:38
11210,1,4,Offline,2023-09-14 06:04:38
10805,1,2,Offline,2020-10-26 05:17:40
2655,1,4,Online,2019-06-10 14:02:59
942,9,8,Online,2020-06-25 04:57:28
28689,1,9,Online,2019-02-17 07:45:11
9751,1,3,Offline,2024-10-27 14:31:23
