campaign_id,emails_sent,emails_opened,emails_clicked,open_rate,click_rate,send_date
14564,14423,4650,1730,0.32,0.12,2021-01-30 12:24:47
6954,44211,12005,2117,0.27,0.05,2022-01-05 07:59:17
18591,47423,22293,2624,0.47,0.06,2019-12-09 13:16:22
1196,13075,3575,226,0.27,0.02,2018-09-03 23:58:22
9548,41643,18057,4240,0.43,0.1,2022-04-14 15:12:38
3534,7172,1302,325,0.18,0.05,2024-07-29 08:31:39
2603,43607,14311,2346,0.33,0.05,2023-12-07 01:38:38
2765,4780,2310,539,0.48,0.11,2020-12-28 11:31:22
10375,16888,7947,1816,0.47,0.11,2024-09-23 23:07:35
12898,46109,26474,4709,0.57,0.1,2024-11-23 21:56:53
5090,41181,12597,3517,0.31,0.09,2019-03-01 07:56:42
19069,23598,11038,4170,0.47,0.18,2024-05-25 16:58:22
6064,16194,6036,2280,0.37,0.14,2024-07-07 14:05:33
726,18674,9802,3403,0.52,0.18,2023-12-31 01:32:41
2587,46021,19505,7279,0.42,0.16,2020-10-03 20:49:00
2649,18873,4575,1256,0.24,0.07,2022-05-28 17:03:41
8775,30324,7505,861,0.25,0.03,2018-10-02 08:45:59
4184,8643,1586,164,0.18,0.02,2024-02-12 16:33:07
16915,33439,9959,2354,0.3,0.07,2019-02-15 03:50:39
8378,40373,6933,1822,0.17,0.05,2020-05-21 06:08:47
10287,18701,10875,657,0.58,0.04,2023-11-30 11:32:34
6617,20267,12100,2347,0.6,0.12,2022-07-22 11:25:50
682,14848,7669,1925,0.52,0.13,2024-08-03 04:59:06
15682,21778,5035,1911,0.23,0.09,2023-11-08 13:08:31
8775,43284,10447,2390,0.24,0.06,2023-05-23 06:40:39
17040,40836,24478,2443,0.6,0.06,2023-06-27 13:46:00
17932,16481,5970,1164,0.36,0.07,2022-06-20 01:06:03
764,39983,15228,4095,0.38,0.1,2020-09-12 07:34:23
8043,40623,11426,3582,0.28,0.09,2020-06-03 22:18:28
10308,5160,839,334,0.16,0.06,2022-04-23 02:27:03
8051,22440,7904,1495,0.35,0.07,2022-08-06 09:18:02
11401,15296,9087,2260,0.59,0.15,2022-05-29 22:11:38
15941,21926,7324,2820,0.33,0.13,2022-07-18 21:39:53
299,25343,13470,4557,0.53,0.18,2022-06-22 09:27:59
8090,18847,5003,1040,0.27,0.06,2020-09-24 21:53:41
18824,40317,14241,3126,0.35,0.08,2022-12-09 07:51:24
13031,23773,14158,1610,0.6,0.07,2024-10-03 14:25:59
17392,22314,9600,3628,0.43,0.16,2023-10-20 03:41:43
1511,28604,12782,1491,0.45,0.05,2020-04-04 09:49:11
19876,7049,3084,477,0.44,0.07,2018-03-07 13:03:54
7756,16252,5962,839,0.37,0.05,2020-11-25 03:23:47
5011,22837,10462,2898,0.46,0.13,2020-01-29 16:59:07
7925,18822,9366,3273,0.5,0.17,2024-01-28 06:02:13
6683,48493,27580,8112,0.57,0.17,2019-04-13 01:49:34
13287,2210,1206,105,0.55,0.05,2021-08-23 23:29:53
6773,35768,14654,3031,0.41,0.08,2019-09-08 13:43:10
5574,32316,15288,5870,0.47,0.18,2023-05-22 08:01:36
3224,7161,3005,629,0.42,0.09,2018-01-20 20:22:52
19624,36021,12174,3530,0.34,0.1,2018-07-09 18:20:17
10129,31892,7861,622,0.25,0.02,2021-05-22 00:18:15
10520,19802,6447,1699,0.33,0.09,2023-01-18 02:52:40
11798,45204,9526,1921,0.21,0.04,2024-04-19 04:56:05
16027,1680,255,90,0.15,0.05,2020-06-30 19:08:19
8646,12116,4539,356,0.37,0.03,2020-09-20 09:41:11
5584,5215,1056,197,0.2,0.04,2022-12-03 19:35:24
6738,11821,3933,481,0.33,0.04,2022-05-18 13:54:19
15897,7885,3870,1390,0.49,0.18,2024-10-11 14:43:15
15188,42214,25283,7354,0.6,0.17,2024-04-17 15:39:51
1385,46534,22205,5981,0.48,0.13,2022-01-22 17:00:26
9893,36300,12806,954,0.35,0.03,2018-01-27 19:59:06
5732,48815,19068,4174,0.39,0.09,2022-09-02 09:15:56
14352,26281,4938,962,0.19,0.04,2024-01-12 18:35:14
3563,49952,13845,1625,0.28,0.03,2023-05-29 12:09:18
19504,31078,14874,3940,0.48,0.13,2020-08-08 10:56:32
12184,29205,16516,5205,0.57,0.18,2018-12-06 16:07:11
5437,1436,221,58,0.15,0.04,2022-06-15 21:27:57
12407,2504,427,68,0.17,0.03,2018-06-25 12:04:09
9271,25080,13254,3187,0.53,0.13,2021-02-14 21:58:42
4404,34747,8423,1192,0.24,0.03,2024-02-28 17:37:24
26,29603,10133,929,0.34,0.03,2023-08-21 22:33:11
14692,15393,5765,439,0.37,0.03,2024-03-03 23:42:31
6555,8650,3011,731,0.35,0.08,2023-07-08 07:13:32
12590,45996,14960,2207,0.33,0.05,2022-09-26 01:12:18
1552,15942,3954,1166,0.25,0.07,2020-12-10 02:26:19
14612,21817,8108,2848,0.37,0.13,2018-01-10 06:59:43
14716,20092,4435,689,0.22,0.03,2018-10-10 09:42:04
15102,21142,3504,507,0.17,0.02,2021-06-25 17:04:52
1693,48218,23699,2633,0.49,0.05,2018-02-03 22:34:30
16498,26082,15565,932,0.6,0.04,2022-12-27 23:00:09
5149,34625,17484,1723,0.5,0.05,2020-11-20 18:27:11
16837,22194,3874,730,0.17,0.03,2024-08-13 23:36:58
11990,24168,7207,2553,0.3,0.11,2018-12-02 08:54:55
7908,20021,6320,989,0.32,0.05,2024-02-06 15:26:19
17969,44324,17629,5139,0.4,0.12,2022-10-30 07:29:09
10025,44451,19005,4441,0.43,0.1,2020-04-23 05:27:12
14558,36417,17073,4600,0.47,0.13,2024-08-16 21:05:16
14150,1666,389,123,0.23,0.07,2024-05-21 03:33:30
4105,20083,11920,4490,0.59,0.22,2021-03-20 19:15:02
2615,708,244,51,0.34,0.07,2022-08-01 15:26:05
15273,11734,5289,1522,0.45,0.13,2022-12-06 05:36:12
593,2333,1312,519,0.56,0.22,2020-12-19 10:12:06
19552,9261,5479,1506,0.59,0.16,2020-10-23 19:29:26
14240,15649,3777,933,0.24,0.06,2019-02-11 03:37:05
4596,3790,2072,268,0.55,0.07,2022-12-22 11:21:24
10125,7453,1656,169,0.22,0.02,2021-10-25 12:23:22
18435,13457,6437,1745,0.48,0.13,2018-09-19 17:47:22
10528,24095,6613,2200,0.27,0.09,2024-09-13 04:50:36
7667,30945,7694,1544,0.25,0.05,2020-09-24 14:46:42
14623,17024,6627,2268,0.39,0.13,2021-02-28 10:29:00
4859,8604,1735,263,0.2,0.03,2024-05-31 14:16:28
8876,41435,21302,6498,0.51,0.16,2022-10-14 02:40:48
15182,36870,15625,5112,0.42,0.14,2019-03-16 01:31:03
7411,14351,4654,1167,0.32,0.08,2018-09-08 12:14:14
6340,43470,23675,5287,0.54,0.12,2023-05-19 07:24:49
12319,25490,6231,2338,0.24,0.09,2019-09-06 08:55:12
11404,28834,8713,665,0.3,0.02,2021-09-17 22:02:35
9687,42814,11881,1514,0.28,0.04,2018-05-27 08:27:16
13698,30967,9135,1098,0.29,0.04,2018-10-10 05:48:06
18247,49466,15300,3995,0.31,0.08,2019-08-21 14:54:02
17574,21284,10154,2333,0.48,0.11,2020-01-26 13:38:17
17358,25713,11421,4309,0.44,0.17,2022-07-06 21:45:08
15144,23967,10788,1029,0.45,0.04,2018-10-22 06:17:38
17604,29926,9471,1560,0.32,0.05,2021-07-18 14:17:08
12489,4160,2325,211,0.56,0.05,2021-08-23 03:47:30
13034,25846,5753,1944,0.22,0.08,2018-11-11 23:17:33
4985,38701,23127,6791,0.6,0.18,2022-06-25 19:03:44
17379,31234,5974,1531,0.19,0.05,2023-07-04 03:38:55
17833,35170,14926,2484,0.42,0.07,2019-05-15 04:26:36
8974,16015,7788,2683,0.49,0.17,2019-03-17 03:26:11
5232,22644,5747,849,0.25,0.04,2023-06-15 10:35:57
18668,2468,884,222,0.36,0.09,2020-02-07 21:03:32
18989,22878,6380,2306,0.28,0.1,2018-02-02 10:56:46
8498,13278,3934,1042,0.3,0.08,2019-11-21 05:23:46
10633,1858,756,134,0.41,0.07,2021-10-29 19:38:31
8981,20123,5381,1131,0.27,0.06,2024-08-27 12:03:41
3653,33386,7968,3049,0.24,0.09,2019-07-29 06:15:49
10658,31971,9839,2809,0.31,0.09,2020-12-27 16:09:21
12029,42946,17232,3645,0.4,0.08,2021-10-16 05:31:36
4015,23166,5175,1456,0.22,0.06,2020-07-09 19:28:23
12359,33551,11623,3543,0.35,0.11,2023-05-18 13:07:46
16350,13607,4826,1542,0.35,0.11,2019-12-13 22:07:20
12765,7633,2451,740,0.32,0.1,2020-07-11 20:09:07
13922,31178,11007,833,0.35,0.03,2024-08-24 07:08:33
17252,9779,2992,536,0.31,0.05,2019-05-13 01:44:41
19558,25805,8779,3380,0.34,0.13,2018-08-11 03:18:28
5575,15948,7062,2426,0.44,0.15,2019-10-21 18:20:52
4753,16416,6145,1917,0.37,0.12,2018-06-11 03:43:21
3371,2329,535,182,0.23,0.08,2024-12-03 12:19:26
11389,26927,7854,1820,0.29,0.07,2018-07-23 16:24:35
19399,4343,1742,499,0.4,0.11,2019-01-30 20:07:03
7650,36013,5901,331,0.16,0.01,2018-08-18 02:06:46
426,2802,1537,127,0.55,0.05,2018-04-02 09:58:26
6282,30540,10996,3778,0.36,0.12,2023-08-28 21:51:42
2536,35542,13806,4044,0.39,0.11,2021-05-11 20:01:37
7027,26354,4062,801,0.15,0.03,2019-09-12 23:59:56
9022,7817,1615,411,0.21,0.05,2022-06-14 22:02:09
6741,45375,22241,8342,0.49,0.18,2023-03-23 22:55:22
18303,36369,10129,538,0.28,0.01,2018-08-04 16:01:22
16465,21682,7998,3055,0.37,0.14,2024-11-15 06:43:49
13098,11460,4852,1560,0.42,0.14,2019-10-30 09:19:32
3040,47290,17396,2898,0.37,0.06,2018-02-27 05:15:18
7408,24556,7508,1697,0.31,0.07,2021-08-12 07:52:49
643,4278,2187,590,0.51,0.14,2023-05-19 05:46:08
18753,38016,12114,4012,0.32,0.11,2018-04-27 06:45:20
5148,10943,4631,314,0.42,0.03,2020-10-01 07:38:08
17329,20802,11342,4278,0.55,0.21,2020-04-23 01:20:31
8434,6124,1114,218,0.18,0.04,2022-02-04 15:00:22
14214,25237,7681,2075,0.3,0.08,2018-04-23 16:45:46
15051,970,539,86,0.56,0.09,2023-06-08 11:05:46
13745,45692,25032,5762,0.55,0.13,2021-10-05 18:23:23
3049,4181,896,357,0.21,0.09,2018-11-22 12:16:13
19678,27167,6651,800,0.24,0.03,2018-11-22 23:47:52
15334,21504,9032,3184,0.42,0.15,2019-02-03 08:50:35
17546,47691,16584,1040,0.35,0.02,2020-01-08 10:43:48
6621,37486,7753,1450,0.21,0.04,2020-11-26 08:21:58
19082,12237,5475,1898,0.45,0.16,2020-11-07 17:46:18
2270,36897,14638,1659,0.4,0.04,2019-02-03 04:24:13
7747,29704,9845,904,0.33,0.03,2024-11-05 16:03:54
17980,21019,9086,1895,0.43,0.09,2020-02-29 23:41:14
1091,27582,4469,1255,0.16,0.05,2022-06-13 03:27:49
6032,33586,12816,3899,0.38,0.12,2018-01-12 16:02:44
758,37588,20411,5449,0.54,0.14,2018-04-09 12:02:10
18402,29324,10475,1175,0.36,0.04,2020-11-27 09:57:56
18263,31849,13654,3303,0.43,0.1,2019-02-20 06:22:12
7067,34662,14566,5481,0.42,0.16,2024-01-11 10:12:41
679,47506,10511,1842,0.22,0.04,2019-10-07 02:14:01
16211,43627,6804,850,0.16,0.02,2024-08-06 10:41:41
9020,33112,12042,1820,0.36,0.05,2023-08-25 06:49:09
9404,44307,7559,2853,0.17,0.06,2023-07-06 12:21:00
12930,36640,16263,2953,0.44,0.08,2019-04-18 11:30:45
8895,17503,3459,1368,0.2,0.08,2020-01-16 02:09:02
8649,3909,866,265,0.22,0.07,2024-04-15 11:29:33
5367,5809,1010,274,0.17,0.05,2020-09-01 09:08:45
7325,27479,11312,2725,0.41,0.1,2018-01-09 14:24:11
906,45048,19498,1880,0.43,0.04,2018-03-24 19:13:57
18649,29704,16919,6348,0.57,0.21,2018-01-28 16:07:54
14447,43892,24998,2316,0.57,0.05,2023-12-14 18:59:21
17672,47747,23304,7815,0.49,0.16,2019-04-07 05:03:55
16623,11928,4197,552,0.35,0.05,2020-08-03 21:19:25
10434,49266,27990,8626,0.57,0.18,2022-01-03 08:14:46
8619,27125,9089,2176,0.34,0.08,2019-01-11 06:32:04
16774,10797,3744,1220,0.35,0.11,2024-07-13 02:57:59
12986,17543,6378,2364,0.36,0.13,2020-07-24 14:15:44
18738,46802,13526,2237,0.29,0.05,2018-05-22 10:02:49
2226,20409,11861,2644,0.58,0.13,2020-12-24 16:13:13
10449,23628,5783,2001,0.24,0.08,2018-02-11 11:26:47
225,41007,22784,2603,0.56,0.06,2023-09-05 02:09:32
5613,11627,3352,419,0.29,0.04,2023-02-24 10:47:24
4147,42053,21094,2969,0.5,0.07,2020-08-26 15:44:51
3103,3396,1852,692,0.55,0.2,2019-01-27 21:25:11
10518,34049,17328,1959,0.51,0.06,2022-01-28 11:53:01
8804,37918,7698,647,0.2,0.02,2023-11-24 21:52:53
5281,28017,12873,5119,0.46,0.18,2023-01-06 18:00:39
11714,31178,16771,2274,0.54,0.07,2020-01-23 04:24:21
13463,7158,3709,326,0.52,0.05,2019-10-12 02:47:57
10278,30308,5091,303,0.17,0.01,2020-10-07 07:13:50
3652,3847,1523,280,0.4,0.07,2020-03-01 10:52:30
12826,47357,14488,1075,0.31,0.02,2019-03-15 13:11:03
8144,46711,9241,3402,0.2,0.07,2022-09-17 03:24:26
11447,39872,18238,2855,0.46,0.07,2019-12-12 04:32:44
10142,23492,13088,1875,0.56,0.08,2018-04-17 21:03:31
14586,48924,25015,7403,0.51,0.15,2024-07-03 22:14:13
6651,12356,2816,271,0.23,0.02,2023-10-12 10:46:26
12207,1955,297,116,0.15,0.06,2020-09-27 16:50:21
3034,31250,13290,4503,0.43,0.14,2018-02-16 07:11:28
15868,6511,2803,225,0.43,0.03,2018-07-28 09:54:13
16925,8569,5094,1576,0.59,0.18,2022-08-21 17:15:52
13399,30490,12525,3609,0.41,0.12,2020-10-10 21:19:06
12039,13510,6138,1190,0.45,0.09,2019-03-08 04:21:32
15350,45940,11709,733,0.25,0.02,2023-07-01 00:20:48
16690,48295,28589,5234,0.59,0.11,2018-11-09 09:45:50
14666,47314,17008,3466,0.36,0.07,2022-02-09 08:50:01
1764,1811,786,293,0.43,0.16,2018-02-19 06:02:40
9801,6224,2291,300,0.37,0.05,2020-03-15 23:20:16
11194,39084,22652,1629,0.58,0.04,2021-02-23 13:03:47
8748,12210,3730,1208,0.31,0.1,2020-02-08 23:13:47
17265,40721,20122,5914,0.49,0.15,2020-05-06 11:17:43
16392,30712,12675,2438,0.41,0.08,2018-11-19 01:56:21
3801,36415,8856,2284,0.24,0.06,2018-06-28 22:20:24
15484,6305,1253,102,0.2,0.02,2022-01-13 12:34:04
2998,36149,20650,2068,0.57,0.06,2022-02-19 19:44:10
3000,35846,19419,3229,0.54,0.09,2022-02-25 18:30:04
8363,31442,5952,1228,0.19,0.04,2020-04-05 07:41:12
13837,44600,23692,1822,0.53,0.04,2022-01-06 19:47:41
329,43797,8917,2264,0.2,0.05,2024-12-02 07:05:48
1624,45621,24802,3144,0.54,0.07,2019-07-06 22:10:04
10838,10798,3656,508,0.34,0.05,2021-01-21 14:46:35
16171,5380,1517,313,0.28,0.06,2021-07-24 03:17:39
13304,24575,7122,552,0.29,0.02,2019-04-20 11:54:10
7807,29919,12637,3562,0.42,0.12,2021-02-24 01:55:11
347,29210,8125,1003,0.28,0.03,2024-01-23 23:50:56
15232,18482,7042,1481,0.38,0.08,2022-05-08 00:58:06
2473,15094,4457,1374,0.3,0.09,2023-07-11 03:17:53
1175,29321,10425,3598,0.36,0.12,2023-02-15 23:06:38
2321,2468,928,132,0.38,0.05,2020-08-21 01:40:53
8984,30932,7900,2831,0.26,0.09,2018-01-15 10:14:47
15474,34170,11692,3758,0.34,0.11,2018-08-14 15:56:35
11,46162,12553,2069,0.27,0.04,2020-03-05 21:45:01
18954,38097,10874,781,0.29,0.02,2021-10-22 02:42:50
18006,13340,4391,1510,0.33,0.11,2024-06-18 13:48:12
17346,13095,5393,648,0.41,0.05,2023-04-15 02:09:25
3789,16762,8082,1262,0.48,0.08,2023-08-17 10:43:26
13698,35215,14832,3291,0.42,0.09,2019-11-10 07:19:15
16922,11590,3506,649,0.3,0.06,2019-11-07 13:39:10
18,41277,9561,2882,0.23,0.07,2023-08-12 07:16:31
1064,9138,3703,700,0.41,0.08,2022-01-07 00:52:25
13261,22513,10455,1939,0.46,0.09,2024-05-15 06:38:41
9261,47954,27829,6596,0.58,0.14,2019-04-05 13:00:17
9751,6268,3667,788,0.59,0.13,2022-11-05 00:05:59
19228,24962,9137,1578,0.37,0.06,2018-05-31 20:38:52
10918,34852,14565,4461,0.42,0.13,2020-08-26 16:44:51
19541,15882,8388,2800,0.53,0.18,2018-02-12 17:12:46
7314,27382,8825,1909,0.32,0.07,2020-06-16 16:34:38
7830,6272,1878,642,0.3,0.1,2020-09-11 05:30:43
585,35258,11141,2919,0.32,0.08,2023-09-13 01:56:18
4350,32117,17807,6677,0.55,0.21,2023-09-25 15:24:50
14728,17023,3503,477,0.21,0.03,2020-09-24 04:56:04
13584,13185,4344,411,0.33,0.03,2020-11-12 20:39:17
7757,23661,4955,1683,0.21,0.07,2020-02-08 15:53:08
10743,39596,22063,1592,0.56,0.04,2019-01-03 12:37:05
14775,35451,16946,3692,0.48,0.1,2018-10-17 20:07:02
5990,33966,9496,2358,0.28,0.07,2018-03-12 09:53:10
7646,48892,14373,1077,0.29,0.02,2023-12-31 21:58:23
16813,36800,20818,5669,0.57,0.15,2024-09-13 06:36:37
9390,47064,8711,1131,0.19,0.02,2021-05-28 18:26:53
5418,9929,2287,761,0.23,0.08,2023-11-27 01:02:55
5352,43517,9797,1224,0.23,0.03,2023-05-09 21:27:13
10701,42475,9551,603,0.22,0.01,2019-10-27 10:42:16
8894,8309,2583,752,0.31,0.09,2024-02-06 10:34:38
9380,3293,805,190,0.24,0.06,2019-06-22 16:18:47
426,18552,6719,1330,0.36,0.07,2022-12-23 05:11:46
4446,37238,11954,2481,0.32,0.07,2022-11-20 15:48:51
11044,3127,1071,135,0.34,0.04,2019-10-25 09:00:31
3920,31762,10742,4095,0.34,0.13,2024-11-02 19:58:55
18619,3395,892,148,0.26,0.04,2019-04-22 08:06:00
10931,1654,807,259,0.49,0.16,2020-05-16 04:11:32
3317,9631,1771,146,0.18,0.02,2019-03-31 08:33:12
7109,35367,14314,5408,0.4,0.15,2018-11-29 08:24:43
12788,49663,12503,645,0.25,0.01,2022-10-13 18:18:50
19049,38784,22642,7281,0.58,0.19,2021-10-10 06:11:02
466,30877,8636,2201,0.28,0.07,2018-09-29 14:07:44
3603,49638,23953,7023,0.48,0.14,2023-08-23 18:24:18
6511,42202,19938,7683,0.47,0.18,2024-09-19 13:43:12
7557,40851,21951,3610,0.54,0.09,2024-08-03 16:22:23
7440,14447,2267,223,0.16,0.02,2021-11-09 02:03:48
13740,44580,12865,5007,0.29,0.11,2018-10-22 00:36:06
1696,43461,25057,7491,0.58,0.17,2021-04-21 20:01:18
5338,32315,12237,2511,0.38,0.08,2020-10-03 13:14:40
5950,41721,20600,3710,0.49,0.09,2019-03-14 16:46:00
533,45085,14973,2883,0.33,0.06,2023-10-11 17:42:28
4016,35636,17344,5760,0.49,0.16,2018-02-09 21:50:46
12399,4336,2221,446,0.51,0.1,2020-12-28 12:46:30
1754,874,365,50,0.42,0.06,2021-09-27 07:45:30
17098,8527,4417,222,0.52,0.03,2023-11-16 06:13:04
4847,15161,7126,2821,0.47,0.19,2022-10-06 19:52:51
19329,8450,4991,1540,0.59,0.18,2022-07-10 01:34:25
2230,32056,15609,4056,0.49,0.13,2022-08-15 14:46:48
11519,35449,14505,5689,0.41,0.16,2021-04-29 10:17:47
15447,47650,18427,2655,0.39,0.06,2019-11-03 16:04:50
8406,41245,12270,4819,0.3,0.12,2019-11-07 10:07:49
10879,5600,2222,479,0.4,0.09,2019-10-23 05:11:08
6195,18985,4889,560,0.26,0.03,2020-07-31 17:39:31
8811,18697,4168,266,0.22,0.01,2022-06-18 18:04:32
11386,7221,2172,345,0.3,0.05,2024-02-10 22:22:58
328,31577,13678,4492,0.43,0.14,2018-01-05 01:18:37
13130,45974,25744,3261,0.56,0.07,2019-02-24 22:02:33
12377,36896,13850,3704,0.38,0.1,2020-04-11 04:53:12
8748,29952,10186,1012,0.34,0.03,2022-05-17 06:54:48
1621,30839,17725,1355,0.57,0.04,2018-06-19 08:59:02
8503,21956,7127,2508,0.32,0.11,2023-11-13 14:49:39
14715,6680,2441,516,0.37,0.08,2019-03-18 00:57:58
16360,18193,8428,666,0.46,0.04,2024-05-25 10:33:46
17985,46087,19045,2540,0.41,0.06,2020-10-11 03:02:23
5615,11794,2705,913,0.23,0.08,2024-04-08 22:50:24
13195,25086,8375,2260,0.33,0.09,2020-01-31 15:57:18
17928,3410,1614,586,0.47,0.17,2024-08-07 04:14:06
5948,30365,15366,4890,0.51,0.16,2020-10-03 06:51:16
9184,3565,2099,135,0.59,0.04,2021-04-20 23:42:02
19639,46590,23015,5497,0.49,0.12,2021-11-12 08:55:19
9911,10111,3156,242,0.31,0.02,2022-08-30 18:48:49
1764,10807,3743,1130,0.35,0.1,2022-08-06 06:50:45
14570,9594,3843,403,0.4,0.04,2023-04-30 10:20:01
12201,17888,6581,954,0.37,0.05,2019-01-20 17:49:56
11669,22699,8695,2372,0.38,0.1,2019-08-09 21:07:01
8930,11173,2380,364,0.21,0.03,2022-03-09 09:20:18
1969,49406,9454,2666,0.19,0.05,2020-07-08 06:55:45
19851,31444,5398,849,0.17,0.03,2022-12-02 22:55:40
1058,19211,5878,312,0.31,0.02,2022-02-15 16:50:58
62,35953,12550,2864,0.35,0.08,2019-03-15 08:15:00
6539,25996,11058,1359,0.43,0.05,2019-06-13 07:28:02
8075,2077,732,266,0.35,0.13,2024-12-19 02:45:53
18292,9046,4416,1098,0.49,0.12,2022-03-10 22:02:27
11869,6013,3550,1097,0.59,0.18,2020-08-20 07:25:50
14496,4719,1409,253,0.3,0.05,2024-09-03 00:28:53
355,31553,18191,2233,0.58,0.07,2020-03-01 13:55:06
10691,13432,6500,1992,0.48,0.15,2021-05-30 23:55:18
13456,3287,596,38,0.18,0.01,2018-09-17 03:22:25
19337,26522,10661,2612,0.4,0.1,2019-08-08 00:29:48
11377,12824,7471,2444,0.58,0.19,2022-07-11 18:55:10
3812,27137,9658,496,0.36,0.02,2024-06-05 15:28:19
15696,20645,4978,596,0.24,0.03,2023-07-18 13:06:56
7188,46716,11774,2331,0.25,0.05,2023-11-10 19:27:08
3331,33601,7458,1531,0.22,0.05,2020-11-02 02:27:03
15274,25781,7091,725,0.28,0.03,2023-05-18 19:16:33
13229,12515,6206,1826,0.5,0.15,2018-07-09 02:17:18
7049,25774,10360,544,0.4,0.02,2024-12-17 07:01:25
14544,44325,15095,4079,0.34,0.09,2019-09-02 23:41:23
2389,33256,16278,6500,0.49,0.2,2021-04-23 13:20:58
4514,32930,9974,623,0.3,0.02,2018-12-27 20:28:44
2646,5474,3213,1114,0.59,0.2,2019-11-11 05:17:56
10995,7191,2926,974,0.41,0.14,2019-12-03 21:45:33
7435,27188,7816,2117,0.29,0.08,2023-01-26 02:47:38
9559,23583,12866,1883,0.55,0.08,2021-12-01 07:53:44
11466,43836,14404,5270,0.33,0.12,2021-07-23 05:08:45
2198,22528,7276,837,0.32,0.04,2021-11-06 12:12:26
3732,39146,11266,3909,0.29,0.1,2024-07-07 04:11:11
4669,24187,5148,1534,0.21,0.06,2024-06-24 10:05:57
14343,34085,16018,1079,0.47,0.03,2021-06-05 22:40:25
5324,20711,11334,1214,0.55,0.06,2022-12-11 09:30:43
10304,16221,7471,1154,0.46,0.07,2018-05-24 08:06:09
14436,9967,2924,752,0.29,0.08,2020-12-30 16:34:56
5429,46202,22106,2679,0.48,0.06,2024-10-15 16:34:58
7199,45162,25638,5849,0.57,0.13,2020-06-30 18:16:58
4248,16670,7134,2555,0.43,0.15,2018-05-13 15:53:12
19062,14831,7772,2188,0.52,0.15,2018-03-07 03:16:43
19994,42996,17393,1107,0.4,0.03,2022-05-15 08:27:23
14471,32813,15458,1725,0.47,0.05,2024-07-08 03:32:46
1022,23865,11666,3287,0.49,0.14,2018-06-21 18:33:22
5241,21290,8877,2301,0.42,0.11,2018-03-15 07:32:01
11371,40402,13489,2195,0.33,0.05,2019-03-19 12:21:17
10722,45919,12186,3906,0.27,0.09,2023-05-19 20:22:12
7708,6353,1956,551,0.31,0.09,2019-04-15 21:10:06
7026,907,404,57,0.45,0.06,2020-01-12 03:44:32
13232,25261,10131,4047,0.4,0.16,2018-11-30 19:32:24
19421,47145,13809,2129,0.29,0.05,2018-12-29 10:58:04
14090,18290,6440,937,0.35,0.05,2021-09-17 05:24:55
1235,41245,9059,1267,0.22,0.03,2021-10-17 14:07:18
4553,41237,6968,1426,0.17,0.03,2022-12-13 14:35:17
17041,4687,1606,522,0.34,0.11,2019-04-10 16:41:35
2403,1491,489,171,0.33,0.11,2019-02-01 16:47:32
8302,23941,4632,1836,0.19,0.08,2023-01-31 16:22:39
993,17083,3005,1096,0.18,0.06,2023-09-30 09:04:23
5515,9424,1676,146,0.18,0.02,2024-10-01 04:07:34
19539,3437,820,182,0.24,0.05,2019-12-21 05:26:43
194,38702,22309,6019,0.58,0.16,2022-03-15 20:09:28
15386,5745,3397,1246,0.59,0.22,2021-08-13 04:22:52
17890,28237,7727,2966,0.27,0.11,2024-10-25 16:05:06
10068,29060,5179,1098,0.18,0.04,2022-04-02 18:59:51
4454,28635,13273,2906,0.46,0.1,2019-04-26 03:25:53
3690,21420,10993,1412,0.51,0.07,2022-12-27 09:28:25
9873,30408,15134,2657,0.5,0.09,2019-01-19 23:50:48
4311,7787,2833,648,0.36,0.08,2018-12-06 03:40:30
6990,36103,19893,7229,0.55,0.2,2019-01-08 07:58:24
8038,25979,11757,1204,0.45,0.05,2024-09-19 13:52:15
15775,7413,1827,373,0.25,0.05,2021-04-28 01:18:54
10847,14169,6423,1627,0.45,0.11,2021-01-13 12:57:57
15932,12450,2686,245,0.22,0.02,2024-09-26 05:45:34
3584,36324,15335,3960,0.42,0.11,2021-10-24 16:50:42
1568,4663,1537,560,0.33,0.12,2023-09-16 01:21:42
13989,21502,3460,909,0.16,0.04,2021-08-24 16:33:59
1180,4214,1640,250,0.39,0.06,2021-08-21 20:02:23
7596,21323,7044,1908,0.33,0.09,2023-11-23 04:42:06
11071,28167,12567,2889,0.45,0.1,2023-11-04 08:00:56
3915,45052,7293,1241,0.16,0.03,2020-06-08 23:09:37
11945,39027,8626,2190,0.22,0.06,2018-11-04 21:12:29
4841,28736,16244,6338,0.57,0.22,2021-02-04 04:54:16
2852,47066,27502,5832,0.58,0.12,2018-05-20 09:40:44
686,30900,16508,5276,0.53,0.17,2024-06-19 16:20:56
1565,36716,19577,3998,0.53,0.11,2021-07-02 08:42:48
17026,2107,1218,241,0.58,0.11,2023-04-17 13:42:13
131,34565,7231,1786,0.21,0.05,2022-03-31 02:30:25
18793,3125,991,109,0.32,0.03,2024-01-12 01:17:04
488,38413,13599,2513,0.35,0.07,2022-05-22 15:23:06
3171,39412,9796,3891,0.25,0.1,2024-02-07 03:04:05
4711,22620,10446,3591,0.46,0.16,2021-05-14 07:21:34
19369,23115,7196,975,0.31,0.04,2019-06-25 22:22:35
4469,44532,15453,2682,0.35,0.06,2021-11-04 08:39:47
4320,4155,2036,173,0.49,0.04,2019-04-27 00:24:39
14887,15331,4789,1051,0.31,0.07,2019-01-13 15:13:35
