student_id,class_date,attendance_status,class_type
27398,2019-03-22 00:14:17,Present,Lecture
13251,2020-05-24 09:22:37,Present,Lecture
27123,2021-09-24 07:07:18,Present,Lab
14619,2017-06-11 11:36:17,Present,Online
28490,2023-05-11 23:36:32,Present,Lecture
35343,2018-01-12 09:03:08,Present,Lecture
2942,2022-07-13 14:22:02,Present,Lecture
32652,2019-11-24 10:47:35,Present,Online
7656,2017-12-06 05:40:54,Present,Lab
37366,2020-03-20 01:35:08,Present,Lecture
41198,2021-09-29 05:57:15,Present,Lecture
25884,2022-09-04 13:09:58,Present,Online
6191,2018-11-26 07:23:18,Present,Lab
36513,2023-03-10 08:17:15,Present,Lab
18067,2018-08-20 07:59:06,Absent,Lab
21916,2024-05-18 05:21:05,Present,Online
2197,2019-02-19 19:35:20,Absent,Lecture
40890,2021-07-28 12:22:09,Present,Lab
47550,2018-02-21 17:10:54,Present,Lecture
29547,2024-05-01 14:55:17,Present,Online
24049,2020-05-20 14:38:25,Present,Lab
37985,2021-06-26 15:26:22,Present,Lecture
9695,2018-09-30 13:58:56,Present,Lab
42122,2018-06-19 10:00:53,Present,Lecture
10992,2018-11-27 09:18:46,Present,Online
38706,2024-03-28 01:28:23,Absent,Lecture
31024,2018-06-06 05:29:48,Present,Lab
42735,2020-05-26 19:01:24,Present,Lecture
21024,2022-06-06 00:19:09,Present,Lab
31236,2023-11-25 19:46:50,Present,Lecture
16122,2017-07-23 08:13:30,Present,Lab
6371,2022-10-26 14:28:19,Absent,Lab
45423,2018-03-17 09:04:22,Absent,Lab
28422,2019-02-07 17:21:02,Present,Lecture
34857,2024-01-30 11:14:22,Present,Lecture
39711,2024-11-15 11:30:00,Present,Lab
14819,2020-10-27 18:08:25,Present,Lab
28640,2023-11-27 10:01:39,Present,Lab
43409,2020-02-25 03:47:37,Absent,Online
28743,2022-05-06 02:13:10,Absent,Lecture
46279,2018-11-04 07:04:35,Present,Online
12873,2018-08-13 11:55:32,Present,Lecture
31194,2017-01-30 22:09:46,Present,Lab
11910,2022-06-03 18:29:35,Present,Lecture
38310,2022-08-14 21:03:44,Present,Online
21368,2023-07-26 02:09:55,Present,Lecture
42338,2022-01-30 21:26:53,Present,Lab
47902,2021-04-18 07:38:42,Present,Lab
30657,2023-08-02 03:00:42,Present,Lecture
21091,2024-09-30 00:01:13,Present,Lecture
29884,2021-05-18 10:15:20,Absent,Online
19991,2017-03-29 09:48:59,Present,Lecture
27170,2020-07-13 09:51:54,Present,Online
408,2022-05-25 20:57:00,Present,Online
23468,2024-10-27 04:54:42,Present,Lab
29052,2018-01-08 13:04:26,Absent,Lab
36959,2020-02-12 11:30:52,Absent,Lab
11057,2023-11-09 03:03:37,Present,Lecture
30873,2020-04-15 00:06:59,Present,Lecture
11268,2023-02-05 10:28:30,Present,Lab
1666,2017-12-27 10:41:06,Present,Lecture
7227,2023-04-18 18:47:50,Present,Lecture
9118,2021-04-26 09:37:16,Present,Lab
45727,2018-11-30 15:16:25,Present,Online
28106,2023-09-26 23:22:07,Present,Lab
7014,2018-08-05 08:00:44,Present,Online
49955,2021-10-24 12:30:29,Present,Lecture
3890,2024-08-17 01:16:41,Present,Online
40877,2022-07-06 07:54:55,Present,Online
43648,2020-07-25 16:00:21,Present,Online
21555,2017-11-01 05:58:43,Absent,Lecture
889,2021-03-13 11:09:32,Present,Lecture
48231,2022-08-22 12:03:10,Present,Lecture
33488,2020-01-25 04:55:51,Present,Lecture
11235,2019-12-09 13:44:26,Present,Online
47599,2018-01-04 05:52:52,Present,Online
7579,2022-03-22 07:03:56,Present,Online
7234,2024-10-12 12:35:19,Present,Lab
38232,2017-07-13 17:46:17,Present,Online
30217,2023-06-18 20:23:56,Present,Lecture
6426,2019-01-16 01:14:45,Present,Online
8922,2019-09-15 06:39:05,Present,Lab
1396,2018-11-18 11:10:23,Present,Lecture
18662,2020-04-16 04:56:04,Present,Lecture
9466,2022-11-19 10:52:09,Present,Lecture
28167,2017-01-12 21:50:42,Absent,Lecture
44596,2020-06-09 17:52:34,Present,Lab
33930,2021-01-30 14:20:45,Present,Lecture
30519,2021-10-19 08:25:50,Present,Lecture
8576,2020-05-31 21:43:53,Present,Lab
43275,2023-11-11 23:07:31,Present,Lab
22795,2021-01-17 23:27:20,Present,Lab
32148,2019-03-04 18:18:19,Present,Lecture
1361,2018-05-05 10:43:39,Present,Lab
13237,2024-02-06 15:29:24,Present,Online
35545,2017-07-07 10:06:16,Absent,Online
41353,2023-08-24 13:25:02,Present,Lecture
45537,2023-05-14 04:17:57,Present,Lab
24301,2018-06-02 03:02:41,Present,Lab
20852,2023-04-08 05:10:46,Present,Lecture
7593,2017-11-14 13:09:49,Present,Lab
7032,2017-07-11 08:07:12,Present,Online
6755,2024-08-11 13:37:09,Present,Lecture
8284,2023-09-02 10:24:59,Present,Lab
39691,2022-06-02 05:11:38,Present,Lab
36281,2019-07-13 12:17:05,Present,Lecture
31974,2021-06-13 11:52:56,Present,Online
12362,2020-07-09 18:23:31,Present,Lecture
23861,2021-03-23 16:02:21,Present,Online
21258,2019-05-06 13:14:17,Present,Lab
26002,2024-05-01 19:45:33,Present,Online
23373,2019-07-12 18:45:45,Absent,Online
3907,2021-11-15 23:19:53,Absent,Online
13588,2022-03-10 18:39:36,Present,Online
46904,2024-10-14 12:28:28,Absent,Lab
36561,2022-09-12 18:33:36,Present,Online
28150,2024-09-15 18:06:35,Present,Lecture
613,2023-11-22 01:10:17,Present,Lab
32057,2022-10-15 18:58:29,Present,Lecture
9800,2023-03-01 09:57:15,Absent,Online
16436,2017-10-29 07:47:28,Present,Lecture
25548,2022-12-02 21:06:29,Present,Lecture
43432,2024-06-08 03:44:53,Present,Lecture
22508,2022-11-03 10:59:16,Present,Online
44458,2024-05-21 02:51:11,Present,Online
27769,2017-10-27 11:27:54,Present,Lab
8915,2019-07-28 23:17:14,Present,Lecture
48489,2023-12-19 15:54:05,Present,Lecture
39181,2021-07-09 03:34:41,Present,Online
6989,2023-10-24 12:51:29,Present,Lecture
39087,2018-08-30 08:18:05,Present,Online
46632,2017-03-14 02:48:26,Absent,Online
5920,2022-08-02 02:51:04,Present,Online
32013,2024-11-29 16:52:10,Absent,Lab
10633,2023-12-06 04:53:12,Present,Online
29316,2020-06-23 23:13:03,Present,Online
11686,2018-01-16 17:56:24,Present,Lab
22647,2021-12-08 14:57:17,Present,Online
1477,2021-09-24 05:14:54,Present,Lab
2060,2018-02-26 18:00:32,Present,Lab
13831,2021-09-26 09:19:49,Present,Online
46024,2017-03-01 17:59:42,Present,Online
29905,2022-10-17 19:04:25,Present,Lab
34963,2019-12-16 16:41:57,Present,Lab
34796,2020-10-16 11:05:04,Present,Lecture
29147,2017-07-01 08:24:29,Present,Lab
35619,2022-12-31 16:34:01,Present,Lab
48516,2024-11-14 02:50:50,Present,Lab
48239,2022-02-01 05:00:04,Present,Online
18387,2021-04-11 19:33:07,Present,Lecture
22518,2024-05-18 23:19:34,Present,Lecture
2697,2018-04-04 00:14:52,Present,Lab
6067,2022-05-07 11:52:41,Present,Lecture
24696,2024-07-13 22:46:56,Present,Online
39411,2019-07-07 12:14:47,Present,Online
26624,2020-05-11 07:53:28,Present,Lab
22968,2019-09-04 07:58:15,Absent,Online
42807,2020-10-04 23:46:10,Present,Lab
9056,2020-06-15 22:21:00,Present,Lab
32371,2021-01-14 20:52:30,Present,Online
10703,2024-10-09 23:26:03,Present,Online
11279,2019-05-26 16:04:03,Present,Lab
5172,2018-11-24 13:20:11,Present,Online
20566,2018-02-09 21:46:21,Present,Lab
15741,2022-02-08 12:34:32,Present,Online
3543,2023-07-13 16:26:22,Absent,Lab
21726,2020-08-15 00:31:50,Present,Lab
28700,2024-03-27 19:03:09,Present,Lecture
34697,2021-01-07 16:36:50,Present,Lecture
48694,2018-08-08 10:54:01,Present,Lab
5404,2021-03-13 05:32:10,Present,Online
34640,2024-04-07 19:53:34,Present,Online
40035,2019-11-26 14:01:02,Present,Lecture
4473,2021-04-27 08:17:12,Present,Online
12771,2024-01-18 20:11:07,Present,Lab
33725,2017-09-30 04:47:42,Absent,Lab
9373,2020-04-18 08:16:05,Present,Lab
47075,2020-03-13 17:48:15,Absent,Lecture
36839,2021-09-12 13:35:13,Present,Lab
20724,2018-01-07 12:31:01,Present,Lecture
3554,2019-12-27 06:20:26,Present,Online
48110,2022-09-26 14:44:03,Present,Lecture
25506,2022-03-15 15:28:09,Absent,Lecture
6083,2018-04-11 18:51:48,Present,Lecture
19623,2024-06-03 03:46:56,Present,Lecture
47602,2021-01-13 03:32:27,Present,Online
10308,2018-08-08 18:36:53,Present,Lecture
2011,2018-06-15 05:09:00,Absent,Lecture
14830,2022-04-27 06:31:43,Absent,Online
26131,2019-07-10 06:54:42,Present,Lab
37713,2018-04-28 08:40:57,Present,Lecture
34760,2019-10-25 20:28:22,Present,Lab
24255,2023-04-24 02:15:53,Present,Lab
38030,2019-09-24 11:40:05,Present,Online
4774,2023-07-10 07:52:39,Present,Lab
48058,2018-11-24 12:27:04,Present,Lecture
13814,2019-03-11 15:11:03,Present,Online
22481,2022-04-19 03:33:24,Present,Online
35396,2024-01-19 01:11:48,Present,Online
30548,2024-05-28 05:57:28,Present,Lecture
10272,2018-08-16 07:53:27,Present,Online
16586,2022-11-28 02:58:13,Present,Lab
37185,2019-06-12 05:54:50,Absent,Online
40714,2017-12-12 09:24:50,Present,Lecture
35475,2018-07-31 13:35:14,Present,Lab
15891,2021-11-02 11:14:19,Present,Online
33340,2024-10-12 22:12:15,Present,Online
20864,2020-06-22 17:37:48,Present,Lab
12699,2021-06-20 18:29:15,Present,Lab
39025,2023-02-13 00:24:42,Present,Lab
13729,2023-07-22 21:20:29,Present,Lecture
34203,2024-08-29 17:04:25,Present,Online
18705,2018-11-15 13:24:46,Present,Lecture
41366,2023-04-13 03:16:45,Present,Lab
18824,2017-12-28 10:25:23,Present,Online
31116,2020-05-21 20:47:26,Present,Lecture
11039,2017-08-29 11:11:58,Present,Online
35999,2024-01-12 08:37:29,Present,Lecture
19218,2021-04-28 15:13:20,Present,Lecture
40112,2018-12-30 03:38:35,Present,Online
22397,2017-07-31 15:07:50,Present,Lecture
10520,2020-10-13 19:11:21,Present,Online
23919,2021-03-19 09:25:59,Present,Lab
28766,2023-09-21 21:50:18,Present,Lecture
8773,2019-10-29 17:02:51,Present,Lecture
25640,2022-04-19 20:04:54,Present,Lecture
46647,2019-05-02 01:05:55,Present,Lab
12380,2023-09-01 11:47:47,Present,Lab
5143,2017-07-16 14:06:23,Present,Lab
47833,2024-04-21 06:38:24,Present,Lecture
35207,2023-05-25 11:39:47,Absent,Lecture
24332,2017-08-23 17:36:27,Present,Lab
43740,2022-04-04 18:59:38,Present,Online
30993,2023-11-08 00:40:55,Present,Lecture
34366,2017-02-18 23:07:15,Present,Lab
8414,2020-12-28 08:03:05,Present,Lab
4473,2022-11-08 21:13:06,Present,Online
30122,2020-10-05 20:07:16,Present,Lab
2213,2024-04-13 22:50:47,Present,Online
22702,2022-12-30 10:12:56,Present,Lab
35304,2023-01-02 19:47:44,Present,Lecture
44997,2018-06-06 18:01:02,Present,Lab
41896,2018-12-06 18:32:12,Present,Lab
2933,2022-02-21 19:08:24,Present,Lab
34839,2019-10-03 15:04:20,Present,Lecture
35843,2022-08-28 05:54:32,Absent,Online
20783,2018-06-07 21:05:10,Present,Lab
20666,2020-04-11 08:34:25,Present,Online
19781,2023-10-09 18:11:48,Present,Lecture
44196,2020-07-24 21:00:57,Absent,Lab
18700,2017-11-27 06:35:36,Absent,Online
9489,2018-05-15 11:22:56,Present,Lecture
35458,2019-03-11 18:29:45,Absent,Lab
18120,2019-01-19 22:08:32,Present,Lab
47851,2017-10-13 00:59:41,Absent,Lab
35453,2022-07-12 16:47:59,Present,Lecture
6074,2023-09-28 15:09:40,Present,Lab
18185,2018-01-15 17:29:54,Present,Lab
48206,2018-12-08 14:32:22,Absent,Lab
11331,2020-08-20 08:55:17,Present,Lab
43316,2024-05-30 11:50:22,Absent,Online
34628,2024-05-28 23:46:40,Present,Lab
7768,2022-02-07 17:13:43,Present,Online
12447,2019-06-04 09:56:30,Absent,Lecture
12077,2017-10-16 04:10:04,Absent,Lab
20927,2018-10-28 05:06:08,Absent,Lab
47758,2023-05-03 18:57:07,Present,Online
18055,2021-06-25 06:43:34,Present,Lab
44866,2021-03-23 04:05:20,Absent,Online
20124,2020-05-31 05:26:33,Present,Lab
41254,2018-04-30 07:26:44,Present,Lecture
35733,2023-12-06 10:08:10,Present,Online
29018,2020-08-05 11:05:52,Present,Lecture
33118,2020-06-11 03:44:14,Absent,Lecture
32409,2020-05-17 12:48:47,Present,Lecture
14787,2020-09-05 13:53:53,Present,Online
15803,2021-08-20 05:59:01,Present,Online
48453,2024-06-23 06:50:51,Present,Lab
25906,2017-08-26 06:52:57,Present,Online
8787,2019-06-23 18:00:41,Present,Online
1371,2024-03-07 09:54:35,Present,Lab
6708,2023-05-09 07:32:13,Present,Lecture
19293,2022-08-19 16:30:08,Present,Lecture
26381,2022-06-28 21:24:07,Present,Lecture
6941,2018-02-10 05:16:55,Present,Lab
1031,2021-10-09 08:18:37,Absent,Online
15335,2021-02-06 15:13:02,Absent,Lab
41617,2017-10-09 08:35:49,Absent,Online
29415,2018-10-26 22:51:43,Present,Lecture
22031,2017-06-01 01:35:39,Present,Lab
14875,2018-10-10 02:58:23,Absent,Lab
3415,2017-08-09 05:26:56,Present,Online
12618,2021-12-23 09:09:34,Present,Online
24475,2021-09-25 12:14:09,Absent,Lecture
19608,2022-11-11 20:56:53,Present,Lab
43548,2019-11-06 17:59:53,Present,Lecture
32005,2022-10-15 03:44:44,Present,Online
26687,2024-06-26 10:19:36,Present,Lecture
34425,2022-08-27 21:48:29,Present,Online
27728,2018-05-16 22:01:13,Present,Lecture
15795,2023-05-09 00:30:58,Present,Lab
27671,2018-06-01 04:40:18,Present,Online
21440,2018-11-24 11:00:07,Present,Lab
45434,2017-05-04 17:33:51,Present,Lecture
16139,2020-01-21 08:29:16,Present,Online
25307,2017-12-27 04:07:19,Absent,Online
36228,2021-03-14 04:03:56,Present,Online
27196,2020-05-02 01:01:29,Present,Lecture
46705,2021-04-13 20:26:32,Absent,Lecture
5590,2019-08-27 09:22:48,Present,Online
29613,2024-10-23 16:55:37,Present,Lab
21678,2022-08-31 07:05:48,Present,Lab
2600,2024-02-15 02:38:38,Present,Lab
22078,2021-10-02 02:04:00,Absent,Lecture
43854,2024-11-08 03:21:00,Present,Lab
44513,2023-04-23 07:05:54,Present,Lecture
42544,2023-07-25 19:12:25,Present,Lab
19006,2024-07-17 11:50:39,Present,Lab
36033,2017-09-18 03:06:36,Present,Lab
33137,2018-06-04 17:34:39,Present,Online
35783,2017-01-19 15:35:24,Absent,Lab
16625,2020-10-30 03:08:46,Present,Lecture
23418,2020-09-20 08:46:13,Present,Lab
14548,2023-08-11 07:20:29,Present,Lab
45980,2019-06-15 22:19:43,Absent,Lecture
3849,2021-11-16 14:43:02,Present,Lecture
42012,2021-09-29 02:34:55,Present,Online
3325,2018-05-13 08:19:15,Present,Lecture
12414,2024-10-03 21:29:15,Present,Online
41623,2019-09-10 05:56:23,Present,Lab
5032,2023-03-15 05:54:14,Present,Lecture
22729,2024-11-25 11:20:33,Present,Lab
2163,2024-11-13 05:31:49,Present,Lab
46327,2024-01-10 00:56:34,Present,Lecture
3949,2024-02-29 20:02:02,Present,Lab
6492,2017-12-05 22:09:45,Present,Lecture
31892,2024-04-30 09:09:10,Present,Online
7698,2017-05-23 14:26:41,Present,Online
39037,2024-10-11 07:00:50,Present,Online
6482,2020-08-31 23:22:59,Absent,Online
4272,2019-06-16 15:04:33,Present,Online
26657,2024-11-16 12:56:27,Present,Online
27375,2017-10-08 03:55:04,Present,Lecture
22198,2024-08-15 08:58:48,Present,Online
25429,2018-02-14 23:33:46,Present,Online
43803,2022-02-12 23:38:31,Present,Online
4798,2020-04-12 16:50:39,Absent,Lab
45933,2024-11-30 00:03:27,Absent,Online
39273,2020-08-25 15:52:44,Absent,Lecture
24802,2022-11-12 23:31:52,Present,Online
12309,2018-08-18 19:12:23,Present,Lecture
25366,2018-08-05 20:36:05,Present,Online
1705,2021-03-19 00:35:55,Absent,Lab
25633,2022-08-28 18:33:05,Present,Lab
34577,2023-10-14 12:23:48,Present,Lecture
28163,2017-12-03 11:33:20,Absent,Online
32496,2017-10-10 16:52:49,Present,Lab
8394,2021-03-31 15:57:47,Present,Online
17181,2022-09-25 21:00:03,Present,Online
8379,2018-08-08 00:13:27,Present,Online
10405,2017-01-10 16:42:14,Absent,Online
35812,2018-10-14 14:51:00,Present,Lecture
7668,2022-08-07 14:18:25,Present,Lecture
11954,2017-10-08 08:59:52,Present,Lab
21654,2022-04-29 23:59:19,Present,Lecture
42034,2017-12-16 14:25:23,Present,Online
20265,2017-10-19 07:52:24,Present,Lecture
24347,2021-04-28 02:13:34,Present,Lecture
45121,2024-11-22 20:14:31,Present,Online
10369,2022-05-09 19:17:22,Present,Lab
46478,2017-04-22 19:00:28,Present,Lecture
23284,2019-12-02 23:48:06,Present,Lecture
31317,2022-05-15 20:50:32,Present,Lab
14204,2021-07-19 15:28:04,Present,Lecture
46178,2017-10-26 06:21:32,Present,Online
5118,2019-05-04 19:15:29,Present,Lecture
38994,2020-10-01 18:51:44,Absent,Online
5748,2017-09-14 22:53:47,Present,Lecture
48452,2020-03-04 09:32:39,Absent,Online
20712,2019-06-16 18:33:36,Present,Lecture
3030,2020-11-20 16:47:00,Present,Lecture
25205,2020-01-11 06:32:40,Present,Lecture
23210,2017-10-16 19:12:06,Present,Lecture
47633,2021-03-23 05:48:52,Present,Online
34378,2024-03-25 04:01:20,Present,Lecture
47093,2017-10-29 12:11:52,Absent,Lecture
7048,2017-10-10 09:33:48,Present,Online
433,2023-04-17 17:16:57,Present,Lab
46969,2023-11-25 19:31:31,Absent,Lab
34338,2024-06-16 11:49:00,Present,Online
36197,2019-02-02 19:31:27,Absent,Lecture
19325,2021-06-27 21:58:13,Present,Online
32551,2018-04-17 13:41:26,Present,Online
293,2017-07-02 01:44:52,Present,Lab
18426,2020-08-17 21:13:13,Present,Lab
38191,2021-07-09 18:32:03,Present,Lab
48523,2024-01-19 05:46:16,Present,Online
32336,2022-08-14 19:26:15,Present,Online
9720,2021-03-09 02:39:08,Present,Lecture
3718,2017-05-13 22:32:02,Present,Lecture
22141,2017-03-19 23:07:24,Present,Lab
34325,2022-06-22 18:19:47,Present,Lecture
17465,2021-02-20 17:27:20,Present,Lab
17844,2021-03-26 03:20:46,Absent,Online
30277,2017-10-31 20:35:21,Present,Lecture
11227,2021-04-19 17:53:51,Present,Lecture
22740,2019-12-14 06:27:26,Absent,Lab
35637,2018-02-24 04:46:05,Absent,Lab
24469,2020-06-01 14:18:50,Present,Lab
29362,2022-04-16 22:56:56,Present,Lab
38570,2018-08-16 20:34:05,Present,Lecture
26261,2023-02-04 19:52:35,Present,Lab
22158,2022-10-03 22:40:06,Present,Lecture
45737,2022-03-12 12:57:12,Present,Lab
5027,2023-05-03 13:16:47,Present,Lab
38886,2023-08-03 05:12:32,Present,Lab
33,2023-06-06 16:18:25,Absent,Lecture
44509,2021-09-30 20:30:40,Present,Online
22597,2022-08-08 00:41:14,Present,Lab
24032,2018-08-28 13:56:04,Absent,Lecture
12055,2021-10-12 22:23:18,Present,Lab
48605,2021-07-07 22:47:43,Present,Lab
39754,2018-07-24 21:32:54,Present,Online
42409,2017-02-24 00:09:59,Present,Online
15891,2024-06-25 01:25:50,Absent,Lecture
3695,2020-02-06 17:55:25,Present,Lab
49249,2020-03-01 13:16:21,Present,Lab
18171,2023-01-26 05:20:49,Present,Lecture
9997,2024-09-13 13:52:56,Present,Lecture
8144,2018-02-28 21:35:54,Present,Online
31575,2021-01-06 01:24:37,Present,Lecture
22399,2023-05-12 16:36:00,Absent,Online
24340,2023-09-19 06:57:56,Present,Lab
43674,2021-08-31 12:22:00,Present,Lecture
27769,2023-06-23 05:57:09,Present,Lab
14966,2024-03-31 08:46:47,Present,Online
4626,2024-06-02 00:59:24,Present,Lab
27155,2022-11-19 23:35:16,Present,Lecture
14345,2020-03-14 06:17:36,Present,Lecture
36126,2023-01-17 21:28:09,Present,Online
47866,2019-12-24 14:32:35,Present,Online
46879,2024-09-29 13:21:56,Present,Online
9003,2021-07-20 22:45:25,Present,Lecture
3817,2021-12-19 18:39:20,Present,Lab
18515,2021-05-17 00:16:15,Present,Lecture
4185,2022-06-25 17:12:16,Present,Lab
38676,2021-01-13 23:52:45,Present,Online
43139,2023-11-19 14:43:05,Absent,Lab
32632,2018-09-05 22:55:14,Present,Lecture
17423,2017-10-25 10:29:57,Absent,Online
36877,2017-05-14 07:02:29,Present,Online
42009,2019-05-21 11:02:54,Present,Lab
41419,2023-04-16 00:35:48,Present,Lecture
3946,2023-11-18 10:16:02,Absent,Lab
3368,2018-10-09 21:22:28,Present,Lecture
29810,2018-07-02 07:29:51,Present,Lab
45452,2024-02-24 11:19:48,Present,Online
39418,2017-08-12 03:48:50,Present,Lecture
17384,2024-12-07 21:01:45,Absent,Online
3871,2018-10-09 01:33:44,Present,Online
18478,2019-03-14 00:14:11,Present,Lab
29940,2020-07-25 15:51:36,Present,Lecture
14438,2019-01-28 11:38:02,Present,Lecture
18852,2024-06-03 01:45:46,Absent,Lecture
15481,2017-11-14 08:16:38,Present,Lab
44573,2024-03-01 10:38:10,Present,Lab
26672,2017-10-27 13:41:33,Present,Online
30703,2017-08-19 05:42:03,Present,Online
15034,2019-10-28 11:01:35,Absent,Online
611,2023-12-14 12:26:27,Absent,Online
36349,2017-07-19 11:35:39,Present,Lecture
49268,2021-08-26 12:27:37,Present,Lab
20423,2021-02-20 03:18:04,Present,Lab
17304,2023-03-24 23:44:43,Present,Lecture
21551,2018-06-10 09:15:04,Present,Lecture
10843,2021-10-01 13:45:38,Present,Lecture
6242,2024-09-03 04:36:22,Present,Lecture
34932,2019-07-24 03:17:16,Absent,Online
23474,2022-05-20 16:00:08,Present,Online
6751,2020-01-01 15:49:07,Present,Online
6535,2018-08-23 01:03:44,Present,Lab
49763,2018-06-09 18:52:35,Absent,Online
24113,2019-01-23 12:14:20,Present,Lecture
17597,2022-06-06 21:59:32,Present,Lecture
36812,2020-11-17 05:06:04,Absent,Lecture
37274,2024-02-03 14:33:13,Present,Lab
48444,2020-02-16 03:58:20,Present,Lecture
9895,2019-10-11 08:46:44,Present,Lecture
16371,2021-11-27 11:21:38,Present,Lab
13137,2024-07-12 21:35:47,Present,Lab
3701,2023-05-05 02:46:41,Present,Lecture
31973,2023-01-18 07:33:27,Present,Online
46666,2017-06-02 05:02:42,Present,Lecture
18802,2017-07-30 09:22:56,Present,Online
44689,2024-08-29 10:37:03,Present,Lab
25743,2023-10-13 12:25:39,Present,Online
525,2021-03-05 19:23:51,Present,Online
37903,2022-06-28 07:59:50,Present,Lab
33065,2021-07-28 04:41:31,Present,Lecture
37607,2022-07-12 01:05:19,Present,Lab
22837,2021-03-31 02:01:36,Present,Online
18040,2020-06-10 17:48:04,Absent,Lab
17247,2022-07-01 17:06:33,Present,Lab
30767,2021-12-12 10:38:14,Present,Lab
3410,2019-01-14 22:17:12,Present,Lab
47934,2021-07-22 11:43:10,Absent,Online
48711,2022-05-10 10:22:34,Present,Online
635,2021-12-23 04:07:08,Present,Lab
508,2023-11-29 00:30:10,Absent,Lecture
31398,2021-04-08 10:58:43,Present,Lecture
10822,2022-11-05 17:09:16,Present,Lab
18443,2019-01-03 20:41:34,Present,Online
21461,2018-10-11 18:08:17,Present,Lecture
19327,2024-06-26 16:53:02,Present,Lecture
9159,2017-01-24 01:11:07,Absent,Online
7534,2021-05-02 10:32:08,Absent,Online
39510,2022-08-15 09:13:30,Present,Lecture
13767,2022-03-13 12:47:34,Present,Online
17058,2017-05-23 03:38:50,Present,Lecture
46580,2024-03-01 17:03:07,Present,Online
41380,2021-01-04 09:20:31,Present,Online
45890,2021-09-24 14:31:17,Absent,Lab
32454,2021-09-16 03:06:08,Present,Lab
